date,GBPUSD,AUDUSD,GBPCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURAUD,AUDNZD,empty,sum
2016.12.12,-79.99999999999119,-5.999999999994898,110.99999999999443,-31.999999999998696,39.00000000000014,-143.00000000000068,-92.00000000000318,-340.00000000000693,-32.0000000000098,,-575.0000000000108
2016.12.12,-129.00000000000134,15.00000000000945,-32.999999999994145,-39.00000000000014,38.0000000000047,-256.0000000000002,12.999999999996348,-322.00000000000006,-114.0000000000141,,-826.9999999999995
2016.12.12,-1.999999999990898,98.0000000000092,17.000000000000348,-4.999999999999449,75.00000000000284,-213.99999999999864,439.99999999999596,-68.00000000000139,-229.99999999999687,,111.00000000002109
2016.12.12,-147.99999999999258,117.00000000000044,-93.99999999999409,27.999999999994696,46.00000000000159,-229.00000000001342,51.99999999998539,-150.00000000000568,-180.0000000000024,,-558.000000000026
2016.12.12,-66.00000000001049,31.999999999998696,-205.99999999999508,58.000000000002494,-25.999999999992696,-367.00000000001864,99.00000000000463,-90.99999999999665,-173.00000000000094,,-740.0000000000086
2016.12.12,-95.00000000000064,104.99999999999955,-156.00000000000057,95.99999999999609,16.0000000000049,-266.9999999999959,117.99999999999588,-52.000000000007596,-158.0000000000137,,-393.000000000022
2016.12.12,-78.00000000000028,236.00000000000287,-34.000000000000696,124.99999999999733,109.00000000000354,-139.00000000001,314.99999999999864,52.000000000007596,-216.00000000001617,,369.99999999998283
2016.12.12,-103.00000000000864,209.00000000000364,2.999999999997449,137.9999999999937,145.00000000000622,-194.00000000001683,225.99999999999287,-89.00000000000574,-107.00000000001265,,227.99999999995
2016.12.12,-96.99999999999153,195.00000000000074,-28.000000000005798,181.9999999999933,161.00000000000003,33.999999999991815,202.9999999999976,-137.9999999999937,-56.000000000011596,,455.99999999998084
2016.12.12,-121.99999999999989,192.99999999999872,28.999999999990145,156.99999999999602,203.00000000000873,-33.00000000001546,211.99999999998997,-238.0000000000049,-19.00000000001345,,381.9999999999499
2016.12.12,-53.999999999998494,156.00000000000057,83.9999999999952,148.99999999999915,236.99999999999832,31.00000000000591,280.9999999999979,-289.0000000000059,4.000000000004,,598.9999999999967
2016.12.12,-78.00000000000028,123.00000000000644,24.000000000001798,187.9999999999993,204.99999999999963,30.000000000001137,245.99999999999068,-320.9999999999935,78.00000000000028,,495.0000000000055
2016.12.12,-87.99999999999919,156.00000000000057,-21.999999999988695,247.99999999999267,181.00000000000892,-257.000000000005,245.0000000000063,-229.99999999999687,85.00000000000173,,318.00000000002046
2016.12.12,-69.9999999999923,168.00000000000148,-11.00000000000545,170.99999999999892,173.00000000000094,-292.0000000000016,246.99999999999721,-175.99999999999838,-40.0000000000178,,169.99999999998298
2016.12.12,-89.99999999999008,191.00000000000784,2.999999999997449,195.9999999999962,175.00000000000293,-260.0000000000193,205.99999999999508,-154.0000000000097,-11.00000000000545,,255.999999999975
2016.12.12,-75.00000000000284,148.99999999999915,-35.00000000000725,224.000000000002,202.0000000000022,-338.99999999999864,200.99999999998454,-263.00000000001324,43.999999999999595,,107.99999999996544
2016.12.12,-79.99999999999119,177.00000000000495,-41.000000000002146,215.99999999999397,216.0000000000051,-465.0000000000034,272.99999999998994,-239.00000000001143,-7.0000000000014495,,49.99999999998434
2016.12.12,-89.99999999999008,186.00000000000838,-69.00000000000794,290.00000000000136,230.000000000008,-441.0000000000025,289.9999999999903,-256.99999999999613,68.99999999998573,,207.99999999999704
2016.12.12,-114.99999999999844,174.00000000000747,-99.00000000000463,249.99999999999466,225.00000000000853,-603.0000000000086,299.99999999998914,-297.0000000000139,26.999999999999247,,-138.00000000002655
2016.12.12,-184.99999999999073,201.00000000000674,-126.99999999998823,285.00000000000193,175.99999999999838,-804.000000000002,96.99999999999153,-245.0000000000063,73.99999999999629,,-527.9999999999925
2016.12.12,-165.9999999999995,187.00000000000384,-92.00000000000318,292.00000000000335,251.00000000000122,-985.0000000000136,150.99999999999002,-380.00000000000256,119.00000000000244,,-623.000000000018
2016.12.12,-92.00000000000318,179.00000000000693,191.99999999999218,171.99999999999437,258.0000000000027,-883.0000000000098,245.99999999999068,-317.9999999999961,124.99999999999733,,-121.0000000000249
2016.12.12,-78.00000000000028,326.9999999999995,268.0000000000016,246.00000000000176,456.00000000000085,-581.0000000000173,303.9999999999932,-358.00000000001387,76.99999999999375,,660.9999999999592
2016.12.12,-32.999999999994145,277.000000000005,270.99999999999903,258.0000000000027,499.000000000005,-625.0,225.99999999999287,-479.0000000000072,129.00000000000134,,523.0000000000044
2016.12.12,-141.99999999999767,306.00000000000625,232.00000000000998,193.99999999999417,469.0000000000083,-775.0000000000057,70.99999999999883,-492.0000000000035,53.999999999998494,,-82.99999999999093
2016.12.12,-103.00000000000864,369.0000000000082,280.9999999999979,214.99999999999852,565.0000000000044,-695.999999999998,130.99999999999224,-495.000000000001,8.999999999992347,,275.9999999999861
2016.12.12,-268.0000000000016,397.0000000000029,215.00000000000963,214.99999999999852,494.00000000000557,-868.9999999999998,26.999999999999247,-500.9999999999959,48.99999999998794,,-240.99999999999346
2016.12.12,-533.99999999999,457.0000000000074,-52.99999999999194,239.99999999999577,274.00000000000756,-1031.000000000006,-411.0000000000058,-316.0000000000052,1.999999999990898,,-1371.9999999999973
2016.12.12,-575.9999999999987,412.00000000000125,-214.00000000000307,258.0000000000027,163.00000000000205,-1143.0000000000007,-527.0000000000108,-265.0000000000041,-6.000000000017103,,-1898.0000000000284
2016.12.12,-503.000000000009,370.9999999999991,-290.9999999999968,302.9999999999977,219.00000000000253,-1099.9999999999943,-504.9999999999999,-351.99999999999676,-6.000000000017103,,-1864.0000000000146
2016.12.12,-624.0000000000023,538.0000000000051,-246.99999999999721,425.99999999999307,259.0000000000092,-829.0000000000077,-509.00000000000387,-246.00000000001288,75.00000000000284,,-1157.0000000000136
2016.12.12,-714.999999999999,539.0000000000006,-432.9999999999945,534.0000000000011,168.00000000000148,-1027.9999999999916,-722.0000000000005,-187.00000000000384,151.9999999999966,,-1691.9999999999895
2016.12.12,-844.0000000000003,650.0000000000061,-418.0000000000073,532.9999999999945,186.00000000000838,-947.0000000000027,-771.9999999999949,-153.00000000000313,112.000000000001,,-1652.9999999999984
2016.12.12,-791.0000000000084,618.0000000000074,-402.9999999999978,512.9999999999968,139.00000000000023,-1022.9999999999961,-574.0000000000078,-68.00000000000139,98.99999999998244,,-1490.0000000000248
2016.12.12,-642.9999999999936,570.0000000000039,-285.00000000000193,534.9999999999966,236.00000000000287,-677.9999999999973,-536.0000000000032,-154.99999999999403,166.99999999998383,,-789.000000000003
2016.12.12,-895.0000000000014,628.0000000000064,-601.000000000007,622.0000000000003,48.99999999999905,-1105.0000000000182,-924.0000000000136,-14.000000000002899,161.99999999999548,,-2078.000000000042
2016.12.12,-885.0000000000025,507.0000000000019,-605.9999999999955,495.000000000001,-7.9999999999968985,-1188.0000000000166,-1068.0000000000023,-141.00000000001333,137.9999999999937,,-2756.0000000000305
2016.12.12,-968.9999999999976,500.00000000000045,-638.0000000000052,514.9999999999987,-19.999999999997797,-1086.0000000000127,-1099.0000000000055,-228.00000000000597,218.99999999999142,,-2806.000000000034
2016.12.12,-1109.9999999999889,568.0000000000018,-524.9999999999977,478.9999999999961,135.00000000000733,-1009.0000000000146,-1370.0000000000045,-520.0000000000093,275.000000000003,,-3077.000000000007
2016.12.12,-1157.000000000008,661.0000000000005,-472.00000000000574,461.99999999999574,138.00000000000477,-837.0000000000175,-1144.999999999996,-398.9999999999938,211.99999999998997,,-2537.00000000003
2016.12.12,-1124.9999999999982,640.0000000000073,-480.99999999999807,425.99999999999307,150.00000000000568,-855.0000000000182,-1200.0000000000011,-422.00000000001125,161.99999999999548,,-2705.0000000000255
2016.12.12,-1025.0000000000093,597.0000000000031,-451.0000000000014,441.0000000000025,204.00000000000418,-855.9999999999945,-1103.0000000000095,-483.0000000000112,188.9999999999947,,-2487.0000000000223
2016.12.12,-991.0000000000085,559.0000000000094,-472.9999999999901,390.0000000000015,206.00000000000617,-868.9999999999998,-1136.0000000000036,-520.0000000000093,120.99999999999334,,-2713.0000000000014
2016.12.12,-914.9999999999991,513.0000000000078,-428.9999999999905,358.0000000000028,204.00000000000418,-728.0000000000086,-1053.9999999999993,-519.0000000000028,112.000000000001,,-2457.9999999999845
2016.12.12,-966.0000000000002,550.000000000006,-391.9999999999924,339.99999999999585,206.00000000000617,-676.9999999999925,-1156.0000000000014,-513.0000000000078,107.99999999999699,,-2499.999999999989
2016.12.12,-963.0000000000027,550.000000000006,-411.0000000000058,354.9999999999942,206.00000000000617,-667.0000000000016,-1049.9999999999955,-510.99999999999477,112.99999999998533,,-2378.000000000008
2016.12.12,-953.0000000000039,542.0000000000091,-351.99999999999676,310.9999999999946,216.0000000000051,-710.000000000008,-974.0000000000082,-527.9999999999951,100.99999999999554,,-2347.0000000000077
2016.12.12,-948.9999999999999,596.0000000000076,-265.99999999998846,292.9999999999988,153.00000000000313,-651.0000000000105,-987.0000000000045,-347.9999999999928,127.99999999999478,,-2030.9999999999916
2016.12.13,-977.0000000000057,609.000000000004,-381.99999999999346,346.9999999999973,214.99999999999852,-563.999999999993,-983.0000000000006,-425.99999999999307,136.99999999998712,,-2023.9999999999989
2016.12.13,-1011.0000000000064,612.0000000000015,-340.9999999999913,414.00000000000324,204.99999999999963,-503.0000000000143,-1019.0000000000143,-456.00000000001194,187.99999999998818,,-1911.0000000000455
2016.12.13,-985.999999999998,621.0000000000049,-317.9999999999961,386.9999999999929,231.99999999999886,-516.0000000000196,-1007.0000000000024,-456.9999999999963,143.99999999998857,,-1900.0000000000268
2016.12.13,-967.0000000000067,609.9999999999994,-306.00000000000625,422.9999999999956,260.00000000000466,-620.0000000000045,-968.9999999999976,-497.99999999999847,203.99999999998198,,-1863.000000000032
2016.12.13,-981.0000000000097,603.0000000000091,-314.99999999999864,414.00000000000324,255.00000000000523,-573.0000000000075,-948.0000000000155,-510.00000000001046,211.99999999998997,,-1843.000000000034
2016.12.13,-992.9999999999994,652.0000000000082,-316.99999999998954,397.99999999999835,228.00000000000597,-741.0000000000139,-975.0000000000148,-388.9999999999949,121.99999999999989,,-2015.0
2016.12.13,-966.0000000000002,577.0000000000052,-340.9999999999913,356.9999999999962,201.00000000000674,-838.9999999999986,-919.0000000000032,-456.9999999999963,129.99999999998568,,-2256.9999999999955
2016.12.13,-941.9999999999984,618.0000000000074,-309.0000000000037,414.00000000000324,211.00000000000563,-790.9999999999968,-858.0000000000032,-368.9999999999971,156.99999999998494,,-1868.999999999998
2016.12.13,-987.0000000000045,650.0000000000061,-414.00000000000324,492.0000000000035,164.00000000000858,-855.9999999999945,-941.9999999999984,-286.00000000000847,175.99999999999838,,-2002.9999999999925
2016.12.13,-977.99999999999,617.0000000000009,-422.9999999999956,473.99999999999665,177.00000000000495,-740.0000000000091,-956.0000000000013,-354.9999999999942,190.00000000000128,,-1993.9999999999864
