date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURAUD,CADJPY,empty,sum
2018.11.12,-26.0000000000149,0.0,-95.00000000000064,-7.999999999995566,-51.000000000001044,0.0,0.0,0.0,-27.999999999994696,0.0,0.0,-192.99999999998363,-143.00000000000423,-72.00000000000273,,-615.9999999999974
2018.11.12,44.99999999998394,41.000000000002146,-75.00000000000284,21.000000000000796,9.999999999998899,73.99999999999629,40.00000000000669,46.999999999997044,19.999999999997797,98.00000000001319,78.00000000000028,-156.0000000000059,-147.99999999999258,-70.99999999999795,,23.999999999997755
2018.11.12,59.99999999999339,100.99999999999554,-52.000000000007596,39.00000000000148,-63.99999999999739,68.00000000000139,35.00000000000725,34.000000000000696,39.00000000000014,168.00000000000637,99.00000000000463,-144.9999999999818,-157.99999999999147,-112.00000000000898,,112.00000000002365
2018.11.12,76.99999999999375,137.00000000000932,-59.000000000009045,15.000000000000568,-110.99999999999443,127.99999999999478,128.00000000000588,102.00000000000209,60.99999999999994,182.00000000001637,93.00000000000975,-138.00000000000523,-24.999999999986144,-145.00000000001023,,445.0000000000274
2018.11.12,68.00000000000139,218.99999999999142,-73.00000000001194,34.99999999999659,-115.99999999998278,143.00000000000423,107.00000000000153,92.99999999999864,89.00000000000574,276.00000000001046,143.99999999998857,-188.99999999999295,-92.99999999998754,-179.00000000000205,,524.0000000000214
2018.11.12,59.99999999999339,200.00000000000017,-70.99999999999883,99.00000000000375,-140.99999999999113,136.99999999998712,123.00000000000644,125.99999999999278,104.99999999999955,367.00000000001864,150.99999999999002,-231.99999999999932,-51.000000000001044,-219.99999999999886,,653.0000000000028
2018.11.12,52.99999999999194,224.000000000002,-90.99999999999665,105.00000000000398,-167.9999999999904,146.00000000000168,140.0000000000068,178.99999999999582,90.0000000000012,412.00000000000614,126.0000000000039,-271.99999999999136,-21.999999999988695,-243.99999999999977,,678.0000000000465
2018.11.12,69.9999999999923,205.99999999999508,-90.99999999999665,137.00000000000045,-177.99999999998929,171.99999999999437,199.00000000000472,224.9999999999974,80.99999999999774,414.99999999999204,107.99999999999699,-328.00000000000296,56.000000000011596,-293.99999999999693,,777.9999999999969
2018.11.12,52.99999999999194,191.99999999999218,-100.99999999999554,159.9999999999966,-212.99999999999653,168.99999999999693,190.00000000000128,251.00000000000122,58.000000000002494,424.0000000000066,0.0,-332.9999999999984,49.00000000001015,-317.0000000000073,,582.0000000000017
2018.11.12,75.99999999998718,204.00000000000418,-112.000000000001,174.0000000000066,-207.99999999998596,195.9999999999962,219.00000000000253,278.00000000000045,65.00000000000395,444.0000000000168,32.999999999994145,-337.99999999999386,87.99999999999919,-314.00000000000716,,805.0000000000231
