date,GBPUSD,USDCAD,AUDUSD,GBPJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.04.05,126.99999999998823,-60.99999999999994,23.00000000000635,103.999999999985,100.99999999999909,79.9999999999983,12.000000000000455,,385.9999999999775
2021.04.05,124.99999999999733,-77.00000000001594,17.000000000000348,111.99999999999477,69.00000000000261,91.99999999999875,31.00000000000591,,368.99999999998374
2021.04.05,146.99999999998602,-29.00000000001235,78.00000000000028,219.99999999999886,171.00000000000648,173.00000000000182,75.00000000000284,,834.999999999984
2021.04.05,117.99999999999588,-9.999999999998899,101.00000000000664,235.99999999999,213.99999999999864,216.00000000000819,88.99999999999864,,963.9999999999991
2021.04.05,113.99999999999189,7.999999999985796,126.99999999999933,231.99999999999932,233.0000000000041,252.00000000000955,146.0000000000008,,1111.999999999991
2021.04.05,200.99999999998454,41.99999999998649,180.0000000000024,260.9999999999957,228.00000000000864,280.00000000000114,180.00000000000682,,1371.9999999999857
2021.04.05,158.99999999999804,27.999999999983594,165.9999999999995,192.99999999998363,195.0000000000074,246.00000000000932,162.9999999999967,,1149.9999999999782
2021.04.05,184.00000000000637,44.99999999998394,190.00000000000128,171.99999999999704,182.00000000000216,246.00000000000932,114.99999999999488,,1133.999999999995
2021.04.05,228.99999999999034,7.0000000000014495,165.00000000000404,132.000000000005,100.00000000000853,168.99999999999693,49.99999999999716,,852.0000000000034
2021.04.05,295.0000000000008,44.99999999998394,197.00000000000273,251.00000000000477,155.00000000000114,230.00000000000398,143.00000000000068,,1315.999999999998
2021.04.05,268.0000000000016,0.0,207.00000000000162,210.9999999999843,118.00000000000921,234.99999999999943,132.99999999999557,,1171.9999999999918
2021.04.05,241.99999999998667,-35.00000000000725,190.00000000000128,165.99999999999682,81.00000000000307,207.9999999999984,100.99999999999909,,952.9999999999781
2021.04.05,275.000000000003,10.999999999983245,214.00000000000307,150.00000000000568,82.99999999999841,210.00000000000796,97.99999999999898,,1041.0000000000005
2021.04.05,258.0000000000027,-25.00000000000835,202.0000000000022,163.99999999998727,77.00000000001239,210.00000000000796,102.00000000000387,,988.000000000008
2021.04.05,194.0000000000053,-114.99999999999844,141.00000000000225,162.9999999999825,53.00000000001148,177.99999999999727,87.0000000000033,,701.0000000000036
2021.04.05,163.00000000000205,-130.0000000000079,115.00000000000954,188.99999999999295,79.9999999999983,183.00000000000693,94.99999999999886,,695.0000000000007
2021.04.05,175.99999999999838,-98.0000000000203,128.00000000000588,168.00000000000637,79.9999999999983,177.99999999999727,114.00000000000432,,745.9999999999902
2021.04.05,89.00000000000574,-243.99999999999977,35.00000000000725,138.99999999998158,19.000000000005457,112.00000000000898,57.00000000000216,,207.0000000000114
2021.04.05,136.00000000000279,-156.00000000000057,38.0000000000047,185.00000000000227,74.00000000001228,111.0000000000042,63.99999999999295,,452.00000000001864
2021.04.05,209.9999999999991,-113.00000000000753,42.0000000000087,216.99999999998454,77.00000000001239,85.00000000000796,48.00000000000182,,566.0000000000069
2021.04.05,239.99999999999577,-102.00000000000209,85.00000000000173,243.99999999999977,79.9999999999983,131.00000000000023,60.000000000002274,,737.999999999996
2021.04.05,268.0000000000016,-53.00000000001415,133.00000000000534,287.00000000000614,118.99999999999977,189.99999999999773,94.99999999999886,,1038.9999999999952
2021.04.05,506.0000000000064,66.99999999999484,213.00000000000762,459.0000000000032,153.0000000000058,228.00000000000864,203.99999999999352,,1830.00000000002
2021.04.05,506.0000000000064,84.99999999997954,221.99999999999997,503.9999999999907,194.00000000000261,263.00000000000523,228.9999999999992,,2002.9999999999836
2021.04.05,434.9999999999854,68.00000000000139,177.00000000000495,451.9999999999982,196.00000000001216,228.00000000000864,230.00000000000398,,1786.000000000015
2021.04.05,445.0000000000065,71.99999999998319,180.0000000000024,447.9999999999791,192.00000000000728,224.00000000000375,245.9999999999951,,1806.9999999999773
2021.04.05,512.0000000000014,140.99999999999113,228.00000000000597,473.99999999998954,212.0000000000033,251.00000000000477,287.9999999999967,,2105.9999999999927
2021.04.05,529.999999999986,195.9999999999962,217.0000000000005,485.99999999999,246.00000000000932,234.99999999999943,254.99999999999545,,2164.999999999977
2021.04.05,570.9999999999882,200.00000000000017,258.0000000000027,477.9999999999802,216.00000000000819,253.0000000000001,256.0000000000002,,2231.99999999998
2021.04.05,526.0000000000042,197.99999999998707,259.0000000000092,378.9999999999907,186.00000000000705,225.9999999999991,221.00000000000364,,1995.000000000001
2021.04.05,522.0000000000002,252.99999999999213,265.0000000000041,382.000000000005,225.00000000000853,234.00000000000887,239.99999999999488,,2121.0000000000136
2021.04.05,658.0000000000031,396.9999999999807,348.00000000000387,501.0000000000048,317.0000000000073,311.00000000000705,304.00000000000205,,2836.000000000008
2021.04.05,709.0000000000041,312.9999999999855,343.9999999999999,502.9999999999859,222.0000000000084,275.99999999999625,257.99999999999557,,2624.9999999999754
2021.04.05,845.9999999999912,470.9999999999992,414.00000000000324,395.9999999999866,181.0000000000116,213.99999999999864,164.00000000000148,,2685.999999999992
2021.04.05,907.9999999999977,564.9999999999933,560.0000000000049,118.99999999999977,54.000000000002046,183.00000000000693,103.9999999999992,,2493.000000000003
2021.04.05,829.9999999999974,502.9999999999868,461.0000000000003,204.99999999998408,108.00000000000409,168.00000000000637,121.99999999999989,,2396.999999999979
2021.04.05,958.9999999999987,634.9999999999856,520.0000000000093,334.99999999997954,196.00000000001216,225.00000000000853,201.99999999999818,,3071.9999999999923
2021.04.05,954.9999999999948,571.9999999999948,551.0000000000015,281.99999999998226,121.99999999999989,233.0000000000041,180.00000000000682,,2894.999999999984
2021.04.05,934.9999999999969,468.9999999999861,560.0000000000049,272.99999999999613,69.00000000000261,250.0,191.0000000000025,,2746.999999999989
2021.04.05,916.0000000000057,349.99999999998363,537.0000000000097,247.99999999999045,-27.000000000001023,225.9999999999991,155.00000000000114,,2404.999999999989
2021.04.05,953.9999999999882,417.0000000000007,519.0000000000028,281.0000000000059,14.000000000010004,200.00000000000284,125.0,,2510.0000000000105
2021.04.05,933.9999999999905,455.99999999998977,533.0000000000057,317.99999999998363,72.00000000000273,246.9999999999999,165.00000000000625,,2724.9999999999786
2021.04.05,933.000000000006,451.99999999998573,525.0000000000088,387.00000000000045,112.00000000000898,275.0000000000057,188.0000000000024,,2872.0000000000177
2021.04.05,929.9999999999864,449.9999999999948,523.0000000000068,376.9999999999811,106.00000000000875,269.999999999996,162.9999999999967,,2818.9999999999704
2021.04.05,899.0000000000053,414.9999999999876,487.0000000000041,426.9999999999925,130.00000000000966,278.99999999999636,180.99999999999739,,2817.9999999999927
2021.04.05,937.9999999999944,448.9999999999883,502.00000000000244,400.99999999998204,111.0000000000042,254.0000000000049,170.0000000000017,,2824.999999999978
2021.04.05,939.0000000000009,448.9999999999883,482.00000000000466,443.9999999999884,138.00000000000523,255.00000000000966,170.0000000000017,,2876.9999999999986
2021.04.05,882.000000000005,457.9999999999807,479.0000000000072,305.9999999999832,69.00000000000261,242.00000000000443,82.99999999999841,,2518.999999999982
2021.04.06,886.9999999999934,462.9999999999912,457.0000000000074,319.9999999999932,34.000000000006025,198.0000000000075,100.99999999999909,,2459.9999999999973
2021.04.06,951.9999999999973,461.99999999998465,490.00000000000153,338.99999999999864,33.00000000000125,207.00000000000784,72.99999999999329,,2555.999999999984
2021.04.06,980.9999999999875,479.99999999999153,521.0000000000048,447.9999999999791,133.00000000000978,281.9999999999965,183.00000000000693,,3027.999999999976
2021.04.06,1011.9999999999907,493.99999999999443,563.0000000000024,537.9999999999825,179.00000000000205,356.00000000000875,236.0000000000042,,3377.9999999999845
2021.04.06,1029.9999999999975,505.99999999998425,565.9999999999999,515.9999999999911,162.00000000000614,332.9999999999984,245.00000000000455,,3357.999999999982
2021.04.06,1015.9999999999947,488.9999999999839,563.0000000000024,498.9999999999952,148.00000000001035,326.9999999999982,233.99999999999466,,3275.9999999999795
2021.04.06,970.9999999999885,482.999999999989,548.0000000000041,469.99999999999886,157.0000000000107,326.0000000000076,246.9999999999999,,3201.9999999999986
2021.04.06,922.999999999985,429.99999999999704,533.0000000000057,495.00000000000455,166.00000000001103,350.9999999999991,260.0000000000051,,3158.0000000000073
2021.04.06,919.0000000000032,456.9999999999963,500.00000000000045,465.99999999997976,170.0000000000017,301.00000000000193,227.00000000000387,,3039.9999999999873
2021.04.06,895.0000000000014,428.9999999999905,461.0000000000003,436.00000000000705,147.00000000000557,255.00000000000966,191.99999999999307,,2815.0000000000073
2021.04.06,809.9999999999997,361.9999999999957,428.00000000000614,448.99999999998386,160.0000000000108,278.0000000000058,162.9999999999967,,2649.999999999999
2021.04.06,824.9999999999868,369.99999999998147,394.00000000000546,500.0,187.00000000001182,258.0000000000098,153.99999999999636,,2687.999999999992
2021.04.06,818.9999999999919,299.99999999998914,355.0000000000053,563.999999999993,177.0000000000067,253.0000000000001,147.00000000000557,,2614.9999999999914
2021.04.06,817.000000000001,290.9999999999968,318.00000000000716,513.0000000000052,144.00000000000546,188.0000000000024,156.0000000000059,,2427.0000000000236
2021.04.06,897.9999999999987,335.9999999999808,393.00000000001,489.0000000000043,106.99999999999932,206.00000000000307,141.9999999999959,,2570.999999999992
2021.04.06,948.9999999999999,289.9999999999903,376.00000000000966,506.0000000000002,56.000000000011596,168.00000000000637,75.00000000000284,,2420.000000000021
2021.04.06,1014.0000000000038,345.99999999997965,468.00000000000176,518.0000000000007,60.000000000002274,239.00000000000432,144.99999999999602,,2789.9999999999886
2021.04.06,1046.999999999998,367.99999999999056,453.0000000000034,497.99999999999045,44.00000000001114,189.99999999999773,106.99999999999932,,2706.999999999991
2021.04.06,977.99999999999,413.99999999998107,531.0000000000036,503.9999999999907,124.00000000000944,319.0000000000026,204.9999999999983,,3074.999999999976
2021.04.06,758.9999999999985,268.0000000000016,331.0000000000035,378.9999999999907,90.00000000000341,164.00000000000148,49.99999999999716,,2040.9999999999964
