names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,50,"['EURNZD', 'EURAUD', 'NZDCHF', 'GBPAUD']",100.0,0.7482972499972768,B
EURUSD,20,"['EURCHF', 'GBPAUD', 'AUDCAD']",80.0,-1.0,S
USDCAD,15,"['EURJPY', 'AUDJPY', 'GBPJPY']",80.0,1.0,B
AUDUSD,20,['USDJPY'],100.0,-0.7112638947739568,S
NZDUSD,10,"['EURJPY', 'EURGBP']",80.0,-1.0,S
GBPCHF,10,"['GBPCAD', 'GBPAUD', 'GBPJPY']",80.0,-0.96,S
EURCHF,10,"['AUDNZD', 'EURCHF', 'USDCAD', 'CADJPY', 'EURGBP']",100.0,0.86,B
CHFJPY,20,"['EURCHF', 'NZDUSD']",80.0,0.5710323565323566,B
CADCHF,10,['GBPCHF'],100.0,-0.22699999999999998,S
AUDCHF,10,['GBPCHF'],100.0,-0.4292857142857143,S
NZDCHF,10,['GBPCHF'],100.0,-0.2533333333333333,S
EURGBP,10,['EURAUD'],80.0,-1.0,S
GBPJPY,15,"['EURCAD', 'EURJPY', 'GBPCHF', 'EURAUD', 'GBPAUD', 'EURUSD']",80.0,-1.0,S
GBPCAD,10,['AUDUSD'],80.0,-0.31669047619047624,S
GBPAUD,15,"['EURNZD', 'AUDCHF', 'NZDCHF', 'USDCHF']",80.0,-0.7086907536907538,S
EURJPY,10,"['GBPAUD', 'EURAUD']",80.0,-1.0,S
EURAUD,10,"['USDCHF', 'CHFJPY', 'NZDCHF', 'AUDCHF']",80.0,-1.0,S
EURNZD,10,"['AUDCHF', 'NZDCHF', 'CADCHF']",100.0,-1.0,S
CADJPY,20,"['EURJPY', 'AUDJPY', 'GBPJPY']",80.0,-0.6903694083694084,S
AUDJPY,15,"['EURUSD', 'EURAUD']",100.0,-0.8083665778665778,S
NZDCAD,10,"['AUDCHF', 'NZDCHF']",80.0,0.7667222222222219,B
