date,AUDCAD,empty,sum
2017.06.12,-48.000000000003595,,-48.000000000003595
2017.06.12,-24.000000000001798,,-24.000000000001798
2017.06.12,-29.00000000001235,,-29.00000000001235
2017.06.12,14.000000000002899,,14.000000000002899
2017.06.12,-2.0000000000131024,,-2.0000000000131024
2017.06.12,11.999999999989797,,11.999999999989797
2017.06.12,-2.999999999997449,,-2.999999999997449
2017.06.12,-7.0000000000014495,,-7.0000000000014495
2017.06.12,19.999999999997797,,19.999999999997797
2017.06.12,62.99999999999084,,62.99999999999084
2017.06.12,70.99999999999883,,70.99999999999883
2017.06.12,109.99999999998789,,109.99999999998789
2017.06.12,103.99999999999298,,103.99999999999298
2017.06.12,85.99999999998609,,85.99999999998609
2017.06.12,136.99999999998712,,136.99999999998712
2017.06.12,151.9999999999966,,151.9999999999966
2017.06.12,83.9999999999952,,83.9999999999952
2017.06.12,79.00000000000685,,79.00000000000685
2017.06.12,18.0000000000069,,18.0000000000069
2017.06.12,-25.00000000000835,,-25.00000000000835
2017.06.12,-58.000000000002494,,-58.000000000002494
2017.06.12,-32.0000000000098,,-32.0000000000098
2017.06.12,14.999999999987246,,14.999999999987246
2017.06.12,-12.999999999996348,,-12.999999999996348
2017.06.12,-80.00000000001339,,-80.00000000001339
2017.06.12,-113.00000000000753,,-113.00000000000753
2017.06.12,-83.9999999999952,,-83.9999999999952
2017.06.12,-70.0000000000145,,-70.0000000000145
2017.06.12,-53.999999999998494,,-53.999999999998494
2017.06.12,-29.00000000001235,,-29.00000000001235
2017.06.12,-75.00000000000284,,-75.00000000000284
2017.06.12,-7.0000000000014495,,-7.0000000000014495
2017.06.12,-110.00000000001009,,-110.00000000001009
2017.06.12,-143.00000000000423,,-143.00000000000423
2017.06.12,-22.0000000000109,,-22.0000000000109
2017.06.12,-86.0000000000083,,-86.0000000000083
2017.06.12,-15.00000000000945,,-15.00000000000945
2017.06.12,-63.000000000013046,,-63.000000000013046
2017.06.12,-58.000000000002494,,-58.000000000002494
2017.06.12,-100.0000000000112,,-100.0000000000112
2017.06.12,368.9999999999971,,368.9999999999971
2017.06.12,797.9999999999876,,797.9999999999876
2017.06.12,853.9999999999992,,853.9999999999992
2017.06.12,821.000000000005,,821.000000000005
2017.06.12,726.9999999999887,,726.9999999999887
2017.06.12,736.9999999999877,,736.9999999999877
2017.06.12,798.9999999999942,,798.9999999999942
2017.06.12,825.9999999999934,,825.9999999999934
2017.06.13,819.9999999999985,,819.9999999999985
2017.06.13,872.0000000000061,,872.0000000000061
2017.06.13,865.0000000000047,,865.0000000000047
2017.06.13,824.0000000000025,,824.0000000000025
2017.06.13,868.9999999999865,,868.9999999999865
2017.06.13,828.9999999999909,,828.9999999999909
2017.06.13,783.0000000000003,,783.0000000000003
2017.06.13,821.000000000005,,821.000000000005
2017.06.13,882.9999999999893,,882.9999999999893
2017.06.13,946.9999999999867,,946.9999999999867
2017.06.13,882.000000000005,,882.000000000005
2017.06.13,879.9999999999919,,879.9999999999919
2017.06.13,885.0000000000025,,885.0000000000025
2017.06.13,880.9999999999984,,880.9999999999984
2017.06.13,895.9999999999857,,895.9999999999857
2017.06.13,905.0000000000002,,905.0000000000002
2017.06.13,939.0000000000009,,939.0000000000009
2017.06.13,929.000000000002,,929.000000000002
2017.06.13,957.9999999999922,,957.9999999999922
2017.06.13,990.9999999999864,,990.9999999999864
2017.06.13,1150.0000000000066,,1150.0000000000066
2017.06.13,1197.0000000000036,,1197.0000000000036
2017.06.13,1219.9999999999989,,1219.9999999999989
2017.06.13,1279.9999999999923,,1279.9999999999923
2017.06.13,1322.000000000001,,1322.000000000001
2017.06.13,1147.9999999999934,,1147.9999999999934
2017.06.13,1218.9999999999923,,1218.9999999999923
2017.06.13,1314.9999999999995,,1314.9999999999995
2017.06.13,1269.9999999999934,,1269.9999999999934
2017.06.13,1272.0000000000064,,1272.0000000000064
2017.06.13,1204.9999999999893,,1204.9999999999893
2017.06.13,1627.9999999999961,,1627.9999999999961
2017.06.13,1678.9999999999973,,1678.9999999999973
2017.06.13,1679.9999999999927,,1679.9999999999927
2017.06.13,1557.9999999999927,,1557.9999999999927
2017.06.13,1606.9999999999918,,1606.9999999999918
2017.06.13,1597.9999999999993,,1597.9999999999993
2017.06.13,1594.999999999991,,1594.999999999991
2017.06.13,1544.9999999999964,,1544.9999999999964
2017.06.13,1519.999999999999,,1519.999999999999
2017.06.13,1529.999999999998,,1529.999999999998
2017.06.13,1471.9999999999955,,1471.9999999999955
2017.06.13,1559.9999999999948,,1559.9999999999948
2017.06.13,1557.9999999999927,,1557.9999999999927
2017.06.13,1510.9999999999957,,1510.9999999999957
2017.06.13,1520.9999999999945,,1520.9999999999945
2017.06.13,1563.9999999999986,,1563.9999999999986
2017.06.13,1506.9999999999916,,1506.9999999999916
2017.06.14,1514.9999999999998,,1514.9999999999998
2017.06.14,1532.0,,1532.0
2017.06.14,1549.0000000000005,,1549.0000000000005
2017.06.14,1555.9999999999907,,1555.9999999999907
2017.06.14,1562.9999999999923,,1562.9999999999923
2017.06.14,1515.9999999999952,,1515.9999999999952
2017.06.14,1561.0000000000014,,1561.0000000000014
2017.06.14,1615.9999999999952,,1615.9999999999952
2017.06.14,1627.0000000000007,,1627.0000000000007
2017.06.14,1645.9999999999918,,1645.9999999999918
2017.06.14,1693.9999999999955,,1693.9999999999955
2017.06.14,1613.9999999999932,,1613.9999999999932
2017.06.14,1594.999999999991,,1594.999999999991
2017.06.14,1558.9999999999993,,1558.9999999999993
2017.06.14,1603.9999999999943,,1603.9999999999943
2017.06.14,1597.9999999999993,,1597.9999999999993
2017.06.14,1534.9999999999975,,1534.9999999999975
2017.06.14,1502.9999999999989,,1502.9999999999989
2017.06.14,1411.9999999999911,,1411.9999999999911
2017.06.14,1429.999999999998,,1429.999999999998
2017.06.14,1422.9999999999966,,1422.9999999999966
2017.06.14,1458.999999999999,,1458.999999999999
2017.06.14,1217.0000000000014,,1217.0000000000014
2017.06.14,1170.9999999999886,,1170.9999999999886
2017.06.14,1231.9999999999886,,1231.9999999999886
2017.06.14,1211.999999999991,,1211.999999999991
2017.06.14,1261.000000000001,,1261.000000000001
2017.06.14,1173.9999999999861,,1173.9999999999861
2017.06.14,1070.9999999999998,,1070.9999999999998
2017.06.14,1126.0000000000048,,1126.0000000000048
2017.06.14,1200.0000000000011,,1200.0000000000011
2017.06.14,795.9999999999967,,795.9999999999967
2017.06.14,744.9999999999957,,744.9999999999957
2017.06.14,713.9999999999924,,713.9999999999924
2017.06.14,724.9999999999978,,724.9999999999978
2017.06.14,662.000000000007,,662.000000000007
2017.06.14,675.0000000000034,,675.0000000000034
2017.06.14,733.9999999999902,,733.9999999999902
2017.06.14,624.9999999999867,,624.9999999999867
2017.06.14,652.9999999999925,,652.9999999999925
2017.06.14,658.9999999999874,,658.9999999999874
2017.06.14,899.9999999999897,,899.9999999999897
2017.06.14,760.9999999999894,,760.9999999999894
2017.06.14,716.0000000000056,,716.0000000000056
2017.06.14,873.999999999997,,873.999999999997
2017.06.14,824.9999999999868,,824.9999999999868
2017.06.14,903.9999999999937,,903.9999999999937
2017.06.14,771.9999999999949,,771.9999999999949
2017.06.15,794.9999999999901,,794.9999999999901
2017.06.15,835.9999999999923,,835.9999999999923
2017.06.15,787.9999999999887,,787.9999999999887
2017.06.15,824.0000000000025,,824.0000000000025
2017.06.15,801.9999999999916,,801.9999999999916
2017.06.15,811.0000000000061,,811.0000000000061
2017.06.15,869.999999999993,,869.999999999993
2017.06.15,851.9999999999861,,851.9999999999861
2017.06.15,924.9999999999981,,924.9999999999981
2017.06.15,401.00000000000693,,401.00000000000693
2017.06.15,507.9999999999973,,507.9999999999973
2017.06.15,485.0000000000021,,485.0000000000021
2017.06.15,512.9999999999857,,512.9999999999857
2017.06.15,466.9999999999952,,466.9999999999952
2017.06.15,479.99999999999153,,479.99999999999153
2017.06.15,570.0000000000039,,570.0000000000039
2017.06.15,495.99999999998533,,495.99999999998533
2017.06.15,512.0000000000014,,512.0000000000014
2017.06.15,540.9999999999915,,540.9999999999915
2017.06.15,607.0000000000019,,607.0000000000019
2017.06.15,611.000000000006,,611.000000000006
2017.06.15,585.9999999999976,,585.9999999999976
2017.06.15,573.0000000000013,,573.0000000000013
2017.06.15,523.9999999999911,,523.9999999999911
2017.06.15,486.999999999993,,486.999999999993
2017.06.15,571.9999999999948,,571.9999999999948
2017.06.15,530.9999999999926,,530.9999999999926
2017.06.15,539.0000000000006,,539.0000000000006
2017.06.15,594.99999999999,,594.99999999999
2017.06.15,536.0000000000032,,536.0000000000032
2017.06.15,724.9999999999978,,724.9999999999978
2017.06.15,675.0000000000034,,675.0000000000034
2017.06.15,726.9999999999887,,726.9999999999887
2017.06.15,651.9999999999859,,651.9999999999859
2017.06.15,682.0000000000048,,682.0000000000048
2017.06.15,483.99999999999557,,483.99999999999557
2017.06.15,461.0000000000003,,461.0000000000003
2017.06.15,577.9999999999897,,577.9999999999897
2017.06.15,587.9999999999885,,587.9999999999885
2017.06.15,658.9999999999874,,658.9999999999874
2017.06.15,719.9999999999873,,719.9999999999873
2017.06.15,636.9999999999986,,636.9999999999986
2017.06.15,658.9999999999874,,658.9999999999874
2017.06.15,662.9999999999914,,662.9999999999914
2017.06.15,665.9999999999889,,665.9999999999889
2017.06.15,662.9999999999914,,662.9999999999914
2017.06.15,760.0000000000051,,760.0000000000051
2017.06.15,747.9999999999931,,747.9999999999931
2017.06.16,714.999999999999,,714.999999999999
2017.06.16,743.0000000000048,,743.0000000000048
2017.06.16,736.9999999999877,,736.9999999999877
2017.06.16,756.9999999999854,,756.9999999999854
2017.06.16,763.0000000000026,,763.0000000000026
