date,AUDCAD,empty,sum
2017.06.12,-70.99999999999883,,-70.99999999999883
2017.06.12,-70.99999999999883,,-70.99999999999883
2017.06.12,-97.00000000001374,,-97.00000000001374
2017.06.12,-41.000000000002146,,-41.000000000002146
2017.06.12,-19.00000000001345,,-19.00000000001345
2017.06.12,-28.000000000005798,,-28.000000000005798
2017.06.12,-32.0000000000098,,-32.0000000000098
2017.06.12,-29.00000000001235,,-29.00000000001235
2017.06.12,-28.000000000005798,,-28.000000000005798
2017.06.12,0.0,,0.0
2017.06.12,35.00000000000725,,35.00000000000725
2017.06.12,65.99999999998829,,65.99999999998829
2017.06.12,79.99999999999119,,79.99999999999119
2017.06.12,72.0000000000054,,72.0000000000054
2017.06.12,70.99999999999883,,70.99999999999883
2017.06.12,116.99999999998934,,116.99999999998934
2017.06.12,79.00000000000685,,79.00000000000685
2017.06.12,11.999999999989797,,11.999999999989797
2017.06.12,-15.999999999993797,,-15.999999999993797
2017.06.12,-32.999999999994145,,-32.999999999994145
2017.06.12,-63.000000000013046,,-63.000000000013046
2017.06.12,-79.00000000000685,,-79.00000000000685
2017.06.12,-49.00000000001015,,-49.00000000001015
2017.06.12,-15.999999999993797,,-15.999999999993797
2017.06.12,-102.00000000000209,,-102.00000000000209
2017.06.12,-153.00000000000313,,-153.00000000000313
2017.06.12,-161.00000000001114,,-161.00000000001114
2017.06.12,-97.00000000001374,,-97.00000000001374
2017.06.12,-76.0000000000094,,-76.0000000000094
2017.06.12,-78.00000000000028,,-78.00000000000028
2017.06.12,-114.99999999999844,,-114.99999999999844
2017.06.12,-99.00000000000463,,-99.00000000000463
2017.06.12,-112.000000000001,,-112.000000000001
2017.06.12,-156.00000000000057,,-156.00000000000057
2017.06.12,-156.00000000000057,,-156.00000000000057
2017.06.12,-120.00000000000898,,-120.00000000000898
2017.06.12,-86.0000000000083,,-86.0000000000083
2017.06.12,-131.00000000001444,,-131.00000000001444
2017.06.12,-103.99999999999298,,-103.99999999999298
2017.06.12,-158.0000000000137,,-158.0000000000137
2017.06.12,-112.000000000001,,-112.000000000001
2017.06.12,367.99999999999056,,367.99999999999056
2017.06.12,739.0000000000008,,739.0000000000008
2017.06.12,815.9999999999945,,815.9999999999945
2017.06.12,692.9999999999881,,692.9999999999881
2017.06.12,693.9999999999947,,693.9999999999947
2017.06.12,733.0000000000059,,733.0000000000059
2017.06.12,795.9999999999967,,795.9999999999967
2017.06.13,791.9999999999927,,791.9999999999927
2017.06.13,805.9999999999956,,805.9999999999956
2017.06.13,842.9999999999937,,842.9999999999937
2017.06.13,808.9999999999931,,808.9999999999931
2017.06.13,811.9999999999905,,811.9999999999905
2017.06.13,814.0000000000036,,814.0000000000036
2017.06.13,746.0000000000023,,746.0000000000023
2017.06.13,736.9999999999877,,736.9999999999877
2017.06.13,784.0000000000069,,784.0000000000069
2017.06.13,880.9999999999984,,880.9999999999984
2017.06.13,865.0000000000047,,865.0000000000047
2017.06.13,845.0000000000068,,845.0000000000068
2017.06.13,848.0000000000043,,848.0000000000043
2017.06.13,841.0000000000028,,841.0000000000028
2017.06.13,858.0000000000032,,858.0000000000032
2017.06.13,872.0000000000061,,872.0000000000061
2017.06.13,897.9999999999987,,897.9999999999987
2017.06.13,919.9999999999875,,919.9999999999875
2017.06.13,876.9999999999944,,876.9999999999944
2017.06.13,919.0000000000032,,919.0000000000032
2017.06.13,984.9999999999915,,984.9999999999915
2017.06.13,1083.9999999999961,,1083.9999999999961
2017.06.13,1184.0000000000073,,1184.0000000000073
2017.06.13,1200.9999999999854,,1200.9999999999854
2017.06.13,1238.0000000000057,,1238.0000000000057
2017.06.13,1139.0000000000011,,1139.0000000000011
2017.06.13,1146.0000000000025,,1146.0000000000025
2017.06.13,1217.9999999999857,,1217.9999999999857
2017.06.13,1268.9999999999868,,1268.9999999999868
2017.06.13,1161.9999999999964,,1161.9999999999964
2017.06.13,1173.0000000000018,,1173.0000000000018
2017.06.13,1192.9999999999995,,1192.9999999999995
