date,NZDCAD,empty,sum
2017.10.16,-18.999999999991246,,-18.999999999991246
2017.10.16,37.00000000000925,,37.00000000000925
2017.10.16,37.00000000000925,,37.00000000000925
2017.10.16,80.00000000000229,,80.00000000000229
2017.10.16,123.00000000000644,,123.00000000000644
2017.10.16,96.00000000000719,,96.00000000000719
2017.10.16,103.00000000000864,,103.00000000000864
2017.10.16,150.00000000000568,,150.00000000000568
2017.10.16,111.00000000000554,,111.00000000000554
2017.10.16,121.99999999999989,,121.99999999999989
2017.10.16,86.0000000000083,,86.0000000000083
2017.10.16,94.00000000000519,,94.00000000000519
2017.10.16,69.00000000000794,,69.00000000000794
2017.10.16,112.000000000001,,112.000000000001
2017.10.16,109.00000000000354,,109.00000000000354
2017.10.16,84.0000000000063,,84.0000000000063
2017.10.16,130.0000000000079,,130.0000000000079
2017.10.16,123.00000000000644,,123.00000000000644
2017.10.16,163.00000000000205,,163.00000000000205
2017.10.16,103.00000000000864,,103.00000000000864
2017.10.16,185.00000000000182,,185.00000000000182
2017.10.16,241.00000000000233,,241.00000000000233
2017.10.16,279.00000000000705,,279.00000000000705
2017.10.16,274.00000000000756,,274.00000000000756
2017.10.16,352.00000000000784,,352.00000000000784
2017.10.16,400.00000000000034,,400.00000000000034
2017.10.16,458.9999999999983,,458.9999999999983
2017.10.16,506.0000000000064,,506.0000000000064
2017.10.16,624.0000000000023,,624.0000000000023
2017.10.16,742.0000000000093,,742.0000000000093
2017.10.16,589.0000000000061,,589.0000000000061
2017.10.16,704.0000000000047,,704.0000000000047
2017.10.16,618.0000000000074,,618.0000000000074
2017.10.16,608.0000000000085,,608.0000000000085
2017.10.16,644.0000000000001,,644.0000000000001
2017.10.16,586.0000000000088,,586.0000000000088
2017.10.16,513.0000000000078,,513.0000000000078
2017.10.16,521.0000000000048,,521.0000000000048
2017.10.16,568.0000000000018,,568.0000000000018
2017.10.16,520.0000000000093,,520.0000000000093
2017.10.16,434.000000000001,,434.000000000001
2017.10.16,416.00000000000523,,416.00000000000523
2017.10.16,317.0000000000006,,317.0000000000006
2017.10.16,299.00000000000483,,299.00000000000483
2017.10.16,322.00000000000006,,322.00000000000006
2017.10.16,312.00000000000114,,312.00000000000114
2017.10.16,308.00000000000824,,308.00000000000824
2017.10.16,273.000000000001,,273.000000000001
2017.10.17,348.00000000000387,,348.00000000000387
2017.10.17,555.0000000000055,,555.0000000000055
2017.10.17,543.0000000000045,,543.0000000000045
2017.10.17,513.0000000000078,,513.0000000000078
2017.10.17,542.0000000000091,,542.0000000000091
2017.10.17,522.0000000000002,,522.0000000000002
2017.10.17,521.0000000000048,,521.0000000000048
2017.10.17,597.9999999999985,,597.9999999999985
2017.10.17,448.000000000004,,448.000000000004
2017.10.17,399.0000000000049,,399.0000000000049
2017.10.17,355.0000000000053,,355.0000000000053
2017.10.17,424.00000000000216,,424.00000000000216
2017.10.17,368.00000000000165,,368.00000000000165
2017.10.17,336.9999999999984,,336.9999999999984
2017.10.17,338.00000000000495,,338.00000000000495
2017.10.17,304.00000000000426,,304.00000000000426
2017.10.17,350.00000000000585,,350.00000000000585
2017.10.17,383.0,,383.0
2017.10.17,404.99999999999983,,404.99999999999983
2017.10.17,416.00000000000523,,416.00000000000523
2017.10.17,455.0000000000054,,455.0000000000054
2017.10.17,570.0000000000039,,570.0000000000039
2017.10.17,592.0000000000036,,592.0000000000036
2017.10.17,524.0000000000023,,524.0000000000023
2017.10.17,584.0000000000067,,584.0000000000067
2017.10.17,534.0000000000011,,534.0000000000011
2017.10.17,514.9999999999987,,514.9999999999987
2017.10.17,569.0000000000084,,569.0000000000084
2017.10.17,601.000000000007,,601.000000000007
2017.10.17,573.0000000000013,,573.0000000000013
2017.10.17,509.00000000000387,,509.00000000000387
2017.10.17,360.0000000000048,,360.0000000000048
2017.10.17,387.99999999999943,,387.99999999999943
2017.10.17,358.0000000000028,,358.0000000000028
2017.10.17,401.00000000000693,,401.00000000000693
2017.10.17,561.0000000000003,,561.0000000000003
2017.10.17,538.0000000000051,,538.0000000000051
2017.10.17,605.0,,605.0
2017.10.17,553.0000000000035,,553.0000000000035
2017.10.17,504.00000000000443,,504.00000000000443
2017.10.17,463.0000000000023,,463.0000000000023
2017.10.17,464.00000000000887,,464.00000000000887
