date,AUDUSD,EURCHF,CADCHF,AUDCHF,EURAUD,AUDCAD,NZDCAD,empty,sum
2020.04.06,634.9999999999967,-22.0000000000109,609.9999999999994,807.9999999999976,2130.999999999994,412.9999999999967,505.99999999999534,,5080.999999999968
2020.04.06,551.9999999999969,-35.00000000000725,558.000000000003,767.9999999999909,2014.999999999989,415.99999999999415,500.9999999999959,,4774.999999999964
2020.04.06,644.0000000000001,21.00000000000435,554.9999999999944,775.9999999999989,1868.000000000003,405.9999999999952,490.999999999997,,4760.999999999994
2020.04.06,636.9999999999986,-26.999999999999247,585.9999999999976,825.9999999999934,2197.0000000000045,436.9999999999985,353.0000000000033,,5008.999999999996
2020.04.06,665.9999999999999,-5.999999999994898,459.99999999999375,800.9999999999961,2065.99999999999,446.00000000000193,349.99999999999477,,4782.999999999981
2020.04.06,809.0000000000042,2.999999999997449,493.99999999999443,857.9999999999922,2150.999999999992,581.9999999999936,481.9999999999935,,5378.999999999967
2020.04.06,731.0000000000039,17.000000000000348,592.9999999999991,839.9999999999964,2197.9999999999886,437.999999999994,304.9999999999997,,5121.999999999982
2020.04.06,768.000000000002,0.0,663.0000000000025,888.9999999999953,2258.0000000000045,437.999999999994,297.9999999999983,,5313.999999999996
2020.04.06,773.9999999999969,38.99999999998904,697.9999999999986,881.9999999999939,2263.9999999999995,435.9999999999919,259.9999999999936,,5352.999999999964
2020.04.06,768.000000000002,43.999999999999595,764.9999999999934,939.9999999999964,2408.9999999999945,434.9999999999965,253.99999999999866,,5614.999999999981
2020.04.06,800.0000000000007,58.99999999998684,727.9999999999953,930.999999999993,2363.999999999988,422.9999999999956,253.99999999999866,,5558.999999999958
2020.04.06,768.000000000002,72.99999999998974,700.999999999996,903.9999999999937,2246.999999999999,449.9999999999948,270.99999999999903,,5413.999999999974
2020.04.06,705.9999999999956,31.000000000003247,719.9999999999984,879.9999999999919,2292.000000000005,317.0000000000006,129.9999999999968,,5075.999999999992
2020.04.06,714.999999999999,-15.999999999993797,739.0000000000008,869.999999999993,2221.9999999999905,317.0000000000006,129.9999999999968,,4976.999999999986
2020.04.06,724.0000000000024,62.000000000006494,763.9999999999981,834.9999999999968,2156.0000000000023,263.0000000000021,83.9999999999952,,4888.000000000003
2020.04.06,734.0000000000014,41.99999999998649,753.9999999999991,878.9999999999965,2205.999999999997,285.9999999999974,92.00000000000318,,4992.99999999998
2020.04.07,715.9999999999944,-53.00000000001415,707.9999999999975,790.9999999999973,2286.9999999999945,280.00000000000244,90.0000000000012,,4818.999999999973
2020.04.07,683.0000000000002,-25.999999999992696,698.9999999999941,740.9999999999917,2130.999999999994,246.99999999999721,32.999999999994145,,4507.999999999979
2020.04.07,651.999999999997,-55.000000000005045,709.9999999999995,777.9999999999898,2159.999999999984,297.9999999999983,48.99999999999905,,4591.999999999963
2020.04.07,695.9999999999966,28.000000000005798,663.999999999998,852.9999999999926,2222.9999999999973,346.0000000000019,92.00000000000318,,4901.999999999996
2020.04.07,697.9999999999986,38.99999999998904,671.9999999999948,863.9999999999981,2309.99999999999,454.9999999999943,209.00000000000364,,5246.999999999969
2020.04.07,829.9999999999974,46.999999999997044,690.0000000000017,944.9999999999958,2522.9999999999864,563.0000000000024,322.00000000000006,,5919.999999999981
2020.04.07,1007.0000000000024,31.000000000003247,746.0000000000023,1067.9999999999911,2933.9999999999923,639.9999999999961,375.0000000000031,,6800.99999999999
2020.04.07,871.999999999995,53.999999999998494,744.0000000000002,1021.9999999999895,2686.999999999995,607.0000000000019,295.99999999999625,,6281.999999999976
2020.04.07,904.0000000000048,63.99999999999739,754.9999999999945,1047.9999999999934,2787.9999999999905,608.9999999999928,315.9999999999941,,6483.999999999967
2020.04.07,971.9999999999951,79.99999999999119,742.9999999999936,1072.9999999999907,2848.9999999999905,627.9999999999952,353.99999999999875,,6698.999999999956
2020.04.07,1019.9999999999986,79.99999999999119,763.0000000000026,1083.9999999999961,2861.999999999987,656.9999999999965,370.00000000000364,,6835.9999999999745
2020.04.07,1019.0000000000032,83.9999999999952,766.9999999999955,1092.9999999999995,2830.9999999999836,646.0000000000022,398.9999999999938,,6838.999999999973
2020.04.07,1044.0000000000005,80.99999999999774,746.0000000000023,1111.9999999999907,2898.999999999985,683.0000000000002,434.000000000001,,6998.999999999977
2020.04.07,1019.0000000000032,83.9999999999952,668.0000000000019,1033.9999999999905,2719.999999999989,710.999999999995,420.9999999999936,,6656.999999999968
2020.04.07,968.0000000000022,21.00000000000435,663.999999999998,980.9999999999985,2594.999999999992,617.0000000000009,383.99999999999545,,6229.999999999991
2020.04.07,1051.0000000000018,70.99999999999883,707.9999999999975,1016.9999999999901,2838.9999999999914,719.9999999999984,488.999999999995,,6894.999999999973
2020.04.07,1222.9999999999964,103.99999999999298,820.999999999994,1206.9999999999914,3159.999999999985,763.0000000000026,520.9999999999936,,7798.999999999956
2020.04.07,1275.0000000000039,112.000000000001,858.0000000000032,1249.0,3278.9999999999873,785.0000000000024,495.9999999999964,,8053.9999999999945
2020.04.07,1320.9999999999943,150.00000000000568,880.000000000003,1307.999999999998,3350.9999999999927,805.9999999999956,500.00000000000045,,8315.999999999989
2020.04.07,1426.000000000005,175.99999999999838,859.9999999999941,1379.9999999999923,3512.999999999988,964.9999999999936,627.9999999999952,,8947.999999999965
2020.04.07,1593.0,195.9999999999962,844.0000000000003,1447.9999999999936,3655.9999999999927,1066.0000000000002,644.9999999999956,,9447.99999999998
2020.04.07,1671.9999999999957,207.00000000000162,820.999999999994,1457.9999999999927,3695.0000000000036,1118.9999999999923,583.9999999999957,,9555.999999999976
2020.04.07,1688.9999999999961,198.99999999999363,795.0000000000013,1491.9999999999934,3752.999999999984,1161.9999999999964,465.9999999999998,,9555.999999999965
2020.04.07,1570.0000000000048,121.99999999999989,751.9999999999972,1363.9999999999986,3439.9999999999986,1084.9999999999916,393.9999999999944,,8726.999999999985
2020.04.07,1573.9999999999977,175.99999999999838,761.0000000000006,1375.9999999999995,3417.9999999999877,1049.9999999999955,390.0000000000015,,8744.99999999998
2020.04.07,1553.9999999999998,194.99999999998963,770.9999999999994,1352.9999999999932,3313.9999999999945,1015.9999999999947,292.9999999999988,,8495.999999999969
2020.04.07,1593.9999999999955,272.99999999998994,836.0000000000034,1392.9999999999998,3290.9999999999995,985.0000000000025,304.00000000000426,,8675.999999999995
2020.04.07,1646.9999999999984,283.99999999999534,809.9999999999997,1432.0,3425.999999999996,1036.999999999999,309.0000000000037,,8944.999999999993
2020.04.07,1656.9999999999973,231.99999999998778,842.9999999999937,1487.9999999999893,3542.999999999985,1078.0000000000011,312.9999999999966,,9153.99999999995
2020.04.07,1680.0000000000036,197.99999999998707,761.999999999996,1521.99999999999,3795.9999999999995,1122.9999999999961,314.0000000000032,,9394.999999999976
2020.04.07,1776.9999999999952,224.99999999998633,714.0000000000035,1498.9999999999948,3635.999999999995,1285.9999999999982,492.999999999999,,9629.99999999997
2020.04.07,1839.9999999999973,296.9999999999917,736.9999999999987,1478.999999999997,3634.000000000004,1068.9999999999977,322.00000000000006,,9377.999999999987
2020.04.07,1736.000000000004,234.00000000000088,747.9999999999931,1362.999999999992,3302.000000000005,990.000000000002,297.00000000000284,,8670.0
2020.04.07,1858.000000000004,190.99999999998562,805.0000000000001,1469.9999999999936,3630.999999999984,1000.0000000000009,181.9999999999933,,9136.99999999996
2020.04.07,1754.9999999999955,218.00000000000708,666.9999999999953,1305.9999999999961,3285.0000000000045,1040.999999999992,195.00000000000074,,8466.99999999999
2020.04.07,1548.000000000005,153.00000000000313,607.0000000000019,1201.999999999992,3014.0000000000055,939.9999999999964,141.99999999999767,,7606.000000000001
2020.04.07,1636.000000000004,112.000000000001,707.9999999999975,1319.9999999999989,3398.9999999999964,925.9999999999935,193.99999999999417,,8294.999999999985
2020.04.07,1685.9999999999986,114.99999999999844,827.0,1382.9999999999898,3471.000000000002,893.9999999999948,36.0000000000027,,8411.999999999985
2020.04.07,1739.999999999997,129.99999999998568,914.9999999999991,1394.9999999999907,3627.0000000000023,891.9999999999928,51.99999999999649,,8750.999999999964
2020.04.07,1788.9999999999961,174.99999999999181,891.9999999999928,1413.999999999993,3553.9999999999905,927.0,87.00000000000374,,8837.999999999967
2020.04.07,1841.0000000000036,218.99999999999142,941.000000000003,1509.999999999989,3764.999999999996,997.9999999999989,87.00000000000374,,9360.999999999985
2020.04.07,1788.0000000000007,180.0000000000024,817.000000000001,1449.9999999999957,3659.9999999999964,1014.9999999999992,153.00000000000313,,9063.0
2020.04.07,1829.000000000003,141.99999999999767,681.9999999999937,1407.9999999999982,3625.999999999996,1124.9999999999982,258.9999999999981,,9070.999999999985
2020.04.07,1802.999999999999,106.00000000000608,669.9999999999928,1365.9999999999895,3530.9999999999955,1113.9999999999927,229.99999999999687,,8819.999999999973
2020.04.07,1763.9999999999989,106.00000000000608,687.9999999999998,1265.9999999999893,3410.000000000002,1031.9999999999995,144.99999999999514,,8410.999999999989
2020.04.07,1739.0000000000016,99.00000000000463,687.9999999999998,1285.9999999999982,3350.9999999999927,976.9999999999945,134.99999999999625,,8274.999999999987
2020.04.07,1629.0000000000027,65.00000000000395,697.0000000000032,1205.999999999996,3176.000000000001,903.9999999999937,139.99999999999568,,7816.999999999996
2020.04.07,1571.0000000000002,62.99999999999084,695.9999999999966,1127.9999999999957,3027.000000000002,793.9999999999947,60.99999999999994,,7339.99999999998
2020.04.08,1478.0000000000016,21.00000000000435,651.999999999997,1100.9999999999964,3027.9999999999864,697.9999999999986,-151.00000000000114,,6826.999999999983
2020.04.08,1551.9999999999977,18.999999999991246,605.9999999999955,1068.9999999999977,3156.9999999999877,834.0000000000014,-72.0000000000054,,7164.999999999965
2020.04.08,1515.9999999999952,41.99999999998649,539.0000000000006,1071.9999999999952,2875.9999999999895,827.0,65.99999999999939,,6937.999999999966
2020.04.08,1505.9999999999961,58.99999999998684,590.999999999997,1061.9999999999964,2858.000000000005,831.9999999999994,92.99999999999864,,7000.99999999998
2020.04.08,1532.9999999999955,52.99999999999194,575.9999999999987,1083.9999999999961,2919.999999999989,863.9999999999981,129.9999999999968,,7159.999999999966
2020.04.08,1400.0000000000011,49.99999999999449,595.9999999999966,975.9999999999991,2530.9999999999945,705.0000000000001,-1.0000000000065512,,6256.999999999979
2020.04.08,1312.000000000002,28.999999999990145,578.0000000000007,887.9999999999999,2322.9999999999864,590.0000000000016,-53.999999999998494,,5665.999999999983
2020.04.08,1124.0000000000027,28.999999999990145,597.0000000000031,834.9999999999968,2073.999999999998,400.00000000000034,-112.99999999999643,,4945.9999999999945
2020.04.08,1217.0000000000014,31.000000000003247,620.9999999999937,909.9999999999997,2438.9999999999914,595.0000000000011,-87.00000000000374,,5725.999999999986
2020.04.08,1214.0000000000039,35.00000000000725,614.0000000000034,895.9999999999968,2371.9999999999964,537.9999999999941,-62.000000000006494,,5606.999999999995
2020.04.08,1242.999999999994,35.00000000000725,605.9999999999955,927.0,2458.0000000000045,629.0000000000018,-7.0000000000014495,,5891.000000000002
2020.04.08,1237.9999999999948,35.00000000000725,665.9999999999999,949.9999999999953,2532.000000000001,583.9999999999957,2.000000000002,,6006.999999999995
2020.04.08,1156.9999999999968,35.999999999991594,636.9999999999986,868.9999999999975,2316.9999999999914,522.0000000000002,-43.00000000000415,,5494.999999999972
2020.04.08,1154.999999999995,31.999999999987594,630.9999999999927,867.999999999991,2281.999999999984,525.9999999999932,27.999999999994696,,5521.999999999938
2020.04.08,1175.0000000000039,35.999999999991594,639.9999999999961,905.9999999999957,2403.999999999984,561.0000000000003,53.00000000000304,,5774.999999999974
2020.04.08,1204.000000000005,51.99999999998539,641.0000000000027,921.9999999999895,2414.9999999999895,546.9999999999975,117.99999999999588,,5898.999999999965
2020.04.08,1219.0000000000034,55.99999999998939,629.9999999999973,934.9999999999969,2454.0000000000005,575.9999999999987,129.00000000000134,,5998.999999999987
2020.04.08,1263.9999999999984,58.99999999998684,614.9999999999989,945.9999999999912,2456.999999999998,661.0000000000005,170.00000000000347,,6171.999999999978
2020.04.08,1054.9999999999948,-22.0000000000109,592.9999999999991,911.9999999999906,2493.9999999999964,574.9999999999922,100.00000000000009,,5706.999999999962
2020.04.08,1095.0000000000016,-25.999999999992696,570.9999999999993,909.9999999999997,2559.0,624.0000000000023,107.99999999999699,,5841.000000000006
2020.04.08,1175.9999999999993,-22.999999999995246,595.9999999999966,969.9999999999931,2585.9999999999995,663.999999999998,51.000000000001044,,6019.999999999992
2020.04.08,1192.000000000004,-22.999999999995246,617.0000000000009,977.99999999999,2658.000000000005,612.9999999999969,12.999999999996348,,6047.999999999999
2020.04.08,1244.9999999999961,-22.999999999995246,631.9999999999992,1010.9999999999952,2705.9999999999864,644.0000000000001,19.00000000000235,,6233.9999999999845
2020.04.08,1192.9999999999995,-26.999999999999247,573.9999999999967,952.9999999999927,2605.9999999999973,634.0000000000013,-11.00000000000545,,5921.999999999983
2020.04.08,1242.999999999994,-15.00000000000945,602.0000000000025,972.9999999999906,2638.9999999999914,632.9999999999947,-9.999999999998899,,6064.9999999999645
2020.04.08,1361.0000000000011,-15.999999999993797,691.9999999999926,1052.9999999999927,2847.999999999984,685.0000000000023,56.0000000000005,,6678.999999999979
2020.04.08,1405.9999999999961,-25.999999999992696,715.9999999999944,1103.9999999999939,3014.99999999999,717.9999999999964,48.99999999999905,,6981.999999999977
2020.04.08,1517.0000000000016,14.999999999987246,729.9999999999973,1205.999999999996,3237.000000000001,869.999999999993,117.00000000000044,,7691.999999999976
2020.04.08,1593.0,15.999999999993797,744.0000000000002,1297.999999999999,3488.0000000000023,927.0,107.00000000000153,,8172.999999999997
2020.04.08,1615.9999999999952,18.0000000000069,783.9999999999958,1298.9999999999945,3637.0000000000014,917.0000000000011,68.00000000000139,,8338.999999999996
2020.04.08,1661.9999999999968,17.000000000000348,668.0000000000019,1338.9999999999902,3584.9999999999936,1056.0000000000014,192.00000000000327,,8518.999999999987
2020.04.08,1659.9999999999948,9.999999999998899,592.9999999999991,1328.9999999999914,3567.999999999993,1122.0000000000007,231.0000000000034,,8512.999999999982
2020.04.08,1732.9999999999957,4.000000000004,561.0000000000003,1393.9999999999952,3780.99999999999,1220.9999999999943,387.99999999999943,,9081.99999999998
2020.04.08,1778.9999999999973,-39.00000000001125,546.9999999999975,1382.9999999999898,3861.000000000003,1322.000000000001,500.00000000000045,,9352.999999999978
2020.04.08,1758.9999999999995,-2.999999999997449,497.000000000003,1376.999999999995,3752.999999999984,1344.0000000000007,497.99999999999847,,9224.999999999982
2020.04.08,1810.999999999996,-42.0000000000087,444.9999999999954,1452.9999999999932,4008.999999999996,1449.0000000000002,656.000000000001,,9780.999999999975
2020.04.08,1939.9999999999973,-42.999999999993044,502.9999999999979,1610.9999999999957,4479.999999999995,1581.9999999999945,700.999999999996,,10773.999999999984
2020.04.08,2119.9999999999995,-36.999999999998145,695.0000000000011,1789.9999999999916,5044.999999999988,1714.9999999999998,807.0000000000022,,12134.999999999984
2020.04.08,2090.000000000003,-45.000000000006146,639.9999999999961,1781.9999999999948,5020.999999999986,1691.9999999999934,790.0000000000018,,11969.999999999969
2020.04.08,2149.9999999999964,-46.0000000000127,651.0000000000016,1833.9999999999911,5164.999999999997,1800.999999999997,878.000000000001,,12432.999999999973
2020.04.08,2156.0000000000023,-49.00000000001015,558.9999999999984,1841.999999999999,5179.9999999999845,1807.9999999999984,883.0000000000005,,12378.999999999973
2020.04.08,2159.9999999999955,-49.00000000001015,463.9999999999977,1775.9999999999998,5164.999999999997,2030.9999999999939,1034.999999999997,,12581.99999999997
2020.04.08,2154.999999999996,-49.00000000001015,463.9999999999977,1773.9999999999977,5177.999999999994,1966.9999999999966,973.999999999997,,12462.999999999967
2020.04.08,2234.0000000000027,-42.999999999993044,554.9999999999944,1882.9999999999902,5325.999999999986,2042.9999999999948,1031.9999999999995,,13029.999999999976
2020.04.08,2241.000000000004,-39.00000000001125,622.9999999999958,1917.9999999999975,5396.999999999985,1966.9999999999966,939.9999999999964,,13046.999999999964
2020.04.08,2141.000000000004,-49.00000000001015,681.9999999999937,1871.999999999996,5298.999999999987,1871.999999999996,856.9999999999967,,12673.999999999964
2020.04.08,2110.9999999999964,-49.00000000001015,703.9999999999935,1808.9999999999939,5211.9999999999945,1793.0000000000002,800.0000000000007,,12379.999999999967
2020.04.08,2117.0000000000023,-39.00000000001125,748.9999999999997,1857.999999999993,5254.999999999987,1749.999999999996,607.9999999999974,,12297.999999999965
2020.04.09,2068.9999999999986,-66.00000000001049,693.9999999999947,1713.9999999999934,5308.999999999986,1714.9999999999998,407.99999999999727,,11842.99999999996
2020.04.09,2183.000000000002,-66.00000000001049,695.9999999999966,1829.9999999999982,5411.9999999999945,1818.999999999993,675.0000000000034,,12548.999999999978
2020.04.09,2180.9999999999995,-22.0000000000109,720.9999999999939,1870.9999999999893,5335.999999999985,1751.0000000000025,432.9999999999945,,12270.999999999953
2020.04.09,2215.0000000000005,11.999999999989797,763.9999999999981,1930.9999999999939,5408.999999999997,1734.9999999999977,483.99999999999557,,12549.999999999975
2020.04.09,2198.9999999999955,7.0000000000014495,771.9999999999949,1935.9999999999932,5386.999999999986,1691.9999999999934,731.9999999999993,,12724.999999999964
2020.04.09,2229.000000000003,9.999999999998899,825.9999999999934,1935.9999999999932,5421.999999999994,1778.0000000000018,731.0000000000039,,12931.999999999987
2020.04.09,2186.9999999999945,9.999999999998899,780.000000000003,1886.9999999999943,5301.0,1722.9999999999968,717.000000000001,,12604.999999999989
2020.04.09,2268.9999999999986,24.999999999986144,746.0000000000023,1937.9999999999952,5440.9999999999845,1900.999999999997,792.9999999999993,,13112.999999999964
2020.04.09,2210.9999999999964,18.0000000000069,751.0000000000017,1876.9999999999955,5274.000000000001,1832.0000000000002,766.0,,12729.0
2020.04.09,1988.9999999999964,0.0,703.9999999999935,1698.999999999995,4725.000000000002,1627.9999999999961,639.9999999999961,,11384.99999999998
2020.04.09,2046.9999999999989,1.0000000000065512,717.9999999999964,1760.9999999999905,4949.000000000004,1700.999999999997,670.000000000004,,11846.999999999996
2020.04.09,2051.0000000000027,1.0000000000065512,715.9999999999944,1783.9999999999966,5010.000000000004,1725.9999999999943,651.0000000000016,,11939.0
2020.04.09,2110.9999999999964,11.999999999989797,729.0000000000018,1840.9999999999927,5126.999999999993,1771.0000000000005,663.999999999998,,12254.999999999973
2020.04.09,2210.000000000001,8.999999999992347,717.000000000001,1886.9999999999943,5295.0000000000055,1879.9999999999927,803.9999999999936,,12801.999999999978
2020.04.09,2178.9999999999977,17.000000000000348,692.9999999999992,1857.999999999993,5194.999999999994,1866.9999999999964,839.9999999999964,,12648.999999999976
2020.04.09,2144.999999999997,11.00000000000545,691.9999999999926,1844.9999999999966,5147.999999999997,1864.9999999999945,875.999999999999,,12581.999999999982
2020.04.09,2088.9999999999964,-1.0000000000065512,663.0000000000025,1779.9999999999927,5000.000000000005,1786.999999999994,853.0000000000038,,12170.999999999987
2020.04.09,1990.9999999999984,-8.000000000008,653.999999999999,1706.9999999999918,4830.000000000001,1710.0000000000005,776.9999999999943,,11660.999999999976
2020.04.09,1851.0000000000027,-24.000000000001798,641.0000000000027,1624.9999999999986,4610.999999999987,1578.0000000000016,592.0000000000036,,10873.999999999995
2020.04.09,1973.0000000000025,-25.00000000000835,705.0000000000001,1757.999999999993,4879.999999999995,1681.9999999999945,670.000000000004,,11642.99999999998
2020.04.09,2139.000000000002,1.999999999990898,658.0000000000031,1789.9999999999916,5136.999999999992,1819.9999999999993,758.9999999999985,,12304.999999999976
2020.04.09,2175.0000000000045,-5.999999999994898,630.9999999999927,1871.999999999996,5159.000000000003,1890.9999999999982,876.9999999999944,,12598.999999999993
2020.04.09,2119.000000000004,-18.0000000000069,537.9999999999941,1780.9999999999993,4953.999999999992,1867.9999999999918,846.9999999999977,,12088.999999999973
2020.04.09,2083.0000000000014,-28.000000000005798,517.9999999999962,1726.9999999999895,4800.000000000005,1893.9999999999957,881.9999999999939,,11875.999999999976
2020.04.09,2119.9999999999995,-32.0000000000098,534.0000000000011,1775.9999999999998,4953.999999999992,1910.0000000000007,883.0000000000005,,12144.999999999982
2020.04.09,2149.000000000001,-34.000000000000696,466.9999999999952,1741.999999999999,4869.999999999996,1950.9999999999916,922.0000000000006,,12066.999999999982
2020.04.09,2168.000000000003,-28.000000000005798,463.9999999999977,1763.9999999999989,4912.99999999999,1934.0000000000023,846.9999999999977,,12061.999999999984
2020.04.09,2129.9999999999986,-34.000000000000696,507.0000000000019,1787.9999999999895,5018.999999999995,1911.9999999999916,749.9999999999951,,12071.99999999997
2020.04.09,2139.000000000002,-34.000000000000696,553.0000000000035,1839.9999999999973,5179.9999999999845,1900.999999999997,741.9999999999982,,12320.99999999998
2020.04.09,2100.000000000002,-39.999999999995595,476.9999999999941,1815.9999999999955,5112.0000000000055,1996.9999999999932,758.0000000000031,,12219.999999999998
2020.04.09,2164.9999999999945,7.0000000000014495,459.99999999999375,1797.9999999999995,5129.99999999999,2003.9999999999948,648.9999999999995,,12212.999999999973
2020.04.09,2193.0000000000005,17.000000000000348,442.9999999999934,1789.9999999999916,5139.999999999989,1961.999999999997,646.0000000000022,,12190.999999999973
2020.04.09,2619.0000000000045,97.9999999999981,600.999999999996,2167.9999999999923,5876.999999999999,2371.9999999999964,1024.9999999999982,,14759.999999999984
2020.04.09,2771.0000000000014,187.99999999998818,575.0000000000033,2213.9999999999936,5844.999999999989,2347.9999999999945,995.9999999999969,,14936.999999999965
2020.04.09,2798.0000000000005,160.99999999998892,485.99999999999756,2251.9999999999986,5983.000000000005,2312.999999999998,980.0000000000031,,14972.99999999999
2020.04.09,2842.9999999999955,92.99999999998754,698.9999999999941,2276.999999999996,6139.0000000000055,2290.9999999999986,981.999999999994,,15323.99999999997
2020.04.09,2873.9999999999986,62.000000000006494,544.0,2194.9999999999914,6044.000000000005,2450.9999999999923,1064.9999999999936,,15234.999999999985
2020.04.09,2890.999999999999,55.99999999998939,463.0000000000023,2232.999999999996,6149.999999999989,2481.9999999999955,1129.9999999999977,,15404.999999999969
2020.04.09,2919.000000000005,52.99999999999194,544.0,2268.9999999999986,6264.999999999987,2539.9999999999977,1110.9999999999952,,15700.999999999975
2020.04.09,2947.999999999995,85.00000000000173,622.0000000000003,2320.9999999999955,6285.999999999992,2464.999999999995,1034.999999999997,,15761.999999999976
2020.04.09,2978.0000000000027,89.00000000000574,561.9999999999958,2321.999999999991,6298.000000000004,2588.999999999997,1137.9999999999945,,15975.99999999999
2020.04.09,3090.999999999999,65.99999999998829,522.9999999999957,2367.9999999999923,6484.000000000001,2632.000000000001,1188.9999999999957,,16352.99999999997
2020.04.09,3088.000000000002,51.000000000001044,439.0000000000005,2422.9999999999973,6677.999999999984,2861.0000000000023,1366.999999999996,,16906.99999999998
