date,AUDUSD,EURCHF,CADCHF,AUDCHF,EURAUD,AUDCAD,NZDCAD,empty,sum
2020.04.06,-124.00000000000189,46.999999999997044,-141.99999999999767,-250.00000000000577,-446.0000000000131,-152.00000000000767,17.000000000000348,,-1050.0000000000286
2020.04.06,-121.99999999999989,-5.000000000010552,-85.99999999999719,-150.00000000000568,-483.0000000000112,-31.999999999998696,-26.000000000003798,,-904.0000000000271
2020.04.06,-73.99999999999629,120.99999999999334,43.999999999999595,-7.0000000000014495,-468.00000000000176,-26.999999999999247,-41.9999999999976,,-453.00000000000347
2020.04.06,-46.00000000000159,72.0000000000054,2.000000000002,-7.0000000000014495,-429.00000000001273,24.999999999997247,-75.00000000000284,,-458.0000000000139
2020.04.06,-126.0000000000039,106.00000000000608,-16.0000000000049,-47.00000000000814,-605.9999999999955,0.999999999995449,-46.00000000000159,,-734.0000000000125
2020.04.06,-170.00000000000347,73.99999999999629,7.9999999999968985,-72.0000000000054,-597.0000000000031,-94.00000000000519,-94.00000000000519,,-945.0000000000292
2020.04.06,17.999999999995797,146.00000000000168,205.99999999999508,142.99999999999312,-114.0000000000141,-16.0000000000049,-109.00000000000354,,273.99999999996317
2020.04.06,244.99999999999523,174.00000000000747,246.99999999999721,342.9999999999933,486.999999999993,212.99999999999653,90.0000000000012,,1798.999999999984
2020.04.06,178.00000000000037,167.9999999999904,271.9999999999945,279.99999999999136,252.99999999999213,73.99999999999629,-21.999999999999797,,1202.9999999999652
2020.04.06,138.00000000000477,117.99999999999588,246.00000000000176,192.99999999999872,92.99999999998754,24.999999999997247,-62.000000000006494,,750.9999999999794
2020.04.06,85.99999999999719,137.9999999999937,271.9999999999945,182.99999999999983,34.99999999998504,-31.000000000003247,-92.99999999999864,,589.9999999999683
2020.04.06,53.00000000000304,143.00000000000423,261.0000000000001,162.99999999999093,-60.99999999999994,-50.0000000000056,-162.0000000000066,,346.99999999998624
2020.04.06,21.999999999999797,140.0000000000068,337.99999999999386,102.99999999999754,-224.000000000002,-224.000000000002,-251.99999999999667,,-97.0000000000027
2020.04.06,73.99999999999629,148.99999999999915,356.9999999999962,172.99999999998983,-51.000000000001044,-157.00000000000713,-182.00000000000438,,362.9999999999688
2020.04.06,85.99999999999719,194.0000000000053,365.99999999999966,182.99999999999983,-82.00000000000429,-150.00000000000568,-141.99999999999767,,454.9999999999944
2020.04.06,17.999999999995797,187.99999999998818,378.999999999996,132.99999999999423,-211.00000000000563,-235.00000000000742,-226.00000000000398,,45.99999999995714
2020.04.06,83.9999999999952,205.99999999999508,373.99999999999653,142.99999999999312,-222.00000000001108,-219.00000000000253,-228.00000000000597,,137.99999999996038
2020.04.06,236.99999999999832,245.0000000000063,505.99999999999534,295.99999999999625,249.99999999999466,-126.99999999999933,-134.0000000000008,,1272.999999999991
2020.04.06,295.0000000000008,158.99999999999804,605.9999999999955,375.9999999999986,530.9999999999926,-168.00000000000148,-141.99999999999767,,1656.9999999999864
