date,USDCHF,GBPUSD,EURUSD,AUDUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,GBPJPY,EURJPY,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.06.01,-87.00000000000374,632.9999999999947,187.00000000000384,-773.9999999999969,452.99999999999227,-302.0000000000023,-188.0000000000024,-771.9999999999949,-872.9999999999905,-195.99999999999795,-1533.0000000000066,-1138.0000000000168,451.9999999999982,-614.9999999999989,-299.00000000000483,336.00000000000296,,-4716.000000000025
2020.06.01,-73.99999999999629,557.9999999999918,175.00000000001404,-684.9999999999911,427.99999999999505,-279.99999999999136,-136.0000000000099,-693.9999999999947,-682.9999999999927,-155.9999999999917,-1355.0000000000173,-975.0000000000148,399.9999999999915,-647.0000000000086,-331.0000000000035,323.0000000000066,,-4132.000000000014
2020.06.01,-85.99999999999719,601.9999999999915,175.00000000001404,-725.9999999999933,429.99999999999704,-313.99999999999204,-128.0000000000001,-747.9999999999931,-731.9999999999993,-158.99999999999181,-1426.0000000000161,-1018.0000000000077,404.9999999999869,-694.0000000000057,-363.0000000000022,330.9999999999924,,-4451.0000000000155
2020.06.01,-85.99999999999719,584.9999999999911,178.99999999999582,-713.9999999999924,446.00000000000193,-314.99999999999864,-97.00000000000841,-735.9999999999923,-733.0000000000041,-146.0000000000008,-1402.9999999999986,-1033.0000000000173,372.99999999999045,-675.0000000000034,-355.0000000000053,336.00000000000296,,-4374.000000000036
2020.06.01,-66.99999999999484,529.0000000000017,154.0000000000097,-766.9999999999955,422.9999999999956,-265.0000000000041,-91.99999999999875,-729.9999999999973,-572.9999999999791,-74.99999999998863,-1490.999999999998,-1014.0000000000038,340.999999999994,-741.0000000000027,-378.00000000000057,347.0000000000084,,-4398.9999999999545
2020.06.01,-20.999999999993246,602.999999999998,222.00000000001108,-837.9999999999943,485.99999999999756,-269.9999999999925,-97.99999999999898,-807.9999999999976,-593.9999999999941,-93.99999999999409,-1658.0000000000039,-1143.0000000000052,421.99999999999704,-803.0000000000092,-402.00000000000233,398.9999999999938,,-4596.999999999988
2020.06.01,-19.999999999997797,628.0000000000064,229.99999999999687,-979.999999999992,500.9999999999959,-327.99999999999494,-118.00000000000921,-930.999999999993,-709.0000000000032,-144.99999999999602,-1893.0000000000114,-1161.000000000012,424.99999999999716,-925.0000000000091,-404.0000000000044,493.99999999999443,,-5336.000000000032
2020.06.01,-48.99999999999905,615.9999999999943,201.00000000000674,-953.9999999999993,526.9999999999997,-286.99999999999284,-147.00000000000557,-905.0000000000002,-691.9999999999789,-171.99999999999704,-1877.0000000000175,-1144.0000000000116,472.999999999999,-892.9999999999993,-377.0000000000051,554.00000000001,,-5125.999999999997
2020.06.01,-36.0000000000027,594.99999999999,168.0000000000126,-963.9999999999982,500.9999999999959,-276.00000000000955,-182.00000000000216,-923.9999999999915,-834.9999999999795,-170.0000000000017,-1934.0000000000134,-1164.0000000000095,455.99999999998886,-830.0000000000085,-307.0000000000017,583.0000000000002,,-5319.00000000003
2020.06.01,-37.99999999999359,757.999999999992,178.00000000001148,-1135.9999999999925,507.9999999999973,-358.9999999999982,-159.9999999999966,-1051.9999999999973,-919.9999999999875,-213.99999999999864,-2236.000000000016,-1372.0000000000177,448.99999999999807,-914.0000000000038,-309.99999999999915,608.9999999999928,,-6209.000000000008
2020.06.01,-29.999999999996696,656.9999999999965,11.00000000000545,-1114.9999999999993,339.0000000000004,-276.00000000000955,-165.00000000000625,-1027.9999999999957,-895.9999999999866,-137.99999999999102,-2202.9999999999995,-1446.0000000000139,179.9999999999926,-904.0000000000048,-336.9999999999984,473.0000000000123,,-6877.999999999993
2020.06.01,70.0000000000034,675.0000000000034,127.00000000001043,-831.9999999999994,381.99999999999346,-86.0000000000083,-228.00000000000864,-675.9999999999989,-691.9999999999789,28.000000000005798,-1638.0000000000061,-965.0000000000158,237.99999999999955,-712.0000000000015,-234.00000000000088,503.99999999999335,,-4039.0000000000095
2020.06.01,21.00000000000435,787.0000000000043,50.0000000000167,-843.9999999999892,397.99999999999835,-63.99999999999739,-189.99999999999773,-741.9999999999982,-762.0000000000005,63.00000000000239,-1794.0000000000066,-1057.000000000019,267.99999999998647,-740.0000000000073,-226.00000000000398,553.0000000000035,,-4279.000000000004
2020.06.01,-120.99999999999334,592.9999999999991,-75.00000000000284,-781.9999999999939,356.00000000000074,-106.00000000000608,-171.00000000000648,-756.0000000000011,-751.9999999999811,58.9999999999975,-1794.0000000000066,-1076.0000000000102,289.99999999999204,-691.0000000000083,-202.9999999999976,561.0000000000115,,-4668.000000000006
2020.06.01,-119.99999999999788,557.0000000000075,-105.99999999998388,-717.9999999999964,298.9999999999937,-93.99999999999409,-167.0000000000016,-740.9999999999917,-730.9999999999945,46.00000000000648,-1767.0000000000075,-1031.000000000004,295.99999999999227,-661.0000000000005,-202.0000000000022,540.0000000000072,,-4599.999999999965
2020.06.01,-185.00000000000182,553.0000000000035,-146.99999999998602,-720.9999999999939,302.0000000000023,-113.00000000000753,-150.99999999999625,-761.999999999996,-782.999999999987,61.00000000000705,-1770.000000000005,-1043.0000000000161,314.9999999999977,-642.0000000000092,-136.00000000000279,583.0000000000002,,-4638.999999999992
2020.06.01,-136.99999999999824,516.9999999999897,-92.99999999998754,-748.9999999999997,331.999999999999,-133.00000000000534,-207.9999999999984,-783.0000000000003,-798.0000000000018,-54.99999999999261,-1811.000000000007,-1070.9999999999998,351.99999999998965,-634.0000000000013,-124.00000000000189,591.0000000000082,,-4804.000000000007
2020.06.01,-134.99999999999625,543.0000000000045,-60.99999999999994,-835.9999999999923,368.9999999999971,-141.99999999999767,-215.0000000000034,-851.9999999999972,-850.9999999999991,-69.00000000000261,-1961.0000000000127,-1218.000000000008,412.9999999999967,-697.0000000000032,-182.00000000000438,588.0000000000107,,-5306.000000000008
2020.06.01,-127.99999999999478,634.0000000000013,-41.99999999998649,-844.9999999999958,412.9999999999967,-171.99999999999437,-159.9999999999966,-893.9999999999948,-862.9999999999995,-25.99999999999625,-2021.0000000000061,-1229.0000000000134,427.99999999999727,-712.0000000000015,-202.0000000000022,574.9999999999922,,-5243.999999999995
2020.06.01,-231.99999999999886,611.9999999999903,-141.99999999999767,-818.9999999999919,358.9999999999982,-173.00000000000094,-97.00000000000841,-878.000000000001,-866.9999999999902,33.00000000000125,-1992.000000000016,-1262.0000000000075,378.9999999999907,-690.0000000000017,-212.99999999999653,485.0000000000021,,-5497.000000000028
2020.06.01,-231.0000000000034,666.9999999999953,-115.99999999998278,-733.9999999999902,332.99999999999443,-258.0000000000027,-63.00000000000239,-830.9999999999928,-1049.0000000000066,-37.9999999999967,-1749.0000000000005,-1196.0000000000193,370.9999999999951,-660.000000000005,-265.99999999999955,419.9999999999982,,-5400.000000000018
2020.06.01,-197.00000000000273,822.9999999999959,-10.999999999983245,-811.9999999999905,412.9999999999967,-283.000000000011,-96.00000000000364,-874.9999999999925,-1118.9999999999998,-78.99999999999352,-1862.0000000000082,-1413.0000000000198,457.9999999999984,-680.0000000000028,-304.00000000000426,320.9999999999935,,-5716.000000000028
2020.06.01,-163.00000000000205,936.0000000000035,50.0000000000167,-1068.9999999999977,544.9999999999955,-306.9999999999906,-152.00000000000102,-1084.9999999999916,-1555.9999999999832,-164.00000000000148,-2368.999999999999,-2207.000000000003,559.9999999999881,-683.0000000000002,-404.0000000000044,268.0000000000016,,-7799.999999999969
2020.06.01,-141.99999999999767,1397.9999999999882,42.0000000000087,-1294.9999999999907,822.9999999999959,-269.9999999999925,-76.99999999999818,-1271.9999999999955,-1598.9999999999895,-54.99999999999261,-2809.000000000017,-2365.0000000000173,805.9999999999974,-755.0000000000057,-407.0000000000018,287.9999999999994,,-7689.000000000009
2020.06.01,-176.99999999999383,1377.000000000006,42.0000000000087,-1289.9999999999911,835.9999999999923,-285.00000000000193,-64.99999999999773,-1258.999999999999,-1614.0000000000043,-70.99999999999795,-2790.0000000000036,-2340.0000000000086,836.9999999999891,-753.9999999999991,-351.0000000000013,442.00000000000904,,-7461.999999999993
2020.06.01,-185.00000000000182,1323.9999999999918,-19.999999999997797,-1264.9999999999939,836.9999999999989,-236.99999999999832,-16.000000000005343,-1297.999999999999,-1495.999999999981,24.00000000000091,-2927.0000000000127,-2445.000000000008,842.9999999999893,-636.0000000000032,-229.99999999999687,442.9999999999934,,-7284.000000000024
2020.06.01,-163.99999999999747,1384.9999999999918,40.0000000000178,-1339.9999999999968,896.9999999999923,-280.9999999999979,-37.9999999999967,-1378.9999999999968,-1567.9999999999836,6.000000000000227,-3083.0000000000136,-2538.000000000018,879.9999999999955,-611.000000000006,-183.99999999999528,485.0000000000021,,-7493.000000000004
2020.06.01,-146.99999999999713,1333.0000000000064,75.00000000000284,-1303.999999999994,870.9999999999995,-276.9999999999939,-3.0000000000001137,-1332.9999999999952,-1466.9999999999845,4.0000000000048885,-2970.000000000006,-2401.0000000000086,858.9999999999947,-602.0000000000025,-139.00000000000023,530.9999999999926,,-6969.999999999981
2020.06.01,-139.00000000000023,1377.000000000006,100.0000000000112,-1315.999999999995,885.999999999998,-289.0000000000059,-43.99999999999693,-1331.9999999999998,-1563.999999999993,-51.9999999999925,-2964.000000000011,-2405.0000000000127,873.9999999999952,-597.0000000000031,-161.99999999999548,520.0000000000093,,-7106.999999999985
2020.06.01,-166.99999999999494,1490.999999999998,116.00000000000499,-1327.999999999996,939.0000000000009,-323.0000000000066,-31.00000000000591,-1357.9999999999925,-1590.0000000000034,-37.9999999999967,-2963.0000000000045,-2433.0000000000186,937.9999999999882,-656.000000000001,-207.00000000000162,513.0000000000078,,-7097.000000000021
2020.06.01,-214.99999999999852,1527.9999999999961,73.00000000001194,-1326.9999999999893,942.9999999999939,-348.9999999999993,-4.0000000000048885,-1380.9999999999989,-1692.9999999999836,-72.99999999999329,-3005.000000000013,-2498.0,958.999999999989,-611.000000000006,-185.00000000000182,503.000000000009,,-7334.999999999989
2020.06.01,-222.99999999999542,1523.0000000000077,85.00000000000173,-1419.999999999999,953.9999999999993,-388.9999999999949,28.999999999996362,-1479.9999999999925,-1783.9999999999918,-69.99999999999318,-3178.9999999999986,-2596.0000000000205,963.9999999999986,-648.9999999999995,-178.99999999999582,503.000000000009,,-7910.999999999969
2020.06.01,-176.99999999999383,1695.000000000002,164.00000000000858,-1443.9999999999898,1014.9999999999992,-378.999999999996,21.99999999999136,-1483.000000000001,-1842.9999999999893,-67.99999999999784,-3203.0000000000005,-2623.0000000000196,1012.999999999991,-625.0000000000089,-153.99999999999858,534.9999999999966,,-7555.000000000007
2020.06.01,-163.99999999999747,1719.0000000000039,140.0000000000068,-1441.9999999999989,1029.000000000002,-360.0000000000048,3.9999999999906777,-1490.999999999998,-1843.999999999994,-61.99999999999761,-3234.0000000000036,-2693.000000000012,1030.9999999999918,-565.9999999999999,-139.99999999999568,486.999999999993,,-7586.000000000015
2020.06.01,-139.00000000000023,1672.9999999999911,160.00000000000458,-1406.9999999999916,1015.9999999999947,-344.99999999999534,1.9999999999953388,-1427.0000000000005,-1787.0000000000061,-72.99999999999329,-3111.000000000019,-2630.0000000000214,1008.9999999999861,-564.000000000009,-163.99999999999747,466.9999999999952,,-7320.000000000066
2020.06.01,-124.00000000000189,1622.9999999999966,160.00000000000458,-1389.9999999999911,1007.0000000000024,-317.0000000000117,-45.000000000001705,-1413.999999999993,-1721.99999999998,-52.99999999999727,-3105.0000000000023,-2675.000000000005,967.9999999999893,-595.0000000000011,-185.99999999999727,462.9999999999912,,-7404.999999999998
2020.06.02,-70.99999999999883,1629.9999999999982,165.9999999999995,-1549.999999999996,947.9999999999933,-300.99999999999574,-82.00000000000784,-1530.9999999999934,-1872.9999999999905,-126.99999999999534,-3510.9999999999973,-2801.000000000009,937.9999999999882,-797.0000000000033,-236.00000000000287,432.0000000000102,,-8766.0
2020.06.02,-92.00000000000318,1648.000000000005,156.00000000000057,-1454.9999999999952,997.9999999999989,-292.00000000000335,-61.99999999999761,-1434.9999999999975,-1823.9999999999839,-107.99999999998988,-3268.000000000004,-2717.0000000000136,983.9999999999947,-677.0000000000053,-161.00000000000003,509.00000000000387,,-7795.999999999993
2020.06.02,-92.00000000000318,1655.0000000000064,163.00000000000205,-1444.9999999999964,1030.999999999993,-292.00000000000335,-52.00000000000671,-1425.9999999999939,-1774.000000000001,-104.99999999998977,-3243.000000000018,-2762.00000000002,1012.999999999991,-614.9999999999989,-161.99999999999548,507.9999999999973,,-7598.000000000037
2020.06.02,-85.99999999999719,1601.9999999999923,156.00000000000057,-1432.9999999999955,968.0000000000022,-283.000000000011,-73.0000000000075,-1419.999999999999,-1745.0000000000045,-87.99999999999386,-3178.9999999999986,-2646.9999999999995,935.9999999999928,-578.0000000000007,-121.99999999999989,502.00000000000244,,-7490.000000000018
2020.06.02,-75.9999999999983,1591.9999999999934,134.99999999999625,-1346.9999999999982,917.0000000000011,-266.999999999995,-10.000000000005116,-1335.9999999999927,-1620.0000000000045,2.0000000000095497,-3018.0000000000095,-2475.000000000005,869.9999999999903,-526.0000000000042,-90.0000000000012,503.99999999999335,,-6745.000000000031
2020.06.02,-102.00000000000209,1595.9999999999975,90.00000000001229,-1396.9999999999927,866.0000000000001,-245.99999999999068,-36.000000000001364,-1373.000000000002,-1710.9999999999843,-3.0000000000001137,-3141.000000000016,-2502.000000000004,819.9999999999932,-570.0000000000039,-73.99999999999629,568.000000000013,,-7214.999999999978
2020.06.02,-97.9999999999981,1622.9999999999966,95.00000000000064,-1468.9999999999982,895.0000000000014,-249.99999999999466,-97.00000000000841,-1425.9999999999939,-1959.0000000000032,-76.99999999999818,-3263.000000000016,-2779.0000000000205,864.9999999999949,-540.0000000000072,-99.00000000000463,495.000000000001,,-8084.00000000005
2020.06.02,-53.999999999998494,1815.9999999999955,148.99999999999915,-1520.9999999999945,1039.0000000000011,-255.00000000000523,-123.00000000000466,-1467.9999999999916,-2064.9999999999977,-87.99999999999386,-3341.0000000000164,-2853.000000000017,1023.9999999999867,-567.0000000000064,-117.00000000000044,482.00000000000466,,-7942.000000000039
2020.06.02,-93.99999999999409,1811.000000000007,131.99999999999878,-1422.9999999999966,934.9999999999969,-255.00000000000523,-79.9999999999983,-1390.0000000000023,-1977.9999999999802,-64.99999999999773,-3180.000000000005,-2701.00000000002,929.9999999999926,-458.00000000000284,-41.9999999999976,479.99999999999153,,-7378.000000000012
2020.06.02,-137.9999999999937,1754.9999999999955,83.00000000001084,-1413.999999999993,853.9999999999992,-272.00000000000557,-76.99999999999818,-1419.999999999999,-1957.9999999999984,-66.0000000000025,-3191.0000000000105,-2446.000000000015,878.0000000000001,-453.0000000000034,75.00000000000284,568.9999999999973,,-7221.000000000013
2020.06.02,-139.00000000000023,1593.0,39.00000000001125,-1301.999999999992,824.999999999998,-242.99999999999324,-82.99999999999841,-1323.9999999999918,-1935.0000000000023,-51.9999999999925,-3000.0000000000027,-2300.000000000013,848.9999999999895,-375.0000000000031,121.00000000000443,561.0000000000115,,-6764.999999999975
2020.06.02,-134.0000000000008,1587.000000000005,51.000000000001044,-1253.9999999999995,805.9999999999956,-251.00000000000122,-111.0000000000042,-1269.9999999999934,-1804.000000000002,-78.99999999999352,-2883.9999999999977,-2247.0000000000214,843.9999999999941,-324.00000000000205,139.00000000000023,557.0000000000075,,-6374.000000000013
2020.06.02,-154.99999999999403,1610.0000000000002,80.00000000001339,-1265.9999999999893,827.0,-276.9999999999939,-105.00000000000398,-1298.9999999999945,-1858.9999999999804,-111.99999999999477,-2902.0000000000045,-2249.0000000000123,876.9999999999953,-335.0000000000075,141.99999999999767,561.0000000000115,,-6461.999999999957
2020.06.02,-139.00000000000023,1604.9999999999898,92.00000000000318,-1303.999999999994,835.9999999999923,-273.0000000000121,-135.00000000000512,-1335.9999999999927,-1847.9999999999848,-134.9999999999909,-2991.0000000000105,-2328.000000000019,890.9999999999911,-331.999999999999,126.99999999999933,561.9999999999958,,-6708.000000000038
2020.06.02,-126.0000000000039,1551.9999999999977,80.99999999999774,-1316.9999999999905,857.9999999999922,-265.0000000000041,-144.99999999999602,-1340.9999999999923,-1807.9999999999927,-134.9999999999909,-3048.0000000000064,-2328.000000000019,916.9999999999874,-322.00000000000006,153.99999999999858,507.9999999999973,,-6765.0000000000255
2020.06.02,-124.00000000000189,1550.9999999999914,90.99999999999665,-1340.9999999999923,876.9999999999944,-256.00000000001177,-133.00000000000978,-1353.9999999999995,-1790.9999999999968,-119.99999999999034,-3081.0000000000005,-2402.9999999999995,920.9999999999923,-347.0000000000084,141.00000000000225,544.9999999999955,,-6824.000000000038
2020.06.02,-129.00000000000134,1563.9999999999877,95.00000000000064,-1479.9999999999925,880.000000000003,-323.99999999999096,-171.99999999999704,-1469.9999999999936,-1930.9999999999832,-217.9999999999893,-3266.000000000013,-2446.999999999999,940.9999999999883,-434.000000000001,141.99999999999767,644.0000000000001,,-7604.999999999982
2020.06.02,-127.99999999999478,1668.0000000000027,150.00000000000568,-1494.9999999999907,902.0000000000028,-337.0000000000095,-195.99999999999795,-1485.9999999999984,-1973.9999999999895,-240.99999999999966,-3297.0000000000164,-2446.999999999999,962.9999999999939,-416.00000000000523,168.00000000000148,720.9999999999939,,-7445.000000000001
2020.06.02,-153.99999999999858,1713.0000000000089,87.99999999999919,-1475.9999999999995,813.9999999999925,-329.00000000000153,-167.0000000000016,-1467.9999999999916,-2153.9999999999964,-215.99999999999397,-3245.000000000009,-2359.0,883.9999999999861,-404.0000000000044,187.00000000000384,734.0000000000124,,-7551.9999999999945
2020.06.02,-180.0000000000024,1882.000000000006,1.0000000000065512,-1466.9999999999961,783.0000000000003,-283.99999999999534,-260.0000000000051,-1458.999999999999,-2576.999999999998,-271.99999999999136,-3286.000000000011,-2249.0000000000123,875.9999999999906,-387.99999999999943,292.9999999999988,818.9999999999919,,-7768.000000000017
2020.06.02,-165.9999999999995,2008.999999999994,26.0000000000149,-1499.9999999999902,758.0000000000031,-266.0000000000107,-245.00000000000455,-1485.9999999999984,-2495.0000000000045,-240.99999999999966,-3394.000000000008,-2163.0000000000036,854.9999999999898,-464.00000000000887,314.99999999999864,861.0000000000007,,-7596.000000000028
2020.06.02,-129.9999999999968,1802.999999999999,12.999999999996348,-1524.9999999999986,715.9999999999944,-276.9999999999939,-311.00000000000705,-1501.9999999999923,-2465.0000000000036,-311.9999999999976,-3392.0000000000173,-2106.0000000000077,830.9999999999889,-500.00000000000045,324.00000000000205,983.0000000000006,,-7850.000000000034
2020.06.02,-92.00000000000318,1743.0000000000057,82.00000000000429,-1745.999999999992,735.9999999999923,-261.0000000000001,-539.0000000000015,-1539.9999999999968,-2393.000000000001,-540.9999999999968,-3565.000000000018,-1994.0000000000068,827.9999999999887,-631.0000000000038,353.99999999999875,1032.0000000000107,,-8527.00000000002
2020.06.02,185.99999999999727,2007.0000000000032,435.0000000000076,-1845.999999999992,936.999999999999,-313.00000000000773,-614.0000000000043,-1634.9999999999975,-2591.9999999999845,-661.0000000000014,-3682.0000000000073,-2128.0000000000186,1016.9999999999959,-735.0000000000078,253.0000000000032,1114.9999999999993,,-8256.000000000013
2020.06.02,80.99999999999774,2272.0000000000073,551.0000000000126,-1943.9999999999902,1056.9999999999968,-548.9999999999995,-588.9999999999986,-1803.9999999999945,-2680.999999999983,-748.9999999999952,-3717.0000000000146,-2071.0000000000005,1134.999999999991,-884.000000000007,151.9999999999966,1212.000000000013,,-8527.999999999969
2020.06.02,-163.99999999999747,2289.999999999992,590.0000000000016,-2105.999999999997,1096.9999999999925,-835.9999999999923,-350.0000000000085,-2098.9999999999955,-2811.0000000000073,-810.0000000000023,-4054.000000000002,-2405.0000000000127,1180.9999999999973,-1046.0000000000025,12.000000000000899,1228.9999999999911,,-10282.00000000004
2020.06.02,-280.9999999999979,2218.0000000000086,507.000000000013,-2074.9999999999936,1174.9999999999927,-923.0000000000072,-149.0000000000009,-2167.9999999999923,-2766.999999999996,-710.9999999999985,-4045.0000000000095,-2545.0000000000196,1275.9999999999964,-1036.0000000000036,-21.999999999999797,1117.0000000000125,,-10428.999999999996
2020.06.02,-226.00000000000398,2323.9999999999927,493.0000000000101,-2006.999999999992,1195.999999999997,-771.9999999999949,-147.00000000000557,-2054.999999999996,-2768.000000000001,-652.000000000001,-4104.000000000019,-2672.0000000000077,1309.9999999999882,-1009.9999999999998,-60.00000000000449,1075.0000000000036,,-10075.000000000033
2020.06.02,-229.99999999999687,2037.0,399.00000000001603,-2003.9999999999948,1146.0000000000025,-737.9999999999942,-236.0000000000042,-2054.999999999996,-2689.9999999999977,-650.9999999999962,-4044.000000000003,-2701.00000000002,1309.9999999999882,-1028.0000000000066,-143.9999999999997,1022.9999999999961,,-10606.000000000007
2020.06.02,-209.00000000000364,2102.999999999988,426.00000000001523,-2003.9999999999948,1188.0000000000002,-729.0000000000018,-347.999999999999,-2022.999999999997,-2723.9999999999895,-795.9999999999923,-4058.000000000006,-2906.0000000000086,1344.9999999999989,-1030.0000000000086,-214.00000000000307,939.0000000000009,,-11040.000000000004
2020.06.02,-251.99999999999667,2048.9999999999895,472.00000000000574,-1998.9999999999952,1225.9999999999939,-801.0000000000073,-667.0000000000016,-2013.9999999999936,-3197.0000000000027,-1256.0000000000002,-3912.0000000000045,-2701.00000000002,1476.9999999999895,-1012.0000000000018,-170.00000000000347,953.0000000000039,,-11804.000000000045
2020.06.02,-358.0000000000028,2051.0000000000027,419.0000000000138,-2015.0000000000002,1225.9999999999939,-839.0000000000119,-707.9999999999984,-2122.9999999999973,-3387.0000000000005,-1352.9999999999945,-4121.000000000019,-2851.0000000000036,1689.9999999999977,-1146.0000000000025,-227.99999999999488,984.9999999999915,,-12758.000000000025
2020.06.02,-282.99999999999994,2201.0000000000086,483.0000000000112,-2023.9999999999925,1217.0000000000014,-883.0000000000116,-718.0000000000035,-2105.0000000000014,-3449.9999999999886,-1442.9999999999977,-4098.000000000002,-2748.0000000000173,1721.999999999994,-1144.0000000000007,-260.00000000000466,1011.0000000000064,,-12521.999999999996
2020.06.02,-261.0000000000001,2207.9999999999877,530.0000000000082,-2085.999999999999,1268.999999999998,-872.0000000000061,-855.000000000004,-2096.999999999993,-3566.0000000000027,-1481.9999999999993,-3960.000000000008,-3156.000000000003,1779.9999999999868,-1192.9999999999995,-527.9999999999951,741.9999999999982,,-13527.000000000031
2020.06.02,-202.9999999999976,2300.9999999999973,641.0000000000027,-2247.9999999999945,1546.9999999999984,-924.9999999999981,-963.0000000000081,-2291.999999999994,-3778.9999999999964,-1762.999999999991,-4346.0000000000055,-3579.000000000021,2045.9999999999923,-1271.0,-577.0000000000052,727.0000000000109,,-14684.00000000001
2020.06.02,-204.99999999999963,2289.0000000000077,602.0000000000136,-2362.9999999999927,1632.9999999999955,-940.9999999999918,-1138.0000000000052,-2330.999999999994,-3832.999999999998,-1890.0000000000005,-4693.000000000014,-3785.000000000016,2223.9999999999895,-1296.0000000000082,-599.0000000000051,768.0000000000131,,-15558.000000000004
2020.06.02,-90.0000000000012,2102.999999999988,602.999999999998,-2347.9999999999945,1529.0000000000025,-750.0000000000063,-1117.0000000000045,-2302.9999999999995,-3656.9999999999823,-1688.999999999993,-4645.00000000001,-3742.000000000001,2144.999999999996,-1270.0000000000045,-539.999999999996,801.9999999999916,,-14969.000000000016
2020.06.02,-217.99999999999596,2041.0000000000039,490.0000000000126,-2212.999999999998,1497.9999999999993,-750.0000000000063,-1073.9999999999982,-2210.000000000001,-3454.999999999984,-1634.999999999991,-4425.000000000012,-3417.000000000003,2167.9999999999923,-1236.9999999999993,-453.99999999999886,853.9999999999992,,-14036.99999999998
