date,NZDUSD,EURCHF,CADCHF,NZDCHF,EURGBP,CADJPY,NZDJPY,NZDCAD,empty,sum
2015.10.12,-8.000000000008,0.0,-15.999999999993797,0.0,-71.99999999999429,-109.00000000000887,-13.00000000000523,-29.000000000001247,,-247.00000000001143
2015.10.12,-3.0000000000085514,-4.999999999988347,-23.999999999990695,-30.999999999992145,-16.999999999989246,-118.99999999999977,-5.000000000009663,-41.9999999999976,,-245.999999999976
2015.10.12,39.999999999995595,22.999999999995246,4.000000000004,31.999999999998696,-14.999999999998348,-201.99999999999818,47.99999999998761,-55.000000000005045,,-125.00000000002044
2015.10.12,2.999999999997449,133.00000000000534,82.00000000000429,38.0000000000047,-7.9999999999968985,-218.00000000000352,24.00000000000091,-82.99999999999974,,-28.999999999987494
2015.10.12,-8.000000000008,130.0000000000079,82.00000000000429,30.000000000007798,-22.999999999995246,-183.00000000000693,3.9999999999906777,-89.00000000000574,,-57.00000000000526
2015.10.12,-25.00000000000835,154.0000000000097,51.000000000001044,6.0000000000060005,0.0,-131.00000000000023,-36.000000000001364,-84.0000000000063,,-64.9999999999995
2015.10.12,-64.0000000000085,154.99999999999403,51.000000000001044,-17.999999999995797,5.000000000010552,-146.0000000000008,-99.00000000000375,-108.00000000000809,,-224.0000000000113
2015.10.12,18.999999999991246,164.00000000000858,72.0000000000054,16.0000000000049,16.0000000000049,-167.0000000000016,-25.000000000005684,-99.00000000000463,,-3.999999999996902
2015.10.12,22.999999999995246,164.00000000000858,108.00000000000809,31.999999999998696,7.0000000000014495,-174.99999999999716,-40.00000000000625,-131.00000000000333,,-11.999999999994685
2015.10.12,34.99999999999615,182.99999999999983,176.0000000000095,84.0000000000063,-5.999999999994898,-234.00000000000887,-7.000000000005002,-104.99999999999955,,126.00000000000347
2015.10.12,107.99999999999699,151.9999999999966,185.00000000000182,146.00000000000168,-2.999999999997449,-341.0000000000082,113.99999999999011,-55.000000000005045,,305.9999999999764
2015.10.12,137.9999999999937,146.00000000000168,185.00000000000182,133.00000000000534,-3.999999999992898,-388.00000000000523,168.99999999999693,-80.00000000000229,,298.999999999999
2015.10.12,154.99999999999403,146.00000000000168,175.00000000000293,133.00000000000534,-12.999999999996348,-352.00000000000387,180.99999999999739,-45.000000000006146,,379.999999999995
2015.10.12,195.00000000000074,161.99999999999548,225.00000000000853,179.00000000000693,-14.999999999998348,-365.99999999999966,208.99999999998897,-36.0000000000027,,553.0
2015.10.12,188.9999999999947,164.99999999999292,215.00000000000963,174.00000000000747,9.00000000000345,-346.00000000000364,200.9999999999934,-45.000000000006146,,561.9999999999918
2015.10.12,185.99999999999727,157.00000000000713,221.99999999999997,178.00000000000037,-2.999999999997449,-338.99999999999864,197.9999999999933,-38.0000000000047,,560.9999999999973
