date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDCAD,AUDNZD,empty,sum
2016.10.03,141.99999999999767,607.0000000000019,-31.000000000003247,-51.000000000001044,-152.00000000000767,295.0000000000008,-234.00000000000088,155.00000000000514,487.0000000000041,687.9999999999998,773.0000000000015,-230.99999999999454,-173.00000000000094,-34.000000000000696,72.99999999998974,188.9999999999947,106.00000000000608,,2608.9999999999914
2016.10.03,14.999999999998348,619.9999999999983,-113.00000000000753,75.00000000000284,-217.0000000000005,222.99999999999542,-198.99999999999363,136.00000000000279,545.0000000000066,878.000000000001,951.9999999999973,-296.0000000000065,-139.00000000000023,-18.0000000000069,114.99999999999844,178.00000000001148,87.00000000001484,,2842.0000000000127
2016.10.03,60.99999999999994,414.9999999999876,-69.00000000000794,18.999999999991246,-159.00000000000912,236.00000000001398,-178.99999999999582,156.00000000000057,387.99999999999943,524.9999999999977,537.0000000000097,-293.00000000000637,-143.99999999998857,-70.99999999999883,133.99999999998968,143.00000000000423,34.000000000000696,,1732.9999999999882
2016.10.03,74.99999999999174,394.9999999999898,-34.000000000000696,150.99999999999002,-194.0000000000053,216.00000000001617,-225.99999999999287,157.00000000000713,346.0000000000019,666.000000000011,590.0000000000016,-236.99999999999477,49.00000000001015,43.999999999999595,164.99999999999292,90.99999999999665,95.00000000000064,,2349.000000000016
2016.10.03,-4.000000000004,402.9999999999978,-97.9999999999981,224.000000000002,-224.000000000002,192.99999999999872,-191.99999999999218,80.99999999999774,403.0000000000089,771.0000000000106,665.0000000000044,-298.0000000000018,46.0000000000127,15.00000000000945,43.999999999999595,72.0000000000054,157.00000000000713,,2258.000000000057
2016.10.03,-6.0000000000060005,421.99999999998903,-104.00000000001519,334.9999999999964,-245.0000000000063,192.00000000001438,-212.00000000000108,52.000000000007596,422.00000000000017,943.000000000005,739.0000000000008,-228.9999999999992,163.00000000000205,46.999999999997044,-28.000000000005798,15.00000000000945,228.00000000000597,,2733.999999999995
2016.10.03,-69.00000000000794,336.9999999999873,-131.00000000001444,300.99999999999574,-233.00000000000543,148.00000000001478,-151.9999999999966,31.999999999998696,385.000000000002,785.9999999999978,597.0000000000031,-275.99999999999625,89.00000000000574,-9.999999999998899,-7.0000000000014495,26.0000000000149,174.00000000000747,,1997.0000000000066
2016.10.03,12.999999999996348,451.99999999998573,-89.00000000000574,202.9999999999976,-216.0000000000051,201.00000000000674,-197.99999999999818,24.000000000001798,429.0000000000016,811.9999999999905,707.9999999999975,-236.0000000000042,33.00000000001635,8.000000000008,-102.00000000000209,76.0000000000094,250.00000000001688,,2368.0000000000136
2016.10.03,40.99999999999105,485.99999999998647,-90.00000000001229,214.00000000000307,-224.000000000002,232.00000000000998,-227.99999999999488,-34.000000000000696,453.99999999999886,868.000000000002,774.000000000008,-278.99999999999636,43.00000000001525,25.999999999992696,-273.0000000000121,83.00000000001084,381.0000000000091,,2474.000000000009
2016.10.03,109.99999999999899,462.9999999999912,-73.99999999999629,202.9999999999976,-176.0000000000095,293.0000000000099,-234.99999999999633,19.00000000000235,426.00000000000415,825.9999999999934,638.0000000000052,-260.9999999999957,53.999999999998494,-45.000000000006146,-242.99999999999324,28.000000000005798,312.00000000000114,,2338.000000000012
2016.10.03,97.9999999999981,561.9999999999958,-60.99999999999994,119.00000000000244,-175.00000000000293,269.00000000000813,-222.99999999999542,-19.00000000000235,485.0000000000021,846.9999999999977,770.000000000004,-222.99999999999898,-27.999999999983594,-31.000000000003247,-287.9999999999994,90.99999999999665,352.000000000019,,2545.000000000038
2016.10.03,156.00000000000057,707.9999999999975,0.0,-52.99999999999194,-189.00000000000583,275.000000000003,-280.9999999999979,-24.999999999997247,534.0000000000011,819.9999999999985,985.999999999998,-141.00000000000534,-139.00000000000023,78.00000000000028,-306.9999999999906,242.00000000000887,443.99999999999994,,3108.000000000019
2016.10.03,203.99999999999307,781.9999999999939,39.999999999995595,-117.00000000001154,-116.00000000000499,289.0000000000059,-229.00000000000142,-41.000000000002146,536.9999999999986,818.9999999999919,965.0000000000158,-203.99999999999352,-164.99999999999292,76.99999999999375,-256.99999999999613,212.99999999999653,383.0,,3179.999999999982
2016.10.03,185.99999999999727,905.9999999999845,154.99999999999403,-304.9999999999997,-57.00000000000705,158.0000000000137,-176.99999999999383,-30.999999999992145,550.000000000006,757.0000000000076,964.0000000000093,-243.99999999999977,-212.99999999999653,25.999999999992696,-163.00000000000205,260.0000000000158,304.00000000001535,,3076.000000000046
2016.10.03,96.99999999999153,834.9999999999858,97.9999999999981,-245.0000000000063,-82.99999999999974,113.00000000000753,-132.99999999999423,-63.00000000000195,546.000000000002,737.9999999999942,926.0000000000045,-358.0000000000041,-221.99999999998886,1.999999999990898,-164.00000000000858,246.99999999999721,293.0000000000099,,2626.9999999999777
2016.10.03,195.00000000000074,864.9999999999825,136.99999999998712,-286.99999999999284,-87.00000000000374,182.0000000000155,-210.99999999999451,7.0000000000014495,533.0000000000057,723.9999999999914,971.9999999999951,-272.99999999999613,-218.99999999999142,59.000000000009045,-109.00000000000354,283.99999999999534,296.0000000000074,,3068.0000000000086
2016.10.03,269.9999999999925,787.9999999999887,158.99999999999804,-314.99999999999864,-104.99999999999955,249.00000000001032,-286.99999999999284,75.00000000000284,465.9999999999998,587.0000000000042,907.9999999999977,-215.99999999999397,-222.99999999999542,121.99999999999989,-53.999999999998494,329.00000000000153,302.0000000000023,,3055.0000000000186
2016.10.03,242.99999999999324,743.9999999999891,112.99999999998533,-219.99999999999798,-128.00000000000588,260.0000000000158,-288.9999999999948,87.99999999999919,470.00000000000375,646.9999999999976,900.0000000000119,-251.99999999999534,-175.99999999999838,106.99999999999044,-43.999999999999595,287.000000000015,284.00000000001756,,3034.0000000000273
2016.10.03,229.99999999999687,638.9999999999895,89.00000000000574,-90.00000000001229,-172.00000000000549,272.00000000000557,-322.9999999999955,136.99999999999824,421.0000000000047,679.0000000000074,860.0000000000163,-269.00000000000546,-60.99999999999994,158.99999999999804,45.99999999999049,243.99999999999977,261.0000000000001,,3121.9999999999936
2016.10.03,206.99999999999054,567.9999999999907,89.99999999999008,-133.00000000000534,-178.00000000000037,243.00000000001543,-307.99999999999716,117.00000000000044,368.00000000000165,529.0000000000017,778.9999999999964,-292.0000000000016,-114.99999999999844,168.99999999999693,45.000000000006146,285.00000000000193,266.0000000000107,,2640.0
2016.10.03,175.99999999999838,517.9999999999962,72.99999999998974,-56.000000000011596,-238.0000000000049,226.00000000001506,-343.9999999999999,114.99999999999844,348.00000000000387,564.9999999999933,841.0000000000028,-322.00000000000273,-48.000000000003595,256.99999999999613,59.000000000009045,304.00000000001535,324.9999999999975,,2798.9999999999927
2016.10.03,184.99999999999073,532.9999999999835,93.99999999999409,-124.00000000001299,-218.00000000000708,215.00000000000963,-334.00000000000097,97.00000000000264,342.000000000009,496.00000000000756,824.0000000000025,-302.0000000000067,-93.99999999999409,251.00000000000122,32.999999999994145,333.0000000000055,329.00000000000153,,2659.9999999999804
2016.10.03,161.99999999999548,600.0000000000006,109.00000000000354,-73.00000000001194,-204.00000000000418,175.00000000001404,-298.9999999999937,79.00000000000685,375.0000000000031,648.0000000000041,876.0000000000101,-308.9999999999975,-17.999999999984695,243.99999999999977,65.99999999998829,273.9999999999965,304.00000000001535,,3009.0000000000464
2016.10.03,195.9999999999962,652.9999999999925,116.99999999998934,8.999999999992347,-209.9999999999991,208.00000000000819,-334.00000000000097,114.99999999999844,404.99999999999983,822.0000000000116,961.9999999999961,-271.0000000000008,86.0000000000083,270.99999999999903,86.99999999999264,219.99999999999798,301.0000000000179,,3636.9999999999995
2016.10.03,214.99999999999852,702.9999999999869,139.00000000000023,-46.0000000000127,-207.00000000000162,205.00000000001074,-343.9999999999999,150.00000000000568,421.0000000000047,811.0000000000061,1017.0000000000013,-286.00000000000136,53.00000000001415,289.9999999999903,165.9999999999995,256.00000000001177,262.00000000000665,,3805.0000000000214
2016.10.03,217.0000000000005,678.0000000000008,136.99999999998712,-95.00000000000064,-204.00000000000418,209.00000000001472,-342.9999999999933,156.00000000000057,404.0000000000044,722.0000000000005,985.0000000000136,-307.00000000000216,-4.999999999988347,287.9999999999994,174.00000000000747,292.00000000000335,255.00000000000523,,3563.000000000048
2016.10.03,212.00000000000108,784.9999999999912,165.9999999999995,-139.00000000000023,-181.00000000000892,165.9999999999995,-328.9999999999904,124.99999999999733,422.00000000000017,795.9999999999967,1156.0000000000014,-320.99999999999795,-21.00000000000435,358.9999999999982,231.99999999998778,293.99999999999426,223.00000000001762,,3944.9999999999823
2016.10.04,179.99999999999127,802.9999999999982,144.99999999999514,-141.99999999999767,-157.00000000000713,175.00000000001404,-267.99999999999045,119.99999999999788,477.0000000000052,825.0000000000091,1080.9999999999986,-271.0000000000008,-43.999999999999595,241.00000000000233,181.00000000000892,270.99999999999903,204.00000000000418,,3821.000000000028
2016.10.04,218.99999999999142,758.9999999999985,154.99999999999403,-104.99999999999955,-236.00000000000287,217.0000000000005,-370.9999999999991,170.99999999999892,435.0000000000076,815.0000000000101,1185.9999999999982,-311.00000000000705,6.000000000017103,377.0000000000051,232.99999999999432,341.00000000001353,258.0000000000027,,4149.000000000024
2016.10.04,234.00000000000088,710.999999999995,150.99999999999002,-90.00000000001229,-301.0000000000068,215.00000000000963,-451.0000000000014,289.0000000000059,414.00000000000324,773.0000000000015,1249.9999999999955,-305.0000000000068,16.000000000016,495.000000000001,456.9999999999963,415.99999999999415,213.00000000001873,,4487.000000000001
2016.10.04,227.99999999999488,682.9999999999892,127.99999999999478,-76.99999999999375,-358.0000000000028,231.0000000000034,-500.00000000000045,296.0000000000074,414.00000000000324,750.9999999999906,1333.0000000000064,-393.0000000000007,0.0,568.9999999999973,456.9999999999963,480.99999999999807,265.0000000000041,,4507.999999999987
2016.10.04,220.99999999999343,630.9999999999816,139.00000000000023,-113.99999999999189,-353.99999999999875,209.9999999999991,-492.999999999999,296.0000000000074,370.9999999999991,638.0000000000052,1249.0000000000111,-504.0000000000049,-24.999999999986144,574.9999999999922,476.9999999999941,504.9999999999999,260.0000000000158,,4082.000000000018
2016.10.04,263.99999999999756,588.9999999999951,170.99999999998784,-126.0000000000039,-301.0000000000068,226.99999999999943,-476.9999999999941,380.00000000000256,314.0000000000032,564.000000000009,1078.0000000000011,-525.0000000000057,5.000000000010552,514.9999999999987,629.9999999999973,443.99999999999994,119.00000000000244,,3870.999999999994
2016.10.04,295.99999999999625,693.9999999999947,198.99999999999363,-137.00000000000932,-248.99999999999923,236.99999999999832,-431.99999999999903,289.0000000000059,367.0000000000062,692.0000000000038,1148.0000000000157,-665.9999999999968,26.0000000000149,468.00000000000176,448.000000000004,375.9999999999986,182.99999999999983,,3939.000000000029
2016.10.04,300.0000000000003,736.9999999999877,202.9999999999976,-130.99999999999224,-273.000000000001,236.00000000001398,-473.0000000000012,433.0000000000056,392.9999999999989,754.0000000000102,1211.0000000000066,-698.9999999999981,46.999999999997044,504.9999999999999,726.0000000000044,409.99999999999926,38.0000000000047,,4417.000000000034
2016.10.04,291.99999999999227,733.9999999999902,195.9999999999962,-157.00000000000713,-286.00000000000847,236.00000000001398,-481.9999999999935,485.99999999999756,396.00000000000745,713.9999999999924,1234.0000000000018,-656.0000000000059,2.0000000000131024,517.9999999999962,855.9999999999901,449.0000000000105,-34.000000000000696,,4497.999999999986
2016.10.04,307.99999999999716,846.9999999999977,234.99999999998522,-232.99999999999432,-231.0000000000034,216.00000000001617,-440.9999999999914,433.0000000000056,442.00000000000904,761.999999999996,1261.000000000001,-814.0000000000072,-32.999999999994145,463.9999999999977,764.0000000000091,435.0000000000076,-12.999999999996348,,4402.0000000000355
2016.10.04,331.999999999999,975.9999999999991,283.99999999999534,-273.0000000000121,-147.00000000000824,194.0000000000053,-376.99999999999403,341.99999999999784,494.00000000000557,887.9999999999999,1248.0000000000045,-1015.0000000000006,-11.999999999989797,365.99999999999966,600.0000000000006,356.00000000000074,29.00000000001235,,4285.0000000000155
2016.10.04,331.999999999999,934.9999999999969,270.99999999999903,-217.0000000000005,-208.00000000000819,209.00000000001472,-436.9999999999985,375.9999999999986,475.0000000000032,902.0000000000028,1326.000000000005,-888.9999999999958,28.000000000005798,462.0000000000068,648.9999999999885,392.00000000001455,65.00000000000395,,4671.0000000000355
2016.10.04,323.99999999999096,916.99999999999,256.99999999999613,-180.0000000000024,-235.00000000000742,212.00000000001216,-425.99999999999307,367.0000000000062,475.0000000000032,927.0000000000111,1426.0000000000161,-838.9999999999986,53.999999999998494,553.0000000000035,736.9999999999877,353.0000000000033,34.000000000000696,,4956.000000000019
2016.10.04,359.99999999999363,844.9999999999847,275.000000000003,-261.0000000000001,-82.00000000000429,234.00000000000088,-332.99999999999443,402.00000000000233,411.0000000000058,731.9999999999993,933.000000000006,-734.9999999999994,-7.0000000000014495,232.00000000000998,675.0000000000034,256.99999999999613,-119.00000000000244,,3819.000000000003
2016.10.04,344.99999999999534,751.9999999999972,241.99999999998667,-211.00000000000563,-148.99999999999915,249.00000000001032,-390.0000000000015,424.00000000000216,374.0000000000077,672.9999999999902,956.0000000000013,-766.9999999999959,6.000000000017103,320.00000000000915,700.999999999996,310.9999999999946,-75.99999999998718,,3760.000000000018
2016.10.04,335.99999999999187,760.9999999999894,287.9999999999994,-279.00000000000705,-187.9999999999993,198.00000000000927,-419.9999999999982,402.9999999999978,343.9999999999999,597.0000000000031,1056.0000000000125,-820.999999999998,-12.999999999996348,451.0000000000014,726.0000000000044,409.99999999999926,4.000000000004,,3853.0000000000136
2016.10.04,343.9999999999999,710.999999999995,289.0000000000059,-241.00000000000233,-209.9999999999991,202.9999999999976,-444.9999999999954,389.000000000006,312.00000000000114,577.9999999999897,1043.0000000000161,-676.0000000000019,35.00000000000725,493.0000000000101,687.9999999999998,412.00000000001234,60.99999999999994,,3986.0000000000423
2016.10.04,387.99999999999943,766.9999999999843,357.99999999999164,-319.0000000000026,-209.9999999999991,185.99999999999727,-478.9999999999961,436.00000000000307,294.00000000000534,550.000000000006,1104.0000000000161,-760.9999999999957,34.000000000000696,577.0000000000052,812.999999999997,470.00000000001484,36.0000000000138,,4244.000000000042
2016.10.04,443.99999999999994,969.999999999982,407.0000000000018,-405.0000000000109,-142.00000000000878,200.00000000000017,-457.99999999999176,439.0000000000005,394.00000000000546,700.999999999996,1222.000000000012,-748.9999999999952,2.0000000000131024,516.9999999999897,797.9999999999876,449.0000000000105,1.0000000000065512,,4789.999999999998
2016.10.04,637.9999999999941,1451.0000000000023,531.9999999999991,-622.9999999999958,12.000000000000899,300.00000000001137,-452.99999999999227,473.0000000000012,624.0000000000023,1062.9999999999918,1514.9999999999998,-712.0000000000033,-75.00000000000284,384.9999999999909,750.0000000000063,412.00000000001234,-53.999999999998494,,6238.00000000002
2016.10.04,683.9999999999957,1478.0000000000016,590.0000000000016,-581.9999999999936,-30.000000000007798,290.00000000001245,-530.9999999999926,536.9999999999986,596.0000000000076,1149.0,1639.999999999997,-799.9999999999972,46.999999999997044,540.9999999999915,887.9999999999999,435.0000000000076,-43.999999999999595,,6888.00000000002
2016.10.04,688.9999999999952,1447.9999999999827,530.9999999999926,-635.9999999999922,-39.00000000000014,351.99999999999676,-544.0,563.9999999999978,623.0000000000069,1039.9999999999966,1624.0000000000032,-787.0000000000061,-92.99999999998754,483.0000000000112,859.9999999999941,490.999999999997,-60.99999999999994,,6544.999999999988
2016.10.04,707.9999999999975,1434.9999999999864,476.9999999999941,-578.9999999999961,-98.0000000000092,426.00000000001523,-617.9999999999964,600.0000000000006,652.0000000000082,1097.999999999999,1741.999999999999,-784.9999999999966,-99.99999999998899,527.9999999999951,838.0000000000055,524.9999999999977,-17.999999999984695,,6831.000000000026
2016.10.04,764.9999999999934,1475.9999999999884,546.9999999999864,-539.0000000000006,-118.00000000000699,419.9999999999982,-678.0000000000008,648.0000000000041,631.9999999999992,1202.9999999999984,1836.0000000000155,-709.0000000000032,36.0000000000138,652.9999999999925,944.9999999999958,519.0000000000028,1.0000000000065512,,7636.999999999984
2016.10.04,802.9999999999982,1702.999999999988,575.9999999999987,-574.0000000000078,-148.0000000000037,435.0000000000076,-737.9999999999942,673.0000000000014,762.0000000000072,1455.9999999999907,2191.0000000000095,-712.9999999999939,39.00000000001125,748.9999999999997,974.0000000000082,585.0000000000133,50.0000000000167,,8823.000000000051
2016.10.04,856.9999999999967,1644.9999999999854,690.9999999999972,-625.9999999999932,-103.00000000000864,387.000000000004,-739.9999999999962,687.0000000000043,631.9999999999992,1310.9999999999955,2019.9999999999995,-608.9999999999947,127.00000000001043,814.0000000000036,1078.0000000000011,568.000000000013,28.000000000005798,,8767.000000000022
2016.10.04,859.9999999999941,1622.9999999999966,648.0000000000041,-540.0000000000072,-157.00000000000713,434.000000000001,-787.9999999999998,702.9999999999981,655.0000000000056,1394.0000000000064,2107.0000000000146,-694.9999999999932,170.00000000000347,858.0000000000032,1052.0000000000084,567.0000000000064,70.0000000000145,,8961.000000000051
2016.10.04,819.9999999999985,1532.9999999999843,530.9999999999926,-546.000000000002,-128.00000000000588,500.9999999999959,-727.9999999999953,697.0000000000032,680.9999999999983,1266.0000000000116,1926.0000000000055,-814.0000000000072,9.000000000014552,652.0000000000082,936.9999999999878,536.0000000000032,1.0000000000065512,,7873.999999999999
2016.10.04,900.0000000000008,1613.999999999982,580.999999999987,-556.0000000000009,-158.0000000000026,538.0000000000163,-820.999999999994,750.0000000000063,697.9999999999986,1356.0000000000016,2100.9999999999973,-808.9999999999975,60.99999999999994,774.9999999999924,1001.9999999999918,584.0000000000067,49.00000000001015,,8664.999999999998
2016.10.04,950.9999999999908,1707.9999999999984,632.9999999999947,-533.0000000000057,-148.0000000000037,543.0000000000045,-850.9999999999907,782.0000000000049,723.0000000000069,1516.0000000000061,2198.000000000011,-840.0000000000034,160.00000000000458,824.0000000000025,1052.9999999999927,553.0000000000035,47.00000000001925,,9319.000000000038
2016.10.04,933.9999999999905,1739.999999999986,699.9999999999895,-609.9999999999994,-31.000000000003247,463.0000000000134,-722.9999999999959,704.0000000000047,697.0000000000032,1461.0000000000011,1985.9999999999989,-775.0000000000057,158.99999999999804,683.9999999999957,994.9999999999903,458.00000000000284,-10.999999999983245,,8830.999999999987
2016.10.04,927.0,1544.9999999999964,609.9999999999994,-503.000000000009,-76.0000000000094,539.0000000000006,-759.999999999994,714.0000000000035,630.0000000000083,1339.0000000000014,1828.0000000000075,-802.0000000000067,161.99999999999548,655.0000000000056,920.9999999999941,434.000000000001,23.00000000001745,,8186.000000000011
2016.10.04,1016.9999999999901,1569.9999999999825,655.9999999999899,-510.99999999999477,-8.000000000008,595.0000000000122,-762.9999999999915,724.0000000000024,612.0000000000015,1363.0000000000032,1714.0000000000155,-802.0000000000067,212.99999999999653,584.0000000000067,858.9999999999875,351.99999999999676,18.0000000000069,,8192.999999999989
2016.10.04,1022.9999999999961,1580.999999999988,695.0000000000011,-395.99999999999636,-26.000000000003798,565.0000000000155,-785.9999999999978,697.0000000000032,587.9999999999997,1523.999999999992,1770.000000000005,-920.0000000000017,394.00000000000546,669.9999999999928,846.9999999999977,287.9999999999994,82.00000000000429,,8596.000000000002
2016.10.04,1103.9999999999939,1726.9999999999895,809.9999999999997,-615.9999999999943,129.00000000000134,546.000000000002,-696.999999999992,556.0000000000009,602.0000000000025,1435.0000000000084,1626.0000000000164,-881.0000000000002,297.9999999999983,523.9999999999911,568.9999999999973,253.99999999999866,168.0000000000126,,8154.000000000027
2016.10.04,970.9999999999997,1638.9999999999905,682.9999999999892,-585.0000000000133,23.999999999990695,516.0000000000053,-697.9999999999986,512.0000000000014,636.0000000000032,1360.99999999999,1737.0000000000107,-1150.9999999999964,165.9999999999995,561.9999999999958,514.9999999999987,368.9999999999971,232.00000000000998,,7488.999999999974
2016.10.04,912.9999999999972,1781.9999999999948,731.9999999999993,-550.000000000006,60.99999999999994,404.0000000000044,-614.9999999999989,458.00000000000284,697.0000000000032,1598.9999999999948,1838.0000000000064,-1051.0000000000018,275.000000000003,553.0000000000035,554.9999999999944,292.00000000000335,199.00000000001583,,8142.000000000016
2016.10.04,676.9999999999943,1723.9999999999923,147.99999999999258,-642.0000000000092,101.99999999999099,710.0000000000106,-395.99999999999636,206.00000000000617,1109.9999999999998,1401.0000000000077,1679.0000000000082,-1462.0000000000032,-600.0000000000006,-279.99999999999136,-428.9999999999905,309.0000000000037,262.00000000000665,,4519.000000000022
