date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.01.11,-332.99999999999443,-374.999999999992,-402.9999999999978,-543.0000000000045,-479.0000000000072,-389.000000000006,-28.000000000005798,180.00000000000682,90.99999999999665,-126.0000000000039,-78.00000000000028,-1.0000000000047748,-221.99999999998886,-700.999999999996,-695.9999999999856,23.000000000010346,-228.9999999999992,-177.0000000000067,-163.00000000000205,-118.99999999999133,115.00000000002063,,-4652.999999999952
2021.01.11,-320.9999999999935,-391.000000000008,-408.00000000000836,-570.0000000000039,-477.0000000000052,-378.00000000000057,-42.0000000000087,204.9999999999983,73.00000000000084,-134.0000000000008,-73.00000000000084,-4.000000000019099,-235.99999999999176,-691.9999999999815,-668.9999999999862,15.000000000000568,-222.0000000000084,-162.00000000000614,-139.00000000000023,-88.99999999999464,103.00000000000864,,-4611.000000000009
2021.01.11,-341.0000000000024,-425.99999999999307,-449.9999999999948,-615.9999999999943,-556.0000000000009,-435.0000000000076,-63.000000000013046,227.00000000000387,63.99999999999739,-189.00000000000583,-114.99999999999844,0.0,-241.00000000000233,-791.9999999999927,-739.0000000000008,12.000000000000455,-270.00000000001023,-189.00000000000716,-197.00000000000273,-120.99999999999334,76.0000000000094,,-5361.00000000001
2021.01.11,-341.0000000000024,-486.999999999993,-439.0000000000116,-649.999999999995,-587.0000000000042,-420.00000000000927,-62.000000000006494,231.99999999999932,36.999999999998145,-216.0000000000051,-104.00000000000409,-63.0000000000166,-314.99999999999864,-880.9999999999984,-729.9999999999862,-12.999999999991019,-311.9999999999976,-189.00000000000716,-212.00000000000108,-107.00000000000153,33.00000000001635,,-5826.0000000000155
2021.01.11,-331.0000000000035,-475.0000000000032,-415.99999999999415,-628.9999999999907,-580.0000000000027,-426.00000000000415,-50.0000000000167,236.99999999999477,39.999999999995595,-226.00000000000398,-117.99999999999588,-46.999999999997044,-312.00000000000114,-912.0000000000017,-788.9999999999952,-3.0000000000001137,-302.99999999999727,-188.0000000000024,-231.0000000000034,-109.99999999999899,37.00000000002035,,-5832.000000000004
2021.01.11,-319.99999999999807,-458.00000000000284,-391.9999999999924,-632.9999999999947,-574.0000000000078,-426.00000000000415,-43.999999999999595,257.000000000005,15.999999999993797,-229.00000000000142,-133.00000000000534,-63.0000000000166,-391.000000000008,-919.9999999999875,-824.0000000000025,-9.000000000000341,-302.99999999999727,-192.00000000000728,-207.99999999999707,-113.99999999999189,47.00000000001925,,-5912.999999999996
2021.01.11,-297.9999999999983,-468.00000000000176,-344.00000000001097,-648.0000000000041,-580.0000000000027,-446.00000000000193,-29.999999999996696,266.9999999999959,2.000000000002,-254.00000000000978,-158.0000000000026,-72.00000000000273,-431.99999999998795,-1010.9999999999841,-929.9999999999864,-33.999999999991815,-331.00000000000307,-227.00000000000387,-214.99999999999852,-112.99999999999643,64.0000000000196,,-6257.9999999999645
2021.01.11,-247.99999999999267,-419.9999999999982,-283.99999999999534,-574.9999999999922,-507.0000000000019,-408.00000000000836,-43.999999999999595,274.0000000000009,-4.999999999999449,-235.00000000000742,-165.00000000000404,-46.999999999997044,-428.9999999999905,-912.999999999986,-893.9999999999948,-15.999999999991132,-268.0000000000007,-198.99999999999807,-175.00000000000293,-117.00000000000044,69.00000000000794,,-5605.999999999951
2021.01.11,-263.99999999999756,-425.99999999999307,-279.99999999999136,-584.9999999999911,-482.00000000000466,-369.0000000000082,-50.0000000000167,263.9999999999958,-9.999999999998899,-216.0000000000051,-133.00000000000534,-96.00000000000364,-479.0000000000072,-895.0000000000014,-844.9999999999847,-28.999999999996362,-258.0000000000098,-171.99999999999704,-146.99999999999713,-62.99999999999084,76.0000000000094,,-5458.999999999996
2021.01.11,-337.99999999999386,-574.0000000000078,-350.00000000000585,-670.9999999999993,-535.0000000000077,-429.0000000000016,-15.00000000000945,207.9999999999984,-2.000000000002,-213.00000000000762,-138.00000000000477,-188.99999999999295,-455.99999999998977,-917.9999999999966,-886.9999999999934,-42.999999999992156,-277.000000000001,-200.00000000000284,-146.00000000000168,-78.99999999999574,81.00000000001995,,-6170.999999999987
2021.01.11,-297.9999999999983,-575.9999999999987,-333.0000000000055,-663.999999999998,-529.0000000000017,-425.0000000000087,-53.00000000001415,260.0000000000051,-33.000000000005244,-194.0000000000053,-144.99999999999514,-181.0000000000116,-486.00000000000864,-883.9999999999959,-861.999999999985,-40.99999999999682,-269.00000000000546,-198.0000000000075,-134.0000000000008,-82.99999999999974,103.00000000000864,,-6025.000000000029
2021.01.11,-278.00000000000045,-487.99999999999955,-282.0000000000045,-658.9999999999874,-486.00000000000864,-409.0000000000038,-60.99999999999994,209.00000000000318,-64.0000000000085,-204.99999999999963,-156.99999999999602,-203.00000000000296,-591.9999999999925,-891.9999999999817,-947.9999999999933,-98.99999999998954,-290.00000000000625,-234.99999999999943,-97.9999999999981,-68.00000000000139,133.00000000000534,,-6171.999999999965
2021.01.11,-297.9999999999983,-419.9999999999982,-334.00000000001205,-591.0000000000082,-414.9999999999987,-364.00000000000875,-63.000000000013046,147.99999999999613,-12.000000000000899,-173.00000000000094,-136.99999999999824,-164.99999999999204,-408.00000000000836,-763.0000000000026,-804.0000000000047,-84.99999999999375,-239.00000000000432,-213.00000000000807,-90.0000000000012,-73.99999999999629,127.00000000001043,,-5373.000000000042
2021.01.11,-434.000000000001,-483.99999999999557,-513.9999999999923,-689.9999999999907,-426.00000000000415,-437.0000000000096,-42.0000000000087,1.0000000000047748,51.000000000001044,-79.00000000000685,-77.00000000000485,-194.99999999999318,-360.0000000000048,-634.9999999999856,-729.9999999999862,-119.99999999999034,-228.00000000000864,-272.00000000000557,-31.000000000003247,-82.99999999999974,165.9999999999995,,-5618.999999999986
2021.01.11,-483.0000000000001,-547.999999999993,-564.9999999999933,-751.9999999999972,-426.00000000000415,-433.0000000000056,-50.0000000000167,-63.99999999999295,68.00000000000139,-21.999999999999797,-63.99999999999739,-242.00000000001864,-279.99999999999136,-430.9999999999814,-625.9999999999932,-146.99999999999136,-230.00000000000398,-269.999999999996,22.999999999995246,-61.999999999995396,266.0000000000107,,-5337.999999999964
2021.01.11,-526.9999999999997,-523.9999999999911,-571.0000000000103,-777.0000000000055,-397.99999999999835,-392.9999999999989,12.999999999996348,-97.99999999999898,80.99999999999774,63.99999999999739,21.999999999999797,-187.00000000001182,-377.0000000000051,-381.99999999999346,-564.9999999999933,-149.99999999999147,-162.9999999999967,-198.99999999999807,122.99999999999534,34.000000000000696,237.00000000002052,,-4736.9999999999845
2021.01.11,-509.9999999999993,-564.9999999999933,-533.0000000000057,-848.0000000000043,-467.0000000000063,-455.0000000000054,41.000000000002146,-72.00000000000273,46.00000000000159,2.999999999997449,-26.999999999999247,-242.999999999995,-448.9999999999883,-527.9999999999951,-692.0000000000038,-197.00000000000273,-233.0000000000041,-260.9999999999957,75.9999999999983,11.00000000000545,228.00000000000597,,-5674.999999999989
2021.01.11,-495.9999999999964,-556.0000000000009,-513.9999999999923,-845.9999999999912,-468.00000000000176,-448.9999999999994,41.99999999998649,-49.99999999999716,52.99999999999194,7.9999999999968985,-19.00000000000235,-250.0,-428.9999999999905,-523.9999999999911,-685.0000000000023,-189.99999999999773,-236.0000000000042,-257.99999999999557,68.99999999999685,23.00000000000635,185.00000000001293,,-5589.999999999973
2021.01.11,-527.9999999999951,-760.9999999999894,-563.0000000000024,-865.0000000000047,-531.0000000000036,-481.0000000000092,53.999999999998494,-19.000000000005457,56.99999999999594,-43.999999999999595,-33.000000000005244,-308.9999999999975,-441.0000000000025,-644.9999999999844,-731.9999999999993,-167.0000000000016,-240.99999999999966,-227.00000000000387,4.999999999999449,-15.999999999993797,178.00000000001148,,-6308.999999999992
2021.01.11,-563.9999999999978,-682.9999999999892,-497.99999999999847,-797.9999999999876,-483.0000000000001,-447.0000000000085,100.99999999999554,-78.00000000000296,80.99999999999774,4.999999999999449,4.000000000004,-269.00000000000546,-469.99999999999267,-614.9999999999877,-695.9999999999856,-119.99999999999034,-210.99999999999852,-209.00000000000318,24.000000000001798,-7.0000000000014495,141.00000000001333,,-5791.999999999935
2021.01.11,-619.0000000000028,-795.9999999999967,-580.0000000000027,-998.9999999999943,-570.9999999999993,-478.0000000000006,119.99999999998678,-72.00000000000273,57.99999999999139,-10.000000000010001,33.000000000005244,-299.0000000000066,-537.9999999999941,-668.0000000000019,-668.0000000000019,-183.9999999999975,-240.99999999999966,-185.00000000000227,68.99999999999685,97.00000000000264,124.00000000001299,,-6407.000000000016
2021.01.11,-651.999999999997,-821.000000000005,-722.0000000000005,-1363.9999999999875,-746.9999999999976,-641.0000000000027,19.999999999997797,-81.00000000000307,-140.0000000000068,-175.00000000000293,-117.99999999999588,-311.00000000000705,-872.9999999999905,-917.9999999999966,-929.9999999999864,-415.9999999999968,-424.0000000000066,-352.00000000000387,41.9999999999976,67.00000000000594,116.00000000000499,,-9439.999999999976
2021.01.11,-641.0000000000027,-812.999999999997,-754.9999999999945,-1354.999999999995,-806.0000000000067,-719.000000000003,10.999999999983245,-64.99999999999773,-168.00000000000148,-201.00000000000674,-182.99999999999983,-286.00000000000136,-878.000000000001,-968.9999999999976,-1041.9999999999873,-411.00000000000136,-481.00000000000875,-432.00000000000216,36.0000000000027,4.000000000004,102.00000000000209,,-10052.000000000013
2021.01.11,-653.0000000000035,-893.9999999999948,-778.000000000012,-1316.9999999999905,-852.0000000000083,-814.0000000000036,-42.0000000000087,25.000000000005684,-169.00000000000804,-235.00000000000742,-253.0000000000032,-257.000000000005,-801.0000000000073,-1014.9999999999882,-1212.9999999999975,-371.9999999999999,-451.9999999999982,-460.00000000000796,-114.00000000000298,-149.99999999999457,185.00000000001293,,-10631.000000000024
2021.01.11,-629.0000000000018,-882.9999999999893,-792.9999999999993,-1273.9999999999973,-839.0000000000009,-808.0000000000088,-35.00000000000725,28.000000000005798,-113.00000000000753,-226.99999999999943,-239.0000000000003,-243.99999999999977,-689.0000000000063,-975.9999999999991,-1146.0000000000025,-289.0000000000015,-444.0000000000026,-457.00000000000784,-87.99999999999919,-136.99999999999824,205.00000000001074,,-10077.000000000013
2021.01.11,-612.9999999999969,-682.0000000000048,-713.0000000000081,-1192.9999999999995,-687.0000000000043,-700.0000000000006,-17.000000000000348,-45.000000000001705,-80.00000000000229,-139.00000000000023,-172.00000000000549,-129.99999999999545,-641.0000000000027,-809.9999999999997,-1011.9999999999907,-269.999999999996,-367.00000000000443,-384.00000000000034,0.999999999995449,-92.99999999999864,241.00000000000233,,-8506.000000000016
2021.01.11,-610.9999999999949,-618.0000000000074,-642.9999999999936,-1046.999999999998,-653.999999999999,-656.000000000001,54.99999999998284,-37.9999999999967,13.999999999991797,-100.00000000000009,-141.00000000000225,-141.9999999999959,-550.000000000006,-802.9999999999982,-1052.9999999999927,-224.99999999999432,-356.9999999999993,-399.0000000000009,-63.99999999999739,-143.9999999999997,248.00000000000378,,-7927.999999999998
2021.01.11,-520.9999999999936,-485.0000000000021,-522.0000000000002,-873.999999999997,-569.0000000000084,-572.0000000000058,49.99999999999449,-4.9999999999954525,54.999999999993946,-78.00000000000028,-121.00000000000443,-54.000000000002046,-453.99999999999886,-734.9999999999968,-973.0000000000016,-150.99999999999625,-287.9999999999967,-332.9999999999984,-48.000000000003595,-139.99999999999568,243.99999999999977,,-6574.000000000008
2021.01.11,-424.9999999999976,-215.99999999999397,-442.9999999999934,-739.0000000000008,-411.0000000000058,-453.99999999999886,-17.000000000000348,61.99999999999761,37.99999999999359,-26.000000000003798,-105.99999999999498,152.9999999999916,-409.99999999999926,-527.9999999999951,-811.9999999999905,-134.9999999999909,-185.00000000000227,-272.99999999999613,58.000000000002494,-85.99999999999719,297.0000000000139,,-4657.999999999963
2021.01.11,-373.00000000000114,-171.00000000001003,-459.99999999999375,-760.9999999999894,-411.0000000000058,-487.0000000000041,-76.0000000000094,117.00000000000443,-9.999999999998899,-60.99999999999994,-151.9999999999966,192.00000000000728,-398.00000000000944,-502.9999999999868,-848.9999999999886,-111.99999999999477,-171.99999999999704,-275.99999999999625,41.000000000002146,-119.99999999999788,312.00000000000114,,-4729.999999999965
2021.01.11,-380.00000000000256,-164.00000000000858,-459.99999999999375,-720.9999999999939,-421.0000000000047,-491.0000000000081,-56.99999999999594,125.0,7.9999999999968985,-72.0000000000054,-149.99999999999457,186.00000000000705,-361.9999999999957,-536.9999999999875,-863.9999999999981,-107.99999999998988,-195.99999999999795,-286.00000000000136,37.99999999999359,-134.0000000000008,329.00000000000153,,-4716.99999999998
2021.01.11,-376.99999999999403,-191.99999999999218,-483.0000000000112,-795.9999999999967,-485.0000000000021,-522.0000000000002,-73.99999999999629,153.99999999999636,-14.000000000002899,-102.00000000000209,-168.99999999999693,170.99999999999227,-404.0000000000044,-602.999999999998,-896.9999999999923,-128.99999999999068,-227.00000000000387,-307.00000000000216,21.999999999999797,-115.99999999999389,309.0000000000037,,-5240.999999999986
2021.01.11,-365.99999999999966,-171.99999999999437,-476.0000000000098,-797.9999999999876,-422.00000000000017,-494.00000000000557,-67.00000000001705,123.00000000000466,-26.000000000003798,-63.00000000000195,-161.99999999999548,194.99999999999318,-431.0000000000036,-495.99999999998533,-861.999999999985,-170.99999999999227,-207.00000000000784,-319.0000000000026,65.00000000000395,-100.00000000000009,344.00000000001097,,-4904.99999999998
2021.01.11,-400.9999999999958,-161.99999999999548,-503.99999999999335,-780.000000000003,-443.99999999999994,-542.0000000000091,-63.000000000013046,97.99999999999898,-21.00000000000435,-62.000000000006494,-170.00000000000347,206.99999999999363,-411.0000000000058,-512.0000000000014,-924.9999999999981,-161.99999999999193,-210.00000000000796,-346.00000000000364,56.0000000000005,-147.99999999999258,367.0000000000062,,-5135.0000000000255
2021.01.11,-429.99999999999704,-238.0000000000049,-557.9999999999918,-811.9999999999905,-506.0000000000064,-607.0000000000019,-52.000000000007596,57.00000000000216,2.000000000002,-80.00000000000229,-209.00000000000364,116.99999999999022,-387.99999999998835,-573.0000000000013,-1025.9999999999936,-156.99999999999648,-275.0000000000057,-418.00000000000637,-2.999999999997449,-212.99999999999653,396.00000000001853,,-5972.999999999978
2021.01.11,-461.99999999999574,-205.99999999999508,-587.0000000000042,-841.0000000000028,-516.0000000000053,-616.0000000000055,-62.000000000006494,19.000000000005457,12.000000000000899,-87.00000000000374,-204.99999999999963,132.000000000005,-350.00000000000585,-558.9999999999984,-998.9999999999943,-194.99999999999318,-302.99999999999727,-435.0000000000023,-12.999999999996348,-218.99999999999142,393.0000000000211,,-6098.999999999965
2021.01.11,-468.00000000000176,-243.99999999999977,-585.9999999999976,-825.9999999999934,-519.0000000000028,-613.000000000008,-46.0000000000127,16.999999999995907,31.999999999998696,-74.00000000000739,-192.00000000000327,135.99999999999568,-326.0000000000041,-556.9999999999853,-983.9999999999849,-158.99999999999181,-276.00000000001046,-417.0000000000016,-19.00000000000235,-221.99999999999997,385.00000000001313,,-5958.000000000005
2021.01.11,-495.000000000001,-348.9999999999993,-629.0000000000128,-872.9999999999905,-565.0000000000044,-689.0000000000063,-55.000000000005045,30.000000000001137,18.999999999991246,-91.00000000000774,-231.99999999999886,127.9999999999859,-344.99999999999534,-581.9999999999936,-1058.0000000000034,-165.99999999999682,-290.00000000000625,-432.00000000000216,-24.999999999997247,-270.99999999999903,396.00000000001853,,-6574.000000000023
2021.01.12,-480.99999999999807,-329.00000000000153,-626.9999999999998,-849.9999999999952,-573.0000000000013,-738.0000000000053,-131.99999999999878,-132.000000000005,-21.00000000000435,-137.00000000000932,-297.9999999999983,25.000000000005684,-307.99999999999716,-570.9999999999882,-1070.9999999999998,-222.99999999999898,-335.9999999999985,-510.9999999999957,-163.99999999999747,-407.99999999999727,368.00000000001273,,-7516.999999999972
2021.01.12,-473.99999999999665,-347.0000000000084,-614.0000000000034,-836.9999999999989,-575.0000000000033,-673.0000000000014,-56.99999999999594,-28.000000000005798,0.999999999995449,-109.00000000000354,-239.0000000000003,93.99999999999409,-236.99999999999832,-607.9999999999864,-1061.9999999999852,-183.9999999999975,-293.00000000000637,-447.00000000000273,-139.00000000000023,-335.99999999999187,313.00000000000773,,-6850.999999999989
2021.01.12,-475.0000000000032,-341.99999999999784,-604.0000000000045,-832.9999999999949,-562.0000000000069,-657.0000000000076,-60.99999999999994,43.00000000000637,2.000000000002,-102.00000000000209,-226.00000000000398,108.00000000000409,-292.00000000000335,-603.9999999999824,-1048.9999999999889,-188.0000000000024,-289.0000000000015,-433.00000000000693,-97.9999999999981,-300.99999999999574,367.0000000000062,,-6595.999999999983
2021.01.12,-448.9999999999994,-242.00000000000887,-554.9999999999944,-780.000000000003,-486.00000000000864,-578.0000000000007,-35.00000000000725,33.00000000000125,48.99999999999905,-50.0000000000056,-165.9999999999995,146.99999999999136,-306.9999999999906,-515.9999999999832,-926.0000000000045,-141.9999999999959,-245.00000000000455,-382.000000000005,14.000000000002899,-188.9999999999947,398.00000000000944,,-5407.000000000003
2021.01.12,-503.99999999999335,-272.00000000000557,-597.0000000000031,-848.0000000000043,-543.0000000000045,-624.0000000000023,-35.00000000000725,-28.000000000005798,39.999999999995595,-54.00000000000959,-178.99999999999582,104.99999999998977,-343.99999999998875,-574.9999999999922,-978.9999999999966,-176.9999999999925,-290.00000000000625,-421.0000000000065,-4.999999999999449,-207.00000000000162,374.0000000000077,,-6163.000000000023
2021.01.12,-517.0000000000008,-299.99999999998914,-605.0000000000111,-851.9999999999861,-543.0000000000045,-636.0000000000032,-8.000000000008,-16.000000000005343,63.00000000000195,-50.0000000000056,-166.99999999999494,94.99999999999886,-340.00000000000693,-559.9999999999827,-991.9999999999928,-147.99999999999613,-276.00000000001046,-409.000000000006,-4.000000000004,-210.99999999999451,382.0000000000157,,-6093.999999999987
2021.01.12,-568.9999999999973,-330.9999999999924,-706.0000000000066,-909.9999999999886,-602.0000000000025,-702.0000000000026,-25.00000000000835,21.000000000000796,61.999999999995396,-60.99999999999994,-187.9999999999993,211.9999999999891,-340.00000000000693,-590.999999999986,-1010.9999999999841,-113.99999999999011,-263.00000000000523,-418.99999999999693,-38.0000000000047,-251.00000000000122,380.00000000000256,,-6445.9999999999845
2021.01.12,-580.9999999999982,-361.9999999999957,-712.0000000000015,-926.0000000000045,-621.0000000000049,-706.0000000000066,-22.999999999995246,-19.000000000005457,71.99999999999429,-65.99999999999939,-190.99999999999673,206.99999999999363,-279.99999999999136,-577.9999999999897,-1011.9999999999907,-125.99999999999056,-277.000000000001,-424.99999999999716,-41.9999999999976,-251.00000000000122,403.00000000002,,-6515.999999999961
2021.01.12,-559.9999999999939,-242.00000000000887,-703.0000000000092,-892.0000000000039,-587.9999999999997,-690.0000000000017,-34.000000000000696,6.000000000000227,79.99999999999119,-57.00000000000705,-182.00000000000438,268.0000000000007,-246.99999999999721,-534.9999999999966,-988.9999999999955,-129.99999999999545,-280.00000000000114,-424.99999999999716,-31.999999999998696,-256.99999999999613,401.00000000000693,,-6088.000000000007
2021.01.12,-558.9999999999984,-188.00000000001037,-689.0000000000063,-886.9999999999934,-582.0000000000048,-665.9999999999999,-36.0000000000138,46.00000000000648,76.99999999999375,-46.00000000000159,-173.00000000000094,346.00000000000364,-252.99999999999213,-536.9999999999875,-946.0000000000024,-98.99999999998954,-239.00000000000432,-378.0000000000001,-24.999999999997247,-225.99999999999287,395.000000000012,,-5664.999999999981
2021.01.12,-565.9999999999999,-175.99999999999838,-692.0000000000038,-882.9999999999893,-570.0000000000039,-659.0000000000095,-11.00000000000545,36.000000000001364,88.99999999999464,-31.000000000003247,-148.99999999999915,388.9999999999816,-263.99999999999756,-502.9999999999868,-953.9999999999882,-82.99999999999841,-219.0000000000083,-359.00000000000887,-14.000000000002899,-229.99999999999687,401.00000000000693,,-5448.000000000016
2021.01.12,-573.9999999999967,-201.00000000000674,-661.0000000000005,-842.9999999999937,-543.0000000000045,-642.0000000000092,12.999999999996348,22.00000000000557,105.99999999999498,-12.000000000000899,-143.9999999999997,346.00000000000364,-259.9999999999936,-507.9999999999973,-943.9999999999893,-75.9999999999934,-204.00000000000773,-346.00000000000364,-11.00000000000545,-218.99999999999142,370.00000000000364,,-5330.99999999999
2021.01.12,-583.9999999999957,-209.9999999999991,-700.0000000000117,-868.9999999999865,-596.0000000000076,-645.0000000000067,10.999999999983245,-3.0000000000001137,114.99999999999844,-36.0000000000027,-124.00000000000189,330.99999999998886,-258.0000000000027,-546.9999999999864,-878.9999999999853,-90.99999999999397,-260.0000000000051,-356.9999999999993,-53.999999999998494,-200.99999999999562,347.0000000000084,,-5609.999999999999
2021.01.12,-612.0000000000015,-245.99999999999068,-729.0000000000018,-912.999999999986,-646.0000000000022,-680.0000000000028,5.999999999994898,-4.9999999999954525,100.99999999999554,-68.00000000000139,-143.00000000000423,316.0000000000025,-248.00000000000378,-627.9999999999841,-933.9999999999905,-107.99999999998988,-296.99999999999704,-379.99999999999545,-102.99999999999754,-230.99999999999233,318.00000000001825,,-6229.999999999925
2021.01.12,-600.0000000000006,-198.99999999999363,-717.000000000012,-873.999999999997,-634.0000000000013,-680.0000000000028,11.999999999989797,3.0000000000001137,122.99999999999534,-60.99999999999994,-138.00000000000477,375.0,-205.99999999999508,-613.9999999999812,-931.9999999999995,-69.99999999999318,-280.00000000000114,-368.9999999999998,-107.99999999999699,-249.99999999999466,317.0000000000117,,-5901.999999999977
2021.01.12,-580.0000000000027,-146.00000000000168,-693.0000000000102,-798.9999999999942,-578.0000000000007,-631.0000000000038,7.999999999985796,-3.0000000000001137,149.99999999999457,-26.000000000003798,-112.000000000001,418.9999999999827,-141.99999999999767,-523.9999999999911,-851.0000000000017,-33.999999999991815,-230.00000000000398,-326.0000000000076,-100.00000000000009,-268.0000000000016,337.0000000000095,,-5129.00000000004
2021.01.12,-532.9999999999945,-22.999999999995246,-628.0000000000064,-706.0000000000066,-482.00000000000466,-553.0000000000035,7.999999999985796,1.9999999999953388,161.99999999999548,25.999999999992696,-80.00000000000229,456.99999999999363,-119.00000000000244,-415.99999999999415,-780.9999999999873,-24.999999999991473,-185.00000000000227,-299.99999999999716,-56.99999999999594,-217.99999999999596,352.000000000019,,-4098.999999999998
2021.01.12,-532.9999999999945,28.000000000005798,-608.9999999999928,-658.9999999999874,-431.99999999999903,-522.0000000000002,19.999999999997797,-34.000000000006025,185.00000000000182,64.99999999999284,-56.0000000000005,477.9999999999802,-96.00000000000719,-335.9999999999808,-724.9999999999978,-15.000000000000568,-140.00000000000057,-275.0000000000057,-7.0000000000014495,-196.99999999999162,387.000000000004,,-3472.9999999999836
2021.01.12,-515.9999999999942,97.9999999999981,-561.0000000000115,-571.9999999999948,-373.00000000000114,-460.00000000000483,43.999999999999595,-39.00000000000148,218.99999999999142,103.99999999999298,-16.0000000000049,485.99999999999,-62.99999999999084,-286.99999999999284,-661.9999999999848,7.000000000005002,-118.00000000000921,-248.00000000000466,-26.999999999999247,-190.99999999999673,342.00000000002007,,-2832.9999999999936
2021.01.12,-488.999999999995,59.000000000009045,-534.9999999999966,-503.99999999999335,-323.0000000000066,-433.0000000000056,12.999999999996348,-19.000000000005457,212.99999999999653,107.99999999999699,-26.000000000003798,450.9999999999934,-35.00000000000725,-222.99999999999542,-629.9999999999973,46.00000000000648,-73.0000000000075,-225.9999999999991,0.0,-205.99999999999508,391.000000000008,,-2441.0000000000014
