date,GBPUSD,USDCAD,GBPCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.07.12,-58.000000000002494,221.99999999998886,-315.99999999998295,-320.0000000000074,-14.999999999998348,-326.9999999999982,-673.9999999999968,-782.000000000016,-192.00000000000728,895.9999999999857,-194.99999999999318,-162.9999999999967,-135.00000000000512,,-2059.0000000000296
2021.07.12,58.000000000002494,246.99999999999721,-105.99999999998388,-307.00000000000216,95.00000000000064,-145.99999999998658,-507.9999999999973,-628.0000000000064,-144.00000000000546,1053.9999999999993,-120.99999999999511,-75.9999999999934,-22.999999999996135,,-604.9999999999667
2021.07.12,80.99999999999774,204.00000000000418,-35.999999999991594,-261.0000000000099,146.00000000000168,60.000000000002274,-452.99999999999227,-497.0000000000141,-69.99999999999318,957.9999999999922,-68.9999999999884,-54.000000000002046,-30.000000000001137,,-20.999999999994543
2021.07.12,135.00000000001845,222.99999999999542,-41.000000000002146,-217.00000000001296,159.9999999999935,55.00000000000682,-449.0000000000105,-442.00000000000904,-72.00000000000273,949.9999999999842,-82.99999999999841,-63.99999999999295,-21.000000000000796,,133.99999999996885
2021.07.12,184.00000000000637,404.0000000000044,-22.999999999995246,-198.0000000000075,168.00000000000148,137.00000000000045,-524.9999999999977,-411.0000000000058,-46.999999999997044,1053.9999999999993,56.000000000011596,-31.999999999996476,28.999999999996362,,796.0000000000201
2021.07.12,156.00000000000057,377.0000000000051,-119.00000000000244,-152.00000000000102,95.00000000000064,116.00000000001387,-550.9999999999903,-489.0000000000061,-39.00000000001569,967.9999999999911,26.00000000001046,-54.99999999999261,19.99999999999602,,353.00000000000955
2021.07.12,243.99999999999977,465.0000000000043,-136.99999999998712,-47.000000000011255,82.99999999999974,147.00000000001978,-645.999999999991,-602.999999999998,120.00000000000455,936.9999999999878,58.000000000006935,22.00000000000557,76.99999999999818,,720.0000000000393
2021.07.12,346.0000000000019,631.0000000000038,-112.000000000001,-56.000000000011596,82.99999999999974,200.00000000001705,-707.9999999999975,-666.000000000011,126.00000000000477,1153.9999999999884,146.0000000000008,118.99999999999977,182.00000000000216,,1444.9999999999973
2021.07.12,262.00000000000665,617.0000000000009,-156.99999999998494,-124.00000000000944,69.9999999999923,17.00000000002433,-743.0000000000048,-703.0000000000092,33.999999999991815,1041.000000000003,78.00000000000296,45.000000000001705,82.99999999999841,,520.0000000000135
2021.07.12,309.0000000000037,543.0000000000045,-170.00000000000347,-106.00000000000875,64.99999999999284,38.000000000010914,-653.999999999999,-564.000000000009,42.00000000000159,844.9999999999847,7.000000000005002,1.0000000000047748,25.99999999999625,,381.9999999999841
2021.07.12,346.0000000000019,540.9999999999915,-95.999999999985,-157.0000000000107,88.99999999999464,182.00000000001637,-571.9999999999948,-470.9999999999992,67.99999999998363,880.9999999999984,85.99999999999852,20.000000000010232,55.999999999997385,,973.000000000003
2021.07.12,331.999999999999,524.9999999999977,9.000000000014552,-221.00000000000364,129.00000000000134,120.00000000000455,-590.0000000000016,-380.00000000000256,13.00000000000523,807.9999999999865,47.000000000011255,-79.9999999999983,-40.99999999999682,,671.0000000000173
2021.07.12,258.0000000000027,495.99999999998533,7.0000000000014495,-272.00000000000557,149.99999999999457,52.00000000002092,-587.0000000000042,-397.0000000000029,-63.0000000000166,903.9999999999937,7.000000000005002,-70.99999999999795,-34.99999999999659,,448.99999999997976
2021.07.12,69.00000000000794,415.99999999999415,-221.00000000000452,-415.00000000000625,46.00000000000159,-371.9999999999857,-774.000000000008,-459.0000000000094,-302.99999999999727,731.9999999999993,-146.0000000000008,-295.99999999999227,-243.0000000000092,,-1966.00000000001
2021.07.12,-71.99999999998319,231.99999999998778,-303.9999999999932,-418.00000000000637,2.999999999997449,-443.9999999999884,-729.0000000000018,-419.0000000000138,-313.99999999999295,733.9999999999902,-256.9999999999908,-337.0000000000033,-272.99999999999613,,-2597.9999999999945
2021.07.12,-166.99999999998383,109.99999999998789,-387.000000000004,-410.0000000000108,-48.000000000003595,-518.0000000000007,-649.999999999995,-385.00000000001313,-281.0000000000059,551.9999999999969,-307.00000000000216,-444.0000000000026,-323.0000000000075,,-3258.0000000000446
2021.07.12,-51.99999999998539,130.99999999999224,-307.99999999999716,-347.999999999999,-8.000000000008,-412.9999999999825,-482.00000000000466,-219.00000000001364,-243.99999999999977,502.00000000000244,-328.9999999999935,-445.99999999999795,-329.00000000000773,,-2544.999999999995
2021.07.12,19.999999999997797,129.99999999998568,-313.99999999999204,-336.00000000001273,-26.000000000003798,-417.99999999997794,-418.0000000000073,-116.00000000000499,-240.0000000000091,522.0000000000002,-360.99999999999,-444.9999999999932,-325.00000000000284,,-2327.0000000000105
2021.07.12,26.0000000000149,141.99999999999767,-296.9999999999917,-362.000000000009,-25.00000000000835,-424.99999999998295,-439.0000000000116,-127.00000000001043,-228.00000000000864,546.9999999999864,-362.99999999999955,-444.0000000000026,-299.99999999999716,,-2295.000000000023
2021.07.12,65.00000000000395,204.99999999998852,-285.00000000000193,-376.0000000000048,-21.999999999999797,-411.00000000000136,-445.0000000000065,-127.00000000001043,-235.99999999999,526.9999999999886,-325.9999999999934,-445.99999999999795,-299.0000000000066,,-2176.000000000032
2021.07.12,38.0000000000047,212.99999999999653,-313.99999999999204,-356.00000000000875,-16.0000000000049,-424.99999999998295,-479.99999999999153,-382.0000000000157,-213.99999999999864,548.9999999999995,-313.0000000000024,-439.9999999999977,-299.0000000000066,,-2439.0
2021.07.12,57.00000000001815,211.99999999998997,-307.99999999999716,-293.00000000000637,-9.00000000000345,-360.99999999999,-448.000000000004,-496.00000000000756,-170.99999999999227,685.9999999999866,-293.99999999999693,-304.00000000000205,-216.99999999999875,,-1946.0000000000036
2021.07.12,72.0000000000054,197.00000000000273,-262.999999999991,-327.0000000000124,9.999999999998899,-330.99999999998886,-452.00000000000796,-517.0000000000119,-187.00000000001182,811.9999999999905,-292.0000000000016,-248.99999999999523,-158.00000000000125,,-1685.0000000000246
2021.07.12,70.0000000000145,197.99999999998707,-252.99999999999213,-352.00000000000387,-3.0000000000085514,-336.9999999999891,-419.9999999999982,-442.00000000000904,-171.99999999999704,731.9999999999993,-298.0000000000018,-259.00000000000034,-195.0000000000074,,-1731.0000000000064
2021.07.12,85.00000000000173,167.00000000000603,-215.99999999999397,-365.0000000000091,5.999999999994898,-335.9999999999843,-397.0000000000029,-373.00000000000114,-194.00000000001683,601.9999999999915,-332.9999999999984,-305.9999999999974,-258.0000000000098,,-1918.0000000000198
2021.07.12,46.0000000000127,129.00000000000134,-225.99999999999287,-362.000000000009,0.999999999995449,-368.9999999999998,-326.0000000000041,-312.00000000000114,-201.99999999999818,590.999999999986,-351.99999999998965,-323.99999999999807,-272.99999999999613,,-1978.9999999999934
2021.07.12,38.0000000000047,110.99999999999443,-248.99999999998812,-377.00000000000955,-2.000000000002,-393.99999999997704,-330.9999999999924,-355.0000000000164,-230.99999999999454,601.9999999999915,-375.0,-339.9999999999892,-277.000000000001,,-2179.9999999999795
2021.07.12,32.0000000000098,80.99999999999774,-235.99999999999176,-377.00000000000955,-14.999999999998348,-399.99999999997726,-316.0000000000052,-360.0000000000048,-227.00000000000387,583.0000000000002,-391.9999999999959,-328.9999999999935,-281.0000000000059,,-2236.999999999978
2021.07.13,-14.000000000002899,68.00000000000139,-215.99999999999397,-387.00000000000045,-56.0000000000005,-417.99999999997794,-283.99999999999534,-436.9999999999985,-264.00000000001,304.9999999999997,-367.999999999995,-361.99999999999477,-299.0000000000066,,-2731.9999999999745
2021.07.13,18.0000000000069,100.99999999999554,-214.99999999998744,-396.0000000000008,-48.99999999999905,-411.9999999999777,-300.00000000001137,-355.0000000000164,-228.00000000000864,421.99999999998903,-366.9999999999902,-341.99999999999875,-298.0000000000018,,-2421.000000000001
2021.07.13,2.0000000000131024,99.00000000000463,-246.99999999999721,-376.0000000000048,-33.000000000005244,-406.99999999998226,-351.99999999999676,-355.0000000000164,-223.99999999998954,495.000000000001,-361.99999999999477,-334.99999999999375,-296.0000000000065,,-2390.9999999999686
2021.07.13,6.000000000017103,126.0000000000039,-253.99999999999866,-364.0000000000043,-2.000000000002,-399.99999999997726,-361.9999999999957,-429.99999999999704,-227.00000000000387,584.9999999999911,-336.9999999999891,-317.99999999999784,-277.000000000001,,-2253.9999999999545
2021.07.13,18.0000000000069,139.9999999999846,-244.9999999999841,-367.00000000000443,-1.0000000000065512,-399.99999999997726,-360.0000000000048,-422.00000000001125,-230.99999999999454,540.9999999999915,-344.99999999999886,-293.99999999999693,-308.00000000000693,,-2274.0000000000027
2021.07.13,-1.999999999990898,126.99999999998823,-258.99999999998704,-368.0000000000092,-6.0000000000060005,-419.9999999999875,-367.99999999999056,-424.00000000000216,-235.00000000001364,519.0000000000028,-348.99999999998954,-322.00000000000273,-331.00000000000307,,-2437.999999999992
2021.07.13,-58.000000000002494,48.000000000003595,-287.9999999999994,-371.0000000000093,-13.00000000000745,-434.99999999997385,-368.9999999999971,-426.00000000001523,-242.999999999995,403.99999999998215,-381.0000000000002,-402.9999999999916,-385.0000000000051,,-2920.0000000000114
2021.07.13,-63.99999999999739,52.99999999999194,-285.00000000000193,-481.00000000000875,-11.00000000000545,-557.9999999999927,-402.9999999999978,-319.0000000000026,-334.0000000000032,472.9999999999901,-435.99999999999284,-450.9999999999934,-402.000000000001,,-3218.0000000000146
2021.07.13,-52.99999999999194,46.999999999997044,-252.99999999999213,-472.999999999999,-19.00000000000235,-533.9999999999918,-357.00000000000733,-246.00000000001288,-320.99999999999795,351.99999999999676,-439.9999999999977,-453.00000000000296,-439.00000000000716,,-3189.000000000009
2021.07.13,-44.99999999998394,52.99999999999194,-241.99999999998667,-443.00000000001205,5.999999999994898,-485.99999999999,-348.9999999999993,-297.9999999999983,-312.0000000000118,249.99999999999466,-412.9999999999967,-471.9999999999942,-490.99999999999966,,-3241.9999999999914
2021.07.13,-65.99999999998829,46.999999999997044,-256.99999999999613,-507.000000000005,-19.00000000000235,-587.9999999999939,-418.0000000000073,-241.00000000000233,-364.0000000000043,203.99999999998198,-469.99999999999886,-521.9999999999914,-546.0000000000065,,-3747.0000000000177
2021.07.13,-159.99999999998238,41.000000000002146,-317.9999999999961,-480.000000000004,-30.000000000007798,-629.9999999999955,-462.9999999999912,-236.99999999999832,-378.0000000000143,224.99999999998633,-429.9999999999926,-560.9999999999928,-546.999999999997,,-3967.9999999999836
2021.07.13,-168.99999999999693,7.999999999985796,-327.99999999999494,-512.0000000000005,-43.999999999999595,-657.999999999987,-442.00000000000904,-129.00000000000134,-414.99999999999204,201.99999999999108,-466.99999999999875,-593.9999999999941,-576.9999999999982,,-4124.999999999995
2021.07.13,-163.00000000000205,28.000000000005798,-310.9999999999946,-506.0000000000002,-21.00000000000435,-661.0000000000014,-448.000000000004,-172.0000000000166,-407.0000000000107,225.99999999999287,-455.99999999998886,-582.9999999999984,-564.0000000000072,,-4038.00000000003
2021.07.13,-106.99999999999044,78.99999999998464,-278.00000000000045,-483.0000000000041,-18.0000000000069,-590.9999999999798,-483.0000000000112,-205.00000000001074,-356.9999999999993,374.999999999992,-411.00000000000136,-509.00000000000034,-463.99999999999864,,-3452.000000000027
2021.07.13,-104.99999999999955,116.00000000000499,-302.0000000000023,-490.0000000000091,-48.000000000003595,-625.0,-489.0000000000061,-245.0000000000063,-340.0000000000034,410.99999999998363,-411.9999999999919,-500.99999999999056,-427.0000000000067,,-3457.000000000031
2021.07.13,-49.99999999999449,136.00000000000279,-272.99999999998994,-495.00000000000455,-25.00000000000835,-588.9999999999986,-445.99999999999085,-178.00000000001148,-338.99999999999864,411.99999999999017,-411.00000000000136,-548.9999999999924,-439.00000000000716,,-3246.000000000005
2021.07.13,-10.999999999983245,157.99999999999147,-255.99999999998957,-480.000000000004,-12.000000000000899,-555.9999999999832,-442.9999999999934,-178.00000000001148,-336.9999999999891,430.9999999999814,-402.9999999999916,-536.0000000000014,-417.0000000000016,,-3039.9999999999764
2021.07.13,6.000000000017103,160.99999999998892,-232.99999999999432,-445.0000000000074,-19.00000000000235,-457.9999999999984,-434.000000000001,-180.0000000000024,-283.00000000001546,548.9999999999995,-355.99999999999454,-474.9999999999943,-323.99999999999807,,-2491.0000000000027
2021.07.13,-9.999999999998899,173.00000000000094,-251.99999999998556,-465.0000000000034,-12.000000000000899,-488.9999999999759,-455.99999999998977,-179.00000000001802,-288.0000000000109,486.999999999993,-349.9999999999943,-479.99999999998977,-352.00000000000387,,-2672.9999999999773
2021.07.13,78.00000000000028,116.00000000000499,-192.99999999999872,-424.0000000000066,14.999999999998348,-407.99999999998704,-373.00000000000114,-26.999999999999247,-313.0000000000166,419.9999999999982,-402.000000000001,-503.0000000000001,-388.00000000000523,,-2402.0000000000136
2021.07.13,97.00000000001374,113.99999999999189,-200.00000000000017,-425.00000000001137,14.999999999998348,-372.99999999999045,-259.9999999999936,22.999999999995246,-301.00000000001614,386.9999999999818,-393.99999999999125,-494.99999999999034,-374.00000000000944,,-2186.000000000022
2021.07.13,236.00000000001398,244.9999999999841,-170.00000000000347,-356.00000000000875,15.999999999993797,-203.9999999999793,-275.000000000003,-96.00000000000719,-152.9999999999916,380.9999999999869,-313.99999999999295,-406.9999999999965,-337.0000000000033,,-1434.0000000000073
2021.07.13,253.99999999999866,229.99999999999687,-123.99999999999079,-361.0000000000042,56.0000000000005,-209.99999999997954,-226.99999999999943,45.99999999999049,-147.99999999999613,326.9999999999884,-307.00000000000216,-418.99999999999693,-341.0000000000082,,-1224.0000000000023
2021.07.13,256.00000000001177,229.99999999999687,-124.99999999999733,-316.0000000000025,37.99999999999359,-156.99999999998226,-282.0000000000045,32.999999999994145,-86.00000000001273,268.9999999999859,-287.9999999999967,-375.99999999999056,-317.99999999999784,,-1122.0000000000023
2021.07.13,307.00000000001285,307.99999999999716,-141.99999999999767,-263.00000000000523,25.999999999992696,-69.99999999999318,-306.9999999999906,21.999999999988695,-10.99999999999568,261.9999999999845,-218.9999999999941,-338.99999999999864,-314.9999999999977,,-740.9999999999969
2021.07.13,302.0000000000023,334.9999999999964,-156.00000000000057,-169.00000000001114,17.999999999995797,12.000000000000455,-354.9999999999942,25.999999999992696,73.0000000000075,334.9999999999964,-134.9999999999909,-292.0000000000016,-219.0000000000083,,-225.00000000001523
2021.07.13,279.00000000000705,339.0000000000004,-126.0000000000039,-174.0000000000066,41.9999999999976,25.000000000005684,-350.00000000000585,24.000000000001798,49.000000000006594,381.99999999999346,-118.99999999999977,-302.99999999999727,-207.00000000000784,,-139.00000000000853
2021.07.13,314.99999999999864,388.9999999999949,-166.99999999998383,-169.00000000001114,70.99999999999883,76.00000000002183,-375.9999999999986,31.999999999987594,79.99999999998408,425.99999999999307,-78.99999999999352,-272.99999999999613,-186.00000000000705,,138.99999999998875
2021.07.13,379.0000000000182,356.9999999999851,-163.9999999999864,-71.00000000001216,58.99999999999794,124.00000000002365,-347.9999999999928,7.0000000000014495,98.99999999998954,436.9999999999985,-84.99999999999375,-216.99999999999875,-123.00000000000466,,454.0000000000259
2021.07.13,309.0000000000037,278.00000000000045,-168.99999999999693,-86.00000000001273,53.999999999998494,65.00000000002615,-296.0000000000074,-1.0000000000065512,38.000000000010914,447.99999999998175,-158.00000000000125,-243.99999999999977,-138.00000000000523,,99.99999999999159
2021.07.13,331.0000000000146,259.9999999999936,-228.99999999999034,-63.00000000000239,-4.999999999999449,55.00000000000682,-432.0000000000102,-582.0000000000158,67.99999999998363,276.9999999999939,-177.99999999999727,-234.99999999999943,-117.00000000000443,,-850.0000000000267
2021.07.13,676.0000000000099,751.9999999999972,-222.99999999999542,-15.000000000000568,-14.999999999998348,90.00000000000341,-537.9999999999941,-633.0000000000168,227.00000000000387,757.999999999992,-71.99999999998852,-18.000000000000682,94.99999999999886,,1084.0000000000105
2021.07.13,483.0000000000112,668.9999999999862,-126.99999999998823,-274.0000000000009,-8.000000000008,9.000000000014552,-713.9999999999924,-292.00000000000335,133.00000000000978,453.99999999999886,-16.999999999995907,-238.9999999999901,-137.00000000000045,,-59.99999999995856
2021.07.13,433.0000000000167,709.9999999999884,-71.99999999998319,-242.00000000000443,4.999999999999449,29.000000000024784,-783.0000000000003,-297.0000000000139,85.00000000000796,634.0000000000013,12.000000000000455,-197.00000000000273,-75.00000000000284,,242.0000000000315
2021.07.13,411.0000000000058,678.0000000000008,-19.999999999997797,-254.0000000000049,-23.00000000000635,57.00000000001637,-875.0000000000035,-212.00000000001216,115.0000000000091,544.9999999999955,33.00000000000125,-180.99999999999739,-61.99999999999761,,212.0000000000091
2021.07.13,419.9999999999982,733.0000000000059,-82.99999999998863,-209.00000000000318,-65.99999999999939,47.000000000025466,-878.000000000001,-240.00000000001796,235.99999999999,424.00000000000216,61.00000000000705,-188.99999999999295,-79.00000000000773,,177.00000000001785
2021.07.13,412.00000000001234,646.9999999999976,-116.00000000000499,-213.00000000000807,-112.000000000001,-13.999999999981583,-642.9999999999936,-119.00000000000244,239.00000000000432,211.99999999998997,-6.999999999990791,-283.9999999999918,-168.00000000000637,,-165.99999999997647
2021.07.13,324.9999999999975,583.9999999999845,-153.00000000000313,-245.00000000000455,-153.99999999999858,-111.99999999999477,-655.9999999999899,-188.00000000001037,252.9999999999859,219.99999999999798,-63.00000000000239,-274.9999999999915,-174.0000000000066,,-638.0000000000359
2021.07.13,373.00000000000114,604.9999999999889,-140.99999999999113,-246.9999999999999,-148.99999999999915,-84.99999999997954,-594.99999999999,-202.00000000001327,260.9999999999957,289.9999999999903,-63.99999999999295,-233.99999999999466,-140.00000000000057,,-327.99999999998516
2021.07.13,463.9999999999977,658.9999999999874,-187.99999999998818,-231.99999999999932,-155.00000000000514,-94.99999999999886,-574.0000000000078,-358.00000000001387,270.00000000001023,308.9999999999815,-128.99999999999068,-225.9999999999991,-102.00000000000387,,-357.00000000003007
2021.07.13,543.0000000000045,662.9999999999914,-157.99999999999147,-262.00000000000045,-157.00000000000713,-127.9999999999859,-558.9999999999984,-402.9999999999978,240.0000000000091,395.99999999999636,-134.9999999999909,-186.9999999999976,-100.00000000000853,,-246.99999999997675
2021.07.13,616.0000000000165,663.999999999998,-147.99999999999258,-266.00000000000534,-161.00000000000003,-107.99999999997567,-487.99999999999955,-381.0000000000091,281.0000000000059,458.9999999999872,-159.9999999999966,-176.9999999999925,-43.99999999999693,,87.0000000000395
2021.07.13,635.0000000000077,669.9999999999928,-156.99999999998494,-228.00000000000864,-168.00000000000148,-67.99999999998363,-443.99999999999994,-353.0000000000033,304.00000000000205,448.9999999999883,-164.00000000000148,-165.99999999999682,-40.00000000000625,,270.0000000000043
2021.07.13,676.0000000000099,756.9999999999854,-150.99999999999002,-175.00000000001137,-167.00000000000603,-24.999999999977263,-415.0000000000098,-354.0000000000099,347.99999999998477,431.99999999998795,-102.99999999999443,-126.99999999999534,-12.000000000000455,,683.9999999999736
2021.07.13,723.0000000000069,739.0000000000008,-102.99999999998644,-202.0000000000124,-179.00000000000693,30.000000000001137,-344.00000000001097,-303.0000000000088,371.9999999999857,359.99999999998255,-118.99999999999977,-128.99999999999068,-16.000000000005343,,828.9999999999558
2021.07.13,730.0000000000084,736.9999999999877,-99.00000000000463,-215.0000000000034,-174.00000000000747,-2.999999999985903,-310.9999999999946,-287.9999999999994,366.9999999999902,384.9999999999909,-146.99999999999136,-146.0000000000008,-28.999999999996362,,806.9999999999935
2021.07.13,726.0000000000044,709.0000000000041,-100.99999999999554,-225.9999999999991,-190.00000000000128,-28.999999999996362,-278.00000000000045,-285.00000000000193,347.0000000000084,308.9999999999815,-182.00000000000216,-161.99999999999193,-78.00000000000296,,560.000000000007
2021.07.14,574.0000000000078,651.9999999999859,-99.99999999998899,-277.000000000001,-214.00000000000307,-73.99999999998386,-354.9999999999942,-388.0000000000106,372.99999999999045,1.999999999990898,-147.99999999999613,-134.9999999999909,-72.00000000000273,,-161.9999999999966
2021.07.14,738.0000000000164,661.0000000000005,-99.99999999998899,-221.00000000000364,-201.00000000000674,24.00000000000091,-236.99999999999832,-241.00000000000233,371.9999999999857,1.999999999990898,-164.00000000000148,-161.99999999999193,-66.0000000000025,,404.9999999999984
2021.07.14,739.0000000000008,695.0000000000011,-78.00000000000028,-222.99999999999898,-174.00000000000747,-8.99999999998613,-256.99999999999613,-246.00000000001288,361.99999999999477,191.99999999999218,-164.99999999999204,-164.99999999999204,-67.99999999999784,,603.0000000000051
2021.07.14,729.0000000000018,702.0000000000026,-78.00000000000028,-216.00000000000819,-161.00000000000003,12.000000000000455,-360.0000000000048,-249.00000000001032,373.9999999999952,316.99999999998954,-156.99999999999648,-149.0000000000009,-58.9999999999975,,704.9999999999715
2021.07.14,758.0000000000142,757.999999999992,-75.00000000000284,-186.00000000000705,-152.00000000000767,53.00000000002569,-360.0000000000048,-310.0000000000103,391.9999999999959,349.99999999998363,-112.99999999999955,-117.999999999995,-31.999999999996476,,964.9999999999881
2021.07.14,775.9999999999989,773.0000000000015,-80.99999999999774,-167.0000000000016,-153.99999999999858,65.00000000002615,-290.9999999999968,-282.0000000000045,399.0000000000009,340.9999999999913,-109.99999999999943,-107.99999999998988,-28.000000000005798,,1133.000000000024
2021.07.14,797.0000000000033,726.9999999999887,-72.99999999998974,-240.0000000000091,-141.00000000000225,-10.99999999999568,-275.000000000003,-341.00000000001353,325.9999999999934,184.99999999999073,-195.99999999999795,-213.99999999999864,-156.0000000000059,,387.99999999996044
2021.07.14,777.0000000000055,716.0000000000056,-92.00000000000318,-240.0000000000091,-146.00000000000168,-33.999999999991815,-242.00000000000887,-162.00000000001768,314.9999999999977,-53.00000000001415,-195.99999999999795,-227.99999999999443,-225.00000000000853,,189.99999999996135
2021.07.14,712.0000000000015,658.0000000000031,-75.99999999998718,-176.00000000000193,-157.00000000000713,80.0000000000125,-232.00000000000998,-135.00000000001845,390.99999999999113,-113.00000000000753,-164.00000000000148,-212.0000000000033,-213.00000000000807,,362.9999999999633
2021.07.14,673.0000000000125,658.9999999999874,-126.99999999998823,-128.0000000000001,-180.99999999999784,94.00000000002251,-285.00000000000193,-177.00000000000495,465.0000000000034,-219.99999999999798,-113.99999999999011,-156.99999999999648,-239.00000000000432,,263.0000000000441
