date,EURUSD,GBPCHF,EURCHF,CADCHF,GBPCAD,AUDCAD,AUDNZD,empty,sum
2019.08.05,-106.00000000000608,-388.9999999999949,-41.99999999998649,-26.999999999999247,-605.9999999999955,-56.0000000000005,-121.99999999999989,,-1347.9999999999827
2019.08.05,-82.00000000000429,-273.9999999999965,27.00000000002145,-19.00000000000235,-544.9999999999955,-40.99999999999105,-89.00000000000574,,-1022.9999999999739
2019.08.05,-66.00000000001049,-242.99999999999324,94.00000000001629,-19.00000000000235,-530.0000000000082,-21.999999999999797,-109.00000000000354,,-895.0000000000013
2019.08.05,-62.000000000006494,-220.99999999998232,115.00000000002063,-43.999999999999595,-473.0000000000123,12.000000000000899,-190.00000000000128,,-862.9999999999803
2019.08.05,-59.000000000009045,-229.99999999999687,128.000000000017,-48.99999999999905,-421.0000000000047,23.00000000000635,-157.00000000000713,,-764.9999999999935
2019.08.05,-49.99999999999449,-218.99999999999142,111.00000000001664,-47.9999999999925,-408.00000000000836,34.000000000000696,-192.99999999999872,,-772.9999999999682
2019.08.05,-259.9999999999936,-231.0000000000034,102.00000000000209,-48.99999999999905,-510.99999999999477,34.000000000000696,-234.00000000000088,,-1148.9999999999889
2019.08.05,-293.0000000000099,-283.99999999999534,139.00000000000023,70.0000000000034,-787.0000000000043,-40.99999999999105,-303.9999999999932,,-1499.9999999999902
2019.08.05,-238.0000000000049,-273.9999999999965,131.00000000001444,46.00000000000159,-828.0000000000065,-45.99999999999049,-292.00000000000335,,-1500.9999999999857
2019.08.05,-269.9999999999925,-102.99999999998644,233.00000000001654,185.00000000000182,-856.9999999999967,143.00000000000423,-236.99999999999832,,-905.9999999999513
2019.08.05,-207.00000000000162,9.999999999998899,253.00000000001432,241.99999999999778,-778.000000000012,141.00000000000225,-195.9999999999962,,-534.9999999999966
2019.08.05,-201.00000000000674,156.00000000000057,294.0000000000165,333.0000000000055,-783.0000000000003,18.0000000000069,-97.9999999999981,,-280.9999999999757
2019.08.05,-278.00000000000045,114.0000000000141,296.0000000000074,357.00000000000733,-824.0000000000025,18.0000000000069,15.999999999993797,,-300.99999999997345
2019.08.05,-266.999999999995,167.00000000000603,263.00000000001324,331.0000000000035,-825.9999999999934,-32.999999999994145,15.999999999993797,,-348.99999999996595
2019.08.05,-259.0000000000092,144.0000000000108,301.0000000000179,348.00000000000387,-817.000000000001,-24.999999999997247,45.99999999999049,,-261.99999999998437
2019.08.05,-286.99999999999284,154.0000000000097,283.000000000011,350.00000000000585,-761.0000000000117,7.0000000000014495,-35.00000000000725,,-288.99999999998374
2019.08.05,-278.00000000000045,146.00000000000168,270.00000000001467,350.00000000000585,-780.000000000003,17.000000000000348,-11.00000000000545,,-285.99999999998636
2019.08.05,-269.9999999999925,270.00000000001467,272.00000000000557,333.0000000000055,-636.9999999999986,104.00000000000409,52.99999999999194,,125.0000000000306
2019.08.05,-278.00000000000045,404.0000000000044,304.00000000001535,372.0000000000057,-472.00000000000574,99.00000000000463,66.99999999999484,,496.0000000000187
2019.08.05,-239.99999999999577,546.000000000002,337.0000000000095,363.0000000000022,-377.0000000000051,92.00000000000318,59.99999999999339,,781.0000000000094
2019.08.05,-212.99999999999653,528.0000000000174,345.0000000000175,348.00000000000387,-300.00000000001137,102.00000000000209,60.99999999999994,,871.000000000033
2019.08.05,-320.9999999999935,626.0000000000155,365.99999999999966,431.0000000000036,-350.00000000000585,116.00000000000499,68.00000000000139,,936.0000000000257
2019.08.05,-367.0000000000062,730.0000000000084,376.00000000002075,495.000000000001,-470.9999999999992,190.00000000000128,123.99999999999079,,1077.0000000000168
2019.08.05,-442.9999999999934,663.0000000000135,439.0000000000116,592.0000000000036,-655.0000000000056,248.00000000000378,201.99999999999108,,1046.0000000000248
2019.08.05,-473.0000000000123,626.0000000000155,532.0000000000214,704.0000000000047,-951.9999999999973,236.00000000000287,174.99999999999181,,848.0000000000265
2019.08.05,-513.0000000000078,628.0000000000064,524.0000000000133,680.9999999999983,-927.9999999999955,254.00000000000978,157.00000000000713,,803.0000000000315
2019.08.05,-524.9999999999977,821.000000000005,506.0000000000064,673.9999999999968,-636.9999999999986,209.9999999999991,131.99999999999878,,1181.0000000000098
2019.08.05,-670.9999999999993,626.9999999999998,411.0000000000058,709.9999999999995,-937.9999999999944,196.00000000000728,165.9999999999995,,501.00000000001825
2019.08.05,-720.0000000000095,618.0000000000074,344.00000000001097,677.0000000000053,-923.9999999999915,207.00000000000162,171.99999999999437,,374.00000000001864
2019.08.05,-773.0000000000015,500.00000000001154,232.00000000000998,570.9999999999993,-832.0000000000105,226.00000000000398,164.00000000000858,,88.00000000002143
2019.08.05,-809.9999999999997,585.0000000000133,300.00000000001137,609.000000000004,-831.000000000004,257.0000000000072,198.00000000000927,,308.0000000000415
2019.08.05,-780.000000000003,556.0000000000009,280.0000000000136,599.0000000000051,-866.9999999999956,272.00000000000557,209.9999999999991,,270.0000000000257
2019.08.05,-781.0000000000094,482.00000000000466,283.000000000011,573.9999999999967,-885.0000000000025,224.000000000002,243.99999999999977,,141.00000000000222
2019.08.05,-812.0000000000127,478.0000000000006,165.00000000001512,451.0000000000014,-740.9999999999917,247.00000000000833,266.0000000000107,,54.00000000003175
2019.08.05,-968.0000000000133,462.0000000000068,173.00000000000094,439.0000000000005,-638.0000000000052,273.000000000001,266.0000000000107,,7.000000000001478
2019.08.05,-927.0000000000111,690.0000000000128,251.00000000000122,516.0000000000053,-658.0000000000031,197.00000000000273,252.0000000000078,,321.00000000001575
2019.08.05,-845.0000000000068,841.0000000000028,273.0000000000121,570.0000000000039,-404.0000000000044,184.00000000000637,170.00000000000347,,789.0000000000175
2019.08.05,-941.9999999999984,807.0000000000022,284.00000000001756,584.0000000000067,-574.9999999999922,207.00000000000162,164.99999999999292,,530.0000000000304
2019.08.05,-997.0000000000034,853.0000000000149,260.0000000000158,578.0000000000007,-553.0000000000035,233.00000000000543,239.99999999999577,,614.0000000000257
2019.08.05,-1099.0000000000055,853.0000000000149,243.99999999999977,622.0000000000003,-493.99999999999443,245.0000000000063,314.99999999999864,,686.00000000002
2019.08.05,-1086.000000000009,887.9999999999999,178.00000000001148,556.0000000000009,-290.9999999999968,321.0000000000046,350.9999999999902,,917.0000000000011
2019.08.05,-1076.0000000000102,836.9999999999989,160.00000000000458,573.9999999999967,-397.0000000000029,331.999999999999,398.9999999999938,,828.9999999999798
2019.08.05,-1032.0000000000107,882.000000000005,160.00000000000458,587.0000000000042,-334.9999999999964,342.000000000009,417.0000000000007,,1021.0000000000164
2019.08.05,-1039.000000000012,900.9999999999962,163.00000000000205,607.0000000000019,-510.00000000001046,338.00000000000495,463.9999999999977,,923.9999999999804
2019.08.05,-1031.000000000004,900.0000000000119,168.0000000000126,690.9999999999972,-602.999999999998,292.00000000000335,461.0000000000003,,878.0000000000233
2019.08.05,-957.9999999999922,817.000000000001,121.00000000001555,624.0000000000023,-547.0000000000086,282.0000000000045,428.00000000000614,,767.0000000000286
2019.08.05,-988.0000000000111,878.000000000001,186.0000000000195,653.0000000000035,-502.00000000000244,322.00000000000006,470.9999999999992,,1020.0000000000098
2019.08.05,-1001.9999999999918,941.9999999999984,197.00000000000273,665.0000000000044,-512.0000000000014,368.00000000000165,492.0000000000035,,1150.0000000000177
