date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDCAD,AUDNZD,empty,sum
2015.10.05,-121.99999999999989,-5.999999999994898,-26.999999999999247,-63.99999999999739,-44.99999999999504,-72.0000000000054,-114.0000000000141,0.0,-67.99999999999784,-51.99999999999649,-106.00000000000608,-90.99999999997976,-9.999999999998899,-152.0000000000188,-64.99999999999773,-12.000000000012001,-148.99999999999915,0.0,-15.000000000000568,-24.999999999997247,-26.0000000000149,,-1221.0000000000255
2015.10.05,-71.99999999999429,-153.00000000000313,-39.00000000001125,-70.99999999999883,-36.999999999998145,-62.000000000006494,-107.00000000001265,28.000000000005798,-63.00000000000239,-58.99999999999794,-155.00000000000514,-224.99999999999432,-130.99999999999224,-119.99999999998678,-80.0000000000125,4.000000000004,-126.99999999998823,39.999999999995595,-39.00000000000148,-53.999999999998494,12.999999999996348,,-1509.000000000002
2015.10.05,-143.9999999999997,-194.99999999998963,-130.0000000000079,-224.000000000002,-18.999999999991246,-102.00000000000209,-97.00000000001374,49.00000000001015,-91.99999999999875,23.00000000000635,-156.00000000000057,-426.9999999999925,-129.00000000000134,78.99999999998464,-234.00000000000887,-21.00000000000435,8.000000000008,21.999999999988695,-9.000000000000341,-21.999999999999797,52.99999999999194,,-1767.0000000000232
2015.10.05,-105.99999999999498,-102.00000000000209,-102.00000000000209,-261.0000000000001,-49.99999999999449,-161.00000000000003,-8.000000000008,75.00000000000284,-91.99999999999875,7.0000000000014495,-116.00000000000499,-336.9999999999891,147.99999999999258,-126.99999999998823,-241.00000000001387,113.99999999999189,-105.99999999998388,187.00000000000384,128.0000000000001,-51.000000000001044,136.99999999998712,,-1064.0000000000023
2015.10.05,-109.99999999999899,-53.999999999998494,-73.99999999999629,-253.99999999999866,-60.99999999999994,-209.9999999999991,15.999999999993797,97.00000000001374,-9.999999999990905,-4.999999999999449,-131.00000000000333,-198.99999999998386,211.00000000000563,-179.00000000001802,-158.99999999999181,153.00000000000313,-144.99999999999514,419.9999999999982,126.99999999999534,-123.00000000000644,221.99999999998886,,-467.9999999999818
2015.10.05,-103.99999999999298,-55.99999999998939,-51.000000000001044,-271.99999999998334,-117.00000000000044,-194.0000000000053,-33.00000000001635,90.00000000001229,1.0000000000047748,-92.99999999999864,-123.00000000000644,-177.99999999999727,242.99999999999324,-442.00000000000904,-117.00000000001864,207.99999999998596,-369.99999999998147,303.0000000000088,76.99999999999818,-102.99999999999754,29.999999999996696,,-1300.999999999998
2015.10.05,-90.0000000000012,-25.999999999992696,-42.0000000000087,-258.99999999998704,-124.99999999999733,-94.00000000000519,-18.0000000000069,69.00000000000794,61.00000000000705,-95.00000000000064,-129.00000000000134,-96.00000000000364,133.00000000000534,-479.99999999999153,-74.00000000001228,36.999999999998145,-336.9999999999873,34.000000000000696,-47.000000000011255,-51.000000000001044,-100.0000000000112,,-1729.0000000000005
2015.10.05,-73.99999999999629,28.000000000005798,-48.000000000003595,-127.99999999999478,-107.99999999999699,-146.00000000000168,7.0000000000014495,70.0000000000145,97.00000000000841,-104.99999999999955,-111.00000000000554,-36.000000000001364,126.0000000000039,-477.0000000000163,-62.00000000001182,38.0000000000047,-365.99999999999966,208.99999999999253,-12.000000000000455,-133.00000000000534,23.999999999979593,,-1207.0000000000227
2015.10.05,-61.999999999995396,106.00000000000608,-1.0000000000065512,-109.00000000000354,-65.99999999999939,-126.99999999999933,46.999999999997044,81.00000000001995,96.00000000000364,-39.999999999995595,-84.0000000000063,-6.000000000000227,177.00000000000495,-402.9999999999756,-44.00000000001114,82.99999999998863,-251.99999999998556,126.99999999998823,-22.00000000000557,-102.00000000000209,59.99999999999339,,-540.9999999999844
2015.10.05,-36.999999999998145,130.99999999999224,48.000000000003595,-79.99999999999119,52.000000000007596,-92.99999999999864,-42.0000000000087,94.00000000001629,66.0000000000025,26.999999999999247,-146.99999999999713,32.00000000001069,200.00000000000017,-77.99999999997809,-8.000000000009777,114.99999999999844,-55.99999999998939,153.9999999999875,-12.000000000000455,-68.00000000000139,133.99999999998968,,432.000000000035
2015.10.05,43.00000000000415,218.99999999999142,167.9999999999904,17.000000000000348,185.00000000000182,61.999999999995396,2.999999999997449,109.00000000000354,186.9999999999976,64.0000000000085,-153.00000000000313,116.00000000001387,188.9999999999947,125.00000000001954,120.00000000000455,192.99999999999872,-4.999999999988347,39.999999999995595,-46.00000000000648,65.99999999999939,158.99999999999804,,1861.0000000000168
2015.10.05,47.00000000000814,255.00000000000523,180.0000000000024,22.0000000000109,189.00000000000583,41.000000000002146,72.99999999998974,165.00000000001512,207.9999999999984,119.00000000000244,-146.00000000000168,155.00000000000114,121.99999999999989,125.00000000001954,153.99999999999636,92.00000000000318,47.00000000001925,45.99999999999049,-148.00000000001035,39.00000000000014,122.99999999998423,,1908.0000000000432
2015.10.05,36.0000000000027,256.99999999999613,110.99999999999443,87.00000000001484,126.0000000000039,34.000000000000696,92.99999999998754,112.000000000001,248.00000000000466,77.00000000000485,-92.99999999999864,263.00000000000523,41.99999999998649,-50.0000000000167,135.99999999999568,4.999999999988347,43.999999999999595,25.999999999992696,-185.00000000000227,-41.000000000002146,113.99999999999189,,1441.9999999999511
2015.10.05,-39.00000000000014,242.99999999999324,48.000000000003595,134.00000000001188,121.00000000000443,32.999999999994145,140.99999999999113,123.00000000000644,185.00000000000227,80.00000000000229,-65.99999999999939,274.0000000000009,-12.999999999996348,-46.999999999997044,82.99999999999841,-151.00000000001222,26.999999999999247,-4.000000000004,-234.00000000000887,-70.99999999999883,103.99999999999298,,970.9999999999841
2015.10.05,-36.999999999998145,182.99999999999983,18.0000000000069,124.99999999999733,109.99999999999899,54.999999999993946,127.99999999999478,110.00000000001009,198.99999999999807,100.00000000000009,-56.99999999999594,280.00000000000114,-38.0000000000047,-68.00000000000139,73.0000000000075,-160.00000000000458,99.00000000000463,-137.9999999999937,-240.0000000000091,-50.0000000000056,63.99999999999739,,755.9999999999977
2015.10.05,-2.999999999997449,204.99999999998852,49.99999999999449,73.99999999999629,69.00000000000794,46.999999999997044,31.000000000003247,72.0000000000054,219.0000000000083,18.0000000000069,-95.00000000000064,242.999999999995,35.00000000000725,-190.00000000000128,127.9999999999859,-60.99999999999994,-123.99999999999079,-82.00000000000429,-205.0000000000125,14.000000000002899,39.999999999995595,,484.99999999998795
2015.10.05,17.000000000000348,224.000000000002,117.99999999999588,75.00000000000284,43.999999999999595,36.999999999998145,66.99999999999484,121.99999999999989,162.00000000000614,-5.999999999994898,-119.99999999999788,88.99999999999864,95.00000000000064,-246.99999999997502,67.00000000000728,48.000000000003595,-200.99999999998454,-56.000000000011596,-115.99999999999966,0.0,-32.0000000000098,,387.0000000000366
2015.10.05,-39.00000000000014,218.99999999999142,99.99999999998899,70.99999999999883,63.00000000000195,83.9999999999952,68.00000000000139,114.0000000000141,134.00000000000034,-4.999999999999449,-106.00000000000608,145.00000000001023,113.99999999999189,-208.99999999999253,94.99999999999886,45.99999999999049,-132.99999999998312,-192.99999999999872,-115.0000000000091,61.999999999995396,-76.0000000000094,,438.9999999999806
2015.10.05,-63.99999999999739,182.99999999999983,52.000000000007596,46.999999999997044,104.00000000000409,137.9999999999937,173.99999999998528,170.00000000000347,124.00000000000944,106.00000000000608,-124.99999999999733,185.00000000000227,-31.000000000003247,-35.00000000000725,80.99999999998886,-9.999999999998899,-6.999999999979245,-339.0000000000004,-227.00000000000387,95.99999999999609,-110.00000000001009,,511.999999999996
2015.10.05,-29.999999999996696,201.99999999999108,109.00000000000354,127.00000000001043,57.00000000000705,129.00000000000134,130.99999999999224,184.00000000000637,194.00000000000261,47.00000000000814,-146.00000000000168,227.00000000000387,-55.000000000005045,-346.0000000000019,162.00000000000614,-32.999999999994145,-151.9999999999966,-130.0000000000079,-206.00000000000307,65.99999999999939,-100.0000000000112,,437.00000000001404
2015.10.05,-209.9999999999991,236.99999999999832,11.00000000000545,114.0000000000141,60.99999999999994,126.99999999999933,-36.999999999998145,148.00000000001478,14.000000000010004,21.999999999999797,-189.00000000000583,325.00000000001705,-158.99999999999804,-238.0000000000049,108.99999999998045,-165.00000000001512,-197.99999999998707,-442.00000000000904,-358.0000000000041,83.9999999999952,-211.00000000000563,,-954.9999999999925
2015.10.05,-37.99999999999359,327.99999999999494,167.9999999999904,272.00000000000557,150.00000000000568,317.0000000000006,143.99999999998857,253.00000000001432,254.0000000000049,70.0000000000034,-165.00000000000404,442.0000000000073,-137.00000000000932,-282.9999999999888,337.99999999999386,-151.00000000001222,-213.99999999998087,-706.0000000000066,-405.00000000000114,198.99999999999363,-476.0000000000098,,359.99999999999704
