USDCHF__50,USDCHF_50,USDCHF__30,USDCHF_30,USDCHF__20,USDCHF_20,USDCHF__15,USDCHF_15,USDCHF__10,USDCHF_10,GBPUSD__50,GBPUSD_50,GBPUSD__30,GBPUSD_30,GBPUSD__20,GBPUSD_20,GBPUSD__15,GBPUSD_15,GBPUSD__10,GBPUSD_10,EURUSD__50,EURUSD_50,EURUSD__30,EURUSD_30,EURUSD__20,EURUSD_20,EURUSD__15,EURUSD_15,EURUSD__10,EURUSD_10,USDJPY__50,USDJPY_50,USDJPY__30,USDJPY_30,USDJPY__20,USDJPY_20,USDJPY__15,USDJPY_15,USDJPY__10,USDJPY_10,USDCAD__50,USDCAD_50,USDCAD__30,USDCAD_30,USDCAD__20,USDCAD_20,USDCAD__15,USDCAD_15,USDCAD__10,USDCAD_10,AUDUSD__50,AUDUSD_50,AUDUSD__30,AUDUSD_30,AUDUSD__20,AUDUSD_20,AUDUSD__15,AUDUSD_15,AUDUSD__10,AUDUSD_10,NZDUSD__50,NZDUSD_50,NZDUSD__30,NZDUSD_30,NZDUSD__20,NZDUSD_20,NZDUSD__15,NZDUSD_15,NZDUSD__10,NZDUSD_10,GBPCHF__50,GBPCHF_50,GBPCHF__30,GBPCHF_30,GBPCHF__20,GBPCHF_20,GBPCHF__15,GBPCHF_15,GBPCHF__10,GBPCHF_10,EURCHF__50,EURCHF_50,EURCHF__30,EURCHF_30,EURCHF__20,EURCHF_20,EURCHF__15,EURCHF_15,EURCHF__10,EURCHF_10,CHFJPY__50,CHFJPY_50,CHFJPY__30,CHFJPY_30,CHFJPY__20,CHFJPY_20,CHFJPY__15,CHFJPY_15,CHFJPY__10,CHFJPY_10,CADCHF__50,CADCHF_50,CADCHF__30,CADCHF_30,CADCHF__20,CADCHF_20,CADCHF__15,CADCHF_15,CADCHF__10,CADCHF_10,AUDCHF__50,AUDCHF_50,AUDCHF__30,AUDCHF_30,AUDCHF__20,AUDCHF_20,AUDCHF__15,AUDCHF_15,AUDCHF__10,AUDCHF_10,NZDCHF__50,NZDCHF_50,NZDCHF__30,NZDCHF_30,NZDCHF__20,NZDCHF_20,NZDCHF__15,NZDCHF_15,NZDCHF__10,NZDCHF_10,EURGBP__50,EURGBP_50,EURGBP__30,EURGBP_30,EURGBP__20,EURGBP_20,EURGBP__15,EURGBP_15,EURGBP__10,EURGBP_10,GBPJPY__50,GBPJPY_50,GBPJPY__30,GBPJPY_30,GBPJPY__20,GBPJPY_20,GBPJPY__15,GBPJPY_15,GBPJPY__10,GBPJPY_10,GBPCAD__50,GBPCAD_50,GBPCAD__30,GBPCAD_30,GBPCAD__20,GBPCAD_20,GBPCAD__15,GBPCAD_15,GBPCAD__10,GBPCAD_10,GBPAUD__50,GBPAUD_50,GBPAUD__30,GBPAUD_30,GBPAUD__20,GBPAUD_20,GBPAUD__15,GBPAUD_15,GBPAUD__10,GBPAUD_10,EURJPY__50,EURJPY_50,EURJPY__30,EURJPY_30,EURJPY__20,EURJPY_20,EURJPY__15,EURJPY_15,EURJPY__10,EURJPY_10,EURCAD__50,EURCAD_50,EURCAD__30,EURCAD_30,EURCAD__20,EURCAD_20,EURCAD__15,EURCAD_15,EURCAD__10,EURCAD_10,EURAUD__50,EURAUD_50,EURAUD__30,EURAUD_30,EURAUD__20,EURAUD_20,EURAUD__15,EURAUD_15,EURAUD__10,EURAUD_10,EURNZD__50,EURNZD_50,EURNZD__30,EURNZD_30,EURNZD__20,EURNZD_20,EURNZD__15,EURNZD_15,EURNZD__10,EURNZD_10,CADJPY__50,CADJPY_50,CADJPY__30,CADJPY_30,CADJPY__20,CADJPY_20,CADJPY__15,CADJPY_15,CADJPY__10,CADJPY_10,AUDJPY__50,AUDJPY_50,AUDJPY__30,AUDJPY_30,AUDJPY__20,AUDJPY_20,AUDJPY__15,AUDJPY_15,AUDJPY__10,AUDJPY_10,NZDJPY__50,NZDJPY_50,NZDJPY__30,NZDJPY_30,NZDJPY__20,NZDJPY_20,NZDJPY__15,NZDJPY_15,NZDJPY__10,NZDJPY_10,AUDCAD__50,AUDCAD_50,AUDCAD__30,AUDCAD_30,AUDCAD__20,AUDCAD_20,AUDCAD__15,AUDCAD_15,AUDCAD__10,AUDCAD_10,NZDCAD__50,NZDCAD_50,NZDCAD__30,NZDCAD_30,NZDCAD__20,NZDCAD_20,NZDCAD__15,NZDCAD_15,NZDCAD__10,NZDCAD_10,AUDNZD__50,AUDNZD_50,AUDNZD__30,AUDNZD_30,AUDNZD__20,AUDNZD_20,AUDNZD__15,AUDNZD_15,AUDNZD__10,AUDNZD_10
EURUSD,0.34613,NZDCAD,0.3546,NZDCAD,0.66375,NZDCAD,0.75593,NZDCAD,0.65465,EURAUD,0.20261,AUDCAD,0.33929,AUDCAD,0.40825,USDJPY,0.49237,USDJPY,0.53452,EURUSD,0.2987,AUDCAD,0.41349,AUDCAD,0.40825,USDJPY,0.49237,USDJPY,0.53452,EURCAD,0.29417,NZDJPY,0.48007,NZDJPY,0.59216,EURCAD,0.64466,AUDJPY,0.65465,EURNZD,0.2809,EURNZD,0.27217,USDJPY,0.53452,USDJPY,0.56408,USDJPY,0.65465,EURNZD,0.32026,AUDCAD,0.3546,AUDCAD,0.31449,NZDCHF,0.57735,USDCHF,0.65465,USDCHF,0.19852,AUDCAD,0.33929,NZDJPY,0.28721,EURGBP,0.47246,CHFJPY,0.6,GBPCHF,0.23599,NZDCHF,0.41349,GBPCAD,0.43644,EURGBP,0.47246,EURGBP,0.66667,NZDJPY,0.34895,NZDJPY,0.46371,NZDJPY,0.49237,EURGBP,0.57735,EURGBP,0.8165,EURCAD,0.27783,EURUSD,0.32127,EURGBP,0.59596,EURGBP,0.75593,GBPJPY,0.80178,USDCHF,0.23628,EURUSD,0.31175,USDJPY,0.43463,USDJPY,0.533,EURGBP,0.53452,GBPJPY,0.21101,NZDCHF,0.39551,GBPJPY,0.41414,EURGBP,0.47246,EURGBP,0.66667,EURCAD,0.26704,EURCAD,0.33929,NZDCAD,0.41414,EURGBP,0.5,EURGBP,0.66667,EURJPY,0.35219,GBPCHF,0.41349,AUDCAD,0.50252,NZDCAD,0.6001,GBPCHF,0.8165,EURNZD,0.21822,EURGBP,0.27866,AUDCAD,0.4,NZDCAD,0.33929,NZDCAD,0.40825,AUDCAD,0.29939,USDJPY,0.43541,USDJPY,0.48038,GBPUSD,0.66667,GBPUSD,0.66667,AUDCAD,0.35065,AUDCAD,0.41349,AUDCAD,0.40825,NZDCHF,0.47246,USDCHF,0.53452,CHFJPY,0.21868,AUDCAD,0.26068,AUDCAD,0.40825,USDJPY,0.49237,USDJPY,0.53452,USDJPY,0.31795,USDJPY,0.25882,USDJPY,0.37284,NZDJPY,0.49099,AUDUSD,0.8165,EURJPY,0.23753,AUDCAD,0.49099,AUDCAD,0.52414,NZDCAD,0.6001,USDCHF,0.65465,USDCHF,0.39906,NZDCHF,0.45134,NZDCHF,0.50443,NZDCHF,0.7,CHFJPY,0.65465,CADCHF,0.22094,AUDUSD,0.31175,AUDCAD,0.50252,NZDCAD,0.49099,NZDCAD,0.8165,AUDCAD,0.34613,AUDCAD,0.47321,AUDCAD,0.50252,NZDCHF,0.47246,USDCHF,0.65465,USDCHF,0.32315,USDCHF,0.43939,USDCHF,0.31449,NZDJPY,0.38889,EURGBP,0.40825,EURAUD,0.28365,EURAUD,0.27217,EURAUD,0.37284,NZDCHF,0.57735,EURAUD,0.66667,USDJPY,0.28123,EURUSD,0.26068,GBPCAD,0.37284,GBPCAD,0.47246,EURNZD,0.65465,AUDNZD,0.24019,AUDCAD,0.33929,EURCAD,0.38982,NZDUSD,0.56408,AUDNZD,0.76376
EURJPY,0.33561,AUDCAD,0.3546,EURUSD,0.59914,AUDCAD,0.75593,AUDCAD,0.65465,EURNZD,0.20261,NZDCAD,0.33929,CADCHF,0.38516,AUDNZD,0.40825,AUDNZD,0.40825,AUDCAD,0.26948,NZDCAD,0.27866,CADCHF,0.38516,AUDNZD,0.40825,AUDNZD,0.40825,AUDCAD,0.26318,AUDJPY,0.39747,CADJPY,0.59216,CADJPY,0.56408,EURCAD,0.65465,NZDJPY,0.22711,NZDJPY,0.27217,EURUSD,0.45833,EURUSD,0.49099,EURCAD,0.6,EURGBP,0.27885,AUDJPY,0.32733,AUDJPY,0.25678,NZDCAD,0.32733,NZDCHF,0.65465,EURGBP,0.19612,NZDCHF,0.26068,NZDCHF,0.28721,NZDCHF,0.47246,AUDNZD,0.5,GBPCAD,0.22094,NZDJPY,0.3546,EURGBP,0.30151,AUDNZD,0.46771,AUDNZD,0.61237,GBPCHF,0.30215,NZDCHF,0.26068,EURCAD,0.32824,NZDJPY,0.44444,CADCHF,0.65465,NZDCAD,0.25,CADCHF,0.31175,GBPJPY,0.41414,GBPJPY,0.60714,EURGBP,0.66667,GBPJPY,0.20583,USDJPY,0.2823,USDCHF,0.31868,EURUSD,0.28868,NZDJPY,0.53452,GBPUSD,0.18286,AUDCAD,0.33929,AUDCAD,0.30151,NZDCHF,0.47246,CADCHF,0.53452,GBPCHF,0.22094,USDCHF,0.21822,EURCAD,0.39394,CADCHF,0.5,AUDNZD,0.61237,EURCAD,0.24418,EURCHF,0.40089,NZDCAD,0.41414,AUDCAD,0.6001,NZDCHF,0.65465,AUDJPY,0.14068,AUDJPY,0.26068,GBPAUD,0.31449,AUDCAD,0.33929,AUDCAD,0.40825,USDJPY,0.2686,EURCHF,0.34586,GBPUSD,0.45303,EURUSD,0.66667,EURUSD,0.66667,EURGBP,0.20646,NZDUSD,0.26068,USDJPY,0.3118,NZDCAD,0.46429,NZDCHF,0.53452,EURNZD,0.20602,EURJPY,0.24716,GBPAUD,0.38516,GBPUSD,0.38889,CHFJPY,0.40825,EURJPY,0.23753,AUDUSD,0.25882,AUDUSD,0.37284,AUDUSD,0.47246,NZDJPY,0.8165,AUDCAD,0.20646,NZDCAD,0.3546,USDJPY,0.25163,AUDCAD,0.6001,NZDCHF,0.65465,EURCAD,0.35897,USDCHF,0.36711,NZDJPY,0.50443,NZDJPY,0.57735,USDCHF,0.52381,GBPJPY,0.2068,EURGBP,0.27866,USDCAD,0.41414,AUDCAD,0.49099,AUDCAD,0.8165,NZDCAD,0.19852,NZDCAD,0.33929,AUDUSD,0.37284,NZDCAD,0.46429,NZDCHF,0.65465,GBPCHF,0.25793,EURUSD,0.22172,NZDJPY,0.30151,USDCAD,0.32733,NZDJPY,0.40825,EURGBP,0.23684,AUDJPY,0.26726,AUDJPY,0.32824,CHFJPY,0.32733,CADJPY,0.58333,EURUSD,0.23028,NZDCHF,0.26068,EURUSD,0.28721,EURGBP,0.37796,NZDUSD,0.6,AUDCAD,0.20646,EURCAD,0.33929,EURUSD,0.38516,EURUSD,0.49237,NZDUSD,0.65465
GBPJPY,0.32718,GBPJPY,0.30556,NZDUSD,0.59914,NZDUSD,0.66144,NZDUSD,0.65465,GBPCHF,0.16864,CADCHF,0.29579,NZDCAD,0.32824,EURUSD,0.38889,AUDJPY,0.40825,EURNZD,0.24175,USDJPY,0.24661,NZDCAD,0.32824,EURUSD,0.38889,AUDJPY,0.40825,AUDJPY,0.23028,CADJPY,0.3862,EURCAD,0.50443,NZDJPY,0.49237,NZDJPY,0.53452,AUDNZD,0.20064,USDJPY,0.20751,USDCHF,0.38516,GBPUSD,0.49099,EURUSD,0.40825,EURAUD,0.24019,EURNZD,0.30556,NZDUSD,0.25678,AUDCAD,0.32733,CHFJPY,0.6,GBPJPY,0.17817,EURJPY,0.21822,USDCHF,0.25678,CHFJPY,0.33929,GBPCHF,0.40825,EURUSD,0.21914,EURGBP,0.19643,GBPCHF,0.30151,GBPCAD,0.37796,GBPCAD,0.58333,USDJPY,0.26449,CADCHF,0.25882,GBPCAD,0.3118,AUDNZD,0.40825,AUDNZD,0.5,EURJPY,0.21868,EURGBP,0.27866,NZDCAD,0.39394,EURAUD,0.47246,EURAUD,0.66667,USDJPY,0.19806,AUDUSD,0.2823,AUDCHF,0.25678,NZDJPY,0.28868,USDCAD,0.53452,CADJPY,0.18094,GBPUSD,0.33929,CADJPY,0.21212,GBPJPY,0.33929,NZDCHF,0.53452,GBPCAD,0.19786,EURNZD,0.21822,EURNZD,0.37284,EURNZD,0.5,GBPCAD,0.58333,CADJPY,0.22935,NZDCAD,0.33036,CADJPY,0.41414,GBPCHF,0.6001,NZDCAD,0.6,EURAUD,0.13093,AUDCAD,0.26068,EURGBP,0.30151,GBPAUD,0.32733,CHFJPY,0.40825,AUDNZD,0.2111,USDCHF,0.33887,USDCAD,0.45303,USDJPY,0.49237,AUDNZD,0.61237,USDJPY,0.18286,USDJPY,0.24661,EURCHF,0.28721,AUDCAD,0.46429,CHFJPY,0.40825,EURCAD,0.15505,EURUSD,0.18552,EURGBP,0.32824,EURUSD,0.38889,EURCAD,0.40825,AUDUSD,0.16013,GBPUSD,0.19643,AUDCAD,0.30151,CADCHF,0.37796,CADCHF,0.65465,EURCHF,0.19678,EURJPY,0.25,AUDUSD,0.25163,NZDCHF,0.57735,CHFJPY,0.6,EURUSD,0.35807,NZDJPY,0.36711,USDCHF,0.43463,USDCHF,0.4,NZDCHF,0.52381,CADJPY,0.20186,USDCAD,0.26068,EURJPY,0.41414,USDJPY,0.43082,CHFJPY,0.8165,NZDCHF,0.18306,AUDUSD,0.29579,GBPAUD,0.24232,AUDCAD,0.46429,CHFJPY,0.6,GBPCAD,0.2317,GBPCAD,0.17216,EURNZD,0.21822,USDCHF,0.28868,USDCAD,0.40825,NZDCHF,0.18306,AUDUSD,0.20751,GBPAUD,0.24232,CADJPY,0.32733,USDCHF,0.53452,GBPUSD,0.21506,NZDCAD,0.20536,USDJPY,0.28511,NZDCHF,0.37796,AUDNZD,0.5,EURCAD,0.19872,EURUSD,0.27866,NZDUSD,0.38516,GBPUSD,0.49237,GBPUSD,0.53452
CADJPY,0.29778,EURUSD,0.30208,USDCHF,0.53846,GBPUSD,0.57735,GBPAUD,0.65465,CADCHF,0.15911,CADJPY,0.27866,CADJPY,0.32824,GBPUSD,0.38889,CHFJPY,0.40825,EURJPY,0.21914,CADCHF,0.24661,CADJPY,0.32824,GBPUSD,0.38889,CHFJPY,0.40825,EURGBP,0.21246,CHFJPY,0.3862,CADCHF,0.48038,AUDJPY,0.43082,CADJPY,0.53452,USDJPY,0.19025,EURUSD,0.2018,GBPUSD,0.32824,USDCHF,0.37796,USDCAD,0.40825,AUDCAD,0.20646,GBPJPY,0.25,AUDNZD,0.25163,USDCHF,0.28868,GBPCHF,0.40825,EURNZD,0.1633,GBPJPY,0.21822,CHFJPY,0.25,NZDJPY,0.32733,CADJPY,0.40825,GBPJPY,0.2068,NZDUSD,0.19643,NZDJPY,0.30151,GBPJPY,0.33929,EURNZD,0.53452,AUDJPY,0.21753,EURGBP,0.20536,EURGBP,0.28721,GBPCAD,0.28868,GBPCAD,0.40825,CADCHF,0.1896,NZDCAD,0.26068,USDCHF,0.38982,USDCHF,0.47246,CADJPY,0.58333,GBPCHF,0.1696,AUDCHF,0.25882,AUDJPY,0.25678,GBPUSD,0.28868,USDJPY,0.52381,AUDNZD,0.16116,NZDJPY,0.32733,EURCAD,0.21212,NZDJPY,0.32733,USDCHF,0.53452,USDCHF,0.18306,NZDJPY,0.21822,EURUSD,0.32824,NZDCAD,0.47246,EURNZD,0.53452,GBPJPY,0.18389,AUDCAD,0.33036,EURCHF,0.41414,CADJPY,0.49099,AUDCAD,0.6,EURUSD,0.12309,NZDCAD,0.26068,NZDCAD,0.30151,NZDJPY,0.21822,EURJPY,0.40825,CHFJPY,0.1896,AUDCAD,0.29579,EURUSD,0.38516,USDCAD,0.49099,USDCAD,0.58333,NZDUSD,0.14804,CHFJPY,0.22172,CADCHF,0.17118,NZDJPY,0.32733,NZDCAD,0.40825,GBPCHF,0.1511,AUDUSD,0.17216,NZDCAD,0.32824,GBPAUD,0.38889,GBPAUD,0.40825,GBPJPY,0.15724,AUDCAD,0.19643,GBPAUD,0.24232,NZDCHF,0.37796,NZDCHF,0.65465,NZDUSD,0.19612,GBPCAD,0.22591,NZDCAD,0.24232,NZDJPY,0.44444,NZDCAD,0.6,GBPAUD,0.33092,EURNZD,0.33887,EURCAD,0.37284,CADCHF,0.4,CADCHF,0.52381,AUDCAD,0.1959,NZDUSD,0.26068,EURGBP,0.39394,EURJPY,0.38889,GBPCHF,0.66667,AUDJPY,0.18286,NZDCHF,0.26068,EURGBP,0.21212,AUDUSD,0.37796,NZDCAD,0.6,GBPUSD,0.19806,NZDJPY,0.16477,GBPCAD,0.21822,CADCHF,0.28868,GBPCAD,0.40825,EURCHF,0.18286,NZDCHF,0.2018,EURGBP,0.21212,USDCHF,0.28868,NZDCHF,0.53452,USDCHF,0.19852,AUDCAD,0.20536,CADJPY,0.21212,USDJPY,0.26189,GBPUSD,0.40825,EURUSD,0.19678,GBPCAD,0.25882,USDCHF,0.31868,AUDNZD,0.45227,EURUSD,0.53452
USDCHF,0.23153,EURNZD,0.25,AUDCAD,0.52414,EURUSD,0.57735,EURGBP,0.53452,GBPJPY,0.15032,EURJPY,0.21822,AUDNZD,0.3118,NZDCAD,0.32733,EURCAD,0.40825,CADCHF,0.21094,EURUSD,0.22172,AUDNZD,0.3118,NZDCAD,0.32733,EURCAD,0.40825,NZDJPY,0.21004,EURJPY,0.33887,AUDNZD,0.42857,CADCHF,0.4264,EURNZD,0.52381,CHFJPY,0.18021,NZDCHF,0.2018,AUDNZD,0.3118,USDCAD,0.33929,GBPUSD,0.40825,AUDJPY,0.19678,EURJPY,0.25,USDJPY,0.25163,EURAUD,0.28868,CADJPY,0.40825,NZDCHF,0.15513,EURGBP,0.20536,AUDCHF,0.25,GBPAUD,0.21822,EURGBP,0.40825,NZDJPY,0.18373,GBPUSD,0.19643,EURCAD,0.30151,GBPCHF,0.33929,CADCHF,0.53452,GBPCAD,0.21434,AUDJPY,0.20536,NZDCHF,0.28721,CADCHF,0.28868,NZDJPY,0.40825,GBPJPY,0.17817,AUDCAD,0.26068,AUDCAD,0.30151,USDJPY,0.34247,EURNZD,0.53452,EURJPY,0.1696,NZDUSD,0.25882,EURUSD,0.25678,USDCHF,0.2,CADCHF,0.42857,EURNZD,0.16116,AUDUSD,0.29579,GBPCHF,0.21212,USDJPY,0.26189,EURCHF,0.40825,USDJPY,0.18306,GBPJPY,0.19094,NZDUSD,0.32824,AUDCAD,0.47246,CADCHF,0.53452,EURGBP,0.16386,EURJPY,0.32733,EURJPY,0.39394,EURCHF,0.49099,EURCHF,0.6,GBPCHF,0.11689,AUDCHF,0.26068,USDCAD,0.30151,EURJPY,0.21822,GBPAUD,0.40825,GBPAUD,0.18306,USDCAD,0.25882,USDCHF,0.31868,EURJPY,0.38889,USDJPY,0.53452,CADCHF,0.12588,EURCHF,0.2018,AUDJPY,0.16667,USDJPY,0.26189,AUDCAD,0.40825,EURUSD,0.13613,EURNZD,0.16477,USDJPY,0.3118,NZDCAD,0.32733,NZDUSD,0.40825,AUDCAD,0.12581,CHFJPY,0.14382,EURGBP,0.21212,USDJPY,0.34247,EURNZD,0.65465,USDCHF,0.16871,USDCAD,0.21822,EURJPY,0.17911,USDCHF,0.28868,AUDCAD,0.6,EURJPY,0.25732,EURUSD,0.31175,EURUSD,0.35635,EURGBP,0.4,GBPCHF,0.35635,USDCAD,0.18684,NZDCAD,0.26068,NZDCAD,0.39394,CHFJPY,0.32733,AUDUSD,0.58333,USDCHF,0.14943,EURAUD,0.21822,NZDCAD,0.21212,NZDJPY,0.32733,AUDCAD,0.6,EURUSD,0.1762,EURNZD,0.16477,EURUSD,0.20412,EURNZD,0.28868,CADCHF,0.21822,EURJPY,0.1653,EURUSD,0.2018,GBPCHF,0.21212,EURAUD,0.28868,EURNZD,0.53452,GBPCAD,0.1896,EURCAD,0.19643,EURCAD,0.21212,EURUSD,0.21822,CADJPY,0.40825,GBPCAD,0.18254,USDCHF,0.21822,AUDCAD,0.31449,EURNZD,0.4264,AUDUSD,0.53452
AUDCAD,0.22531,EURAUD,0.25,EURNZD,0.48038,GBPAUD,0.57735,GBPUSD,0.53452,EURUSD,0.14368,GBPJPY,0.21822,USDJPY,0.3118,AUDCAD,0.32733,EURNZD,0.35635,EURCAD,0.20646,CADJPY,0.22172,USDJPY,0.3118,AUDCAD,0.32733,EURNZD,0.35635,USDCHF,0.19852,GBPJPY,0.33887,USDJPY,0.42857,NZDCHF,0.4264,GBPJPY,0.42857,AUDCAD,0.17138,EURCHF,0.2,EURCHF,0.28721,GBPAUD,0.21822,USDCHF,0.21822,NZDUSD,0.19612,GBPAUD,0.24716,CADJPY,0.24232,EURGBP,0.28868,EURAUD,0.40825,AUDCAD,0.14804,NZDCAD,0.20536,AUDCAD,0.20412,AUDCHF,0.21822,USDCHF,0.21822,EURCAD,0.17485,AUDCHF,0.19643,GBPJPY,0.30151,EURCAD,0.33929,NZDCAD,0.40825,CADCHF,0.21094,GBPUSD,0.20536,CADCHF,0.25678,NZDCHF,0.28868,USDCAD,0.40825,CHFJPY,0.16667,NZDUSD,0.26068,NZDUSD,0.28721,NZDCAD,0.33929,USDCHF,0.53452,GBPCAD,0.14119,GBPUSD,0.25882,NZDCHF,0.24232,CADCHF,0.2,NZDCHF,0.42857,EURAUD,0.16116,GBPJPY,0.21822,EURGBP,0.19192,AUDCHF,0.21822,CHFJPY,0.40825,GBPJPY,0.17505,CADCHF,0.15714,AUDCAD,0.30151,EURCAD,0.47246,NZDCAD,0.40825,AUDJPY,0.15198,USDJPY,0.29579,GBPCHF,0.39394,CHFJPY,0.49099,CHFJPY,0.6,EURJPY,0.11689,USDCAD,0.26068,EURJPY,0.30151,AUDNZD,0.20045,EURUSD,0.25,GBPUSD,0.15911,NZDCHF,0.24661,AUDCAD,0.31449,NZDCAD,0.32733,NZDCAD,0.40825,GBPCAD,0.12588,EURJPY,0.16477,AUDCHF,0.16667,EURUSD,0.21822,EURCAD,0.40825,NZDUSD,0.13457,EURGBP,0.14382,AUDUSD,0.3118,AUDCAD,0.32733,AUDCAD,0.40825,EURCAD,0.12179,EURUSD,0.12585,GBPUSD,0.21212,NZDCAD,0.33929,AUDJPY,0.6,USDCAD,0.15743,USDJPY,0.19767,EURCHF,0.17911,AUDUSD,0.28868,AUDNZD,0.5,GBPUSD,0.24982,AUDCHF,0.29579,AUDJPY,0.3118,EURCAD,0.37796,NZDJPY,0.35635,USDJPY,0.16864,AUDCAD,0.26068,CHFJPY,0.28721,USDCHF,0.28868,USDCHF,0.53452,NZDJPY,0.14941,EURJPY,0.21822,EURCAD,0.21212,USDJPY,0.26189,AUDNZD,0.5,EURNZD,0.1715,EURCAD,0.14382,AUDJPY,0.20412,GBPCAD,0.28868,EURNZD,0.21822,USDJPY,0.14943,GBPCHF,0.2018,NZDCHF,0.21212,GBPCAD,0.28868,AUDJPY,0.40825,NZDUSD,0.16667,USDCHF,0.19094,NZDCHF,0.19192,NZDJPY,0.21822,EURAUD,0.40825,GBPUSD,0.16871,GBPUSD,0.20536,USDJPY,0.25163,AUDUSD,0.4264,USDJPY,0.42857
NZDCAD,0.21506,CADJPY,0.24716,GBPUSD,0.45303,USDCHF,0.5,EURUSD,0.53452,CADJPY,0.13234,USDCAD,0.20536,EURCAD,0.28721,EURCAD,0.32733,GBPUSD,0.25,USDCHF,0.18286,CHFJPY,0.22172,EURCAD,0.28721,EURCAD,0.32733,GBPUSD,0.25,USDJPY,0.19852,EURGBP,0.29579,NZDCHF,0.37284,USDJPY,0.36364,USDJPY,0.42857,EURGBP,0.15743,EURJPY,0.13608,EURCAD,0.28721,EURJPY,0.21822,NZDCHF,0.21822,AUDCHF,0.15743,EURGBP,0.21822,GBPJPY,0.24232,CHFJPY,0.21822,EURGBP,0.40825,GBPUSD,0.13234,NZDJPY,0.19094,GBPAUD,0.17118,NZDCAD,0.19643,USDJPY,0.21822,EURGBP,0.15505,AUDJPY,0.19643,NZDCHF,0.30151,NZDJPY,0.32733,AUDCAD,0.40825,EURGBP,0.19678,EURCAD,0.19643,USDCHF,0.25678,EURCAD,0.21822,NZDCHF,0.21822,NZDUSD,0.16667,EURCAD,0.26068,EURUSD,0.28721,AUDCAD,0.33929,NZDUSD,0.40825,CADJPY,0.14003,AUDJPY,0.25882,NZDJPY,0.24232,EURNZD,0.2,USDCHF,0.42857,AUDCAD,0.13636,NZDCAD,0.20536,NZDCHF,0.19192,EURUSD,0.21822,AUDCHF,0.40825,CADCHF,0.15865,NZDCHF,0.14382,AUDNZD,0.28511,GBPCAD,0.4,AUDCAD,0.40825,CHFJPY,0.14744,NZDCHF,0.27866,CHFJPY,0.32824,EURJPY,0.44444,AUDCHF,0.6,USDJPY,0.11495,EURJPY,0.24716,GBPCAD,0.21822,EURCAD,0.19643,GBPCHF,0.25,CADCHF,0.15865,EURUSD,0.24661,CHFJPY,0.25678,AUDCAD,0.32733,NZDUSD,0.40825,GBPCHF,0.11289,AUDNZD,0.14382,NZDUSD,0.16667,GBPUSD,0.21822,AUDNZD,0.40825,AUDNZD,0.12361,AUDNZD,0.14382,EURAUD,0.3118,CADJPY,0.32733,NZDCAD,0.40825,CADJPY,0.1144,GBPAUD,0.12585,USDCAD,0.21212,CADJPY,0.33929,NZDCAD,0.6,GBPJPY,0.15724,USDCHF,0.16667,NZDJPY,0.17911,EURNZD,0.28868,AUDUSD,0.40825,EURNZD,0.24019,NZDCAD,0.29579,CHFJPY,0.3118,CHFJPY,0.37796,GBPUSD,0.35635,USDCHF,0.1653,AUDCHF,0.26068,AUDCHF,0.28721,GBPCAD,0.28868,NZDCHF,0.53452,AUDNZD,0.12157,AUDJPY,0.20536,NZDCHF,0.19192,GBPAUD,0.21822,AUDUSD,0.40825,EURCAD,0.14417,AUDNZD,0.14382,NZDUSD,0.20412,NZDCHF,0.28868,GBPJPY,0.21822,AUDJPY,0.14368,CHFJPY,0.2018,USDCAD,0.19192,EURGBP,0.28868,NZDUSD,0.40825,CHFJPY,0.16667,NZDJPY,0.19094,NZDJPY,0.19192,GBPUSD,0.21822,GBPCAD,0.40825,USDCHF,0.15573,NZDCAD,0.20536,AUDUSD,0.25163,USDJPY,0.36364,EURNZD,0.42857
