date,USDCHF,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,empty,sum
2021.10.04,22.999999999995246,-136.00000000000279,-41.000000000002146,-62.99999999999084,-24.00000000000091,-165.00000000000404,-109.99999999999899,64.0000000000085,-255.99999999998957,-195.9999999999962,-251.00000000000122,81.99999999999363,52.99999999999727,-9.999999999998899,,-1029.9999999999907
2021.10.04,16.0000000000049,-148.0000000000037,-25.999999999992696,-35.999999999991594,-48.00000000000182,-175.00000000000293,-119.00000000000244,51.000000000001044,-299.99999999998914,-86.99999999999264,-197.00000000000273,94.99999999999886,82.99999999999841,-17.000000000000348,,-907.9999999999767
2021.10.04,2.999999999997449,-187.9999999999993,-53.999999999998494,-52.99999999999194,-48.99999999999238,-207.99999999999707,-150.00000000000568,54.00000000000959,-354.9999999999942,-66.99999999999484,-163.9999999999864,91.99999999999875,76.99999999999818,-10.999999999994348,,-1072.9999999999507
2021.10.04,21.00000000000435,-217.99999999999596,-131.99999999999878,-82.99999999998863,-52.99999999999727,-251.00000000000122,-189.00000000000583,31.000000000003247,-339.0000000000004,5.999999999994898,-31.000000000003247,132.99999999999557,135.99999999999568,-35.999999999991594,,-1004.9999999999891
2021.10.04,14.999999999998348,-253.0000000000032,-173.00000000000094,-104.99999999999955,-48.00000000000182,-284.0000000000065,-234.00000000000088,19.00000000000235,-314.99999999999864,-28.000000000005798,-31.000000000003247,189.99999999999773,186.9999999999976,-51.99999999999649,,-1112.0000000000211
2021.10.04,2.999999999997449,-243.00000000000432,-113.00000000000753,-85.00000000000173,-45.000000000001705,-234.00000000000088,-202.9999999999976,37.00000000000925,-299.99999999998914,-35.999999999991594,-157.99999999999147,137.00000000000045,139.99999999998636,-49.99999999999449,,-1149.9999999999873
2021.10.04,-34.99999999999615,-192.00000000000327,-62.000000000006494,-79.99999999999119,-49.99999999999716,-182.00000000000438,-145.00000000000622,56.0000000000005,-283.99999999999534,-181.00000000000892,-288.99999999998374,-23.000000000010346,4.9999999999954525,-76.99999999999375,,-1539.000000000001
2021.10.04,-82.00000000000429,-221.99999999999997,-92.99999999998754,-102.00000000000209,-18.000000000000682,-177.00000000000495,-143.00000000000423,54.00000000000959,-190.00000000000128,-262.00000000000665,-285.00000000000193,57.999999999992724,57.999999999992724,-74.99999999999174,,-1479.0000000000105
2021.10.04,-39.00000000000014,-156.00000000000057,-208.00000000000819,-158.99999999999804,-27.999999999991587,-165.9999999999995,-100.00000000000009,15.00000000000945,-170.00000000000347,-405.9999999999952,-386.9999999999818,23.9999999999867,-6.000000000000227,-18.999999999991246,,-1804.9999999999736
2021.10.04,-39.00000000000014,-156.99999999999602,-154.99999999999403,-120.00000000000898,70.00000000000739,-156.00000000000057,-85.00000000000173,25.00000000000835,-63.99999999999739,-431.0000000000036,-364.9999999999931,75.9999999999934,51.9999999999925,0.0,,-1348.999999999994
2021.10.04,-119.99999999999788,-197.99999999999818,-180.0000000000024,-130.0000000000079,177.99999999999727,-180.0000000000024,-97.9999999999981,31.000000000003247,-174.00000000000747,-391.9999999999924,-329.99999999998585,230.99999999999454,119.99999999999034,-0.999999999995449,,-1243.0000000000027
2021.10.04,-151.9999999999966,-144.99999999999514,-14.999999999987246,-107.99999999999699,231.00000000000875,-121.00000000000443,7.0000000000014495,86.0000000000083,-194.99999999998963,-483.99999999999557,-366.999999999984,196.99999999998852,73.99999999999807,68.00000000000139,,-923.9999999999433
2021.10.04,-182.00000000000438,-268.99999999999704,-123.00000000000644,-60.99999999999994,356.9999999999993,-156.00000000000057,-95.99999999999609,10.000000000010001,-253.99999999999866,-350.9999999999902,-129.99999999998568,309.99999999998806,208.99999999998897,-9.999999999998899,,-745.9999999999916
2021.10.04,-172.00000000000549,-217.99999999999596,-238.0000000000049,-32.999999999994145,394.999999999996,-155.00000000000514,-51.99999999999649,-108.99999999999244,-222.99999999999542,-575.9999999999987,-37.99999999998249,362.99999999999955,263.9999999999958,49.00000000001015,,-742.9999999999698
2021.10.04,-217.0000000000005,-258.9999999999981,-217.0000000000005,-18.0000000000069,393.0000000000007,-136.99999999999824,-95.00000000000064,-108.99999999999244,52.000000000007596,-571.0000000000103,138.0000000000159,315.9999999999883,285.99999999998715,-40.99999999999105,,-478.999999999999
2021.10.04,-244.99999999999523,-292.9999999999988,-157.00000000000713,11.00000000000545,498.9999999999952,-63.99999999999739,-68.99999999999685,-83.9999999999952,58.000000000002494,-499.000000000005,87.00000000001484,306.99999999998795,343.9999999999941,-78.99999999999574,,-183.99999999999142
2021.10.04,-346.0000000000019,-312.9999999999966,-150.99999999999002,11.999999999989797,563.0000000000024,-58.99999999999794,-56.0000000000005,-50.99999999998994,154.0000000000097,-486.00000000000864,-48.000000000003595,308.9999999999975,372.99999999999045,-117.99999999999588,,-216.9999999999952
2021.10.04,-441.0000000000025,-387.000000000004,-116.00000000000499,49.00000000001015,567.9999999999978,7.9999999999968985,-19.00000000000235,-79.99999999999119,205.00000000001074,-455.0000000000054,70.99999999999883,262.999999999991,341.99999999999875,-149.99999999999457,,-142.0000000000007
2021.10.04,-590.999999999997,-438.00000000000506,-5.999999999994898,123.00000000000644,617.999999999995,46.999999999997044,-18.0000000000069,-73.99999999999629,147.00000000000824,-331.999999999999,7.0000000000014495,239.99999999999488,364.9999999999949,-178.99999999999582,,-90.99999999999707
2021.10.04,-619.9999999999983,-463.0000000000023,124.00000000001299,248.00000000000378,641.9999999999959,63.99999999999739,26.000000000003798,-66.99999999999484,97.9999999999981,-239.00000000001143,-38.99999999998904,158.99999999999181,335.9999999999985,-242.99999999999324,,26.000000000013245
2021.10.04,-572.0000000000058,-426.00000000000415,113.99999999999189,255.99999999998957,736.0000000000042,27.999999999994696,36.0000000000027,-86.99999999999264,-7.0000000000014495,-326.0000000000041,116.00000000000499,357.9999999999899,387.999999999991,-118.99999999999133,,494.9999999999694
2021.10.04,-587.9999999999997,-492.999999999999,1.999999999990898,262.00000000000665,781.9999999999965,-116.00000000000499,-7.0000000000014495,-187.9999999999993,-164.00000000000858,-367.99999999999056,181.00000000000892,434.99999999998806,455.99999999998886,-90.99999999999665,,102.9999999999796
2021.10.04,-736.0000000000033,-534.0000000000011,-69.00000000000794,292.00000000000335,766.9999999999959,-102.99999999999754,-4.999999999999449,-238.99999999998923,-124.99999999999733,-714.999999999999,-38.99999999998904,438.99999999999295,291.9999999999874,26.000000000003798,,-749.0000000000009
2021.10.04,-714.0000000000035,-388.9999999999949,60.99999999999994,374.999999999992,617.0000000000044,-2.000000000002,156.99999999999602,-213.99999999999199,-278.00000000000045,-744.0000000000114,-87.99999999999919,291.9999999999874,102.99999999999443,92.00000000000318,,-732.0000000000259
2021.10.04,-719.000000000003,-331.0000000000035,171.99999999999437,424.00000000000216,641.9999999999959,29.000000000001247,178.00000000000037,-173.9999999999964,-225.99999999999287,-699.9999999999895,-184.99999999999073,279.9999999999869,120.99999999999511,121.00000000000443,,-367.99999999999534
2021.10.04,-585.9999999999976,-339.99999999999585,100.0000000000112,344.99999999999534,545.0000000000017,-70.99999999999883,132.99999999999423,-167.9999999999904,-241.00000000000233,-679.0000000000074,-53.999999999998494,295.99999999999227,78.99999999999352,169.00000000000804,,-471.99999999999466
2021.10.04,-595.9999999999966,-382.00000000000455,65.00000000000395,370.00000000000364,569.0000000000026,-80.00000000000229,107.00000000000153,-204.99999999999963,-259.9999999999936,-544.0000000000111,12.000000000012001,390.00000000000057,215.99999999999397,129.00000000000134,,-208.9999999999881
2021.10.04,-614.9999999999989,-373.99999999999653,73.00000000001194,371.00000000001023,567.0000000000073,-69.00000000000794,115.99999999999389,-195.9999999999962,-164.99999999999292,-544.9999999999955,-31.999999999987594,297.9999999999876,167.99999999999216,95.00000000000064,,-307.99999999997186
2021.10.04,-605.0,-383.0,58.000000000002494,408.00000000000836,567.0000000000073,-18.0000000000069,107.99999999999699,-231.99999999999886,-86.0000000000083,-556.0000000000009,28.000000000005798,308.9999999999975,190.9999999999883,86.0000000000083,,-124.99999999999989
2021.10.04,-565.0000000000044,-358.0000000000028,46.0000000000127,383.0,566.0000000000025,-30.000000000007798,105.99999999999498,-231.99999999999886,-52.99999999999194,-578.9999999999961,90.00000000001229,322.9999999999933,210.99999999999852,96.00000000000719,,4.000000000019469
2021.10.04,-592.9999999999991,-373.00000000000114,90.99999999999665,374.0000000000077,543.0000000000064,0.999999999995449,114.99999999999844,-190.99999999999673,-34.000000000000696,-560.9999999999893,-38.99999999998904,292.99999999999216,179.9999999999926,74.00000000000739,,-119.99999999997942
2021.10.04,-594.0000000000057,-405.9999999999952,87.99999999999919,354.0000000000099,557.0000000000022,7.0000000000014495,88.99999999999464,-180.99999999999784,-31.000000000003247,-556.0000000000009,-55.99999999998939,291.9999999999874,191.99999999999307,31.000000000003247,,-214.0000000000013
2021.10.04,-597.9999999999985,-410.9999999999947,99.00000000000463,388.9999999999949,614.0000000000043,7.9999999999968985,88.99999999999464,-191.99999999999218,-12.999999999996348,-519.0000000000028,41.000000000002146,337.99999999999386,243.99999999999977,29.000000000001247,,118.00000000000784
2021.10.04,-624.0000000000023,-385.000000000002,127.00000000001043,411.0000000000058,625.0,2.000000000002,112.000000000001,-192.99999999999872,-69.9999999999923,-512.0000000000014,40.0000000000178,336.9999999999891,218.9999999999941,65.00000000000395,,154.00000000002743
2021.10.04,-629.9999999999973,-400.00000000000034,126.0000000000039,418.9999999999916,629.0000000000049,19.00000000000235,100.00000000000009,-195.9999999999962,-31.000000000003247,-462.9999999999912,33.00000000001635,315.9999999999883,284.9999999999966,-9.999999999998899,,197.0000000000168
2021.10.04,-600.0000000000006,-400.00000000000034,147.00000000000824,409.99999999999926,573.0000000000075,-1.0000000000065512,107.99999999999699,-192.99999999999872,-32.999999999994145,-408.9999999999927,60.99999999999994,297.9999999999876,212.99999999999386,-9.999999999998899,,164.0000000000014
2021.10.05,-607.0000000000019,-380.00000000000256,120.00000000000898,397.0000000000029,394.00000000000546,-1.0000000000065512,73.99999999999629,-245.99999999999068,-85.00000000000173,-449.0000000000105,124.00000000001299,205.99999999998886,178.99999999998784,1.0000000000065512,,-273.00000000000426
2021.10.05,-649.999999999995,-372.0000000000057,178.00000000001148,412.9999999999967,534.000000000006,59.99999999999339,121.99999999999989,-224.9999999999974,-48.99999999998794,-351.99999999999676,-1.999999999990898,278.99999999999636,241.99999999999022,18.0000000000069,,196.0000000000273
2021.10.05,-648.9999999999995,-399.0000000000049,171.00000000001003,441.0000000000025,599.0000000000038,92.99999999999864,119.00000000000244,-221.99999999999997,-26.999999999999247,-398.00000000000944,70.0000000000145,273.9999999999867,250.0,-14.999999999998348,,307.000000000007
2021.10.05,-617.9999999999964,-431.99999999999903,157.00000000000713,442.00000000000904,680.9999999999974,78.99999999999574,102.00000000000209,-206.99999999999054,21.00000000000435,-384.9999999999909,113.00000000000753,355.99999999999454,331.99999999999363,-54.999999999993946,,586.0000000000406
2021.10.05,-592.0000000000036,-438.00000000000506,141.99999999999767,434.000000000001,641.0000000000053,47.9999999999925,59.99999999999339,-207.99999999999707,31.000000000003247,-401.00000000000693,87.99999999999919,324.99999999998863,295.99999999999227,-52.99999999999194,,372.99999999996874
2021.10.05,-575.9999999999987,-424.9999999999976,120.99999999999334,404.0000000000044,617.999999999995,46.00000000000159,51.000000000001044,-191.99999999999218,41.000000000002146,-412.9999999999967,51.000000000001044,299.99999999999716,276.9999999999868,-53.999999999998494,,248.99999999999872
2021.10.05,-580.0000000000027,-431.0000000000036,110.99999999999443,402.9999999999978,551.0000000000019,30.999999999992145,46.00000000000159,-203.99999999999307,26.999999999999247,-544.9999999999955,-38.99999999998904,231.99999999999932,194.99999999999318,-39.999999999995595,,-242.99999999999991
2021.10.05,-538.0000000000051,-344.99999999999534,133.00000000000534,385.99999999999744,478.9999999999992,64.99999999999284,112.000000000001,-178.99999999999582,55.000000000005045,-565.9999999999999,-8.999999999992347,184.99999999998806,141.9999999999959,-13.999999999991797,,-93.9999999999955
2021.10.05,-500.9999999999959,-297.9999999999983,164.99999999999292,377.9999999999894,521.0000000000008,75.9999999999983,129.00000000000134,-149.99999999999457,35.00000000000725,-740.0000000000073,-252.99999999999213,200.9999999999934,55.999999999997385,7.0000000000014495,,-374.0000000000058
2021.10.05,-483.0000000000001,-194.0000000000053,126.0000000000039,411.0000000000058,573.0000000000075,76.99999999999375,207.00000000000162,-200.99999999999562,93.99999999999409,-778.9999999999964,-296.9999999999917,173.99999999999238,55.999999999997385,106.00000000000608,,-129.99999999998676
2021.10.05,-500.00000000000045,-212.00000000000108,129.00000000000134,428.00000000000614,646.0000000000008,76.99999999999375,209.9999999999991,-208.99999999999253,83.9999999999952,-777.9999999999898,-286.99999999999284,277.9999999999916,131.9999999999908,82.99999999999974,,81.00000000000179
2021.10.05,-507.9999999999973,-275.000000000003,65.00000000000395,428.9999999999905,685.0000000000023,83.9999999999952,148.99999999999915,-245.99999999999068,167.00000000000603,-699.9999999999895,-161.99999999999548,302.99999999999727,201.99999999999818,25.00000000000835,,218.00000000002484
2021.10.05,-478.9999999999961,-270.0000000000036,59.000000000009045,415.0000000000098,656.9999999999965,68.00000000000139,131.99999999999878,-239.99999999999577,175.99999999999838,-635.0000000000077,-148.99999999999915,298.9999999999924,250.0,0.0,,283.0000000000039
2021.10.05,-463.9999999999977,-253.0000000000032,22.999999999995246,401.00000000000693,629.0000000000049,69.9999999999923,143.9999999999997,-254.99999999999412,188.9999999999947,-791.0000000000084,-185.99999999999727,256.9999999999908,138.9999999999958,14.000000000002899,,-83.00000000001751
2021.10.05,-409.99999999999926,-177.00000000000495,32.999999999994145,391.9999999999924,650.0000000000057,66.99999999999484,163.00000000000205,-242.99999999999324,188.9999999999947,-788.0000000000109,-170.99999999998784,320.99999999999795,203.99999999999352,75.00000000000284,,304.99999999998204
2021.10.05,-402.00000000000233,-151.9999999999966,59.000000000009045,407.0000000000018,646.0000000000008,85.99999999999719,175.99999999999838,-236.99999999999832,215.00000000000963,-832.0000000000105,-171.99999999999437,271.99999999999136,163.99999999998727,73.00000000000084,,302.9999999999943
2021.10.05,-404.99999999999983,-170.99999999999892,38.0000000000047,400.00000000000034,623.0000000000047,73.99999999999629,176.99999999999383,-247.99999999999267,218.99999999999142,-834.0000000000014,-119.99999999998678,274.9999999999915,160.99999999998715,60.00000000000449,,248.99999999999474
2021.10.05,-378.00000000000057,-112.000000000001,9.999999999998899,401.99999999999125,611.0000000000042,78.99999999999574,203.99999999999307,-259.9999999999936,255.00000000000523,-1018.0000000000077,-185.99999999999727,270.9999999999866,94.99999999999886,100.00000000000009,,72.99999999997371
2021.10.05,-434.000000000001,-104.99999999999955,-2.999999999997449,381.0000000000091,609.9999999999994,53.999999999998494,200.99999999999562,-267.99999999999045,218.99999999999142,-1096.9999999999925,-371.99999999999454,185.99999999999284,-4.0000000000048885,138.00000000000477,,-493.99999999998886
2021.10.05,-429.0000000000016,-134.0000000000008,-45.99999999999049,401.99999999999125,643.0000000000007,54.999999999993946,226.99999999999943,-298.9999999999937,232.00000000000998,-1080.9999999999986,-360.9999999999891,268.99999999999125,79.9999999999983,156.00000000000057,,-285.99999999998886
2021.10.05,-417.99999999999613,-231.0000000000034,-151.9999999999966,340.00000000000693,632.000000000005,-19.00000000000235,112.000000000001,-337.99999999999386,147.99999999999258,-1070.9999999999998,-222.99999999999542,311.9999999999976,96.9999999999942,90.0000000000012,,-720.9999999999891
2021.10.05,-405.9999999999952,-221.99999999999997,-200.00000000000017,365.99999999999966,560.0000000000023,-31.000000000003247,122.99999999999534,-386.9999999999929,205.00000000001074,-992.9999999999994,99.00000000000463,324.99999999998863,179.9999999999926,121.00000000000443,,-259.9999999999926
2021.10.05,-414.9999999999987,-288.9999999999948,-252.99999999999213,330.0000000000081,552.9999999999973,-75.9999999999983,46.999999999997044,-425.99999999999307,228.00000000000597,-975.9999999999991,112.000000000001,317.99999999999784,174.99999999999716,64.0000000000085,,-607.9999999999633
2021.10.05,-453.99999999999886,-297.9999999999983,-211.99999999998997,365.99999999999966,620.0000000000045,-60.00000000000449,58.99999999999794,-396.9999999999918,202.9999999999976,-852.0000000000083,151.9999999999966,434.99999999998806,298.9999999999924,75.00000000000284,,-64.00000000001216
2021.10.05,-434.000000000001,-317.9999999999961,-208.00000000000819,391.9999999999924,614.9999999999949,-90.0000000000012,34.99999999999615,-398.9999999999938,140.0000000000068,-834.0000000000014,320.00000000000915,445.99999999999795,326.9999999999982,85.00000000000173,,76.9999999999956
2021.10.05,-394.00000000000546,-304.00000000000426,-256.99999999999613,336.00000000000296,542.0000000000016,-80.99999999999774,36.999999999998145,-397.99999999999835,214.00000000000307,-855.9999999999901,351.0000000000124,407.99999999998704,293.99999999999693,60.99999999999994,,-46.99999999999005
2021.10.05,-407.0000000000018,-304.00000000000426,-253.99999999999866,347.9999999999928,620.0000000000045,-68.00000000000139,37.99999999999359,-423.9999999999911,289.0000000000059,-838.9999999999898,387.000000000004,396.99999999999136,335.9999999999985,32.0000000000098,,151.00000000001344
2021.10.05,-395.0000000000009,-319.0000000000026,-353.0000000000033,351.99999999999676,593.0000000000035,-87.00000000000374,22.999999999995246,-478.9999999999961,302.0000000000023,-1161.9999999999964,436.9999999999985,438.99999999999295,264.99999999998636,63.00000000000195,,-321.0000000000251
2021.10.05,-390.99999999999693,-239.0000000000003,-421.0000000000047,320.00000000000915,594.9999999999989,-131.99999999999878,85.00000000000173,-487.99999999999955,312.00000000000114,-1262.9999999999918,371.00000000001023,466.99999999999875,261.99999999998624,182.00000000000438,,-339.99999999998175
2021.10.05,-402.9999999999978,-300.0000000000003,-414.9999999999876,322.00000000000006,652.000000000001,-131.00000000000333,26.000000000003798,-483.99999999999557,208.00000000000819,-1174.0000000000084,468.00000000000176,516.9999999999959,355.99999999999454,93.00000000000975,,-264.99999999997794
2021.10.05,-427.99999999999505,-344.99999999999534,-299.00000000000483,330.0000000000081,603.9999999999992,-101.00000000000664,7.0000000000014495,-432.9999999999945,218.99999999999142,-815.9999999999945,448.000000000004,442.99999999999784,353.9999999999992,37.00000000000925,,20.000000000019597
2021.10.05,-385.000000000002,-370.00000000000364,-388.9999999999949,269.00000000000813,612.9999999999995,-157.00000000000713,-48.000000000003595,-465.9999999999998,226.99999999999943,-827.0,443.0000000000156,468.9999999999941,388.9999999999958,29.000000000001247,,-202.99999999999704
2021.10.05,-331.999999999999,-322.00000000000006,-358.9999999999982,266.999999999995,597.0000000000084,-235.00000000000742,-45.000000000006146,-410.9999999999947,-56.99999999999594,-899.0000000000053,321.0000000000157,540.9999999999968,362.99999999999955,58.000000000002494,,-512.9999999999886
2021.10.05,-300.0000000000003,-336.00000000000296,-408.00000000000836,293.99999999999426,653.9999999999964,-295.0000000000008,-58.000000000002494,-474.9999999999921,-124.99999999999733,-824.0000000000025,253.00000000001432,640.0000000000006,386.99999999998624,187.00000000000384,,-406.00000000001114
2021.10.05,-292.00000000000335,-358.0000000000028,-435.0000000000076,269.00000000000813,683.0000000000069,-370.9999999999991,-139.00000000000023,-481.9999999999935,-195.9999999999962,-797.0000000000033,355.0000000000164,773.9999999999867,535.9999999999872,167.00000000000603,,-285.99999999999466
2021.10.05,-246.99999999999721,-438.00000000000506,-567.0000000000064,222.00000000001108,718.0000000000035,-433.0000000000056,-212.99999999999653,-520.9999999999936,-249.99999999999466,-815.9999999999945,327.00000000001063,899.9999999999915,622.9999999999905,170.00000000000347,,-524.9999999999834
2021.10.05,-424.9999999999976,-465.9999999999998,-506.9999999999908,215.99999999999397,777.000000000001,-365.0000000000042,-118.00000000000699,-473.99999999999665,-116.99999999998934,-842.9999999999937,358.9999999999982,916.9999999999874,609.9999999999994,165.9999999999995,,-269.9999999999997
2021.10.05,-407.0000000000018,-478.9999999999961,-469.99999999999267,218.00000000000708,804.000000000002,-314.0000000000032,-139.00000000000023,-469.99999999999267,-21.00000000000435,-737.9999999999942,341.00000000001353,827.9999999999887,659.9999999999966,103.00000000000864,,-83.99999999996874
2021.10.05,-339.0000000000004,-456.9999999999963,-554.9999999999944,180.0000000000024,778.9999999999964,-309.99999999999915,-170.00000000000347,-469.99999999999267,56.99999999999594,-767.0000000000066,267.0000000000172,787.9999999999967,638.9999999999958,77.00000000000485,,-280.9999999999836
2021.10.05,-331.999999999999,-448.9999999999994,-557.9999999999918,200.00000000000017,792.0000000000016,-275.000000000003,-173.00000000000094,-492.999999999999,141.00000000001333,-730.9999999999927,284.00000000001756,808.9999999999975,652.9999999999916,16.0000000000049,,-115.99999999995917
2021.10.05,-282.0000000000045,-466.9999999999952,-556.0000000000009,190.00000000000128,775.0000000000057,-309.99999999999915,-214.99999999999852,-483.99999999999557,133.00000000000534,-689.0000000000063,384.00000000000654,804.9999999999926,733.9999999999947,4.000000000004,,22.00000000001014
2021.10.05,-300.99999999999574,-490.00000000000153,-561.9999999999958,192.99999999999872,757.9999999999956,-300.0000000000003,-221.99999999999997,-486.999999999993,134.00000000001188,-578.9999999999961,468.00000000000176,795.9999999999923,746.9999999999999,-34.99999999999615,,120.00000000002125
2021.10.05,-307.0000000000017,-504.9999999999999,-553.9999999999878,207.00000000000162,771.0000000000008,-256.0000000000007,-219.00000000000253,-485.99999999999756,252.99999999999213,-615.9999999999943,392.00000000001455,754.9999999999955,730.9999999999945,-56.99999999999594,,109.00000000001839
2021.10.05,-273.000000000001,-439.99999999999596,-523.9999999999911,226.99999999999943,786.0000000000014,-262.00000000000665,-185.99999999999727,-493.99999999999443,163.00000000000205,-612.9999999999969,392.00000000001455,788.9999999999873,732.9999999999899,-17.999999999995797,,280.000000000015
2021.10.05,-258.0000000000027,-410.9999999999947,-489.0000000000061,236.99999999999832,801.0000000000019,-258.0000000000027,-165.9999999999995,-470.9999999999992,157.00000000000713,-645.0000000000067,362.00000000001785,795.9999999999923,701.9999999999982,23.00000000000635,,380.00000000001046
2021.10.05,-246.99999999999721,-407.99999999999727,-496.99999999999187,217.0000000000005,745.9999999999951,-277.000000000005,-177.00000000000495,-464.9999999999932,113.00000000000753,-619.9999999999983,318.00000000001825,806.999999999988,676.9999999999925,30.000000000007798,,217.00000000002188
2021.10.05,-229.99999999999687,-397.99999999999835,-489.0000000000061,204.00000000000418,736.9999999999948,-301.0000000000068,-175.00000000000293,-455.99999999998977,69.00000000000794,-614.0000000000034,304.9999999999997,814.9999999999977,673.9999999999924,42.0000000000087,,183.0000000000013
2021.10.05,-250.00000000000577,-409.99999999999926,-493.99999999999443,205.00000000001074,724.0000000000038,-275.000000000003,-170.00000000000347,-491.99999999999244,69.00000000000794,-608.9999999999928,272.00000000000557,778.9999999999964,681.999999999988,39.00000000000014,,70.00000000002083
2021.10.06,-292.00000000000335,-400.00000000000034,-476.9999999999941,205.00000000001074,698.0000000000075,-340.00000000000693,-167.00000000000603,-513.9999999999923,-200.00000000000017,-595.9999999999966,316.0000000000052,737.9999999999995,594.9999999999989,15.00000000000945,,-418.99999999996874
2021.10.06,-287.0000000000039,-400.00000000000034,-489.99999999999045,218.00000000000708,632.9999999999956,-258.0000000000027,-165.9999999999995,-507.9999999999973,120.00000000000898,-588.0000000000107,336.00000000000296,721.9999999999942,594.9999999999989,29.000000000001247,,-43.999999999996135
2021.10.06,-258.9999999999981,-422.9999999999956,-514.9999999999987,201.00000000000674,670.0000000000017,-253.99999999999866,-163.99999999999747,-488.999999999995,127.99999999999478,-581.0000000000093,383.0,760.9999999999957,647.9999999999961,17.000000000000348,,123.00000000000239
2021.10.06,-231.99999999999886,-421.0000000000047,-517.9999999999962,192.99999999999872,751.0000000000048,-262.00000000000665,-182.99999999999983,-458.9999999999983,150.00000000000568,-575.9999999999987,348.00000000001495,816.9999999999931,723.9999999999895,21.00000000000435,,353.0000000000074
2021.10.06,-224.9999999999974,-405.9999999999952,-541.9999999999981,197.00000000000273,730.000000000004,-270.99999999999903,-180.99999999999784,-472.9999999999901,173.00000000000094,-644.0000000000001,289.0000000000059,777.9999999999916,693.9999999999884,14.000000000002899,,133.00000000001882
