date,EURJPY,AUDJPY,NZDCAD,empty,sum
2019.11.04,-112.99999999999955,-69.00000000000261,-19.999999999997797,,-201.99999999999994
2019.11.04,-64.00000000000716,-66.99999999999307,-31.999999999998696,,-162.99999999999892
2019.11.04,-82.00000000000784,-70.99999999999795,-41.000000000002146,,-194.00000000000796
2019.11.04,-85.99999999999852,-49.99999999999716,-68.99999999999685,,-204.99999999999253
2019.11.04,-66.0000000000025,-28.999999999996362,-117.99999999999588,,-212.99999999999474
2019.11.04,-55.00000000000682,-114.99999999999488,-161.00000000000003,,-331.0000000000017
2019.11.04,-52.99999999999727,-85.99999999999852,-206.00000000000617,,-345.00000000000193
2019.11.04,-81.00000000000307,-52.99999999999727,-290.00000000000136,,-424.0000000000017
2019.11.04,-100.99999999999909,-16.999999999995907,-300.0000000000003,,-417.9999999999953
2019.11.04,-138.00000000000523,7.000000000005002,-341.0000000000024,,-472.0000000000026
2019.11.04,-139.00000000001,42.00000000000159,-358.0000000000028,,-455.0000000000112
2019.11.04,-150.00000000000568,64.99999999999773,-341.99999999999784,,-427.0000000000058
2019.11.04,-117.00000000000443,58.9999999999975,-414.00000000000324,,-472.0000000000102
2019.11.04,-115.0000000000091,57.00000000000216,-334.9999999999964,,-393.00000000000335
2019.11.04,-102.00000000000387,45.000000000001705,-312.9999999999966,,-369.99999999999875
2019.11.04,-106.00000000000875,19.99999999999602,-326.9999999999995,,-413.0000000000122
2019.11.04,-157.0000000000107,61.00000000000705,-372.0000000000057,,-468.0000000000093
2019.11.04,-165.00000000000625,81.00000000000307,-409.0000000000038,,-493.000000000007
2019.11.04,-269.00000000000546,70.99999999999795,-395.99999999999636,,-594.0000000000039
2019.11.04,-254.0000000000049,129.0000000000049,-421.0000000000047,,-546.0000000000048
2019.11.04,-231.99999999999932,100.99999999999909,-421.0000000000047,,-552.000000000005
2019.11.04,-195.99999999999795,97.99999999999898,-331.0000000000035,,-429.0000000000025
2019.11.04,-248.00000000000466,54.000000000002046,-346.9999999999973,,-541.0
2019.11.04,-222.99999999999898,37.00000000000614,-306.00000000000625,,-491.9999999999991
2019.11.04,-246.9999999999999,88.00000000000807,-302.9999999999977,,-461.99999999998954
2019.11.04,-307.00000000000216,52.99999999999727,-278.9999999999959,,-533.0000000000008
2019.11.04,-299.99999999999716,87.0000000000033,-195.00000000000074,,-407.9999999999946
2019.11.04,-307.00000000000216,78.00000000000296,-226.00000000000398,,-455.0000000000032
2019.11.04,-329.00000000000773,97.00000000000841,-224.000000000002,,-456.0000000000013
2019.11.04,-293.99999999999693,21.000000000000796,-117.99999999999588,,-390.99999999999204
2019.11.04,-216.99999999999875,1.0000000000047748,-97.00000000000264,,-312.9999999999966
2019.11.04,-230.00000000000398,27.000000000001023,-73.00000000000084,,-276.0000000000038
2019.11.04,-222.99999999999898,25.99999999999625,-39.00000000000014,,-236.00000000000287
2019.11.04,-262.00000000000045,43.99999999999693,-34.99999999999615,,-252.99999999999966
2019.11.04,-219.0000000000083,13.00000000000523,15.999999999993797,,-190.00000000000927
2019.11.04,-268.0000000000007,16.000000000005343,43.00000000000415,,-208.9999999999912
2019.11.04,-299.0000000000066,40.00000000000625,117.00000000000044,,-141.9999999999999
2019.11.04,-250.0,33.00000000000125,141.00000000000225,,-75.9999999999965
2019.11.04,-263.00000000000523,37.9999999999967,126.99999999999933,,-98.0000000000092
2019.11.04,-255.00000000000966,37.00000000000614,117.00000000000044,,-101.00000000000308
2019.11.04,-234.99999999999943,22.00000000000557,149.99999999999457,,-62.99999999999929
2019.11.04,-215.0000000000034,-34.99999999999659,256.0000000000007,,6.000000000000682
2019.11.04,-192.00000000000728,-90.00000000000341,307.0000000000017,,24.99999999999102
2019.11.04,-141.00000000000534,-118.99999999999977,336.9999999999984,,76.99999999999329
2019.11.04,-106.00000000000875,-97.99999999999898,417.0000000000007,,212.99999999999295
2019.11.04,-111.0000000000042,-84.00000000000318,361.0000000000002,,165.99999999999284
2019.11.04,-87.0000000000033,-103.9999999999992,363.0000000000022,,171.99999999999972
2019.11.04,-73.0000000000075,-96.00000000000364,307.0000000000017,,137.99999999999056
2019.11.05,-67.00000000000728,-121.99999999999989,310.9999999999946,,121.99999999998744
2019.11.05,-48.00000000000182,-162.9999999999967,326.9999999999995,,116.00000000000097
2019.11.05,-75.00000000000284,-153.99999999999636,354.9999999999942,,125.999999999995
2019.11.05,-219.0000000000083,-126.00000000000477,270.0000000000036,,-75.00000000000949
2019.11.05,-272.00000000000557,19.000000000005457,244.99999999999523,,-8.000000000004889
2019.11.05,-295.0000000000017,-24.00000000000091,239.0000000000003,,-80.0000000000023
2019.11.05,-245.00000000000455,-90.99999999999397,273.000000000001,,-62.9999999999975
2019.11.05,-210.99999999999852,-76.99999999999818,237.99999999999378,,-50.00000000000293
2019.11.05,-231.00000000000875,-21.99999999999136,200.99999999999562,,-52.00000000000449
2019.11.05,-216.99999999999875,21.000000000000796,231.99999999999886,,36.00000000000091
2019.11.05,-245.00000000000455,36.000000000001364,198.99999999999363,,-10.00000000000955
2019.11.05,-265.00000000000057,-7.999999999995566,148.0000000000037,,-124.99999999999244
2019.11.05,-280.00000000000114,262.00000000000045,168.00000000000148,,150.0000000000008
2019.11.05,-265.00000000000057,222.99999999999898,192.99999999999872,,150.99999999999713
2019.11.05,-256.0000000000002,237.00000000000898,156.00000000000057,,137.00000000000932
2019.11.05,-274.0000000000009,225.9999999999991,200.99999999999562,,152.9999999999938
2019.11.05,-299.0000000000066,230.00000000000398,158.0000000000026,,88.99999999999997
2019.11.05,-326.9999999999982,290.00000000000625,144.99999999999514,,108.00000000000321
2019.11.05,-358.0000000000041,274.0000000000009,141.99999999999767,,57.999999999994486
2019.11.05,-421.0000000000065,341.0000000000082,176.99999999999383,,96.99999999999554
2019.11.05,-465.0000000000034,347.999999999999,178.00000000000037,,60.999999999995936
2019.11.05,-522.0000000000056,427.0000000000067,139.99999999999568,,44.99999999999682
2019.11.05,-438.0000000000024,503.0000000000001,141.00000000000225,,205.99999999999997
2019.11.05,-426.00000000000193,519.0000000000055,153.99999999999858,,247.0000000000021
2019.11.05,-378.0000000000001,528.0000000000058,132.99999999999423,,282.9999999999999
2019.11.05,-402.000000000001,460.9999999999985,183.99999999999528,,242.99999999999278
2019.11.05,-277.000000000001,406.9999999999965,212.99999999999653,,342.999999999992
2019.11.05,-278.0000000000058,424.0000000000066,148.0000000000037,,294.0000000000045
2019.11.05,-206.00000000000307,384.00000000000034,151.9999999999966,,329.99999999999386
2019.11.05,-180.99999999999739,365.99999999999966,258.9999999999981,,444.0000000000004
2019.11.05,-171.99999999999704,370.9999999999951,278.00000000000045,,476.9999999999985
2019.11.05,-132.000000000005,385.0000000000051,268.0000000000016,,521.0000000000017
2019.11.05,-123.00000000000466,325.00000000000284,275.99999999999847,,477.99999999999665
2019.11.05,-61.00000000000705,257.99999999999557,351.0000000000013,,547.9999999999898
2019.11.05,-82.00000000000784,254.99999999999545,490.00000000000153,,662.9999999999891
2019.11.05,-97.00000000000841,295.0000000000017,570.0000000000039,,767.9999999999972
2019.11.05,-111.0000000000042,393.0000000000007,437.999999999994,,719.9999999999905
2019.11.05,-58.9999999999975,367.00000000000443,437.999999999994,,746.0000000000009
2019.11.05,-75.00000000000284,364.0000000000043,458.00000000000284,,747.0000000000043
2019.11.05,-43.00000000000637,382.000000000005,470.00000000000375,,809.0000000000024
2019.11.05,-69.00000000000261,388.9999999999958,443.99999999999994,,763.9999999999932
2019.11.05,-76.99999999999818,415.00000000000625,453.0000000000034,,791.0000000000115
2019.11.05,-76.99999999999818,436.00000000000705,500.9999999999959,,860.0000000000048
2019.11.05,-97.99999999999898,427.0000000000067,495.000000000001,,824.0000000000088
2019.11.05,-111.0000000000042,433.00000000000693,475.99999999999864,,798.0000000000014
2019.11.05,-134.00000000000034,433.00000000000693,451.9999999999969,,751.0000000000034
2019.11.05,-114.00000000000432,399.0000000000009,424.9999999999976,,709.9999999999942
2019.11.05,-115.99999999999966,385.9999999999957,404.99999999999983,,674.9999999999959
2019.11.06,-132.000000000005,400.99999999999625,573.9999999999967,,842.999999999988
2019.11.06,-121.99999999999989,406.0000000000059,578.9999999999961,,863.0000000000022
2019.11.06,-131.00000000000023,375.0,570.0000000000039,,814.0000000000036
2019.11.06,-123.00000000000466,367.00000000000443,612.0000000000015,,856.0000000000013
2019.11.06,-91.99999999999875,317.99999999999784,644.0000000000001,,869.9999999999992
2019.11.06,-36.000000000001364,283.00000000000125,692.0000000000038,,939.0000000000036
2019.11.06,15.999999999991132,268.0000000000007,668.0000000000019,,951.9999999999937
2019.11.06,-49.99999999999716,323.0000000000075,597.0000000000031,,870.0000000000134
2019.11.06,-22.00000000000557,340.0000000000034,619.0000000000028,,937.0000000000007
2019.11.06,-33.00000000000125,310.0000000000023,617.9999999999964,,894.9999999999974
2019.11.06,-32.00000000001069,373.00000000000466,563.0000000000024,,903.9999999999964
2019.11.06,-20.000000000010232,350.9999999999991,566.9999999999953,,897.9999999999842
2019.11.06,0.999999999990564,358.0000000000041,573.9999999999967,,932.9999999999914
2019.11.06,12.000000000000455,356.9999999999993,578.0000000000007,,947.0000000000005
2019.11.06,-4.0000000000048885,381.0000000000002,561.0000000000003,,937.9999999999957
2019.11.06,-23.000000000010346,390.00000000000057,568.9999999999973,,935.9999999999875
2019.11.06,-31.00000000000591,350.0000000000085,570.9999999999993,,890.0000000000019
2019.11.06,-8.000000000009777,242.00000000000443,620.9999999999937,,854.9999999999884
2019.11.06,0.0,174.99999999999716,685.0000000000023,,859.9999999999994
2019.11.06,33.999999999991815,251.00000000000477,676.9999999999943,,961.9999999999909
2019.11.06,-37.00000000000614,257.99999999999557,653.0000000000035,,873.999999999993
2019.11.06,-124.00000000000944,373.9999999999952,498.9999999999939,,748.9999999999798
2019.11.06,-127.00000000000955,379.0000000000049,495.000000000001,,746.9999999999964
2019.11.06,-97.99999999999898,340.0000000000034,478.0000000000006,,720.000000000005
2019.11.06,-88.00000000000807,356.9999999999993,475.99999999999864,,744.9999999999899
2019.11.06,-127.00000000000955,385.9999999999957,456.9999999999963,,715.9999999999825
2019.11.06,-128.0000000000001,378.0000000000001,470.9999999999992,,720.9999999999992
2019.11.06,-103.00000000000864,355.000000000004,524.0000000000023,,775.9999999999976
2019.11.06,-51.00000000000193,346.00000000000364,534.9999999999966,,829.9999999999983
2019.11.06,-128.0000000000001,344.0000000000083,490.999999999997,,707.0000000000052
2019.11.06,-123.00000000000466,347.0000000000084,439.99999999999596,,663.9999999999998
2019.11.06,-82.00000000000784,326.9999999999982,358.0000000000028,,602.9999999999932
2019.11.06,-76.00000000000762,302.99999999999727,361.9999999999957,,588.9999999999853
2019.11.06,-52.00000000000671,260.0000000000051,400.9999999999958,,608.9999999999942
