date,EURJPY,AUDJPY,NZDCAD,empty,sum
2019.11.04,-51.00000000000193,-43.99999999999693,4.000000000004,,-90.99999999999486
2019.11.04,-64.00000000000716,-51.9999999999925,-23.00000000000635,,-139.000000000006
2019.11.04,-55.999999999997385,-39.99999999999204,-1.0000000000065512,,-96.99999999999598
2019.11.04,-60.000000000002274,7.000000000005002,-67.00000000000594,,-120.00000000000321
2019.11.04,-55.00000000000682,-16.999999999995907,-99.00000000000463,,-171.00000000000736
2019.11.04,0.999999999990564,-72.00000000000273,-160.00000000000458,,-231.00000000001674
2019.11.04,-45.000000000001705,-48.00000000000182,-190.00000000000128,,-283.0000000000048
2019.11.04,-70.00000000000739,-7.000000000005002,-246.99999999999721,,-324.0000000000096
2019.11.04,-87.0000000000033,9.000000000000341,-273.000000000001,,-351.000000000004
2019.11.04,-128.0000000000001,91.00000000000819,-333.0000000000055,,-369.99999999999744
2019.11.04,-130.00000000000966,72.00000000000273,-314.0000000000032,,-372.0000000000101
2019.11.04,-97.99999999999898,70.00000000000739,-322.00000000000006,,-349.99999999999164
2019.11.04,-108.00000000000409,85.99999999999852,-331.999999999999,,-354.00000000000455
2019.11.04,-100.99999999999909,57.00000000000216,-302.9999999999977,,-346.99999999999466
2019.11.04,-84.00000000000318,51.00000000000193,-292.9999999999988,,-326.00000000000006
2019.11.04,-102.00000000000387,72.00000000000273,-324.9999999999975,,-354.99999999999864
2019.11.04,-144.00000000000546,114.99999999999488,-355.0000000000053,,-384.00000000001586
2019.11.04,-144.00000000000546,82.99999999999841,-361.0000000000002,,-422.0000000000073
2019.11.04,-207.00000000000784,158.00000000000125,-383.0,,-432.0000000000066
2019.11.04,-233.0000000000041,152.00000000000102,-412.00000000000125,,-493.0000000000043
2019.11.04,-129.0000000000049,120.99999999999511,-302.0000000000023,,-310.00000000001205
2019.11.04,-192.99999999999784,105.00000000000398,-292.00000000000335,,-379.9999999999972
2019.11.04,-167.0000000000016,67.00000000000728,-302.9999999999977,,-402.99999999999204
2019.11.04,-222.99999999999898,94.0000000000083,-287.9999999999994,,-416.99999999999005
2019.11.04,-219.0000000000083,88.99999999999864,-272.00000000000557,,-402.00000000001523
2019.11.04,-293.00000000000637,96.00000000000364,-170.00000000000347,,-367.0000000000062
2019.11.04,-258.0000000000098,103.00000000000864,-163.00000000000205,,-318.0000000000032
2019.11.04,-268.0000000000007,114.99999999999488,-221.00000000000452,,-374.00000000001035
2019.11.04,-279.0000000000106,111.0000000000042,-117.99999999999588,,-286.0000000000023
2019.11.04,-218.00000000000352,46.00000000000648,-46.999999999997044,,-218.9999999999941
2019.11.04,-179.00000000000205,31.00000000000591,-26.000000000003798,,-173.99999999999994
2019.11.04,-207.00000000000784,46.999999999997044,-33.000000000005244,,-193.00000000001603
2019.11.04,-219.99999999999886,54.000000000002046,2.000000000002,,-163.99999999999483
2019.11.04,-170.0000000000017,61.99999999999761,58.000000000002494,,-50.0000000000016
2019.11.04,-192.99999999999784,33.00000000000125,129.00000000000134,,-30.999999999995254
2019.11.04,-262.00000000000045,61.00000000000705,139.99999999999568,,-60.999999999997726
2019.11.04,-207.9999999999984,55.999999999997385,192.99999999999872,,40.9999999999977
2019.11.04,-210.99999999999852,57.00000000000216,159.9999999999935,,5.999999999997129
2019.11.04,-254.0000000000049,58.9999999999975,146.00000000000168,,-49.00000000000571
2019.11.04,-201.00000000000762,67.00000000000728,153.99999999999858,,19.999999999998238
2019.11.04,-192.99999999999784,22.999999999996135,263.0000000000021,,93.0000000000004
2019.11.04,-180.00000000000682,-7.000000000005002,319.0000000000026,,131.9999999999908
2019.11.04,-123.00000000000466,-73.99999999999807,349.99999999999477,,152.99999999999204
2019.11.04,-106.00000000000875,-75.9999999999934,453.0000000000034,,271.00000000000125
2019.11.04,-94.99999999999886,-66.99999999999307,431.0000000000036,,269.00000000001165
2019.11.04,-82.99999999999841,-73.99999999999807,368.00000000000165,,211.00000000000517
2019.11.04,-52.99999999999727,-78.99999999999352,368.00000000000165,,236.00000000001086
2019.11.04,-30.000000000001137,-96.00000000000364,310.9999999999946,,184.99999999998983
2019.11.05,-40.99999999999682,-99.00000000000375,381.99999999999346,,241.9999999999929
2019.11.05,1.9999999999953388,-153.99999999999636,432.9999999999945,,280.99999999999346
2019.11.05,-70.00000000000739,-108.00000000000409,383.0,,204.99999999998852
2019.11.05,-188.0000000000024,55.999999999997385,300.99999999999574,,168.99999999999073
2019.11.05,-228.9999999999992,49.000000000006594,275.99999999999847,,96.00000000000585
2019.11.05,-240.99999999999966,-4.0000000000048885,283.99999999999534,,38.99999999999079
2019.11.05,-162.9999999999967,-57.999999999992724,319.0000000000026,,98.00000000001319
2019.11.05,-195.99999999999795,40.99999999999682,248.99999999999923,,93.9999999999981
2019.11.05,-201.00000000000762,28.999999999996362,285.00000000000193,,112.99999999999068
2019.11.05,-198.0000000000075,69.00000000000261,246.99999999999721,,117.99999999999233
2019.11.05,-192.99999999999784,61.00000000000705,224.9999999999974,,93.00000000000662
2019.11.05,-257.000000000005,277.000000000001,195.9999999999962,,215.9999999999922
2019.11.05,-263.00000000000523,299.99999999999716,241.99999999999778,,278.9999999999897
2019.11.05,-250.0,266.00000000000534,207.00000000000162,,223.00000000000696
2019.11.05,-243.99999999999977,268.0000000000007,200.99999999999562,,224.99999999999653
2019.11.05,-262.00000000000045,245.00000000000455,214.99999999999852,,198.00000000000261
2019.11.05,-290.9999999999968,320.99999999999795,163.00000000000205,,193.00000000000318
2019.11.05,-295.0000000000017,316.0000000000025,168.00000000000148,,189.00000000000227
2019.11.05,-355.000000000004,346.00000000000364,182.99999999999983,,173.9999999999995
2019.11.05,-356.9999999999993,361.0000000000042,243.00000000000432,,247.0000000000092
2019.11.05,-438.0000000000024,427.0000000000067,197.00000000000273,,186.00000000000705
2019.11.05,-417.0000000000016,543.0000000000064,151.9999999999966,,278.00000000000136
2019.11.05,-401.00000000001046,549.9999999999972,180.99999999999784,,329.99999999998454
2019.11.05,-367.00000000000443,552.9999999999973,165.00000000000404,,350.9999999999969
2019.11.05,-359.00000000000887,545.0000000000017,207.00000000000162,,392.99999999999443
2019.11.05,-271.0000000000008,471.00000000000364,314.0000000000032,,514.000000000006
2019.11.05,-272.00000000000557,487.99999999999955,232.99999999999432,,448.9999999999883
2019.11.05,-195.99999999999795,472.999999999999,156.00000000000057,,433.0000000000016
2019.11.05,-112.00000000000898,384.00000000000034,288.9999999999948,,560.9999999999861
2019.11.05,-155.00000000000114,412.00000000000614,288.9999999999948,,545.9999999999998
2019.11.05,-112.99999999999955,405.00000000000114,320.9999999999935,,612.9999999999951
2019.11.05,-117.00000000000443,457.00000000000784,280.00000000000244,,620.0000000000059
2019.11.05,-52.99999999999727,365.99999999999966,375.0000000000031,,688.0000000000055
2019.11.05,75.00000000000284,259.00000000000034,522.9999999999957,,856.9999999999989
2019.11.05,-11.00000000000989,311.00000000000705,636.9999999999986,,936.9999999999958
2019.11.05,-84.00000000000318,436.9999999999976,578.9999999999961,,931.9999999999906
2019.11.05,1.9999999999953388,403.99999999999636,444.9999999999954,,850.999999999987
2019.11.05,-32.00000000001069,373.9999999999952,478.0000000000006,,819.9999999999852
2019.11.05,-18.000000000000682,403.0000000000058,473.99999999999665,,859.0000000000018
2019.11.05,-2.0000000000095497,397.00000000000557,539.999999999996,,934.999999999992
2019.11.05,-37.00000000000614,415.9999999999968,478.9999999999961,,857.9999999999868
2019.11.05,-61.99999999999761,441.0000000000025,512.0000000000014,,891.0000000000063
2019.11.05,-75.00000000000284,456.00000000000307,556.0000000000009,,937.0000000000011
2019.11.05,-76.99999999999818,439.9999999999977,546.9999999999975,,909.999999999997
2019.11.05,-100.99999999999909,453.00000000000296,510.99999999999477,,862.9999999999986
2019.11.05,-99.00000000000375,439.9999999999977,465.0000000000043,,805.9999999999983
2019.11.05,-55.999999999997385,400.99999999999625,441.0000000000025,,786.0000000000014
2019.11.05,-93.00000000000352,415.9999999999968,656.9999999999965,,979.9999999999898
2019.11.06,-73.0000000000075,418.00000000000637,600.999999999996,,945.9999999999949
2019.11.06,-111.0000000000042,409.000000000006,605.9999999999955,,903.9999999999973
2019.11.06,-97.99999999999898,388.00000000000523,637.9999999999941,,928.0000000000003
2019.11.06,-88.99999999999864,370.9999999999951,670.9999999999993,,952.9999999999958
2019.11.06,-22.00000000000557,340.0000000000034,692.0000000000038,,1010.0000000000016
2019.11.06,66.0000000000025,283.00000000000125,734.0000000000014,,1083.000000000005
2019.11.06,16.999999999995907,337.0000000000033,675.9999999999989,,1029.9999999999982
2019.11.06,-19.000000000005457,364.9999999999949,632.9999999999947,,978.9999999999841
2019.11.06,-9.000000000000341,362.000000000009,642.9999999999936,,996.0000000000023
2019.11.06,-24.00000000000091,378.0000000000001,626.0000000000043,,980.0000000000035
2019.11.06,-15.000000000000568,388.9999999999958,573.9999999999967,,947.9999999999919
2019.11.06,18.000000000000682,364.0000000000043,593.9999999999945,,975.9999999999995
2019.11.06,19.99999999999602,390.00000000000057,578.0000000000007,,987.9999999999973
2019.11.06,33.00000000000125,384.00000000000034,598.999999999994,,1015.9999999999956
2019.11.06,-1.0000000000047748,427.99999999999727,571.9999999999948,,998.9999999999873
2019.11.06,-17.000000000010118,412.9999999999967,595.9999999999966,,991.9999999999832
2019.11.06,-5.000000000009663,365.99999999999966,626.0000000000043,,986.9999999999943
2019.11.06,81.00000000000307,250.0,697.9999999999986,,1029.0000000000018
2019.11.06,76.99999999999818,250.0,712.0000000000015,,1038.9999999999995
2019.11.06,37.9999999999967,286.00000000000136,683.9999999999957,,1007.9999999999937
2019.11.06,-34.000000000006025,376.0000000000048,661.9999999999959,,1003.9999999999947
2019.11.06,-85.99999999999852,445.0000000000074,526.0000000000042,,885.0000000000131
2019.11.06,-73.0000000000075,394.999999999996,517.0000000000008,,838.9999999999893
2019.11.06,-67.00000000000728,359.99999999999943,532.9999999999945,,825.9999999999867
2019.11.06,-82.00000000000784,402.000000000001,485.0000000000021,,804.9999999999952
2019.11.06,-126.00000000000477,403.99999999999636,526.9999999999997,,804.9999999999912
2019.11.06,-91.99999999999875,382.99999999999557,554.9999999999944,,845.9999999999912
2019.11.06,-19.000000000005457,367.00000000000443,565.9999999999999,,913.9999999999989
2019.11.06,-14.000000000010004,352.00000000000387,571.9999999999948,,909.9999999999886
2019.11.06,-115.99999999999966,418.00000000000637,492.0000000000035,,794.0000000000102
2019.11.06,-79.9999999999983,353.9999999999992,449.9999999999948,,723.9999999999957
2019.11.06,-39.00000000000148,379.99999999999545,366.9999999999951,,707.9999999999891
2019.11.06,-45.000000000001705,337.0000000000033,443.99999999999994,,736.0000000000016
2019.11.06,-18.000000000000682,293.00000000000637,478.9999999999961,,754.0000000000018
2019.11.06,-19.000000000005457,302.99999999999727,475.0000000000032,,758.999999999995
2019.11.06,54.000000000002046,302.0000000000067,414.9999999999987,,771.0000000000075
2019.11.06,42.00000000000159,323.99999999999807,395.99999999999636,,761.999999999996
2019.11.06,214.9999999999892,72.00000000000273,507.0000000000019,,793.9999999999939
2019.11.06,251.99999999999534,67.00000000000728,539.0000000000006,,858.0000000000032
2019.11.06,268.0000000000007,49.000000000006594,537.9999999999941,,855.0000000000014
2019.11.06,203.00000000000296,88.00000000000807,558.000000000003,,849.000000000014
2019.11.06,216.99999999999875,99.00000000000375,534.0000000000011,,850.0000000000036
2019.11.06,214.9999999999892,111.0000000000042,527.9999999999951,,853.9999999999885
2019.11.06,207.9999999999984,109.00000000000887,568.9999999999973,,886.0000000000045
2019.11.06,194.99999999999318,144.99999999999602,541.0000000000026,,880.9999999999918
2019.11.06,188.99999999999295,149.0000000000009,575.9999999999987,,913.9999999999926
2019.11.06,167.0000000000016,164.00000000000148,546.000000000002,,877.0000000000051
2019.11.06,197.9999999999933,180.99999999999739,519.0000000000028,,897.9999999999935
2019.11.07,200.00000000000284,153.99999999999636,546.000000000002,,900.0000000000013
2019.11.07,185.99999999999284,147.99999999999613,570.0000000000039,,903.9999999999928
2019.11.07,177.99999999999727,138.9999999999958,549.9999999999949,,866.999999999988
2019.11.07,206.00000000000307,70.99999999999795,570.9999999999993,,848.0000000000003
2019.11.07,234.99999999999943,66.0000000000025,612.0000000000015,,913.0000000000034
2019.11.07,268.99999999999125,28.000000000005798,658.9999999999985,,955.9999999999956
2019.11.07,292.0000000000016,-9.000000000000341,648.9999999999995,,932.0000000000008
2019.11.07,384.00000000000034,-91.99999999999875,698.9999999999941,,990.9999999999957
2019.11.07,397.99999999999613,-94.99999999999886,705.0000000000001,,1007.9999999999974
2019.11.07,509.00000000000034,-153.99999999999636,720.9999999999939,,1075.9999999999977
2019.11.07,611.9999999999948,-248.00000000000466,719.9999999999984,,1083.9999999999886
2019.11.07,597.999999999999,-221.00000000000364,726.0000000000044,,1102.9999999999998
2019.11.07,560.0000000000023,-164.99999999999204,702.9999999999981,,1098.0000000000082
2019.11.07,576.9999999999982,-191.99999999999307,717.9999999999964,,1103.0000000000014
2019.11.07,560.0000000000023,-170.99999999999227,724.0000000000024,,1113.0000000000123
2019.11.07,482.9999999999899,-97.99999999999898,717.000000000001,,1101.9999999999918
2019.11.07,503.9999999999907,-103.9999999999992,663.999999999998,,1063.9999999999895
2019.11.07,524.0000000000009,-88.99999999999864,678.0000000000008,,1113.0000000000032
2019.11.07,165.99999999999682,284.9999999999966,604.0000000000045,,1054.999999999998
2019.11.07,92.99999999998931,240.99999999999966,644.9999999999956,,978.9999999999845
2019.11.07,107.99999999998988,284.9999999999966,614.0000000000034,,1006.9999999999899
2019.11.07,16.999999999995907,355.000000000004,556.0000000000009,,928.0000000000008
2019.11.07,-12.000000000000455,436.00000000000705,478.0000000000006,,902.0000000000073
2019.11.07,-37.00000000000614,466.99999999999875,483.0000000000001,,912.9999999999927
2019.11.07,-183.00000000000693,588.0000000000081,490.00000000000153,,895.0000000000027
2019.11.07,-289.0000000000015,594.9999999999989,497.000000000003,,803.0000000000005
2019.11.07,-161.00000000000136,513.9999999999958,559.9999999999939,,912.9999999999883
2019.11.07,-108.00000000000409,433.9999999999975,600.999999999996,,926.9999999999894
2019.11.07,-94.99999999999886,415.9999999999968,626.0000000000043,,947.0000000000023
2019.11.07,-87.0000000000033,450.00000000000284,588.9999999999951,,951.9999999999947
2019.11.07,-150.00000000000568,457.9999999999984,600.0000000000006,,907.9999999999933
2019.11.07,-43.00000000000637,427.0000000000067,566.9999999999953,,950.9999999999957
2019.11.07,-22.00000000000557,460.00000000000796,561.0000000000003,,999.0000000000027
2019.11.07,10.99999999999568,521.0000000000008,592.0000000000036,,1124.0
2019.11.07,84.00000000000318,519.999999999996,658.0000000000031,,1262.0000000000023
2019.11.07,9.999999999990905,454.9999999999983,844.0000000000003,,1308.9999999999895
2019.11.07,112.99999999999955,391.9999999999959,824.0000000000025,,1328.999999999998
2019.11.07,-73.99999999999807,605.000000000004,815.9999999999945,,1347.0000000000005
2019.11.07,-103.9999999999992,769.0000000000055,749.9999999999951,,1415.0000000000014
2019.11.07,-84.00000000000318,748.9999999999952,722.0000000000005,,1386.9999999999925
2019.11.07,-76.99999999999818,775.9999999999962,658.0000000000031,,1357.0000000000011
2019.11.07,-94.99999999999886,750.0,641.0000000000027,,1296.0000000000039
2019.11.07,-153.0000000000058,790.0000000000063,566.9999999999953,,1203.999999999996
2019.11.07,22.999999999996135,597.999999999999,580.9999999999982,,1201.9999999999932
2019.11.07,103.9999999999992,518.0000000000007,592.0000000000036,,1214.0000000000036
2019.11.07,73.99999999999807,566.0000000000025,585.0000000000022,,1225.0000000000027
2019.11.07,-5.000000000009663,567.0000000000073,575.0000000000033,,1137.000000000001
2019.11.07,19.99999999999602,546.0000000000065,602.0000000000025,,1168.000000000005
2019.11.08,0.999999999990564,542.0000000000016,636.9999999999986,,1179.999999999991
2019.11.08,0.999999999990564,487.000000000009,697.0000000000032,,1185.0000000000027
2019.11.08,-5.000000000009663,531.9999999999965,624.0000000000023,,1150.999999999989
2019.11.08,0.999999999990564,563.0000000000024,510.99999999999477,,1074.9999999999877
2019.11.08,-29.000000000010573,625.0,458.9999999999983,,1054.9999999999877
2019.11.08,0.0,454.00000000000773,561.0000000000003,,1015.0000000000081
2019.11.08,33.999999999991815,397.99999999999613,526.9999999999997,,958.9999999999876
2019.11.08,66.99999999999307,341.99999999999875,587.0000000000042,,995.999999999996
2019.11.08,92.99999999998931,281.9999999999965,597.0000000000031,,971.9999999999889
2019.11.08,45.000000000001705,314.00000000000716,568.9999999999973,,928.0000000000061
2019.11.08,67.99999999999784,290.00000000000625,597.0000000000031,,955.0000000000072
