date,EURUSD,USDCAD,EURCHF,CADCHF,AUDCHF,EURJPY,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.02.10,-147.99999999999258,-97.9999999999981,-70.0000000000145,-134.0000000000008,-369.0000000000082,-215.99999999999397,-4.999999999988347,-170.99999999999227,-409.99999999999926,-67.00000000000594,,-1687.999999999994
2020.02.10,-149.9999999999835,-106.00000000000608,-86.0000000000083,-137.00000000000932,-361.0000000000002,-222.99999999999898,-41.000000000002146,-188.0000000000024,-397.99999999999835,-80.00000000000229,,-1770.0000000000116
2020.02.10,-134.99999999999625,-130.99999999999224,-102.00000000000209,-173.00000000000094,-417.0000000000007,-237.99999999999955,-65.99999999998829,-206.00000000000307,-424.00000000000216,-85.99999999999719,,-1977.9999999999827
2020.02.10,-139.9999999999846,-131.99999999999878,-106.00000000000608,-174.00000000000747,-452.00000000000796,-266.9999999999959,-48.99999999998794,-228.9999999999992,-472.00000000000574,-68.00000000000139,,-2088.9999999999955
2020.02.10,-148.99999999999915,-129.00000000000134,-148.00000000001478,-197.00000000000273,-463.0000000000023,-280.00000000000114,-38.99999999998904,-219.99999999999886,-461.0000000000003,-63.99999999999739,,-2150.000000000007
2020.02.10,-110.99999999999443,-110.00000000001009,-151.9999999999966,-220.00000000000907,-474.00000000000773,-239.99999999999488,-18.999999999991246,-207.9999999999984,-448.9999999999994,-67.00000000000594,,-2050.0000000000077
2020.02.10,-111.99999999997878,-144.99999999999514,-168.99999999999693,-237.00000000000944,-492.0000000000035,-268.99999999999125,-55.99999999998939,-230.99999999999454,-451.0000000000014,-58.000000000002494,,-2219.9999999999627
2020.02.10,-65.99999999998829,-127.99999999999478,-137.9999999999937,-250.00000000000577,-429.0000000000016,-192.99999999999784,-21.00000000000435,-176.9999999999925,-368.00000000000165,-39.00000000000014,,-1808.9999999999804
2020.02.10,-110.99999999999443,-79.00000000000685,-90.00000000001229,-155.00000000000514,-358.0000000000028,-182.00000000000216,-51.99999999998539,-182.99999999999272,-375.0000000000031,-99.00000000000463,,-1684.0000000000095
2020.02.10,-93.99999999999409,-110.99999999999443,-117.00000000001154,-191.00000000000784,-409.99999999999926,-215.0000000000034,-124.99999999999733,-230.99999999999454,-390.0000000000015,-100.99999999999554,,-1984.9999999999995
2020.02.10,-93.99999999999409,-102.00000000000209,-114.0000000000141,-203.00000000000873,-392.9999999999989,-165.99999999999682,-188.9999999999947,-203.99999999999352,-353.99999999999875,-117.00000000000044,,-1936.0000000000023
2020.02.10,-124.99999999999733,-96.99999999999153,-114.0000000000141,-175.00000000000293,-360.0000000000048,-173.00000000000182,-104.99999999999955,-182.00000000000216,-372.0000000000057,-129.9999999999968,,-1833.0000000000166
2020.02.10,-111.99999999997878,-141.00000000001333,-112.000000000001,-213.00000000000762,-409.99999999999926,-185.99999999999284,-130.99999999999224,-210.99999999999852,-383.0,-141.99999999999767,,-2040.9999999999814
2020.02.10,-89.99999999999008,-134.00000000001188,-123.00000000000644,-215.00000000000963,-375.9999999999986,-188.0000000000024,-34.99999999998504,-182.99999999999272,-341.0000000000024,-36.999999999998145,,-1721.9999999999973
2020.02.10,-101.99999999997988,-140.0000000000068,-120.99999999999334,-217.0000000000005,-360.0000000000048,-206.00000000000307,-41.000000000002146,-189.99999999999773,-311.00000000000574,-55.000000000005045,,-1742.9999999999986
2020.02.10,-92.99999999998754,-117.00000000001154,-146.00000000000168,-221.00000000000452,-372.0000000000057,-173.99999999999238,35.00000000000725,-137.99999999999102,-329.00000000000153,-4.999999999999449,,-1559.9999999999884
2020.02.10,-95.00000000000064,-59.99999999999339,-129.00000000000134,-177.00000000000495,-343.00000000000443,-158.00000000000125,150.00000000000568,-88.99999999999864,-331.0000000000035,-17.000000000000348,,-1249.000000000003
2020.02.10,-102.99999999998644,52.99999999999194,-109.00000000000354,-113.00000000000753,-319.0000000000026,-170.0000000000017,104.00000000001519,-111.0000000000042,-445.0000000000065,-133.00000000000534,,-1346.000000000011
2020.02.10,-101.99999999997988,86.0000000000083,-76.0000000000094,-60.00000000000449,-317.0000000000006,-168.99999999999693,58.000000000002494,-106.99999999999932,-435.0000000000076,-109.99999999999899,,-1231.9999999999864
2020.02.10,87.00000000001484,160.00000000000458,35.999999999991594,-60.00000000000449,-289.0000000000059,58.000000000006935,-1.999999999990898,-10.99999999999568,-397.99999999999835,-85.00000000000173,,-503.9999999999791
2020.02.10,102.00000000000209,126.99999999998823,99.00000000000463,-57.00000000000705,-258.9999999999981,94.99999999999886,5.000000000010552,21.000000000000796,-387.000000000004,-38.0000000000047,,-292.00000000000864
2020.02.10,42.0000000000087,99.00000000000463,92.00000000000318,-53.00000000000304,-300.0000000000003,43.99999999999693,66.00000000001049,18.000000000000682,-480.99999999999807,-31.999999999998696,,-504.9999999999755
2020.02.10,43.999999999999595,107.99999999999699,129.00000000000134,-29.000000000001247,-268.0000000000016,40.00000000000625,100.99999999999554,37.00000000000614,-478.0000000000006,-24.000000000001798,,-339.99999999999943
2020.02.10,185.00000000001293,143.00000000000423,215.99999999999397,-41.000000000002146,-191.00000000000784,149.0000000000009,58.000000000002494,79.00000000000773,-304.9999999999997,58.99999999999794,,352.0000000000105
2020.02.10,268.0000000000016,192.99999999999872,201.99999999999108,-52.000000000007596,-194.0000000000053,230.00000000000398,7.0000000000014495,94.99999999999886,-291.0000000000079,56.0000000000005,,513.9999999999754
2020.02.10,225.00000000000853,198.99999999999363,218.99999999999142,-33.000000000005244,-173.00000000000094,218.00000000000352,107.99999999999699,123.00000000000466,-297.00000000000284,82.00000000000429,,670.9999999999941
2020.02.10,254.00000000002086,204.00000000000418,268.0000000000016,-6.0000000000060005,-158.99999999999804,281.9999999999965,56.99999999999594,150.99999999999625,-302.0000000000023,68.00000000000139,,817.0000000000102
2020.02.10,258.0000000000027,175.99999999999838,290.9999999999968,-10.000000000010001,-141.99999999999767,299.99999999999716,38.0000000000047,141.9999999999959,-257.0000000000072,92.00000000000318,,887.9999999999839
2020.02.10,262.00000000000665,161.99999999999548,295.0000000000008,-4.000000000004,-140.0000000000068,305.0000000000068,5.999999999994898,135.00000000000512,-265.0000000000041,78.00000000000028,,833.9999999999952
2020.02.10,262.00000000000665,140.99999999999113,329.99999999998585,5.999999999994898,-136.99999999999824,329.9999999999983,-11.999999999989797,141.00000000000534,-277.000000000005,78.99999999999574,,862.9999999999848
2020.02.10,266.0000000000107,136.99999999998712,312.00000000000114,-9.00000000000345,-178.00000000000037,320.99999999999795,-18.999999999991246,126.99999999999534,-309.0000000000037,68.99999999999685,,716.9999999999905
2020.02.10,272.00000000000557,126.99999999998823,319.999999999987,-27.00000000001035,-187.00000000000384,311.00000000000705,-45.99999999999049,117.00000000000443,-302.0000000000023,77.00000000000485,,661.9999999999902
2020.02.10,286.00000000000847,136.00000000000279,296.9999999999917,-35.00000000000725,-214.00000000000307,281.0000000000059,-58.99999999998684,109.99999999999943,-326.9999999999995,97.00000000000264,,572.0000000000143
2020.02.10,287.9999999999994,141.99999999999767,299.99999999998914,-36.0000000000027,-224.000000000002,272.00000000000557,-31.000000000003247,105.00000000000398,-336.00000000000296,100.00000000000009,,579.9999999999849
2020.02.10,309.0000000000037,134.99999999999625,302.0000000000023,-41.000000000002146,-265.0000000000041,272.99999999999613,-31.000000000003247,103.00000000000864,-386.0000000000086,104.00000000000409,,502.999999999993
2020.02.11,306.00000000000625,121.99999999999989,309.99999999998806,-20.0000000000089,-240.00000000000688,277.000000000001,-24.999999999986144,129.0000000000049,-377.0000000000051,143.00000000000423,,624.9999999999974
2020.02.11,287.000000000015,121.99999999999989,313.99999999999204,-27.00000000001035,-255.00000000000523,245.00000000000455,-41.000000000002146,100.99999999999909,-382.00000000000455,121.99999999999989,,485.9999999999882
2020.02.11,292.00000000000335,129.00000000000134,303.9999999999932,-31.000000000003247,-263.0000000000021,266.9999999999959,-1.999999999990898,118.00000000000921,-387.99999999999943,119.99999999999788,,546.0000000000051
2020.02.11,312.00000000000114,143.00000000000423,309.0000000000037,-34.000000000000696,-304.9999999999997,278.0000000000058,-62.000000000006494,82.99999999999841,-450.00000000000597,90.99999999999665,,364.99999999999716
2020.02.11,318.00000000001825,136.99999999998712,314.99999999999864,-46.00000000000159,-287.0000000000039,293.00000000000637,-59.99999999999339,85.99999999999852,-419.00000000000273,90.99999999999665,,428.0000000000038
2020.02.11,311.0000000000168,112.000000000001,276.9999999999939,-71.00000000000995,-362.00000000000676,224.00000000000375,78.00000000000028,100.99999999999909,-480.0000000000027,175.00000000000293,,364.9999999999984
2020.02.11,272.00000000000557,53.999999999998494,229.99999999999687,-113.00000000000753,-484.00000000000665,153.99999999999636,-83.9999999999952,-3.9999999999906777,-592.0000000000036,104.99999999999955,,-462.0000000000068
2020.02.11,272.00000000000557,55.99999999998939,219.99999999999798,-119.00000000000244,-451.0000000000014,159.9999999999966,-15.999999999993797,27.000000000001023,-550.000000000006,136.99999999999824,,-264.0000000000149
2020.02.11,273.0000000000121,51.000000000001044,194.0000000000053,-139.00000000000023,-480.0000000000027,121.99999999999989,9.000000000014552,36.000000000001364,-565.0000000000044,149.99999999999457,,-348.9999999999785
2020.02.11,263.00000000001324,8.999999999992347,177.00000000000495,-170.00000000000347,-514.9999999999987,91.00000000000819,-60.99999999999994,-21.000000000000796,-572.0000000000058,131.00000000000333,,-667.9999999999867
2020.02.11,257.0000000000183,15.999999999993797,170.00000000000347,-163.00000000000205,-538.0000000000051,121.99999999999989,-117.99999999999588,-34.99999999999659,-611.000000000006,97.00000000000264,,-802.9999999999876
2020.02.11,253.00000000001432,-15.999999999993797,170.00000000000347,-192.00000000000327,-546.000000000002,125.0,-117.99999999999588,-25.99999999999625,-585.0000000000022,136.00000000000279,,-798.9999999999729
2020.02.11,286.00000000000847,-4.000000000004,185.99999999999727,-182.00000000000438,-546.000000000002,143.00000000000068,-95.00000000000064,-19.99999999999602,-597.0000000000031,141.00000000000225,,-688.0000000000014
2020.02.11,304.00000000001535,-24.000000000001798,197.00000000000273,-198.00000000000927,-543.0000000000045,159.9999999999966,-134.99999999999625,-12.999999999991019,-574.0000000000078,158.99999999999804,,-666.9999999999981
2020.02.11,298.00000000002046,-46.0000000000127,194.0000000000053,-208.00000000000819,-580.0000000000027,129.99999999999545,-215.99999999999397,-72.00000000000273,-623.0000000000069,124.00000000000189,,-999.000000000004
2020.02.11,296.0000000000074,-55.000000000005045,170.00000000000347,-231.0000000000034,-614.9999999999989,118.99999999999977,-219.99999999999798,-72.00000000000273,-626.0000000000043,121.00000000000443,,-1112.9999999999973
2020.02.11,302.0000000000023,-69.00000000000794,163.00000000000205,-246.00000000000176,-658.0000000000031,103.9999999999992,-356.00000000000074,-125.99999999999056,-669.0000000000085,75.00000000000284,,-1480.0000000000064
2020.02.11,312.00000000000114,-76.99999999999375,194.0000000000053,-241.00000000000233,-634.0000000000013,125.0,-326.0000000000041,-114.99999999999488,-646.0000000000022,109.00000000000354,,-1298.9999999999884
2020.02.11,308.0000000000194,-117.99999999999588,194.99999999998963,-243.00000000000432,-609.9999999999994,143.00000000000068,-251.99999999998556,-79.9999999999983,-635.0000000000077,114.99999999999844,,-1176.999999999983
2020.02.11,281.0000000000201,-134.00000000001188,225.99999999999287,-239.0000000000003,-587.0000000000042,94.99999999999886,-234.00000000000088,-57.999999999992724,-577.0000000000052,175.99999999999838,,-1051.000000000005
2020.02.11,271.0000000000212,-114.99999999999844,202.9999999999976,-241.00000000000233,-552.0000000000081,49.000000000006594,-141.99999999999767,-46.999999999997044,-569.0000000000084,199.00000000000472,,-943.9999999999818
2020.02.11,306.00000000000625,-117.00000000001154,251.99999999998556,-220.00000000000907,-563.9999999999978,150.99999999999625,-252.99999999999213,-64.99999999999773,-578.0000000000007,146.99999999999713,,-941.0000000000238
2020.02.11,277.00000000001614,-87.99999999999919,297.9999999999983,-172.00000000000549,-495.000000000001,132.000000000005,-234.00000000000088,-63.99999999999295,-544.0,126.99999999999933,,-762.9999999999808
2020.02.11,267.0000000000172,-95.00000000000064,258.0000000000027,-161.00000000000003,-504.00000000000443,115.0000000000091,-251.00000000000122,-91.99999999999875,-558.9999999999984,102.00000000000209,,-919.9999999999725
2020.02.11,257.0000000000183,-78.00000000000028,265.0000000000041,-155.00000000000514,-483.0000000000001,120.00000000000455,-194.99999999998963,-57.999999999992724,-531.9999999999991,134.99999999999625,,-723.9999999999638
2020.02.11,229.00000000001253,-90.00000000001229,226.99999999999943,-163.00000000000205,-487.99999999999955,72.00000000000273,-177.00000000000495,-76.99999999999818,-530.0000000000082,116.00000000000499,,-881.0000000000055
2020.02.11,218.00000000000708,-97.9999999999981,212.99999999999653,-193.00000000000983,-490.00000000000153,81.00000000000307,-136.99999999998712,-57.00000000000216,-524.0000000000023,136.99999999999824,,-849.9999999999961
2020.02.11,247.00000000001944,-144.99999999999514,190.99999999998562,-252.0000000000078,-541.0000000000026,128.0000000000001,-198.99999999999363,-57.999999999992724,-519.0000000000028,151.9999999999966,,-995.999999999993
2020.02.11,275.000000000003,-143.00000000000423,201.99999999999108,-235.00000000000742,-521.0000000000048,155.00000000000114,-191.99999999999218,-46.999999999997044,-528.0000000000063,146.99999999999713,,-887.0000000000194
2020.02.11,263.00000000001324,-141.00000000001333,226.99999999999943,-227.00000000001052,-533.0000000000057,153.0000000000058,-234.00000000000088,-55.999999999997385,-531.0000000000036,153.99999999999858,,-925.0000000000143
2020.02.11,327.00000000001063,-107.99999999999699,239.99999999999577,-259.0000000000092,-535.0000000000077,219.99999999999886,-313.99999999999204,-25.99999999999625,-535.0000000000077,131.00000000000333,,-859.0000000000014
2020.02.11,385.00000000001313,-28.000000000005798,248.99999999998812,-221.00000000000452,-577.0000000000052,356.00000000000875,-438.00000000000506,-31.999999999996476,-580.0000000000027,65.99999999999939,,-820.0000000000103
2020.02.11,250.00000000001688,-144.0000000000108,180.0000000000024,-242.00000000000887,-670.9999999999993,177.0000000000067,-478.0000000000006,-155.00000000000114,-690.0000000000017,-2.000000000002,,-1774.9999999999984
2020.02.11,195.00000000001182,-192.99999999999872,185.99999999999727,-241.00000000000233,-701.0000000000072,128.0000000000001,-539.0000000000006,-201.99999999999818,-741.9999999999982,-31.999999999998696,,-2140.9999999999945
2020.02.11,177.00000000000495,-261.0000000000001,177.99999999998929,-260.00000000000466,-758.9999999999985,37.9999999999967,-739.0000000000008,-337.0000000000033,-787.0000000000043,-112.000000000001,,-2862.000000000022
2020.02.11,213.00000000001873,-252.99999999999213,219.99999999999798,-274.00000000000756,-669.0000000000085,31.999999999996476,-607.9999999999864,-280.00000000000114,-719.9999999999984,-48.99999999999905,,-2387.99999999998
2020.02.11,208.00000000000819,-178.00000000001148,273.9999999999965,-188.00000000001037,-595.0000000000011,39.00000000000148,-563.0000000000024,-248.00000000000466,-656.000000000001,-12.999999999996348,,-1920.0000000000214
2020.02.11,186.0000000000195,-120.00000000000898,317.9999999999961,-123.00000000000644,-521.0000000000048,94.99999999999886,-431.0000000000036,-170.99999999999227,-639.0000000000007,-17.999999999995797,,-1423.9999999999982
2020.02.11,186.0000000000195,-114.99999999999844,368.9999999999971,-56.0000000000005,-433.0000000000056,123.00000000000466,-347.9999999999928,-120.99999999999511,-602.0000000000025,9.00000000000345,,-987.9999999999702
2020.02.11,180.0000000000024,-131.99999999999878,404.0000000000044,-45.000000000006146,-411.0000000000058,109.00000000000887,-341.99999999999784,-138.9999999999958,-582.0000000000048,29.999999999996696,,-927.9999999999968
2020.02.11,203.00000000001984,-148.99999999999915,377.9999999999894,-76.0000000000094,-431.99999999999903,118.99999999999977,-334.9999999999964,-123.99999999999523,-564.000000000009,63.00000000000195,,-916.9999999999972
2020.02.11,211.00000000000563,-137.00000000000932,438.00000000000506,-48.000000000003595,-401.00000000000693,152.00000000000102,-329.00000000000153,-96.9999999999942,-557.0000000000075,65.00000000000395,,-703.0000000000074
2020.02.11,192.00000000001438,-157.00000000000713,426.9999999999996,-38.0000000000047,-374.0000000000077,167.0000000000016,-299.99999999998914,-84.00000000000318,-551.0000000000015,61.999999999995396,,-656.0000000000023
2020.02.11,195.00000000001182,-143.00000000000423,405.9999999999952,-57.00000000000705,-409.0000000000038,164.00000000000148,-310.9999999999946,-82.99999999999841,-573.0000000000013,58.99999999999794,,-752.0000000000028
2020.02.11,207.00000000000162,-127.99999999999478,421.0000000000047,-37.00000000000925,-397.99999999999835,185.00000000000227,-304.9999999999997,-66.99999999999307,-580.9999999999982,53.999999999998494,,-648.9999999999862
2020.02.11,217.0000000000005,-141.00000000001333,421.99999999998903,-47.00000000000814,-402.9999999999978,177.99999999999727,-295.99999999998516,-63.00000000000239,-565.9999999999999,65.99999999999939,,-633.0000000000203
2020.02.11,225.00000000000853,-157.00000000000713,424.99999999998647,-69.00000000000794,-404.0000000000044,174.0000000000066,-329.99999999998585,-73.99999999999807,-569.0000000000084,85.99999999999719,,-693.0000000000131
2020.02.11,240.00000000001796,-181.9999999999933,424.00000000000216,-80.00000000000229,-426.9999999999996,189.00000000000716,-442.9999999999934,-102.99999999999443,-558.000000000003,51.99999999999649,,-887.9999999999621
2020.02.12,219.00000000001364,-178.00000000001148,411.0000000000058,-75.00000000000284,-418.0000000000073,161.00000000000136,-519.0000000000028,-143.00000000000068,-557.0000000000075,26.000000000003798,,-1073.000000000008
2020.02.12,220.00000000002018,-188.00000000001037,415.99999999999415,-62.000000000006494,-409.99999999999926,168.99999999999693,-431.99999999998795,-111.0000000000042,-565.0000000000044,75.00000000000284,,-887.9999999999985
2020.02.12,233.00000000001654,-178.00000000001148,417.0000000000007,-72.0000000000054,-448.000000000004,144.99999999999602,-387.99999999998835,-134.00000000000034,-591.0000000000082,61.999999999995396,,-954.0000000000091
2020.02.12,234.00000000000088,-157.00000000000713,407.0000000000018,-72.0000000000054,-478.0000000000006,114.00000000000432,-482.999999999989,-189.99999999999773,-639.0000000000007,9.00000000000345,,-1254.9999999999902
2020.02.12,233.00000000001654,-144.0000000000108,397.99999999998727,-64.0000000000085,-477.0000000000052,111.0000000000042,-480.99999999999807,-177.99999999999727,-641.0000000000027,10.999999999994348,,-1232.0000000000202
2020.02.12,276.00000000000955,-106.00000000000608,452.99999999999227,-49.00000000001015,-458.9999999999983,153.99999999999636,-784.9999999999912,-228.9999999999992,-656.000000000001,-82.99999999999974,,-1484.0000000000075
2020.02.12,251.00000000000122,-180.0000000000024,435.9999999999919,-84.0000000000063,-602.0000000000025,91.99999999999875,-1943.9999999999902,-798.0000000000018,-787.9999999999998,-700.0000000000006,,-4317.000000000012
2020.02.12,226.99999999999943,-194.0000000000053,451.0000000000014,-67.00000000000594,-550.000000000006,88.99999999999864,-1973.0000000000025,-813.0000000000024,-743.0000000000048,-717.000000000001,,-4290.000000000028
2020.02.12,240.00000000001796,-211.00000000000563,468.00000000000176,-71.00000000000995,-584.0000000000067,81.00000000000307,-2262.9999999999927,-939.9999999999977,-784.0000000000069,-848.0000000000043,,-4912.000000000001
2020.02.12,226.99999999999943,-222.00000000001108,470.9999999999992,-72.0000000000054,-597.0000000000031,66.0000000000025,-2290.9999999999986,-962.9999999999939,-814.0000000000036,-866.9999999999956,,-5062.00000000001
2020.02.12,247.00000000001944,-239.00000000001143,486.999999999993,-75.00000000000284,-573.0000000000013,108.00000000000409,-2176.9999999999845,-902.9999999999916,-764.0000000000091,-787.9999999999998,,-4676.9999999999845
2020.02.12,247.00000000001944,-242.00000000000887,496.99999999999187,-71.00000000000995,-558.9999999999984,121.99999999999989,-2021.9999999999905,-823.9999999999981,-747.0000000000088,-702.9999999999981,,-4302.000000000001
2020.02.12,265.0000000000041,-225.00000000000853,493.99999999999443,-79.00000000000685,-541.9999999999981,165.00000000000625,-2004.0000000000057,-781.9999999999965,-718.0000000000075,-673.9999999999968,,-4100.000000000015
2020.02.12,285.00000000000193,-221.00000000000452,483.99999999999557,-103.00000000000864,-562.0000000000069,180.00000000000682,-1994.9999999999911,-781.9999999999965,-713.0000000000081,-670.9999999999993,,-4098.000000000011
2020.02.12,281.0000000000201,-229.00000000001253,489.99999999999045,-98.0000000000092,-579.0000000000073,176.00000000000193,-2061.999999999986,-802.9999999999973,-743.0000000000048,-688.9999999999952,,-4256.0
2020.02.12,284.00000000001756,-251.00000000000122,489.99999999999045,-128.00000000000588,-585.0000000000022,170.0000000000017,-2054.9999999999845,-810.0000000000023,-761.0000000000006,-687.0000000000043,,-4332.999999999991
2020.02.12,316.0000000000052,-238.0000000000049,475.99999999998755,-133.00000000000534,-582.0000000000048,180.00000000000682,-1951.9999999999982,-759.0000000000003,-704.0000000000047,-612.0000000000015,,-4008.00000000002
2020.02.12,326.0000000000041,-211.00000000000563,495.000000000001,-119.00000000000244,-557.0000000000075,185.00000000000227,-2042.9999999999948,-789.0000000000015,-687.9999999999998,-661.9999999999959,,-4063.0000000000005
2020.02.12,356.00000000000074,-252.99999999999213,470.9999999999992,-170.00000000000347,-604.0000000000045,186.9999999999976,-2089.999999999992,-816.0000000000025,-689.0000000000063,-663.999999999998,,-4272.000000000002
2020.02.12,274.00000000001864,-300.99999999999574,409.99999999999926,-190.00000000000128,-646.0000000000022,88.99999999999864,-2126.99999999999,-893.9999999999912,-736.0000000000033,-712.9999999999969,,-4833.9999999999645
2020.02.12,191.00000000000784,-364.00000000000875,383.0,-201.00000000000674,-716.0000000000056,-36.99999999999193,-2215.999999999996,-998.0000000000047,-813.0000000000082,-766.0,,-5537.000000000014
2020.02.12,169.00000000001913,-374.0000000000077,331.999999999999,-220.00000000000907,-768.000000000002,-246.9999999999999,-2261.000000000002,-1143.0000000000007,-856.0000000000013,-792.0000000000039,,-6160.000000000007
2020.02.12,192.00000000001438,-356.00000000000074,370.999999999988,-198.00000000000927,-726.0000000000044,-203.00000000000296,-2146.9999999999877,-1058.9999999999975,-812.0000000000016,-714.999999999999,,-5653.000000000001
2020.02.12,198.00000000000927,-314.99999999999864,496.99999999999187,-117.00000000000044,-643.0000000000047,-90.00000000000341,-2173.0000000000027,-965.999999999994,-809.0000000000042,-729.9999999999973,,-5148.000000000005
2020.02.12,207.00000000000162,-344.00000000001097,499.000000000005,-107.00000000000153,-639.0000000000007,-111.99999999999477,-2130.999999999994,-1009.0000000000003,-817.000000000001,-734.0000000000014,,-5186.999999999998
2020.02.12,225.00000000000853,-331.999999999999,524.9999999999977,-95.00000000000064,-650.0000000000061,-34.99999999999659,-2218.999999999993,-1000.0,-834.0000000000014,-758.0000000000031,,-5172.999999999994
2020.02.12,240.00000000001796,-343.00000000000443,487.99999999999955,-134.0000000000008,-683.0000000000002,-9.999999999990905,-2312.0000000000027,-1025.9999999999964,-840.0000000000074,-775.9999999999989,,-5395.9999999999845
2020.02.12,273.0000000000121,-350.00000000000585,558.9999999999984,-112.000000000001,-683.0000000000002,4.9999999999954525,-2573.000000000003,-1094.9999999999989,-862.0000000000072,-880.000000000003,,-5718.000000000014
2020.02.12,280.0000000000136,-374.999999999992,540.9999999999915,-148.0000000000037,-691.0000000000083,28.000000000005798,-2588.999999999997,-1123.0000000000045,-870.9999999999995,-910.9999999999951,,-5858.99999999999
2020.02.12,287.9999999999994,-436.9999999999985,516.0000000000053,-197.00000000000273,-726.0000000000044,49.99999999999716,-2601.999999999993,-1117.999999999995,-821.000000000005,-844.0000000000003,,-5890.999999999996
2020.02.12,287.000000000015,-439.99999999999596,510.99999999999477,-217.0000000000005,-723.0000000000069,27.000000000001023,-2639.9999999999977,-1141.999999999996,-807.0000000000022,-858.0000000000032,,-6001.999999999991
2020.02.12,287.000000000015,-443.99999999999994,496.99999999999187,-227.00000000001052,-719.9999999999984,10.000000000005116,-2554.9999999999964,-1105.000000000004,-787.9999999999998,-805.0000000000001,,-5849.999999999997
2020.02.12,320.00000000000915,-405.0000000000109,509.00000000000387,-232.00000000000998,-702.0000000000026,25.99999999999625,-2408.9999999999945,-1018.0000000000007,-767.0000000000066,-721.000000000005,,-5399.00000000002
2020.02.12,320.00000000000915,-497.99999999999847,502.00000000000244,-303.0000000000088,-736.0000000000033,22.999999999996135,-2543.0000000000064,-1079.9999999999982,-768.000000000002,-756.0000000000011,,-5839.00000000001
2020.02.12,377.0000000000051,-495.000000000001,504.9999999999999,-325.00000000000864,-724.9999999999978,52.00000000000671,-2495.0000000000027,-1027.000000000001,-694.0000000000057,-641.9999999999982,,-5469.000000000004
2020.02.12,468.00000000000176,-490.999999999997,536.0000000000032,-347.0000000000084,-783.0000000000003,167.0000000000016,-2529.9999999999877,-992.0000000000044,-786.0000000000089,-648.9999999999995,,-5407.0
2020.02.12,449.0000000000105,-490.999999999997,499.000000000005,-335.0000000000075,-830.0000000000085,129.99999999999545,-2537.999999999996,-1033.9999999999918,-797.0000000000033,-675.0000000000034,,-5621.999999999997
