date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.05.25,102.00000000000209,22.999999999995246,-13.999999999980695,8.000000000008,-83.9999999999952,-100.99999999999554,-83.00000000001084,-156.99999999999648,-87.99999999999919,-139.99999999999568,-225.00000000002274,86.0000000000083,76.99999999999375,-193.9999999999884,-129.99999999998568,-99.99999999998899,-130.99999999999224,-135.00000000000512,-117.999999999995,-107.00000000000153,-104.00000000000409,58.000000000002494,,-1556.9999999999477
2020.05.25,90.0000000000012,17.000000000000348,-5.999999999994898,32.999999999994145,-53.999999999998494,-84.0000000000063,-80.00000000001339,-180.99999999999739,-86.99999999999264,-121.99999999999989,-243.99999999999977,66.00000000001049,107.00000000001265,-188.99999999999295,-125.99999999998168,-29.999999999996696,-89.99999999999008,-120.00000000000455,-120.99999999999511,-102.00000000000209,-107.00000000000153,45.000000000006146,,-1384.9999999999425
2020.05.25,107.00000000000153,21.999999999988695,30.0000000000189,2.0000000000131024,-31.999999999998696,-58.99999999999794,-55.000000000005045,-192.99999999999784,-94.99999999998954,-102.99999999999754,-284.00000000002024,71.00000000002105,160.00000000000458,-195.99999999999795,-37.99999999998249,-46.999999999997044,-55.000000000005045,-112.99999999999955,-99.99999999999432,-44.99999999999504,-37.99999999999359,73.99999999999629,,-986.9999999999276
2020.05.25,114.00000000000298,48.99999999998794,52.000000000007596,9.000000000014552,-46.999999999997044,-65.99999999999939,-52.000000000007596,-200.9999999999934,-105.99999999999498,-121.99999999999989,-299.0000000000066,77.00000000001594,129.00000000000134,-192.99999999999784,-20.999999999982144,-82.99999999998863,-99.00000000000463,-151.00000000001046,-131.9999999999908,-56.0000000000005,-48.000000000003595,73.99999999999629,,-1171.999999999951
2020.05.25,121.00000000000443,56.99999999999594,48.000000000003595,-24.999999999986144,-72.99999999998974,-102.99999999999754,-60.99999999999994,-198.99999999999807,-124.99999999999733,-153.99999999999858,-305.0000000000068,66.00000000001049,96.00000000000719,-193.9999999999884,14.000000000002899,-140.99999999999113,-195.9999999999962,-173.00000000000182,-161.99999999999193,-82.00000000000429,-82.99999999999974,66.99999999999484,,-1606.9999999999284
2020.05.25,132.0000000000099,75.00000000000284,45.000000000006146,-36.999999999998145,-84.99999999999064,-111.00000000000554,-66.99999999999484,-180.99999999999739,-137.9999999999937,-177.00000000000495,-303.0000000000257,66.00000000001049,90.00000000001229,-193.9999999999884,24.000000000001798,-161.99999999999548,-248.99999999998812,-179.00000000000205,-169.9999999999875,-90.99999999999665,-102.99999999999754,52.99999999999194,,-1761.999999999931
2020.05.25,121.99999999999989,86.0000000000083,22.0000000000109,-31.000000000003247,-72.99999999998974,-111.00000000000554,-83.00000000001084,-152.00000000000102,-127.99999999999478,-170.99999999999892,-277.00000000001523,76.0000000000094,117.00000000001154,-182.00000000000216,-3.999999999981796,-134.99999999999625,-214.99999999998744,-146.0000000000008,-149.0000000000009,-68.00000000000139,-90.0000000000012,38.0000000000047,,-1553.9999999999463
2020.05.25,136.00000000000279,-5.000000000010552,31.000000000003247,-18.999999999991246,-39.00000000000014,-90.99999999999665,-120.00000000000898,-138.9999999999958,-152.99999999999204,-148.0000000000037,-251.00000000000477,35.00000000000725,171.00000000001003,-171.99999999999704,-15.999999999993797,-21.999999999988695,-119.00000000000244,-109.99999999999943,-126.99999999999534,-24.999999999997247,-63.99999999999739,43.999999999999595,,-1202.9999999999525
2020.05.25,182.99999999999983,-22.999999999995246,51.000000000001044,-12.999999999996348,-23.999999999990695,-53.00000000000304,-121.99999999999989,-118.99999999999977,-198.99999999999363,-173.00000000000094,-285.000000000025,-0.9999999999843467,207.00000000000162,-177.99999999999727,3.0000000000196536,-141.99999999999767,-202.9999999999976,-115.99999999999966,-110.99999999999,-4.999999999999449,-27.999999999994696,45.99999999999049,,-1304.999999999953
2020.05.25,243.00000000000432,1.999999999990898,150.00000000000568,-41.000000000002146,-14.999999999998348,-34.99999999999615,-97.00000000001374,-49.99999999999716,-219.99999999999798,-178.00000000000037,-293.00000000000637,-20.999999999982144,205.00000000001074,-83.99999999998897,146.00000000000168,-167.9999999999904,-171.99999999999437,-103.00000000000864,-89.9999999999892,9.00000000000345,12.000000000000899,72.0000000000054,,-727.9999999999429
2020.05.25,221.99999999999997,-68.00000000000139,134.00000000001188,25.00000000000835,43.00000000000415,5.999999999994898,-87.00000000001484,-72.99999999999329,-184.99999999999073,-131.00000000000333,-222.0000000000084,-37.99999999998249,252.99999999999213,-57.999999999992724,100.0000000000112,-70.99999999999883,-136.99999999998712,-32.00000000001069,-37.9999999999967,43.999999999999595,23.00000000000635,59.99999999999339,,-229.99999999995856
2020.05.25,176.0000000000095,-79.00000000000685,147.00000000000824,14.000000000002899,13.00000000000745,-9.999999999998899,-49.99999999999449,-125.0,-159.9999999999935,-126.99999999999933,-215.0000000000034,-55.99999999998939,185.00000000001293,-93.99999999999409,97.00000000001374,-88.99999999998354,-96.99999999999153,-76.00000000000762,-61.99999999999761,22.999999999995246,12.999999999996348,60.99999999999994,,-510.999999999914
2020.05.25,204.00000000000418,-73.00000000001194,125.00000000001954,45.000000000006146,16.0000000000049,-0.999999999995449,-92.00000000000318,-123.00000000000466,-154.99999999999403,-114.99999999999844,-230.0000000000182,-54.99999999998284,146.00000000000168,-126.99999999999534,46.0000000000127,-96.99999999999153,-83.9999999999952,-90.00000000000341,-64.99999999999773,-2.999999999997449,7.0000000000014495,86.0000000000083,,-634.9999999999305
2020.05.25,152.00000000000767,-29.999999999996696,41.000000000002146,-126.99999999998823,-111.99999999998988,-111.00000000000554,-90.99999999999665,-186.00000000000705,-198.99999999999363,-189.00000000000583,-392.00000000002433,-73.99999999999629,53.00000000001415,-217.9999999999893,34.000000000000696,-243.99999999999977,-228.99999999999034,-224.00000000000375,-181.99999999998795,-58.99999999999794,-37.99999999999359,95.00000000000064,,-2329.999999999942
2020.05.25,99.00000000000463,59.99999999999339,-8.999999999992347,-150.99999999999002,-102.99999999999754,-102.00000000000209,-103.00000000000864,-234.99999999999943,-210.99999999999451,-185.00000000000182,-377.00000000000955,-62.99999999999084,49.99999999999449,-268.0000000000007,56.000000000011596,-214.99999999998744,-190.00000000000128,-216.00000000000819,-172.9999999999876,-32.999999999994145,-17.000000000000348,106.00000000000608,,-2279.999999999957
2020.05.25,82.99999999999974,89.99999999999008,-67.9999999999792,-190.00000000000128,-142.99999999999312,-148.0000000000037,-127.00000000001043,-246.9999999999999,-172.99999999998983,-184.00000000000637,-408.00000000001546,-64.99999999998174,-5.999999999994898,-335.9999999999985,25.00000000000835,-163.9999999999864,-160.00000000000458,-262.00000000000045,-224.99999999999432,-82.99999999999974,-65.00000000000395,106.00000000000608,,-2749.9999999999604
2020.05.25,60.00000000000449,65.99999999998829,-81.9999999999821,-190.00000000000128,-112.99999999999643,-112.99999999999643,-143.00000000000423,-260.9999999999957,-170.99999999999892,-139.00000000000023,-366.00000000001387,-82.99999999998863,42.999999999993044,-327.99999999998875,-18.999999999991246,-59.99999999999339,-14.999999999987246,-212.0000000000033,-170.99999999999227,-24.000000000001798,-2.000000000002,116.00000000000499,,-2206.9999999999472
2020.05.25,74.00000000000739,66.99999999999484,-88.99999999998354,-130.99999999999224,-131.99999999999878,-109.99999999999899,-143.00000000000423,-230.00000000000398,-161.00000000000003,-136.00000000000279,-323.0000000000075,-62.99999999999084,-5.999999999994898,-316.99999999999307,-72.99999999998974,-78.00000000000028,8.000000000008,-219.0000000000083,-155.9999999999917,-78.00000000000028,-26.000000000003798,130.0000000000079,,-2191.9999999999472
2020.05.25,85.00000000000173,21.999999999988695,-51.99999999998539,-102.00000000000209,-102.99999999999754,-80.00000000000229,-151.9999999999966,-222.99999999999898,-156.99999999999602,-136.00000000000279,-317.0000000000073,-38.99999999998904,-31.999999999987594,-281.9999999999965,-37.99999999998249,-95.00000000000064,29.999999999996696,-185.00000000000227,-125.99999999999056,-90.0000000000012,-17.000000000000348,140.0000000000068,,-1948.9999999999463
2020.05.25,10.000000000010001,25.999999999992696,-182.99999999999983,-58.99999999998684,-136.99999999999824,-116.00000000000499,-171.00000000001003,-287.00000000000614,-136.99999999999824,-126.0000000000039,-379.0000000000191,-39.999999999995595,-45.99999999999049,-405.00000000000114,-255.99999999998957,-75.99999999998718,59.000000000009045,-218.00000000000352,-155.9999999999917,-134.99999999999625,-73.99999999999629,157.99999999999147,,-2747.9999999999764
2020.05.25,-2.999999999997449,147.00000000000824,-190.99999999998562,-60.99999999999994,-159.9999999999935,-126.0000000000039,-161.00000000001114,-299.0000000000066,-73.99999999999629,-126.99999999999933,-380.0000000000239,129.00000000000134,29.999999999996696,-405.00000000000114,-268.9999999999859,-36.999999999998145,96.00000000000719,-233.0000000000041,-160.99999999998715,-175.00000000000293,-104.00000000000409,160.00000000000458,,-2403.999999999983
2020.05.25,-2.999999999997449,123.00000000000644,-131.99999999999878,-53.999999999998494,-126.99999999999933,-92.99999999999864,-87.00000000001484,-316.0000000000025,-52.99999999999194,-82.99999999999974,-396.000000000015,129.00000000000134,19.999999999997797,-345.9999999999894,-203.99999999998198,-53.999999999998494,96.00000000000719,-213.99999999999864,-138.9999999999958,-161.00000000000003,-85.99999999999719,170.00000000000347,,-2009.9999999999625
2020.05.25,-39.00000000000014,96.00000000000719,-147.99999999999258,-35.999999999991594,-164.99999999999292,-107.00000000000153,-69.00000000000794,-347.999999999999,-57.99999999999139,-80.99999999999774,-375.0,136.00000000000279,-19.999999999997797,-370.9999999999951,-256.99999999999613,-231.99999999998778,-4.000000000004,-262.00000000000045,-146.99999999999136,-192.99999999999872,-95.00000000000064,177.00000000000495,,-2597.999999999932
2020.05.25,-3.999999999992898,99.00000000000463,-56.99999999999594,-9.999999999998899,-162.99999999999093,-90.99999999999665,-26.999999999999247,-320.99999999999795,-54.999999999993946,-75.00000000000284,-444.0000000000168,164.00000000000858,-7.0000000000014495,-280.9999999999917,-139.00000000000023,-222.99999999999542,-48.99999999998794,-255.00000000000966,-140.99999999999113,-207.00000000000162,-85.00000000000173,202.9999999999976,,-2167.999999999957
2020.05.25,30.000000000007798,160.00000000000458,-10.999999999983245,-31.999999999987594,-162.99999999999093,-100.00000000000009,-38.0000000000047,-287.9999999999967,-89.99999999999008,-117.00000000000044,-471.00000000000364,192.00000000001438,7.0000000000014495,-230.99999999999454,-65.99999999998829,-326.0000000000041,-90.99999999999665,-246.9999999999999,-137.00000000000045,-214.99999999999852,-90.99999999999665,215.00000000000963,,-2109.9999999998986
2020.05.25,-30.999999999992145,194.99999999998963,-44.99999999998394,-121.99999999999989,-193.99999999999417,-131.00000000000333,-25.00000000000835,-328.9999999999935,-115.99999999999389,-123.00000000000644,-499.00000000002365,175.00000000001404,21.00000000000435,-246.9999999999999,-52.99999999999194,-354.9999999999942,-180.0000000000024,-277.000000000001,-170.99999999999227,-212.99999999999653,-97.9999999999981,205.99999999999508,,-2611.9999999999723
2020.05.25,35.00000000000725,174.99999999999181,-38.99999999998904,-139.9999999999846,-174.99999999999181,-114.99999999999844,-46.0000000000127,-274.0000000000009,-119.99999999999788,-119.99999999999788,-448.0000000000075,141.00000000001333,32.999999999994145,-263.9999999999958,-4.999999999988347,-283.99999999999534,-136.00000000000279,-270.00000000001023,-159.9999999999966,-173.00000000000094,-56.99999999999594,214.00000000000307,,-2227.9999999999563
2020.05.25,24.000000000001798,211.00000000000563,-23.999999999979593,-198.99999999999363,-180.99999999999784,-119.99999999999788,-29.999999999996696,-287.9999999999967,-143.9999999999997,-123.00000000000644,-471.00000000000364,68.00000000000139,39.999999999995595,-248.99999999999523,64.0000000000196,-312.9999999999855,-146.00000000000168,-275.0000000000057,-173.99999999999238,-139.99999999999568,-32.999999999994145,200.00000000000017,,-2302.9999999999186
2020.05.25,-19.999999999997797,192.99999999999872,-13.999999999980695,-215.99999999999397,-178.99999999999582,-122.99999999999534,11.999999999989797,-322.9999999999933,-132.99999999999423,-109.00000000000354,-473.0000000000132,72.0000000000054,14.000000000002899,-233.99999999999466,78.00000000000028,-343.00000000000443,-165.9999999999995,-273.00000000001035,-175.99999999998772,-129.00000000000134,-29.000000000001247,188.9999999999947,,-2381.9999999999754
2020.05.25,11.00000000000545,129.00000000000134,-16.999999999978144,-173.99999999998528,-178.99999999999582,-119.99999999999788,-2.999999999997449,-302.99999999999727,-117.99999999999588,-114.00000000000298,-418.00000000000637,63.000000000013046,-29.999999999996696,-241.99999999999022,36.0000000000138,-309.99999999998806,-163.9999999999864,-271.0000000000008,-170.99999999999227,-144.99999999999514,-82.00000000000429,194.0000000000053,,-2427.9999999998713
2020.05.25,15.00000000000945,143.00000000000423,-12.999999999996348,-139.9999999999846,-164.99999999999292,-129.00000000000134,-18.0000000000069,-295.0000000000017,-124.99999999999733,-117.99999999999588,-443.00000000001205,7.0000000000014495,-52.99999999999194,-248.99999999999523,-81.9999999999821,-316.99999999998954,-188.9999999999947,-268.0000000000007,-185.99999999999284,-209.00000000000364,-121.99999999999989,171.00000000001003,,-2784.9999999999145
2020.05.25,17.000000000000348,184.00000000000637,-22.999999999995246,-126.0000000000039,-176.99999999999383,-134.0000000000008,-16.000000000016,-295.0000000000017,-84.99999999999064,-114.00000000000298,-430.0000000000068,63.000000000013046,-56.99999999999594,-266.9999999999959,-19.999999999997797,-331.999999999999,-275.000000000003,-293.00000000000637,-197.9999999999933,-188.9999999999947,-112.99999999999643,177.00000000000495,,-2702.9999999999695
2020.05.25,23.00000000000635,184.99999999999073,-21.999999999988695,-102.00000000000209,-175.99999999999838,-124.99999999999733,-22.0000000000109,-295.0000000000017,-87.99999999999919,-112.99999999999643,-444.0000000000168,104.99999999999955,-41.000000000002146,-268.99999999999125,-27.999999999983594,-304.9999999999997,-243.99999999999977,-276.00000000001046,-187.99999999998818,-210.99999999999451,-76.99999999999375,168.99999999999693,,-2543.9999999999814
2020.05.25,26.000000000003798,185.99999999999727,-31.999999999987594,-93.99999999999409,-145.9999999999906,-117.00000000000044,-45.000000000006146,-293.00000000000637,-85.99999999999719,-114.99999999999844,-439.0000000000214,121.00000000001555,28.000000000005798,-268.0000000000007,-35.999999999991594,-239.99999999999577,-163.00000000000205,-243.99999999999977,-177.99999999999727,-151.00000000000114,-75.9999999999983,164.00000000000858,,-2197.9999999999577
2020.05.25,13.00000000000745,185.99999999999727,-41.99999999998649,-69.9999999999923,-145.9999999999906,-114.00000000000298,-48.000000000003595,-305.9999999999974,-97.9999999999981,-112.000000000001,-449.0000000000123,138.0000000000159,-4.999999999988347,-287.9999999999967,-102.99999999998644,-263.99999999999756,-151.9999999999966,-249.00000000000944,-177.99999999999727,-187.00000000000384,-114.00000000000298,164.99999999999292,,-2422.9999999999504
2020.05.25,21.999999999999797,180.0000000000024,-29.999999999996696,-55.99999999998939,-144.99999999999514,-114.00000000000298,-36.999999999998145,-289.0000000000015,-61.999999999995396,-101.00000000000664,-443.00000000001205,173.00000000000094,18.0000000000069,-275.99999999999625,-106.99999999999044,-252.99999999999213,-144.99999999999514,-250.0,-173.99999999999238,-197.00000000000273,-102.00000000000209,171.99999999999437,,-2215.9999999999645
2020.05.25,48.000000000003595,168.99999999999693,-16.999999999978144,-126.99999999998823,-162.99999999999093,-119.00000000000244,-56.000000000011596,-266.9999999999959,-109.99999999999899,-136.00000000000279,-447.00000000000273,63.000000000013046,-28.999999999990145,-274.0000000000009,-45.99999999999049,-295.99999999998516,-165.9999999999995,-274.0000000000009,-188.99999999999295,-171.99999999999437,-98.99999999999353,151.9999999999966,,-2554.99999999991
2020.05.25,62.000000000006494,14.999999999987246,-15.999999999993797,-154.99999999999403,-167.9999999999904,-129.9999999999968,-63.000000000013046,-257.000000000005,-129.9999999999968,-153.00000000000313,-450.00000000001705,-229.99999999999687,-268.0000000000016,-274.9999999999915,-28.999999999990145,-340.9999999999913,-270.99999999999903,-277.000000000001,-203.99999999999352,-187.00000000000384,-114.99999999999844,119.00000000000244,,-3522.9999999999814
2020.05.26,19.00000000000235,63.99999999999739,-14.999999999987246,-173.99999999998528,-157.99999999999147,-163.99999999999747,-75.00000000000284,-207.9999999999984,-129.9999999999968,-207.99999999999707,-471.00000000000364,-85.99999999998609,-130.99999999999224,-304.00000000000205,46.0000000000127,-331.999999999999,-531.9999999999991,-270.00000000001023,-259.00000000000034,-132.99999999999423,-121.99999999999989,35.999999999991594,,-3606.999999999939
2020.05.26,-8.999999999992347,48.99999999998794,-9.999999999998899,-175.99999999999838,-149.99999999999457,-148.0000000000037,-43.00000000001525,-228.9999999999992,-105.99999999999498,-158.0000000000026,-421.0000000000207,-69.9999999999923,-136.99999999998712,-272.99999999999613,68.00000000000139,-326.0000000000041,-356.00000000000074,-246.9999999999999,-207.9999999999984,-136.99999999999824,-78.99999999999574,58.000000000002494,,-3108.000000000002
2020.05.26,65.99999999999939,112.000000000001,4.000000000004,-106.99999999999044,-129.9999999999968,-114.00000000000298,-55.000000000005045,-243.99999999999977,-122.99999999999534,-146.99999999999713,-411.00000000000136,-37.99999999998249,-136.00000000000279,-256.0000000000002,23.00000000001745,-268.9999999999859,-229.99999999999687,-242.00000000000443,-183.9999999999975,-104.00000000000409,-63.99999999999739,100.0000000000112,,-2548.9999999999272
2020.05.26,70.0000000000034,160.99999999998892,3.0000000000196536,-114.99999999999844,-142.99999999999312,-124.99999999999733,-41.000000000002146,-268.0000000000007,-128.99999999999022,-146.99999999999713,-433.00000000002115,73.00000000001194,-11.00000000000545,-269.999999999996,64.0000000000196,-259.9999999999936,-255.00000000000523,-265.00000000000057,-198.99999999999807,-114.00000000000298,-68.00000000000139,137.00000000000932,,-2334.999999999951
2020.05.26,72.0000000000054,161.99999999999548,-23.999999999979593,-119.99999999998678,-140.99999999999113,-111.00000000000554,-65.00000000000395,-275.99999999999625,-132.99999999999423,-128.00000000000588,-450.00000000001705,77.00000000001594,28.000000000005798,-298.0000000000018,9.999999999998899,-242.99999999999324,-123.00000000000644,-262.00000000000045,-182.99999999999272,-110.99999999999443,-32.999999999994145,181.9999999999933,,-2169.999999999949
2020.05.26,57.00000000000705,218.99999999999142,-64.99999999998174,-188.9999999999947,-200.00000000000017,-180.99999999999784,-87.99999999999919,-248.00000000000466,-154.99999999999403,-180.99999999999784,-491.00000000001387,112.000000000001,19.999999999997797,-289.99999999999204,26.999999999999247,-276.9999999999939,-204.00000000000418,-283.00000000000125,-222.99999999999898,-129.9999999999968,-80.00000000000229,148.99999999999915,,-2700.999999999978
2020.05.26,56.0000000000005,255.99999999998957,-85.99999999998609,-212.99999999999653,-204.99999999999963,-209.9999999999991,-110.99999999999443,-295.0000000000017,-168.99999999999693,-212.00000000000108,-584.0000000000032,137.00000000000932,39.999999999995595,-365.99999999999966,38.0000000000047,-293.99999999999426,-331.999999999999,-306.0000000000116,-269.999999999996,-141.00000000000225,-134.0000000000008,73.00000000001194,,-3327.999999999971
2020.05.26,1.0000000000065512,252.99999999999213,-149.9999999999835,-344.99999999999534,-352.9999999999922,-282.99999999999994,-114.99999999999844,-373.9999999999952,-188.9999999999947,-253.0000000000032,-747.0000000000141,128.000000000017,-177.00000000000495,-443.9999999999884,37.00000000002035,-548.9999999999995,-404.0000000000044,-486.0000000000042,-364.9999999999949,-261.99999999999557,-146.99999999999713,151.9999999999966,,-5071.999999999934
2020.05.26,-26.999999999999247,419.9999999999982,-183.99999999998417,-367.99999999999056,-435.9999999999919,-350.00000000000585,-120.00000000000898,-504.99999999999545,-195.9999999999962,-307.0000000000017,-912.0000000000061,144.0000000000108,-390.9999999999858,-593.9999999999941,47.00000000001925,-717.9999999999964,-541.9999999999981,-655.0000000000011,-515.0000000000006,-356.9999999999962,-219.00000000000253,174.00000000000747,,-6610.99999999992
2020.05.26,-26.999999999999247,350.00000000000585,-188.9999999999947,-390.9999999999858,-451.9999999999969,-373.00000000000114,-124.99999999999733,-534.9999999999966,-208.99999999999253,-329.999999999997,-880.0000000000239,72.0000000000054,-476.9999999999941,-628.9999999999907,16.000000000016,-768.9999999999975,-607.9999999999864,-700.0000000000028,-561.9999999999976,-356.9999999999962,-248.00000000000378,150.00000000000568,,-7272.99999999992
2020.05.26,-30.999999999992145,353.99999999998766,-188.9999999999947,-370.999999999988,-426.9999999999996,-373.00000000000114,-120.00000000000898,-513.0000000000052,-181.9999999999933,-323.0000000000066,-820.0000000000216,90.00000000001229,-438.9999999999894,-605.9999999999945,26.999999999999247,-685.9999999999866,-598.999999999994,-643.0000000000007,-531.9999999999965,-341.99999999999784,-253.0000000000032,66.00000000001049,,-6911.9999999999645
2020.05.26,1.0000000000065512,329.00000000000153,-168.99999999999693,-319.0000000000026,-334.9999999999964,-336.00000000000296,-130.0000000000079,-468.0000000000035,-178.99999999999582,-304.9999999999997,-772.0000000000198,82.00000000000429,-228.99999999999034,-568.9999999999884,16.000000000016,-476.9999999999941,-512.9999999999857,-542.0000000000016,-494.99999999999034,-248.99999999999923,-239.0000000000003,65.00000000000395,,-5832.999999999944
2020.05.26,-11.999999999989797,323.99999999999096,-184.99999999999073,-354.9999999999942,-363.99999999999767,-363.0000000000022,-131.99999999999878,-475.9999999999991,-184.99999999999073,-314.0000000000032,-793.0000000000064,57.00000000001815,-285.00000000000193,-581.9999999999936,50.0000000000167,-519.0000000000028,-558.9999999999984,-565.0000000000119,-515.9999999999911,-268.99999999999704,-239.99999999999577,86.99999999999264,,-6195.999999999946
2020.05.26,-57.99999999999139,351.99999999999676,-241.99999999998667,-451.99999999998573,-455.99999999998977,-429.99999999999704,-136.00000000000279,-528.0000000000058,-199.9999999999891,-358.0000000000028,-821.0000000000264,41.000000000002146,-455.0000000000054,-641.9999999999959,17.000000000000348,-678.9999999999852,-679.9999999999917,-654.0000000000106,-579.9999999999983,-327.99999999999494,-280.00000000000244,76.0000000000094,,-7492.9999999999545
2020.05.26,-56.99999999999594,409.99999999999926,-238.99999999998923,-485.99999999998647,-450.9999999999903,-431.0000000000036,-144.99999999999514,-503.0000000000001,-228.99999999999034,-365.99999999999966,-842.000000000013,31.000000000003247,-422.9999999999956,-617.999999999995,83.00000000001084,-661.9999999999848,-675.9999999999877,-645.0000000000102,-579.9999999999983,-314.99999999999864,-276.9999999999939,90.99999999999665,,-7329.999999999917
2020.05.26,-44.99999999999504,438.00000000000506,-264.9999999999819,-509.00000000000387,-458.9999999999983,-429.0000000000016,-185.00000000001293,-510.9999999999957,-249.99999999999466,-375.0000000000031,-906.0000000000059,41.000000000002146,-371.99999999999454,-667.0000000000016,62.000000000006494,-658.9999999999874,-642.9999999999936,-665.0000000000063,-589.9999999999892,-297.9999999999983,-243.00000000000432,106.00000000000608,,-7423.999999999948
2020.05.26,-32.999999999994145,435.0000000000076,-241.99999999998667,-470.9999999999992,-439.99999999999596,-419.9999999999982,-175.99999999999838,-503.0000000000001,-228.99999999999034,-368.00000000000165,-880.0000000000239,51.000000000001044,-370.999999999988,-647.9999999999961,86.0000000000083,-634.9999999999856,-646.9999999999976,-645.0000000000102,-580.9999999999889,-295.99999999999625,-258.9999999999981,110.99999999999443,,-7160.999999999938
