names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,30,"['EURGBP', 'USDJPY']",80.0,1.0,S
EURUSD,10,"['USDJPY', 'CADJPY', 'CHFJPY']",80.0,0.1979682539682539,S
USDJPY,10,['EURCHF'],80.0,0.3293968253968254,S
USDCAD,30,"['GBPAUD', 'GBPCAD']",80.0,0.15733760683760684,S
NZDUSD,15,"['NZDUSD', 'EURGBP']",100.0,-0.9668571428571429,B
CHFJPY,10,"['EURUSD', 'USDCHF']",80.0,-1.0,B
CADCHF,15,['GBPAUD'],80.0,0.3499476634476633,S
GBPJPY,10,['EURUSD'],80.0,-1.0,B
GBPCAD,30,"['GBPUSD', 'AUDJPY', 'USDJPY']",100.0,-0.2563333333333333,B
GBPAUD,20,"['CADJPY', 'USDJPY', 'AUDJPY', 'NZDJPY']",80.0,-0.6932698412698411,B
EURJPY,10,['EURUSD'],80.0,-1.0,B
EURCAD,50,"['EURGBP', 'GBPAUD']",80.0,-0.4611344211344214,B
EURNZD,50,"['AUDCAD', 'CADJPY', 'GBPAUD', 'NZDCHF']",80.0,-0.31120634920634926,B
CADJPY,20,"['EURCHF', 'USDCHF', 'EURNZD']",80.0,0.24869696969696975,S
AUDJPY,15,['EURUSD'],100.0,-0.7093831168831172,B
AUDCAD,15,"['USDCHF', 'GBPCHF', 'EURCHF', 'AUDNZD', 'EURGBP', 'EURCAD']",100.0,-0.68,B
AUDNZD,20,['GBPUSD'],80.0,0.5246346986346988,S
