date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.04.11,-31.000000000003247,-14.000000000002899,75.00000000000284,-161.99999999999548,141.00000000000225,-231.99999999998778,-46.999999999997044,-16.999999999995907,-340.9999999999913,-86.0000000000083,123.00000000000644,67.99999999999784,28.999999999996362,207.00000000000162,-189.00000000000583,,-475.99999999998045
2016.04.11,-42.0000000000087,-39.999999999995595,25.000000000005684,-2.999999999997449,234.00000000000088,-322.9999999999844,-107.00000000000153,-161.99999999997772,-215.99999999999397,35.999999999991594,-170.99999999998784,207.9999999999984,-121.99999999999989,207.00000000000162,-214.00000000000307,,-689.999999999952
2016.04.11,-33.000000000005244,-46.0000000000127,-12.999999999991019,-38.0000000000047,221.99999999999997,-261.0000000000001,-85.99999999999719,-164.99999999999204,-198.99999999999363,72.0000000000054,-200.00000000000017,223.99999999998954,-152.00000000000102,219.99999999999798,-248.00000000000378,,-703.0000000000086
2016.04.11,-14.000000000002899,-26.0000000000149,114.00000000000432,-25.999999999992696,192.00000000000327,-267.99999999997937,-87.99999999999919,-26.999999999986812,-225.99999999999287,-41.000000000002146,-71.99999999998319,95.99999999998943,-27.000000000001023,170.99999999999892,-192.00000000000327,,-433.99999999996237
2016.04.11,23.999999999990695,38.0000000000047,140.00000000000057,14.000000000002899,256.99999999999613,-313.99999999999204,-104.99999999999955,-90.99999999997976,-314.99999999999864,-11.00000000000545,-130.99999999999224,143.99999999999125,-75.00000000000284,226.00000000000398,-246.99999999999721,,-445.99999999997755
2016.04.11,-55.000000000005045,-38.0000000000047,115.99999999999966,-41.000000000002146,246.00000000000176,-398.9999999999938,-146.00000000000168,-106.99999999999932,-354.9999999999942,-14.000000000002899,-197.00000000000273,153.99999999999636,-70.00000000000739,252.0000000000078,-255.00000000000523,,-909.0000000000134
2016.04.11,-50.0000000000056,-36.0000000000138,40.00000000000625,35.00000000000725,334.9999999999964,-413.99999999998107,-154.99999999999403,-233.99999999998045,-272.99999999998994,177.00000000000495,-341.99999999999784,303.99999999998784,-188.0000000000024,307.0000000000017,-287.9999999999994,,-781.99999999996
2016.04.11,-104.00000000000409,-66.00000000001049,57.00000000000216,-12.999999999996348,209.9999999999991,-366.999999999984,-100.99999999999554,-70.99999999999795,-175.99999999999838,45.99999999999049,-167.9999999999904,154.99999999998693,-81.00000000000307,184.00000000000637,-206.00000000000617,,-701.0000000000014
2016.04.11,-4.999999999999449,82.00000000000429,203.00000000000296,-146.00000000000168,70.0000000000034,-229.99999999999687,0.0,131.00000000000023,-368.9999999999971,-312.00000000000114,135.00000000001845,-105.00000000000398,52.99999999999727,101.00000000000664,-251.00000000000122,,-642.9999999999683
2016.04.11,-60.99999999999994,5.999999999994898,103.00000000000864,-79.99999999999119,151.9999999999966,-410.99999999998363,-112.99999999999643,-134.9999999999909,-417.0000000000007,-246.99999999999721,-176.99999999998272,62.99999999998818,-94.0000000000083,163.00000000000205,-309.99999999999915,,-1557.9999999999598
2016.04.11,-75.00000000000284,-73.99999999999629,131.00000000000023,-299.99999999998914,-41.000000000002146,-204.99999999998852,-34.99999999999615,165.00000000002046,-413.99999999998107,-414.00000000000324,-190.00000000000128,-168.00000000000637,-39.00000000000148,74.00000000000739,-406.00000000000637,,-1990.9999999999468
2016.04.11,-286.00000000000847,-363.0000000000022,-93.00000000000352,-95.00000000000064,34.000000000000696,-773.9999999999858,-400.00000000000034,-450.9999999999934,-489.99999999999045,-594.0000000000057,-636.9999999999986,77.99999999998875,-197.00000000000273,16.0000000000049,-282.0000000000045,,-4534.000000000004
2016.04.11,-297.00000000000284,-214.00000000000307,-170.99999999999227,-75.99999999998718,158.99999999999804,-1483.9999999999964,-707.9999999999975,-1350.999999999999,-1414.9999999999884,-1252.0000000000086,-446.9999999999974,271.99999999999136,-266.9999999999959,167.00000000000603,-285.00000000000193,,-7368.999999999974
2016.04.11,-314.0000000000032,-214.00000000000307,-170.0000000000017,-147.99999999999258,121.99999999999989,-1326.9999999999893,-597.0000000000031,-1139.9999999999864,-1274.9999999999818,-1089.0000000000066,-522.9999999999845,234.99999999999943,-293.99999999999693,173.00000000000094,-368.9999999999971,,-6929.999999999947
2016.04.11,-463.0000000000023,-334.00000000001205,-125.0,-195.9999999999962,117.00000000000044,-1461.0000000000011,-636.9999999999986,-991.9999999999902,-1232.9999999999952,-995.9999999999969,-878.000000000001,195.99999999999795,-346.00000000000364,204.99999999999963,-497.99999999999847,,-7640.999999999997
2016.04.11,-460.00000000000483,-327.00000000001063,-84.00000000000318,-107.99999999999699,141.99999999999767,-1542.9999999999832,-687.9999999999998,-1030.9999999999775,-1227.0000000000002,-1065.0000000000048,-941.9999999999984,187.99999999998818,-347.0000000000084,165.00000000000404,-473.99999999999665,,-7800.999999999994
2016.04.11,-412.00000000000125,-222.00000000001108,-161.99999999999193,-82.99999999998863,156.99999999999602,-1788.9999999999961,-793.9999999999947,-1496.9999999999857,-1618.9999999999927,-1471.0,-775.9999999999989,264.99999999998636,-396.0000000000008,164.00000000000858,-448.9999999999994,,-9083.999999999969
2016.04.11,-426.00000000000415,-234.00000000000088,-246.9999999999999,4.000000000004,270.99999999999903,-1843.999999999979,-824.0000000000025,-1657.999999999987,-1543.9999999999898,-1225.0000000000093,-1012.9999999999973,449.99999999998863,-554.000000000002,251.00000000000122,-512.0000000000014,,-9104.99999999998
2016.04.11,-281.00000000000904,-111.00000000001664,-161.99999999999193,15.00000000000945,304.00000000000426,-1610.9999999999848,-722.0000000000005,-1503.9999999999907,-1489.9999999999914,-1107.0000000000136,-685.9999999999866,422.9999999999876,-430.9999999999974,284.0000000000065,-426.00000000000415,,-7504.999999999979
2016.04.11,-307.0000000000017,-222.00000000001108,-277.9999999999916,-117.99999999999588,199.00000000000472,-1552.9999999999823,-741.9999999999982,-1562.9999999999882,-1545.9999999999807,-1225.9999999999939,-662.9999999999914,398.9999999999867,-427.99999999999727,248.00000000000378,-409.99999999999926,,-8209.999999999936
2016.04.11,-182.00000000000438,-83.00000000001084,-191.0000000000025,89.00000000000574,331.0000000000035,-1471.0,-700.999999999996,-1544.9999999999875,-1377.9999999999905,-1032.999999999995,-800.0000000000007,471.9999999999942,-518.0000000000007,262.00000000000665,-456.00000000000085,,-7203.999999999978
2016.04.11,-153.00000000000313,-26.0000000000149,-204.9999999999983,387.000000000004,522.0000000000002,-1485.9999999999873,-697.0000000000032,-1635.9999999999957,-1035.9999999999925,-642.9999999999936,-1078.0000000000011,692.9999999999978,-689.9999999999977,285.00000000000193,-443.99999999999994,,-6206.999999999984
2016.04.11,-216.0000000000051,-128.000000000017,-357.9999999999899,356.00000000000074,490.999999999997,-1590.9999999999868,-776.9999999999943,-1866.9999999999902,-1097.999999999999,-727.0000000000109,-1079.999999999992,776.9999999999868,-727.0000000000039,273.000000000001,-387.99999999999943,,-7060.000000000002
2016.04.11,145.9999999999906,268.0000000000016,-122.99999999999045,744.0000000000114,827.0,-1436.9999999999993,-717.000000000001,-1947.999999999979,-1039.9999999999966,-412.9999999999967,-1139.0000000000011,963.9999999999986,-852.0000000000039,414.00000000000324,-458.00000000000284,,-4763.999999999965
2016.04.11,117.00000000000044,200.00000000000017,-121.99999999999989,705.0000000000001,724.9999999999978,-1327.999999999996,-668.0000000000019,-1776.9999999999868,-894.9999999999792,-461.0000000000003,-967.9999999999911,848.9999999999895,-731.9999999999993,306.00000000000625,-343.9999999999999,,-4392.99999999996
2016.04.11,95.99999999999609,287.9999999999994,145.00000000001023,626.9999999999998,622.0000000000003,-1373.9999999999864,-624.0000000000023,-1413.9999999999873,-1024.999999999987,-731.9999999999993,-834.0000000000014,532.999999999987,-545.0000000000017,231.0000000000034,-390.0000000000015,,-4395.999999999971
2016.04.11,-52.000000000007596,89.99999999999008,4.0000000000048885,839.9999999999964,648.9999999999995,-1514.9999999999998,-719.000000000003,-1531.9999999999823,-625.9999999999932,-561.9999999999958,-1161.9999999999964,672.9999999999876,-656.0000000000059,109.00000000000354,-267.00000000000614,,-4726.000000000008
2016.04.11,-163.00000000000205,-31.000000000003247,2.0000000000095497,666.9999999999953,568.0000000000018,-1510.9999999999957,-707.000000000002,-1346.99999999998,-649.999999999995,-540.0000000000072,-1161.9999999999964,583.999999999989,-579.0000000000077,130.0000000000079,-294.00000000000534,,-5032.99999999999
2016.04.11,-131.00000000000333,43.999999999999595,18.000000000000682,778.000000000012,663.0000000000025,-1546.9999999999873,-702.9999999999981,-1418.9999999999827,-606.9999999999798,-419.9999999999982,-1317.999999999997,678.9999999999878,-686.000000000007,173.00000000000094,-361.0000000000002,,-4836.99999999995
2016.04.11,-164.00000000000858,-5.000000000010552,-42.00000000000159,822.9999999999959,678.0000000000008,-1547.9999999999939,-709.9999999999995,-1453.9999999999793,-483.99999999999557,-320.9999999999935,-1312.000000000002,736.9999999999948,-698.9999999999981,156.00000000000057,-287.9999999999994,,-4632.99999999999
2016.04.11,-182.00000000000438,-68.00000000000139,-12.999999999991019,617.0000000000009,580.9999999999982,-1491.9999999999823,-705.0000000000001,-1318.9999999999884,-661.0000000000005,-449.9999999999948,-1210.0,607.9999999999899,-590.0000000000034,182.99999999999983,-322.00000000000006,,-5022.999999999977
2016.04.11,-208.00000000000819,-93.00000000000975,-91.99999999999875,629.9999999999973,600.999999999996,-1511.99999999998,-714.999999999999,-1415.9999999999968,-624.9999999999867,-378.00000000001165,-1295.9999999999861,692.9999999999978,-665.9999999999968,204.00000000000418,-343.9999999999999,,-5216.999999999977
2016.04.11,-198.00000000000927,-43.999999999999595,34.99999999999659,848.0000000000043,702.0000000000026,-1614.9999999999886,-748.9999999999997,-1365.9999999999854,-470.9999999999992,-289.0000000000059,-1444.000000000001,707.9999999999984,-677.0000000000067,168.00000000000148,-309.99999999999915,,-4701.999999999991
2016.04.11,-169.00000000000804,-26.0000000000149,45.000000000001705,914.0000000000148,692.9999999999992,-1527.9999999999961,-707.9999999999975,-1301.9999999999925,-307.99999999999716,-242.99999999999324,-1417.999999999986,685.9999999999928,-676.0000000000019,106.00000000000608,-265.99999999999955,,-4199.999999999973
2016.04.11,-192.00000000000327,-85.00000000000173,61.00000000000705,889.0000000000065,612.0000000000015,-1574.9999999999932,-759.999999999994,-1298.9999999999782,-366.999999999984,-463.9999999999977,-1313.999999999993,589.9999999999892,-579.0000000000077,20.0000000000089,-180.0000000000024,,-4642.999999999943
2016.04.11,-231.99999999999886,-89.00000000000574,63.00000000000239,817.000000000001,551.9999999999969,-1569.9999999999825,-725.9999999999933,-1221.99999999998,-392.9999999999989,-536.0000000000032,-1234.0000000000018,521.9999999999914,-533.0000000000013,0.0,-187.9999999999993,,-4768.999999999973
2016.04.11,-203.00000000000873,-87.99999999999919,-3.0000000000001137,836.9999999999989,561.9999999999958,-1534.9999999999975,-727.9999999999953,-1316.9999999999789,-358.9999999999982,-500.00000000001154,-1264.9999999999827,581.9999999999936,-594.0000000000083,-3.999999999992898,-189.00000000000583,,-4803.999999999989
2016.04.11,-202.0000000000022,-41.000000000002146,24.00000000000091,828.0000000000065,546.000000000002,-1567.9999999999916,-722.9999999999959,-1323.9999999999839,-424.99999999998647,-564.9999999999933,-1171.9999999999952,550.9999999999877,-557.0000000000022,-4.999999999999449,-129.00000000000134,,-4761.999999999955
2016.04.12,-226.00000000000398,-79.00000000000685,23.000000000010346,846.9999999999977,573.9999999999967,-1555.9999999999795,-725.9999999999933,-1265.9999999999911,-353.99999999998766,-432.9999999999945,-1248.999999999989,579.9999999999983,-573.9999999999981,20.0000000000089,-173.9999999999964,,-4592.999999999929
2016.04.12,-248.00000000000378,-93.00000000000975,5.000000000009663,798.0000000000098,531.9999999999991,-1555.9999999999795,-736.0000000000033,-1262.0000000000005,-378.999999999996,-497.0000000000141,-1129.9999999999866,543.9999999999969,-510.9999999999957,-4.999999999999449,-117.99999999999588,,-4655.999999999968
2016.04.12,-231.99999999999886,-60.000000000015596,12.000000000000455,758.9999999999985,536.9999999999986,-1533.999999999991,-681.9999999999937,-1236.9999999999948,-398.9999999999938,-482.00000000000466,-1133.9999999999907,542.9999999999922,-536.0000000000014,26.000000000003798,-187.9999999999993,,-4606.99999999999
2016.04.12,-229.00000000000142,-39.999999999995595,48.00000000000182,748.0000000000153,532.9999999999945,-1505.9999999999852,-656.000000000001,-1174.999999999983,-400.00000000000034,-482.00000000000466,-1164.9999999999939,510.9999999999957,-543.0000000000064,25.00000000000835,-233.00000000000543,,-4563.999999999962
2016.04.12,-206.00000000000617,-22.0000000000109,70.00000000000739,695.0000000000011,502.00000000000244,-1494.9999999999798,-651.999999999997,-1159.9999999999966,-501.9999999999802,-590.0000000000016,-1039.9999999999966,462.99999999999386,-484.99999999999943,24.000000000001798,-219.00000000000253,,-4616.9999999999645
2016.04.12,-190.00000000000128,-39.00000000001125,20.000000000010232,707.0000000000132,519.0000000000028,-1490.999999999998,-678.0000000000008,-1257.9999999999814,-511.99999999997914,-571.9999999999948,-1153.9999999999884,519.999999999996,-552.9999999999973,40.00000000000669,-246.00000000000176,,-4886.9999999999245
2016.04.12,-248.99999999999923,-100.0000000000112,-224.99999999999432,712.0000000000015,556.9999999999964,-1589.9999999999802,-725.9999999999933,-1614.9999999999807,-522.9999999999845,-500.00000000001154,-1217.9999999999857,745.9999999999951,-716.0000000000082,85.00000000000173,-236.99999999999832,,-5598.999999999952
2016.04.12,-208.00000000000819,-36.999999999998145,-84.00000000000318,697.9999999999986,529.0000000000017,-1544.9999999999964,-693.9999999999947,-1438.999999999993,-563.9999999999867,-597.0000000000031,-1261.9999999999854,606.9999999999993,-677.9999999999973,58.000000000002494,-316.0000000000052,,-5531.99999999997
2016.04.12,-181.00000000000892,-2.999999999997449,-60.000000000002274,696.0000000000077,538.0000000000051,-1583.0000000000011,-714.999999999999,-1486.9999999999948,-667.9999999999798,-658.0000000000031,-1366.0000000000005,599.9999999999943,-728.0000000000086,73.00000000000084,-395.99999999999636,,-5937.9999999999845
2016.04.12,-221.99999999999997,-35.00000000000725,-197.00000000000273,758.9999999999985,807.9999999999976,-1570.999999999989,-697.0000000000032,-1604.9999999999898,-482.999999999989,75.99999999998718,-1385.9999999999984,995.9999999999951,-813.0000000000024,370.9999999999991,-339.0000000000004,,-4338.000000000005
2016.04.12,-182.99999999999983,-28.000000000005798,-156.99999999999648,746.0000000000023,797.9999999999987,-1549.0000000000005,-709.9999999999995,-1580.9999999999889,-560.9999999999893,21.999999999988695,-1516.9999999999907,954.9999999999983,-849.0000000000038,373.00000000000114,-428.00000000000614,,-4668.999999999992
2016.04.12,-186.00000000000838,-52.000000000007596,-203.99999999999352,682.0000000000048,736.9999999999987,-1505.9999999999852,-695.0000000000011,-1590.9999999999798,-570.9999999999882,-62.000000000006494,-1398.9999999999948,923.9999999999924,-814.9999999999977,340.00000000000693,-394.00000000000546,,-4791.9999999999645
2016.04.12,-199.00000000000472,-80.99999999999774,-253.0000000000001,804.0000000000047,912.0000000000017,-1551.9999999999977,-739.0000000000008,-1701.9999999999982,-437.99999999998283,319.999999999987,-1649.999999999996,1149.9999999999914,-939.9999999999977,470.9999999999992,-414.9999999999987,,-4311.999999999991
2016.04.12,-204.00000000000418,-87.99999999999919,-179.9999999999926,766.0,882.000000000005,-1535.9999999999818,-726.9999999999999,-1562.9999999999882,-461.0000000000003,272.00000000000557,-1825.9999999999943,1058.9999999999975,-966.0000000000082,458.00000000000284,-538.0000000000051,,-4651.999999999964
2016.04.12,-187.9999999999993,-60.000000000015596,-224.99999999999432,910.0000000000108,980.9999999999985,-1615.9999999999952,-766.9999999999955,-1751.0000000000048,-397.99999999998727,384.9999999999909,-1919.9999999999884,1204.9999999999982,-1057.0000000000023,478.0000000000006,-511.0000000000059,,-4533.999999999989
2016.04.12,-196.00000000000728,-56.99999999999594,-269.999999999996,819.0000000000142,958.9999999999987,-1602.9999999999989,-751.9999999999972,-1790.9999999999968,-493.99999999999443,354.9999999999942,-1818.999999999993,1213.9999999999986,-1043.0000000000064,519.0000000000028,-514.0000000000033,,-4672.999999999981
2016.04.12,-187.00000000000384,-60.99999999999994,-289.0000000000015,797.0000000000033,951.0000000000018,-1547.9999999999939,-730.9999999999927,-1769.9999999999818,-469.99999999999267,395.99999999999636,-1827.9999999999852,1223.9999999999895,-1058.9999999999975,531.0000000000036,-534.9999999999966,,-4578.999999999951
2016.04.12,-167.00000000000603,-22.999999999995246,-359.99999999999943,724.0000000000135,843.0000000000049,-1563.9999999999877,-729.0000000000018,-1919.9999999999875,-634.9999999999856,66.99999999999484,-1563.9999999999877,1156.9999999999964,-1010.9999999999957,441.99999999999795,-472.00000000000574,,-5211.999999999944
2016.04.12,-48.000000000003595,45.99999999999049,-357.9999999999899,700.999999999996,880.000000000003,-1372.9999999999798,-669.9999999999928,-1891.999999999996,-635.9999999999922,180.0000000000024,-1436.9999999999993,1197.9999999999932,-1003.0000000000001,504.9999999999999,-473.99999999999665,,-4380.999999999965
2016.04.12,-51.000000000001044,59.99999999999339,-385.9999999999957,876.9999999999944,983.999999999996,-1549.9999999999848,-756.0000000000011,-2123.9999999999955,-620.9999999999827,209.9999999999991,-1569.9999999999825,1328.9999999999936,-1090.0000000000034,507.0000000000019,-434.9999999999965,,-4615.999999999965
2016.04.12,9.999999999998899,109.99999999998789,-221.9999999999942,964.9999999999936,951.0000000000018,-1411.9999999999911,-695.9999999999966,-1841.9999999999845,-437.99999999998283,182.99999999999983,-1464.999999999983,1167.9999999999923,-960.9999999999985,397.99999999999835,-358.0000000000028,,-3608.999999999961
2016.04.12,96.99999999999153,163.00000000000205,-236.99999999999477,954.0000000000103,941.000000000003,-1305.0000000000007,-663.0000000000025,-1865.9999999999854,-447.99999999998175,160.00000000000458,-1430.9999999999823,1169.9999999999875,-987.9999999999995,392.9999999999989,-389.000000000006,,-3448.9999999999545
2016.04.12,175.99999999999838,390.9999999999858,-195.99999999999795,1112.0000000000018,1131.0000000000043,-1371.9999999999955,-646.9999999999976,-2088.9999999999986,-488.9999999999839,358.9999999999982,-1261.000000000001,1340.999999999994,-1033.0000000000014,519.0000000000028,-367.0000000000062,,-2424.9999999999964
2016.04.12,105.99999999999498,191.99999999999218,-293.99999999999693,1097.0000000000146,1137.9999999999945,-1649.999999999996,-854.9999999999947,-2360.99999999999,-742.9999999999826,143.00000000000423,-1628.9999999999916,1426.9999999999925,-1138.999999999996,541.0000000000026,-419.00000000000273,,-4445.9999999999545
2016.04.12,-16.0000000000049,148.99999999999915,-265.00000000000057,1194.0000000000061,1227.9999999999957,-2034.9999999999868,-1014.9999999999992,-2570.999999999998,-897.9999999999987,65.99999999998829,-1757.999999999993,1503.0,-1150.0000000000057,582.0000000000048,-392.00000000000347,,-5377.999999999996
2016.04.12,-38.0000000000047,69.9999999999923,-349.9999999999943,1204.000000000005,1180.9999999999986,-1972.9999999999802,-1017.0000000000013,-2585.9999999999845,-752.9999999999815,75.99999999998718,-1855.999999999991,1518.9999999999914,-1200.0000000000027,514.0000000000033,-368.9999999999971,,-5577.99999999996
2016.04.12,-33.000000000005244,34.000000000000696,-356.9999999999993,1171.9999999999952,1183.9999999999961,-2213.9999999999827,-1181.999999999994,-2870.999999999981,-1131.9999999999998,-246.99999999999721,-1777.9999999999907,1525.9999999999964,-1147.9999999999961,539.0000000000006,-326.9999999999995,,-6833.999999999956
2016.04.12,-125.00000000000844,-48.000000000003595,-337.99999999999386,1160.0000000000055,1204.000000000005,-2196.9999999999823,-1154.999999999995,-2670.9999999999923,-944.9999999999958,0.0,-1942.9999999999836,1529.9999999999868,-1152.000000000001,572.0000000000058,-355.0000000000053,,-6462.999999999959
2016.04.12,-126.0000000000039,-46.999999999997044,-265.00000000000057,1076.0000000000102,1161.000000000001,-2159.999999999984,-1129.0000000000023,-2526.999999999987,-1015.9999999999947,-45.000000000006146,-1790.0000000000027,1429.9999999999927,-1036.0000000000014,587.0000000000042,-334.00000000000097,,-6220.999999999973
2016.04.12,-100.00000000000009,-35.00000000000725,-352.99999999999443,1141.9999999999986,1195.0000000000016,-2077.99999999998,-1092.9999999999995,-2597.9999999999845,-861.0000000000007,93.99999999999409,-1851.999999999987,1533.9999999999918,-1135.9999999999957,578.0000000000007,-333.0000000000055,,-5895.999999999968
2016.04.12,-209.9999999999991,-185.00000000001293,-351.99999999998965,1014.0000000000038,1168.9999999999977,-1822.9999999999968,-966.0000000000002,-2137.999999999977,-495.000000000001,601.9999999999915,-2405.999999999997,1506.0000000000002,-1271.000000000001,645.0000000000067,-590.0000000000016,,-5499.999999999976
2016.04.12,-343.00000000000443,-314.99999999999864,-462.99999999999386,963.0000000000027,1105.0000000000005,-1993.0000000000002,-1039.9999999999966,-2270.9999999999864,-531.9999999999991,461.0000000000003,-2625.999999999995,1519.999999999996,-1376.9999999999955,597.0000000000031,-646.9999999999976,,-6960.9999999999645
2016.04.12,-295.0000000000008,-251.00000000000122,-426.9999999999925,1000.0000000000009,1112.0000000000018,-1993.9999999999848,-1036.0000000000036,-2295.9999999999923,-577.9999999999897,384.9999999999909,-2493.9999999999964,1500.0,-1328.000000000003,579.0000000000073,-604.0000000000045,,-6726.999999999968
2016.04.12,-464.00000000000887,-435.0000000000076,-598.9999999999895,855.0000000000058,858.9999999999986,-1873.999999999998,-953.9999999999993,-2131.0,-296.9999999999917,255.99999999998957,-2258.9999999999886,1357.99999999999,-1219.9999999999989,364.00000000000875,-431.0000000000036,,-6971.999999999993
2016.04.12,-557.0000000000075,-483.99999999999557,-496.9999999999999,849.9999999999952,800.0000000000007,-1771.999999999996,-847.9999999999932,-1713.9999999999986,9.000000000014552,451.0000000000014,-2205.999999999997,1218.999999999994,-1094.0000000000082,295.0000000000008,-370.00000000000364,,-5917.999999999993
2016.04.12,-492.999999999999,-399.00000000001603,-617.999999999995,1317.0000000000125,909.9999999999997,-1686.999999999994,-788.9999999999952,-1896.9999999999914,673.0000000000125,706.0000000000066,-2370.99999999999,1424.9999999999973,-1307.0000000000023,75.9999999999983,-204.99999999999963,,-4658.999999999956
2016.04.12,-340.00000000000693,-260.0000000000158,-629.9999999999955,1730.9999999999936,1163.000000000003,-1742.9999999999834,-856.9999999999967,-2228.999999999985,892.0000000000039,946.9999999999867,-2500.9999999999977,1710.9999999999986,-1466.9999999999986,87.00000000000374,-95.00000000000064,,-3590.9999999999905
2016.04.12,-251.00000000000122,-192.00000000001438,-587.0000000000033,1802.0000000000148,1168.9999999999977,-1680.999999999999,-844.9999999999958,-2233.9999999999804,903.0000000000093,878.000000000001,-2391.999999999994,1683.9999999999975,-1436.000000000007,40.00000000000669,-43.999999999999595,,-3185.9999999999677
2016.04.12,-328.0000000000061,-300.00000000001137,-659.9999999999966,1811.000000000007,1220.9999999999943,-1801.9999999999925,-925.9999999999935,-2350.999999999999,906.0000000000068,981.999999999994,-2686.999999999995,1799.9999999999973,-1549.0000000000066,100.00000000000009,-109.99999999999899,,-3893.0
2016.04.12,-396.00000000000745,-385.99999999999744,-790.9999999999968,1873.0000000000136,1190.9999999999977,-1888.0000000000007,-980.9999999999985,-2528.9999999999964,995.0000000000125,924.9999999999981,-2678.0000000000027,1863.99999999999,-1573.0000000000075,16.0000000000049,0.0,,-4357.999999999991
2016.04.12,-325.00000000000864,-280.0000000000136,-664.999999999992,2068.000000000003,1261.000000000001,-1912.999999999987,-981.999999999994,-2495.0000000000045,1113.0000000000084,913.9999999999926,-2627.0000000000014,1844.9999999999989,-1537.9999999999968,-48.99999999999905,82.99999999999974,,-3589.9999999999936
2016.04.12,-417.0000000000007,-415.0000000000098,-671.999999999997,2120.000000000011,1300.0000000000011,-2030.9999999999827,-1066.0000000000002,-2487.9999999999995,1211.0000000000066,1036.999999999999,-2930.9999999999945,1891.999999999996,-1590.0000000000034,-37.99999999999359,66.99999999999484,,-4020.999999999973
2016.04.12,-346.0000000000019,-259.0000000000092,-635.9999999999957,2161.0000000000127,1366.999999999996,-2037.0,-1024.0000000000027,-2566.0000000000027,1116.000000000006,1051.9999999999864,-2832.999999999997,1938.999999999993,-1625.0,19.00000000000235,22.999999999995246,,-3649.0000000000177
2016.04.12,-267.00000000000614,-178.99999999999582,-560.0000000000023,2286.0000000000105,1478.999999999997,-2012.9999999999982,-1014.9999999999992,-2545.9999999999923,1180.0000000000032,1200.9999999999854,-2909.9999999999905,1997.9999999999905,-1661.0000000000014,60.00000000000449,4.000000000004,,-2942.99999999999
