date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPAUD,EURCAD,EURNZD,AUDCAD,AUDNZD,empty,sum
2021.10.11,-117.99999999999588,-66.99999999999484,0.0,-114.00000000000432,0.0,-1.999999999990898,-232.99999999999432,0.0,-124.00000000000189,-80.99999999999774,0.0,-139.9999999999846,-14.000000000002899,-90.00000000001229,-131.99999999999878,-114.0000000000141,,-1228.9999999999927
2021.10.11,-73.99999999999629,-36.999999999998145,31.000000000003247,-146.0000000000008,31.000000000003247,-24.999999999997247,-154.99999999999403,153.99999999999636,-117.99999999999588,-297.9999999999983,74.00000000000739,-45.99999999999049,97.9999999999981,-9.000000000014552,-53.999999999998494,-114.0000000000141,,-687.99999999999
2021.10.11,-134.99999999999625,-18.0000000000069,42.0000000000087,-213.00000000000807,-68.99999999998573,-24.999999999997247,-211.99999999998997,253.0000000000001,-163.00000000000205,-78.00000000000028,72.0000000000054,-2.999999999997449,34.99999999998504,-124.99999999999733,-58.99999999999794,-153.00000000000313,,-850.9999999999832
2021.10.11,-140.99999999999113,-4.000000000004,22.999999999995246,-222.0000000000084,0.0,-13.999999999991797,-194.99999999998963,286.00000000000136,-161.99999999999548,-61.999999999995396,117.00000000000044,74.0000000000185,62.99999999999084,43.999999999999595,-14.000000000002899,-46.0000000000127,,-252.99999999998548
2021.10.11,-141.99999999999767,0.0,11.999999999989797,-189.00000000000716,32.0000000000098,-12.999999999996348,-201.00000000000674,268.99999999999125,-163.99999999999747,-48.99999999999905,119.00000000000244,203.00000000001984,82.99999999998863,48.000000000003595,-55.000000000005045,-106.00000000000608,,-153.0000000000102
2021.10.11,-179.99999999999127,-28.999999999990145,-24.000000000001798,-208.00000000001262,72.0000000000054,3.0000000000085514,-245.0000000000063,199.99999999998863,-169.99999999999238,-17.999999999995797,104.00000000000409,328.00000000001717,80.99999999999774,12.999999999996348,-84.0000000000063,-168.99999999999693,,-325.9999999999756
2021.10.11,-175.99999999999838,4.000000000004,-11.00000000000545,-187.00000000001182,-14.000000000002899,19.00000000000235,-297.9999999999983,219.99999999999886,-159.9999999999935,-70.99999999999883,60.99999999999994,290.00000000001245,105.99999999998388,-173.00000000000094,-58.000000000002494,-202.9999999999976,,-651.0000000000089
2021.10.11,-139.99999999999568,208.99999999999253,79.99999999999119,-201.00000000000762,-79.99999999999119,174.00000000000747,-404.0000000000044,268.0000000000007,-217.99999999999596,-185.00000000000182,33.000000000005244,120.00000000000898,41.99999999998649,-319.0000000000026,22.999999999995246,-156.00000000000057,,-754.000000000012
2021.10.11,-164.99999999999292,231.0000000000034,66.99999999999484,-268.0000000000007,-103.99999999999298,187.9999999999993,-479.99999999999153,303.99999999998784,-256.99999999999613,-242.99999999999324,0.0,76.0000000000094,5.999999999994898,-310.0000000000103,60.99999999999994,-127.99999999999478,,-1021.9999999999827
2021.10.11,-161.99999999999548,279.99999999999136,73.99999999999629,-307.00000000000216,-201.99999999999108,211.00000000000563,-551.9999999999969,348.99999999998954,-308.9999999999926,-298.9999999999937,-41.9999999999976,-52.99999999999194,-70.0000000000145,-406.00000000001745,124.00000000000189,-46.999999999997044,,-1411.000000000006
