date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,AUDCHF,NZDCHF,GBPJPY,GBPAUD,EURJPY,EURAUD,CADJPY,AUDCAD,NZDCAD,empty,sum
2018.12.17,-200.00000000000017,100.99999999999554,-152.00000000000102,28.000000000005798,-80.99999999999774,307.0000000000017,187.9999999999993,21.99999999999136,168.0000000000126,-265.0000000000148,-214.00000000000307,-158.00000000000125,-106.00000000000608,-112.99999999999643,,-475.00000000001427
2018.12.17,-209.9999999999991,79.99999999999119,-156.99999999999648,3.0000000000085514,-60.00000000000449,297.9999999999983,219.00000000000253,25.999999999982037,104.00000000001519,-246.00000000000932,-233.00000000001654,-154.00000000001057,-47.00000000000814,-82.99999999999974,,-460.0000000000466
2018.12.17,-214.99999999998744,65.00000000000395,-179.00000000000205,-12.000000000000899,-60.99999999999994,297.00000000000284,239.0000000000003,20.999999999986585,90.99999999999665,-253.00000000001432,-265.0000000000041,-158.00000000000125,-48.000000000003595,-68.00000000000139,,-546.0000000000247
2018.12.17,-211.99999999998997,65.00000000000395,-182.99999999999272,-12.000000000000899,-51.99999999999649,281.99999999999335,253.99999999999866,-8.000000000009777,56.000000000011596,-265.0000000000148,-245.0000000000063,-158.00000000000125,-59.000000000009045,-46.00000000000159,,-583.0000000000153
2018.12.17,-248.00000000000378,62.000000000006494,-149.99999999999147,-7.0000000000014495,-21.00000000000435,278.9999999999959,258.0000000000027,4.9999999999954525,72.0000000000054,-253.00000000001432,-245.0000000000063,-137.00000000000045,-60.99999999999994,-7.9999999999968985,,-454.000000000013
2018.12.17,-173.00000000000094,106.99999999999044,-128.99999999999068,-2.999999999997449,-0.999999999995449,265.0000000000041,260.00000000000466,6.9999999999765805,63.000000000013046,-250.0,-278.00000000000045,-124.00000000000944,-82.00000000000429,21.999999999999797,,-316.0000000000101
2018.12.17,-174.99999999999181,103.00000000000864,-137.99999999999102,15.00000000000945,12.999999999996348,282.99999999999994,264.0000000000087,-56.000000000011596,62.000000000006494,-305.0000000000068,-252.0000000000078,-137.00000000000045,-97.00000000000264,26.000000000003798,,-393.9999999999788
2018.12.17,-214.99999999998744,137.9999999999937,-93.99999999999409,39.00000000000014,48.000000000003595,288.9999999999948,308.00000000000824,-16.000000000019554,59.000000000009045,-274.0000000000009,-274.00000000001864,-114.00000000000432,-114.00000000000298,80.99999999999774,,-139.00000000002058
2018.12.17,-132.99999999998312,112.000000000001,-91.99999999999875,2.000000000002,78.00000000000028,254.99999999999412,311.00000000000574,-62.00000000001182,-72.99999999998974,-290.00000000002046,-307.00000000001285,-114.00000000000432,-92.00000000000318,104.00000000000409,,-301.00000000001705
2018.12.17,-72.99999999998974,121.99999999999989,-63.99999999999295,12.000000000000899,87.00000000000374,248.99999999999923,317.0000000000006,-104.00000000001342,-116.99999999998934,-316.0000000000025,-391.000000000008,-125.0,-69.00000000000794,117.99999999999588,,-354.00000000000375
2018.12.17,-41.000000000002146,222.99999999999542,-72.99999999999329,38.0000000000047,132.99999999999423,253.0000000000032,336.00000000000296,-124.00000000002365,-61.99999999998429,-385.0000000000193,-367.0000000000062,-145.00000000001023,-98.0000000000092,158.0000000000026,,-154.00000000004522
2018.12.17,-24.000000000001798,246.99999999999721,-45.99999999999227,64.0000000000085,160.00000000000458,232.99999999999432,319.0000000000026,-116.00000000001387,-31.000000000003247,-349.00000000001796,-355.0000000000164,-97.99999999999898,-130.0000000000079,200.00000000000017,,73.99999999995492
2018.12.17,-19.999999999997797,273.9999999999965,-19.99999999999602,60.99999999999994,149.99999999999457,198.99999999999363,287.9999999999994,-192.00000000000728,-173.99999999998528,-429.00000000000205,-473.0000000000123,-76.99999999999818,-164.00000000000858,180.99999999999784,,-396.0000000000256
2018.12.17,46.0000000000127,344.99999999999534,-18.000000000000682,26.000000000003798,102.00000000000209,132.99999999999423,212.00000000000108,-132.000000000005,-245.99999999999068,-399.0000000000009,-582.0000000000158,-78.00000000000296,-87.00000000000374,129.00000000000134,,-549.0000000000091
2018.12.17,90.00000000001229,364.9999999999931,20.000000000010232,28.000000000005798,119.00000000000244,110.99999999999443,209.9999999999991,-296.0000000000207,-489.99999999999045,-384.00000000001455,-572.0000000000169,-15.000000000000568,-149.00000000001023,178.00000000000037,,-785.0000000000357
2018.12.17,206.00000000001728,360.9999999999891,39.00000000000148,28.000000000005798,119.00000000000244,48.000000000003595,136.00000000000279,-426.00000000001614,-668.9999999999862,-448.0000000000075,-696.0000000000077,0.999999999990564,-141.00000000000225,178.00000000000037,,-1264.0000000000064
2018.12.17,46.0000000000127,346.0000000000019,31.00000000000591,21.00000000000435,75.00000000000284,34.99999999999615,78.00000000000028,-406.0000000000059,-597.9999999999874,-485.00000000001364,-686.0000000000089,4.9999999999954525,-150.00000000000568,124.00000000000189,,-1564.0000000000002
2018.12.17,134.00000000001188,375.9999999999986,40.00000000000625,30.000000000007798,56.0000000000005,-29.999999999996696,19.00000000000235,-207.9999999999984,-368.9999999999971,-412.00000000000614,-615.00000000001,9.000000000000341,-154.0000000000097,99.00000000000463,,-1024.9999999999857
2018.12.17,123.00000000000644,364.00000000000875,70.00000000000739,37.00000000000925,53.999999999998494,-70.99999999999883,-29.999999999996696,-156.0000000000059,-349.99999999998363,-373.0000000000189,-620.0000000000206,75.00000000000284,-213.00000000000762,168.00000000000148,,-921.9999999999976
2018.12.17,143.00000000000423,421.0000000000047,114.00000000000432,53.00000000000304,85.99999999999719,-80.00000000000229,-19.999999999997797,-137.00000000000045,-366.999999999984,-329.00000000000773,-684.000000000018,129.99999999999545,-260.00000000000466,221.00000000000452,,-709.0000000000015
2018.12.17,-48.000000000003595,350.9999999999902,195.99999999999795,65.99999999999939,92.00000000000318,-53.00000000000304,-14.999999999998348,38.99999999998727,-229.99999999999687,-302.0000000000209,-631.0000000000038,215.99999999999397,-304.9999999999997,238.0000000000049,,-386.0000000000492
2018.12.17,-69.9999999999923,392.9999999999989,271.0000000000008,57.00000000000705,99.00000000000463,-38.0000000000047,30.000000000007798,153.99999999999636,-299.99999999998914,-173.00000000000182,-607.0000000000019,236.99999999999477,-303.0000000000088,270.99999999999903,,21.0000000000108
2018.12.17,22.0000000000109,320.9999999999935,367.00000000000443,55.000000000005045,66.99999999999484,-41.000000000002146,-2.000000000002,322.9999999999791,-120.99999999999334,-11.000000000024102,-539.0000000000006,335.9999999999985,-336.00000000000296,219.00000000000253,,659.9999999999637
2018.12.17,-18.999999999991246,302.0000000000023,326.9999999999982,21.999999999999797,38.0000000000047,-19.999999999997797,2.000000000002,275.99999999998204,-166.99999999998383,-5.000000000023874,-534.0000000000123,176.00000000000193,-238.0000000000049,53.00000000000304,,212.99999999997996
2018.12.17,1.0000000000065512,300.99999999999574,299.99999999999716,73.00000000000084,51.99999999999649,87.00000000000374,91.00000000000774,289.99999999999204,-99.99999999998899,-97.00000000000841,-467.0000000000174,174.99999999999716,-212.00000000000108,67.00000000000594,,560.9999999999874
2018.12.17,-75.00000000000284,356.00000000000074,350.0000000000085,70.99999999999883,58.99999999999794,48.000000000003595,36.0000000000027,413.99999999998727,2.0000000000131024,-58.9999999999975,-504.9999999999999,230.99999999999454,-239.0000000000003,148.99999999999915,,838.0000000000059
2018.12.17,15.00000000000945,381.99999999999346,365.0000000000091,48.000000000003595,22.999999999995246,-16.0000000000049,-39.00000000000014,399.0000000000009,-122.99999999998423,1.999999999981128,-611.000000000006,295.0000000000017,-270.0000000000036,139.00000000000023,,608.9999999999959
2018.12.17,97.00000000001374,435.0000000000076,460.00000000000796,53.999999999998494,14.000000000002899,-39.999999999995595,-54.999999999993946,397.99999999999613,-314.99999999999864,9.999999999990905,-707.0000000000132,415.9999999999968,-280.00000000000244,173.9999999999964,,661.0000000000072
2018.12.17,150.00000000000568,509.99999999998823,537.0000000000061,80.00000000000229,53.999999999998494,-24.999999999997247,-43.999999999999595,449.99999999998863,-249.99999999999466,12.000000000000455,-704.0000000000157,484.99999999999943,-320.00000000000915,209.00000000000364,,1143.9999999999764
2018.12.17,192.00000000001438,526.0000000000042,579.0000000000077,56.0000000000005,55.000000000005045,-51.000000000001044,-37.99999999999359,426.9999999999925,-424.99999999998647,72.00000000000273,-774.000000000008,518.0000000000007,-307.0000000000017,241.00000000000233,,1071.0000000000393
2018.12.17,199.00000000001583,540.9999999999915,596.0000000000036,46.00000000000159,78.99999999999574,-62.000000000006494,-17.000000000000348,437.9999999999882,-434.000000000001,79.99999999998408,-778.000000000012,543.9999999999969,-276.00000000000955,248.99999999999923,,1204.999999999947
2018.12.17,212.00000000001216,489.0000000000061,558.9999999999975,30.000000000007798,87.99999999999919,-53.00000000000304,13.00000000000745,378.9999999999907,-495.000000000001,75.9999999999934,-755.0000000000168,534.9999999999966,-303.0000000000088,302.9999999999977,,1077.9999999999789
2018.12.17,202.00000000001327,461.0000000000003,557.0000000000022,26.000000000003798,88.99999999999464,-63.00000000000195,11.00000000000545,399.99999999997726,-431.0000000000036,116.99999999999022,-718.0000000000186,548.9999999999924,-336.00000000000296,317.9999999999961,,1181.9999999999482
2018.12.17,110.00000000001009,451.0000000000014,578.000000000003,7.0000000000014495,83.9999999999952,-84.0000000000063,-4.999999999999449,534.9999999999966,-383.0,156.99999999999648,-738.0000000000164,551.0000000000019,-339.0000000000004,309.99999999999915,,1233.9999999999823
2018.12.17,107.99999999999699,441.0000000000025,498.00000000000466,13.00000000000745,75.9999999999983,-51.000000000001044,24.000000000001798,470.9999999999752,-302.0000000000023,69.99999999999318,-719.000000000003,536.9999999999919,-317.0000000000006,307.0000000000017,,1155.9999999999668
2018.12.17,94.00000000001629,452.00000000000796,478.9999999999992,21.999999999999797,82.99999999999974,-50.0000000000056,56.0000000000005,438.99999999999295,-299.99999999998914,54.000000000002046,-703.0000000000092,500.0,-314.0000000000032,334.9999999999964,,1147.0000000000077
2018.12.18,102.00000000000209,463.9999999999977,496.9999999999999,35.00000000000725,21.999999999999797,-24.999999999997247,-24.999999999997247,424.99999999998295,-258.99999999998704,46.999999999997044,-666.000000000011,506.0000000000002,-333.0000000000055,231.99999999999886,,1021.9999999999875
2018.12.18,128.000000000017,459.99999999999375,483.0000000000041,17.000000000000348,60.00000000000449,-41.9999999999976,19.999999999997797,437.9999999999882,-286.99999999999284,42.999999999977945,-715.0000000000211,513.9999999999958,-323.0000000000066,283.99999999999534,,1079.9999999999568
2018.12.18,118.00000000001809,472.00000000000574,510.0000000000051,14.000000000002899,63.00000000000195,-41.000000000002146,3.0000000000085514,459.99999999997954,-304.9999999999997,40.99999999999682,-728.0000000000175,533.0000000000013,-343.00000000000443,290.9999999999968,,1087.9999999999932
2018.12.18,123.00000000000644,489.0000000000061,490.0000000000091,40.00000000000669,93.99999999999409,-38.0000000000047,17.000000000000348,456.99999999999363,-238.99999999998923,30.000000000001137,-705.0000000000001,528.9999999999964,-340.00000000000693,341.99999999999784,,1289.0000000000105
2018.12.18,127.00000000001043,489.0000000000061,500.0,36.0000000000027,161.99999999999548,-51.000000000001044,55.000000000005045,456.99999999999363,-254.999999999983,34.99999999999659,-734.0000000000124,530.9999999999917,-383.0,368.9999999999971,,1338.000000000002
2018.12.18,102.00000000000209,442.9999999999934,575.0000000000028,9.999999999998899,143.9999999999997,-58.000000000002494,80.99999999999774,582.9999999999984,-292.9999999999877,127.9999999999859,-741.0000000000139,596.9999999999942,-442.00000000000904,441.99999999999795,,1570.999999999958
2018.12.18,121.00000000001555,453.99999999999886,546.999999999997,124.00000000000189,287.0000000000039,65.99999999999939,236.99999999999832,527.9999999999916,-31.999999999987594,106.9999999999851,-484.00000000001774,578.9999999999935,-548.9999999999995,617.9999999999964,,2602.9999999999764
2018.12.18,165.00000000001512,486.999999999993,533.0000000000013,204.00000000000418,453.0000000000034,114.00000000000298,362.00000000000676,411.9999999999777,66.00000000001049,-6.000000000000227,-397.0000000000029,533.9999999999918,-586.0000000000088,807.9999999999976,,3148.9999999999927
2018.12.18,223.00000000001762,526.9999999999886,611.0000000000042,181.00000000000892,505.99999999999534,105.99999999999498,426.9999999999996,483.99999999998045,-37.99999999998249,72.99999999997908,-451.0000000000014,566.0000000000025,-558.000000000003,856.9999999999967,,3513.9999999999814
2018.12.18,214.00000000000307,517.9999999999962,638.0000000000052,162.0000000000066,500.9999999999959,85.00000000000173,426.00000000000415,539.999999999992,-51.000000000001044,138.9999999999958,-477.0000000000163,598.9999999999895,-501.000000000007,851.9999999999972,,3644.999999999963
2018.12.18,189.00000000001694,486.999999999993,677.9999999999973,112.000000000001,495.000000000001,22.999999999995246,407.0000000000018,612.9999999999995,-202.9999999999976,195.99999999998374,-542.0000000000202,637.0000000000005,-463.0000000000023,822.9999999999959,,3451.999999999966
2018.12.18,249.00000000001032,513.0000000000078,772.0000000000056,146.00000000000168,522.0000000000002,29.999999999996696,414.9999999999987,639.9999999999864,-180.99999999998673,315.9999999999883,-535.0000000000188,652.000000000001,-421.0000000000047,841.9999999999983,,3959.9999999999845
2018.12.18,266.0000000000107,527.9999999999951,784.000000000006,146.00000000000168,497.99999999999847,36.999999999998145,397.0000000000029,618.9999999999998,-224.99999999998633,307.9999999999927,-542.0000000000202,655.0000000000011,-448.9999999999994,797.9999999999987,,3819.999999999999
2018.12.18,243.99999999999977,473.99999999999665,778.9999999999964,159.00000000000912,538.0000000000051,63.00000000000195,443.0000000000045,685.9999999999786,-109.00000000000354,341.99999999998454,-441.0000000000025,655.0000000000011,-454.00000000000995,851.0000000000017,,4229.999999999963
2018.12.18,194.0000000000053,400.00000000000034,755.0000000000097,148.0000000000037,543.0000000000045,60.99999999999994,460.00000000000483,710.9999999999843,-116.99999999998934,384.9999999999909,-438.00000000000506,634.0000000000003,-430.00000000000813,868.9999999999975,,4174.999999999999
2018.12.18,195.00000000001182,412.9999999999967,731.9999999999993,170.99999999999892,529.9999999999972,100.00000000000009,467.0000000000063,571.9999999999743,-131.99999999999878,351.99999999998965,-346.0000000000019,626.9999999999953,-447.0000000000085,839.0000000000009,,4072.9999999999613
2018.12.18,219.99999999999798,407.0000000000018,697.0000000000027,145.00000000000622,539.999999999996,95.99999999999609,469.0000000000083,592.9999999999893,-156.99999999998494,331.99999999999363,-392.00000000001455,589.9999999999892,-422.00000000000017,858.0000000000032,,3975.9999999999845
2018.12.18,222.00000000001108,384.9999999999909,694.0000000000026,92.99999999999864,524.9999999999977,73.00000000000084,514.9999999999987,606.9999999999993,-252.99999999999213,344.99999999998465,-475.0000000000032,595.9999999999894,-351.0000000000013,851.9999999999972,,3827.9999999999745
2018.12.18,162.00000000001768,367.99999999999056,683.0000000000069,91.00000000000774,532.9999999999945,36.999999999998145,514.0000000000033,623.9999999999952,-232.99999999999432,349.9999999999943,-508.00000000001955,616.9999999999902,-343.9999999999999,873.999999999997,,3767.999999999982
2018.12.18,180.0000000000024,428.00000000000614,748.0000000000047,114.00000000000298,612.9999999999969,44.99999999999504,558.000000000003,447.9999999999791,-485.0000000000021,296.99999999998283,-572.0000000000169,619.9999999999903,-374.0000000000077,965.0000000000048,,3584.999999999941
2018.12.18,449.0000000000105,557.9999999999918,796.999999999997,128.00000000000588,648.9999999999995,12.000000000000899,517.0000000000008,351.99999999997544,-587.9999999999885,202.99999999998875,-650.0000000000173,683.9999999999975,-530.0000000000082,1022.9999999999961,,3603.99999999995
2018.12.18,392.9999999999989,690.9999999999972,790.0000000000063,203.00000000000873,770.000000000004,92.99999999999864,624.9999999999977,381.0000000000002,-329.99999999998585,104.99999999998977,-624.0000000000023,658.9999999999918,-545.0000000000066,1155.000000000006,,4366.000000000004
2018.12.18,317.9999999999961,638.9999999999895,844.9999999999989,134.0000000000008,700.999999999996,-21.00000000000435,533.0000000000057,586.9999999999891,-400.00000000000034,141.9999999999959,-851.0000000000017,762.0000000000005,-491.0000000000081,1134.0000000000016,,4031.999999999959
2018.12.18,404.0000000000044,709.9999999999884,938.0000000000024,169.00000000000804,697.9999999999986,-17.000000000000348,522.0000000000002,589.999999999975,-365.99999999999966,232.99999999998988,-739.0000000000008,783.9999999999918,-506.0000000000064,1127.0000000000002,,4546.999999999952
2018.12.18,367.0000000000062,740.0000000000073,936.9999999999976,214.99999999999852,709.9999999999995,44.99999999999504,561.0000000000003,591.9999999999845,-377.9999999999894,112.99999999998533,-740.0000000000073,762.0000000000005,-542.0000000000091,1085.0000000000027,,4466.999999999972
2018.12.18,407.0000000000018,841.0000000000028,954.0000000000077,207.00000000000162,710.999999999995,19.999999999997797,551.0000000000015,650.999999999982,-347.9999999999928,130.99999999998602,-852.0000000000083,805.9999999999974,-543.0000000000045,1107.999999999998,,4643.999999999966
2018.12.18,463.0000000000134,855.9999999999901,990.9999999999997,204.00000000000418,726.0000000000044,9.999999999998899,516.0000000000053,319.9999999999932,-729.0000000000018,55.999999999983174,-917.0000000000123,813.0000000000024,-576.0000000000099,1136.0000000000036,,3868.9999999999745
2018.12.18,822.0000000000116,907.9999999999977,1025.9999999999964,198.00000000000927,702.9999999999981,-19.999999999997797,499.000000000005,164.99999999999204,-978.9999999999966,115.99999999998545,-961.0000000000118,814.9999999999977,-507.0000000000019,1053.0000000000039,,3837.999999999989
2018.12.18,802.0000000000139,845.0000000000068,969.9999999999989,195.00000000000074,665.0000000000044,2.000000000002,511.0000000000059,191.99999999997885,-984.9999999999915,141.9999999999959,-937.00000000001,816.0000000000025,-500.00000000000045,1049.9999999999955,,3768.000000000004
2018.12.18,812.0000000000127,787.9999999999887,887.0000000000005,209.00000000000364,712.0000000000015,51.000000000001044,541.9999999999981,155.9999999999775,-873.999999999997,127.9999999999859,-811.0000000000061,719.9999999999989,-482.00000000000466,1087.0000000000045,,3924.9999999999654
2018.12.18,775.0000000000146,730.9999999999927,924.9999999999972,204.00000000000418,731.9999999999993,14.000000000002899,561.0000000000003,182.99999999999272,-916.99999999999,172.9999999999876,-748.0000000000153,766.9999999999959,-517.0000000000008,1129.9999999999977,,4012.9999999999786
2018.12.18,719.000000000003,726.9999999999887,906.9999999999965,169.00000000000804,680.0000000000028,-70.99999999999883,438.00000000000506,195.99999999999795,-888.9999999999842,109.99999999998522,-861.0000000000007,792.0000000000016,-538.0000000000051,1124.0000000000027,,3503.000000000003
2018.12.18,570.0000000000039,682.9999999999892,775.9999999999962,109.99999999999899,624.0000000000023,-72.0000000000054,448.000000000004,288.99999999998727,-753.9999999999881,123.99999999999523,-850.0000000000174,765.0000000000006,-524.0000000000023,1073.0000000000018,,3261.9999999999663
2018.12.18,365.0000000000153,642.9999999999936,719.9999999999989,112.000000000001,575.9999999999987,-19.00000000000235,456.00000000000085,360.99999999999,-666.9999999999953,70.99999999999795,-860.0000000000163,736.9999999999948,-680.0000000000028,1077.0000000000057,,2891.999999999979
2018.12.18,442.00000000000904,648.9999999999885,756.0000000000002,226.99999999999943,619.9999999999983,126.99999999999933,528.0000000000063,316.99999999997885,-383.0,75.9999999999934,-604.0000000000045,762.999999999991,-687.0000000000043,1092.9999999999995,,3923.999999999955
2018.12.18,272.00000000000557,621.9999999999892,710.000000000008,-15.999999999993797,490.00000000000153,-78.99999999999574,428.00000000000614,233.99999999998045,-639.9999999999961,73.99999999998386,-1020.0000000000209,762.0000000000005,-624.0000000000023,1073.9999999999973,,2286.9999999999636
2018.12.18,296.0000000000074,570.9999999999882,707.0000000000078,-7.0000000000014495,495.9999999999964,-90.0000000000012,429.0000000000016,467.9999999999893,-682.9999999999892,99.99999999999432,-1021.0000000000052,866.9999999999902,-702.0000000000026,1092.9999999999995,,2523.9999999999754
2018.12.18,347.0000000000084,598.0000000000097,777.000000000001,-13.999999999991797,531.9999999999991,-63.00000000000195,475.0000000000032,449.99999999998863,-821.9999999999894,160.99999999998715,-1005.0000000000115,1033.0000000000014,-708.0000000000086,1275.0000000000039,,3035.999999999999
2018.12.18,391.000000000008,598.0000000000097,734.0000000000089,-18.999999999991246,524.0000000000023,-75.00000000000284,479.0000000000072,362.99999999999955,-856.9999999999967,124.99999999998579,-1022.0000000000118,1067.9999999999977,-726.0000000000044,1307.999999999998,,2891.00000000001
2018.12.18,283.000000000011,590.0000000000016,737.9999999999995,-25.999999999992696,512.9999999999968,-72.0000000000054,470.00000000000375,397.99999999999613,-849.9999999999952,119.99999999999034,-1060.0000000000164,1090.999999999994,-801.0000000000073,1346.0000000000027,,2739.999999999979
2018.12.18,209.00000000001472,502.00000000000244,713.0000000000081,-65.99999999999939,480.99999999999807,-87.00000000000374,424.00000000000216,573.9999999999839,-678.0000000000008,191.99999999999307,-999.0000000000166,1141.999999999996,-787.0000000000043,1363.0000000000032,,2982.9999999999773
2018.12.18,311.0000000000168,608.0000000000085,771.0000000000008,-15.999999999993797,493.99999999999443,-99.00000000000463,409.0000000000038,534.9999999999966,-693.9999999999947,111.99999999999477,-1104.0000000000161,1135.9999999999957,-775.0000000000034,1329.0000000000025,,3017.0000000000014
2018.12.18,363.0000000000022,676.9999999999943,795.0000000000017,28.000000000005798,539.0000000000006,-73.99999999999629,438.00000000000506,512.9999999999768,-709.9999999999884,106.9999999999851,-1029.0000000000132,1120.999999999995,-812.0000000000016,1365.000000000005,,3320.999999999972
2018.12.18,381.0000000000091,547.0000000000086,801.0000000000019,-19.999999999997797,478.0000000000006,-104.00000000000409,392.00000000000347,479.99999999998977,-811.9999999999905,185.99999999999284,-1019.0000000000143,1164.0000000000014,-856.0000000000013,1366.999999999996,,2984.9999999999955
2018.12.18,368.00000000001273,548.9999999999995,778.9999999999964,-19.999999999997797,473.99999999999665,-100.00000000000009,402.9999999999978,532.999999999987,-742.9999999999826,270.9999999999866,-950.0000000000064,1192.9999999999977,-824.0000000000025,1349.0000000000002,,3281.9999999999854
2018.12.18,324.9999999999975,561.9999999999958,731.9999999999993,12.000000000000899,471.99999999999466,-60.00000000000449,401.00000000000693,497.99999999999045,-668.0000000000019,156.99999999999648,-885.0000000000025,1082.9999999999984,-834.0000000000014,1316.0000000000061,,3110.9999999999764
2018.12.18,350.00000000000585,615.9999999999943,766.0000000000053,58.000000000002494,510.99999999999477,-17.999999999995797,434.000000000001,530.0000000000011,-549.9999999999839,194.99999999999318,-860.0000000000163,1028.9999999999964,-838.0000000000055,1266.0000000000005,,3488.9999999999936
2018.12.18,368.9999999999971,567.9999999999907,807.0000000000022,55.000000000005045,497.99999999999847,-39.999999999995595,468.00000000000176,554.9999999999784,-465.0000000000043,209.99999999999375,-780.000000000003,1051.0000000000018,-819.0000000000031,1236.9999999999993,,3713.9999999999627
2018.12.19,294.0000000000165,604.0000000000045,814.0000000000072,28.000000000005798,475.0000000000032,-92.00000000000318,365.99999999999966,508.99999999998613,-587.0000000000042,210.9999999999843,-883.0000000000116,1088.9999999999986,-794.0000000000058,1207.0000000000025,,3240.9999999999836
2018.12.19,356.00000000000074,663.999999999998,837.0000000000033,69.00000000000794,512.9999999999968,-41.000000000002146,401.00000000000693,507.99999999998136,-655.9999999999899,200.9999999999934,-908.0000000000199,1097.999999999999,-824.0000000000025,1251.9999999999975,,3469.999999999969
2018.12.19,449.0000000000105,689.9999999999907,826.0000000000076,57.00000000000705,512.0000000000014,-48.000000000003595,414.00000000000324,479.99999999998977,-634.9999999999856,147.99999999999613,-952.0000000000196,1060.0000000000023,-798.0000000000098,1261.000000000001,,3463.999999999991
2018.12.19,502.00000000000244,727.9999999999953,793.9999999999969,131.00000000000333,548.9999999999995,34.000000000000696,461.0000000000003,406.99999999998226,-573.9999999999857,81.99999999999363,-874.0000000000192,1033.9999999999918,-801.0000000000073,1265.000000000005,,3737.9999999999595
2018.12.19,513.0000000000078,747.0000000000088,814.0000000000072,139.00000000000023,553.999999999999,37.99999999999359,455.0000000000054,429.9999999999784,-567.9999999999907,107.99999999998988,-874.0000000000192,1033.9999999999918,-867.0000000000067,1246.9999999999982,,3769.999999999963
2018.12.19,583.0000000000002,791.9999999999927,840.0000000000034,156.00000000000057,556.0000000000009,36.999999999998145,453.99999999999886,381.0000000000002,-663.999999999998,72.99999999997908,-886.000000000009,1054.9999999999927,-831.000000000004,1266.999999999996,,3812.999999999951
2018.12.19,601.000000000007,798.0000000000098,880.0000000000097,187.9999999999993,561.9999999999958,63.99999999999739,448.9999999999994,407.99999999998704,-542.9999999999824,104.99999999998977,-839.0000000000119,1078.9999999999936,-908.0000000000088,1263.9999999999984,,4107.9999999999845
