date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.06.04,-70.0000000000034,-51.000000000001044,-130.99999999999224,-45.99999999999227,0.0,-30.999999999992145,-46.999999999997044,-177.99999999998929,-97.00000000000264,-39.00000000000014,0.0,-124.99999999999733,-173.99999999999238,-270.00000000001467,-113.00000000000753,-269.9999999999925,-49.99999999999716,-67.00000000000594,0.0,-168.99999999999693,,-1927.9999999999745
2018.06.04,-42.999999999993044,5.000000000010552,-120.00000000000898,-52.99999999999727,55.99999999998939,43.999999999999595,-34.000000000000696,-180.0000000000024,-125.00000000000844,-36.0000000000027,55.99999999998939,-112.000000000001,-168.99999999999693,-257.0000000000183,-106.00000000000608,-257.99999999998045,-76.99999999999818,-40.00000000000669,59.000000000009045,-192.99999999999872,,-1583.0000000000216
2018.06.04,-73.99999999999629,70.99999999999883,-85.00000000000173,-132.000000000005,116.00000000000499,75.00000000000284,72.99999999998974,-200.99999999998454,-159.00000000000912,-48.000000000003595,174.00000000000747,-59.99999999999339,-225.9999999999991,-239.00000000001143,-109.00000000000354,-267.99999999997937,-123.00000000000466,22.999999999995246,140.0000000000068,-187.99999999998818,,-1239.9999999999739
2018.06.04,-71.99999999999429,134.99999999999625,-76.99999999999375,-132.000000000005,163.00000000000205,48.99999999999905,139.00000000000023,-197.99999999998707,-81.00000000000884,-49.99999999999449,320.00000000000915,174.99999999999181,-218.9999999999941,-292.00000000000335,-195.00000000001182,-308.9999999999815,-112.99999999999955,-16.0000000000049,112.000000000001,-173.00000000000094,,-833.99999999998
2018.06.04,-64.99999999999284,182.0000000000155,-103.00000000000864,-132.000000000005,167.9999999999904,30.000000000007798,217.0000000000005,-209.9999999999991,-114.00000000000298,-24.999999999997247,381.99999999999346,217.0000000000005,-230.99999999999454,-299.00000000000483,-185.99999999999727,-387.99999999998835,-105.00000000000398,-7.0000000000014495,115.00000000000954,-215.99999999999397,,-769.9999999999725
2018.06.04,-85.99999999999719,173.00000000000094,-129.00000000000134,-197.00000000000273,150.99999999999002,29.000000000001247,217.0000000000005,-258.99999999998704,-143.00000000000423,-39.999999999995595,371.00000000001023,187.00000000000384,-356.9999999999993,-296.0000000000074,-156.00000000000057,-418.9999999999916,-171.99999999999704,46.999999999997044,101.00000000000664,-262.999999999991,,-1240.9999999999645
2018.06.04,-97.9999999999981,199.00000000001583,-242.00000000000887,-271.99999999999136,41.99999999998649,35.00000000000725,269.00000000000813,-326.0000000000041,-261.0000000000001,-56.99999999999594,377.0000000000051,-19.999999999997797,-513.9999999999816,-318.00000000001825,-126.0000000000039,-428.9999999999905,-269.00000000000546,52.99999999999194,101.00000000000664,-332.9999999999833,,-2188.9999999999577
2018.06.04,-146.99999999999713,314.00000000001427,-231.99999999998778,-343.0000000000035,60.99999999999994,109.00000000000354,387.99999999998835,-412.9999999999967,-307.0000000000017,-22.999999999995246,434.000000000001,48.99999999998794,-605.9999999999945,-314.99999999999864,-25.00000000000835,-341.99999999999784,-332.9999999999984,125.99999999999278,147.00000000000824,-319.0000000000026,,-1776.9999999999864
2018.06.04,-146.00000000000168,297.0000000000139,-217.0000000000005,-310.99999999999284,41.000000000002146,119.99999999999788,438.9999999999894,-404.9999999999887,-336.9999999999984,-26.000000000003798,398.9999999999938,-24.000000000001798,-573.9999999999839,-319.0000000000026,19.999999999997797,-317.9999999999961,-323.0000000000075,153.99999999999858,148.99999999999915,-340.9999999999913,,-1721.9999999999764
2018.06.04,-103.99999999999298,334.00000000001205,-356.00000000000074,-242.999999999995,-76.99999999999375,136.99999999999824,390.0000000000015,-441.99999999998687,-440.00000000000705,-80.99999999999774,337.99999999999386,-320.00000000000915,-620.0000000000045,-347.0000000000084,95.00000000000064,-265.99999999998846,-331.00000000000307,197.99999999999818,179.00000000000693,-408.9999999999927,,-2364.999999999969
2018.06.04,-53.999999999998494,378.00000000001165,-353.0000000000033,-231.99999999999932,-103.00000000000864,270.0000000000036,415.99999999999415,-442.9999999999934,-439.0000000000005,-68.00000000000139,348.9999999999993,-280.0000000000136,-616.9999999999902,-345.0000000000175,177.99999999998929,-156.99999999998494,-340.0000000000034,273.9999999999965,256.0000000000007,-340.9999999999913,,-1651.0000000000111
2018.06.04,-56.0000000000005,361.9999999999957,-329.00000000000153,-231.99999999999932,-25.00000000000835,291.0000000000079,387.000000000004,-421.0000000000047,-458.00000000000284,-73.99999999999629,384.9999999999909,-383.0,-606.9999999999993,-358.00000000001387,215.99999999999397,-95.999999999985,-316.0000000000025,326.9999999999995,320.00000000000915,-349.99999999998363,,-1416.999999999997
2018.06.04,-43.999999999999595,367.0000000000062,-411.99999999999017,-233.0000000000041,-78.00000000000028,246.99999999999721,387.99999999998835,-443.99999999999994,-535.0000000000077,-100.00000000000009,343.00000000000443,-564.000000000009,-679.000000000002,-381.0000000000091,289.0000000000059,-239.99999999999577,-341.99999999999875,366.9999999999951,231.0000000000034,-539.0000000000006,,-2359.0000000000164
2018.06.04,-12.000000000000899,404.0000000000044,-408.00000000000836,-231.99999999999932,-89.00000000000574,279.00000000000705,306.00000000000625,-438.9999999999894,-536.0000000000032,-109.00000000000354,343.99999999998875,-578.0000000000118,-682.9999999999927,-370.00000000000364,404.0000000000044,-225.99999999999287,-359.99999999999943,436.9999999999985,256.0000000000007,-532.9999999999835,,-2144.9999999999845
2018.06.04,46.999999999997044,385.99999999999744,-404.0000000000044,-203.00000000000296,-79.00000000000685,282.0000000000045,275.9999999999874,-383.0,-477.0000000000052,-121.99999999999989,329.00000000000153,-577.0000000000052,-652.9999999999916,-374.0000000000077,394.9999999999898,-218.99999999999142,-328.00000000000296,442.9999999999934,265.0000000000041,-504.9999999999999,,-1901.0000000000427
2018.06.04,-3.999999999992898,356.00000000000074,-385.99999999999744,-212.99999999999386,-69.00000000000794,268.99999999999704,282.0000000000045,-407.99999999998613,-511.0000000000059,-114.99999999999844,323.0000000000066,-584.0000000000067,-639.9999999999864,-383.0,398.00000000000944,-197.99999999998707,-323.99999999999807,442.9999999999934,274.00000000000756,-492.9999999999879,,-1982.9999999999293
2018.06.04,-19.00000000000235,333.0000000000055,-397.99999999998727,-277.9999999999916,-49.99999999999449,282.0000000000045,310.9999999999946,-446.9999999999974,-580.9999999999982,-139.00000000000023,316.0000000000052,-751.9999999999972,-739.9999999999807,-391.000000000008,419.9999999999982,-164.99999999999292,-371.0000000000093,478.0000000000006,311.00000000000574,-546.000000000002,,-2425.999999999947
2018.06.04,-7.0000000000014495,344.00000000001097,-414.9999999999876,-248.00000000000466,-97.00000000001374,299.00000000000483,269.9999999999925,-452.99999999999227,-603.0000000000091,-144.99999999999514,269.9999999999925,-849.0000000000109,-715.9999999999798,-394.00000000000546,459.0000000000094,-198.99999999999363,-356.9999999999993,500.00000000000045,294.00000000000534,-619.9999999999983,,-2666.999999999975
2018.06.04,-14.999999999998348,296.0000000000074,-380.00000000000256,-304.00000000000205,-126.0000000000039,270.99999999999903,235.99999999999176,-394.00000000000546,-685.0000000000023,-122.99999999999534,266.0000000000107,-991.0000000000085,-736.9999999999948,-382.0000000000157,452.00000000000796,-160.99999999998892,-430.9999999999974,495.000000000001,296.0000000000074,-685.0000000000023,,-3101.9999999999923
2018.06.04,-31.000000000003247,275.000000000003,-364.9999999999931,-278.99999999999636,-119.00000000000244,292.00000000000335,228.00000000000597,-391.9999999999924,-687.0000000000043,-116.00000000000499,141.99999999999767,-1144.999999999996,-711.9999999999891,-301.0000000000179,798.9999999999942,-58.99999999998684,-418.00000000000637,640.9999999999916,304.00000000000426,-693.9999999999947,,-2636.9999999999877
2018.06.04,-10.999999999994348,207.00000000000162,-588.9999999999951,-237.99999999999955,-299.00000000000483,350.00000000000585,75.00000000000284,-411.0000000000058,-717.000000000001,-260.00000000000466,48.000000000003595,-1222.9999999999964,-816.0000000000025,-413.00000000001893,611.000000000006,-164.99999999999292,-474.00000000000375,583.0000000000002,291.0000000000079,-664.9999999999823,,-4115.9999999999745
2018.06.04,63.00000000000195,236.99999999999832,-594.99999999999,-188.99999999999295,-229.99999999999687,378.00000000000057,86.99999999999264,-417.99999999998505,-614.0000000000034,-248.99999999999923,-48.000000000003595,-1129.0000000000023,-847.9999999999848,-456.00000000001194,554.00000000001,-186.99999999998164,-411.00000000000136,549.9999999999949,304.00000000000426,-614.9999999999877,,-3815.999999999938
2018.06.04,63.00000000000195,140.0000000000068,-512.0000000000014,-164.00000000000148,-256.99999999999613,370.9999999999991,-11.00000000000545,-397.99999999998727,-629.0000000000018,-300.99999999999574,-116.99999999998934,-1271.0,-674.0000000000066,-338.0000000000161,632.9999999999947,-38.99999999998904,-384.00000000000034,530.9999999999926,295.0000000000008,-610.9999999999837,,-3672.9999999999786
2018.06.04,136.99999999999824,234.00000000000088,-626.9999999999998,-135.00000000000512,-273.9999999999965,424.00000000000216,-100.0000000000112,-405.9999999999952,-611.000000000006,-292.00000000000335,-49.99999999999449,-1337.0000000000105,-752.9999999999859,-453.0000000000145,608.9999999999928,-54.99999999998284,-368.9999999999998,600.0000000000006,346.0000000000019,-571.9999999999948,,-3684.0000000000036
2018.06.04,289.0000000000059,310.0000000000103,-783.0000000000003,-219.99999999999886,-351.99999999999676,529.0000000000017,-133.00000000000534,-432.9999999999945,-629.0000000000018,-321.0000000000046,21.00000000000435,-1347.9999999999936,-1104.9999999999898,-553.0000000000035,611.9999999999903,-129.99999999998568,-519.999999999996,689.9999999999907,404.99999999999983,-607.0000000000019,,-4277.99999999997
2018.06.04,304.00000000000426,490.999999999997,-774.9999999999924,-218.00000000000352,-314.99999999999864,541.9999999999981,14.000000000002899,-411.99999999999017,-635.0000000000077,-292.9999999999988,211.00000000000563,-1263.9999999999984,-1062.9999999999882,-598.0000000000097,628.9999999999907,-114.99999999999844,-489.0000000000043,717.9999999999964,435.0000000000076,-600.0000000000006,,-3432.999999999988
2018.06.04,350.00000000000585,429.00000000001273,-818.9999999999919,-218.9999999999941,-323.0000000000066,614.9999999999989,-147.99999999999258,-387.99999999998835,-668.0000000000019,-356.00000000000074,117.99999999999588,-1564.0000000000098,-1143.0000000000007,-665.0000000000044,693.9999999999947,2.0000000000131024,-487.99999999999955,803.9999999999936,558.000000000003,-587.9999999999885,,-3798.9999999999623
2018.06.04,304.9999999999997,416.00000000001637,-737.9999999999942,-161.99999999999193,-283.000000000011,641.0000000000027,-113.99999999999189,-373.00000000000114,-705.0000000000001,-336.9999999999984,130.99999999999224,-1551.0000000000134,-977.9999999999802,-594.0000000000057,859.9999999999941,200.00000000000017,-432.00000000000216,870.9999999999995,611.000000000006,-583.0000000000002,,-2814.999999999979
2018.06.04,324.9999999999975,477.0000000000163,-768.9999999999975,-111.99999999999477,-212.99999999999653,631.0000000000038,-103.99999999999298,-350.00000000000585,-668.0000000000019,-321.0000000000046,276.9999999999939,-1419.999999999999,-942.0000000000073,-724.0000000000135,751.9999999999972,138.0000000000159,-346.00000000000364,887.9999999999999,642.0000000000092,-560.9999999999893,,-2399.9999999999736
2018.06.04,339.0000000000004,426.9999999999996,-828.9999999999909,-114.99999999999488,-280.0000000000136,670.000000000004,-116.00000000000499,-373.00000000000114,-668.0000000000019,-348.9999999999993,153.00000000000313,-1483.9999999999964,-943.9999999999884,-697.0000000000143,748.9999999999997,126.0000000000039,-368.9999999999998,859.9999999999941,635.0000000000077,-551.9999999999969,,-2816.9999999999905
2018.06.04,346.9999999999973,465.0000000000043,-890.9999999999974,-30.9999999999917,-404.0000000000044,700.0000000000006,-129.00000000000134,-390.0000000000015,-730.0000000000084,-373.00000000000114,80.99999999999774,-1625.999999999994,-963.9999999999986,-748.9999999999997,783.0000000000003,125.00000000001954,-412.9999999999967,879.9999999999919,596.0000000000076,-593.9999999999834,,-3316.999999999958
2018.06.04,292.00000000000335,449.0000000000105,-723.9999999999914,-105.99999999999454,-304.9999999999997,672.0000000000059,-80.99999999999774,-322.00000000000006,-719.9999999999984,-312.9999999999966,127.00000000001043,-1561.0000000000123,-835.9999999999843,-581.0000000000093,919.0000000000032,293.0000000000099,-350.9999999999991,880.9999999999984,637.0000000000098,-560.9999999999893,,-2190.9999999999204
2018.06.04,246.99999999999721,273.9999999999965,-680.9999999999983,-135.99999999999568,-212.00000000001216,644.0000000000001,-93.99999999999409,-330.9999999999924,-723.0000000000069,-321.0000000000046,133.99999999998968,-1638.0000000000061,-808.9999999999975,-604.0000000000045,920.0000000000097,303.0000000000088,-338.99999999999864,917.9999999999966,670.000000000004,-551.9999999999969,,-2330.0000000000055
2018.06.04,190.99999999999673,216.00000000001617,-634.0000000000013,-180.99999999999739,-319.0000000000026,646.0000000000022,-147.00000000000824,-367.99999999999056,-756.0000000000011,-368.9999999999971,-140.99999999999113,-1685.0000000000032,-870.9999999999809,-570.0000000000039,916.99999999999,302.0000000000023,-448.0000000000075,800.9999999999961,577.0000000000052,-551.9999999999969,,-3390.9999999999723
