date,USDCHF,GBPUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,AUDCAD,AUDNZD,empty,sum
2016.02.01,-217.0000000000005,68.00000000000139,362.00000000001785,-255.99999999998957,-235.99999999999,-182.99999999999983,-116.00000000000499,-45.000000000006146,-116.00000000001387,178.99999999999582,139.9999999999846,-137.00000000000045,216.00000000001617,-47.9999999999925,154.99999999999403,,-233.999999999988
2016.02.01,-269.9999999999925,-42.0000000000087,319.0000000000026,-297.9999999999983,-111.99999999999477,1.0000000000065512,31.000000000003247,-85.99999999999719,20.000000000010232,164.00000000000858,568.9999999999973,49.000000000006594,763.0000000000026,177.00000000000495,187.00000000000384,,1472.000000000055
2016.02.01,-385.99999999999744,-62.000000000006494,460.000000000016,-274.9999999999808,-207.9999999999984,-170.99999999999892,-106.00000000000608,-2.999999999997449,9.999999999990905,29.999999999996696,314.00000000001427,-108.99999999998045,368.00000000001273,106.00000000000608,219.00000000001364,,187.00000000008413
2016.02.01,-344.99999999999534,51.000000000001044,523.0000000000068,-339.0000000000004,-212.99999999999386,-112.99999999999643,-89.00000000000574,-17.999999999995797,80.0000000000125,127.00000000001043,577.0000000000052,-30.99999999997749,513.0000000000078,180.0000000000024,164.00000000000858,,1067.0000000000898
2016.02.01,-186.99999999998164,26.999999999999247,275.000000000003,-261.0000000000001,-141.9999999999959,131.99999999999878,105.99999999999498,-92.00000000000318,-110.99999999999,255.00000000000523,918.9999999999809,-50.99999999998772,880.9999999999984,287.9999999999994,110.99999999999443,,2150.000000000016
2016.02.01,-149.9999999999835,45.99999999999049,241.00000000000233,-247.99999999998158,-179.00000000000205,178.00000000000037,202.9999999999976,-100.00000000000009,-206.99999999999363,554.9999999999944,1008.9999999999932,-102.99999999998022,1113.0000000000084,177.00000000000495,184.00000000000637,,2719.000000000057
2016.02.01,-95.999999999985,154.0000000000097,277.00000000001614,-249.99999999999466,-67.99999999999784,156.00000000000057,141.99999999999767,-85.99999999999719,-8.000000000009777,697.9999999999986,990.000000000002,15.00000000001478,963.0000000000027,102.00000000000209,130.99999999999224,,3120.0000000000523
2016.02.01,-132.99999999998312,120.00000000000898,289.0000000000059,-202.9999999999976,-34.99999999999659,99.00000000000463,90.99999999999665,-46.00000000000159,57.999999999992724,673.0000000000125,846.9999999999977,-1.999999999981128,780.000000000003,41.9999999999976,147.00000000000824,,2727.0000000000678
2016.02.01,-87.99999999999919,208.00000000000819,317.0000000000117,-278.9999999999848,3.0000000000001137,78.99999999999574,12.999999999996348,-78.00000000000028,144.00000000000546,787.0000000000043,832.9999999999949,122.0000000000141,680.0000000000139,-22.999999999995246,48.000000000003595,,2766.000000000068
2016.02.01,-82.99999999998863,211.00000000000563,311.0000000000168,-261.0000000000001,31.00000000000591,92.99999999999864,19.00000000000235,-75.00000000000284,169.9999999999875,696.999999999992,862.0000000000072,132.000000000005,683.0000000000114,36.999999999998145,32.0000000000098,,2859.000000000049
2016.02.01,-105.99999999998388,184.99999999999073,319.0000000000026,-295.0000000000008,-30.9999999999917,131.00000000000333,65.99999999999939,-95.00000000000064,98.00000000001319,774.9999999999924,993.9999999999837,112.99999999999955,849.0000000000109,57.00000000000705,48.000000000003595,,3108.000000000029
2016.02.01,-78.00000000000028,167.9999999999904,259.0000000000092,-298.9999999999826,3.0000000000001137,128.00000000000588,31.000000000003247,-129.9999999999968,74.00000000001228,760.0000000000051,892.9999999999883,152.00000000001523,760.0000000000051,19.999999999997797,-1.999999999990898,,2739.0000000000623
2016.02.01,-65.99999999998829,180.0000000000024,256.99999999999613,-291.9999999999812,-21.000000000000796,85.99999999999719,14.000000000002899,-121.99999999999989,42.00000000000159,829.9999999999974,771.9999999999949,118.99999999999977,701.0000000000183,-75.00000000000284,34.000000000000696,,2459.0000000000387
2016.02.01,-65.99999999998829,222.00000000001108,297.9999999999983,-266.999999999995,18.000000000000682,51.99999999999649,-9.999999999998899,-85.00000000000173,144.00000000000546,764.9999999999934,731.9999999999993,134.00000000001455,612.0000000000125,-63.99999999999739,48.000000000003595,,2533.000000000054
