date,USDCHF,GBPUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,AUDCAD,AUDNZD,empty,sum
2016.02.01,-230.9999999999812,-1.0000000000065512,0.0,-282.9999999999888,-274.0000000000009,-190.99999999999673,-158.0000000000026,-84.0000000000063,-174.0000000000066,-39.999999999995595,0.0,-174.99999999998295,-35.999999999991594,-82.99999999999974,-121.99999999999989,,-1851.9999999999595
2016.02.01,-306.9999999999906,-92.00000000000318,153.00000000000313,-322.00000000000006,-242.999999999995,-182.99999999999983,-117.99999999999588,-117.99999999999588,-126.00000000000477,65.00000000000395,139.00000000002245,-141.9999999999959,208.00000000000819,-56.0000000000005,100.0000000000112,,-1041.9999999999327
2016.02.01,-387.99999999998835,-107.99999999999699,328.00000000001717,-323.99999999999096,-223.99999999998954,-178.99999999999582,-131.00000000000333,-90.99999999999665,-98.00000000001319,-73.99999999999629,245.0000000000063,-134.9999999999909,300.00000000001137,53.999999999998494,147.00000000000824,,-677.9999999999202
2016.02.01,-393.99999999998323,-60.99999999999994,448.000000000004,-365.99999999999966,-289.0000000000015,-185.99999999999727,-112.000000000001,-68.99999999999685,-96.00000000000364,21.00000000000435,306.00000000000625,-141.9999999999959,368.00000000001273,63.99999999999739,161.99999999999548,,-345.99999999995885
2016.02.01,-354.9999999999942,-25.00000000000835,265.0000000000041,-363.9999999999866,-253.99999999999068,-124.00000000000189,-102.99999999999754,-92.99999999999864,-152.9999999999916,116.00000000000499,559.9999999999827,-125.99999999997635,480.00000000001376,102.99999999999754,46.0000000000127,,-26.999999999929848
2016.02.01,-200.00000000000017,-38.0000000000047,148.99999999999915,-302.9999999999866,-200.9999999999934,82.99999999999974,98.99999999999353,-153.00000000000313,-348.99999999998954,222.00000000001108,800.0000000000007,-147.99999999999613,872.0000000000061,140.0000000000068,-5.999999999994898,,967.0000000000488
2016.02.01,-176.99999999998272,45.99999999999049,225.00000000000853,-297.9999999999983,-223.99999999998954,56.99999999999594,82.00000000000429,-112.000000000001,-247.0000000000141,436.9999999999985,815.0000000000101,-126.99999999998113,792.0000000000149,60.99999999999994,86.0000000000083,,1416.0000000000641
2016.02.01,-156.00000000000057,112.000000000001,228.00000000000597,-272.99999999998994,-134.9999999999909,-2.999999999997449,-7.9999999999968985,-102.00000000000209,-109.00000000000887,594.0000000000057,648.9999999999885,-38.99999999998727,522.0000000000002,-24.000000000001798,-29.999999999996696,,1226.0000000000289
2016.02.01,-156.00000000000057,120.00000000000898,243.00000000001543,-295.0000000000008,-102.99999999999443,70.0000000000034,12.999999999996348,-107.00000000000153,-24.00000000000091,638.0000000000052,782.000000000016,-55.999999999983174,677.0000000000165,-51.000000000001044,14.000000000002899,,1765.0000000000823
2016.02.01,-168.99999999999693,167.00000000000603,286.00000000000847,-314.99999999999864,-21.99999999999136,12.999999999996348,-39.00000000000014,-94.00000000000519,105.99999999999454,676.0000000000099,767.0000000000066,95.00000000002728,564.000000000009,-39.00000000000014,8.999999999992347,,2005.000000000058
