date,USDCHF,GBPUSD,USDCAD,AUDUSD,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,empty,sum
2015.09.07,67.00000000000594,-28.000000000005798,9.999999999998899,61.999999999995396,116.99999999998934,-64.99999999999773,61.999999999995396,43.999999999999595,-75.9999999999934,250.00000000003908,-31.999999999987594,229.99999999999687,146.00000000000168,-143.00000000000068,88.00000000000807,75.9999999999983,,808.0000000000433
2015.09.07,12.999999999996348,-43.999999999999595,42.0000000000087,80.99999999999774,68.99999999998573,-128.0000000000001,105.99999999999498,27.999999999994696,-143.99999999997704,333.0000000000055,-21.00000000000435,283.99999999999534,239.99999999999577,-183.9999999999975,88.99999999999864,95.00000000000064,,858.9999999999956
2015.09.07,63.99999999999739,-96.00000000000719,160.00000000000458,7.9999999999968985,-5.000000000010552,-217.9999999999893,9.00000000000345,-72.0000000000054,-343.9999999999941,229.99999999999687,-62.000000000006494,-45.000000000006146,19.999999999997797,-168.99999999999693,-55.999999999997385,-85.00000000000173,,-661.0000000000182
2015.09.07,65.00000000000395,-113.00000000000753,92.00000000000318,26.999999999999247,7.999999999985796,-351.99999999998965,24.000000000001798,-70.0000000000034,-568.9999999999884,313.00000000000773,-117.99999999999588,11.00000000000545,82.00000000000429,-319.0000000000026,-125.99999999999056,-17.000000000000348,,-1061.999999999967
2015.09.07,63.00000000000195,-180.0000000000024,144.0000000000108,-46.999999999997044,58.99999999998684,-292.99999999999216,-46.999999999997044,-61.999999999995396,-542.999999999978,181.00000000003115,21.00000000000435,-68.00000000000139,121.99999999999989,-231.99999999999932,-168.99999999999693,-156.00000000000057,,-1206.999999999925
2015.09.07,55.000000000005045,-197.00000000000273,255.00000000000523,-133.00000000000534,80.99999999999774,-350.9999999999991,-121.99999999999989,-46.999999999997044,-622.9999999999905,-52.99999999999194,182.99999999999983,-224.000000000002,269.9999999999925,-194.00000000000261,-295.0000000000017,-343.00000000000443,,-1737.9999999999973
2015.09.07,-7.9999999999968985,-164.99999999999292,300.00000000001137,-19.999999999997797,132.99999999998312,-237.99999999999955,26.000000000003798,46.999999999997044,-304.00000000000205,245.0000000000063,394.00000000000546,211.99999999998997,936.0000000000035,-23.000000000010346,-37.9999999999967,-226.99999999999943,,1270.0000000000045
2015.09.07,-9.00000000000345,-120.99999999999334,256.00000000001177,-117.00000000000044,129.00000000000134,-414.99999999999204,-65.00000000000395,73.99999999999629,-506.0000000000002,-119.99999999998678,346.0000000000019,-8.999999999992347,775.9999999999989,-183.00000000000693,-265.99999999999113,-322.9999999999955,,-552.9999999999561
2015.09.07,36.999999999998145,-181.00000000000892,147.00000000000824,-163.00000000000205,122.99999999998423,-414.0000000000015,-136.99999999999824,0.0,-673.0000000000018,-171.99999999997218,144.0000000000108,-195.9999999999962,737.9999999999942,-299.0000000000066,-365.99999999999966,-305.99999999999517,,-1717.9999999999866
2015.09.07,146.00000000000168,-147.99999999999258,121.99999999999989,-170.99999999999892,201.99999999999108,-509.00000000000034,-229.00000000000142,-22.999999999995246,-972.9999999999848,-231.99999999996555,36.999999999998145,-306.00000000000625,418.0000000000073,-487.000000000009,-527.000000000001,-302.0000000000023,,-2981.9999999999595
