names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,30,['GBPAUD'],80.0,-0.6719400857140795,S
GBPUSD,10,"['GBPAUD', 'AUDJPY', 'GBPCAD']",100.0,0.5249761904761905,B
EURUSD,20,"['AUDNZD', 'GBPAUD', 'EURCAD']",100.0,0.23286507936507936,B
USDJPY,10,['USDCAD'],100.0,-1.0,S
USDCAD,10,['GBPAUD'],100.0,-0.5790158730158733,S
AUDUSD,20,"['GBPAUD', 'AUDJPY', 'GBPCAD']",80.0,0.23144949494949496,B
GBPCHF,10,['GBPJPY'],80.0,0.926,B
EURCHF,15,['EURAUD'],80.0,-0.41356204906204913,S
CHFJPY,10,"['USDCHF', 'AUDUSD', 'NZDUSD', 'GBPUSD']",80.0,-0.98,S
AUDCHF,20,"['NZDCAD', 'AUDCAD']",80.0,0.3686958041958042,B
NZDCHF,50,"['EURGBP', 'AUDCHF', 'AUDNZD', 'EURUSD', 'USDCAD', 'GBPUSD', 'GBPCHF']",100.0,0.8083333333333332,B
GBPJPY,20,"['USDCHF', 'AUDUSD', 'NZDUSD', 'GBPUSD', 'AUDCAD', 'USDJPY', 'CADCHF', 'EURUSD']",100.0,-0.64,S
GBPCAD,10,"['NZDJPY', 'CADJPY', 'EURJPY', 'EURGBP']",100.0,0.84,B
EURCAD,10,['USDCHF'],80.0,0.9740000000000001,B
EURAUD,10,"['USDCHF', 'EURCAD', 'EURAUD']",100.0,0.04,B
EURNZD,10,"['EURGBP', 'AUDCHF']",80.0,-0.98,S
CADJPY,10,"['NZDCAD', 'USDCAD']",80.0,-1.0,S
AUDCAD,10,['USDCHF'],100.0,0.938,B
AUDNZD,10,"['USDCHF', 'AUDUSD', 'NZDUSD', 'GBPUSD']",80.0,-0.98,S
