date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDCAD,AUDNZD,empty,sum
2018.03.05,-5.999999999994898,139.00000000000023,207.00000000000162,-85.99999999999852,-114.99999999999844,35.00000000000725,-1.999999999990898,-114.99999999999844,-362.99999999999955,17.999999999995797,51.99999999999649,-239.00000000000432,425.99999999999307,327.99999999999494,195.9999999999962,-568.9999999999973,-87.99999999999386,127.99999999999478,-225.99999999999287,,-279.99999999998875
2018.03.05,-76.99999999999375,82.00000000000429,136.00000000000279,-119.99999999999034,-35.999999999991594,12.000000000000899,28.000000000005798,-109.00000000000354,-332.9999999999984,52.99999999999194,82.00000000000429,-225.00000000002274,256.99999999999613,167.9999999999904,139.00000000000023,-567.9999999999907,-176.9999999999925,52.000000000007596,-238.99999999998923,,-874.9999999999684
2018.03.05,-207.00000000000162,-133.00000000000534,-261.9999999999845,-27.000000000001023,-225.99999999999287,-134.0000000000008,22.0000000000109,85.99999999998609,-144.00000000000546,14.999999999998348,122.99999999999534,137.00000000000045,252.99999999999213,-103.00000000000864,-66.99999999999484,-185.99999999999727,16.999999999995907,14.999999999998348,-136.00000000000279,,-957.0000000000177
2018.03.05,-171.99999999999437,-9.999999999998899,-146.99999999998602,-72.99999999999329,-137.00000000000932,-49.99999999999449,92.00000000000318,21.999999999988695,-246.9999999999999,64.99999999999284,97.9999999999981,-55.00000000000682,289.0000000000059,-63.99999999999739,-83.9999999999952,-340.9999999999913,-76.99999999999818,53.999999999998494,-249.00000000001032,,-1085.9999999999884
2018.03.05,-137.9999999999937,34.000000000000696,-58.99999999998684,-146.99999999999136,-123.00000000000644,-10.999999999994348,86.99999999999264,-19.00000000001345,-373.00000000000466,78.99999999999574,114.00000000000298,-207.00000000002206,331.999999999999,29.999999999996696,-87.99999999999919,-359.99999999998255,-143.99999999999125,97.9999999999981,-246.99999999999721,,-1141.9999999999975
2018.03.05,-58.99999999999794,53.999999999998494,0.0,27.000000000001023,-133.00000000000534,26.999999999999247,-8.999999999992347,22.999999999995246,-284.000000000006,49.99999999999449,-2.999999999997449,12.999999999976808,368.9999999999971,121.99999999999989,-53.00000000001415,-603.9999999999824,-0.999999999990564,150.00000000000568,-392.9999999999989,,-704.000000000017
2018.03.05,-14.999999999998348,85.00000000000173,21.00000000000435,29.000000000010573,-62.99999999999084,53.999999999998494,-36.999999999998145,56.99999999999594,-334.0000000000032,43.999999999999595,56.99999999999594,-17.00000000002433,310.9999999999946,61.99999999998429,-80.99999999999774,-400.9999999999847,-46.999999999997044,131.99999999999878,-285.00000000000193,,-428.00000000001205
2018.03.05,-68.00000000000139,11.999999999989797,-25.999999999992696,11.00000000000989,-133.99999999998968,-64.99999999999284,-35.00000000000725,35.999999999991594,-287.9999999999967,-28.000000000005798,4.999999999999449,36.000000000001364,317.9999999999961,87.99999999999919,100.99999999999554,-564.9999999999933,-13.999999999995794,34.000000000000696,-265.99999999998846,,-847.9999999999804
2018.03.05,-39.00000000000014,-21.00000000000435,-38.99999999998904,3.0000000000001137,-173.00000000000094,-87.99999999999919,-102.99999999998644,80.99999999999774,-331.00000000000307,-68.00000000000139,-87.99999999999919,56.99999999998795,329.00000000000153,121.99999999999989,130.99999999999224,-729.0000000000018,5.000000000009663,38.0000000000047,-354.0000000000099,,-1267.0000000000018
2018.03.05,-83.9999999999952,-76.0000000000094,-105.99999999998388,29.000000000010573,-249.99999999999466,-132.99999999999423,-92.00000000000318,92.00000000000318,-250.0,-77.00000000000485,-110.99999999999443,152.9999999999916,363.0000000000022,129.00000000000134,140.99999999999113,-771.9999999999949,73.0000000000075,36.0000000000027,-370.00000000000364,,-1304.999999999968
2018.03.05,-70.99999999999883,-66.00000000001049,-92.99999999998754,2.0000000000095497,-232.99999999999432,-112.99999999999643,-97.9999999999981,92.00000000000318,-293.99999999999693,-69.00000000000794,-87.99999999999919,103.999999999985,353.99999999998766,123.99999999999079,109.99999999998789,-712.0000000000015,40.00000000000625,50.0000000000056,-351.99999999999676,,-1313.000000000012
2018.03.05,-65.99999999999939,-26.0000000000149,-55.99999999998939,-58.9999999999975,-202.9999999999976,-100.99999999999554,-69.9999999999923,68.00000000000139,-364.9999999999949,-63.00000000000195,-63.00000000000195,-21.000000000015007,361.9999999999957,136.00000000000279,136.99999999998712,-683.9999999999957,-24.999999999991473,45.000000000006146,-319.0000000000026,,-1372.9999999999968
2018.03.05,-95.99999999999609,-78.00000000000028,-123.99999999999079,-72.99999999999329,-221.00000000000452,-88.99999999999464,-76.99999999999375,92.00000000000318,-343.9999999999941,-29.000000000001247,-22.999999999995246,14.999999999986358,322.00000000000006,69.9999999999923,25.999999999992696,-546.000000000002,-25.99999999999625,73.00000000000084,-309.0000000000037,,-1436.9999999999905
2018.03.05,-87.99999999999919,-21.00000000000435,-108.99999999998133,-4.9999999999954525,-239.00000000001143,-112.99999999999643,-36.999999999998145,89.00000000000574,-281.9999999999965,-55.000000000005045,-41.000000000002146,50.99999999998772,414.9999999999876,109.99999999998789,92.00000000000318,-600.9999999999849,37.00000000000614,52.000000000007596,-296.0000000000074,,-1040.9999999999964
2018.03.05,-69.9999999999923,-12.999999999996348,-120.99999999999334,-37.9999999999967,-241.00000000000233,-124.99999999999733,-51.000000000001044,117.99999999999588,-337.0000000000033,-81.00000000000884,-82.00000000000429,-5.000000000023874,431.99999999998795,102.99999999998644,99.99999999998899,-659.999999999994,16.000000000005343,43.999999999999595,-326.0000000000041,,-1337.0000000000537
2018.03.05,-83.9999999999952,-53.00000000001415,-134.99999999999625,-76.99999999999818,-224.000000000002,-83.9999999999952,-68.00000000000139,114.99999999999844,-361.0000000000042,-31.999999999998696,-55.000000000005045,-20.000000000010232,353.0000000000033,61.99999999998429,2.999999999997449,-592.9999999999991,-27.999999999991587,84.0000000000063,-354.9999999999942,,-1552.0000000000155
2018.03.05,-82.99999999999974,-9.999999999998899,-208.99999999999253,-66.99999999999307,-262.00000000000665,-154.99999999999403,-32.999999999994145,191.99999999999218,-356.9999999999993,-101.00000000000664,-114.00000000000298,-47.000000000025466,462.0000000000068,9.999999999998899,48.99999999998794,-635.9999999999922,6.000000000000227,17.000000000000348,-344.99999999999534,,-1683.0000000000146
2018.03.05,-185.00000000000182,-123.00000000000644,-411.99999999999017,-52.99999999999727,-310.0000000000103,-200.99999999999562,0.0,251.99999999998556,-213.99999999999864,-63.00000000000195,-78.00000000000028,91.99999999998454,384.9999999999909,-188.00000000001037,-120.00000000000898,-455.99999999998977,49.000000000006594,-0.999999999995449,-346.0000000000019,,-1972.0000000000414
2018.03.05,-246.99999999999721,-151.9999999999966,-539.999999999985,120.00000000000455,-337.0000000000095,-220.99999999999343,62.000000000006494,296.9999999999917,42.00000000000159,-33.000000000005244,-29.000000000001247,361.99999999999477,380.9999999999869,-329.00000000000153,-243.99999999999977,-268.9999999999859,195.0000000000074,-12.000000000000899,-312.00000000000114,,-1265.999999999984
2018.03.05,-212.00000000000108,-263.00000000001324,-478.999999999985,96.00000000000364,-350.00000000000585,-258.9999999999981,-93.99999999999409,282.0000000000045,-25.99999999999625,-99.00000000000463,-97.00000000000264,448.99999999998386,259.9999999999936,-229.00000000001253,-82.00000000000429,-452.99999999999227,188.0000000000024,-44.99999999999504,-322.00000000000006,,-1735.0000000000168
2018.03.05,-158.99999999999804,-94.00000000001629,-250.99999999997902,8.000000000009777,-316.99999999998954,-187.9999999999993,-4.000000000004,136.99999999998712,-180.99999999999739,-70.0000000000034,-117.99999999999588,143.00000000000068,431.0000000000036,24.999999999986144,65.00000000000395,-731.9999999999993,99.00000000000375,19.00000000000235,-397.0000000000029,,-1583.999999999988
2018.03.05,-19.00000000000235,104.99999999999955,-82.99999999998863,-49.99999999999716,-194.0000000000053,-141.00000000000225,-14.999999999987246,150.00000000000568,-412.9999999999967,-136.99999999999824,-155.00000000000514,-146.000000000015,520.9999999999936,87.99999999999919,188.9999999999947,-809.9999999999997,-24.00000000000091,-18.999999999991246,-364.9999999999931,,-1517.99999999999
2018.03.05,-22.999999999995246,-90.00000000001229,-100.99999999999554,-16.999999999995907,-234.00000000000088,-159.9999999999935,-204.99999999998852,161.99999999999548,-371.9999999999999,-151.00000000000114,-148.0000000000037,115.99999999998545,306.00000000000625,117.99999999999588,201.99999999999108,-766.0,25.99999999999625,-12.000000000000899,-324.9999999999975,,-1674.0000000000148
2018.03.05,-61.999999999995396,207.99999999998596,-102.99999999998644,-85.99999999999852,-161.00000000001114,-119.00000000000244,140.0000000000068,119.00000000000244,-405.00000000000114,-82.00000000000429,-68.00000000000139,-303.0000000000257,607.0000000000019,22.999999999995246,112.99999999998533,-635.9999999999922,-72.99999999999329,-9.999999999998899,-303.0000000000088,,-1201.0000000000418
2018.03.05,-26.999999999999247,380.9999999999869,-62.99999999999084,-138.9999999999958,-173.00000000000094,-90.0000000000012,258.0000000000027,121.99999999999989,-500.0,-82.00000000000429,-63.00000000000195,-561.000000000007,845.0000000000068,86.99999999999264,104.99999999999955,-618.9999999999918,-108.00000000000409,34.000000000000696,-300.99999999999574,,-894.0000000000039
2018.03.05,-124.00000000000189,263.99999999999756,-187.99999999998818,-117.999999999995,-171.00000000001003,-88.99999999999464,280.0000000000136,117.99999999999588,-358.99999999999466,-4.000000000004,43.999999999999595,-408.00000000001546,690.9999999999972,-72.0000000000054,-56.99999999999594,-356.00000000000074,-90.99999999999397,33.000000000005244,-241.00000000000233,,-847.9999999999932
2018.03.05,-192.99999999999872,151.9999999999966,-233.99999999997868,-75.9999999999934,-303.9999999999932,-119.99999999999788,270.99999999999903,75.99999999998718,-231.99999999999932,19.999999999997797,121.00000000000443,-231.99999999999932,733.9999999999902,34.000000000000696,-53.00000000001415,-222.99999999999542,25.99999999999625,97.00000000000264,-156.00000000000057,,-291.9999999999957
2018.03.05,-224.9999999999974,205.99999999999508,-308.9999999999815,-176.00000000000193,-367.0000000000062,-169.99999999999238,365.99999999999966,106.99999999999044,-301.00000000000193,-3.0000000000085514,87.99999999999919,-427.0000000000209,887.9999999999999,10.999999999983245,-46.0000000000127,-259.9999999999936,-12.000000000000455,82.00000000000429,-175.99999999999838,,-724.0000000000443
2018.03.05,-387.99999999999943,95.999999999985,-478.999999999985,-197.00000000000273,-628.0000000000064,-224.9999999999974,490.999999999997,65.99999999998829,-126.99999999999534,71.99999999999429,173.9999999999964,-342.00000000001296,1105.0000000000005,110.99999999999443,-154.0000000000097,-103.99999999999298,136.0000000000099,211.00000000000563,-151.9999999999966,,-334.00000000002746
2018.03.05,-327.99999999999494,153.9999999999875,-350.9999999999902,-122.99999999999045,-626.9999999999998,-188.9999999999947,461.0000000000003,21.999999999988695,-120.00000000000455,56.99999999999594,149.99999999999457,-296.0000000000207,1183.0000000000007,278.9999999999848,-62.000000000006494,-225.99999999999287,194.00000000000261,256.99999999999613,-164.99999999999292,,269.9999999999635
2018.03.05,-263.0000000000021,185.99999999999727,-225.99999999999287,-115.99999999999966,-713.0000000000081,-156.99999999999602,402.9999999999978,-18.0000000000069,-191.0000000000025,39.999999999995595,144.99999999999514,-323.0000000000075,1339.0000000000014,543.999999999989,34.99999999998504,-299.99999999998914,252.00000000000955,364.9999999999931,-147.99999999999258,,853.9999999999662
2018.03.05,-268.0000000000016,76.99999999999375,-242.99999999999324,-176.00000000000193,-897.9999999999987,-248.99999999999923,309.0000000000037,-7.0000000000014495,-248.00000000000466,-42.0000000000087,97.00000000000264,-290.00000000002046,1452.9999999999932,749.999999999984,200.00000000000017,-405.9999999999952,323.99999999999807,391.000000000008,-102.00000000000209,,671.9999999999561
2018.03.05,-239.99999999999577,163.00000000000205,-131.99999999999878,-243.99999999999977,-1052.0000000000084,-270.99999999999903,346.0000000000019,-73.99999999999629,-358.0000000000041,-86.0000000000083,43.00000000000415,-475.9999999999991,1778.9999999999973,1079.999999999992,387.000000000004,-639.9999999999961,365.0000000000091,478.0000000000006,-119.00000000000244,,949.0000000000025
2018.03.05,-232.99999999999432,212.99999999999653,-90.99999999999665,-298.9999999999924,-1028.0000000000066,-246.00000000000176,367.0000000000062,-110.00000000001009,-367.999999999995,-57.00000000000705,66.99999999999484,-617.0000000000186,1805.9999999999966,1126.999999999989,380.9999999999869,-580.0000000000027,335.00000000000796,487.99999999999955,-93.00000000000975,,1061.9999999999425
2018.03.05,-325.99999999999295,188.9999999999947,-134.99999999999625,-307.00000000000216,-957.0000000000078,-197.99999999999818,490.999999999997,-181.9999999999933,-319.0000000000026,46.999999999997044,158.99999999999804,-590.0000000000034,1682.0000000000057,963.0000000000027,235.99999999999176,-505.99999999998425,258.0000000000098,499.000000000005,-140.0000000000068,,864.0000000000139
2018.03.05,-324.00000000000205,516.0000000000053,-51.99999999998539,-346.9999999999942,-971.0000000000107,-125.99999999999278,785.9999999999978,-251.00000000000122,-370.9999999999951,107.00000000000153,243.99999999999977,-991.0000000000139,2124.999999999999,1088.9999999999845,198.99999999999363,-395.99999999999636,234.99999999999943,602.999999999998,-97.9999999999981,,1976.999999999989
2018.03.05,-375.9999999999986,705.0000000000001,109.00000000000354,-399.0000000000009,-933.000000000006,51.000000000001044,1042.9999999999939,-472.00000000000574,-358.0000000000041,320.9999999999935,343.9999999999999,-1262.0000000000005,2312.0000000000027,1251.000000000002,43.999999999999595,-468.9999999999861,171.99999999999704,805.9999999999956,-252.0000000000078,,2636.999999999979
2018.03.05,-432.9999999999945,590.999999999986,-32.999999999994145,-479.99999999998977,-1096.0000000000082,-30.999999999992145,1017.0000000000013,-408.00000000000836,-375.0,288.9999999999948,283.99999999999534,-1255.0000000000239,2393.000000000001,1269.9999999999934,24.999999999986144,-526.9999999999886,212.0000000000033,822.9999999999959,-296.0000000000074,,1969.9999999999504
2018.03.05,-412.00000000000125,536.0000000000032,-35.999999999991594,-551.0000000000019,-1073.9999999999973,-30.999999999992145,934.0000000000126,-378.00000000001165,-477.00000000000387,270.99999999999903,239.0000000000003,-1295.000000000016,2292.9999999999895,1235.9999999999927,24.000000000001798,-595.9999999999966,144.00000000000546,807.0000000000022,-340.9999999999913,,1293.0000000000032
2018.03.05,-456.9999999999963,500.9999999999959,18.0000000000069,-677.9999999999973,-1041.000000000003,-42.999999999993044,964.9999999999936,-483.99999999999557,-558.0000000000069,295.0000000000008,226.99999999999943,-1435.0000000000023,2201.0000000000086,1262.9999999999918,114.99999999999844,-780.9999999999873,24.00000000000091,766.0,-394.9999999999898,,503.0000000000254
2018.03.05,-471.99999999999466,448.000000000004,-80.99999999999774,-703.9999999999935,-1015.0000000000103,19.00000000000235,937.9999999999944,-412.00000000001234,-566.0000000000025,364.9999999999931,265.0000000000041,-1414.0000000000157,2093.999999999996,1105.9999999999848,-139.00000000000023,-567.9999999999907,-10.99999999999568,824.0000000000025,-421.0000000000047,,255.99999999996277
2018.03.05,-465.9999999999998,375.9999999999986,-73.99999999999629,-677.9999999999973,-1097.999999999999,-9.999999999998899,859.9999999999941,-409.99999999999926,-548.0000000000018,332.99999999999443,246.99999999999721,-1302.000000000021,2117.9999999999977,1212.9999999999975,-73.99999999999629,-607.0000000000019,60.000000000002274,853.9999999999992,-402.9999999999978,,390.9999999999715
