date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.06.10,213.99999999999199,92.00000000000318,-161.99999999999548,52.99999999999727,309.0000000000037,-336.9999999999984,-186.99999999998164,-110.99999999999443,-24.999999999997247,167.00000000000603,219.00000000000253,-61.9999999999834,-285.00000000000193,-822.0000000000116,-55.00000000000682,-211.99999999998997,621.9999999999892,-130.00000000000966,-305.9999999999974,-179.00000000000205,175.99999999999838,-102.99999999999754,5.000000000010552,,-1118.9999999999645
2019.06.10,204.99999999999963,93.00000000000975,-156.99999999998494,104.99999999998977,321.0000000000157,-336.9999999999984,-193.99999999998306,-123.99999999999079,-26.999999999999247,161.00000000000003,227.99999999999488,-91.99999999998454,-296.0000000000074,-811.0000000000061,-1.0000000000047748,-239.99999999999577,621.0000000000049,-94.99999999999886,-263.9999999999958,-155.00000000000114,165.9999999999995,-88.99999999999464,9.000000000014552,,-972.9999999999167
2019.06.10,236.99999999999832,120.00000000000898,-177.99999999998929,156.99999999999648,328.00000000001717,-363.0000000000022,-213.99999999998087,-135.9999999999806,-3.999999999992898,170.00000000000347,217.0000000000005,-88.99999999999864,-275.000000000003,-851.0000000000017,14.999999999986358,-205.99999999999508,653.999999999999,-63.00000000000239,-277.9999999999916,-168.99999999999693,200.99999999999562,-122.99999999999534,-18.999999999991246,,-868.9999999999159
2019.06.10,236.99999999999832,182.99999999999983,-203.99999999998198,164.00000000000148,311.0000000000168,-379.0000000000071,-147.99999999999258,-86.99999999999264,0.0,196.00000000000728,229.00000000000142,-37.99999999998249,-190.00000000000128,-822.0000000000116,-10.000000000005116,-165.9999999999995,655.9999999999899,-56.000000000011596,-292.99999999999216,-188.0000000000024,224.9999999999974,-166.99999999999494,-10.999999999983245,,-557.9999999999462
2019.06.10,197.99999999999818,144.99999999999514,-192.99999999999872,131.9999999999908,197.00000000000273,-372.0000000000057,-143.99999999998857,-101.99999999997988,6.0000000000060005,173.00000000000094,237.99999999999378,-44.999999999987494,-140.0000000000068,-815.0000000000101,-12.000000000000455,-126.0000000000039,614.0000000000034,-45.000000000001705,-286.9999999999919,-182.99999999999272,248.99999999999923,-209.9999999999991,-9.999999999998899,,-731.9999999999758
2019.06.10,163.99999999999747,123.00000000000644,-137.9999999999937,141.9999999999959,151.00000000001222,-375.9999999999986,-129.99999999998568,-89.99999999999008,25.00000000000835,224.9999999999974,242.99999999999324,-105.99999999999454,-114.99999999999844,-930.0000000000086,38.99999999998727,-103.99999999999298,703.9999999999935,15.000000000000568,-290.9999999999968,-210.99999999999852,312.9999999999966,-291.99999999999227,-62.99999999999084,,-701.999999999952
2019.06.10,173.00000000000094,107.99999999999699,-254.999999999983,138.9999999999958,202.9999999999976,-392.9999999999989,-188.9999999999947,-82.99999999998863,-2.999999999997449,207.99999999999707,163.00000000000205,-98.99999999998954,-165.9999999999995,-944.0000000000115,-54.000000000002046,-116.99999999998934,608.9999999999928,-20.000000000010232,-306.99999999998795,-266.9999999999959,294.00000000000534,-330.9999999999924,-109.99999999998789,,-1440.9999999999404
2019.06.10,224.9999999999974,134.99999999999625,-326.9999999999884,167.0000000000016,252.0000000000078,-433.0000000000056,-218.99999999999142,-41.99999999998649,-10.999999999994348,214.00000000000307,127.99999999999478,-80.99999999998886,-245.0000000000063,-975.9999999999991,-111.0000000000042,-65.00000000000395,600.0000000000006,-58.000000000006935,-337.99999999999386,-322.00000000000273,290.9999999999968,-338.9999999999893,-139.9999999999846,,-1694.999999999948
2019.06.10,187.9999999999993,-7.999999999985796,-310.9999999999946,164.00000000000148,234.00000000000088,-423.0000000000067,-304.9999999999997,-22.999999999995246,1.0000000000065512,197.99999999999818,70.99999999999883,-237.99999999999955,-350.9999999999902,-1150.0000000000066,-105.00000000000398,-21.999999999988695,563.0000000000024,-18.000000000000682,-308.9999999999975,-304.00000000000205,295.99999999999625,-362.99999999999113,-149.9999999999835,,-2364.999999999942
2019.06.10,147.99999999999258,56.99999999999594,-279.99999999999136,111.99999999999477,234.00000000000088,-400.00000000000034,-177.99999999998929,23.00000000001745,-29.999999999996696,250.00000000000577,114.00000000000298,-150.99999999998204,-221.00000000000452,-991.9999999999928,-118.00000000000921,-25.999999999992696,611.9999999999903,-59.00000000001171,-345.9999999999894,-331.99999999999363,302.0000000000023,-362.99999999999113,-146.00000000000168,,-1789.9999999999436
2019.06.10,217.0000000000005,303.0000000000088,-271.99999999998334,69.99999999999318,241.00000000000233,-392.9999999999989,-23.999999999979593,-62.99999999999084,-14.999999999998348,192.99999999999872,283.99999999999534,171.99999999999704,15.999999999993797,-652.0000000000082,-157.0000000000107,-107.99999999999699,580.999999999987,-127.00000000000955,-353.9999999999992,-335.9999999999985,239.99999999999577,-342.9999999999933,-146.00000000000168,,-672.9999999999967
2019.06.10,217.0000000000005,253.00000000001432,-209.9999999999991,45.000000000001705,286.00000000000847,-375.0000000000031,-63.99999999999739,-86.99999999999264,-12.999999999996348,187.00000000000384,280.9999999999979,197.00000000000273,-55.99999999998939,-713.9999999999924,-139.00000000001,-163.9999999999864,627.9999999999841,-131.00000000000023,-365.99999999999966,-365.99999999999966,221.00000000000452,-307.99999999999716,-202.9999999999976,,-880.9999999999429
2019.06.10,200.00000000000017,283.99999999999534,-174.99999999999181,81.00000000000307,269.00000000000813,-387.000000000004,3.0000000000196536,-103.99999999999298,-39.00000000000014,197.00000000000273,341.99999999999784,191.0000000000025,-5.999999999994898,-607.0000000000019,-61.00000000000705,-209.9999999999991,661.9999999999848,-111.0000000000042,-344.99999999999886,-373.9999999999952,231.0000000000034,-370.9999999999991,-214.00000000000307,,-543.9999999999748
2019.06.10,187.9999999999993,285.00000000000193,-181.9999999999933,93.00000000000352,275.000000000003,-416.00000000000523,-8.999999999992347,-100.99999999999554,-51.000000000001044,206.00000000000617,339.99999999999585,139.00000000001,-4.999999999988347,-665.0000000000044,-32.00000000001069,-229.99999999999687,685.0000000000023,-90.00000000000341,-352.99999999999443,-379.0000000000049,246.99999999999721,-372.99999999999,-224.000000000002,,-651.9999999999632
2019.06.10,157.99999999999147,459.0000000000094,-204.99999999998852,117.999999999995,260.0000000000158,-431.99999999999903,181.00000000000892,-67.9999999999792,-61.999999999995396,282.0000000000045,434.000000000001,305.0000000000068,184.00000000000637,-544.0000000000111,-17.000000000010118,-228.99999999999034,807.0000000000022,-100.99999999999909,-360.99999999999,-384.9999999999909,265.99999999999955,-383.99999999999545,-197.00000000000273,,469.00000000008913
2019.06.10,210.99999999999451,504.0000000000156,-254.999999999983,170.0000000000017,261.0000000000001,-448.000000000004,210.0000000000213,-93.99999999999409,-20.999999999993246,240.00000000000688,456.00000000000085,313.0000000000166,252.0000000000078,-523.0000000000068,-39.00000000000148,-133.99999999998968,766.0,-60.000000000002274,-359.99999999999943,-343.9999999999941,331.0000000000035,-396.9999999999918,-148.99999999999915,,890.00000000011
2019.06.10,239.0000000000003,560.0000000000049,-249.99999999999466,108.99999999999466,312.00000000000114,-448.9999999999994,205.00000000001074,-108.99999999998133,-25.999999999992696,235.00000000000742,495.9999999999964,417.0000000000016,282.0000000000045,-398.00000000000944,-87.0000000000033,-173.99999999998528,736.9999999999877,-123.00000000000466,-390.99999999999113,-373.9999999999952,256.99999999999613,-376.99999999999403,-149.9999999999835,,941.0000000000713
2019.06.10,122.99999999999534,441.0000000000025,-210.99999999998343,-21.000000000000796,190.00000000000128,-387.99999999999943,210.0000000000213,-98.99999999998244,-44.99999999999504,201.00000000000674,458.9999999999983,391.00000000001955,235.00000000000742,-395.99999999999636,-154.00000000001057,-204.00000000000418,668.9999999999862,-134.00000000000034,-394.999999999996,-341.99999999999875,214.99999999999852,-282.99999999999994,-124.99999999999733,,337.0000000000724
2019.06.10,74.99999999999174,429.00000000001273,-156.00000000000057,-16.000000000005343,190.00000000000128,-384.00000000000654,220.00000000002018,-66.99999999999484,-78.00000000000028,255.00000000000523,451.0000000000014,449.0000000000123,238.0000000000049,-429.00000000001273,-148.00000000001035,-253.99999999999866,712.9999999999859,-132.000000000005,-390.99999999999113,-353.9999999999992,234.00000000000088,-307.99999999999716,-121.99999999999989,,415.0000000000149
2019.06.10,100.00000000000009,378.00000000001165,-228.99999999999034,22.999999999996135,107.00000000001265,-414.9999999999987,148.00000000001478,-99.99999999998899,-9.999999999998899,239.0000000000003,446.00000000000193,347.0000000000084,270.99999999999903,-497.99999999999847,-114.00000000000432,-129.00000000000134,739.0000000000008,-88.99999999999864,-390.00000000000057,-343.0000000000035,317.9999999999961,-337.99999999999386,-109.99999999998789,,351.0000000000767
2019.06.10,224.000000000002,387.000000000004,-319.999999999987,72.00000000000273,248.00000000000378,-445.0000000000065,46.0000000000127,-114.99999999999844,12.000000000000899,180.0000000000024,392.9999999999989,326.0000000000218,167.00000000000603,-510.99999999999477,-182.00000000000216,-130.99999999999224,632.9999999999947,-103.00000000000864,-396.99999999999136,-355.99999999999454,270.99999999999903,-337.99999999999386,-129.99999999998568,,-68.99999999990638
2019.06.10,130.99999999999224,296.0000000000074,-175.99999999999838,18.000000000000682,238.0000000000049,-414.00000000000324,56.000000000011596,-127.99999999999478,-46.999999999997044,206.00000000000617,408.9999999999927,284.00000000002024,69.00000000000794,-655.0000000000056,-76.00000000000762,-235.99999999999176,713.9999999999924,-130.00000000000966,-391.9999999999959,-402.9999999999916,268.99999999999704,-355.99999999998965,-181.9999999999933,,-504.9999999999451
2019.06.10,78.99999999999574,297.9999999999983,-114.99999999999844,9.000000000000341,184.00000000000637,-394.00000000000546,117.00000000001154,-84.99999999997954,-53.999999999998494,277.000000000005,413.99999999999216,296.0000000000207,62.99999999999084,-639.0000000000118,-69.00000000000261,-241.99999999998667,835.9999999999923,-128.0000000000001,-406.9999999999965,-427.99999999999727,278.9999999999959,-415.99999999999415,-200.99999999998454,,-325.9999999999464
2019.06.10,112.99999999999643,340.00000000000693,-136.99999999998712,27.000000000001023,172.0000000000166,-421.0000000000047,185.00000000001293,-44.99999999998394,-40.99999999999105,294.00000000000534,413.99999999999216,304.00000000000205,205.00000000001074,-639.9999999999961,-83.00000000001262,-158.99999999999804,812.999999999997,-106.00000000000875,-410.99999999998715,-430.9999999999974,322.00000000000006,-448.9999999999994,-207.00000000000162,,59.00000000007313
2019.06.10,68.00000000000139,302.0000000000023,-141.99999999999767,39.99999999999204,181.00000000000892,-421.0000000000047,195.00000000001182,-23.999999999979593,-54.999999999993946,321.0000000000046,419.9999999999982,271.000000000015,157.00000000000713,-723.0000000000069,-48.00000000000182,-157.99999999999147,858.0000000000032,-72.00000000000273,-406.9999999999965,-451.9999999999982,366.9999999999951,-477.99999999998954,-227.99999999998377,,-27.999999999907374
2019.06.10,70.99999999999883,307.00000000001285,-92.99999999998754,39.99999999999204,195.9999999999962,-418.0000000000073,188.00000000001037,-35.999999999991594,-64.99999999999284,351.0000000000013,422.9999999999956,260.0000000000193,137.9999999999937,-723.0000000000069,-6.000000000000227,-202.9999999999976,924.9999999999981,-69.00000000000261,-408.9999999999918,-415.9999999999968,365.0000000000042,-440.9999999999914,-192.99999999999872,,192.00000000005681
2019.06.10,85.00000000000173,261.0000000000001,-133.99999999998968,67.99999999999784,211.00000000000563,-472.00000000000574,134.00000000001188,-65.99999999998829,-59.99999999999339,338.00000000000495,398.9999999999938,197.00000000000273,83.9999999999952,-828.0000000000065,-16.000000000005343,-211.99999999998997,931.9999999999995,-88.00000000000807,-443.9999999999884,-492.999999999995,365.99999999999966,-502.9999999999979,-238.99999999998923,,-479.9999999999444
2019.06.10,90.0000000000012,306.00000000000625,-120.99999999999334,13.999999999995794,239.00000000001143,-468.00000000000176,137.00000000000932,-58.99999999998684,-70.99999999999883,345.0000000000064,397.99999999999835,268.0000000000007,86.0000000000083,-834.0000000000014,-68.00000000001205,-235.99999999999176,946.9999999999867,-137.00000000000045,-495.9999999999951,-509.00000000000034,370.9999999999991,-502.9999999999979,-245.99999999999068,,-546.999999999947
2019.06.10,-1.0000000000065512,191.00000000000784,-91.99999999998099,-159.9999999999966,276.00000000000955,-470.00000000000375,150.00000000000568,-44.99999999998394,-156.00000000000057,385.99999999999744,393.9999999999944,342.00000000001296,-112.000000000001,-933.000000000006,-148.00000000001035,-360.9999999999891,1027.0000000000002,-270.00000000001023,-567.9999999999978,-537.9999999999967,336.00000000000296,-451.9999999999969,-188.9999999999947,,-1392.999999999944
2019.06.10,92.99999999999864,327.99999999999494,-100.99999999999554,-64.99999999999773,266.0000000000107,-462.0000000000068,174.00000000000747,-39.999999999995595,-90.0000000000012,380.00000000000256,422.9999999999956,413.0000000000109,62.99999999999084,-834.0000000000014,-149.0000000000009,-258.99999999998704,1022.9999999999961,-198.0000000000075,-539.999999999992,-545.0000000000017,387.000000000004,-442.9999999999934,-177.99999999998929,,-353.99999999995816
2019.06.10,80.99999999999774,300.99999999999574,-90.99999999999665,-64.99999999999773,212.99999999999653,-456.00000000000085,170.00000000000347,-31.999999999987594,-79.99999999999119,375.9999999999986,417.0000000000007,378.0000000000143,80.99999999999774,-829.0000000000131,-140.00000000000057,-239.99999999999577,997.9999999999878,-191.0000000000025,-535.9999999999872,-536.0000000000014,387.000000000004,-467.9999999999906,-185.99999999999727,,-447.99999999996584
2019.06.10,75.9999999999983,286.00000000000847,-68.99999999998573,-49.000000000006594,223.00000000001762,-433.0000000000056,152.0000000000188,-45.99999999999049,-78.99999999999574,370.9999999999991,413.99999999999216,349.00000000001796,31.000000000003247,-838.0000000000055,-111.0000000000042,-262.999999999991,995.9999999999969,-171.00000000000648,-503.9999999999907,-525.9999999999962,365.0000000000042,-442.9999999999934,-209.9999999999991,,-478.99999999991405
2019.06.10,90.99999999999665,279.00000000000705,-73.99999999999629,-34.000000000006025,256.99999999999613,-443.99999999999994,141.00000000001333,-57.99999999998029,-76.99999999999375,367.0000000000062,405.9999999999952,325.00000000001705,32.0000000000098,-862.0000000000072,-91.00000000000819,-255.99999999998957,1009.9999999999998,-165.00000000000625,-503.9999999999907,-533.9999999999918,370.9999999999991,-475.99999999999864,-221.00000000000452,,-516.9999999999329
2019.06.10,126.99999999999933,358.9999999999982,-127.99999999999478,-34.99999999999659,260.0000000000158,-460.00000000000483,158.0000000000137,-64.99999999998174,-46.00000000000159,360.0000000000048,414.9999999999987,371.0000000000093,127.00000000001043,-784.0000000000069,-144.00000000000546,-210.99999999998343,939.0000000000009,-181.0000000000116,-527.9999999999916,-590.999999999994,395.0000000000009,-499.9999999999893,-244.9999999999841,,-406.9999999998937
2019.06.11,35.999999999991594,339.0000000000004,-116.99999999998934,-73.0000000000075,248.00000000000378,-465.0000000000043,201.00000000000674,-35.999999999991594,-140.99999999999113,368.00000000000165,300.0000000000003,431.0000000000116,104.99999999999955,-753.0000000000036,-174.0000000000066,-235.99999999999176,930.999999999993,-234.99999999999943,-553.9999999999878,-623.0000000000047,387.99999999999943,-583.9999999999957,-238.0000000000049,,-881.9999999999706
2019.06.11,57.99999999999139,368.00000000001273,-143.99999999998857,-40.00000000000625,292.00000000000335,-465.0000000000043,199.00000000001583,-46.999999999997044,-126.99999999999933,370.9999999999991,376.99999999999403,433.00000000002115,110.99999999999443,-767.0000000000066,-178.00000000001148,-232.99999999999432,963.0000000000027,-209.00000000000318,-533.0000000000013,-555.9999999999974,368.9999999999971,-462.9999999999912,-227.99999999998377,,-448.9999999999528
2019.06.11,56.0000000000005,358.00000000001387,-104.99999999999955,-52.99999999999727,249.00000000001032,-448.000000000004,217.0000000000005,-19.999999999997797,-101.99999999999099,370.9999999999991,425.99999999999307,451.0000000000218,134.99999999999625,-740.0000000000073,-156.0000000000059,-207.00000000000162,966.9999999999845,-187.00000000001182,-522.9999999999961,-575.0000000000028,365.0000000000042,-493.99999999999443,-248.00000000000378,,-262.9999999999891
2019.06.11,90.99999999999665,354.0000000000099,-99.99999999998899,-64.00000000000716,233.00000000001654,-453.99999999999886,191.00000000000784,-38.99999999998904,-65.99999999999939,365.99999999999966,432.9999999999945,436.00000000000705,154.0000000000097,-774.000000000008,-151.00000000001046,-192.99999999999872,983.9999999999849,-177.0000000000067,-530.9999999999917,-546.999999999997,390.0000000000015,-469.99999999999267,-212.99999999999653,,-146.9999999999569
2019.06.11,81.9999999999932,344.00000000001097,-82.99999999998863,-91.00000000000819,232.00000000000998,-472.00000000000574,180.0000000000024,-50.99999999997884,-76.99999999999375,356.00000000000074,434.9999999999965,442.0000000000073,127.00000000001043,-849.0000000000109,-168.00000000000637,-210.99999999998343,987.9999999999889,-203.00000000000296,-560.9999999999928,-590.0000000000034,395.99999999999636,-497.99999999999847,-221.00000000000452,,-492.99999999996123
2019.06.11,74.99999999999174,327.99999999999494,-70.99999999999883,-123.00000000000466,226.00000000001506,-448.000000000004,208.00000000000819,-26.999999999999247,-71.99999999999429,373.00000000000114,432.9999999999945,475.9999999999991,126.0000000000039,-791.9999999999927,-182.00000000000216,-224.99999999998633,987.9999999999889,-210.00000000000796,-557.9999999999927,-587.9999999999939,383.0,-492.999999999999,-221.99999999998886,,-394.9999999999674
2019.06.11,74.99999999999174,310.9999999999946,-139.00000000000023,-117.00000000000443,236.00000000001398,-516.0000000000053,189.00000000001694,-38.99999999998904,-76.99999999999375,368.00000000000165,410.9999999999947,442.0000000000073,93.99999999999409,-927.0000000000111,-184.0000000000117,-228.99999999999034,998.9999999999943,-215.0000000000034,-586.9999999999891,-602.9999999999944,377.0000000000051,-538.9999999999895,-222.99999999999542,,-892.9999999999634
2019.06.11,112.000000000001,340.00000000000693,-132.99999999998312,-60.000000000002274,243.99999999999977,-502.9999999999979,169.00000000001913,-53.999999999998494,-56.99999999999594,399.0000000000049,415.99999999999415,360.00000000001364,117.99999999999588,-923.0000000000072,-181.0000000000116,-224.000000000002,1078.0000000000011,-179.00000000000205,-580.9999999999889,-578.000000000003,436.00000000000307,-525.9999999999932,-197.00000000000273,,-523.9999999999485
2019.06.11,88.99999999999464,350.00000000000585,-107.99999999999699,3.9999999999906777,201.00000000000674,-483.0000000000001,191.00000000000784,-61.99999999998429,-51.000000000001044,316.0000000000052,436.9999999999985,222.0000000000084,133.00000000000534,-865.0000000000047,-74.00000000001228,-205.99999999999508,882.9999999999893,-135.00000000000512,-521.0000000000008,-542.9999999999922,344.99999999999534,-523.9999999999911,-288.99999999998374,,-689.9999999999594
2019.06.11,113.99999999999189,365.0000000000153,-146.00000000000168,93.99999999999409,224.000000000002,-506.0000000000064,194.0000000000053,-50.99999999997884,-47.9999999999925,317.0000000000006,434.9999999999965,224.00000000001796,151.9999999999966,-835.000000000008,-8.000000000009777,-204.99999999998852,895.0000000000014,-78.00000000000296,-476.99999999998965,-575.9999999999934,351.0000000000013,-619.9999999999983,-330.9999999999924,,-515.9999999999395
2019.06.11,135.99999999999167,411.0000000000058,-153.9999999999875,93.99999999999409,236.99999999999832,-507.9999999999973,218.00000000000708,-38.99999999998904,-30.999999999992145,380.00000000000256,439.0000000000005,288.0000000000109,215.00000000000963,-815.9999999999945,-8.000000000009777,-146.00000000000168,1014.9999999999882,-56.000000000011596,-470.9999999999894,-557.9999999999927,444.9999999999954,-616.9999999999898,-326.9999999999884,,147.00000000006048
2019.06.11,134.0000000000008,402.0000000000135,-117.99999999999588,119.99999999999034,221.00000000000452,-480.99999999999807,214.00000000000307,-72.99999999998974,-27.999999999994696,341.99999999999784,463.9999999999977,236.00000000001842,225.00000000000853,-778.000000000012,29.999999999986926,-173.99999999998528,981.999999999994,-35.0000000000108,-439.9999999999977,-554.9999999999926,400.9999999999958,-626.9999999999998,-360.9999999999891,,101.0000000000457
2019.06.11,139.00000000000023,399.00000000001603,-98.99999999998244,101.99999999998965,219.99999999999798,-452.00000000000796,205.00000000001074,-78.99999999998464,-21.999999999999797,339.0000000000004,470.9999999999992,256.0000000000002,229.99999999999687,-703.9999999999935,45.99999999999227,-177.99999999998929,983.9999999999849,-42.00000000000159,-415.9999999999968,-561.9999999999976,400.00000000000034,-622.9999999999958,-376.9999999999829,,237.0000000000561
2019.06.11,139.00000000000023,402.0000000000135,-89.99999999999008,105.99999999999454,232.00000000000998,-477.0000000000052,212.00000000001216,-74.99999999998064,-24.000000000001798,358.9999999999982,478.9999999999961,277.00000000001523,238.0000000000049,-763.0000000000026,52.99999999999727,-185.99999999999727,1024.999999999987,-40.00000000000625,-431.99999999998795,-597.999999999999,419.00000000000273,-681.9999999999937,-421.0000000000047,,153.00000000006247
2019.06.11,146.99999999999713,411.0000000000058,-109.99999999998789,115.99999999999966,226.99999999999943,-497.000000000003,202.00000000001327,-70.99999999999883,-17.999999999995797,365.99999999999966,468.9999999999972,276.00000000001046,242.99999999999324,-794.0000000000058,36.99999999999193,-167.9999999999904,1035.9999999999925,-39.00000000000148,-454.9999999999983,-596.9999999999942,441.0000000000025,-687.9999999999998,-390.0000000000015,,144.00000000002558
2019.06.11,130.99999999999224,405.0000000000109,-88.99999999998354,117.999999999995,208.00000000000819,-499.000000000005,222.00000000001108,-88.99999999998354,-12.999999999996348,380.999999999998,491.99999999999244,270.00000000001023,258.0000000000027,-801.0000000000073,58.9999999999975,-190.99999999998562,1099.0000000000055,-22.00000000000557,-453.9999999999935,-590.999999999994,456.00000000000085,-692.9999999999992,-385.99999999999744,,271.0000000000734
