date,USDCHF,EURUSD,USDJPY,AUDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,EURJPY,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2020.08.24,-29.999999999996696,-41.000000000002146,-46.00000000000648,-60.00000000000449,-212.99999999999653,-9.000000000000341,-19.999999999997797,-82.00000000000429,-80.99999999999774,-62.000000000006494,-7.000000000005002,-218.00000000000708,-39.00000000001125,0.0,-114.00000000000432,-117.00000000000044,0.0,,-1139.000000000041
2020.08.24,-34.99999999999615,-17.999999999984695,-27.000000000001023,68.99999999999685,-66.99999999999484,43.00000000000637,-4.999999999999449,-94.00000000000519,-152.99999999999204,-25.00000000000835,1.9999999999953388,-191.00000000000784,-157.99999999999147,176.00000000000193,-146.0000000000008,46.00000000000159,80.99999999999774,,-501.99999999998204
2020.08.24,-46.00000000000159,17.000000000000348,-90.00000000000341,87.99999999999919,-150.99999999999002,72.00000000000273,-78.00000000000028,-134.99999999999625,-163.00000000000205,-50.0000000000056,4.9999999999954525,-232.00000000000998,-270.99999999999903,200.9999999999934,-198.99999999999807,91.00000000000774,90.99999999999665,,-850.0000000000107
2020.08.24,-70.0000000000034,32.0000000000098,-156.0000000000059,90.99999999999665,-157.00000000000713,233.99999999999466,-95.00000000000064,-141.99999999999767,-183.99999999999528,-47.00000000000814,194.00000000000261,-200.00000000000017,-153.00000000000313,296.99999999999704,-253.0000000000001,94.00000000000519,103.00000000000864,,-412.00000000000693
2020.08.24,-43.00000000000415,69.00000000000794,-121.99999999999989,126.99999999999933,-168.99999999999693,218.00000000000352,-72.0000000000054,-160.00000000000458,-188.9999999999947,-31.000000000003247,180.99999999999739,-211.00000000000563,-85.00000000000173,316.0000000000025,-254.0000000000049,136.99999999999824,143.00000000000423,,-145.000000000008
2020.08.24,-72.0000000000054,36.0000000000138,-124.00000000000944,73.00000000000084,-171.99999999999437,218.9999999999941,-63.99999999999739,-148.0000000000037,-178.99999999999582,-26.000000000003798,186.9999999999976,-154.0000000000097,-28.000000000005798,275.0000000000057,-231.99999999999932,109.00000000000354,134.99999999999625,,-165.00000000001296
2020.08.24,-136.00000000000279,-22.999999999995246,-174.99999999999716,12.999999999996348,-218.99999999999142,114.00000000000432,-85.00000000000173,-153.00000000000313,-215.99999999999397,-32.0000000000098,117.999999999995,-110.00000000001009,-56.99999999999594,224.00000000000375,-242.00000000000443,70.0000000000034,89.00000000000574,,-819.999999999997
2020.08.24,-119.00000000000244,5.999999999994898,-82.00000000000784,61.999999999995396,-209.9999999999991,42.00000000000159,-102.00000000000209,-172.00000000000549,-208.99999999999253,-27.00000000001035,27.999999999991587,-161.99999999999548,-35.00000000000725,194.99999999999318,-189.00000000000716,114.00000000000298,131.00000000001444,,-729.0000000000357
2020.08.24,-138.00000000000477,4.000000000004,-29.000000000010573,73.00000000000084,-161.99999999999548,-9.000000000000341,-100.00000000000009,-243.00000000000432,-242.99999999999324,1.999999999990898,-25.000000000005684,-337.0000000000095,-139.00000000000023,200.9999999999934,-189.99999999999773,112.000000000001,161.00000000001114,,-1062.0000000000207
2020.08.24,-77.00000000000485,66.00000000001049,-13.00000000000523,175.00000000000293,-168.99999999999693,64.00000000000716,-92.99999999999864,-226.00000000000398,-234.99999999999633,6.999999999990347,57.999999999992724,-306.00000000000625,-119.00000000000244,266.9999999999959,-183.9999999999975,187.9999999999993,191.00000000000784,,-406.00000000000534
2020.08.24,-77.00000000000485,73.99999999999629,-9.000000000000341,212.00000000000108,-180.99999999998673,76.00000000000762,-96.00000000000719,-243.99999999999977,-195.9999999999962,-7.0000000000014495,72.00000000000273,-353.0000000000033,-5.000000000010552,323.99999999999807,-159.00000000000603,248.99999999999923,275.000000000003,,-45.00000000000847
2020.08.24,-95.00000000000064,-24.999999999986144,-67.00000000000728,141.00000000000225,-192.99999999999872,82.00000000000784,-112.000000000001,-245.0000000000063,-154.99999999999403,-19.00000000000235,45.000000000001705,-350.00000000000585,92.00000000000318,298.9999999999924,-106.00000000000875,145.00000000000622,321.0000000000157,,-241.99999999998192
2020.08.24,-119.99999999999788,-18.999999999991246,-51.00000000000193,151.00000000000114,-178.99999999999582,97.99999999999898,-148.0000000000037,-219.99999999999798,-130.99999999999224,-33.000000000005244,42.00000000000159,-350.00000000000585,99.00000000000463,299.99999999999716,-90.00000000000341,150.00000000000568,321.0000000000157,,-179.99999999997044
2020.08.24,-148.0000000000037,-82.99999999998863,-82.00000000000784,115.99999999999389,-190.00000000000128,72.00000000000273,-156.00000000000057,-219.00000000000253,-131.99999999999878,-54.00000000000959,-1.0000000000047748,-360.9999999999891,123.00000000000644,278.99999999999636,-82.00000000000784,104.99999999999955,357.00000000000733,,-456.00000000000824
