date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.07.27,-48.000000000003595,-58.000000000002494,-24.999999999997247,-3.999999999992898,-156.00000000000057,-54.999999999993946,-20.999999999993246,-21.999999999999797,-16.999999999995907,-141.99999999999767,-51.00000000002325,-77.00000000001594,-72.0000000000054,-56.000000000011596,-84.99999999999375,-66.99999999999307,-64.00000000000716,-13.00000000000745,-66.99999999999484,,-1100.0000000000298
2015.07.27,-53.999999999998494,-107.00000000001265,-24.000000000001798,9.00000000000345,-60.99999999999994,-159.9999999999935,-51.99999999999649,-2.000000000002,-10.99999999999568,-214.99999999998744,-51.00000000002325,-75.00000000000284,-52.99999999999194,25.999999999992696,-194.99999999999318,-49.99999999999716,-5.000000000009663,46.999999999997044,-62.000000000006494,,-1095.000000000019
2015.07.27,-35.999999999991594,-90.00000000001229,7.0000000000014495,-14.000000000002899,-134.00000000001188,-46.00000000000159,48.000000000003595,7.0000000000014495,-126.00000000000477,-238.0000000000049,-34.000000000000696,-133.00000000000534,-38.0000000000047,-121.99999999999989,-59.99999999998806,10.000000000005116,4.9999999999954525,59.99999999999339,-103.00000000000864,,-1037.0000000000368
2015.07.27,39.999999999995595,-63.000000000013046,39.00000000000014,60.99999999999994,-95.00000000000064,-56.99999999999594,45.000000000006146,82.99999999999974,-213.99999999999864,-269.9999999999925,-46.999999999997044,-123.00000000000644,-5.999999999994898,49.99999999999449,28.000000000005798,73.0000000000075,108.99999999999466,149.99999999999457,-1.999999999990898,,-198.99999999999145
2015.07.27,63.000000000013046,-53.999999999998494,70.0000000000034,65.99999999999939,-48.000000000003595,-32.999999999994145,87.00000000000374,106.00000000000608,-234.00000000000887,-299.00000000000483,9.999999999976694,-39.00000000001125,137.00000000000932,152.99999999998093,25.000000000005684,123.99999999999523,97.99999999999898,129.9999999999968,-82.00000000000429,,279.99999999996385
2015.07.27,90.00000000001229,-55.000000000005045,19.00000000000235,52.000000000007596,-39.999999999995595,-12.999999999996348,58.000000000002494,112.000000000001,-221.00000000000364,-290.9999999999968,-136.00000000000279,2.999999999997449,92.00000000000318,175.99999999999838,11.00000000000989,28.000000000005798,74.99999999998863,122.99999999999534,-49.00000000001015,,34.00000000001404
2015.07.27,41.000000000002146,-52.000000000007596,-17.999999999995797,50.0000000000056,-59.000000000009045,-51.99999999999649,-14.999999999998348,78.00000000000028,-174.0000000000066,-313.00000000000773,-215.99999999999397,-84.0000000000174,-65.00000000000395,47.99999999998139,-51.00000000000193,-60.000000000002274,10.99999999999568,115.99999999999389,14.000000000002899,,-801.0000000000593
2015.07.27,94.00000000001629,-69.00000000000794,7.9999999999968985,48.99999999999905,-63.000000000013046,-134.99999999999625,-34.99999999999615,60.99999999999994,-96.00000000000364,-341.99999999997567,-197.00000000000273,-201.00000000000674,-96.99999999999153,37.99999999998249,-54.000000000002046,-42.00000000000159,18.000000000000682,134.0000000000008,8.000000000008,,-920.9999999999931
2015.07.27,148.99999999999915,-35.00000000000725,75.00000000000284,131.00000000000333,-70.99999999999883,-120.99999999999334,3.0000000000085514,87.99999999999919,-222.0000000000084,-412.9999999999967,-71.00000000002105,-206.00000000001728,-28.999999999990145,90.99999999999665,-45.000000000001705,10.99999999999568,87.99999999999386,203.99999999999307,52.000000000007596,,-321.0000000000347
2015.07.27,148.99999999999915,-56.000000000011596,94.00000000000519,219.99999999999798,-103.00000000000864,-132.99999999999423,28.000000000005798,185.00000000000182,-134.00000000001455,-368.00000000001273,3.999999999981796,-268.0000000000016,-7.0000000000014495,286.99999999999284,-78.99999999999352,51.00000000000193,222.99999999999898,332.99999999999443,96.99999999999153,,522.9999999999332
