date,USDCHF,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,empty,sum
2021.10.18,-35.00000000000725,-30.9999999999917,-56.99999999999594,-136.99999999999824,98.99999999998244,-154.99999999999403,-18.000000000000682,-63.99999999999739,-46.00000000000159,-135.00000000000733,-348.9999999999993,-140.99999999999113,308.0000000000194,-177.99999999998929,-73.0000000000075,-54.000000000002046,-107.99999999999699,,-1173.9999999999789
2021.10.18,17.999999999995797,-30.000000000001137,-45.99999999999049,-146.00000000000168,101.99999999997988,-173.00000000000094,64.99999999999773,-17.000000000000348,0.999999999995449,-104.00000000000409,-368.9999999999971,-34.99999999998504,413.00000000001893,-198.99999999999363,-69.00000000000261,-58.9999999999975,-92.00000000000318,,-739.9999999999899
2021.10.18,-12.000000000000899,-51.9999999999925,-39.00000000000014,-151.00000000000114,43.999999999999595,-177.00000000000495,21.000000000000796,9.00000000000345,-9.999999999998899,-135.00000000000733,-363.0000000000022,29.999999999996696,436.00000000001415,-182.99999999999983,-6.000000000000227,-22.999999999996135,-131.00000000000333,,-741.9999999999928
2021.10.18,-2.000000000002,-71.99999999998852,-52.99999999999194,-187.00000000000384,57.99999999998029,-164.00000000000858,-6.000000000000227,24.000000000001798,-28.000000000005798,-156.00000000000057,-312.9999999999966,-1.999999999990898,331.999999999999,-110.99999999999443,31.999999999996476,-27.999999999991587,-166.99999999999494,,-842.9999999999923
2021.10.18,-7.9999999999968985,-70.99999999999795,-56.0000000000005,-180.99999999999784,59.99999999999339,-141.99999999999767,-13.00000000000523,24.999999999997247,-26.000000000003798,-152.00000000000767,-297.00000000000284,-8.999999999992347,337.0000000000095,-29.999999999996696,48.99999999999238,-28.999999999996362,-219.00000000000253,,-762.0000000000057
2021.10.18,-23.00000000000635,-45.99999999999227,-51.99999999999649,-187.00000000000384,60.99999999999994,-140.0000000000068,-11.00000000000989,22.999999999995246,-38.0000000000047,-165.9999999999995,-297.9999999999983,-72.0000000000054,314.00000000001427,-27.999999999983594,28.999999999996362,-57.00000000000216,-227.99999999999488,,-918.9999999999984
2021.10.18,-46.999999999997044,1.0000000000047748,-37.99999999999359,-151.00000000000114,73.99999999999629,-146.00000000000168,6.999999999990791,7.9999999999968985,-38.0000000000047,-146.00000000000168,-312.9999999999966,-68.99999999998573,323.0000000000066,-93.99999999999409,3.0000000000001137,-69.99999999999318,-190.00000000000128,,-885.9999999999752
2021.10.18,-17.000000000000348,19.000000000005457,-39.999999999995595,-156.00000000000057,75.99999999998718,-134.00000000001188,63.00000000000239,43.999999999999595,-21.00000000000435,-148.0000000000037,-309.0000000000037,-31.000000000003247,352.000000000019,-100.99999999999554,12.999999999991019,-75.9999999999934,-219.99999999999798,,-686.0000000000057
2021.10.18,-62.000000000006494,52.00000000000671,-18.999999999991246,-173.00000000000094,49.99999999999449,-175.00000000001404,30.9999999999917,24.000000000001798,-24.000000000001798,-185.00000000000182,-302.9999999999977,-21.999999999988695,357.00000000000733,-17.000000000000348,-7.000000000005002,-69.00000000000261,-192.00000000000327,,-734.0000000000119
2021.10.18,-85.00000000000173,39.00000000000148,4.000000000004,-178.99999999999582,9.999999999998899,-211.00000000000563,-21.000000000000796,-7.9999999999968985,-34.000000000000696,-212.00000000000108,-307.99999999999716,2.999999999997449,387.000000000004,13.000000000018552,-7.000000000005002,-36.99999999999193,-147.99999999999258,,-793.9999999999649
2021.10.19,-89.00000000000574,35.0000000000108,24.000000000001798,-148.0000000000037,7.999999999985796,-202.9999999999976,-153.0000000000058,-26.999999999999247,-31.000000000003247,-190.00000000000128,-297.00000000000284,-130.99999999999224,309.0000000000037,-46.999999999997044,1.9999999999953388,-21.99999999999136,-109.00000000000354,,-1069.0000000000061
2021.10.19,-90.0000000000012,49.000000000006594,25.00000000000835,-137.9999999999937,-3.0000000000196536,-208.99999999999253,-58.000000000006935,-24.000000000001798,-19.00000000000235,-168.00000000000148,-302.0000000000023,-103.99999999999298,344.00000000001097,-37.99999999998249,0.999999999990564,-22.999999999996135,-117.99999999999588,,-874.999999999973
2021.10.19,-94.00000000000519,32.00000000001069,-12.999999999996348,-178.99999999999582,-4.000000000004,-219.00000000001364,-40.00000000000625,-9.00000000000345,-17.000000000000348,-217.0000000000005,-304.9999999999997,-89.00000000000574,308.0000000000194,17.000000000000348,-6.000000000000227,-57.999999999992724,-141.00000000000225,,-1033.9999999999957
2021.10.19,-85.00000000000173,-0.999999999990564,32.0000000000098,-181.9999999999933,-5.000000000010552,-202.00000000001327,-58.000000000006935,17.999999999995797,-8.000000000008,-219.00000000000253,-295.0000000000008,80.99999999999774,443.99999999999994,15.00000000000945,37.9999999999967,6.000000000000227,-131.00000000000333,,-552.0000000000214
2021.10.19,-94.00000000000519,31.00000000000591,9.999999999998899,-181.9999999999933,-5.000000000010552,-212.99999999999653,-37.00000000000614,-7.0000000000014495,-31.999999999998696,-216.0000000000051,-306.00000000000625,53.999999999998494,433.0000000000167,-0.9999999999843467,16.999999999995907,-30.9999999999917,-139.00000000000023,,-717.9999999999835
2021.10.19,-68.99999999999685,18.000000000000682,-13.999999999991797,-209.9999999999991,-25.00000000000835,-209.9999999999991,-14.000000000010004,-19.999999999997797,-43.00000000000415,-230.000000000008,-304.9999999999997,70.99999999999883,409.99999999999926,0.0,-9.000000000000341,-45.99999999999227,-131.00000000000333,,-827.000000000012
2021.10.19,-62.000000000006494,31.00000000000591,-137.9999999999937,-259.9999999999936,-70.0000000000145,-239.00000000001143,-1.0000000000047748,-45.000000000006146,-124.99999999999733,-272.00000000000557,-282.99999999999994,-107.99999999999699,249.00000000001032,45.000000000006146,-115.99999999999966,-215.0000000000034,-217.0000000000005,,-1826.000000000012
2021.10.19,-51.000000000001044,-144.99999999999602,-126.99999999999933,-263.0000000000021,-84.0000000000174,-256.00000000001177,-115.0000000000091,-41.000000000002146,-114.99999999999844,-261.0000000000001,-290.00000000000136,-46.999999999997044,294.0000000000165,15.00000000000945,-88.00000000000807,-185.00000000000227,-205.99999999999508,,-1965.000000000015
2021.10.19,14.999999999998348,-171.99999999999704,-162.99999999999093,-310.9999999999946,-68.00000000000139,-226.99999999999943,-91.99999999999875,-12.999999999996348,-85.99999999999719,-243.99999999999977,-289.0000000000059,-24.000000000001798,320.00000000000915,24.000000000001798,30.9999999999917,-96.00000000000364,-258.9999999999981,,-1653.999999999984
2021.10.19,56.99999999999594,-131.9999999999908,-319.99999999999807,-542.9999999999935,-70.0000000000145,-246.99999999999721,1.9999999999953388,-41.9999999999976,-214.99999999999852,-431.0000000000036,-290.00000000000136,-340.9999999999913,34.000000000000696,38.0000000000047,-114.00000000000432,-328.9999999999935,-342.9999999999933,,-3285.9999999999804
2021.10.19,19.00000000000235,-87.99999999999386,-291.99999999999227,-490.00000000000153,-95.00000000000064,-283.99999999999534,28.999999999996362,-65.99999999999939,-197.00000000000273,-392.00000000000347,-304.9999999999997,-306.9999999999906,102.00000000000209,364.00000000000875,-115.99999999999966,-310.99999999999284,-314.99999999999864,,-2743.9999999999604
2021.10.19,19.999999999997797,-88.99999999999864,-309.99999999999915,-548.9999999999995,-95.00000000000064,-297.0000000000139,46.999999999997044,-77.00000000000485,-212.00000000000108,-441.99999999999795,-324.00000000000205,-326.0000000000041,137.00000000000932,322.00000000000006,-121.99999999999989,-304.9999999999926,-326.9999999999995,,-2949.0000000000095
2021.10.19,80.99999999999774,-131.9999999999908,-315.9999999999941,-593.9999999999945,-71.00000000002105,-296.0000000000074,72.00000000000273,-53.999999999998494,-190.00000000000128,-458.9999999999983,-323.0000000000066,-300.99999999999574,152.0000000000188,370.00000000000364,-123.00000000000466,-292.99999999999216,-342.9999999999933,,-2819.9999999999754
2021.10.19,125.99999999999278,-128.99999999999068,-383.0,-536.0000000000032,-32.0000000000098,-283.99999999999534,82.99999999999841,-29.999999999996696,-230.000000000008,-385.000000000002,-345.0000000000064,-421.99999999998903,80.00000000001339,314.99999999999864,-111.0000000000042,-366.9999999999902,-378.00000000000057,,-3027.999999999993
2021.10.19,131.00000000000333,-152.00000000000102,-425.99999999999307,-597.0000000000031,-29.00000000001235,-283.99999999999534,99.99999999999432,-21.00000000000435,-218.00000000000708,-392.00000000000347,-365.0000000000042,-479.99999999999153,95.00000000000064,330.0000000000081,-103.9999999999992,-388.9999999999958,-412.00000000000125,,-3213.000000000005
2021.10.19,163.99999999999747,-143.99999999999125,-432.9999999999945,-600.0000000000006,-24.000000000001798,-258.0000000000027,191.99999999999307,17.000000000000348,-241.00000000000233,-400.00000000000034,-351.0000000000013,-475.99999999998755,9.999999999998899,378.00000000001165,-112.99999999999955,-436.9999999999976,-458.00000000000284,,-3173.999999999981
2021.10.19,164.99999999999292,-82.99999999999841,-446.9999999999974,-593.9999999999945,-44.0000000000218,-253.00000000001432,195.99999999999795,-16.0000000000049,-262.00000000000665,-406.00000000000637,-312.9999999999966,-505.99999999998425,-31.999999999987594,378.00000000001165,-163.0000000000109,-459.0000000000032,-468.9999999999972,,-3308.0000000000214
2021.10.19,173.9999999999964,-164.99999999999204,-510.99999999999477,-666.9999999999953,-46.0000000000127,-252.0000000000078,179.00000000000205,-23.00000000000635,-274.00000000000756,-443.0000000000045,-334.9999999999964,-621.9999999999892,-115.99999999998278,409.0000000000149,-167.0000000000016,-486.0000000000042,-463.9999999999977,,-3808.999999999979
2021.10.19,197.99999999999818,-196.99999999998852,-581.9999999999936,-758.9999999999985,-30.0000000000189,-259.0000000000092,149.99999999999147,-46.999999999997044,-331.0000000000035,-526.9999999999997,-323.0000000000066,-777.9999999999898,-237.99999999998266,580.0000000000027,-190.00000000001194,-539.0000000000015,-522.0000000000002,,-4394.000000000009
2021.10.19,229.00000000000142,-301.9999999999925,-600.0000000000006,-792.9999999999993,0.0,-198.00000000000927,81.99999999999363,-60.00000000000449,-336.00000000000296,-550.000000000006,-351.99999999999676,-853.9999999999992,-303.9999999999932,743.0000000000048,-161.00000000000136,-521.0000000000008,-536.9999999999986,,-4514.0000000000055
2021.10.19,181.9999999999933,-373.9999999999952,-628.9999999999907,-787.9999999999998,-60.99999999999994,-234.00000000000088,10.99999999999568,-129.9999999999968,-384.00000000000654,-573.0000000000013,-346.9999999999973,-916.99999999999,-373.00000000000114,754.0000000000102,-219.0000000000083,-554.9999999999926,-510.99999999999477,,-5147.999999999975
2021.10.19,190.00000000000128,-310.0000000000023,-609.9999999999994,-776.9999999999943,-71.00000000002105,-219.99999999999798,36.99999999999193,-90.0000000000012,-348.00000000000387,-522.0000000000002,-307.0000000000017,-758.9999999999985,-315.99999999998295,634.0000000000013,-154.00000000001057,-486.99999999999477,-475.99999999999864,,-4586.000000000013
2021.10.19,209.9999999999991,-299.99999999999716,-556.0000000000009,-770.9999999999994,-78.00000000000028,-242.99999999999324,58.9999999999975,-109.99999999999899,-324.00000000000205,-526.0000000000042,-300.0000000000003,-642.9999999999936,-194.99999999998963,636.0000000000143,-205.0000000000125,-462.99999999999386,-429.99999999999704,,-4238.999999999973
2021.10.19,286.99999999999284,-337.99999999999386,-567.9999999999907,-810.9999999999951,-14.000000000002899,-158.0000000000137,161.99999999999193,-46.999999999997044,-258.0000000000027,-504.00000000000443,-265.0000000000041,-556.9999999999853,-181.9999999999933,758.9999999999985,-168.00000000000637,-436.9999999999976,-447.99999999999284,,-3546.9999999999964
2021.10.19,346.0000000000019,-329.9999999999983,-585.9999999999976,-805.0000000000001,7.999999999985796,-151.00000000001222,174.99999999999716,0.999999999995449,-229.00000000000142,-467.0000000000063,-297.00000000000284,-580.0000000000027,-139.00000000000023,690.0000000000128,-251.00000000000477,-490.99999999999966,-436.9999999999985,,-3543.000000000031
2021.10.19,324.00000000000205,-185.99999999999284,-592.9999999999991,-836.0000000000034,-82.00000000000429,-147.00000000000824,378.9999999999907,-16.0000000000049,-223.00000000000654,-479.0000000000072,-243.99999999999977,-461.99999999998465,-122.99999999998423,721.000000000016,-303.0000000000115,-569.0000000000026,-446.00000000000193,,-3285.0000000000023
2021.10.19,402.00000000000233,-173.99999999999238,-611.9999999999903,-851.9999999999972,-227.00000000002163,-143.00000000000423,429.00000000000205,-7.9999999999968985,-236.99999999999832,-483.0000000000001,-211.00000000000563,-353.99999999998766,-168.99999999999693,740.0000000000073,-344.0000000000083,-605.9999999999945,-448.9999999999994,,-3297.999999999982
2021.10.19,363.0000000000022,-146.99999999999136,-614.9999999999989,-853.0000000000038,-281.0000000000201,-151.9999999999966,412.9999999999967,-21.00000000000435,-248.99999999999923,-504.00000000000443,-111.00000000000554,-167.9999999999904,-179.99999999998016,775.0000000000146,-344.0000000000083,-609.9999999999994,-483.99999999999557,,-3167.9999999999845
2021.10.19,348.9999999999993,-100.99999999999909,-571.9999999999948,-846.0000000000023,-309.0000000000037,-130.0000000000079,457.9999999999984,58.000000000002494,-218.00000000000708,-504.9999999999999,-89.00000000000574,-90.99999999999665,-120.99999999999334,771.0000000000106,-278.0000000000058,-602.0000000000039,-512.9999999999968,,-2739.000000000006
2021.10.19,342.9999999999933,-75.9999999999934,-561.0000000000003,-839.9999999999964,-314.00000000001427,-136.00000000000279,447.00000000000273,88.99999999999464,-233.00000000000543,-507.0000000000019,-67.00000000000594,-112.99999999998533,-158.99999999999804,853.0000000000149,-216.99999999999875,-596.9999999999942,-581.9999999999936,,-2669.9999999999845
2021.10.19,295.0000000000008,-51.00000000000193,-579.9999999999916,-846.0000000000023,-379.0000000000182,-130.99999999999224,462.99999999999386,105.99999999999498,-255.00000000000523,-538.0000000000051,-58.99999999999794,-106.99999999999044,-204.99999999998852,882.000000000005,-227.00000000000387,-652.9999999999916,-617.9999999999964,,-2902.9999999999905
2021.10.19,286.99999999999284,-6.999999999990791,-536.9999999999986,-844.9999999999958,-362.00000000001785,-129.00000000000134,455.99999999998886,131.00000000000333,-239.0000000000003,-548.0000000000041,-85.00000000000173,-89.99999999999008,-151.9999999999966,889.0000000000065,-182.00000000000216,-625.0,-593.9999999999945,,-2632.0000000000023
2021.10.19,236.00000000000287,-74.99999999998863,-489.99999999999045,-825.9999999999934,-314.00000000001427,-121.99999999999989,356.9999999999993,159.9999999999935,-238.0000000000049,-570.0000000000039,-94.00000000000519,-103.99999999999298,-163.9999999999864,795.0000000000124,-138.00000000000523,-560.0000000000023,-654.9999999999944,,-2801.9999999999745
2021.10.19,263.0000000000021,-83.99999999998897,-583.9999999999957,-936.999999999999,-293.0000000000099,-120.99999999999334,378.9999999999907,180.0000000000024,-248.99999999999923,-594.0000000000057,-121.00000000000443,-252.99999999999213,-200.99999999998454,937.00000000001,-97.99999999999898,-628.9999999999907,-707.000000000002,,-3111.99999999996
2021.10.19,273.9999999999965,-83.99999999998897,-614.9999999999989,-966.9999999999957,-205.00000000001074,-187.00000000000384,417.99999999999216,142.99999999999312,-326.9999999999995,-683.0000000000002,-175.00000000000293,-495.000000000001,-276.9999999999939,1136.0000000000036,-133.00000000000978,-701.9999999999982,-763.9999999999981,,-3643.0000000000164
