date,USDCHF,GBPUSD,EURUSD,USDJPY,CADCHF,GBPJPY,EURAUD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.07.18,61.999999999995396,-792.9999999999993,-249.99999999999466,727.9999999999944,29.999999999996696,-1701.9999999999982,-365.99999999999966,-593.0000000000035,-190.99999999999673,-546.9999999999864,,-3621.999999999992
2016.07.18,109.99999999999899,-729.0000000000018,-187.99999999998818,780.0000000000011,108.99999999999244,-1702.9999999999745,-357.99999999999164,-590.0000000000034,-241.99999999999778,-483.99999999999557,,-3294.9999999999604
2016.07.18,70.99999999999883,-767.0000000000066,-234.00000000000088,858.0000000000041,156.99999999999602,-1849.9999999999943,-231.99999999998778,-756.0000000000002,-269.9999999999925,-539.999999999985,,-3562.9999999999686
2016.07.18,105.99999999999498,-641.0000000000027,-211.99999999998997,825.0000000000028,163.99999999999747,-1673.9999999999782,-202.9999999999976,-728.9999999999992,-224.9999999999974,-497.99999999999847,,-3086.999999999968
2016.07.18,102.99999999999754,-716.9999999999899,-248.00000000000378,805.9999999999974,146.00000000000168,-1725.999999999999,-343.99999999998875,-664.0000000000015,-147.99999999999258,-388.9999999999949,,-3180.999999999974
2016.07.18,83.9999999999952,-680.9999999999983,-251.00000000000122,808.9999999999975,100.99999999999554,-1691.9999999999789,-463.9999999999977,-594.9999999999989,-216.99999999998943,-370.999999999988,,-3276.999999999965
2016.07.19,89.99999999999008,-661.0000000000005,-231.0000000000034,838.0000000000081,48.99999999999905,-1702.9999999999745,-688.9999999999841,-477.99999999999443,-986.9999999999934,-1143.9999999999895,,-4915.999999999944
2016.07.19,81.9999999999932,-648.0000000000041,-235.99999999999176,766.9999999999959,49.99999999999449,-1603.999999999985,-623.9999999999801,-471.9999999999942,-943.9999999999893,-1147.9999999999934,,-4776.9999999999545
2016.07.19,106.99999999999044,-797.0000000000033,-261.0000000000001,906.0000000000059,85.00000000000173,-1942.9999999999836,-608.9999999999928,-599.0000000000038,-899.9999999999897,-1166.0000000000005,,-5176.999999999975
2016.07.19,110.99999999999443,-852.0000000000083,-243.99999999999977,906.9999999999965,87.99999999999919,-2001.9999999999811,-654.9999999999834,-563.0000000000024,-873.999999999997,-1083.9999999999961,,-5167.999999999978
2016.07.19,144.99999999999514,-802.9999999999982,-197.00000000000273,871.9999999999999,95.00000000000064,-1903.9999999999964,-741.9999999999982,-453.00000000000296,-1151.9999999999975,-1333.9999999999907,,-5472.999999999991
2016.07.19,140.99999999999113,-780.9999999999873,-182.99999999999983,837.0000000000033,73.99999999999629,-1829.999999999984,-646.9999999999976,-462.0000000000033,-1037.9999999999945,-1271.9999999999843,,-5160.99999999996
2016.07.19,181.9999999999933,-687.9999999999998,-171.00000000001003,826.0000000000076,65.99999999999939,-1715.9999999999798,-1179.9999999999811,-162.00000000000614,-1115.9999999999948,-1030.999999999982,,-4989.999999999953
2016.07.19,139.00000000000023,-682.0000000000048,-177.99999999998929,626.0000000000048,-14.000000000002899,-1450.9999999999934,-1223.9999999999807,4.9999999999954525,-1073.9999999999973,-1010.9999999999841,,-4863.999999999953
2016.07.19,137.9999999999937,-499.000000000005,-171.99999999999437,498.00000000000466,-16.0000000000049,-1084.9999999999795,-1258.999999999988,150.00000000000568,-1074.9999999999927,-944.9999999999958,,-4264.999999999956
2016.07.19,161.00000000000003,-296.0000000000074,-184.99999999999073,396.0000000000008,-102.00000000000209,-738.9999999999759,-1827.9999999999852,507.99999999999557,-1018.9999999999922,-661.9999999999848,,-3765.999999999942
2016.07.19,48.99999999999905,-336.9999999999873,-282.9999999999888,430.9999999999974,-121.00000000000443,-824.9999999999886,-1815.9999999999955,403.0000000000058,-998.9999999999943,-662.9999999999914,,-4160.999999999947
2016.07.19,113.99999999999189,-347.0000000000084,-234.00000000000088,600.9999999999991,-99.00000000000463,-1064.9999999999977,-1707.9999999999984,248.99999999999523,-997.9999999999989,-715.9999999999833,,-4203.000000000006
2016.07.19,109.99999999999899,-371.99999999999454,-249.00000000001032,500.0,-78.00000000000028,-948.9999999999839,-1701.9999999999814,313.0000000000024,-943.9999999999893,-644.9999999999844,,-4015.9999999999427
2016.07.19,97.9999999999981,-425.99999999999307,-282.0000000000045,542.0000000000016,-85.00000000000173,-1067.9999999999836,-1648.9999999999893,225.9999999999991,-986.9999999999934,-762.9999999999803,,-4393.999999999947
2016.07.19,117.99999999999588,-222.99999999999542,-232.99999999999432,323.99999999999807,-134.0000000000008,-565.9999999999741,-1821.9999999999902,521.0000000000008,-1041.9999999999984,-739.0000000000008,,-3795.999999999959
2016.07.19,146.99999999999713,-296.0000000000074,-252.99999999999213,451.0000000000076,-60.99999999999994,-807.9999999999927,-1793.9999999999845,396.0000000000008,-997.9999999999989,-665.9999999999889,,-3881.999999999959
2016.07.19,181.9999999999933,-333.9999999999899,-229.99999999999687,593.0000000000035,-35.00000000000725,-1035.999999999973,-1798.999999999995,310.0000000000023,-1001.9999999999918,-646.9999999999976,,-3997.9999999999523
2016.07.19,173.00000000000094,-407.0000000000018,-236.99999999999832,710.000000000008,-29.000000000001247,-1270.9999999999866,-1614.9999999999886,111.0000000000042,-954.9999999999948,-712.9999999999859,,-4232.999999999944
2016.07.19,127.99999999999478,-383.0,-270.99999999999903,531.0000000000059,-79.00000000000685,-1002.9999999999859,-1929.9999999999873,397.99999999999613,-1032.999999999995,-628.9999999999907,,-4270.999999999967
2016.07.19,156.00000000000057,-266.999999999995,-165.9999999999995,581.0000000000031,-72.0000000000054,-946.9999999999743,-1838.9999999999907,390.00000000000057,-1116.9999999999902,-708.9999999999818,,-3989.9999999999327
2016.07.19,5.999999999994898,-228.00000000000597,-208.00000000000819,736.0000000000042,-239.0000000000003,-1115.9999999999854,-2024.999999999988,335.9999999999985,-988.0,-548.9999999999995,,-4274.99999999999
2016.07.19,136.99999999999824,8.999999999992347,-96.00000000000719,614.0000000000043,-256.0000000000007,-700.9999999999934,-2122.999999999986,561.9999999999976,-1008.9999999999932,-550.9999999999903,,-3413.999999999978
2016.07.19,113.99999999999189,-144.99999999999514,-191.00000000000784,722.999999999999,-238.0000000000049,-995.9999999999809,-2187.99999999999,448.99999999999807,-930.999999999993,-448.9999999999883,,-3851.999999999971
2016.07.19,142.99999999999312,-18.999999999991246,-167.00000000000603,742.0000000000044,-204.00000000000418,-894.9999999999818,-2037.9999999999843,393.0000000000007,-895.9999999999968,-443.99999999999994,,-3384.9999999999663
2016.07.19,100.00000000000009,-130.0000000000079,-191.00000000000784,772.0000000000056,-258.0000000000027,-1055.9999999999832,-2186.9999999999836,409.9999999999966,-857.9999999999922,-386.9999999999818,,-3784.999999999957
2016.07.19,127.99999999999478,-97.9999999999981,-126.0000000000039,847.999999999999,-292.00000000000335,-1125.0,-2235.9999999999936,427.99999999999727,-823.9999999999914,-329.99999999998585,,-3626.9999999999854
2016.07.19,100.99999999999554,72.0000000000054,-121.99999999999989,774.0000000000009,-253.99999999999866,-846.99999999998,-2201.9999999999927,466.99999999999875,-807.9999999999976,-244.9999999999841,,-3063.9999999999527
2016.07.19,163.99999999999747,178.99999999999582,-87.99999999999919,763.9999999999958,-234.00000000000088,-715.9999999999798,-2124.999999999999,456.99999999999363,-729.9999999999973,-222.99999999999542,,-2551.999999999989
2016.07.19,236.99999999999832,163.00000000000205,-18.999999999991246,852.0000000000039,-185.00000000000182,-853.999999999985,-1974.9999999999934,358.99999999999466,-710.999999999995,-249.99999999999466,,-2382.9999999999623
2016.07.19,422.00000000000017,503.99999999999335,182.99999999999983,841.0000000000082,-175.00000000000293,-472.99999999998477,-1773.9999999999868,406.0000000000059,-545.9999999999909,-193.99999999998306,,-805.999999999941
2016.07.19,407.99999999999727,500.00000000001154,187.00000000000384,917.0000000000016,-80.00000000000229,-576.9999999999982,-1795.9999999999975,367.00000000000443,-720.9999999999939,-168.99999999999693,,-963.99999999997
2016.07.19,456.00000000000085,638.0000000000052,255.00000000000523,1108.000000000004,-202.9999999999976,-683.9999999999975,-1871.0000000000005,310.99999999999284,-680.9999999999983,-284.9999999999797,,-955.9999999999654
2016.07.19,449.9999999999948,456.00000000001194,266.999999999995,1118.9999999999998,-75.9999999999983,-892.9999999999723,-1694.9999999999798,213.99999999999864,-764.9999999999934,-310.9999999999946,,-1233.9999999999377
2016.07.19,395.0000000000009,632.0000000000103,261.0000000000001,1061.000000000007,-201.00000000000674,-627.9999999999859,-1919.9999999999884,378.0000000000001,-739.9999999999962,-238.99999999998923,,-1000.9999999999483
2016.07.19,267.99999999999045,541.9999999999981,296.9999999999917,941.0000000000025,-247.00000000000833,-568.9999999999884,-1821.9999999999902,438.0000000000024,-788.9999999999952,-270.99999999999903,,-1211.9999999999961
2016.07.19,362.99999999999113,499.000000000005,392.9999999999989,1048.0000000000018,-148.0000000000037,-752.9999999999859,-1593.0,304.9999999999926,-714.999999999999,-214.99999999998744,,-815.9999999999866
2016.07.19,395.99999999999636,442.9999999999934,428.9999999999905,896.0000000000008,-125.00000000000844,-611.9999999999948,-1553.9999999999886,424.99999999999716,-623.9999999999912,-113.99999999999189,,-439.9999999999969
2016.07.19,357.99999999999164,617.0000000000009,367.99999999999056,798.0000000000018,-168.00000000000148,-296.99999999999704,-1520.9999999999945,435.0000000000023,-485.99999999999756,-48.99999999998794,,55.00000000000882
2016.07.19,378.00000000000057,744.9999999999957,357.00000000000733,727.9999999999944,-219.00000000000253,-71.9999999999743,-1503.9999999999943,468.9999999999941,-505.99999999999534,-191.99999999999218,,184.00000000003362
2016.07.19,436.9999999999985,676.0000000000099,360.0000000000048,757.9999999999956,-126.0000000000039,-181.99999999998795,-1456.9999999999973,423.0000000000018,-532.9999999999945,-192.99999999999872,,163.00000000002788
2016.07.19,374.999999999992,808.9999999999931,327.99999999999494,742.999999999995,-190.00000000000128,-24.999999999977263,-1441.9999999999877,402.000000000001,-505.99999999999534,-213.99999999998087,,280.0000000000334
2016.07.19,408.9999999999927,951.000000000013,381.99999999999346,611.0000000000042,-134.0000000000008,298.0000000000018,-1349.0000000000002,489.9999999999949,-499.9999999999893,-179.99999999998016,,978.0000000000291
2016.07.19,420.9999999999936,997.0000000000034,384.00000000000654,647.9999999999961,-173.00000000000094,300.00000000001137,-1376.9999999999839,480.000000000004,-500.9999999999959,-223.99999999997976,,955.0000000000548
2016.07.19,402.9999999999978,971.9999999999951,344.99999999999534,722.0000000000084,-101.00000000000664,175.00000000001137,-1277.999999999979,343.9999999999941,-515.9999999999942,-225.99999999999287,,840.000000000029
2016.07.19,383.99999999999545,1032.0000000000107,316.0000000000052,719.0000000000083,-117.00000000000044,243.99999999999977,-1331.9999999999998,352.99999999999443,-506.9999999999908,-207.00000000000162,,885.0000000000211
2016.07.19,401.99999999999125,980.0000000000031,306.9999999999906,796.0000000000065,-135.00000000000733,88.00000000002228,-1385.9999999999984,319.9999999999932,-468.9999999999972,-179.99999999998016,,723.0000000000236
2016.07.19,417.0000000000007,916.0000000000057,304.9999999999997,760.9999999999957,-158.0000000000026,67.00000000000728,-1389.9999999999802,346.9999999999942,-386.9999999999929,-122.99999999998423,,755.0000000000433
2016.07.19,390.99999999999693,788.0000000000109,307.99999999999716,760.9999999999957,-85.00000000000173,-78.99999999997931,-1402.9999999999986,355.99999999999454,-506.9999999999908,-98.99999999998244,,431.0000000000427
2016.07.20,417.0000000000007,804.0000000000047,330.0000000000081,745.0000000000045,-92.99999999999864,-25.999999999982037,-1373.9999999999864,373.9999999999952,-423.9999999999911,-37.99999999998249,,715.0000000000725
2016.07.20,407.99999999999727,883.0000000000116,327.00000000001063,820.999999999998,-103.00000000000864,-47.9999999999734,-1319.999999999988,284.9999999999966,-431.99999999999903,-92.99999999998754,,728.0000000000575
2016.07.20,435.9999999999919,807.0000000000022,312.00000000000114,762.0000000000005,-64.0000000000085,-51.9999999999925,-1295.9999999999861,301.00000000000193,-483.0000000000001,-173.99999999998528,,549.000000000025
2016.07.20,431.99999999999903,778.9999999999964,320.9999999999935,841.0000000000082,-75.9999999999983,-183.9999999999975,-1194.9999999999905,189.99999999999773,-453.99999999999886,-244.9999999999841,,409.00000000002615
2016.07.20,429.99999999999704,723.9999999999914,327.99999999999494,902.000000000001,-78.00000000000028,-317.99999999998363,-1190.9999999999866,150.00000000000568,-418.9999999999916,-185.99999999999727,,342.0000000000307
2016.07.20,454.9999999999943,812.999999999997,364.00000000000875,781.9999999999965,-87.00000000000374,-68.9999999999884,-1279.9999999999923,313.0000000000024,-546.9999999999975,-278.9999999999848,,465.00000000003223
2016.07.20,398.9999999999938,822.9999999999959,316.0000000000052,665.0000000000063,-121.99999999999989,94.00000000002251,-1394.9999999999907,430.9999999999974,-675.9999999999989,-380.9999999999869,,154.00000000004468
2016.07.20,423.9999999999911,1025.0000000000093,358.9999999999982,531.9999999999965,-131.99999999999878,479.0000000000134,-1530.9999999999934,631.0000000000002,-800.9999999999961,-434.9999999999854,,551.0000000000352
2016.07.20,525.9999999999932,1211.0000000000066,458.00000000000284,605.000000000004,-117.00000000000044,597.0000000000084,-1389.9999999999802,570.999999999998,-534.9999999999966,-221.99999999998886,,1704.0000000000468
2016.07.20,469.99999999999267,1001.0000000000074,354.0000000000099,614.0000000000043,-74.00000000000739,351.0000000000275,-1335.9999999999816,462.99999999999386,-461.99999999999574,-152.99999999998093,,1228.0000000000703
2016.07.20,539.0000000000006,1110.000000000011,449.0000000000105,680.0000000000068,-41.000000000002146,377.00000000000955,-1342.9999999999832,483.99999999999466,-433.99999999998994,-61.99999999998429,,1759.000000000073
2016.07.20,522.9999999999957,1100.000000000012,455.99999999998977,701.0000000000076,-70.99999999999883,345.0000000000273,-1405.9999999999961,510.9999999999957,-485.99999999999756,-86.99999999999264,,1586.000000000043
2016.07.20,452.99999999999227,978.0000000000122,373.00000000000114,632.000000000005,-56.0000000000005,298.0000000000018,-1341.9999999999986,465.0000000000034,-483.0000000000001,-106.99999999999044,,1211.0000000000264
2016.07.20,457.99999999999176,1051.0000000000018,385.99999999999744,632.000000000005,-65.99999999999939,381.0000000000002,-1402.9999999999986,507.000000000005,-457.99999999999176,-43.999999999999595,,1444.0000000000123
2016.07.20,439.99999999999596,1022.0000000000118,368.9999999999971,605.9999999999945,-68.00000000000139,379.0000000000191,-1325.9999999999827,472.999999999999,-419.9999999999982,-48.99999999998794,,1426.000000000047
2016.07.20,434.000000000001,766.0,344.00000000001097,688.0000000000024,-70.99999999999883,5.000000000023874,-1419.999999999999,444.0000000000026,-403.99999999999324,5.000000000010552,,791.0000000000601
2016.07.20,434.000000000001,940.0000000000075,377.0000000000051,716.0000000000082,-97.9999999999981,148.00000000002456,-1482.99999999999,480.99999999999454,-426.9999999999996,17.000000000000348,,1105.0000000000537
2016.07.20,418.9999999999916,828.0000000000065,323.0000000000066,814.0000000000072,-99.00000000000463,-95.99999999997522,-1448.999999999989,353.9999999999992,-384.9999999999909,3.0000000000196536,,712.0000000000706
2016.07.20,431.99999999999903,766.0,306.9999999999906,909.000000000006,-40.00000000000669,-286.9999999999777,-1354.999999999995,215.99999999999397,-341.99999999999784,38.0000000000047,,644.0000000000172
2016.07.20,565.9999999999999,1018.9999999999922,612.9999999999969,807.0000000000022,-92.00000000000318,121.00000000000932,-1302.9999999999875,487.99999999999955,-276.9999999999939,163.00000000000205,,2105.0000000000173
2016.07.20,605.9999999999955,977.0000000000057,601.000000000007,841.0000000000082,-80.99999999999774,25.000000000005684,-1389.9999999999802,498.9999999999952,-340.9999999999913,98.0000000000203,,1835.0000000000684
2016.07.20,552.9999999999924,902.0000000000028,553.0000000000035,995.9999999999951,-180.99999999999784,-259.9999999999909,-1517.999999999997,417.0000000000016,-264.999999999993,152.0000000000188,,1349.0000000000355
2016.07.20,624.9999999999977,890.9999999999974,563.0000000000024,1096.0000000000036,-161.00000000000003,-390.99999999999113,-1626.9999999999784,406.9999999999965,-284.9999999999908,164.00000000000858,,1282.000000000046
2016.07.20,618.9999999999918,360.0000000000048,482.00000000000466,1105.9999999999945,-92.99999999999864,-977.9999999999802,-1584.999999999992,320.99999999999795,-323.99999999999096,124.00000000001299,,32.00000000004499
2016.07.20,696.999999999992,82.00000000000429,425.0000000000087,1138.999999999996,25.999999999992696,-1314.9999999999977,-1352.999999999982,128.0000000000001,-354.9999999999942,-56.99999999999594,,-582.9999999999761
2016.07.20,591.9999999999925,-11.00000000000545,432.9999999999945,1311.9999999999977,-109.00000000000354,-1643.999999999977,-1443.9999999999786,51.9999999999925,-393.9999999999944,-107.99999999999699,,-1320.999999999979
2016.07.20,572.9999999999902,-24.000000000001798,411.99999999999017,1253.0,-106.00000000000608,-1578.9999999999793,-1404.9999999999895,55.999999999997385,-422.00000000000017,-166.99999999998383,,-1408.9999999999827
2016.07.20,517.0000000000008,164.99999999999292,391.000000000008,1204.0000000000077,-192.00000000000327,-1307.9999999999927,-1610.9999999999848,189.99999999999773,-496.99999999999187,-190.99999999998562,,-1331.999999999951
2016.07.20,550.9999999999903,214.00000000000307,348.9999999999993,1201.9999999999982,-207.00000000000162,-1262.0000000000005,-1712.9999999999868,222.99999999999898,-512.9999999999968,-226.99999999999943,,-1382.9999999999955
2016.07.20,623.9999999999912,124.99999999999733,381.0000000000091,1156.9999999999964,-133.00000000000534,-1297.9999999999734,-1648.9999999999893,245.00000000000455,-476.9999999999941,-169.99999999998127,,-1194.999999999945
2016.07.20,788.9999999999952,79.00000000000685,418.9999999999916,1277.000000000001,-29.000000000001247,-1501.9999999999811,-1676.9999999999952,194.99999999999318,-461.99999999999574,-126.99999999998823,,-1037.9999999999739
2016.07.20,822.9999999999959,461.0000000000003,547.999999999993,1256.0000000000002,-130.0000000000079,-1066.9999999999789,-1758.9999999999995,350.9999999999991,-373.99999999999653,-20.999999999982144,,88.00000000002336
2016.07.20,820.999999999994,313.99999999999204,510.99999999999477,1322.0000000000027,-139.00000000000023,-1309.9999999999739,-1807.9999999999875,301.00000000000193,-354.9999999999942,-10.999999999983245,,-353.9999999999532
2016.07.20,755.99999999999,293.99999999999426,529.0000000000017,1185.0000000000023,-252.0000000000078,-1153.9999999999964,-1893.9999999999957,465.999999999994,-290.9999999999968,63.000000000013046,,-298.00000000000136
2016.07.20,456.9999999999963,93.99999999999409,302.0000000000023,1259.0000000000005,-314.99999999999864,-1463.9999999999986,-1855.999999999991,221.9999999999942,-381.99999999999346,-68.99999999998573,,-1751.99999999998
2016.07.20,472.9999999999901,127.99999999999478,419.9999999999982,1397.0000000000055,-90.0000000000012,-1605.9999999999945,-1649.999999999996,94.99999999999886,-640.9999999999916,-100.99999999999554,,-1574.9999999999914
2016.07.20,524.9999999999977,151.9999999999966,424.00000000000216,1368.9999999999998,-87.99999999999919,-1553.9999999999736,-1652.9999999999934,114.99999999999488,-613.9999999999924,-109.99999999998789,,-1433.9999999999552
2016.07.20,590.999999999997,117.99999999999588,453.99999999999886,1307.0000000000023,-56.0000000000005,-1496.9999999999857,-1612.9999999999977,164.99999999999204,-613.9999999999924,-140.99999999999113,,-1285.9999999999811
