date,USDCHF,GBPUSD,EURUSD,USDJPY,CADCHF,GBPJPY,EURAUD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.07.18,-9.00000000000345,-97.9999999999981,-18.999999999991246,-16.999999999995907,-70.0000000000034,-148.9999999999725,-56.99999999999594,-189.99999999999773,-39.00000000000014,-130.99999999999224,,-778.9999999999507
2016.07.18,-11.00000000000545,-215.99999999999397,-32.0000000000098,22.999999999996135,15.999999999993797,-252.9999999999859,-162.99999999997982,-129.99999999999545,-36.999999999998145,-131.99999999999878,,-934.9999999999774
2016.07.18,82.99999999999974,-838.9999999999898,-73.99999999999629,69.00000000000261,81.9999999999932,-1610.99999999999,-160.99999999998892,-540.0000000000063,92.00000000000318,-44.99999999998394,,-2943.999999999957
2016.07.18,157.99999999999147,-709.9999999999884,-103.99999999999298,153.99999999999636,161.00000000000003,-1179.9999999999784,-373.99999999998545,-456.00000000000307,-705.0000000000001,-970.9999999999885,,-4026.999999999949
2016.07.18,175.99999999999838,-761.999999999996,-87.99999999999919,117.999999999995,126.99999999999933,-1172.9999999999734,-307.99999999999716,-305.9999999999974,-751.9999999999972,-1092.9999999999884,,-4060.9999999999563
2016.07.18,178.99999999999582,-663.999999999998,-96.00000000000719,10.000000000005116,109.99999999999899,-920.9999999999923,-302.9999999999866,-236.99999999999477,-719.9999999999984,-1135.9999999999814,,-3777.9999999999586
2016.07.18,175.99999999999838,-617.0000000000009,-127.99999999999478,-27.999999999991587,100.99999999999554,-740.9999999999854,-483.99999999999557,-88.00000000000807,-683.9999999999957,-1029.9999999999975,,-3522.9999999999754
2016.07.18,191.99999999999218,-648.0000000000041,-109.00000000000354,97.00000000000841,105.99999999999498,-769.9999999999818,-465.99999999998863,-150.99999999999625,-657.9999999999919,-976.9999999999834,,-3383.9999999999536
2016.07.18,152.99999999999204,-790.0000000000018,-190.00000000000128,97.99999999999898,75.9999999999983,-1293.9999999999827,-463.9999999999977,-295.0000000000017,-598.999999999994,-930.999999999993,,-4235.999999999983
2016.07.18,131.99999999999878,-817.000000000001,-211.00000000000563,230.00000000000398,73.99999999999629,-1334.9999999999795,-503.99999999999335,-299.99999999999716,-565.9999999999999,-848.9999999999886,,-4145.999999999966
2016.07.18,153.99999999999858,-706.0000000000066,-191.99999999999218,212.0000000000033,132.99999999999423,-1125.9999999999764,-421.99999999998903,-305.0000000000068,-590.999999999997,-882.9999999999893,,-3725.999999999961
2016.07.18,152.99999999999204,-682.0000000000048,-184.00000000000637,161.00000000000136,124.00000000000189,-1034.9999999999966,-405.9999999999952,-278.99999999999636,-659.999999999994,-939.9999999999853,,-3747.9999999999836
2016.07.18,162.99999999999093,-523.0000000000068,-164.00000000000858,165.00000000000625,135.99999999999167,-792.999999999978,-391.9999999999924,-221.00000000000364,-661.9999999999959,-937.9999999999944,,-3228.999999999991
