date,EURCHF,CHFJPY,empty,sum
2017.06.28,426.9999999999996,-2364.0000000000045,,-1937.000000000005
2017.06.28,454.9999999999832,-2314.9999999999977,,-1860.0000000000146
2017.06.28,493.99999999999443,-2317.9999999999977,,-1824.0000000000032
2017.06.28,486.999999999993,-2350.999999999999,,-1864.0000000000061
2017.06.28,482.00000000000466,-2254.9999999999955,,-1772.999999999991
2017.06.28,496.99999999999187,-2233.9999999999945,,-1737.0000000000027
2017.06.28,504.9999999999999,-2189.9999999999977,,-1684.9999999999977
2017.06.28,520.9999999999936,-2170.9999999999923,,-1649.9999999999986
2017.06.28,519.0000000000028,-2242.999999999995,,-1723.9999999999923
2017.06.28,526.9999999999886,-2250.0,,-1723.0000000000114
2017.06.28,543.0000000000045,-2191.999999999993,,-1648.9999999999886
2017.06.28,529.999999999986,-2216.9999999999986,,-1687.0000000000127
2017.06.28,533.99999999999,-2203.0000000000027,,-1669.0000000000127
2017.06.28,534.9999999999966,-2224.0000000000036,,-1689.000000000007
2017.06.28,565.9999999999999,-2206.9999999999936,,-1640.9999999999936
2017.06.28,568.9999999999973,-2173.000000000002,,-1604.0000000000045
2017.06.28,570.0000000000039,-2301.9999999999927,,-1731.9999999999889
2017.06.28,617.0000000000009,-2325.9999999999936,,-1708.9999999999927
2017.06.28,641.999999999987,-2527.999999999992,,-1886.0000000000048
2017.06.28,602.999999999998,-2447.0000000000027,,-1844.0000000000048
2017.06.28,661.9999999999848,-2472.999999999999,,-1811.0000000000143
2017.06.28,771.9999999999949,-2320.999999999998,,-1549.0000000000032
2017.06.28,794.9999999999901,-2112.9999999999995,,-1318.0000000000095
2017.06.28,713.9999999999924,-1995.999999999995,,-1282.0000000000027
2017.06.28,710.999999999995,-2114.999999999995,,-1404.0
2017.06.28,726.9999999999887,-2209.9999999999936,,-1483.000000000005
2017.06.28,749.999999999984,-2244.0,,-1494.000000000016
2017.06.28,698.999999999983,-2219.999999999999,,-1521.0000000000161
2017.06.28,730.9999999999927,-2254.9999999999955,,-1524.0000000000027
2017.06.28,759.999999999983,-2260.9999999999955,,-1501.0000000000125
2017.06.28,607.0000000000019,-1969.9999999999989,,-1362.9999999999968
2017.06.28,578.9999999999961,-1950.9999999999934,,-1371.9999999999973
2017.06.28,482.00000000000466,-2156.9999999999964,,-1674.9999999999918
2017.06.28,673.9999999999968,-2224.9999999999945,,-1550.9999999999977
2017.06.28,756.9999999999854,-2304.000000000002,,-1547.0000000000164
2017.06.28,703.9999999999935,-2224.9999999999945,,-1521.000000000001
2017.06.28,753.9999999999881,-2082.999999999998,,-1329.00000000001
2017.06.28,797.0000000000033,-2170.9999999999923,,-1373.999999999989
2017.06.28,778.9999999999964,-2262.0000000000005,,-1483.000000000004
2017.06.28,837.9999999999832,-2319.0000000000027,,-1481.0000000000196
2017.06.28,793.9999999999836,-2358.000000000004,,-1564.0000000000205
2017.06.28,780.000000000003,-2456.9999999999936,,-1676.9999999999907
2017.06.28,773.0000000000015,-2486.9999999999945,,-1713.9999999999932
2017.06.28,750.9999999999906,-2474.0000000000036,,-1723.0000000000132
2017.06.28,780.000000000003,-2414.999999999992,,-1634.9999999999889
2017.06.28,778.9999999999964,-2442.9999999999977,,-1664.0000000000014
2017.06.28,794.9999999999901,-2432.0000000000023,,-1637.0000000000123
2017.06.28,774.9999999999924,-2468.999999999994,,-1694.0000000000018
2017.06.29,733.9999999999902,-2441.0000000000027,,-1707.0000000000125
2017.06.29,776.9999999999833,-2420.000000000002,,-1643.0000000000186
2017.06.29,773.9999999999858,-2490.9999999999995,,-1717.0000000000136
2017.06.29,774.9999999999924,-2495.0000000000045,,-1720.0000000000123
2017.06.29,783.0000000000003,-2552.9999999999973,,-1769.9999999999968
2017.06.29,792.9999999999993,-2513.999999999996,,-1720.9999999999966
2017.06.29,795.9999999999967,-2533.0000000000014,,-1737.0000000000045
2017.06.29,790.9999999999861,-2466.9999999999986,,-1676.0000000000125
2017.06.29,801.9999999999916,-2527.000000000001,,-1725.0000000000093
2017.06.29,829.9999999999974,-2600.999999999999,,-1771.0000000000018
2017.06.29,810.999999999984,-2689.9999999999977,,-1879.0000000000136
2017.06.29,839.9999999999964,-2634.0000000000005,,-1794.000000000004
2017.06.29,863.9999999999981,-2649.000000000001,,-1785.0000000000027
2017.06.29,853.9999999999992,-2644.999999999996,,-1790.9999999999968
2017.06.29,852.9999999999926,-2652.000000000001,,-1799.0000000000082
2017.06.29,861.999999999985,-2564.9999999999977,,-1703.0000000000127
2017.06.29,855.9999999999901,-2490.9999999999995,,-1635.0000000000095
2017.06.29,866.9999999999956,-2557.9999999999927,,-1690.9999999999973
2017.06.29,932.9999999999839,-2596.999999999994,,-1664.0000000000102
2017.06.29,978.9999999999966,-2555.9999999999973,,-1577.0000000000007
2017.06.29,1007.0000000000024,-2745.999999999995,,-1738.9999999999927
2017.06.29,1000.0000000000009,-2936.9999999999977,,-1936.9999999999968
2017.06.29,1007.9999999999867,-2986.000000000004,,-1978.0000000000173
2017.06.29,927.9999999999955,-3058.9999999999973,,-2131.000000000002
2017.06.29,886.9999999999934,-2870.0000000000045,,-1983.0000000000111
2017.06.29,936.0000000000035,-2792.9999999999923,,-1856.9999999999886
2017.06.29,926.999999999989,-2942.9999999999977,,-2016.0000000000086
2017.06.29,920.9999999999941,-2861.000000000004,,-1940.00000000001
2017.06.29,902.9999999999872,-2905.999999999992,,-2003.0000000000045
2017.06.29,905.9999999999845,-3012.999999999991,,-2107.0000000000064
2017.06.29,916.99999999999,-2869.0,,-1952.00000000001
2017.06.29,966.9999999999845,-3063.9999999999927,,-2097.000000000008
2017.06.29,976.9999999999834,-3204.999999999998,,-2228.0000000000146
2017.06.29,903.9999999999937,-2887.0000000000005,,-1983.0000000000068
2017.06.29,895.9999999999857,-2971.0000000000036,,-2075.000000000018
2017.06.29,936.9999999999878,-3087.9999999999936,,-2151.000000000006
2017.06.29,916.99999999999,-2887.999999999991,,-1971.000000000001
2017.06.29,885.9999999999868,-2798.000000000002,,-1912.000000000015
2017.06.29,926.0000000000045,-2697.999999999993,,-1771.9999999999886
2017.06.29,922.999999999985,-2495.999999999995,,-1573.00000000001
2017.06.29,936.9999999999878,-2459.000000000003,,-1522.0000000000155
2017.06.29,985.999999999998,-2533.0000000000014,,-1547.0000000000034
2017.06.29,990.000000000002,-2563.0000000000023,,-1573.0000000000002
2017.06.29,946.0000000000024,-2602.0000000000036,,-1656.0000000000014
2017.06.29,956.9999999999857,-2634.0000000000005,,-1677.0000000000148
2017.06.29,970.0000000000042,-2637.999999999991,,-1667.9999999999868
2017.06.29,960.9999999999897,-2712.000000000003,,-1751.0000000000136
2017.06.29,949.9999999999842,-2768.9999999999914,,-1819.0000000000073
2017.06.30,930.999999999993,-2721.0000000000036,,-1790.0000000000107
2017.06.30,961.9999999999961,-2718.0000000000036,,-1756.0000000000075
2017.06.30,947.9999999999933,-2756.999999999991,,-1808.9999999999977
2017.06.30,920.9999999999941,-2620.999999999995,,-1700.000000000001
2017.06.30,915.9999999999835,-2643.9999999999914,,-1728.0000000000077
2017.06.30,906.9999999999911,-2637.999999999991,,-1730.9999999999998
2017.06.30,943.000000000005,-2667.9999999999923,,-1724.9999999999873
2017.06.30,939.0000000000009,-2463.9999999999986,,-1524.9999999999977
2017.06.30,990.000000000002,-2415.999999999997,,-1425.9999999999948
2017.06.30,995.9999999999969,-2590.999999999994,,-1594.9999999999973
2017.06.30,1009.9999999999998,-2334.000000000003,,-1324.0000000000034
2017.06.30,1019.9999999999986,-2311.9999999999977,,-1291.999999999999
2017.06.30,1032.999999999995,-2353.999999999999,,-1321.000000000004
2017.06.30,1051.0000000000018,-2322.0000000000027,,-1271.000000000001
2017.06.30,1061.9999999999852,-2316.0000000000027,,-1254.0000000000175
2017.06.30,1075.9999999999882,-2370.0000000000045,,-1294.0000000000164
2017.06.30,1065.999999999989,-2415.999999999997,,-1350.0000000000077
2017.06.30,1007.9999999999867,-2429.9999999999927,,-1422.000000000006
2017.06.30,1004.0000000000049,-2527.000000000001,,-1522.999999999996
2017.06.30,1024.0000000000027,-2379.9999999999955,,-1355.9999999999927
2017.06.30,1007.9999999999867,-2278.9999999999964,,-1271.0000000000095
2017.06.30,946.9999999999867,-2376.0000000000045,,-1429.0000000000177
2017.06.30,949.9999999999842,-2340.0000000000036,,-1390.0000000000196
2017.06.30,905.0000000000002,-2146.9999999999914,,-1241.9999999999911
2017.06.30,887.9999999999999,-2126.9999999999955,,-1238.9999999999955
2017.06.30,937.9999999999944,-2265.0000000000005,,-1327.000000000006
2017.06.30,924.9999999999981,-2277.999999999992,,-1352.9999999999936
2017.06.30,931.9999999999995,-2250.0,,-1318.0000000000005
2017.06.30,895.9999999999857,-2301.9999999999927,,-1406.000000000007
2017.06.30,852.9999999999926,-2326.999999999998,,-1474.0000000000055
2017.06.30,912.0000000000017,-2275.9999999999964,,-1363.9999999999945
2017.06.30,924.9999999999981,-2486.9999999999945,,-1561.9999999999964
2017.06.30,866.9999999999956,-2549.9999999999973,,-1683.0000000000018
2017.06.30,861.0000000000007,-2640.999999999991,,-1779.9999999999902
2017.06.30,853.9999999999992,-2578.9999999999936,,-1724.9999999999945
2017.06.30,822.9999999999959,-2736.9999999999945,,-1913.9999999999986
2017.06.30,905.0000000000002,-2682.9999999999927,,-1777.9999999999925
2017.06.30,983.0000000000006,-2685.9999999999927,,-1702.9999999999923
2017.06.30,990.9999999999864,-2646.000000000001,,-1655.0000000000146
2017.06.30,1048.9999999999889,-2584.000000000003,,-1535.0000000000143
2017.06.30,1069.9999999999932,-2661.0000000000014,,-1591.0000000000082
2017.06.30,1114.9999999999993,-2578.9999999999936,,-1463.9999999999943
2017.06.30,1095.999999999986,-2652.000000000001,,-1556.000000000015
2017.06.30,1122.0000000000007,-2831.9999999999936,,-1709.999999999993
2017.06.30,1112.0000000000018,-2740.9999999999995,,-1628.9999999999977
2017.06.30,1122.9999999999852,-2709.9999999999936,,-1587.0000000000084
2017.06.30,1102.9999999999873,-2744.0,,-1641.0000000000127
2017.06.30,1041.9999999999873,-2640.0000000000005,,-1598.0000000000132
