date,USDCHF,EURUSD,USDJPY,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,empty,sum
2018.06.11,-104.99999999999955,95.00000000000064,-754.0000000000049,-783.0000000000013,-180.0000000000024,-280.9999999999979,-754.0000000000191,-496.00000000000756,-669.9999999999928,12.999999999996348,-157.99999999999147,354.9999999999942,-722.999999999999,-807.0000000000022,141.00000000000225,,-5107.000000000025
2018.06.11,-104.99999999999955,102.00000000000209,-768.0000000000007,-801.0000000000019,-182.99999999999983,-291.99999999999227,-799.0000000000066,-483.99999999999557,-669.9999999999928,2.0000000000131024,-181.00000000000892,279.99999999999136,-731.0000000000088,-823.9999999999981,172.00000000000549,,-5281.999999999993
2018.06.11,-123.00000000000644,104.00000000001519,-757.000000000005,-778.0000000000058,-192.00000000000327,-295.0000000000008,-772.0000000000198,-495.000000000001,-659.999999999994,1.0000000000065512,-170.00000000000347,244.9999999999841,-721.0000000000036,-804.000000000002,155.00000000000514,,-5262.000000000033
2018.06.11,-119.00000000000244,96.00000000000719,-756.0000000000002,-750.0,-201.00000000000674,-303.9999999999932,-748.0000000000189,-619.000000000014,-797.0000000000033,-63.99999999999739,-211.00000000000563,83.9999999999952,-728.0000000000086,-807.0000000000022,104.00000000000409,,-5820.0000000000455
2018.06.12,-146.00000000000168,87.00000000001484,-742.0000000000044,-765.0000000000006,-185.00000000000182,-315.9999999999941,-745.0000000000045,-687.9999999999998,-814.0000000000036,-102.00000000000209,-232.99999999999432,-17.000000000000348,-716.0000000000082,-780.0000000000011,36.999999999998145,,-6125.000000000003
2018.06.12,-174.00000000000747,85.00000000000173,-774.9999999999915,-739.0000000000043,-187.00000000000384,-326.9999999999995,-749.0000000000236,-486.00000000000864,-763.0000000000026,19.999999999997797,-248.00000000000378,162.99999999997982,-692.0000000000073,-823.9999999999981,170.99999999999892,,-5525.000000000073
2018.06.12,-152.00000000000767,19.00000000001345,-840.999999999994,-790.0000000000063,-192.00000000000327,-310.9999999999946,-815.0000000000261,-499.000000000005,-720.9999999999939,-73.99999999999629,-282.9999999999888,142.99999999998204,-752.0000000000095,-862.000000000009,148.0000000000037,,-5982.000000000036
2018.06.12,-169.00000000000804,-17.999999999984695,-879.9999999999955,-808.9999999999975,-202.0000000000022,-315.9999999999941,-868.9999999999998,-495.000000000001,-714.999999999999,-92.99999999998754,-293.99999999999426,154.99999999999403,-781.0000000000059,-878.0000000000001,175.99999999999838,,-6187.999999999978
2018.06.12,-228.00000000000597,-12.999999999996348,-1126.9999999999955,-1019.0000000000055,-250.00000000000577,-370.9999999999991,-1164.0000000000157,-530.0000000000082,-748.9999999999997,-109.00000000000354,-306.00000000000625,185.99999999999727,-972.0000000000084,-1067.0000000000073,173.00000000000094,,-7546.000000000059
2018.06.12,-231.99999999999886,-10.999999999983245,-1132.9999999999955,-1001.0000000000048,-258.9999999999981,-366.9999999999951,-1166.0000000000252,-543.0000000000045,-733.9999999999902,-88.99999999998354,-282.9999999999888,200.99999999998454,-978.9999999999992,-1067.0000000000073,138.00000000000477,,-7524.999999999985
2018.06.12,-335.0000000000075,-313.99999999999204,-1200.0000000000027,-987.000000000009,-287.0000000000039,-339.99999999999585,-1111.0000000000184,-604.0000000000045,-675.0000000000034,-388.9999999999949,-468.00000000000176,-11.00000000000545,-960.000000000008,-1003.0000000000001,56.0000000000005,,-8628.00000000005
2018.06.12,-328.0000000000061,-322.00000000000006,-1132.000000000005,-933.9999999999975,-195.00000000000074,-248.99999999999923,-914.0000000000157,-582.0000000000158,-658.0000000000031,-232.99999999999432,-290.9999999999968,152.99999999998093,-856.9999999999993,-871.9999999999999,85.99999999999719,,-7328.0000000000555
2018.06.12,-294.00000000000534,-295.99999999998516,-1105.9999999999945,-921.999999999997,-231.99999999999886,-310.9999999999946,-942.0000000000073,-608.0000000000085,-734.9999999999968,-217.0000000000005,-275.000000000003,194.99999999998963,-884.0000000000003,-948.0000000000075,58.000000000002494,,-7517.0000000000055
2018.06.12,-299.00000000000483,-168.99999999999693,-1123.9999999999952,-921.999999999997,-272.00000000000557,-430.9999999999925,-962.0000000000175,-642.0000000000092,-963.0000000000027,-203.99999999998198,-492.9999999999879,-49.00000000001015,-906.9999999999965,-1058.0000000000068,109.00000000000354,,-8386.0
2018.06.12,-311.00000000000574,-180.99999999998673,-1100.999999999999,-902.000000000001,-239.0000000000003,-412.9999999999967,-953.000000000003,-595.0000000000122,-943.000000000005,-165.9999999999995,-482.00000000000466,-28.000000000005798,-878.0000000000001,-1048.0000000000018,241.99999999999778,,-7998.000000000022
2018.06.12,-289.0000000000059,-131.99999999999878,-966.9999999999987,-793.0000000000064,-260.00000000000466,-480.99999999999807,-824.0000000000123,-634.0000000000013,-1076.9999999999945,-159.99999999998238,-581.0000000000093,-120.00000000000898,-814.0000000000072,-1039.0000000000014,297.9999999999983,,-7873.000000000033
2018.06.12,-273.000000000001,-79.99999999999119,-978.9999999999992,-802.9999999999973,-257.0000000000072,-506.9999999999908,-826.0000000000218,-618.0000000000074,-1156.999999999986,-120.99999999999334,-574.0000000000078,-179.00000000001802,-817.9999999999978,-1064.9999999999977,334.00000000000097,,-7923.000000000017
2018.06.12,-314.99999999999864,-113.99999999999189,-1030.0000000000011,-829.0000000000077,-279.00000000000705,-500.00000000000045,-905.0000000000011,-624.0000000000023,-1119.9999999999877,-143.99999999998857,-554.9999999999944,-188.00000000001037,-862.9999999999995,-1066.0000000000025,307.99999999999716,,-8223.999999999996
2018.06.12,-304.00000000000426,-96.99999999999153,-1057.0000000000023,-853.0000000000086,-263.99999999999756,-512.0000000000014,-927.0000000000209,-608.0000000000085,-1122.9999999999852,-119.99999999998678,-581.0000000000093,-327.00000000001063,-871.9999999999999,-1118.000000000009,312.9999999999966,,-8450.00000000004
2018.06.12,-303.0000000000088,-86.99999999999264,-1138.999999999996,-939.0000000000072,-282.99999999999994,-545.9999999999909,-1061.000000000007,-615.00000000001,-1161.9999999999964,-99.99999999998899,-592.9999999999991,-403.00000000002,-954.9999999999983,-1213.9999999999986,331.999999999999,,-9068.000000000016
2018.06.12,-334.00000000000097,-55.99999999998939,-1144.0000000000055,-945.0000000000074,-302.0000000000023,-539.999999999996,-1105.0000000000182,-602.0000000000136,-1109.9999999999889,-102.00000000000209,-574.9999999999922,-421.0000000000047,-966.9999999999987,-1216.9999999999986,318.00000000000716,,-9102.000000000011
2018.06.12,-343.9999999999999,-64.99999999998174,-1120.999999999995,-894.0000000000055,-323.0000000000066,-556.0000000000009,-1090.0000000000034,-609.0000000000151,-1088.9999999999845,-103.99999999999298,-536.9999999999875,-451.0000000000014,-963.0000000000081,-1192.9999999999977,318.00000000000716,,-9020.999999999973
2018.06.12,-413.0000000000078,-168.99999999999693,-1117.0000000000045,-844.0000000000083,-307.0000000000017,-532.9999999999945,-990.0000000000091,-677.0000000000165,-1109.0000000000043,-124.99999999999733,-533.0000000000057,-391.000000000008,-884.0000000000003,-1115.000000000009,302.0000000000023,,-8905.000000000064
2018.06.12,-411.0000000000058,-129.00000000000134,-1123.9999999999952,-876.0000000000048,-277.000000000005,-478.0000000000006,-944.0000000000168,-666.9999999999953,-1055.000000000006,-78.99999999998464,-424.00000000000216,-265.0000000000041,-861.0000000000042,-1055.9999999999973,270.0000000000036,,-8376.00000000002
2018.06.12,-268.0000000000016,-75.99999999998718,-1066.9999999999932,-1130.0000000000095,-219.00000000000253,-418.9999999999916,-1130.0000000000239,-685.0000000000023,-1092.9999999999884,-39.999999999995595,-400.00000000000034,-205.00000000001074,-911.0000000000014,-1129.9999999999955,295.0000000000008,,-8478.000000000004
2018.06.12,-89.00000000000574,180.0000000000024,-1030.9999999999918,-1124.0000000000095,-121.99999999999989,-373.99999999999653,-1301.0000000000161,-371.00000000001023,-964.9999999999936,209.9999999999991,-262.00000000000665,25.999999999992696,-877.0000000000095,-1149.000000000001,341.0000000000024,,-6908.000000000044
2018.06.12,-45.000000000006146,204.00000000000418,-1042.0000000000016,-1254.000000000005,-92.99999999999864,-323.99999999999096,-1477.0000000000039,-190.00000000000128,-716.9999999999899,223.00000000001762,-207.00000000000162,103.99999999999298,-900.9999999999962,-1135.9999999999957,323.0000000000066,,-6531.99999999997
2018.06.12,-48.000000000003595,140.0000000000068,-990.9999999999997,-1103.0000000000086,-69.00000000000794,-323.99999999999096,-1468.0000000000177,-303.0000000000088,-868.000000000002,223.00000000001762,-231.99999999998778,87.99999999999919,-811.9999999999976,-1070.999999999998,345.0000000000064,,-6492.999999999993
2018.06.12,5.999999999994898,127.00000000001043,-932.0000000000022,-1159.9999999999966,-9.00000000000345,-257.9999999999916,-1302.000000000021,-93.00000000000975,-574.9999999999922,215.00000000000963,-259.0000000000092,47.99999999998139,-775.0000000000057,-1013.0000000000052,336.9999999999984,,-5643.000000000042
2018.06.12,7.0000000000014495,198.00000000000927,-899.0000000000009,-1127.0000000000095,-33.000000000005244,-249.99999999999466,-1230.0000000000182,-129.00000000000134,-556.9999999999853,250.00000000001688,-187.00000000000384,51.99999999998539,-771.0000000000008,-992.0000000000044,297.00000000000284,,-5371.000000000008
2018.06.12,0.999999999995449,155.00000000001623,-908.0000000000013,-1067.9999999999977,-19.999999999997797,-219.99999999999798,-1081.0000000000173,-158.0000000000137,-561.9999999999958,255.00000000000523,-109.00000000000354,186.99999999998164,-716.9999999999987,-915.0000000000063,278.00000000000045,,-4882.000000000031
2018.06.12,-14.000000000002899,109.00000000000354,-947.9999999999933,-1122.0,34.99999999999615,-203.99999999999307,-1109.0000000000089,-134.99999999999625,-588.9999999999951,331.0000000000146,-129.00000000000134,200.00000000000017,-725.0000000000085,-930.9999999999974,299.00000000000483,,-4931.999999999977
2018.06.12,-74.00000000000739,50.0000000000167,-1001.0000000000048,-1118.9999999999998,-2.000000000002,-242.99999999999324,-1210.000000000008,-129.00000000000134,-597.9999999999874,258.0000000000027,-164.99999999999292,104.99999999999955,-725.9999999999991,-978.0000000000086,334.9999999999964,,-5496.999999999989
2018.06.12,-113.00000000000753,29.00000000001235,-1007.9999999999956,-1061.9999999999977,-31.999999999998696,-279.99999999999136,-1100.0000000000227,-200.00000000000017,-717.9999999999964,248.00000000000378,-190.00000000000128,71.99999999998319,-760.0000000000051,-1000.0,334.9999999999964,,-5779.00000000002
2018.06.12,-143.9999999999997,43.999999999999595,-1131.0000000000002,-1182.0000000000023,-43.999999999999595,-268.0000000000016,-1107.0000000000277,-409.99999999999926,-783.0000000000003,263.99999999999756,-75.99999999998718,61.99999999998429,-835.9999999999985,-1007.9999999999956,199.00000000000472,,-6420.0000000000255
2018.06.12,-109.99999999999899,17.000000000000348,-1096.0000000000036,-1210.000000000008,-45.000000000006146,-279.99999999999136,-1064.0000000000214,-468.00000000000176,-1004.0000000000049,190.00000000000128,-161.99999999999548,51.000000000001044,-832.9999999999984,-1061.9999999999977,163.99999999999747,,-6912.000000000028
2018.06.12,-14.999999999998348,168.99999999999693,-1007.000000000005,-1192.9999999999977,-19.00000000000235,-236.99999999999832,-1022.0000000000198,-602.999999999998,-1051.9999999999864,276.00000000000955,-116.00000000000499,159.99999999998238,-838.0000000000081,-1052.9999999999973,311.00000000000574,,-6239.000000000022
2018.06.12,-45.000000000006146,124.00000000001299,-962.9999999999939,-1097.0000000000084,-40.00000000000669,-268.0000000000016,-817.0000000000073,-648.0000000000041,-1089.999999999991,229.00000000001253,-173.00000000000094,122.99999999998423,-781.0000000000059,-996.9999999999999,301.0000000000068,,-6142.000000000007
2018.06.12,-58.000000000002494,97.9999999999981,-971.9999999999942,-1072.0000000000027,-38.0000000000047,-243.99999999999977,-925.0000000000114,-558.9999999999984,-980.0000000000031,261.0000000000001,-121.99999999999989,194.99999999998963,-759.0000000000003,-963.0000000000081,292.00000000000335,,-5846.000000000033
2018.06.12,-45.000000000006146,93.00000000000975,-1001.0000000000048,-1128.0,-126.99999999999933,-279.99999999999136,-829.0000000000077,-798.0000000000098,-1131.9999999999998,-20.999999999982144,-259.0000000000092,28.999999999990145,-897.0000000000056,-1031.9999999999964,197.99999999999818,,-7229.000000000014
2018.06.12,-92.00000000000318,60.99999999999994,-1001.0000000000048,-1088.0000000000082,-124.00000000000189,-283.99999999999534,-1177.000000000021,-856.0000000000123,-1167.9999999999914,38.0000000000047,-238.0000000000049,65.99999999998829,-885.0000000000051,-1033.0000000000014,153.00000000000313,,-7628.000000000054
2018.06.12,-17.000000000000348,141.99999999999767,-947.9999999999933,-1088.0000000000082,-104.99999999999955,-197.99999999999818,-1394.0000000000055,-222.99999999999542,-402.9999999999978,99.00000000000463,-38.0000000000047,132.99999999998312,-859.9999999999994,-926.0000000000019,121.00000000000443,,-5705.000000000015
2018.06.12,-14.000000000002899,56.000000000011596,-956.9999999999936,-1100.999999999999,-69.00000000000794,-156.99999999999602,-1455.0000000000125,31.999999999987594,-95.00000000000064,82.00000000000429,-14.999999999987246,133.99999999998968,-835.9999999999985,-891.0000000000053,119.99999999999788,,-5166.000000000012
2018.06.12,-63.00000000000195,-1.999999999990898,-980.000000000004,-1079.0000000000077,-75.00000000000284,-122.99999999999534,-1465.0000000000034,-144.99999999999514,-160.99999999998892,29.999999999996696,-18.999999999991246,123.99999999999079,-820.0000000000074,-841.9999999999987,63.99999999999739,,-5556.000000000004
2018.06.12,-287.9999999999994,-369.99999999998147,-1144.999999999996,-1079.0000000000077,-136.99999999999824,-130.99999999999224,-1332.000000000022,-104.00000000001519,-126.0000000000039,-208.99999999999253,-174.00000000000747,24.999999999986144,-828.000000000003,-798.0000000000018,-2.999999999997449,,-6699.000000000032
2018.06.12,-238.0000000000049,-258.99999999998704,-1117.0000000000045,-1006.0000000000002,-102.99999999999754,-104.99999999999955,-1270.0000000000102,-106.00000000000608,-4.999999999988347,-93.99999999999409,-26.999999999999247,64.99999999998174,-774.0000000000009,-740.0000000000091,7.9999999999968985,,-5771.000000000023
2018.06.12,-304.00000000000426,-402.9999999999978,-1195.999999999998,-1025.0000000000057,-101.00000000000664,-103.99999999999298,-1274.000000000001,-131.99999999999878,17.000000000000348,-130.99999999999224,-18.999999999991246,73.99999999999629,-774.0000000000009,-740.0000000000091,-53.00000000000304,,-6165.000000000005
2018.06.12,-316.0000000000052,-397.99999999998727,-1159.9999999999966,-983.0000000000041,-82.99999999999974,-22.999999999995246,-1129.000000000019,-144.99999999999514,73.99999999999629,-119.00000000000244,49.00000000001015,141.99999999999767,-739.0000000000043,-640.0000000000006,-63.99999999999739,,-5534.000000000004
