date,USDCHF,USDCAD,GBPCAD,empty,sum
2015.10.19,-641.9999999999982,-889.9999999999908,-1941.000000000015,,-3473.000000000004
2015.10.19,-588.9999999999951,-951.9999999999973,-1883.9999999999968,,-3424.999999999989
2015.10.19,-554.9999999999944,-1099.9999999999898,-2125.0000000000214,,-3780.0000000000055
2015.10.19,-607.9999999999974,-1012.9999999999973,-2050.0000000000186,,-3671.000000000013
2015.10.19,-591.9999999999925,-1120.9999999999943,-2160.999999999991,,-3873.9999999999777
2015.10.19,-585.9999999999976,-1136.999999999988,-2177.000000000007,,-3899.9999999999923
2015.10.19,-564.9999999999933,-1211.999999999991,-2233.000000000018,,-4010.0000000000023
2015.10.19,-574.9999999999922,-1237.9999999999836,-2263.9999999999995,,-4076.9999999999754
2015.10.19,-579.9999999999916,-1200.9999999999854,-2226.000000000017,,-4006.9999999999936
2015.10.19,-573.9999999999967,-1237.9999999999836,-2225.0000000000105,,-4036.999999999991
2015.10.19,-573.9999999999967,-1173.9999999999861,-2132.999999999985,,-3880.9999999999677
2015.10.19,-570.9999999999993,-1193.9999999999839,-2184.000000000008,,-3948.9999999999914
2015.10.20,-592.9999999999991,-1160.9999999999898,-2105.0000000000236,,-3859.0000000000127
2015.10.20,-556.9999999999964,-1173.0000000000018,-2093.999999999996,,-3823.999999999994
2015.10.20,-563.9999999999978,-1157.9999999999923,-2132.999999999985,,-3854.999999999975
2015.10.20,-549.9999999999949,-1144.999999999996,-2140.9999999999927,,-3835.9999999999836
2015.10.20,-544.0,-1183.999999999985,-2154.999999999996,,-3882.999999999981
2015.10.20,-570.9999999999993,-1207.0000000000025,-2225.0000000000105,,-4003.0000000000123
2015.10.20,-562.9999999999912,-1236.9999999999993,-2298.0,,-4097.999999999991
2015.10.20,-561.9999999999958,-1214.0000000000039,-2354.000000000012,,-4130.000000000011
2015.10.20,-515.9999999999942,-1207.9999999999868,-2339.0000000000023,,-4062.999999999983
2015.10.20,-549.9999999999949,-1331.9999999999998,-2524.000000000015,,-4406.000000000009
2015.10.20,-539.0000000000006,-1427.9999999999848,-2610.0000000000014,,-4576.999999999987
2015.10.20,-517.0000000000008,-1391.9999999999932,-2620.0000000000223,,-4529.000000000016
2015.10.20,-559.9999999999939,-1419.999999999999,-2669.9999999999945,,-4649.999999999987
2015.10.20,-558.9999999999984,-1398.9999999999948,-2690.999999999999,,-4648.999999999993
2015.10.20,-552.9999999999924,-1407.0000000000027,-2702.9999999999886,,-4662.999999999984
2015.10.20,-559.9999999999939,-1326.000000000005,-2567.9999999999927,,-4453.999999999992
2015.10.20,-556.9999999999964,-1309.0000000000045,-2522.000000000002,,-4388.000000000003
2015.10.20,-558.9999999999984,-1376.9999999999839,-2642.9999999999955,,-4578.999999999978
2015.10.20,-570.9999999999993,-1418.9999999999925,-2644.000000000002,,-4633.999999999994
2015.10.20,-542.9999999999935,-1251.000000000002,-2350.999999999992,,-4144.999999999987
2015.10.20,-500.9999999999959,-1088.0,-2452.999999999994,,-4041.99999999999
2015.10.20,-423.9999999999911,-998.9999999999943,-2261.9999999999864,,-3684.999999999972
2015.10.20,-336.9999999999984,-1204.9999999999893,-2383.000000000024,,-3925.000000000012
2015.10.20,-217.0000000000005,-1227.9999999999848,-2421.0000000000064,,-3865.999999999992
2015.10.20,-134.99999999999625,-1293.9999999999952,-2506.9999999999927,,-3935.999999999984
2015.10.20,-78.99999999999574,-1266.999999999996,-2715.0000000000227,,-4061.0000000000146
2015.10.20,-34.99999999999615,-1130.9999999999932,-2409.000000000017,,-3575.0000000000064
2015.10.20,-13.999999999991797,-1059.9999999999943,-2153.999999999989,,-3227.9999999999754
2015.10.20,-56.0000000000005,-1027.0000000000002,-2097.0000000000155,,-3180.0000000000164
2015.10.20,-81.9999999999932,-905.9999999999845,-1866.000000000012,,-2853.99999999999
2015.10.20,-154.99999999999403,-995.9999999999969,-1990.9999999999873,,-3141.999999999978
2015.10.20,-190.99999999999673,-1062.9999999999918,-2075.0000000000045,,-3328.999999999993
2015.10.20,-157.99999999999147,-839.9999999999964,-1839.0000000000127,,-2837.0000000000005
2015.10.20,-218.99999999999142,-770.9999999999884,-1712.9999999999868,,-2702.9999999999663
2015.10.20,-264.999999999993,-649.999999999995,-1534.0000000000132,,-2449.000000000001
2015.10.20,-422.00000000000017,-492.0000000000035,-1173.0000000000018,,-2087.0000000000055
2015.10.20,-431.99999999999903,-673.9999999999968,-1375.9999999999995,,-2481.9999999999955
2015.10.20,-447.99999999999284,-763.0000000000026,-1567.0000000000073,,-2778.0000000000027
2015.10.20,-496.99999999999187,-790.0000000000018,-1535.0000000000198,,-2822.0000000000136
2015.10.20,-492.999999999999,-756.0000000000011,-1387.9999999999893,,-2636.999999999989
2015.10.20,-463.9999999999977,-770.000000000004,-1515.0000000000218,,-2749.0000000000236
2015.10.20,-607.0000000000019,-968.9999999999976,-1664.000000000021,,-3240.0000000000205
2015.10.20,-624.9999999999977,-937.9999999999944,-1601.000000000008,,-3164.0
2015.10.20,-635.9999999999922,-836.9999999999989,-1320.9999999999943,,-2793.9999999999854
2015.10.20,-597.9999999999985,-824.9999999999868,-1298.0000000000214,,-2721.000000000007
2015.10.20,-596.9999999999919,-804.9999999999891,-1337.0000000000105,,-2738.9999999999914
2015.10.20,-605.9999999999955,-797.9999999999876,-1295.0000000000018,,-2698.999999999985
2015.10.20,-587.9999999999997,-814.0000000000036,-1360.99999999999,,-2762.999999999993
2015.10.21,-551.0000000000015,-773.0000000000015,-1251.0000000000243,,-2575.0000000000273
2015.10.21,-565.9999999999999,-821.000000000005,-1324.000000000014,,-2711.000000000019
2015.10.21,-566.9999999999953,-822.9999999999959,-1347.9999999999936,,-2737.999999999985
2015.10.21,-548.9999999999995,-838.9999999999898,-1373.000000000024,,-2761.0000000000136
2015.10.21,-568.9999999999973,-858.9999999999875,-1412.0000000000132,,-2839.999999999998
2015.10.21,-551.9999999999969,-854.9999999999835,-1400.0000000000234,,-2807.0000000000036
2015.10.21,-558.9999999999984,-838.9999999999898,-1373.000000000024,,-2771.0000000000123
2015.10.21,-551.9999999999969,-787.0000000000043,-1314.9999999999995,,-2654.000000000001
2015.10.21,-512.0000000000014,-723.9999999999914,-1185.9999999999982,,-2421.999999999991
2015.10.21,-502.9999999999979,-726.0000000000044,-1178.9999999999968,,-2407.999999999999
2015.10.21,-487.99999999999955,-746.0000000000023,-1182.0000000000164,,-2416.000000000018
2015.10.21,-490.999999999997,-756.0000000000011,-1168.0000000000134,,-2415.000000000012
2015.10.21,-478.9999999999961,-743.0000000000048,-1176.0000000000214,,-2398.0000000000223
2015.10.21,-464.9999999999932,-757.999999999992,-1227.0000000000002,,-2449.9999999999854
2015.10.21,-478.9999999999961,-756.9999999999854,-1218.9999999999923,,-2454.9999999999736
2015.10.21,-490.00000000000153,-703.9999999999935,-1157.9999999999923,,-2351.9999999999873
2015.10.21,-495.9999999999964,-703.9999999999935,-1157.9999999999923,,-2357.9999999999823
2015.10.21,-541.9999999999981,-770.000000000004,-1175.000000000015,,-2487.0000000000173
2015.10.21,-578.0000000000007,-931.9999999999995,-1255.0000000000061,,-2765.0000000000064
2015.10.21,-600.0000000000006,-1076.9999999999945,-1468.999999999987,,-3145.999999999982
2015.10.21,-565.9999999999999,-1177.9999999999902,-1664.000000000021,,-3408.000000000011
2015.10.21,-463.9999999999977,-1191.9999999999932,-1795.9999999999975,,-3451.999999999988
2015.10.21,-334.9999999999964,-1168.9999999999977,-1851.0000000000027,,-3354.999999999997
2015.10.21,-483.99999999999557,-1089.999999999991,-1760.9999999999905,,-3334.999999999977
2015.10.21,-1034.0000000000016,-1031.000000000004,-1777.0000000000064,,-3842.000000000012
2015.10.21,-734.9999999999968,-970.9999999999885,-1732.9999999999845,,-3438.99999999997
2015.10.21,-761.0000000000006,-1031.000000000004,-1773.9999999999868,,-3565.9999999999914
2015.10.21,-824.999999999998,-1126.999999999989,-1914.0000000000157,,-3866.0000000000027
2015.10.21,-800.9999999999961,-1102.9999999999873,-1903.9999999999945,,-3807.999999999978
2015.10.21,-809.9999999999997,-985.999999999998,-1753.9999999999889,,-3549.9999999999864
2015.10.21,-739.0000000000008,-1078.0000000000011,-1740.9999999999925,,-3557.9999999999945
2015.10.21,-675.9999999999989,-1248.0000000000045,-1980.000000000004,,-3904.0000000000073
2015.10.21,-665.9999999999999,-1285.0000000000027,-2034.0000000000025,,-3985.0000000000055
2015.10.21,-758.9999999999985,-1421.99999999999,-2212.000000000014,,-4393.000000000003
2015.10.21,-771.9999999999949,-1844.9999999999854,-2915.000000000001,,-5531.999999999982
2015.10.21,-787.9999999999998,-2113.9999999999936,-3312.999999999988,,-6214.999999999982
2015.10.21,-592.9999999999991,-2027.9999999999854,-3574.0000000000105,,-6194.9999999999945
2015.10.21,-674.9999999999923,-2151.999999999998,-3620.000000000001,,-6446.999999999991
2015.10.21,-645.999999999991,-2149.9999999999854,-3644.000000000025,,-6440.000000000002
2015.10.21,-681.9999999999937,-2096.999999999993,-3352.000000000022,,-6131.000000000009
2015.10.21,-653.999999999999,-2295.999999999987,-3583.000000000025,,-6533.000000000011
2015.10.21,-739.9999999999962,-2268.9999999999877,-3559.000000000001,,-6567.999999999985
2015.10.21,-746.9999999999976,-2234.999999999987,-3236.000000000017,,-6218.000000000002
2015.10.21,-839.0000000000009,-2163.0000000000036,-3181.000000000012,,-6183.000000000016
2015.10.21,-849.9999999999952,-2252.999999999994,-3305.0000000000246,,-6408.000000000014
2015.10.21,-898.9999999999942,-2351.9999999999986,-3371.0000000000127,,-6622.0000000000055
2015.10.21,-896.9999999999923,-2359.0,-3374.9999999999945,,-6630.999999999987
2015.10.21,-898.9999999999942,-2376.9999999999845,-3397.0000000000055,,-6672.999999999984
2015.10.22,-873.999999999997,-2376.9999999999845,-3345.9999999999823,,-6596.999999999964
2015.10.22,-879.9999999999919,-2398.9999999999955,-3392.0000000000173,,-6671.000000000005
2015.10.22,-873.999999999997,-2350.999999999992,-3330.000000000011,,-6555.0
2015.10.22,-861.0000000000007,-2329.000000000003,-3311.0000000000196,,-6501.000000000024
2015.10.22,-900.9999999999962,-2312.0000000000027,-3282.0000000000073,,-6495.000000000006
2015.10.22,-900.9999999999962,-2319.0000000000045,-3356.0000000000036,,-6576.000000000005
2015.10.22,-895.0000000000014,-2377.9999999999914,-3367.999999999993,,-6640.999999999985
2015.10.22,-908.9999999999932,-2340.999999999993,-3378.0000000000146,,-6628.000000000001
2015.10.22,-887.9999999999999,-2339.9999999999864,-3403.0000000000005,,-6630.999999999987
2015.10.22,-859.9999999999941,-2246.999999999999,-3374.9999999999945,,-6481.999999999987
2015.10.22,-874.9999999999925,-2197.0000000000045,-3333.9999999999927,,-6405.99999999999
2015.10.22,-900.0000000000008,-2133.9999999999914,-3197.9999999999895,,-6231.999999999982
2015.10.22,-886.9999999999934,-2112.9999999999873,-3194.0000000000077,,-6193.999999999989
2015.10.22,-848.9999999999998,-2130.999999999994,-3223.9999999999823,,-6203.999999999976
2015.10.22,-856.9999999999967,-2127.9999999999964,-3225.9999999999955,,-6210.999999999989
2015.10.22,-901.9999999999917,-2234.999999999987,-3304.000000000018,,-6440.999999999996
2015.10.22,-900.0000000000008,-2229.9999999999986,-3237.9999999999854,,-6367.999999999985
2015.10.22,-897.9999999999987,-2222.9999999999973,-3245.999999999993,,-6366.999999999989
2015.10.22,-901.9999999999917,-2219.9999999999995,-3269.000000000011,,-6391.000000000002
2015.10.22,-886.9999999999934,-2210.000000000001,-3340.999999999994,,-6437.999999999989
2015.10.22,-986.9999999999934,-2268.9999999999877,-3481.0000000000227,,-6737.000000000004
2015.10.22,-1012.0000000000018,-2272.999999999992,-3517.999999999999,,-6802.999999999993
2015.10.22,-1068.9999999999977,-2266.999999999997,-3817.0000000000036,,-7152.999999999998
2015.10.22,-1037.9999999999945,-2116.999999999991,-4092.999999999991,,-7247.999999999976
2015.10.22,-1273.9999999999973,-2157.999999999993,-3826.000000000018,,-7258.000000000009
2015.10.22,-1279.9999999999923,-2166.9999999999854,-3725.999999999985,,-7172.999999999963
2015.10.22,-1236.9999999999993,-2190.000000000003,-3840.999999999983,,-7267.999999999985
2015.10.22,-1218.9999999999923,-2170.0000000000055,-3804.0000000000073,,-7193.0000000000055
2015.10.22,-1149.9999999999955,-2191.999999999994,-3950.9999999999936,,-7292.999999999984
2015.10.22,-1151.9999999999975,-2269.999999999994,-3892.0000000000064,,-7313.999999999998
2015.10.22,-1524.9999999999986,-2354.999999999996,-3841.99999999999,,-7721.9999999999845
2015.10.22,-2098.9999999999955,-2550.9999999999923,-3759.9999999999854,,-8409.999999999973
2015.10.22,-2067.9999999999923,-2390.000000000003,-3486.0000000000114,,-7944.000000000007
2015.10.22,-2128.999999999992,-2198.9999999999955,-2899.9999999999914,,-7227.999999999978
2015.10.22,-2146.999999999999,-2201.9999999999927,-3064.0,,-7412.999999999992
2015.10.22,-2123.9999999999927,-2181.999999999995,-3019.000000000016,,-7325.000000000004
2015.10.22,-2107.9999999999986,-2085.0000000000036,-2855.0000000000077,,-7048.000000000009
2015.10.22,-2066.999999999997,-1939.0000000000018,-2782.0000000000177,,-6788.000000000016
2015.10.22,-2200.9999999999973,-2102.999999999988,-2424.999999999988,,-6728.999999999974
2015.10.22,-2181.999999999995,-2085.0000000000036,-2402.0000000000155,,-6669.000000000014
2015.10.22,-2181.999999999995,-2146.0000000000036,-2775.0000000000164,,-7103.000000000015
2015.10.22,-2257.999999999993,-2099.999999999991,-2637.0000000000005,,-6994.999999999984
2015.10.22,-2302.9999999999995,-2170.0000000000055,-2708.0000000000214,,-7181.000000000027
2015.10.22,-2315.999999999996,-2037.9999999999843,-2579.9999999999823,,-6933.999999999962
2015.10.22,-2307.999999999999,-2068.9999999999877,-2606.0000000000196,,-6983.000000000007
2015.10.22,-2279.999999999993,-2103.9999999999945,-2640.9999999999823,,-7024.999999999969
2015.10.22,-2259.9999999999955,-2025.9999999999945,-2530.00000000001,,-6816.0
2015.10.22,-2259.0,-1946.0000000000032,-2424.999999999988,,-6629.999999999992
2015.10.23,-2249.9999999999964,-1882.9999999999902,-2322.000000000024,,-6455.000000000011
2015.10.23,-2295.999999999998,-1943.9999999999902,-2334.0000000000136,,-6574.000000000002
2015.10.23,-2266.999999999997,-1925.9999999999832,-2328.000000000019,,-6520.999999999999
2015.10.23,-2232.999999999996,-1942.9999999999836,-2366.0000000000014,,-6541.999999999982
2015.10.23,-2293.999999999996,-2017.000000000002,-2411.999999999992,,-6722.99999999999
2015.10.23,-2308.9999999999945,-2027.9999999999854,-2401.0000000000086,,-6737.999999999989
2015.10.23,-2312.999999999998,-2066.999999999997,-2481.0,,-6860.9999999999945
2015.10.23,-2307.999999999999,-2005.9999999999966,-2478.0000000000246,,-6792.00000000002
2015.10.23,-2298.9999999999955,-1878.0000000000018,-2333.0000000000073,,-6510.000000000005
2015.10.23,-2293.0000000000005,-1842.9999999999945,-2395.0000000000136,,-6531.000000000008
2015.10.23,-2269.999999999994,-1805.9999999999966,-2328.000000000019,,-6404.00000000001
2015.10.23,-2245.9999999999923,-1790.999999999987,-2330.999999999994,,-6367.999999999973
2015.10.23,-2237.0,-1760.9999999999905,-2315.9999999999845,,-6313.9999999999745
2015.10.23,-2237.9999999999955,-1742.9999999999834,-2312.0000000000027,,-6292.999999999982
2015.10.23,-2213.9999999999936,-1775.9999999999998,-2339.0000000000023,,-6328.999999999996
2015.10.23,-2256.9999999999977,-1794.9999999999911,-2343.9999999999905,,-6395.99999999998
2015.10.23,-2271.9999999999964,-1814.0000000000045,-2359.0,,-6445.000000000001
2015.10.23,-2269.999999999994,-1814.0000000000045,-2377.9999999999914,,-6461.99999999999
2015.10.23,-2250.999999999992,-1749.0000000000005,-2327.0000000000123,,-6327.000000000005
2015.10.23,-2198.9999999999955,-1658.0000000000039,-2123.000000000008,,-5980.000000000007
2015.10.23,-2315.0000000000005,-1655.999999999991,-2064.0000000000214,,-6035.000000000013
2015.10.23,-2337.9999999999955,-1648.9999999999893,-2116.000000000007,,-6102.999999999991
2015.10.23,-2340.999999999993,-1696.999999999993,-2185.0000000000146,,-6223.000000000001
2015.10.23,-2177.999999999991,-1841.9999999999882,-2383.9999999999864,,-6403.999999999965
2015.10.23,-2186.9999999999945,-1885.9999999999877,-2505.999999999986,,-6578.999999999968
2015.10.23,-2298.9999999999955,-1868.000000000003,-2401.0000000000086,,-6568.000000000007
2015.10.23,-2342.999999999995,-1751.999999999998,-2167.9999999999923,,-6262.999999999985
2015.10.23,-2376.0000000000005,-1949.0000000000007,-2315.0000000000227,,-6640.000000000024
2015.10.23,-2569.9999999999945,-1933.9999999999914,-2396.9999999999823,,-6900.999999999967
2015.10.23,-2449.999999999997,-1685.0000000000032,-2319.0000000000045,,-6454.000000000005
2015.10.23,-2474.999999999994,-1761.9999999999968,-2261.9999999999864,,-6498.999999999977
2015.10.23,-2584.9999999999927,-2432.9999999999964,-2959.0000000000227,,-7977.000000000012
2015.10.23,-2603.999999999995,-2913.9999999999945,-3384.000000000009,,-8901.999999999998
2015.10.23,-2874.999999999994,-2934.9999999999986,-3332.0000000000236,,-9142.000000000016
2015.10.23,-2820.0000000000005,-2786.999999999984,-3029.9999999999995,,-8636.999999999984
2015.10.23,-2668.999999999999,-2665.9999999999905,-2760.000000000007,,-8094.999999999996
2015.10.23,-2651.9999999999986,-2634.9999999999873,-2761.0000000000136,,-8047.999999999999
2015.10.23,-2678.999999999998,-2828.9999999999927,-3068.0000000000264,,-8576.000000000018
2015.10.23,-2694.999999999992,-2696.9999999999936,-2970.000000000006,,-8361.99999999999
2015.10.23,-2790.999999999999,-2669.9999999999945,-2870.000000000017,,-8331.000000000011
2015.10.23,-2886.999999999995,-2842.9999999999955,-3029.9999999999995,,-8759.99999999999
2015.10.23,-2925.0,-2768.999999999999,-2871.0000000000236,,-8565.000000000022
2015.10.23,-2910.999999999997,-2795.9999999999986,-2778.999999999998,,-8485.999999999993
2015.10.23,-2913.9999999999945,-2805.9999999999973,-2830.0000000000214,,-8550.000000000013
2015.10.23,-2920.0000000000005,-2851.0000000000036,-2820.0000000000005,,-8591.000000000004
2015.10.23,-2934.9999999999986,-2858.9999999999895,-2739.0000000000027,,-8532.99999999999
2015.10.23,-2889.9999999999927,-2794.999999999992,-2634.9999999999873,,-8319.99999999997
2015.10.23,-2884.999999999993,-2767.9999999999927,-2558.000000000016,,-8211.000000000002
