date,USDCHF,GBPUSD,USDJPY,AUDUSD,NZDUSD,NZDCHF,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2018.07.16,-370.9999999999991,-423.99999999997993,144.99999999999602,-109.99999999999899,-274.00000000000756,-102.00000000000209,-276.9999999999939,-390.00000000000057,-424.99999999999716,-57.00000000000705,-234.00000000000088,,-2518.999999999991
2018.07.16,-397.0000000000029,-415.99999999999415,117.00000000000443,-119.99999999999788,-304.9999999999997,-87.99999999999919,-272.00000000000557,-405.9999999999917,-405.00000000000114,42.999999999993044,-241.99999999998667,,-2490.999999999982
2018.07.16,-484.00000000000665,-503.99999999999335,61.00000000000705,-173.00000000000094,-333.0000000000055,-40.00000000000669,-197.00000000000273,-468.9999999999941,-408.00000000000125,67.9999999999903,-241.99999999998667,,-2721.0000000000005
2018.07.16,-441.0000000000025,-478.999999999985,28.999999999996362,-177.00000000000495,-303.0000000000088,-17.000000000000348,-187.00000000000384,-424.99999999999716,-362.99999999999955,45.99999999999049,-209.9999999999991,,-2527.0000000000146
2018.07.16,-338.00000000000495,-137.9999999999937,138.9999999999958,-29.000000000001247,-136.00000000000279,25.999999999992696,95.00000000000064,-466.99999999999875,-246.9999999999999,219.99999999999798,-129.00000000000134,,-1004.0000000000157
2018.07.16,-380.00000000000256,-145.99999999997948,88.00000000000807,9.999999999998899,-126.0000000000039,104.99999999999955,120.00000000000898,-367.999999999995,-200.00000000000284,223.99999999999088,-165.9999999999995,,-838.9999999999768
2018.07.16,-400.00000000000034,-157.99999999999147,28.999999999996362,-6.0000000000060005,-133.00000000000534,120.99999999999334,79.99999999999119,-387.00000000000045,-192.99999999999784,242.99999999999324,-181.9999999999933,,-986.0000000000206
2018.07.16,-397.99999999999835,-78.99999999998464,117.999999999995,7.9999999999968985,-126.99999999999933,104.99999999999955,-4.999999999988347,-394.999999999996,-204.9999999999983,242.99999999999324,-178.99999999999582,,-913.999999999976
2018.07.16,-450.00000000000597,-126.99999999998823,85.99999999999852,-33.000000000005244,-173.00000000000094,113.99999999999189,45.000000000006146,-370.9999999999951,-236.0000000000042,142.99999999999312,-181.9999999999933,,-1184.0000000000032
2018.07.16,-453.99999999999886,-116.99999999998934,81.00000000000307,-29.000000000001247,-164.00000000000858,124.99999999999733,52.99999999999194,-301.9999999999925,-231.99999999999932,97.9999999999981,-194.99999999998963,,-1135.9999999999893
2018.07.16,-455.0000000000054,-147.99999999999258,64.99999999999773,-29.000000000001247,-182.00000000000438,119.99999999999788,62.000000000006494,-283.00000000000125,-236.0000000000042,115.99999999999389,-204.00000000000418,,-1174.0000000000173
2018.07.16,-473.0000000000012,-157.99999999999147,42.00000000000159,-34.000000000000696,-180.0000000000024,121.99999999999989,89.99999999999008,-274.9999999999915,-224.99999999999432,137.9999999999937,-195.9999999999962,,-1148.9999999999925
2018.07.16,-460.00000000000483,-143.99999999998857,46.00000000000648,-14.000000000002899,-145.00000000000622,165.9999999999995,167.00000000000603,-281.9999999999965,-195.99999999999795,131.99999999999878,-156.00000000000057,,-885.9999999999868
2018.07.16,-468.00000000000176,-179.99999999998016,46.999999999997044,-36.999999999998145,-143.9999999999997,166.99999999999494,154.0000000000097,-286.00000000000136,-189.99999999999773,100.00000000000009,-117.99999999999588,,-954.9999999999729
2018.07.16,-458.9999999999983,-183.99999999998417,52.00000000000671,-22.999999999995246,-170.99999999999892,137.9999999999937,103.99999999999298,-275.99999999999625,-200.00000000000284,125.99999999999278,-175.99999999999838,,-1068.9999999999882
2018.07.16,-460.00000000000483,-179.99999999998016,54.000000000002046,-36.0000000000027,-207.00000000000162,90.99999999999665,-58.000000000002494,-301.00000000000193,-246.9999999999999,136.99999999999824,-246.99999999999721,,-1453.999999999994
2018.07.17,-469.0000000000083,-240.9999999999801,27.000000000001023,-31.999999999998696,-181.00000000000892,90.0000000000012,-76.0000000000094,-280.9999999999917,-230.99999999999454,135.99999999999167,-262.00000000000665,,-1520.0000000000045
2018.07.17,-470.00000000000375,-206.99999999997942,21.000000000000796,-29.999999999996696,-179.00000000000693,96.99999999999153,2.999999999997449,-269.999999999996,-216.99999999999875,130.99999999999224,-201.99999999999108,,-1322.9999999999907
2018.07.17,-467.0000000000063,-167.9999999999904,54.000000000002046,-24.000000000001798,-172.00000000000549,110.99999999999443,12.999999999996348,-286.9999999999919,-218.9999999999941,132.99999999999423,-194.99999999998963,,-1220.9999999999925
2018.07.17,-435.0000000000076,-159.99999999998238,72.00000000000273,-12.000000000000899,-197.00000000000273,86.99999999999264,-38.0000000000047,-310.99999999999284,-259.00000000000034,178.99999999999582,-243.99999999999977,,-1318.0
2018.07.17,-436.9999999999985,-147.99999999999258,97.00000000000841,-9.999999999998899,-226.99999999999943,59.99999999999339,-104.99999999999955,-334.0000000000032,-329.00000000000773,171.99999999999437,-346.9999999999862,,-1607.99999999999
2018.07.17,-426.9999999999996,-140.99999999999113,146.0000000000008,29.999999999996696,-270.0000000000036,5.999999999994898,-270.99999999999903,-371.9999999999999,-400.0000000000057,217.99999999999596,-441.0000000000025,,-1922.0000000000132
2018.07.17,-448.000000000004,-151.9999999999966,150.00000000000568,2.999999999997449,-297.00000000000284,-7.0000000000014495,-273.9999999999965,-424.99999999999716,-451.0000000000076,210.99999999999451,-452.99999999999227,,-2143.000000000001
2018.07.17,-442.00000000000904,-130.99999999999224,204.00000000000773,2.999999999997449,-286.00000000000847,2.000000000002,-289.9999999999903,-420.99999999999227,-457.00000000000784,207.99999999999707,-435.9999999999919,,-2045.9999999999877
2018.07.17,-436.00000000000307,-125.99999999998168,219.0000000000083,38.0000000000047,-260.00000000000466,25.999999999992696,-256.99999999999613,-503.9999999999907,-483.0000000000041,235.99999999999176,-432.9999999999945,,-1979.9999999999773
2018.07.17,-458.00000000000284,-121.99999999999989,203.00000000000296,24.999999999997247,-209.00000000000364,57.99999999999139,-134.99999999999625,-472.999999999999,-411.00000000000136,225.99999999999287,-424.99999999998647,,-1721.000000000005
2018.07.17,-458.00000000000284,-120.99999999999334,174.0000000000066,19.00000000000235,-225.00000000000853,74.99999999999174,-139.00000000000023,-409.9999999999966,-371.9999999999999,239.99999999999577,-344.99999999999534,,-1562.0000000000005
2018.07.17,-455.0000000000054,-119.99999999998678,189.00000000000716,29.999999999996696,-217.0000000000005,79.99999999999119,-119.00000000000244,-402.9999999999916,-353.9999999999992,232.99999999999432,-344.99999999999534,,-1480.9999999999918
2018.07.17,-484.00000000000665,-227.99999999998377,180.99999999999739,-61.999999999995396,-680.0000000000028,-356.00000000000074,-1191.9999999999932,-462.99999999999386,-870.0000000000045,197.99999999999818,-930.999999999993,,-4886.999999999978
2018.07.17,-519.9999999999983,-274.9999999999808,141.9999999999959,-183.99999999999528,-824.0000000000025,-475.99999999999864,-1480.999999999999,-498.9999999999952,-1001.9999999999953,89.99999999999008,-987.9999999999889,,-6016.999999999968
2018.07.17,-509.00000000000387,-280.9999999999979,126.99999999999534,-204.00000000000418,-803.0000000000092,-458.00000000000284,-1425.9999999999939,-487.99999999999955,-972.999999999999,68.99999999999685,-929.9999999999864,,-5876.000000000004
2018.07.17,-483.0000000000001,-263.99999999999756,171.00000000000648,-177.00000000000495,-804.0000000000047,-479.0000000000072,-1452.9999999999932,-487.99999999999955,-995.9999999999951,81.9999999999932,-960.0000000000053,,-5851.000000000008
2018.07.17,-475.99999999999864,-239.99999999999577,177.99999999999727,-180.99999999999784,-756.0000000000011,-436.00000000000307,-1370.9999999999889,-498.9999999999952,-971.9999999999942,61.999999999995396,-889.0000000000065,,-5579.999999999989
2018.07.17,-494.00000000000557,-241.99999999998667,182.00000000000216,-173.9999999999964,-753.0000000000036,-429.0000000000016,-1373.000000000002,-501.0000000000048,-969.9999999999989,70.99999999999883,-889.0000000000065,,-5572.000000000005
2018.07.17,-563.0000000000024,-343.99999999998875,135.00000000000512,-170.00000000000347,-720.0000000000095,-353.99999999999875,-1156.0000000000014,-500.0,-891.9999999999959,119.99999999999788,-868.9999999999865,,-5312.999999999983
2018.07.17,-573.0000000000013,-372.9999999999789,132.000000000005,-163.00000000000205,-722.0000000000005,-347.0000000000084,-1069.9999999999932,-498.00000000000466,-900.9999999999962,112.99999999999643,-866.9999999999956,,-5268.999999999979
2018.07.17,-608.0000000000085,-348.9999999999993,22.999999999996135,-146.00000000000168,-739.0000000000008,-336.9999999999984,-1116.9999999999902,-486.99999999999477,-858.9999999999947,123.99999999999079,-964.9999999999936,,-5459.9999999999945
2018.07.17,-619.0000000000028,-322.00000000000006,61.00000000000705,-158.99999999999804,-780.000000000003,-399.0000000000049,-1212.9999999999975,-471.9999999999942,-932.0000000000022,161.99999999999548,-1021.9999999999895,,-5694.999999999989
2018.07.17,-617.0000000000009,-235.99999999999176,120.00000000000455,-100.99999999999554,-804.0000000000047,-404.99999999999983,-1212.9999999999975,-456.99999999999363,-974.0000000000038,159.9999999999935,-1066.9999999999957,,-5593.9999999999845
2018.07.17,-844.0000000000003,-464.9999999999821,135.00000000000512,-95.99999999999609,-763.0000000000026,-330.0000000000081,-1153.9999999999884,-469.99999999999886,-930.0000000000068,188.9999999999947,-1048.9999999999889,,-5776.999999999973
2018.07.17,-792.0000000000039,-453.99999999999886,97.99999999999898,-109.00000000000354,-791.0000000000084,-326.9999999999995,-1070.9999999999998,-459.99999999999375,-945.0000000000074,186.99999999999272,-1051.0000000000018,,-5715.000000000025
2018.07.17,-780.000000000003,-359.99999999998255,147.00000000000557,-80.99999999999774,-747.0000000000088,-321.0000000000046,-1075.9999999999882,-462.0000000000033,-923.0000000000018,189.99999999999017,-1021.9999999999895,,-5434.999999999984
2018.07.17,-797.0000000000033,-341.99999999999784,180.00000000000682,-63.99999999999739,-731.9999999999993,-226.99999999999943,-1096.9999999999925,-427.99999999999727,-918.9999999999969,138.99999999998914,-1065.0000000000048,,-5351.999999999993
2018.07.17,-767.0000000000066,-262.999999999991,237.00000000000898,54.999999999993946,-660.000000000005,-190.00000000000128,-995.9999999999969,-433.9999999999975,-881.0000000000002,206.99999999999054,-1072.9999999999907,,-4764.999999999995
2018.07.17,-692.9999999999992,-181.9999999999933,293.00000000000637,60.00000000000449,-617.0000000000009,-165.9999999999995,-964.9999999999936,-427.99999999999727,-867.0000000000044,204.99999999999963,-1028.0000000000066,,-4387.9999999999845
2018.07.17,-650.0000000000061,127.00000000001043,299.99999999999716,95.00000000000064,-570.9999999999993,-174.00000000000747,-1012.9999999999973,-405.9999999999917,-855.000000000004,193.99999999999417,-1014.0000000000038,,-3967.0000000000073
2018.07.17,-653.999999999999,243.00000000001543,375.0,110.99999999999443,-538.0000000000051,-169.00000000000804,-995.9999999999969,-417.0000000000016,-850.9999999999991,181.9999999999933,-1014.0000000000038,,-3728.0000000000105
2018.07.17,-626.9999999999998,356.00000000000074,388.00000000000523,112.99999999999643,-513.0000000000078,-136.00000000000279,-983.0000000000006,-484.99999999999943,-852.0000000000039,220.99999999999343,-973.0000000000016,,-3491.00000000002
2018.07.17,-570.0000000000039,553.0000000000035,414.0000000000015,190.00000000000128,-433.0000000000056,-79.00000000000685,-845.0000000000068,-385.9999999999957,-766.9999999999959,163.99999999999747,-951.9999999999973,,-2711.000000000008
2018.07.17,-555.0000000000055,526.0000000000042,454.9999999999983,192.00000000000327,-413.0000000000078,-68.00000000000139,-785.9999999999978,-381.0000000000002,-766.0000000000053,163.99999999999747,-954.9999999999948,,-2587.0000000000095
2018.07.17,-589.0000000000061,414.00000000000324,435.0000000000023,144.99999999999514,-413.0000000000078,-46.00000000000159,-731.9999999999993,-387.999999999991,-763.9999999999958,91.99999999999208,-851.9999999999861,,-2697.999999999995
2018.07.17,-473.0000000000012,530.0000000000082,582.0000000000078,227.99999999999488,-335.0000000000075,-126.99999999999933,-717.9999999999964,-480.99999999999454,-778.0000000000058,142.99999999999312,-822.9999999999959,,-2251.9999999999964
2018.07.17,-397.0000000000029,421.0000000000047,546.0000000000065,200.00000000000017,-400.00000000000034,-182.00000000000438,-868.000000000002,-417.0000000000016,-816.0000000000025,100.99999999999554,-882.000000000005,,-2694.000000000012
2018.07.17,-357.00000000000733,443.0000000000156,524.0000000000009,209.9999999999991,-402.00000000000233,-204.00000000000418,-1004.0000000000049,-343.9999999999941,-808.0000000000069,55.99999999998939,-905.0000000000002,,-2791.000000000015
2018.07.17,-225.00000000000853,572.0000000000169,581.0000000000031,251.99999999999667,-313.00000000000773,-192.99999999999872,-1024.0000000000027,-314.9999999999977,-739.9999999999949,50.99999999998994,-831.000000000004,,-2185.0000000000077
2018.07.17,-204.00000000000418,735.000000000019,621.9999999999999,285.00000000000193,-261.0000000000001,-143.9999999999997,-943.000000000005,-271.99999999999136,-700.0000000000028,21.999999999999797,-791.9999999999927,,-1651.9999999999754
2018.07.17,-175.99999999999838,889.0000000000065,646.0000000000008,336.00000000000296,-202.0000000000022,-106.00000000000608,-869.999999999993,-331.00000000000307,-665.9999999999968,77.99999999998919,-766.0,,-1168.0000000000002
2018.07.17,-242.00000000000887,723.0000000000069,599.0000000000038,285.00000000000193,-274.00000000000756,-143.9999999999997,-882.9999999999893,-338.99999999999864,-691.0000000000025,116.99999999998934,-798.9999999999942,,-1647.9999999999989
2018.07.17,-194.0000000000053,815.0000000000101,609.0000000000089,297.9999999999983,-265.99999999999955,-162.0000000000066,-978.9999999999966,-361.0000000000042,-727.9999999999944,130.99999999999224,-819.9999999999985,,-1656.999999999996
2018.07.17,-207.00000000000162,933.000000000006,628.0000000000001,270.0000000000036,-301.0000000000068,-182.99999999999983,-1018.0000000000077,-388.9999999999958,-742.999999999995,138.99999999998914,-844.0000000000003,,-1715.0000000000082
2018.07.17,-185.00000000000182,972.0000000000173,620.9999999999951,270.99999999999903,-263.0000000000021,-140.0000000000068,-886.000000000009,-408.00000000000125,-692.0000000000073,149.99999999999457,-763.9999999999869,,-1324.000000000009
2018.07.17,-187.9999999999993,1029.0000000000132,629.9999999999955,282.0000000000045,-246.00000000000176,-135.00000000000733,-876.0000000000101,-406.9999999999965,-695.999999999998,170.99999999999892,-761.999999999996,,-1197.9999999999968
2018.07.17,-186.00000000000838,1060.0000000000164,632.9999999999956,282.0000000000045,-256.0000000000007,-145.00000000000622,-872.9999999999905,-381.0000000000002,-694.0000000000026,140.99999999999113,-763.0000000000026,,-1182.0000000000034
2018.07.17,-138.00000000000477,1040.0000000000186,634.0000000000003,292.00000000000335,-248.99999999999923,-174.00000000000747,-971.9999999999951,-388.9999999999958,-707.0000000000078,143.9999999999997,-808.9999999999931,,-1327.9999999999814
2018.07.18,-104.99999999999955,1062.0000000000073,632.9999999999956,297.00000000000284,-259.0000000000092,-184.00000000000637,-1123.9999999999916,-373.00000000000466,-716.9999999999987,165.9999999999995,-899.0000000000053,,-1503.0000000000105
2018.07.18,-207.00000000000162,1072.0000000000064,653.0000000000058,292.9999999999988,-233.00000000000543,-164.00000000000858,-991.9999999999928,-367.00000000000443,-698.9999999999981,145.9999999999906,-795.9999999999967,,-1294.0000000000064
2018.07.18,-114.00000000000298,1087.0000000000157,680.9999999999974,312.00000000000114,-221.00000000000452,-143.9999999999997,-856.9999999999967,-405.00000000000114,-689.9999999999977,170.99999999999892,-766.0,,-945.9999999999898
2018.07.18,-97.9999999999981,1089.0000000000066,715.0000000000034,319.0000000000026,-191.00000000000784,-129.00000000000134,-804.9999999999891,-405.00000000000114,-688.0000000000024,168.99999999999693,-733.9999999999902,,-757.9999999999804
2018.07.18,-90.00000000001229,1107.0000000000136,725.0000000000085,361.9999999999957,-148.99999999999915,-92.99999999999864,-736.0000000000033,-448.99999999999807,-692.0000000000073,170.99999999999892,-717.9999999999964,,-561.9999999999982
2018.07.18,-80.99999999999774,1144.0000000000116,781.0000000000059,360.0000000000048,-155.00000000000514,-108.00000000000809,-737.0000000000099,-430.9999999999974,-698.9999999999981,175.99999999999838,-736.9999999999877,,-486.9999999999834
2018.07.18,-90.99999999999665,1095.0000000000016,765.0000000000006,353.99999999999875,-225.00000000000853,-175.00000000000293,-886.9999999999934,-433.9999999999975,-775.9999999999962,182.99999999999983,-851.0000000000017,,-1041.9999999999966
2018.07.18,-83.9999999999952,1067.000000000018,750.0,324.9999999999975,-260.00000000000466,-206.00000000000617,-970.0000000000042,-441.0000000000025,-802.0000000000067,143.9999999999997,-861.999999999985,,-1338.9999999999895
2018.07.18,-103.99999999999298,1076.0000000000102,703.000000000003,299.00000000000483,-277.000000000005,-221.00000000000452,-1019.9999999999986,-417.0000000000016,-808.0000000000069,118.99999999999133,-839.9999999999964,,-1489.9999999999968
2018.07.18,-121.99999999999989,1053.000000000015,679.000000000002,226.99999999999943,-269.00000000000813,-195.00000000000074,-957.0000000000078,-420.99999999999227,-769.0000000000055,63.99999999999739,-800.9999999999851,,-1510.9999999999854
2018.07.18,-83.9999999999952,1053.000000000015,718.0000000000035,282.99999999999994,-252.0000000000078,-201.00000000000674,-909.0000000000042,-381.0000000000002,-750.0,101.99999999999099,-780.000000000003,,-1201.0000000000077
2018.07.18,-76.99999999999375,1067.000000000018,722.0000000000084,290.00000000000136,-262.00000000000665,-217.0000000000005,-991.0000000000085,-382.99999999999557,-760.9999999999957,100.99999999999554,-794.9999999999901,,-1305.9999999999673
2018.07.18,-55.000000000005045,1103.0000000000095,718.0000000000035,312.00000000000114,-241.00000000000233,-220.00000000000907,-970.0000000000042,-364.0000000000043,-742.0000000000044,115.99999999999389,-790.0000000000018,,-1133.0000000000232
2018.07.18,-42.999999999993044,1090.0000000000132,721.0000000000036,322.9999999999955,-246.00000000000176,-229.00000000000142,-985.999999999998,-358.0000000000041,-748.0000000000047,111.99999999998988,-804.0000000000047,,-1168.000000000005
2018.07.18,0.0,1116.000000000006,748.9999999999952,339.99999999999585,-218.00000000000708,-234.00000000000088,-1035.9999999999925,-361.0000000000042,-736.0000000000042,120.99999999999334,-800.9999999999851,,-1060.0000000000039
2018.07.18,7.0000000000014495,1157.000000000008,769.0000000000055,373.99999999999653,-170.99999999999892,-187.00000000000384,-941.9999999999984,-350.9999999999991,-698.9999999999981,132.99999999999423,-766.0,,-675.999999999993
2018.07.18,24.999999999986144,1145.0000000000182,784.000000000006,383.99999999999545,-167.00000000000603,-190.00000000000128,-940.9999999999918,-364.0000000000043,-692.9999999999978,153.99999999999858,-781.9999999999939,,-644.9999999999907
2018.07.18,75.00000000000284,1242.0000000000098,778.9999999999964,463.0000000000023,-97.00000000000264,-155.00000000000514,-859.9999999999941,-334.99999999999375,-640.0000000000006,203.99999999999307,-801.9999999999916,,-125.99999999998317
2018.07.18,93.99999999999409,1265.000000000005,799.9999999999972,524.9999999999977,-52.000000000007596,-118.00000000000699,-777.9999999999898,-289.0000000000015,-587.9999999999939,233.99999999998977,-878.9999999999853,,213.99999999999875
2018.07.18,104.99999999999955,1233.0000000000175,844.0000000000083,622.9999999999958,-11.00000000000545,-104.99999999999955,-655.0000000000056,-287.9999999999967,-569.0000000000026,289.9999999999903,-878.000000000001,,589.0000000000006
2018.07.18,109.99999999998789,1167.0000000000068,832.0000000000078,629.9999999999973,7.9999999999968985,-104.00000000000409,-642.9999999999936,-243.99999999999977,-546.999999999997,277.99999999998937,-872.9999999999905,,614.0000000000011
2018.07.18,109.00000000000354,1302.0000000000032,819.0000000000026,615.9999999999943,15.999999999993797,-104.99999999999955,-726.9999999999887,-227.00000000000387,-510.9999999999957,264.999999999993,-851.9999999999861,,705.0000000000164
2018.07.18,102.00000000000209,1248.0000000000045,808.9999999999975,649.999999999995,8.999999999992347,-89.00000000000574,-831.9999999999883,-188.0000000000024,-516.0000000000053,270.99999999999903,-882.000000000005,,581.9999999999836
2018.07.18,76.99999999999375,1616.0000000000175,795.0000000000017,634.0000000000013,14.999999999998348,-63.00000000000195,-791.9999999999927,-207.9999999999984,-507.000000000005,257.9999999999916,-866.9999999999956,,958.000000000011
2018.07.18,-5.000000000010552,1757.0000000000086,753.0000000000001,582.0000000000048,-50.0000000000056,-91.00000000000774,-903.9999999999937,-191.0000000000025,-543.9999999999969,216.99999999998943,-885.9999999999868,,637.9999999999991
2018.07.18,-97.00000000001374,1768.000000000014,753.0000000000001,573.0000000000013,-50.0000000000056,-60.00000000000449,-914.9999999999991,-155.9999999999917,-548.0000000000018,161.99999999999548,-879.9999999999919,,550.0000000000026
