date,USDCHF,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.02.13,-26.999999999999247,-255.99999999998957,-19.999999999997797,-29.999999999996696,-81.9999999999932,-22.0000000000109,-80.00000000000229,-56.0000000000005,-121.99999999999989,-176.0000000000095,-216.00000000000819,-89.00000000000574,-614.9999999999877,-19.999999999997797,-1.0000000000065512,-160.99999999998892,-36.99999999999193,-99.99999999999432,-143.99999999998857,-1.999999999990898,-83.9999999999952,,-2339.9999999999554
2017.02.13,4.000000000004,-262.999999999991,-17.999999999984695,39.00000000000014,-88.99999999999464,241.00000000000233,-90.0000000000012,-9.00000000000345,-121.00000000000443,-117.00000000000044,213.99999999999864,310.0000000000103,-706.999999999991,35.00000000000725,137.9999999999937,-185.99999999999727,-6.000000000000227,-100.99999999999909,-173.99999999998528,21.999999999999797,22.0000000000109,,-855.9999999999256
2017.02.13,85.00000000000173,-231.99999999998778,76.0000000000094,51.99999999999649,-12.999999999996348,342.9999999999822,-102.00000000000209,-66.00000000001049,-88.99999999999464,-134.0000000000008,300.9999999999877,361.9999999999957,-697.9999999999986,99.99999999998899,89.99999999999008,-305.9999999999841,-171.99999999999704,-132.99999999999557,-139.9999999999846,-14.999999999998348,-136.99999999998712,,-827.9999999999852
2017.02.13,173.00000000000094,-212.99999999999653,310.0000000000103,45.000000000006146,55.000000000005045,420.9999999999825,-20.0000000000089,-104.00000000000409,-75.9999999999983,-67.00000000000594,525.0000000000057,673.0000000000125,-583.9999999999845,272.00000000000557,31.999999999987594,-295.99999999998516,-230.99999999999454,-170.99999999999227,109.00000000000354,103.00000000000864,-200.99999999998454,,755.0000000000736
2017.02.13,187.00000000000384,-286.99999999999284,301.0000000000179,53.999999999998494,82.00000000000429,436.9999999999985,-91.00000000000774,-100.00000000000009,-63.00000000000195,-65.00000000000395,560.0000000000023,676.9999999999943,-814.0000000000036,163.00000000000205,65.99999999998829,-408.9999999999927,-319.9999999999932,-209.00000000000318,9.000000000014552,-39.00000000000014,-254.999999999983,,-115.99999999995768
2017.02.13,188.9999999999947,-258.99999999998704,245.0000000000063,80.99999999999774,52.000000000007596,446.9999999999974,-80.00000000000229,-73.00000000000084,-97.00000000000264,-78.00000000000028,596.0000000000036,550.000000000006,-764.9999999999934,201.00000000000674,131.99999999999878,-341.99999999999784,-243.99999999999977,-206.99999999999363,-21.999999999988695,19.00000000000235,-158.99999999999804,,186.00000000005687
2017.02.13,136.00000000000279,-242.99999999999324,179.00000000001802,43.00000000000415,23.00000000000635,400.00000000000034,-81.00000000000884,-65.00000000000395,-78.00000000000028,-82.00000000000429,546.999999999997,533.0000000000057,-685.0000000000023,167.9999999999904,96.99999999999153,-309.0000000000037,-233.99999999999466,-198.99999999999807,-9.999999999998899,47.00000000000814,-126.99999999998823,,60.00000000002808
2017.02.13,153.00000000000313,-251.00000000000122,171.00000000001003,31.000000000003247,41.000000000002146,407.0000000000018,-99.00000000000463,-112.000000000001,-87.00000000000374,-81.00000000000884,582.9999999999984,539.0000000000006,-746.0000000000023,117.99999999999588,22.999999999995246,-339.99999999998477,-215.99999999999397,-173.00000000000182,-28.999999999990145,21.999999999999797,-163.00000000000205,,-208.9999999999843
2017.02.13,170.00000000000347,-263.99999999999756,126.0000000000039,14.999999999998348,-10.999999999994348,472.9999999999901,-147.00000000000824,-136.00000000000279,-143.00000000000423,-31.000000000003247,590.0000000000034,439.0000000000116,-566.9999999999842,18.999999999991246,-37.00000000002035,-212.99999999999653,-273.9999999999867,-209.99999999999375,14.000000000002899,6.0000000000060005,-185.99999999999727,,-366.9999999999782
2017.02.13,178.99999999999582,-243.99999999999977,67.00000000001705,4.999999999999449,-39.999999999995595,468.9999999999861,-178.00000000000037,-139.00000000000023,-166.99999999999494,-32.0000000000098,586.9999999999891,388.9999999999949,-592.9999999999991,-29.999999999996696,-45.000000000006146,-144.99999999999514,-262.00000000000045,-243.99999999999977,-51.99999999998539,26.999999999999247,-122.99999999998423,,-570.999999999986
2017.02.13,205.99999999999508,-243.99999999999977,151.00000000001222,29.000000000001247,-44.99999999999504,502.00000000000244,-136.00000000000279,-133.00000000000534,-188.9999999999947,-13.00000000000745,667.999999999978,499.000000000005,-607.9999999999864,31.999999999987594,-24.000000000001798,-144.99999999999514,-265.00000000000057,-289.0000000000015,-15.999999999993797,31.000000000003247,-167.9999999999904,,-156.99999999998983
2017.02.13,181.00000000000892,-280.9999999999979,192.00000000001438,50.0000000000056,-78.99999999999574,489.99999999999045,-96.00000000000719,-100.00000000000009,-217.99999999999596,-19.00000000000235,646.9999999999914,558.9999999999984,-776.9999999999833,109.00000000000354,26.999999999999247,-31.999999999987594,-225.9999999999991,-302.99999999999727,-37.99999999998249,174.00000000000747,7.0000000000014495,,267.00000000007196
2017.02.13,191.00000000000784,-278.00000000000045,156.00000000000057,121.00000000000443,-69.9999999999923,500.9999999999959,-125.00000000000844,-34.000000000000696,-215.99999999999397,-21.999999999999797,631.0000000000002,539.0000000000006,-786.9999999999822,72.0000000000054,162.99999999997982,5.000000000010552,-147.99999999999613,-292.99999999999216,-101.99999999997988,167.00000000000603,89.00000000000574,,560.0000000000712
2017.02.13,161.99999999999548,-306.9999999999906,108.00000000001918,87.00000000000374,-100.99999999999554,507.9999999999973,-130.0000000000079,-36.0000000000027,-214.99999999999852,-12.000000000000899,575.9999999999934,524.9999999999977,-807.9999999999865,60.99999999999994,151.9999999999966,-31.999999999987594,-143.99999999999125,-278.99999999999636,-107.99999999999699,129.00000000000134,89.00000000000574,,225.00000000005556
2017.02.13,165.9999999999995,-354.9999999999942,111.00000000001664,75.9999999999983,-51.99999999999649,530.9999999999926,-131.99999999999878,-55.000000000005045,-173.9999999999964,-4.000000000004,643.0000000000007,541.0000000000136,-855.9999999999901,62.000000000006494,130.99999999999224,-95.00000000000064,-163.99999999998727,-248.00000000000466,-112.99999999998533,104.99999999999955,23.00000000001745,,141.00000000007407
2017.02.13,114.99999999999844,-361.9999999999957,77.00000000001594,85.00000000000173,-56.99999999999594,524.9999999999977,-126.0000000000039,-34.000000000000696,-151.00000000000114,-15.00000000000945,512.0000000000005,571.0000000000103,-858.9999999999875,76.99999999999375,168.99999999999693,-151.9999999999966,-132.99999999999557,-210.99999999999852,-106.99999999999044,78.00000000000028,6.000000000017103,,8.000000000057192
2017.02.13,83.9999999999952,-475.0000000000032,75.00000000000284,26.000000000003798,-148.99999999999915,536.9999999999875,-114.99999999999844,-65.00000000000395,-221.99999999999997,-10.000000000010001,512.0000000000005,578.0000000000118,-933.9999999999905,116.99999999998934,154.99999999999403,-126.99999999998823,-52.99999999999727,-191.99999999999307,-102.99999999998644,116.00000000000499,66.00000000001049,,-178.99999999996973
2017.02.13,89.00000000000574,-419.9999999999982,41.000000000002146,4.000000000004,-187.9999999999993,543.999999999989,-125.00000000000844,-81.00000000000884,-261.99999999999557,-24.000000000001798,394.9999999999818,568.9999999999973,-783.9999999999848,113.00000000000753,123.99999999999079,15.00000000000945,-68.9999999999884,-230.00000000000398,-65.99999999998829,184.00000000000637,78.00000000000028,,-92.99999999998317
2017.02.13,43.999999999999595,-591.9999999999925,5.000000000010552,9.999999999998899,-140.99999999999113,546.9999999999864,-114.99999999999844,-52.000000000007596,-207.00000000000162,-63.00000000000195,460.9999999999843,608.0000000000085,-1011.9999999999907,121.99999999999989,158.99999999999804,-185.99999999999727,-43.99999999999693,-153.99999999999636,-78.00000000000028,134.0000000000008,36.999999999998145,,-516.9999999999897
2017.02.13,36.0000000000138,-476.9999999999941,-11.999999999989797,0.0,-149.99999999999457,429.99999999999704,-126.99999999999933,-53.00000000000304,-175.99999999999838,-128.00000000000588,373.9999999999952,443.99999999999994,-885.0000000000025,184.00000000000637,244.9999999999841,-226.99999999999943,-67.99999999999784,-158.99999999999181,-113.99999999999189,125.00000000000844,40.0000000000178,,-697.9999999999459
