date,USDCHF,EURUSD,USDCAD,GBPCHF,CHFJPY,GBPJPY,GBPAUD,EURJPY,EURCAD,CADJPY,AUDCAD,NZDCAD,empty,sum
2016.02.01,-102.00000000000209,-297.9999999999983,568.9999999999973,380.00000000000256,-113.99999999999011,155.00000000000114,-997.0000000000034,-253.00000000001432,-1114.9999999999993,-551.9999999999925,-425.99999999999307,204.99999999999963,,-2547.9999999999927
2016.02.01,-46.999999999997044,-289.0000000000059,576.9999999999831,378.999999999996,-21.99999999999136,348.0000000000132,-1481.0000000000211,-209.00000000000318,-1299.0000000000057,-613.9999999999901,-487.99999999999955,248.99999999999923,,-2896.0000000000227
2016.02.01,-169.99999999998127,-283.99999999999534,543.999999999989,216.00000000001617,-153.99999999999636,-175.00000000001137,-1556.000000000024,-173.00000000000182,-1216.000000000017,-555.9999999999974,-346.0000000000019,224.9999999999974,,-3645.0000000000236
2016.02.01,-205.99999999999508,-368.9999999999971,711.9999999999793,219.99999999999798,-177.99999999999727,-187.00000000001182,-1176.0000000000214,-337.0000000000175,-1326.000000000005,-563.999999999993,-358.9999999999982,199.00000000000472,,-3571.0000000000546
2016.02.01,-140.99999999999113,-356.00000000000074,675.9999999999877,450.00000000001705,-49.99999999999716,299.0000000000066,-1345.0000000000184,-375.0,-1306.000000000007,-486.99999999999477,-290.00000000000136,187.9999999999993,,-2737.0000000000005
2016.02.01,-121.99999999999989,-358.9999999999982,577.9999999999897,468.00000000000176,-24.999999999991473,302.99999999999727,-1288.0000000000002,-437.0000000000118,-1200.0000000000011,-454.9999999999983,-287.9999999999994,183.99999999999528,,-2641.0000000000164
2016.02.01,-106.99999999999044,-387.000000000004,634.9999999999856,341.99999999999784,42.00000000000159,370.00000000000455,-1286.9999999999936,-532.0000000000107,-1330.0000000000089,-423.0000000000018,-307.99999999999716,192.00000000000327,,-2793.000000000014
2016.02.01,-78.99999999998464,-435.0000000000076,657.9999999999808,201.00000000000674,84.00000000000318,219.99999999999886,-1024.0000000000027,-524.0000000000009,-1531.0000000000157,-516.9999999999959,-492.999999999999,199.00000000000472,,-3241.0000000000123
2016.02.01,-91.99999999998099,-496.00000000000756,712.9999999999859,365.0000000000153,82.99999999999841,366.9999999999902,-1271.000000000022,-555.0000000000068,-1653.0000000000155,-569.0000000000026,-454.9999999999943,221.99999999999997,,-3341.00000000004
2016.02.01,40.0000000000178,-568.9999999999973,288.99999999998374,343.00000000000443,177.99999999999727,486.99999999999477,-1245.9999999999916,-601.0000000000275,-1436.9999999999993,-435.99999999999284,-368.00000000000165,36.999999999998145,,-3283.0000000000136
2016.02.01,92.00000000000318,-560.0000000000049,343.99999999998875,114.99999999999844,228.00000000000864,419.00000000001114,-1532.0,-597.0000000000084,-1427.0000000000005,-399.0000000000009,-263.99999999999756,36.999999999998145,,-3544.000000000004
2016.02.01,87.00000000001484,-554.00000000001,313.99999999999204,256.00000000001177,162.00000000000614,441.0000000000025,-1399.0000000000168,-596.0000000000036,-1355.0000000000173,-381.0000000000002,-175.99999999999838,95.99999999999609,,-3105.000000000023
2016.02.01,172.0000000000166,-737.9999999999942,292.9999999999877,177.00000000000495,118.00000000000921,230.99999999999454,-1790.0000000000027,-541.0000000000252,-1844.0000000000011,-783.0000000000013,-429.99999999999704,153.99999999999858,,-4981.00000000001
2016.02.01,346.0000000000019,-828.0000000000065,476.9999999999941,215.00000000000963,100.00000000000853,250.0,-2112.9999999999873,-439.0000000000214,-2079.0000000000086,-951.9999999999982,-439.99999999999596,578.0000000000007,,-4885.000000000003
2016.02.01,292.00000000000335,-756.0000000000011,332.9999999999833,490.999999999997,212.0000000000033,789.999999999992,-2015.0000000000111,-487.0000000000232,-1630.0000000000202,-638.9999999999958,-400.00000000000034,648.9999999999995,,-3160.0000000000737
2016.02.01,51.000000000001044,-692.0000000000038,147.99999999999258,766.0,8.000000000009777,900.0000000000057,-2044.9999999999857,-455.0000000000125,-1375.9999999999995,-518.9999999999912,-331.999999999999,446.00000000000193,,-3099.999999999981
2016.02.01,42.0000000000087,-608.0000000000085,133.99999999998968,937.00000000001,-34.99999999999659,1030.0000000000011,-1956.9999999999866,-468.00000000001774,-1223.0000000000184,-390.00000000000057,-247.99999999999267,400.9999999999958,,-2385.0000000000155
2016.02.01,45.000000000006146,-723.0000000000069,279.99999999999136,1053.000000000015,-27.999999999991587,1010.9999999999957,-2326.000000000006,-512.0000000000005,-1443.0000000000166,-501.99999999999534,-280.9999999999979,529.9999999999972,,-2896.0000000000095
2016.02.01,63.000000000013046,-706.0000000000066,320.9999999999935,1173.0000000000018,-48.99999999999238,1175.0000000000114,-2411.999999999992,-510.0000000000193,-1451.0000000000023,-513.9999999999958,-253.99999999999866,494.00000000000557,,-2669.999999999982
2016.02.01,45.000000000006146,-641.0000000000027,206.99999999997942,1280.0000000000146,-27.000000000001023,1316.0000000000025,-2312.0000000000027,-493.9999999999998,-1297.999999999999,-432.00000000000216,-258.9999999999981,483.99999999999557,,-2131.0000000000073
2016.02.01,56.000000000011596,-583.0000000000002,-95.00000000000064,1395.000000000013,30.000000000001137,1472.0000000000084,-2316.9999999999914,-496.0000000000093,-1142.0000000000207,-328.00000000000296,-263.99999999999756,380.00000000000256,,-1891.9999999999861
2016.02.01,96.00000000000719,-764.0000000000091,-558.0000000000141,1385.9999999999984,103.00000000000864,1603.0000000000086,-2481.0,-618.0000000000234,-763.0000000000026,-78.99999999999352,-110.99999999999443,200.99999999999562,,-1985.0000000000189
2016.02.01,148.99999999999915,-720.9999999999939,-494.00000000001666,1548.000000000016,163.0000000000109,1969.9999999999989,-2599.000000000018,-625.0,-653.999999999999,24.00000000000091,6.0000000000060005,233.00000000000543,,-999.9999999999905
2016.02.01,138.0000000000159,-689.0000000000063,-460.000000000016,1627.0000000000007,115.0000000000091,1894.0000000000055,-2546.999999999988,-578.000000000003,-606.0000000000176,28.000000000005798,-37.99999999999359,273.9999999999965,,-841.9999999999908
2016.02.01,163.00000000000205,-673.9999999999968,-605.0000000000111,1702.0000000000034,70.99999999999795,1966.0000000000082,-2281.999999999984,-545.0000000000159,-459.0000000000094,55.00000000000682,-114.99999999999844,322.9999999999955,,-400.00000000000176
2016.02.01,130.0000000000079,-649.0000000000107,-404.0000000000044,1730.0000000000093,15.000000000000568,1877.999999999986,-2355.000000000018,-461.00000000001273,-470.00000000001484,25.000000000005684,-181.9999999999933,641.0000000000027,,-102.00000000004195
2016.02.01,118.00000000001809,-635.0000000000077,-443.0000000000156,1707.000000000014,-63.00000000000239,1810.0000000000023,-2088.000000000001,-390.0000000000148,-569.0000000000194,-81.99999999999363,-297.9999999999983,668.0000000000019,,-265.0000000000165
2016.02.02,94.00000000001629,-615.9999999999943,-341.00000000001353,1651.0000000000025,-101.99999999998965,1683.9999999999975,-2137.000000000011,-376.0000000000048,-574.0000000000078,-96.00000000000364,-253.99999999999866,516.0000000000053,,-551.0000000000019
2016.02.02,109.00000000000354,-612.9999999999969,-235.00000000000742,1573.0000000000023,-82.99999999999841,1689.9999999999977,-2164.0000000000105,-393.0000000000007,-609.9999999999994,-78.99999999999352,-182.99999999999983,527.9999999999951,,-460.00000000000784
2016.02.02,94.00000000001629,-634.0000000000013,-295.0000000000008,1611.0000000000068,-61.99999999999761,1679.000000000002,-2027.000000000001,-393.0000000000007,-626.9999999999998,-99.00000000000375,-222.99999999999542,646.0000000000022,,-329.99999999997294
2016.02.02,100.0000000000112,-700.0000000000117,-272.00000000000557,1627.0000000000007,-143.99999999999125,1503.9999999999907,-2022.0000000000127,-356.9999999999993,-756.0000000000011,-209.00000000000318,-293.99999999999426,680.0000000000028,,-843.0000000000138
2016.02.02,104.00000000001519,-685.0000000000023,-174.00000000000747,1652.000000000009,-137.00000000000045,1539.999999999992,-2150.0000000000073,-404.0000000000248,-832.0000000000105,-204.9999999999983,-244.99999999999523,680.9999999999983,,-855.0000000000315
2016.02.02,84.0000000000174,-686.9999999999932,-107.00000000001265,1653.0000000000155,-149.99999999999147,1562.0000000000118,-2403.000000000022,-462.0000000000175,-869.0000000000086,-242.999999999995,-210.99999999999451,656.9999999999965,,-1175.9999999999936
2016.02.02,90.00000000001229,-756.0000000000011,-55.000000000005045,1609.000000000016,-164.00000000000148,1451.9999999999982,-2423.999999999982,-437.0000000000118,-1040.0000000000186,-338.99999999999864,-256.0000000000007,712.9999999999969,,-1606.999999999996
2016.02.02,109.00000000000354,-771.9999999999949,-127.00000000001043,1618.0000000000084,-216.99999999999875,1443.000000000012,-2163.0000000000036,-414.0000000000157,-1029.0000000000132,-350.9999999999991,-320.9999999999935,787.0000000000043,,-1437.0000000000007
2016.02.02,114.99999999999844,-737.0000000000099,-169.00000000001913,1662.000000000008,-222.99999999999898,1469.9999999999989,-2199.0000000000177,-295.0000000000159,-881.0000000000207,-299.99999999999716,-330.9999999999924,783.9999999999958,,-1104.0000000000705
2016.02.02,125.00000000001954,-713.9999999999924,-153.00000000000313,1673.0000000000134,-165.99999999999682,1551.9999999999925,-2210.000000000001,-345.0000000000273,-873.0000000000126,-281.9999999999965,-319.99999999999807,800.9999999999961,,-912.0000000000061
2016.02.02,112.000000000001,-703.0000000000092,-90.00000000001229,1636.9999999999995,-179.9999999999926,1516.999999999996,-2307.0000000000146,-334.0000000000032,-925.0000000000202,-302.99999999999727,-312.9999999999966,822.0000000000005,,-1067.000000000049
2016.02.02,133.00000000000534,-798.9999999999942,-93.00000000000975,1383.000000000001,-237.99999999999955,1098.9999999999895,-2602.9999999999995,-365.0000000000091,-1362.0000000000186,-625.9999999999906,-565.9999999999999,668.9999999999974,,-3368.000000000028
2016.02.02,161.00000000001114,-800.0000000000007,191.99999999999218,1368.0000000000136,-247.99999999999045,1045.9999999999923,-2717.999999999998,-272.0000000000198,-1494.0000000000175,-673.9999999999924,-314.99999999999864,644.9999999999956,,-3109.0000000000127
2016.02.02,219.99999999999798,-890.9999999999974,258.99999999998704,1263.000000000014,-283.9999999999918,909.9999999999966,-2943.000000000007,-276.00000000001046,-1606.0000000000184,-740.9999999999997,-173.9999999999964,692.0000000000038,,-3571.000000000022
2016.02.02,218.00000000000708,-883.9999999999959,245.99999999999068,1102.000000000003,-454.9999999999983,467.00000000001296,-2857.9999999999827,-281.0000000000059,-1604.0000000000055,-869.9999999999903,-97.00000000000264,731.0000000000039,,-4284.999999999964
2016.02.02,165.00000000001512,-839.0000000000119,303.9999999999932,1053.000000000015,-512.0000000000005,371.0000000000093,-2682.999999999991,-47.000000000025466,-1541.9999999999989,-855.000000000004,-107.99999999999699,721.000000000005,,-3971.9999999999914
2016.02.02,145.00000000001734,-801.0000000000073,307.99999999999716,1065.0000000000048,-482.9999999999899,372.99999999999045,-2687.0000000000173,-101.00000000002751,-1577.0000000000061,-846.0000000000036,-203.99999999999307,721.000000000005,,-4087.0000000000296
2016.02.02,118.00000000001809,-741.9999999999982,352.9999999999811,1246.0000000000139,-348.99999999998954,748.9999999999952,-2546.999999999988,-179.00000000000205,-1502.0000000000034,-750.0,-251.99999999999667,768.000000000002,,-3086.999999999968
2016.02.02,109.00000000000354,-797.0000000000033,396.9999999999807,1117.9999999999968,-423.0000000000018,584.0000000000032,-2605.0000000000127,-222.0000000000084,-1621.0000000000057,-829.9999999999983,-265.99999999999955,775.0000000000034,,-3781.000000000042
2016.02.02,114.0000000000141,-795.9999999999967,374.999999999992,1222.9999999999964,-411.9999999999919,652.9999999999916,-2532.000000000023,-149.0000000000009,-1575.9999999999995,-804.9999999999926,-330.9999999999924,795.9999999999967,,-3440.000000000007
2016.02.02,34.000000000000696,-811.0000000000061,400.00000000000034,936.0000000000035,-414.99999999999204,574.0000000000123,-2572.999999999981,-277.00000000001523,-1699.0000000000061,-810.9999999999928,-431.99999999999903,770.000000000004,,-4303.999999999972
2016.02.02,131.99999999999878,-876.9999999999944,583.0000000000002,846.0000000000134,-307.00000000000216,414.99999999999204,-2498.0000000000223,-380.0000000000239,-1950.0000000000073,-905.9999999999917,-369.99999999999255,609.9999999999994,,-4702.000000000031
2016.02.02,104.99999999999955,-900.0000000000119,539.999999999985,794.0000000000058,-360.99999999999,314.9999999999977,-2682.999999999991,-368.9999999999998,-2002.9999999999993,-911.0000000000014,-153.99999999999858,561.9999999999958,,-5065.000000000008
2016.02.02,53.999999999998494,-879.9999999999919,549.9999999999839,687.0000000000153,-399.9999999999915,169.9999999999875,-3051.0000000000036,-368.0000000000234,-1955.0000000000177,-887.999999999991,-119.00000000000244,419.9999999999982,,-5780.000000000039
2016.02.02,-36.999999999998145,-886.000000000009,421.99999999998903,1136.0000000000036,-447.00000000000273,526.0000000000105,-3183.999999999987,-405.00000000000114,-1923.000000000008,-837.9999999999939,26.000000000003798,339.0000000000004,,-5270.999999999993
2016.02.02,-118.99999999998023,-836.9999999999989,314.99999999999864,1514.9999999999998,-498.9999999999952,935.0000000000023,-3345.00000000002,-411.00000000000136,-1610.0000000000002,-649.0000000000009,117.00000000000044,270.0000000000036,,-4317.999999999993
2016.02.02,-141.99999999999767,-866.0000000000113,366.999999999984,1405.9999999999961,-521.9999999999914,860.0000000000136,-3195.0000000000146,-498.0000000000189,-1766.000000000001,-677.9999999999973,104.99999999999955,343.00000000000443,,-4586.000000000034
2016.02.02,-135.9999999999806,-926.0000000000045,298.9999999999826,1472.0000000000066,-459.99999999999375,967.9999999999893,-3610.000000000024,-530.0000000000011,-1663.0000000000146,-599.0000000000038,63.99999999999739,251.00000000000122,,-4870.0000000000455
2016.02.02,-76.99999999999375,-930.0000000000086,190.99999999998562,1807.000000000003,-441.0000000000025,1411.0000000000014,-3848.9999999999914,-571.0000000000264,-1716.0000000000064,-599.0000000000038,126.0000000000039,200.99999999999562,,-4447.000000000044
2016.02.02,-63.99999999999739,-906.0000000000068,116.99999999998934,1666.0000000000118,-474.9999999999943,1096.0000000000036,-3600.000000000003,-532.0000000000107,-1501.000000000019,-551.0000000000019,145.00000000000622,178.00000000000037,,-4427.000000000022
2016.02.02,-65.99999999998829,-988.9999999999955,194.99999999998963,1310.0000000000111,-477.99999999999443,713.9999999999986,-3176.9999999999854,-475.00000000002274,-1957.0000000000086,-786.0000000000014,43.999999999999595,227.99999999999488,,-5437.000000000002
2016.02.02,-5.999999999994898,-1072.0000000000064,532.9999999999835,1083.0000000000118,-500.0,387.00000000000045,-3250.999999999982,-478.00000000000864,-2556.0000000000027,-1209.0000000000032,-237.99999999999378,410.9999999999947,,-6896.000000000001
2016.02.02,153.00000000000313,-1069.9999999999932,711.9999999999793,966.0000000000002,-489.9999999999949,354.99999999998977,-3182.000000000018,-367.00000000001864,-2622.000000000013,-1280.9999999999918,-339.0000000000004,348.9999999999993,,-6816.000000000058
2016.02.02,171.00000000001003,-1100.000000000012,710.999999999995,1144.999999999996,-592.9999999999893,474.9999999999943,-3788.9999999999977,-335.00000000000796,-2711.000000000019,-1399.000000000001,-319.99999999999807,461.0000000000003,,-7284.00000000003
2016.02.02,158.99999999999804,-1018.9999999999922,831.9999999999883,1119.0000000000034,-711.9999999999891,132.000000000005,-3718.9999999999836,-166.00000000002524,-2492.0000000000055,-1388.999999999996,-236.99999999999832,648.9999999999995,,-6842.9999999999945
2016.02.02,26.999999999999247,-1011.0000000000064,726.9999999999887,1102.000000000003,-838.9999999999986,-19.000000000005457,-3339.9999999999873,-51.00000000001614,-2458.0000000000045,-1372.0,-253.0000000000032,622.9999999999958,,-6864.0000000000355
2016.02.02,47.00000000001925,-751.9999999999972,653.999999999999,1140.0000000000077,-813.0000000000024,26.00000000001046,-3108.999999999984,192.99999999998363,-2155.000000000018,-1384.999999999991,-241.00000000000233,612.0000000000015,,-5782.999999999974
2016.02.02,165.9999999999995,-783.0000000000003,548.9999999999995,1144.0000000000116,-569.9999999999932,332.9999999999984,-3173.0000000000036,106.99999999999932,-1840.0000000000193,-1146.9999999999914,-192.00000000000327,509.9999999999993,,-4896.000000000005
2016.02.02,259.0000000000092,-865.0000000000047,626.9999999999998,1060.0000000000164,-700.9999999999934,135.99999999999568,-3182.9999999999804,156.99999999998226,-2047.000000000021,-1361.9999999999948,-230.99999999999233,583.0000000000002,,-5566.999999999984
2016.02.02,219.99999999999798,-802.9999999999982,548.9999999999995,1099.0000000000055,-667.0000000000016,194.99999999999318,-3265.999999999991,258.99999999998613,-2000.0000000000018,-1280.0000000000011,-225.99999999999287,524.0000000000023,,-5396.000000000002
2016.02.02,145.00000000001734,-819.9999999999985,391.9999999999924,1337.0000000000105,-804.9999999999926,282.99999999998704,-3230.999999999984,285.99999999997294,-1791.0000000000093,-1219.9999999999989,-151.00000000000114,516.0000000000053,,-5058.999999999998
2016.02.02,158.0000000000137,-905.0000000000002,328.9999999999793,1483.9999999999964,-881.0000000000002,307.9999999999927,-3404.000000000007,240.99999999998545,-1814.0000000000045,-1212.0000000000032,-119.99999999999788,443.0000000000045,,-5373.000000000041
2016.02.02,120.00000000000898,-922.0000000000006,451.99999999998573,1475.000000000004,-861.9999999999948,318.9999999999884,-3682.0000000000073,230.99999999999454,-1975.0000000000157,-1289.0000000000014,-69.9999999999923,424.9999999999976,,-5778.000000000034
2016.02.02,-86.99999999999264,-870.9999999999995,489.99999999999045,1505.0000000000007,-1057.0000000000023,306.99999999998795,-3682.0000000000073,250.99999999997635,-1947.0000000000098,-1286.0000000000014,-3.999999999992898,307.0000000000017,,-6074.000000000049
2016.02.02,75.00000000000284,-927.9999999999955,479.99999999999153,1439.9999999999968,-1025.9999999999964,-7.000000000005002,-3738.000000000019,284.9999999999966,-1918.0000000000198,-1372.0,80.00000000000229,239.99999999999577,,-6389.00000000005
2016.02.02,161.00000000001114,-936.0000000000035,467.99999999997954,1435.0000000000084,-950.9999999999934,110.99999999999,-3597.99999999999,349.9999999999943,-1849.0000000000118,-1292.9999999999923,34.000000000000696,285.00000000000193,,-5783.000000000005
2016.02.02,180.0000000000024,-895.0000000000014,514.9999999999987,1404.0000000000052,-888.9999999999958,164.99999999999204,-3569.0000000000223,343.9999999999941,-1954.0000000000114,-1307.9999999999927,-42.999999999993044,383.0,,-5667.000000000024
2016.02.02,179.00000000001802,-907.9999999999977,624.9999999999867,1296.0000000000082,-955.9999999999889,46.999999999997044,-3940.00000000001,324.99999999998863,-2162.0000000000196,-1475.999999999999,-93.99999999999409,556.9999999999964,,-6507.000000000015
2016.02.03,223.00000000001762,-923.9999999999915,776.9999999999833,1306.000000000007,-1061.9999999999977,-120.00000000000455,-4032.9999999999977,394.9999999999818,-2172.000000000018,-1548.9999999999923,-12.999999999996348,931.0000000000041,,-6241.0000000000055
2016.02.03,177.00000000000495,-971.0000000000107,719.9999999999873,1283.0000000000118,-1186.9999999999977,-307.9999999999927,-4244.000000000004,421.99999999999704,-2246.999999999999,-1634.999999999991,67.00000000000594,912.0000000000017,,-7010.999999999985
2016.02.03,213.00000000001873,-974.0000000000082,792.9999999999993,1338.000000000017,-1116.9999999999902,-223.0000000000132,-4147.999999999996,485.99999999999,-2319.0000000000045,-1643.0000000000007,50.0000000000056,1056.0000000000014,,-6487.999999999982
2016.02.03,212.00000000001216,-947.9999999999933,820.9999999999828,1326.000000000005,-1045.9999999999923,-192.00000000000728,-4122.000000000004,460.9999999999843,-2295.0000000000027,-1612.9999999999995,78.00000000000028,1031.000000000004,,-6287.000000000011
2016.02.03,185.00000000001293,-963.0000000000027,927.9999999999955,1236.9999999999993,-1101.9999999999895,-320.99999999999795,-4196.0,458.99999999997476,-2426.000000000017,-1679.9999999999927,-102.99999999999754,1004.0000000000049,,-6978.000000000011
2016.02.03,267.0000000000172,-981.0000000000097,998.9999999999943,1090.0000000000132,-1111.9999999999948,-526.0000000000105,-4552.9999999999845,475.9999999999991,-2660.0000000000177,-1890.0000000000005,-227.99999999999488,1376.999999999995,,-7740.999999999993
2016.02.03,274.00000000001864,-1061.000000000001,1114.9999999999993,1105.0000000000005,-1257.9999999999955,-697.0000000000027,-4599.999999999982,634.9999999999909,-2858.000000000005,-2055.9999999999973,46.00000000000159,1419.999999999999,,-7934.999999999974
2016.02.03,299.00000000000483,-1046.999999999998,1182.9999999999786,1134.999999999997,-1228.999999999999,-622.9999999999905,-4728.999999999984,613.9999999999759,-2831.000000000006,-2039.0000000000014,-7.0000000000014495,1422.9999999999966,,-7851.000000000027
2016.02.03,278.00000000000045,-988.9999999999955,1188.9999999999957,1207.0000000000025,-1206.9999999999936,-532.999999999987,-4538.00000000002,637.0000000000005,-2755.0000000000186,-1980.000000000004,4.999999999999449,1497.9999999999993,,-7188.000000000021
2016.02.03,252.0000000000078,-967.9999999999911,1146.9999999999868,1228.0000000000068,-1212.9999999999939,-540.9999999999968,-4484.999999999984,612.9999999999995,-2710.0000000000123,-1986.000000000004,-20.999999999993246,1505.9999999999961,,-7177.999999999976
2016.02.03,257.0000000000183,-956.0000000000013,1194.9999999999905,1231.0000000000043,-1320.999999999998,-682.9999999999927,-4606.000000000021,713.9999999999986,-2729.0000000000036,-2069.0000000000027,1.0000000000065512,1531.0000000000045,,-7434.999999999995
2016.02.03,264.0000000000198,-931.9999999999995,1093.999999999995,1148.0000000000157,-1381.0000000000002,-810.0000000000023,-4547.999999999996,753.9999999999907,-2695.0000000000027,-2116.99999999999,26.999999999999247,1465.0000000000052,,-7730.999999999965
2016.02.03,263.00000000001324,-861.0000000000007,1095.999999999986,1236.9999999999993,-1203.9999999999936,-532.0000000000107,-4342.000000000024,764.9999999999864,-2419.0000000000155,-1902.000000000001,19.999999999997797,1502.0000000000034,,-6377.000000000058
2016.02.03,272.00000000000557,-865.0000000000047,1123.9999999999916,1214.0000000000039,-1218.999999999994,-581.9999999999936,-4472.999999999994,793.9999999999827,-2529.0000000000036,-1962.0000000000032,52.000000000007596,1549.0000000000005,,-6625.000000000002
2016.02.03,276.00000000000955,-892.0000000000039,1210.0,1180.0000000000032,-1226.9999999999895,-617.999999999995,-4624.0000000000055,798.9999999999782,-2631.0000000000055,-2036.0000000000014,51.000000000001044,1646.9999999999984,,-6865.000000000009
2016.02.03,224.000000000002,-886.000000000009,1163.9999999999873,1200.0000000000011,-1250.9999999999905,-569.9999999999932,-4523.00000000001,804.9999999999784,-2604.0000000000064,-2003.9999999999907,30.000000000007798,1651.0000000000025,,-6764.000000000021
2016.02.03,232.00000000000998,-995.9999999999969,1048.9999999999889,1194.0000000000061,-1305.9999999999973,-580.0000000000125,-4340.000000000011,681.999999999988,-2614.000000000005,-1974.0000000000036,-75.00000000000284,1697.000000000004,,-7031.000000000033
