date,USDJPY,CHFJPY,CADCHF,AUDCHF,GBPCAD,EURJPY,CADJPY,AUDJPY,empty,sum
2019.04.08,-69.00000000000261,-31.00000000000591,14.999999999998348,-7.9999999999968985,96.99999999999153,33.00000000000125,-45.99999999999227,-18.999999999991246,,-27.99999999999781
2019.04.08,-64.00000000000716,-64.00000000000716,-25.00000000000835,-37.99999999999359,143.00000000000423,-36.000000000001364,-21.000000000000796,-43.99999999999693,,-149.0000000000111
2019.04.08,-58.000000000006935,-108.00000000000409,-92.00000000000318,-68.99999999999685,131.99999999999878,-68.00000000001205,-95.99999999998943,-75.9999999999934,,-435.00000000000716
2019.04.08,-46.00000000000648,-104.00000000001342,-107.00000000000153,-36.999999999998145,139.00000000000023,-55.00000000000682,-107.99999999998988,-33.00000000000125,,-351.0000000000173
2019.04.08,-43.00000000000637,-101.0000000000133,-124.00000000000189,2.000000000002,168.99999999999693,-36.000000000001364,-126.99999999999534,13.999999999995794,,-246.00000000002353
2019.04.08,-82.00000000000784,-121.00000000000932,-145.00000000000622,-2.999999999997449,147.00000000000824,-94.0000000000083,-162.9999999999967,-4.9999999999954525,,-466.0000000000131
2019.04.08,-19.000000000005457,-69.00000000000261,-97.00000000000264,72.0000000000054,99.99999999998899,-31.00000000000591,-69.99999999999318,117.999999999995,,3.999999999979579
2019.04.08,125.99999999999056,44.999999999987494,-73.00000000000084,67.00000000000594,-80.00000000001339,147.99999999999613,43.00000000000637,194.00000000000261,,469.9999999999749
2019.04.08,153.99999999999636,40.99999999999682,-82.99999999999974,97.9999999999981,99.00000000000463,173.99999999999238,31.00000000000591,225.00000000000853,,739.000000000003
2019.04.08,128.0000000000001,-3.0000000000001137,-97.00000000000264,90.0000000000012,53.999999999998494,120.99999999999511,-18.999999999991246,185.00000000000227,,459.0000000000032
2019.04.08,197.9999999999933,48.99999999999238,-82.99999999999974,99.00000000000463,31.000000000003247,174.99999999999716,37.00000000000614,233.0000000000041,,739.0000000000011
2019.04.08,239.99999999999488,67.99999999999784,-72.0000000000054,101.00000000000664,-31.000000000003247,189.99999999999773,61.99999999999761,246.9999999999999,,804.999999999986
2019.04.08,248.99999999999523,51.9999999999925,-43.999999999999595,136.00000000000279,-134.99999999999625,188.99999999999295,79.9999999999983,274.0000000000009,,800.9999999999868
2019.04.08,225.9999999999991,22.999999999996135,-9.00000000000345,197.00000000000273,-283.99999999999534,129.99999999999545,97.00000000000841,323.0000000000075,,703.0000000000106
2019.04.08,266.9999999999959,42.999999999992156,3.999999999992898,196.00000000000728,-302.0000000000023,183.9999999999975,128.0000000000001,334.0000000000032,,853.9999999999868
2019.04.08,234.99999999999943,11.999999999986244,-3.0000000000085514,191.00000000000784,-266.0000000000107,123.99999999999523,96.00000000000364,307.00000000000216,,695.9999999999753
2019.04.08,253.99999999999068,50.99999999998772,0.999999999995449,182.00000000000438,-327.00000000001063,167.99999999999216,130.00000000000966,328.00000000000296,,786.9999999999724
2019.04.08,205.99999999998886,36.99999999999193,-30.000000000007798,153.99999999999858,-194.0000000000053,143.99999999999125,82.00000000000784,284.9999999999966,,683.999999999962
2019.04.08,199.99999999998863,54.99999999999261,-7.0000000000014495,128.00000000000588,-232.00000000000998,137.99999999999102,123.00000000000466,266.9999999999959,,671.9999999999673
2019.04.08,188.99999999999295,86.99999999998909,-60.00000000000449,43.999999999999595,-187.00000000000384,115.99999999999966,88.99999999999864,198.0000000000075,,475.9999999999791
2019.04.08,182.00000000000216,75.9999999999934,-81.00000000000884,57.00000000000705,-173.00000000000094,120.99999999999511,58.9999999999975,207.00000000000784,,447.9999999999933
2019.04.08,179.9999999999926,88.99999999999864,-102.00000000000209,30.000000000007798,-131.99999999999878,84.99999999999375,45.000000000001705,185.00000000000227,,379.9999999999959
2019.04.08,155.9999999999917,30.9999999999917,-49.00000000001015,18.0000000000069,-283.000000000011,15.000000000000568,60.000000000002274,128.0000000000001,,75.99999999997209
2019.04.08,170.99999999999227,135.99999999999568,-110.00000000001009,-39.00000000000014,-171.99999999999437,19.99999999999602,70.00000000000739,141.00000000000534,,216.9999999999921
2019.04.08,170.99999999999227,111.99999999999477,-124.00000000000189,-10.999999999994348,-62.000000000006494,-1.0000000000047748,37.00000000000614,153.99999999999636,,275.99999999998204
2019.04.08,218.9999999999941,140.99999999999113,-98.0000000000092,-10.999999999994348,-215.00000000000963,9.999999999990905,85.99999999999852,174.0000000000066,,305.99999999996805
2019.04.08,159.9999999999966,76.99999999999818,-101.00000000000664,16.0000000000049,-15.00000000000945,-68.00000000001205,36.000000000001364,159.9999999999966,,264.9999999999695
2019.04.08,164.99999999999204,66.99999999999307,-87.00000000000374,6.0000000000060005,-110.00000000001009,-94.0000000000083,43.00000000000637,144.00000000000546,,133.9999999999808
