date,USDJPY,AUDUSD,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.06.22,-2.0000000000095497,113.99999999999189,121.99999999999989,95.00000000000064,-134.99999999999625,60.99999999999994,232.99999999999432,143.9999999999997,182.99999999999983,-18.0000000000069,,796.9999999999735
2020.06.22,-11.00000000000989,92.99999999999864,95.00000000000064,36.0000000000027,-175.99999999999838,-52.99999999999194,228.99999999999034,142.00000000000878,126.99999999999933,-2.0000000000131024,,479.99999999998715
2020.06.22,-84.00000000000318,129.9999999999968,219.00000000000253,110.99999999999443,-90.99999999999665,135.00000000001845,287.9999999999994,185.00000000000182,162.0000000000066,78.00000000000028,,1133.0000000000205
2020.06.22,-55.00000000000682,148.99999999999915,217.0000000000005,114.99999999999844,-72.99999999998974,215.00000000000963,332.9999999999833,212.00000000000108,252.0000000000078,-1.0000000000065512,,1363.9999999999966
2020.06.22,-40.00000000000625,51.000000000001044,154.99999999999403,104.99999999999955,-95.00000000000064,49.00000000001015,224.000000000002,143.9999999999997,274.00000000000756,-95.00000000000064,,772.0000000000064
2020.06.22,-63.00000000000239,91.99999999999208,190.99999999999673,97.9999999999981,-127.99999999999478,84.0000000000174,261.9999999999845,168.00000000000148,263.99999999999756,-55.000000000005045,,912.9999999999857
2020.06.22,-75.00000000000284,169.99999999999238,231.99999999999886,137.9999999999937,-71.99999999998319,283.000000000011,385.99999999999744,248.99999999999923,317.0000000000006,-32.0000000000098,,1595.9999999999977
2020.06.22,-43.99999999999693,181.9999999999933,268.99999999999704,114.99999999999844,-147.99999999999258,271.0000000000212,418.9999999999916,282.0000000000045,406.00000000000637,-95.00000000000064,,1657.0000000000223
2020.06.22,-114.00000000000432,307.0000000000017,366.9999999999951,41.000000000002146,-163.9999999999864,384.00000000000654,648.9999999999885,353.99999999999875,414.9999999999987,-40.0000000000178,,2198.9999999999827
2020.06.22,-106.00000000000875,312.9999999999966,378.00000000000057,49.99999999999449,-164.99999999999292,394.00000000000546,652.9999999999925,361.0000000000002,389.000000000006,11.999999999989797,,2278.999999999984
2020.06.22,-135.00000000000512,373.99999999999653,420.9999999999936,51.99999999999649,-148.99999999999915,450.00000000001705,690.9999999999972,379.0000000000071,391.000000000008,18.999999999991246,,2493.000000000003
