date,GBPUSD,AUDUSD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURAUD,AUDNZD,empty,sum
2017.01.02,-239.00000000001143,-27.999999999994696,-841.0000000000028,-268.0000000000007,74.99999999999174,-104.00000000000409,-395.00000000001023,-258.99999999998704,-211.00000000000563,-60.99999999999994,,-2331.0000000000246
2017.01.02,-239.00000000001143,-5.999999999994898,-846.9999999999977,-165.99999999999682,83.9999999999952,-85.00000000000173,-388.00000000000523,-375.9999999999986,-374.0000000000077,-36.999999999998145,,-2434.0000000000173
2017.01.02,-214.00000000000307,-24.999999999997247,-761.999999999996,-311.9999999999976,82.99999999999974,-39.00000000000014,-348.0000000000132,-343.00000000000443,-378.00000000001165,-8.000000000008,,-2346.0000000000323
2017.01.02,-185.00000000001293,-23.999999999990695,-855.9999999999901,-287.00000000000614,112.99999999999643,-46.00000000000159,-360.00000000001364,-363.9999999999866,-328.00000000001717,-14.000000000002899,,-2351.000000000025
2017.01.02,-180.0000000000024,-7.9999999999968985,-784.9999999999912,-240.99999999999966,69.9999999999923,-68.00000000000139,-363.00000000002797,-280.9999999999979,-319.0000000000026,-200.00000000000017,,-2375.0000000000277
2017.01.02,-147.00000000000824,-0.999999999995449,-747.9999999999931,33.999999999991815,69.9999999999923,-58.99999999999794,-364.0000000000043,-160.00000000000458,-281.0000000000201,-161.99999999999548,,-1818.000000000035
2017.01.02,-163.00000000000205,-97.9999999999981,-785.9999999999978,33.00000000000125,118.99999999999133,-212.00000000000108,-399.0000000000009,-191.99999999999218,-352.000000000019,-161.99999999999548,,-2212.000000000014
2017.01.02,-185.99999999999727,-134.99999999999625,-821.9999999999894,64.99999999999773,118.99999999999133,-77.00000000000485,-383.0000000000098,-366.999999999984,-361.0000000000113,-161.00000000001114,,-2308.0000000000146
2017.01.02,-192.00000000001438,-89.99999999999008,-773.0000000000015,232.99999999998988,106.99999999999044,-361.9999999999957,-470.0000000000273,-512.0000000000014,-466.00000000001086,-171.00000000001003,,-2696.000000000071
2017.01.02,-189.00000000001694,-200.00000000000017,-807.0000000000022,384.9999999999909,106.99999999999044,-56.99999999999594,-738.000000000028,-529.999999999986,-781.0000000000094,-114.0000000000141,,-2924.0000000000714
2017.01.02,-175.99999999999838,-257.9999999999916,-800.0000000000007,488.9999999999901,70.99999999999883,-32.999999999994145,-1070.0000000000216,-533.99999999999,-864.0000000000203,66.99999999999484,,-3108.0000000000327
2017.01.02,-182.0000000000155,-345.99999999999073,-946.9999999999867,518.9999999999912,88.99999999999464,-210.99999999999451,-951.0000000000218,-414.9999999999876,-925.0000000000202,73.99999999999629,,-3295.0000000000346
2017.01.02,-135.00000000001845,-372.99999999999,-1036.999999999999,403.99999999999636,214.99999999999852,-287.9999999999994,-961.0000000000127,-42.999999999993044,-811.0000000000061,-80.99999999999774,,-3110.0000000000214
2017.01.02,-80.00000000001339,-424.9999999999976,-966.9999999999845,504.99999999999545,130.99999999999224,-231.0000000000034,-930.0000000000068,31.000000000003247,-880.0000000000141,59.99999999999339,,-2786.000000000036
2017.01.02,-22.0000000000109,-387.99999999999943,-960.0000000000053,448.99999999999807,150.99999999999002,-171.99999999999437,-873.0000000000189,153.00000000000313,-773.0000000000015,122.99999999998423,,-2312.000000000055
2017.01.02,153.9999999999875,-340.9999999999913,-856.9999999999967,328.00000000000296,284.9999999999908,-58.99999999999794,-652.0000000000152,300.99999999999574,-590.0000000000016,109.99999999998789,,-1321.000000000038
2017.01.02,214.99999999998744,-345.99999999999073,-809.9999999999997,307.9999999999927,241.99999999999778,-41.000000000002146,-472.0000000000084,170.00000000000347,-614.0000000000034,38.99999999998904,,-1309.0000000000339
2017.01.02,219.99999999999798,-352.9999999999922,-734.9999999999968,376.99999999999534,290.9999999999968,-41.9999999999976,-522.0000000000198,175.00000000001404,-541.0000000000136,180.0000000000024,,-950.0000000000135
2017.01.02,266.999999999995,-352.9999999999922,-716.0000000000056,402.000000000001,302.9999999999977,-61.999999999995396,-500.0,245.0000000000063,-520.0000000000093,154.99999999999403,,-779.0000000000082
2017.01.02,248.99999999998812,-325.99999999999295,-760.0000000000051,384.00000000000034,322.9999999999955,-83.9999999999952,-572.0000000000027,263.99999999999756,-435.0000000000076,133.99999999998968,,-823.0000000000325
2017.01.02,336.9999999999873,-313.99999999999204,-751.9999999999972,289.0000000000015,369.99999999999255,-75.9999999999983,-524.0000000000009,97.00000000001374,-368.00000000001273,143.00000000000423,,-798.0000000000018
2017.01.02,349.99999999998363,-374.999999999992,-713.9999999999924,232.99999999998988,427.99999999999505,-41.000000000002146,-345.0000000000273,138.0000000000159,-476.0000000000098,197.99999999998707,,-604.0000000000521
2017.01.02,351.99999999999676,-352.9999999999922,-722.0000000000005,243.99999999999977,432.9999999999945,-68.00000000000139,-370.00000000000455,273.0000000000121,-436.9999999999985,235.99999999999176,,-412.00000000000233
2017.01.02,351.99999999999676,-290.9999999999968,-758.9999999999985,262.999999999991,546.9999999999975,-36.999999999998145,-358.0000000000041,351.0000000000124,-367.0000000000062,309.0000000000037,,9.999999999997499
2017.01.02,341.99999999999784,-288.9999999999948,-719.000000000003,281.9999999999965,547.999999999993,-63.00000000000195,-392.00000000002433,388.9999999999949,-285.00000000000193,411.99999999999017,,224.99999999994628
2017.01.02,319.0000000000026,-238.99999999998923,-732.9999999999836,301.9999999999925,616.9999999999898,-70.99999999999883,-466.0000000000082,304.00000000001535,-228.00000000000597,415.99999999999415,,221.00000000000853
2017.01.02,326.9999999999884,-275.99999999999847,-709.0000000000041,274.0000000000009,512.9999999999968,-63.00000000000195,-433.00000000002115,331.0000000000146,-324.0000000000132,395.99999999999636,,35.999999999958334
2017.01.02,320.9999999999935,-266.999999999995,-726.9999999999887,262.999999999991,531.9999999999991,-87.00000000000374,-377.00000000000955,333.0000000000055,-279.00000000000705,374.999999999992,,86.99999999997704
2017.01.02,334.9999999999964,-270.99999999999903,-724.9999999999978,262.00000000000045,550.9999999999903,-63.00000000000195,-422.00000000002547,361.0000000000113,-182.0000000000155,390.0000000000015,,235.99999999996024
2017.01.02,374.999999999992,-268.99999999999704,-706.999999999991,242.999999999995,516.9999999999897,-58.99999999999794,-361.0000000000184,415.0000000000098,-197.00000000000273,329.00000000000153,,285.99999999998073
2017.01.02,411.99999999999017,-288.9999999999948,-678.9999999999852,284.9999999999966,504.9999999999999,-46.00000000000159,-400.0000000000057,384.00000000000654,-195.00000000001182,289.9999999999903,,266.9999999999843
2017.01.02,442.9999999999934,-281.99999999999335,-631.0000000000038,341.99999999999875,515.9999999999942,-107.99999999999699,-386.0000000000241,451.0000000000014,-187.00000000000384,365.99999999999966,,523.9999999999654
2017.01.02,428.9999999999905,-300.0000000000003,-600.0000000000006,390.99999999999113,474.9999999999921,-112.99999999999643,-408.00000000001546,443.0000000000156,-192.00000000001438,326.9999999999884,,451.9999999999506
2017.01.02,386.9999999999818,-288.9999999999948,-665.9999999999889,396.99999999999136,420.9999999999936,-112.99999999999643,-620.0000000000045,354.0000000000099,-186.0000000000195,228.00000000000597,,-87.00000000002149
2017.01.02,413.99999999998107,-308.9999999999926,-653.999999999999,426.9999999999925,424.9999999999976,-117.00000000000044,-577.0000000000266,392.9999999999989,-131.99999999999878,190.99999999998562,,60.99999999993835
2017.01.02,429.99999999999704,-272.99999999998994,-653.999999999999,456.99999999999363,414.9999999999987,-166.99999999999494,-589.0000000000271,409.0000000000149,-90.00000000001229,161.99999999999548,,99.99999999997654
2017.01.02,432.9999999999945,-265.99999999999955,-651.9999999999859,444.0000000000026,420.9999999999936,-132.99999999999423,-537.0000000000061,417.0000000000007,-104.99999999999955,163.9999999999864,,185.9999999999924
2017.01.02,500.9999999999959,-325.99999999999295,-612.9999999999969,292.99999999999216,215.99999999999397,-134.99999999999625,-500.0,466.9999999999952,-51.000000000001044,62.99999999999084,,-85.00000000001907
2017.01.03,480.99999999999807,-327.99999999999494,-553.0000000000035,116.99999999999022,201.99999999999108,-244.99999999999523,-396.000000000015,327.99999999999494,-190.00000000000128,-32.999999999994145,,-617.0000000000298
2017.01.03,441.0000000000025,-202.9999999999976,-584.9999999999911,165.99999999999682,306.9999999999906,-39.00000000000014,-263.00000000000523,306.00000000000625,-136.00000000000279,-127.00000000001043,,-133.00000000001114
2017.01.03,346.9999999999862,-144.99999999999514,-773.9999999999858,114.99999999999488,413.99999999999216,-51.000000000001044,-312.0000000000118,180.0000000000024,-29.00000000001235,-107.00000000001265,,-362.0000000000432
2017.01.03,410.99999999998363,-144.99999999999514,-758.9999999999985,224.99999999999432,473.99999999999665,-46.00000000000159,-446.0000000000264,300.00000000001137,79.99999999999119,-138.0000000000159,,-44.00000000006034
2017.01.03,383.99999999998437,-127.99999999999478,-705.9999999999844,268.99999999999125,476.9999999999941,-43.999999999999595,-418.00000000000637,354.9999999999942,64.99999999998174,-66.00000000001049,,187.99999999995
2017.01.03,352.9999999999811,-125.99999999999278,-649.999999999995,359.99999999999943,476.9999999999941,-31.000000000003247,-425.00000000001137,285.00000000000193,-16.000000000016,-16.000000000016,,210.9999999999422
2017.01.03,274.9999999999808,-123.99999999999079,-641.0000000000027,357.9999999999899,468.9999999999972,-43.00000000000415,-452.0000000000266,232.00000000000998,-102.00000000000209,29.999999999996696,,1.9999999999481943
2017.01.03,270.99999999999903,-59.99999999999339,-598.999999999994,430.9999999999974,511.9999999999902,-27.999999999994696,-509.00000000001455,224.000000000002,-64.0000000000196,-65.00000000000395,,112.99999999996854
2017.01.03,241.00000000000233,87.00000000000374,-635.9999999999922,478.9999999999992,536.9999999999986,-48.99999999999905,-560.0000000000023,307.99999999999716,278.9999999999848,-78.00000000000028,,607.9999999999923
2017.01.03,239.99999999999577,133.00000000000534,-658.9999999999874,438.99999999999295,564.9999999999933,-48.99999999999905,-542.0000000000016,351.99999999999676,392.9999999999989,-107.99999999999699,,763.999999999998
2017.01.03,272.99999999998994,166.00000000001057,-629.9999999999973,457.9999999999984,587.9999999999997,-36.999999999998145,-497.0000000000141,453.99999999999886,413.99999999998107,-170.00000000000347,,1018.9999999999657
2017.01.03,231.99999999998778,196.00000000000728,-611.9999999999903,500.0,597.9999999999985,-10.999999999994348,-539.0000000000157,443.0000000000156,395.99999999999636,-119.00000000000244,,1084.0000000000025
2017.01.03,195.9999999999962,199.00000000000472,-641.0000000000027,510.9999999999957,627.9999999999952,-10.999999999994348,-566.0000000000025,412.00000000001234,391.9999999999924,-75.00000000000284,,1044.999999999994
2017.01.03,200.99999999998454,202.0000000000022,-641.999999999987,504.99999999999545,685.9999999999977,-9.999999999998899,-549.0000000000066,387.000000000004,401.99999999999125,28.999999999990145,,1210.999999999973
2017.01.03,200.99999999998454,239.0000000000003,-594.99999999999,501.99999999999534,715.9999999999944,26.999999999999247,-479.0000000000134,459.0000000000094,452.99999999999227,24.000000000001798,,1546.9999999999739
2017.01.03,261.0000000000001,226.00000000000398,-594.0000000000057,456.99999999999363,702.9999999999981,44.99999999999504,-455.0000000000125,466.00000000001086,451.99999999998573,-19.00000000001345,,1541.9999999999557
2017.01.03,227.99999999998377,205.00000000001074,-617.9999999999852,420.99999999999227,699.9999999999895,34.99999999999615,-472.0000000000084,456.9999999999963,383.0,-28.000000000005798,,1310.9999999999695
2017.01.03,212.99999999999653,224.000000000002,-661.9999999999848,442.99999999999784,751.9999999999972,28.000000000005798,-670.0000000000159,470.9999999999992,398.9999999999938,-5.999999999994898,,1191.9999999999966
2017.01.03,218.99999999999142,59.000000000009045,-768.9999999999975,560.0000000000023,633.9999999999901,-87.00000000000374,-883.0000000000098,398.00000000000944,396.9999999999807,-100.0000000000112,,427.9999999999607
2017.01.03,285.00000000000193,-14.999999999998348,-892.9999999999883,620.9999999999951,600.999999999996,-177.00000000000495,-1168.0000000000064,202.00000000001327,364.9999999999931,-102.00000000000209,,-281.0000000000007
2017.01.03,280.9999999999979,29.000000000001247,-953.0000000000039,646.0000000000008,640.9999999999916,-317.0000000000006,-1101.0000000000275,371.99999999999454,451.99999999998573,-96.00000000000719,,-46.00000000006739
2017.01.03,407.0000000000018,49.00000000001015,-888.9999999999842,578.9999999999935,711.9999999999905,-295.99999999999625,-1024.000000000001,546.000000000002,783.9999999999848,-69.00000000000794,,798.9999999999934
2017.01.03,573.0000000000013,-12.999999999996348,-831.9999999999883,596.9999999999942,738.9999999999897,-241.00000000000233,-970.0000000000273,785.0000000000134,666.9999999999953,-137.00000000000932,,1167.9999999999702
2017.01.03,320.9999999999935,-19.999999999997797,-1302.0000000000032,542.0000000000016,753.9999999999991,-565.0000000000044,-1363.000000000028,351.0000000000124,930.999999999993,-197.00000000000273,,-548.0000000000366
2017.01.03,243.99999999999977,-20.999999999993246,-1333.9999999999907,531.9999999999965,696.999999999992,-600.999999999996,-1437.0000000000118,299.00000000000483,950.9999999999908,-262.00000000000665,,-932.0000000000146
2017.01.03,322.00000000000006,-44.99999999999504,-1332.999999999984,518.0000000000007,699.9999999999895,-571.9999999999948,-1405.0000000000011,391.000000000008,950.9999999999908,-285.00000000000193,,-757.999999999988
2017.01.03,377.9999999999894,-91.99999999999208,-1465.0000000000052,492.999999999995,675.9999999999989,-671.9999999999948,-1505.0000000000239,205.00000000001074,1059.9999999999943,-436.00000000001415,,-1358.0000000000418
2017.01.03,352.9999999999811,-90.99999999999665,-1383.000000000001,498.9999999999952,634.9999999999967,-624.9999999999977,-1395.0000000000102,154.0000000000097,1151.9999999999975,-468.00000000000176,,-1169.0000000000268
2017.01.03,299.99999999998914,-27.999999999994696,-1496.9999999999927,390.99999999999113,740.9999999999917,-687.9999999999998,-1483.000000000004,65.00000000000395,1253.9999999999995,-483.0000000000112,,-1428.0000000000266
2017.01.03,424.99999999998647,-37.99999999999359,-1497.9999999999993,296.99999999999704,751.9999999999972,-646.9999999999976,-1356.000000000023,219.00000000001364,1388.999999999996,-568.000000000013,,-1025.0000000000362
2017.01.03,386.9999999999818,69.00000000000794,-1532.0,295.99999999999227,734.9999999999968,-666.9999999999953,-1398.0000000000246,209.9999999999991,1486.9999999999939,-605.9999999999955,,-1019.0000000000434
2017.01.03,427.99999999998397,25.00000000000835,-1497.9999999999993,304.9999999999926,695.9999999999966,-656.000000000001,-1361.0000000000184,224.000000000002,1356.999999999986,-612.0000000000125,,-1092.0000000000618
2017.01.03,553.9999999999878,-8.999999999992347,-1319.0000000000034,360.99999999999,616.9999999999898,-532.9999999999945,-1167.0000000000016,378.00000000001165,1297.999999999999,-673.0000000000125,,-493.00000000002615
2017.01.03,631.9999999999882,52.000000000007596,-1096.9999999999925,438.0000000000024,575.9999999999987,-421.0000000000047,-1056.0000000000116,530.0000000000082,1311.9999999999798,-683.9999999999957,,281.99999999998045
2017.01.03,769.9999999999818,-88.99999999999464,-1163.000000000003,343.9999999999941,629.9999999999973,-507.0000000000019,-1141.0000000000196,934.9999999999969,1575.9999999999995,-778.9999999999964,,575.9999999999541
2017.01.03,861.0000000000007,-42.999999999993044,-931.9999999999995,235.99999999999,518.9999999999917,-368.00000000000165,-772.0000000000198,1093.999999999995,1506.9999999999916,-827.0,,1274.999999999955
2017.01.03,710.999999999995,96.00000000000719,-956.0000000000013,250.0,527.9999999999951,-405.9999999999952,-694.0000000000168,957.0000000000078,1370.9999999999889,-804.0000000000047,,1052.999999999976
2017.01.03,531.9999999999991,218.00000000000708,-798.9999999999942,113.99999999999011,610.9999999999949,-236.99999999999832,-376.0000000000048,734.0000000000124,1343.9999999999895,-665.0000000000044,,1475.9999999999914
2017.01.03,665.9999999999889,226.00000000000398,-773.9999999999858,179.9999999999926,640.9999999999916,-234.99999999999633,-355.0000000000182,680.9999999999983,1396.9999999999816,-612.0000000000125,,1814.9999999999438
2017.01.03,605.9999999999955,236.00000000000287,-770.000000000004,149.0000000000009,655.9999999999899,-222.99999999999542,-290.00000000002046,713.0000000000081,1361.9999999999966,-605.9999999999955,,1832.9999999999782
2017.01.03,634.0000000000013,258.0000000000027,-705.0000000000001,-39.00000000000148,653.999999999999,-151.9999999999966,-107.00000000002774,778.9999999999964,1326.9999999999893,-561.9999999999958,,2086.999999999967
2017.01.03,700.999999999996,195.00000000000074,-680.9999999999983,-67.00000000000728,631.9999999999992,-127.99999999999478,-50.00000000001137,927.0000000000111,1283.9999999999964,-628.0000000000064,,2184.9999999999854
2017.01.03,851.0000000000017,142.00000000000878,-696.999999999992,98.99999999998954,627.9999999999952,-124.00000000000189,-105.00000000001819,1080.0000000000143,1302.9999999999875,-581.0000000000093,,2595.9999999999754
2017.01.03,878.9999999999853,136.00000000000279,-703.9999999999935,79.9999999999983,537.9999999999941,-139.00000000000023,-93.00000000001774,1036.0000000000148,1263.9999999999984,-641.0000000000027,,2355.9999999999795
2017.01.03,828.9999999999909,129.00000000000134,-716.0000000000056,143.00000000000068,542.9999999999935,-190.00000000000128,-187.00000000001182,992.9999999999994,1278.9999999999857,-649.999999999995,,2172.9999999999577
2017.01.03,847.9999999999822,128.00000000000588,-644.9999999999844,128.0000000000001,572.9999999999902,-161.00000000000003,-131.00000000000023,958.0000000000144,1274.9999999999818,-639.9999999999961,,2332.9999999999936
2017.01.03,859.9999999999941,129.00000000000134,-675.9999999999877,155.9999999999917,487.99999999999955,-188.9999999999947,-156.0000000000059,1007.0000000000024,1337.9999999999948,-743.0000000000048,,2213.999999999991
2017.01.03,856.9999999999967,100.00000000000009,-675.0000000000034,173.99999999999238,524.9999999999977,-187.9999999999993,-230.0000000000182,1022.0000000000118,1354.999999999995,-695.0000000000011,,2244.999999999972
2017.01.04,841.0000000000028,69.00000000000794,-678.9999999999852,149.0000000000009,540.9999999999915,-217.0000000000005,-231.00000000002296,1079.0000000000077,1238.99999999999,-581.0000000000093,,2209.9999999999827
2017.01.04,854.9999999999835,76.0000000000094,-673.9999999999968,61.99999999999761,550.9999999999903,-192.00000000000327,-172.00000000002547,1065.0000000000048,1231.9999999999886,-585.0000000000133,,2217.9999999999354
2017.01.04,821.9999999999894,115.00000000000954,-594.0000000000057,164.00000000000148,526.9999999999997,-161.99999999999548,-167.0000000000016,1093.0000000000107,1229.9999999999977,-686.0000000000089,,2341.9999999999973
2017.01.04,800.0000000000007,187.00000000000384,-573.0000000000013,209.00000000000318,522.9999999999957,-114.99999999999844,-175.00000000001137,1083.0000000000118,1302.9999999999875,-709.0000000000041,,2532.9999999999877
2017.01.04,825.9999999999934,121.00000000000443,-645.999999999991,227.99999999999443,474.9999999999921,-163.00000000000205,-253.00000000001432,1085.0000000000027,1347.9999999999936,-832.9999999999949,,2187.9999999999786
2017.01.04,880.9999999999984,160.00000000000458,-703.9999999999935,188.99999999999295,354.9999999999942,-197.99999999999818,-337.0000000000175,1026.0000000000157,1435.9999999999927,-1076.0000000000102,,1731.9999999999789
2017.01.04,931.9999999999995,145.00000000000622,-751.9999999999972,287.9999999999967,417.99999999999613,-231.0000000000034,-441.0000000000025,958.9999999999987,1549.9999999999848,-1015.9999999999947,,1851.9999999999845
2017.01.04,919.9999999999875,173.00000000000094,-753.9999999999881,325.9999999999934,425.99999999999307,-241.00000000000233,-652.0000000000152,946.0000000000024,1579.9999999999814,-1031.000000000004,,1692.999999999949
2017.01.04,888.9999999999842,216.0000000000051,-749.999999999984,460.9999999999985,463.9999999999977,-239.99999999999577,-642.0000000000243,839.0000000000119,1557.9999999999927,-1012.0000000000128,,1782.9999999999736
2017.01.04,881.9999999999828,212.00000000000108,-716.0000000000056,362.99999999999955,425.99999999999307,-183.99999999999528,-579.0000000000077,795.0000000000124,1558.9999999999993,-1049.9999999999955,,1707.9999999999845
2017.01.04,861.0000000000007,286.00000000000847,-756.0000000000011,367.999999999995,485.99999999999756,-222.99999999999542,-582.000000000022,826.0000000000156,1676.9999999999952,-1066.9999999999957,,1875.999999999998
2017.01.04,844.0000000000003,284.0000000000065,-749.999999999984,346.9999999999942,489.99999999999045,-216.0000000000051,-569.0000000000168,731.9999999999993,1667.9999999999807,-1062.0000000000073,,1767.9999999999582
2017.01.04,824.0000000000025,282.99999999999994,-766.0,372.99999999999045,504.9999999999999,-212.99999999999653,-564.0000000000214,723.0000000000069,1657.9999999999818,-1039.000000000012,,1783.9999999999516
2017.01.04,812.999999999997,285.00000000000193,-767.9999999999909,423.0000000000018,528.9999999999906,-214.99999999999852,-580.0000000000125,778.9999999999964,1632.9999999999955,-995.0000000000125,,1903.9999999999684
2017.01.04,812.999999999997,297.00000000000284,-770.9999999999884,424.99999999999716,552.9999999999924,-224.9999999999974,-736.0000000000184,740.0000000000073,1694.9999999999798,-1005.9999999999958,,1784.9999999999764
2017.01.04,786.9999999999822,269.00000000000813,-793.9999999999836,521.0000000000008,551.9999999999969,-239.99999999999577,-781.0000000000059,714.0000000000147,1624.9999999999875,-948.0000000000155,,1704.999999999989
2017.01.04,733.9999999999902,268.0000000000016,-846.9999999999977,475.9999999999991,587.9999999999997,-266.999999999995,-833.0000000000268,693.9999999999947,1661.0000000000014,-876.9999999999944,,1596.9999999999723
2017.01.04,689.9999999999907,304.00000000000426,-851.0000000000017,429.00000000000205,640.9999999999916,-246.99999999999721,-752.0000000000095,712.0000000000015,1632.9999999999955,-846.0000000000134,,1712.9999999999634
2017.01.04,496.99999999999187,303.0000000000088,-1049.9999999999955,399.0000000000009,652.9999999999925,-395.99999999999636,-1058.0000000000211,443.99999999999994,1519.999999999988,-792.0000000000149,,519.9999999999542
2017.01.04,476.9999999999941,314.0000000000032,-1022.9999999999961,441.99999999999307,638.9999999999895,-331.999999999999,-968.0000000000177,446.0000000000131,1544.9999999999964,-821.000000000005,,718.9999999999714
2017.01.04,391.9999999999924,346.0000000000019,-980.9999999999875,354.99999999998977,630.9999999999927,-285.9999999999974,-864.0000000000043,568.9999999999973,1614.9999999999886,-1027.0000000000002,,749.9999999999734
2017.01.04,474.999999999981,573.0000000000013,-997.0000000000034,375.0,751.9999999999972,-324.00000000000205,-779.0000000000248,868.000000000002,1879.9999999999927,-1018.0000000000077,,1804.9999999999359
2017.01.04,461.0000000000003,577.0000000000052,-788.9999999999952,298.9999999999924,729.9999999999973,-156.00000000000057,-555.0000000000068,981.999999999994,1851.999999999987,-931.0000000000151,,2469.9999999999586
2017.01.04,447.99999999998175,576.0000000000099,-876.9999999999944,308.9999999999975,685.9999999999977,-190.00000000000128,-624.0000000000236,1168.0000000000134,1741.999999999999,-983.0000000000006,,2254.9999999999795
2017.01.04,438.9999999999894,494.00000000000557,-913.9999999999926,301.9999999999925,656.9999999999965,-254.99999999999412,-679.000000000002,1156.0000000000014,1697.9999999999995,-948.9999999999999,,1948.9999999999964
2017.01.04,510.99999999999477,506.0000000000064,-875.0000000000035,204.9999999999983,775.9999999999989,-188.9999999999947,-511.0000000000241,1503.9999999999943,1692.9999999999889,-808.0000000000088,,2811.9999999999504
2017.01.04,537.9999999999941,549.0000000000106,-800.9999999999851,85.99999999999852,795.9999999999967,-139.00000000000023,-290.00000000002046,1580.0000000000036,1717.9999999999973,-797.0000000000033,,3239.9999999999914
2017.01.04,420.9999999999825,472.00000000000574,-1036.999999999999,105.99999999999454,779.9999999999918,-265.99999999999955,-525.0000000000057,1300.0000000000123,1690.999999999998,-802.0000000000139,,2139.9999999999663
2017.01.04,363.0000000000022,468.00000000000176,-1061.9999999999852,113.99999999999011,703.9999999999935,-297.9999999999983,-605.0000000000182,1244.0000000000007,1695.9999999999864,-863.0000000000138,,1760.999999999959
2017.01.04,422.9999999999956,492.0000000000035,-922.999999999985,212.0000000000033,697.9999999999986,-248.99999999999923,-570.0000000000216,1546.000000000003,1722.9999999999857,-892.0000000000039,,2459.99999999998
2017.01.04,351.99999999999676,486.00000000000864,-991.9999999999928,150.99999999999625,740.9999999999917,-278.00000000000045,-567.0000000000073,1724.0000000000143,1708.9999999999827,-785.0000000000134,,2540.9999999999764
2017.01.04,312.9999999999855,536.0000000000032,-1007.9999999999867,206.99999999999363,758.9999999999985,-275.000000000003,-638.0000000000052,1561.9999999999968,1707.9999999999984,-792.9999999999993,,2370.999999999982
2017.01.04,303.9999999999932,562.0000000000069,-1080.9999999999986,-31.00000000000591,792.9999999999993,-280.9999999999979,-616.0000000000139,1537.0000000000107,1727.9999999999961,-846.0000000000134,,2068.9999999999764
2017.01.04,335.9999999999808,556.0000000000009,-1011.9999999999907,-96.00000000000364,777.9999999999898,-219.99999999999798,-384.00000000001455,1465.0000000000052,1506.9999999999916,-862.0000000000072,,2067.9999999999545
2017.01.04,377.9999999999894,545.0000000000066,-875.0000000000035,-21.000000000000796,707.9999999999975,-71.99999999999429,-216.00000000000819,1610.0000000000002,1361.9999999999966,-815.9999999999945,,2602.999999999989
2017.01.04,280.9999999999979,565.0000000000044,-875.999999999988,-39.00000000000148,688.9999999999952,-21.999999999999797,-369.0000000000282,1714.0000000000155,1318.9999999999814,-936.0000000000035,,2325.999999999973
2017.01.04,210.99999999998343,646.0000000000022,-827.0,128.99999999999068,570.9999999999993,-44.99999999999504,-467.00000000001296,1819.9999999999993,1295.9999999999861,-954.0000000000103,,2379.9999999999422
2017.01.04,231.99999999998778,604.0000000000045,-750.9999999999906,399.9999999999915,556.9999999999964,-46.00000000000159,-581.0000000000173,1815.9999999999955,1320.9999999999943,-870.0000000000152,,2681.9999999999454
2017.01.04,-72.0000000000054,626.0000000000043,-905.0000000000002,390.99999999999113,524.9999999999977,-205.99999999999508,-768.0000000000007,1549.0000000000005,1366.0000000000005,-882.000000000005,,1623.9999999999877
