date,GBPUSD,AUDUSD,GBPCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURAUD,AUDNZD,empty,sum
2017.01.02,31.999999999987594,-378.999999999996,-844.0000000000003,554.000000000002,183.99999999999528,-127.99999999999478,-803.0000000000257,221.00000000000452,-750.0000000000063,188.9999999999947,,-1724.0000000000389
2017.01.02,275.9999999999874,-329.999999999997,-644.0000000000001,472.999999999999,290.9999999999968,4.000000000004,-492.00000000001864,714.999999999999,-552.0000000000191,198.99999999999363,,-60.00000000005514
2017.01.02,237.99999999998266,-291.99999999999227,-705.0000000000001,412.9999999999967,339.99999999999585,-27.999999999994696,-472.0000000000084,324.0000000000132,-476.0000000000098,211.00000000000563,,-447.0000000000113
2017.01.02,364.9999999999931,-315.9999999999941,-600.9999999999849,384.9999999999909,322.9999999999955,34.000000000000696,-363.00000000002797,452.00000000000796,-508.00000000001955,229.99999999999687,,0.9999999999585043
2017.01.02,278.9999999999848,-293.99999999999426,-666.9999999999953,436.9999999999976,312.9999999999966,-16.0000000000049,-486.0000000000184,316.0000000000052,-482.00000000000466,226.99999999999943,,-373.000000000034
2017.01.02,312.9999999999855,-269.9999999999925,-666.9999999999953,429.00000000000205,361.0000000000002,-41.000000000002146,-473.0000000000132,297.0000000000139,-333.0000000000055,178.99999999999582,,-205.0000000000111
2017.01.02,346.0000000000019,-308.9999999999926,-700.999999999996,439.9999999999977,384.9999999999909,-56.99999999999594,-505.0000000000239,347.0000000000084,-368.00000000001273,218.99999999999142,,-203.00000000003087
2017.01.02,390.0000000000015,-289.9999999999903,-658.0000000000031,314.9999999999977,435.9999999999919,-27.999999999994696,-309.0000000000259,224.000000000002,-298.00000000002046,265.99999999998846,,47.99999999994722
2017.01.02,393.99999999998323,-339.99999999999585,-652.9999999999925,253.99999999999068,444.9999999999954,-26.999999999999247,-255.00000000002387,341.00000000001353,-398.00000000000944,329.99999999998585,,90.99999999994776
2017.01.02,364.9999999999931,-277.99999999998937,-699.0000000000052,304.00000000000205,562.9999999999912,-19.00000000000235,-343.00000000001774,368.9999999999971,-287.9999999999994,357.99999999999164,,331.9999999999611
2017.01.02,403.99999999998215,-225.99999999999287,-580.999999999987,347.999999999999,605.0,14.000000000002899,-319.0000000000168,601.000000000007,-237.00000000002052,429.99999999999704,,1038.999999999971
2017.01.02,401.99999999999125,-216.99999999998943,-679.9999999999917,328.00000000000296,657.9999999999919,-48.000000000003595,-355.0000000000182,463.9999999999977,-176.00000000002058,489.99999999999045,,865.9999999999508
2017.01.02,354.9999999999942,-219.99999999999798,-679.9999999999917,331.99999999999363,631.9999999999992,-48.99999999999905,-397.0000000000198,426.9999999999996,-218.00000000000708,424.00000000000216,,605.9999999999733
2017.01.02,332.9999999999833,-262.999999999991,-687.9999999999998,322.9999999999933,536.9999999999986,-24.000000000001798,-328.00000000000296,348.9999999999993,-255.00000000000523,436.9999999999985,,420.99999999997226
2017.01.02,359.99999999998255,-234.99999999999633,-710.999999999995,323.99999999999807,569.9999999999927,-34.000000000000696,-374.00000000002365,373.00000000000114,-180.0000000000024,412.9999999999967,,505.99999999995316
2017.01.02,400.00000000000034,-239.99999999999577,-627.9999999999841,299.99999999999716,568.9999999999973,-12.999999999996348,-288.0000000000109,456.00000000001194,-153.00000000000313,390.0000000000015,,793.000000000018
2017.01.02,465.99999999998863,-248.99999999999923,-588.9999999999951,325.9999999999934,524.9999999999977,-10.999999999994348,-210.00000000000796,529.0000000000017,-167.00000000000603,334.9999999999964,,954.9999999999752
2017.01.02,469.99999999999267,-247.99999999999267,-608.9999999999928,403.99999999999636,612.9999999999969,-10.999999999994348,-341.0000000000082,482.00000000000466,-133.00000000000534,439.99999999999596,,1066.9999999999932
2017.01.02,470.9999999999992,-272.99999999998994,-595.9999999999966,405.9999999999917,518.9999999999917,-38.0000000000047,-355.0000000000182,473.99999999999665,-146.00000000000168,370.00000000000364,,831.9999999999718
2017.01.02,448.9999999999883,-281.99999999999335,-584.9999999999911,420.0000000000017,483.0000000000001,-48.99999999999905,-382.000000000005,446.9999999999974,-179.00000000001802,348.9999999999993,,670.9999999999802
2017.01.02,417.99999999998505,-261.99999999999557,-651.0000000000016,493.9999999999998,444.9999999999954,-48.99999999999905,-550.0000000000114,405.0000000000109,-52.000000000007596,243.99999999999977,,441.9999999999758
2017.01.02,455.99999999998977,-251.99999999999667,-619.9999999999983,510.9999999999957,442.9999999999934,-60.00000000000449,-520.0000000000102,482.00000000000466,-68.00000000000139,228.00000000000597,,599.9999999999784
2017.01.02,444.9999999999843,-229.99999999999687,-624.9999999999867,487.99999999999955,434.9999999999965,-65.99999999999939,-523.0000000000246,425.0000000000087,0.9999999999843467,185.99999999999727,,535.9999999999632
2017.01.02,540.9999999999915,-233.99999999998977,-547.999999999993,506.9999999999908,465.9999999999998,-61.999999999995396,-438.0000000000166,573.0000000000013,39.999999999995595,211.99999999998997,,1056.999999999974
2017.01.02,523.9999999999911,-325.99999999999295,-322.00000000000006,322.9999999999933,215.99999999999397,-68.00000000000139,-344.0000000000225,522.0000000000002,156.00000000000057,275.000000000003,,955.9999999999652
2017.01.03,483.99999999999557,-156.99999999999602,-499.9999999999893,237.99999999999955,352.9999999999922,31.999999999998696,-131.00000000000023,385.00000000001313,-35.00000000000725,-22.0000000000109,,646.9999999999955
2017.01.03,512.0000000000014,-105.99999999999498,-550.9999999999903,167.99999999999216,451.9999999999969,14.999999999998348,-98.00000000001319,404.0000000000044,90.99999999999665,-60.99999999999994,,825.9999999999911
2017.01.03,464.9999999999821,-72.99999999998974,-644.0000000000001,259.9999999999909,475.99999999999864,7.9999999999968985,-212.0000000000175,340.00000000000693,145.99999999997948,-100.99999999999554,,664.9999999999521
2017.01.03,461.0000000000003,-109.99999999999899,-685.9999999999866,329.9999999999983,512.9999999999968,-43.999999999999595,-344.0000000000225,392.00000000001455,144.99999999999514,-31.000000000003247,,625.9999999999941
2017.01.03,397.99999999998727,-59.99999999999339,-614.0000000000034,403.99999999999636,497.99999999999847,-4.000000000004,-359.00000000000887,385.00000000001313,109.99999999998789,-11.00000000000545,,746.9999999999679
2017.01.03,383.99999999998437,-122.99999999999534,-611.9999999999903,368.9999999999998,509.9999999999993,-21.00000000000435,-315.00000000002615,300.00000000001137,-4.000000000004,107.99999999999699,,595.9999999999716
2017.01.03,286.99999999999284,-55.99999999998939,-587.0000000000042,480.99999999999454,589.9999999999906,-4.999999999999449,-423.0000000000018,253.00000000001432,-13.000000000018552,231.0000000000034,,757.9999999999823
2017.01.03,281.99999999998226,99.00000000000463,-584.9999999999911,521.0000000000008,545.9999999999909,-14.000000000002899,-472.0000000000084,319.0000000000026,310.9999999999946,-51.000000000001044,,955.9999999999724
2017.01.03,251.00000000000122,138.00000000000477,-627.9999999999841,533.9999999999918,575.9999999999987,-38.0000000000047,-539.0000000000157,354.0000000000099,387.99999999998835,-70.0000000000145,,965.9999999999759
2017.01.03,290.9999999999968,175.00000000000293,-631.0000000000038,466.99999999999875,663.999999999998,-38.0000000000047,-460.00000000000796,466.9999999999952,518.9999999999806,-35.00000000000725,,1418.9999999999486
2017.01.03,293.99999999999426,202.0000000000022,-570.9999999999882,507.99999999999557,609.9999999999994,21.00000000000435,-439.0000000000214,524.9999999999977,466.9999999999952,-97.9999999999981,,1518.999999999981
2017.01.03,231.99999999998778,230.000000000008,-591.9999999999925,548.9999999999924,655.9999999999899,24.000000000001798,-521.000000000015,465.0000000000043,443.99999999999994,-43.999999999999595,,1442.999999999977
2017.01.03,200.99999999998454,207.00000000000162,-634.0000000000013,521.9999999999914,685.9999999999977,-7.9999999999968985,-535.000000000025,422.9999999999956,418.9999999999916,31.000000000003247,,1311.9999999999425
2017.01.03,228.99999999999034,263.0000000000021,-567.9999999999907,524.0000000000009,761.999999999996,51.99999999999649,-458.00000000002683,500.9999999999959,465.99999999998863,85.99999999998609,,1856.999999999939
2017.01.03,261.9999999999845,259.0000000000092,-546.9999999999864,516.9999999999959,735.9999999999923,53.00000000000304,-434.0000000000259,496.00000000000756,492.9999999999879,45.99999999999049,,1880.9999999999584
2017.01.03,308.9999999999815,228.00000000000597,-577.9999999999897,456.99999999999363,721.9999999999893,56.0000000000005,-385.0000000000193,540.0000000000072,484.9999999999799,0.9999999999843467,,1834.9999999999334
2017.01.03,241.99999999998667,229.00000000000142,-607.0000000000019,484.99999999999943,752.9999999999926,53.999999999998494,-458.00000000002683,509.00000000000387,408.9999999999927,75.00000000000284,,1690.999999999949
2017.01.03,224.99999999998633,282.99999999999994,-644.9999999999844,616.9999999999902,761.999999999996,46.00000000000159,-668.0000000000064,521.0000000000159,504.9999999999999,-5.999999999994898,,1640.000000000004
2017.01.03,385.99999999999744,69.00000000000794,-726.0000000000044,664.999999999992,657.9999999999919,-56.0000000000005,-812.0000000000118,426.9999999999996,451.0000000000014,-52.000000000007596,,1009.999999999966
2017.01.03,397.99999999998727,72.0000000000054,-730.9999999999927,718.0000000000035,659.999999999994,-60.99999999999994,-890.0000000000148,429.00000000001273,471.9999999999835,-63.99999999999739,,1002.9999999999817
2017.01.03,434.9999999999854,60.99999999999994,-814.0000000000036,727.9999999999944,735.9999999999923,-261.0000000000001,-1005.0000000000239,558.0000000000141,831.9999999999883,-39.00000000001125,,1230.9999999999357
2017.01.03,783.9999999999848,66.00000000001049,-546.000000000002,738.9999999999901,799.9999999999897,7.9999999999968985,-700.000000000017,1130.0000000000089,806.99999999998,-26.999999999999247,,3060.9999999999422
2017.01.03,669.9999999999928,50.0000000000056,-753.0000000000036,721.9999999999942,767.9999999999909,-226.99999999999943,-926.0000000000161,919.0000000000032,988.9999999999955,-124.99999999999733,,2086.9999999999654
2017.01.03,383.99999999998437,-17.999999999995797,-1261.9999999999854,551.9999999999925,777.9999999999898,-544.9999999999955,-1292.0000000000016,408.00000000000836,1100.9999999999964,-190.00000000000128,,-84.0000000000081
2017.01.03,452.99999999999227,-15.999999999993797,-1122.9999999999852,610.99999999999,708.999999999993,-417.0000000000007,-1201.0000000000218,567.0000000000064,967.9999999999911,-234.00000000000088,,316.9999999999702
2017.01.03,490.999999999997,-44.99999999999504,-1265.9999999999893,560.0000000000023,757.999999999992,-514.9999999999987,-1303.0000000000257,527.0000000000108,1119.9999999999877,-275.000000000003,,51.999999999978
2017.01.03,513.9999999999923,-47.9999999999925,-1374.999999999993,507.99999999999557,734.9999999999968,-607.9999999999974,-1363.000000000028,446.9999999999974,1300.9999999999966,-411.0000000000058,,-300.00000000003786
2017.01.03,354.9999999999942,11.00000000000545,-1383.000000000001,519.999999999996,763.9999999999981,-624.9999999999977,-1385.0000000000193,170.00000000000347,1262.9999999999918,-326.0000000000041,,-636.000000000033
2017.01.03,502.9999999999868,-7.9999999999968985,-1444.9999999999852,424.99999999999716,760.9999999999894,-619.9999999999983,-1337.0000000000175,341.99999999999784,1387.9999999999893,-482.00000000000466,,-473.0000000000422
2017.01.03,563.9999999999867,110.00000000001009,-1343.0000000000052,310.99999999999284,802.9999999999982,-517.0000000000008,-1088.0000000000223,452.00000000000796,1536.9999999999884,-564.000000000009,,264.9999999999469
2017.01.03,463.9999999999977,72.0000000000054,-1451.0000000000023,427.99999999999727,741.9999999999982,-644.9999999999956,-1349.000000000018,275.000000000003,1547.9999999999939,-595.9999999999966,,-512.000000000017
2017.01.03,575.9999999999987,62.000000000006494,-1285.9999999999873,387.999999999991,721.9999999999893,-495.9999999999964,-1107.0000000000277,432.0000000000102,1398.9999999999948,-570.0000000000039,,119.99999999997522
2017.01.03,658.9999999999874,60.99999999999994,-1044.0000000000005,531.9999999999965,639.9999999999961,-409.0000000000038,-1012.0000000000005,534.0000000000123,1350.9999999999911,-554.00000000001,,757.9999999999686
2017.01.03,775.9999999999989,156.00000000000057,-1036.999999999999,465.999999999994,708.999999999993,-388.9999999999949,-951.0000000000218,991.0000000000085,1722.9999999999857,-625.0000000000089,,1818.9999999999557
2017.01.03,1154.999999999995,-6.999999999990347,-929.000000000002,411.00000000000136,679.9999999999917,-322.9999999999955,-723.0000000000132,1381.00000000001,1661.0000000000014,-731.9999999999993,,2573.999999999999
2017.01.03,878.000000000001,132.0000000000099,-810.999999999984,381.0000000000002,539.999999999996,-336.9999999999984,-559.0000000000259,1239.0000000000123,1635.999999999993,-800.0000000000007,,2299.0000000000036
2017.01.03,735.9999999999811,241.00000000000233,-700.999999999996,274.0000000000009,622.0000000000003,-182.00000000000438,-297.00000000002547,1069.0000000000089,1416.9999999999793,-632.0000000000103,,2546.999999999937
2017.01.03,715.9999999999833,232.00000000000998,-726.9999999999887,281.9999999999965,648.9999999999995,-202.0000000000022,-334.0000000000032,734.0000000000124,1405.9999999999961,-577.0000000000052,,2178.999999999998
2017.01.03,747.9999999999931,247.00000000000833,-729.9999999999862,204.9999999999983,679.9999999999917,-204.99999999999963,-238.00000000002797,902.0000000000028,1480.999999999999,-585.9999999999976,,2503.9999999999814
2017.01.03,666.9999999999953,298.0000000000094,-611.9999999999903,182.99999999999272,678.9999999999962,-141.99999999999767,-81.00000000001728,825.0000000000091,1385.9999999999984,-496.00000000000756,,2706.999999999988
2017.01.03,716.9999999999899,272.00000000000557,-671.9999999999837,13.999999999995794,673.9999999999968,-122.99999999999534,67.99999999998363,944.9999999999958,1354.999999999995,-544.9999999999955,,2704.999999999988
2017.01.03,886.9999999999934,198.00000000000927,-631.0000000000038,114.99999999999488,671.9999999999948,-87.99999999999919,-12.000000000000455,1114.9999999999993,1345.9999999999804,-548.0000000000151,,3053.9999999999536
2017.01.03,925.9999999999824,150.00000000000568,-626.9999999999998,134.9999999999909,639.9999999999961,-112.000000000001,-34.000000000020236,1109.0000000000043,1342.9999999999832,-560.0000000000049,,2969.999999999937
2017.01.03,902.9999999999872,137.00000000000932,-595.9999999999966,209.00000000000318,541.9999999999981,-107.99999999999699,-93.00000000001774,1137.9999999999945,1283.9999999999964,-641.0000000000027,,2774.9999999999745
2017.01.03,846.9999999999977,191.00000000000784,-560.0000000000049,164.00000000000148,610.9999999999949,-104.99999999999955,5.999999999971806,1001.0000000000074,1318.9999999999814,-537.0000000000097,,2936.999999999948
2017.01.03,932.9999999999839,159.00000000000912,-641.0000000000027,197.9999999999933,626.9999999999998,-160.00000000000458,-131.00000000000023,1105.0000000000005,1444.9999999999852,-608.0000000000085,,2926.999999999956
2017.01.03,906.9999999999911,154.0000000000097,-597.9999999999874,200.00000000000284,523.9999999999911,-155.00000000000514,-84.00000000000318,1029.0000000000132,1394.9999999999907,-695.0000000000011,,2677.000000000002
2017.01.03,907.9999999999977,100.00000000000009,-629.9999999999973,228.9999999999992,542.9999999999935,-173.9999999999964,-201.00000000002183,1154.0000000000105,1390.9999999999866,-527.0000000000108,,2792.999999999961
2017.01.04,899.9999999999897,90.0000000000012,-578.9999999999961,206.00000000000307,594.99999999999,-183.99999999999528,-161.00000000000136,1161.9999999999964,1289.9999999999911,-483.99999999999557,,2834.999999999983
2017.01.04,883.9999999999959,140.0000000000068,-560.9999999999893,221.00000000000364,550.9999999999903,-160.00000000000458,-148.00000000002456,1134.999999999997,1322.9999999999852,-581.0000000000093,,2803.999999999952
2017.01.04,852.9999999999926,216.0000000000051,-502.9999999999868,311.9999999999976,553.999999999999,-93.99999999999409,-131.00000000000023,1160.0000000000055,1342.9999999999832,-629.0000000000128,,3080.999999999989
2017.01.04,829.9999999999974,223.00000000000654,-548.9999999999995,278.99999999999636,551.9999999999969,-109.99999999999899,-132.000000000005,1124.9999999999982,1366.999999999985,-663.0000000000135,,2921.999999999963
2017.01.04,953.9999999999882,162.0000000000066,-617.0000000000009,265.00000000000057,489.99999999999045,-139.00000000000023,-188.0000000000166,1119.0000000000034,1434.9999999999864,-826.0000000000156,,2654.9999999999427
2017.01.04,983.9999999999849,202.0000000000022,-699.9999999999895,302.99999999999727,503.99999999999335,-192.00000000000327,-334.0000000000032,1070.9999999999998,1638.9999999999905,-954.0000000000103,,2522.9999999999613
2017.01.04,963.999999999987,206.00000000000617,-656.9999999999965,382.99999999999557,444.9999999999954,-171.99999999999437,-386.0000000000241,1000.0000000000009,1597.9999999999884,-995.9999999999969,,2384.999999999962
2017.01.04,927.9999999999955,238.0000000000049,-749.999999999984,501.99999999999534,522.9999999999957,-236.99999999999832,-632.000000000005,963.0000000000027,1729.999999999987,-977.0000000000057,,2287.999999999988
2017.01.04,926.999999999989,226.00000000000398,-665.0000000000044,493.9999999999998,472.9999999999901,-158.99999999999804,-533.0000000000155,851.0000000000017,1570.999999999989,-958.0000000000144,,2226.9999999999413
2017.01.04,883.9999999999959,324.00000000000205,-699.9999999999895,403.99999999999636,518.9999999999917,-165.9999999999995,-446.0000000000264,887.0000000000156,1729.999999999987,-1019.0000000000143,,2416.999999999958
2017.01.04,864.9999999999825,297.00000000000284,-719.000000000003,399.9999999999915,492.999999999999,-200.00000000000017,-479.0000000000134,851.0000000000017,1706.9999999999918,-1017.0000000000013,,2197.9999999999513
2017.01.04,856.9999999999967,327.00000000001063,-713.9999999999924,397.99999999999613,513.9999999999923,-187.9999999999993,-470.0000000000273,756.0000000000011,1737.999999999995,-1024.0000000000027,,2193.99999999997
2017.01.04,856.9999999999967,287.0000000000039,-737.9999999999942,432.9999999999927,555.9999999999899,-193.99999999999417,-538.0000000000109,801.0000000000073,1668.9999999999873,-922.0000000000006,,2210.999999999978
2017.01.04,852.9999999999926,327.00000000001063,-764.9999999999934,426.9999999999925,566.9999999999953,-214.99999999999852,-559.0000000000259,807.0000000000022,1777.9999999999907,-985.0000000000136,,2234.9999999999527
2017.01.04,824.0000000000025,329.00000000000153,-753.0000000000036,566.0000000000025,581.9999999999936,-209.9999999999991,-723.0000000000132,802.9999999999982,1736.9999999999886,-931.0000000000151,,2223.999999999956
2017.01.04,811.9999999999905,319.0000000000026,-760.0000000000051,533.0000000000013,613.9999999999924,-207.00000000000162,-696.0000000000264,785.0000000000134,1705.9999999999852,-866.9999999999956,,2238.9999999999573
2017.01.04,790.9999999999861,318.00000000000716,-787.0000000000043,481.9999999999993,644.9999999999956,-207.00000000000162,-653.00000000002,808.0000000000088,1674.999999999982,-819.0000000000142,,2252.9999999999386
2017.01.04,794.9999999999901,305.0000000000108,-808.9999999999931,484.99999999999943,697.9999999999986,-222.99999999999542,-684.0000000000259,785.9999999999978,1681.9999999999834,-754.9999999999945,,2279.999999999971
2017.01.04,591.9999999999925,319.0000000000026,-926.999999999989,492.999999999995,681.9999999999937,-282.0000000000045,-835.000000000008,571.9999999999948,1569.9999999999825,-714.999999999999,,1468.999999999961
2017.01.04,596.9999999999809,353.0000000000033,-964.9999999999936,476.99999999998965,676.9999999999943,-268.99999999999704,-852.0000000000039,604.0000000000045,1622.9999999999966,-807.0000000000022,,1437.9999999999723
2017.01.04,542.9999999999824,683.0000000000002,-834.0000000000014,432.00000000000216,756.9999999999966,-195.00000000000074,-645.0000000000102,939.0000000000009,2092.999999999989,-1015.9999999999947,,2756.9999999999645
2017.01.04,669.9999999999928,611.000000000006,-705.0000000000001,414.99999999999204,786.9999999999933,-87.00000000000374,-480.0000000000182,1056.0000000000125,1910.9999999999961,-863.9999999999981,,3313.9999999999727
2017.01.04,533.99999999999,664.000000000009,-763.0000000000026,369.99999999999034,747.9999999999931,-136.99999999999824,-494.0000000000282,1326.000000000005,1927.9999999999964,-924.9999999999981,,3250.9999999999563
2017.01.04,492.9999999999879,587.0000000000042,-851.9999999999861,368.9999999999998,705.9999999999956,-173.00000000000094,-594.0000000000225,1239.0000000000123,1799.9999999999793,-917.0000000000123,,2657.9999999999573
2017.01.04,522.0000000000002,586.0000000000088,-802.9999999999982,325.9999999999934,790.9999999999973,-170.99999999999892,-479.0000000000134,1663.9999999999989,1836.9999999999998,-784.0000000000069,,3488.9999999999814
2017.01.04,670.9999999999993,547.0000000000086,-726.9999999999887,236.99999999999477,844.9999999999958,-95.00000000000064,-278.00000000002,1703.9999999999943,1799.9999999999793,-710.999999999995,,3992.9999999999677
2017.01.04,670.9999999999993,590.0000000000016,-682.0000000000048,203.99999999999352,808.9999999999931,-46.999999999997044,-181.0000000000116,1774.0000000000089,1801.9999999999925,-780.000000000003,,4159.999999999973
2017.01.04,434.000000000001,511.0000000000059,-1034.0000000000016,150.99999999999625,806.999999999991,-265.99999999999955,-523.0000000000246,1316.0000000000061,1740.9999999999925,-763.0000000000026,,2373.9999999999645
2017.01.04,523.9999999999911,499.000000000005,-903.9999999999937,295.0000000000017,711.9999999999905,-229.99999999999687,-551.0000000000161,1563.0000000000032,1766.000000000001,-852.0000000000083,,2821.9999999999773
2017.01.04,431.99999999998795,542.0000000000091,-887.9999999999999,229.99999999998977,753.9999999999991,-246.99999999999721,-454.00000000000773,1829.9999999999982,1773.9999999999868,-765.0000000000157,,3207.99999999995
2017.01.04,427.99999999998397,588.0000000000107,-910.9999999999951,266.9999999999959,832.9999999999949,-227.99999999999488,-526.0000000000105,1893.0000000000114,1820.9999999999836,-727.9999999999953,,3436.9999999999845
2017.01.04,332.9999999999833,573.0000000000013,-1001.9999999999918,218.00000000000352,802.9999999999982,-271.9999999999945,-572.0000000000027,1561.9999999999968,1753.9999999999889,-747.0000000000088,,2649.999999999974
2017.01.04,359.99999999998255,649.0000000000107,-957.9999999999922,-5.000000000009663,821.9999999999894,-178.99999999999582,-234.00000000000887,1680.999999999999,1780.9999999999882,-814.0000000000036,,3102.99999999996
2017.01.04,380.00000000000256,631.0000000000038,-835.9999999999923,-2.0000000000095497,783.0000000000003,-55.000000000005045,-99.00000000001796,1625.0000000000098,1553.9999999999886,-761.0000000000117,,3219.9999999999686
2017.01.04,476.9999999999941,578.0000000000007,-741.9999999999982,67.99999999999784,717.9999999999964,48.000000000003595,-78.00000000000296,1719.0000000000039,1395.9999999999973,-788.9999999999952,,3394.9999999999973
2017.01.04,319.999999999987,756.0000000000011,-731.9999999999993,153.99999999999636,702.9999999999981,17.999999999995797,-181.0000000000116,2062.000000000008,1607.9999999999873,-919.0000000000032,,3788.9999999999595
2017.01.04,334.9999999999964,668.0000000000019,-565.9999999999999,483.99999999999466,570.9999999999993,92.99999999999864,-406.0000000000059,2092.000000000005,1329.9999999999868,-868.000000000002,,3732.9999999999745
2017.01.04,308.9999999999815,626.9999999999998,-672.9999999999902,411.9999999999919,602.999999999998,4.000000000004,-438.0000000000166,1997.0000000000043,1367.9999999999914,-822.9999999999959,,3385.9999999999677
2017.01.04,29.999999999996696,676.0000000000099,-810.999999999984,465.999999999994,546.9999999999975,-161.00000000000003,-660.000000000025,1670.000000000016,1415.999999999995,-852.0000000000083,,2320.999999999992
2017.01.04,102.00000000000209,635.0000000000077,-865.999999999989,426.9999999999925,592.9999999999991,-170.00000000000347,-677.0000000000209,1649.999999999996,1434.9999999999864,-839.9999999999964,,2288.9999999999736
