date,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2016.11.14,43.999999999999595,-10.000000000005116,87.99999999999919,67.00000000000594,-48.000000000003595,10.999999999983245,-77.00000000001239,-100.00000000000009,22.999999999995246,-76.99999999999375,-62.99999999999084,126.0000000000039,57.00000000000216,192.99999999999872,26.0000000000149,-6.000000000000227,-86.00000000001273,-131.00000000001444,7.9999999999968985,,44.999999999966604
2016.11.14,60.00000000000449,54.99999999999261,123.99999999999079,53.999999999998494,-152.00000000000767,-8.000000000008,3.0000000000001137,-103.99999999999298,7.9999999999968985,-192.99999999999872,-49.99999999999449,262.00000000000665,31.00000000000591,19.999999999997797,-351.99999999999676,60.000000000002274,-16.000000000005343,-117.00000000001154,-141.00000000000225,,-456.0000000000217
2016.11.14,-31.999999999998696,-7.999999999995566,218.99999999999142,63.99999999999739,-387.000000000004,21.999999999988695,-23.000000000010346,-78.00000000000028,80.00000000000229,-359.99999999999363,10.000000000010001,323.99999999999096,-24.999999999991473,180.99999999998673,-698.999999999983,51.00000000000193,-73.0000000000075,-202.9999999999976,-386.0000000000086,,-1323.0000000000211
2016.11.14,-70.99999999999883,-36.000000000001364,245.99999999999068,75.9999999999983,-274.00000000000756,19.999999999997797,-30.000000000001137,-66.99999999999484,117.00000000000044,-237.99999999999378,64.0000000000085,438.00000000000506,-33.999999999991815,252.99999999999213,-423.99999999997993,37.9999999999967,-111.0000000000042,-241.00000000000233,-217.0000000000005,,-490.9999999999867
2016.11.14,-200.00000000000017,-99.99999999999432,421.0000000000047,-114.99999999999844,-495.000000000001,18.999999999991246,52.99999999999727,-65.99999999999939,24.000000000001798,-365.99999999999966,42.0000000000087,405.9999999999952,-113.99999999999011,66.99999999999484,-701.9999999999804,99.00000000000375,47.99999999998761,-117.00000000001154,-392.00000000000347,,-1487.9999999999932
2016.11.14,-234.99999999999633,-409.9999999999966,473.99999999999665,-46.999999999997044,-547.0000000000086,4.000000000004,-225.00000000000853,-67.9999999999903,119.00000000000244,-393.9999999999944,20.0000000000089,391.9999999999924,192.00000000000728,226.99999999999943,-795.9999999999967,-102.00000000000387,-261.0000000000099,-249.00000000001032,-421.0000000000047,,-2327.000000000006
2016.11.14,-363.99999999999767,-573.0000000000075,564.9999999999933,-25.999999999992696,-529.0000000000017,56.99999999999594,-240.99999999999966,-17.000000000000348,236.99999999999832,-273.9999999999965,7.0000000000014495,164.99999999999292,162.00000000000614,524.9999999999977,-467.99999999997954,-170.0000000000017,-403.0000000000058,-345.0000000000175,-332.00000000001006,,-2024.000000000025
2016.11.14,-227.99999999999488,-530.0000000000011,580.0000000000027,-17.000000000000348,-517.0000000000008,106.99999999999044,-348.0000000000132,-127.99999999999478,143.9999999999997,-365.99999999999966,30.000000000007798,387.000000000004,221.00000000000364,419.9999999999982,-580.999999999987,-129.0000000000049,-382.000000000005,-372.00000000001677,-313.00000000000773,,-2022.00000000002
2016.11.14,-182.99999999999983,-567.9999999999978,560.0000000000049,72.0000000000054,-439.0000000000005,103.99999999999298,-441.0000000000025,-150.99999999999002,198.99999999999363,-320.9999999999935,65.00000000000395,517.9999999999962,320.0000000000074,512.0000000000014,-495.99999999998533,-170.99999999999227,-508.0000000000098,-476.0000000000098,-217.0000000000005,,-1620.999999999976
2016.11.14,-183.99999999999528,-608.9999999999947,520.9999999999936,109.99999999999899,-409.0000000000038,72.99999999998974,-484.00000000000887,-125.99999999999278,234.00000000000088,-289.9999999999903,126.0000000000039,645.0000000000067,395.00000000001023,539.0000000000006,-478.0000000000006,-227.00000000000387,-577.0000000000124,-492.0000000000035,-208.00000000000819,,-1441.0000000000095
