date,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,AUDCAD,empty,sum
2021.04.12,-157.99999999999147,-7.0000000000014495,-235.99999999999176,-193.99999999998306,-216.99999999999875,-217.0000000000005,-68.00000000001205,-97.9999999999981,-438.9999999999894,-162.00000000000614,0.0,0.0,,-1795.999999999973
2021.04.12,-89.00000000000574,31.999999999998696,-151.9999999999966,-173.00000000000094,-181.0000000000116,-219.99999999999798,-36.000000000001364,-55.000000000005045,-468.00000000000176,-209.00000000000318,553.9999999999878,-92.99999999999864,,-1090.0000000000364
2021.04.12,-83.9999999999952,90.0000000000012,-119.99999999998678,-166.99999999998383,1.9999999999953388,-205.99999999999508,74.00000000001228,41.000000000002146,-519.9999999999872,-254.99999999999545,713.9999999999924,-39.999999999995595,,-470.9999999999359
2021.04.12,-56.000000000011596,98.99999999999353,1.0000000000065512,-163.9999999999864,43.99999999999693,-200.00000000000017,187.00000000001182,158.0000000000137,-488.9999999999839,-307.00000000001637,654.9999999999834,41.000000000002146,,-30.99999999999035
2021.04.12,-65.00000000000395,127.99999999999478,11.00000000000545,-168.99999999999693,85.99999999999852,-195.00000000000074,252.00000000000955,175.00000000001404,-492.9999999999879,-313.0000000000166,574.9999999999922,67.00000000000594,,59.00000000001435
2021.04.12,-65.00000000000395,151.9999999999966,21.00000000000435,-185.99999999999727,24.00000000000091,-192.99999999999872,228.999999999985,205.99999999999508,-451.99999999998573,-292.0000000000016,544.9999999999955,99.00000000000463,,87.99999999999474
2021.04.12,-114.99999999999844,79.99999999999119,9.999999999998899,-184.99999999999073,6.999999999990791,-197.00000000000273,137.00000000000045,232.99999999999432,-620.9999999999827,-251.00000000000477,594.99999999999,28.000000000005798,,-279.00000000000796
2021.04.12,-80.99999999999774,85.99999999999719,-2.999999999997449,-207.99999999998596,22.999999999996135,-197.99999999999818,151.00000000001046,228.00000000000597,-612.9999999999969,-313.0000000000166,764.9999999999934,31.000000000003247,,-131.99999999998653
2021.04.12,-185.99999999999727,8.999999999992347,42.0000000000087,-209.9999999999991,-11.00000000000989,-185.00000000000182,159.9999999999966,256.99999999999613,-746.0000000000023,-296.0000000000207,748.9999999999997,-6.999999999990347,,-424.00000000002797
2021.04.12,-241.00000000000233,-43.999999999999595,-89.99999999999008,-177.99999999998929,-166.00000000001103,-234.00000000000088,-183.9999999999975,208.00000000000819,-744.9999999999957,-203.00000000000296,807.0000000000022,-39.00000000000014,,-1108.9999999999793
2021.04.12,-279.00000000000705,-70.99999999999883,-146.00000000000168,-132.99999999998312,-246.9999999999999,-270.99999999999903,-366.9999999999902,178.99999999999582,-774.9999999999924,3.9999999999906777,865.999999999989,-88.99999999999464,,-1328.999999999991
2021.04.12,-300.99999999999574,-36.0000000000027,-126.0000000000039,-146.00000000000168,-221.00000000000364,-256.0000000000007,-312.9999999999882,225.00000000000853,-761.999999999996,60.000000000002274,825.9999999999934,-66.99999999999484,,-1116.9999999999827
2021.04.12,-306.00000000000625,18.999999999991246,-116.00000000000499,-156.99999999998494,-275.0000000000057,-270.99999999999903,-370.00000000000455,238.0000000000049,-619.9999999999983,62.99999999998818,722.0000000000005,18.0000000000069,,-1055.0000000000123
2021.04.12,-296.0000000000074,83.9999999999952,-85.00000000000173,-170.00000000000347,-256.0000000000002,-264.999999999993,-308.9999999999975,275.000000000003,-583.0000000000002,25.000000000005684,617.9999999999852,65.00000000000395,,-897.0000000000106
2021.04.12,-306.00000000000625,61.999999999995396,-48.99999999998794,-185.99999999999727,-230.00000000000398,-248.99999999999923,-227.00000000000387,293.0000000000099,-601.9999999999915,-2.0000000000095497,614.9999999999877,84.0000000000063,,-797.0000000000003
2021.04.12,-353.0000000000033,69.9999999999923,-68.00000000000139,-194.99999999998963,-278.0000000000058,-273.9999999999965,-307.9999999999927,282.0000000000045,-612.9999999999969,-1.0000000000047748,631.9999999999882,69.00000000000794,,-1036.9999999999982
2021.04.12,-384.00000000000654,15.999999999993797,-167.00000000000603,-193.99999999998306,-282.0000000000107,-331.999999999999,-397.99999999999613,185.00000000001293,-570.9999999999882,50.99999999998772,652.9999999999925,42.0000000000087,,-1380.9999999999939
2021.04.12,-385.00000000001313,12.000000000000899,-121.99999999999989,-207.00000000000162,-278.0000000000058,-300.99999999999574,-379.99999999999545,243.00000000001543,-662.9999999999914,26.999999999986812,648.9999999999885,41.000000000002146,,-1364.0000000000089
2021.04.12,-394.00000000000546,42.999999999993044,-78.00000000000028,-204.00000000000418,-267.0000000000101,-273.9999999999965,-288.99999999998727,351.0000000000124,-712.9999999999859,-46.999999999997044,585.9999999999976,108.00000000000809,,-1177.9999999999754
2021.04.12,-353.0000000000033,87.99999999999919,62.000000000006494,-144.99999999999514,-216.00000000000819,-148.99999999999915,-74.00000000001228,523.0000000000068,-740.9999999999917,7.000000000005002,496.99999999999187,139.00000000000023,,-362.00000000000006
2021.04.12,-378.00000000001165,51.000000000001044,120.00000000000898,-147.99999999999258,-304.00000000000205,-78.00000000000028,-8.000000000009777,663.999999999998,-922.0000000000006,54.9999999999784,482.999999999989,164.00000000000858,,-301.000000000033
2021.04.12,-378.999999999996,53.999999999998494,181.00000000000892,-107.99999999999699,-353.9999999999992,58.000000000002494,58.9999999999975,798.0000000000098,-1010.9999999999841,217.9999999999893,370.999999999988,175.00000000000293,,62.000000000021174
2021.04.12,-384.00000000000654,57.99999999999139,209.9999999999991,9.999999999998899,-297.00000000001125,129.00000000000134,67.00000000000728,914.0000000000148,-1122.0000000000007,308.9999999999975,427.99999999998397,195.00000000000074,,516.9999999999766
2021.04.12,-364.9999999999931,54.999999999993946,300.00000000001137,-41.99999999998649,-269.00000000000546,126.99999999999933,157.99999999998704,991.0000000000085,-1120.9999999999943,180.99999999998317,468.00000000000176,208.00000000000819,,691.0000000000139
2021.04.12,-309.0000000000037,78.99999999999574,225.00000000000853,-75.00000000000284,-221.00000000000364,53.999999999998494,183.9999999999975,975.0000000000148,-1056.9999999999968,128.99999999999068,539.999999999985,207.00000000000162,,730.9999999999853
2021.04.12,-212.99999999999653,182.99999999999983,100.99999999999554,-83.9999999999952,-213.00000000000807,-46.00000000000159,-27.000000000015234,781.0000000000094,-834.9999999999858,90.99999999997976,534.9999999999966,286.00000000000847,,558.9999999999873
2021.04.12,-205.00000000001074,162.99999999999093,100.99999999999554,-60.99999999999994,-218.00000000000352,-49.99999999999449,-22.999999999996135,773.0000000000015,-838.9999999999898,121.99999999998568,573.9999999999857,250.00000000000577,,586.9999999999704
2021.04.12,-163.00000000000205,183.99999999999528,168.0000000000126,-68.99999999998573,-192.99999999999784,4.999999999999449,129.99999999999545,836.9999999999989,-1001.9999999999918,8.99999999998613,573.0000000000013,172.00000000000549,,651.000000000017
2021.04.12,-86.99999999999264,201.99999999999108,280.9999999999979,-100.99999999999554,-224.00000000000375,40.00000000000669,187.99999999998818,909.0000000000042,-1064.9999999999827,24.00000000000091,536.0000000000032,170.00000000000347,,873.0000000000209
2021.04.12,-112.000000000001,221.99999999999997,270.99999999999903,-124.99999999999733,-234.00000000000887,33.000000000005244,188.99999999999295,910.0000000000108,-1066.9999999999957,37.99999999998249,551.9999999999969,214.00000000000307,,890.9999999999877
2021.04.12,-185.00000000001293,146.00000000000168,164.00000000000858,-72.99999999998974,-142.00000000001012,2.999999999997449,199.99999999998863,971.0000000000107,-1085.0000000000027,38.99999999998727,604.9999999999889,186.00000000000838,,828.9999999999761
2021.04.12,-197.00000000000273,163.99999999999747,141.99999999999767,-61.99999999998429,-112.00000000000898,1.0000000000065512,177.99999999999727,984.000000000007,-1103.9999999999939,36.000000000001364,770.9999999999884,206.00000000000617,,1007.000000000012
2021.04.12,-253.99999999999866,142.99999999999312,117.00000000001154,-85.00000000000173,-141.00000000000534,-22.999999999995246,188.99999999999295,931.0000000000151,-997.0000000000034,-7.000000000005002,712.0000000000015,256.0000000000007,,841.0000000000055
2021.04.12,-302.0000000000023,63.99999999999739,106.00000000000608,-97.9999999999981,-112.99999999999955,-36.999999999998145,181.0000000000116,907.0000000000133,-1014.9999999999882,-28.999999999996362,828.9999999999909,230.000000000008,,723.0000000000446
2021.04.12,-350.00000000000585,92.99999999999864,-51.99999999998539,-56.99999999999594,-61.99999999999761,-76.99999999999375,180.00000000000682,940.0000000000075,-995.9999999999969,-76.99999999999818,831.000000000004,230.000000000008,,603.0000000000512
2021.04.12,-441.0000000000025,32.999999999994145,-89.00000000000574,16.000000000016,27.000000000001023,-93.99999999999409,99.99999999999432,995.0000000000125,-1027.9999999999845,-31.00000000000591,851.0000000000017,248.00000000000378,,587.0000000000307
2021.04.12,-390.0000000000015,76.99999999999375,-124.99999999999733,70.0000000000145,108.99999999999466,-81.9999999999932,121.99999999998568,1022.9999999999961,-984.9999999999915,-48.00000000000182,886.9999999999934,273.000000000001,,930.9999999999939
2021.04.12,-319.0000000000026,71.99999999999429,-122.99999999998423,55.000000000005045,73.99999999999807,-44.99999999999504,194.99999999999318,968.9999999999976,-1029.9999999999975,-28.999999999996362,890.9999999999974,226.99999999999943,,937.0000000000093
2021.04.12,-319.0000000000026,70.99999999999883,-92.99999999998754,52.000000000007596,60.99999999999284,-68.99999999999685,157.99999999998704,940.0000000000075,-975.9999999999991,-55.00000000000682,909.9999999999886,231.99999999999886,,911.9999999999884
2021.04.12,-231.0000000000034,130.99999999999224,-58.000000000002494,36.0000000000138,112.99999999999955,-87.00000000000374,198.0000000000075,829.9999999999974,-919.9999999999875,-87.00000000001751,892.9999999999883,207.00000000000162,,1024.9999999999857
2021.04.12,-252.0000000000078,112.000000000001,-95.999999999985,26.999999999999247,70.99999999999795,-95.99999999999609,140.99999999999113,853.0000000000149,-875.0000000000035,-69.00000000001683,914.9999999999991,250.00000000000577,,980.9999999999999
2021.04.12,-283.99999999999534,83.9999999999952,-109.99999999998789,36.0000000000138,73.99999999999807,-90.0000000000012,134.9999999999909,905.0000000000002,-932.9999999999839,-61.00000000000705,976.9999999999834,241.00000000000233,,974.0000000000086
2021.04.12,-357.00000000000733,41.9999999999976,-96.99999999999153,63.99999999999739,94.99999999999886,-97.00000000000264,156.0000000000059,937.9999999999944,-957.9999999999922,-58.9999999999975,984.9999999999915,239.0000000000003,,950.9999999999949
2021.04.12,-365.99999999999966,31.999999999998696,-66.99999999999484,63.99999999999739,58.9999999999975,-58.000000000002494,163.0000000000109,960.0000000000053,-1098.9999999999834,-9.000000000014552,954.9999999999948,209.9999999999991,,844.0000000000088
2021.04.12,-456.00000000001194,-14.999999999998348,-1.999999999990898,56.000000000011596,25.99999999999625,-26.000000000003798,157.0000000000107,1049.0000000000111,-1069.9999999999932,19.000000000005457,990.000000000002,245.0000000000063,,973.0000000000452
2021.04.12,-388.9999999999949,3.999999999992898,-51.000000000001044,33.00000000001635,24.00000000000091,-60.99999999999994,150.00000000000568,1032.0000000000107,-1025.9999999999936,-7.000000000005002,1021.9999999999895,254.00000000000978,,985.0000000000314
2021.04.12,-363.0000000000022,42.999999999993044,-82.00000000000429,60.000000000015596,63.00000000000239,-60.99999999999994,145.00000000001023,1005.0000000000115,-903.9999999999937,-10.99999999999568,948.9999999999999,301.0000000000068,,1145.0000000000437
2021.04.12,-374.999999999992,68.99999999999685,-92.99999999998754,87.99999999999919,92.99999999998931,-58.000000000002494,123.99999999999523,997.0000000000034,-919.9999999999875,-6.000000000000227,886.9999999999934,277.000000000005,,1083.0000000000127
2021.04.13,-364.00000000000875,58.99999999999794,-163.9999999999864,63.99999999999739,-228.9999999999992,-60.99999999999994,-55.00000000000682,842.0000000000094,-828.9999999999909,-52.00000000002092,821.9999999999894,131.00000000000333,,163.99999999998468
2021.04.13,-361.9999999999957,61.999999999995396,-209.9999999999991,94.00000000001629,4.9999999999954525,-73.00000000000084,44.00000000001114,923.0000000000072,-892.9999999999883,-28.999999999996362,890.9999999999974,282.99999999999994,,735.0000000000425
2021.04.13,-340.9999999999913,74.99999999999174,-163.00000000000205,70.99999999999883,22.999999999996135,-76.99999999999375,132.000000000005,1028.0000000000066,-900.9999999999962,-34.000000000020236,946.0000000000024,303.0000000000088,,1062.000000000006
2021.04.13,-390.0000000000015,90.0000000000012,-61.99999999998429,59.000000000009045,73.99999999999807,-58.99999999999794,169.9999999999875,1083.0000000000118,-912.999999999986,-25.000000000005684,951.9999999999973,331.0000000000035,,1310.000000000033
2021.04.13,-402.9999999999978,60.99999999999994,-28.999999999990145,58.000000000002494,68.9999999999884,-39.00000000000014,204.00000000000773,1158.0000000000146,-951.9999999999973,-33.00000000001546,934.9999999999969,357.00000000000733,,1386.0000000000164
2021.04.13,-365.99999999999966,75.9999999999983,31.000000000003247,42.0000000000087,61.99999999999761,-9.00000000000345,246.99999999998568,1167.0000000000068,-948.9999999999999,-28.00000000002001,892.0000000000039,364.00000000000875,,1528.99999999999
2021.04.13,-485.0000000000021,-41.000000000002146,29.00000000001235,9.999999999998899,40.99999999999682,-24.000000000001798,205.99999999998886,1165.000000000016,-1048.9999999999889,-91.00000000000819,956.0000000000013,314.0000000000032,,1031.000000000014
2021.04.13,-469.99999999999267,-77.00000000000485,68.00000000000139,18.0000000000069,87.99999999999386,-9.00000000000345,308.9999999999975,1200.0000000000011,-1147.9999999999934,-123.99999999999523,1055.9999999999902,275.000000000003,,1186.0000000000043
2021.04.13,-530.9999999999926,-146.00000000000168,39.00000000001125,-1.999999999990898,65.99999999998829,-39.999999999995595,256.0000000000002,1147.000000000009,-1173.0000000000018,-146.000000000015,1229.9999999999977,235.00000000000742,,935.0000000000164
2021.04.13,-516.0000000000053,-97.00000000000264,48.000000000003595,-0.9999999999843467,69.99999999999318,-32.999999999994145,281.0000000000059,1127.0000000000114,-1089.999999999991,-117.00000000001864,1163.000000000003,270.0000000000036,,1105.0000000000248
2021.04.13,-496.00000000000756,-87.99999999999919,83.9999999999952,-0.9999999999843467,89.9999999999892,-17.999999999995797,331.99999999999363,1178.0000000000123,-1100.9999999999964,-118.99999999999977,1122.0000000000007,294.00000000000534,,1277.0000000000132
2021.04.13,-503.000000000009,-80.00000000000229,103.00000000000864,9.000000000014552,109.99999999999943,2.999999999997449,393.0000000000007,1175.000000000015,-1197.999999999988,-171.99999999999704,1061.9999999999852,228.00000000000597,,1130.0000000000307
2021.04.13,-492.0000000000035,-98.0000000000092,129.00000000000134,8.000000000008,134.9999999999909,26.000000000003798,448.0000000000075,1192.0000000000152,-1288.9999999999845,-170.00000000001592,1064.9999999999827,187.00000000000384,,1141.0000000000002
2021.04.13,-516.0000000000053,-121.99999999999989,83.9999999999952,18.0000000000069,143.00000000000068,0.0,429.00000000000205,1124.9999999999982,-1300.9999999999966,-164.0000000000157,1134.999999999997,170.00000000000347,,1000.9999999999859
2021.04.13,-517.0000000000119,-126.0000000000039,131.99999999999878,2.0000000000131024,149.0000000000009,26.000000000003798,485.99999999999,1151.9999999999975,-1315.9999999999839,-200.00000000001705,1083.9999999999961,146.00000000000168,,1017.9999999999851
2021.04.13,-544.0000000000111,-168.00000000000148,103.00000000000864,-11.999999999989797,138.9999999999958,19.00000000000235,414.99999999999204,1122.0000000000007,-1310.9999999999955,-197.00000000000273,1173.9999999999861,148.99999999999915,,888.9999999999841
2021.04.13,-594.0000000000057,-174.00000000000747,104.99999999999955,11.00000000000545,107.99999999998988,18.0000000000069,413.99999999998727,1129.0000000000023,-1378.9999999999968,-146.000000000015,1190.0000000000023,168.00000000000148,,849.9999999999701
2021.04.13,-578.0000000000118,-160.00000000000458,138.0000000000159,9.999999999998899,141.9999999999959,31.000000000003247,467.00000000001296,1205.0000000000116,-1374.999999999993,-171.99999999999704,1126.999999999989,161.00000000000003,,996.0000000000211
2021.04.13,-568.000000000013,-131.00000000000333,96.00000000000719,12.999999999996348,159.9999999999966,46.999999999997044,496.9999999999857,1263.9999999999984,-1373.9999999999864,-159.00000000002024,984.9999999999915,192.00000000000327,,1021.9999999999532
2021.04.13,-561.9999999999958,-86.0000000000083,151.9999999999966,-21.00000000000435,33.00000000000125,78.00000000000028,492.999999999995,1340.000000000008,-1475.000000000004,-137.00000000000045,964.9999999999936,206.00000000000617,,985.999999999988
2021.04.13,-536.0000000000032,-90.0000000000012,253.00000000001432,-102.00000000000209,-66.0000000000025,97.00000000000264,469.99999999999886,1292.0000000000043,-1475.9999999999884,-103.00000000000864,941.9999999999984,219.00000000000253,,900.0000000000152
