date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.06.24,119.99999999999788,22.0000000000109,5.000000000010552,0.999999999990564,4.000000000004,-12.999999999996348,61.999999999995396,173.00000000000094,-30.9999999999917,7.9999999999968985,-55.000000000005045,87.99999999999919,-4.000000000004,13.999999999981583,49.00000000001015,66.00000000001049,12.000000000000455,-9.999999999998899,25.999999999992696,33.00000000000125,26.00000000001046,-19.00000000000235,17.999999999995797,-61.99999999998429,,533.0000000000264
2019.06.24,51.000000000001044,24.000000000001798,34.000000000000696,-15.000000000000568,19.00000000001345,-5.999999999994898,23.00000000000635,83.9999999999952,-86.99999999998909,-60.00000000000449,9.00000000000345,7.9999999999968985,-23.00000000000635,-4.9999999999954525,59.000000000009045,95.00000000000064,19.99999999999602,-56.99999999999594,105.99999999998388,16.000000000005343,-12.000000000000455,-17.000000000000348,-17.000000000000348,-89.99999999999008,,159.00000000003584
2019.06.24,33.000000000005244,121.00000000001555,49.99999999999449,21.99999999999136,-5.999999999994898,-14.000000000002899,55.000000000005045,138.0000000000159,-206.99999999999363,-43.00000000000415,2.999999999997449,31.000000000003247,1.999999999990898,144.9999999999818,147.00000000000824,225.00000000000853,85.99999999999852,-45.99999999999049,119.00000000000244,75.00000000000284,28.000000000005798,-7.9999999999968985,4.999999999999449,-65.99999999998829,,895.0000000000556
2019.06.24,75.9999999999983,119.00000000000244,46.999999999997044,50.99999999998772,-46.999999999997044,-39.999999999995595,75.9999999999983,199.00000000001583,-181.99999999998795,12.999999999996348,-49.99999999999449,82.99999999999974,7.9999999999968985,185.00000000000227,106.00000000000608,169.00000000001913,116.99999999999022,-1.999999999990898,64.99999999998174,120.00000000000455,72.00000000000273,-14.999999999998348,10.999999999994348,-66.99999999999484,,1114.0000000000343
2019.06.24,77.00000000000485,119.00000000000244,59.000000000009045,48.99999999999238,-20.999999999982144,-29.999999999996696,34.000000000000696,205.00000000001074,-176.9999999999925,0.999999999995449,-44.99999999999504,43.999999999999595,-1.0000000000065512,185.00000000000227,144.0000000000108,192.99999999999872,125.99999999999056,-48.99999999998794,98.99999999998244,102.00000000000387,62.00000000001182,-21.999999999999797,-26.999999999999247,-122.99999999998423,,1004.0000000000715
2019.06.24,26.999999999999247,185.99999999999727,150.00000000000568,-3.0000000000001137,-127.99999999999478,-158.99999999999804,126.99999999999933,205.00000000001074,-179.9999999999926,22.999999999995246,-134.99999999999625,100.99999999999554,-29.000000000001247,189.99999999999773,94.00000000001629,-49.99999999999449,164.00000000000148,-47.99999999998139,-74.0000000000185,128.0000000000001,165.00000000000625,-118.00000000000699,25.999999999992696,-168.99999999999693,,493.0000000000365
2019.06.24,56.99999999999594,123.00000000000644,110.00000000001009,32.99999999998704,-140.99999999999113,-200.99999999999562,123.00000000000644,181.00000000000892,-183.9999999999975,52.99999999999194,-197.00000000000273,117.00000000000044,-39.00000000000014,168.00000000000637,-9.999999999998899,-251.99999999998556,161.99999999999193,19.00000000001345,-229.00000000001253,165.99999999999682,234.99999999999943,-163.99999999999747,12.000000000000899,-238.99999999998923,,-96.99999999995464
2019.06.24,102.99999999999754,130.0000000000079,117.00000000001154,53.999999999987836,-167.9999999999904,-214.99999999999852,99.00000000000463,246.00000000001288,-152.9999999999916,103.99999999999298,-243.99999999999977,124.00000000000189,-39.00000000000014,204.00000000000773,-30.999999999981043,-276.9999999999939,192.99999999999784,44.0000000000218,-252.0000000000078,197.00000000000273,264.00000000001,-165.00000000000404,-39.00000000000014,-305.9999999999841,,-9.999999999894158
2019.06.24,102.00000000000209,158.99999999999804,129.00000000000134,35.99999999998715,-140.99999999999113,-183.99999999999528,75.9999999999983,275.000000000003,-135.99999999999568,89.99999999999008,-212.00000000000108,102.00000000000209,-30.000000000007798,210.9999999999843,42.0000000000087,-152.99999999998093,186.9999999999976,-6.999999999979245,-158.0000000000137,168.99999999999693,218.00000000000352,-140.0000000000068,-52.000000000007596,-288.99999999998374,,294.00000000001035
2019.06.24,107.00000000000153,117.00000000001154,76.0000000000094,62.99999999998818,-168.99999999999693,-205.99999999999508,73.99999999999629,239.00000000001143,-162.9999999999967,106.99999999999044,-236.99999999999832,100.00000000000009,-17.000000000000348,199.99999999998863,-47.99999999998139,-270.99999999999903,159.9999999999966,97.00000000001374,-290.9999999999968,203.99999999999352,260.0000000000051,-150.00000000000568,-72.0000000000054,-323.99999999999096,,-143.9999999999602
