date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.06.24,-5.999999999994898,-32.999999999994145,-41.99999999998649,-24.00000000000091,-0.9999999999843467,-19.00000000000235,-5.999999999994898,0.0,-78.99999999999352,-25.00000000000835,-58.99999999999794,0.0,-40.00000000000669,-27.000000000015234,-120.99999999999334,-15.999999999993797,-29.000000000010573,-25.999999999992696,-56.000000000011596,0.0,-16.999999999995907,-29.000000000001247,-12.000000000000899,-82.99999999998863,,-749.9999999999685
2019.06.24,24.999999999997247,-4.999999999988347,-17.000000000000348,-24.00000000000091,-0.9999999999843467,-36.999999999998145,14.999999999998348,39.999999999995595,-98.99999999998954,-60.00000000000449,-75.9999999999983,0.999999999995449,-31.999999999998696,-27.999999999991587,14.000000000002899,-1.999999999990898,-16.000000000005343,-57.99999999998029,-4.000000000004,9.000000000000341,-18.000000000000682,-45.000000000006146,-43.00000000000415,-120.99999999999334,,-581.9999999999496
2019.06.24,21.00000000000435,24.000000000001798,32.0000000000098,-24.00000000000091,-38.99999999998904,-56.0000000000005,21.00000000000435,79.00000000000685,-211.9999999999891,-68.00000000000139,-43.00000000000415,9.00000000000345,-24.000000000001798,-4.9999999999954525,60.99999999999994,96.00000000000719,10.99999999999568,-82.99999999998863,18.999999999991246,12.000000000000455,-24.999999999991473,-75.00000000000284,-21.999999999999797,-106.99999999999044,,-397.9999999999304
2019.06.24,26.999999999999247,60.000000000015596,9.999999999998899,10.99999999999568,-46.999999999997044,-43.00000000000415,46.00000000000159,121.99999999999989,-206.99999999999363,-41.000000000002146,-49.99999999999449,31.999999999998696,-28.000000000005798,110.99999999999,81.00000000001995,130.0000000000079,61.99999999999761,-59.99999999999339,52.99999999999194,70.99999999999795,12.000000000000455,-41.9999999999976,-2.999999999997449,-79.99999999999119,,227.00000000003843
2019.06.24,68.00000000000139,75.00000000000284,12.000000000012001,26.999999999986812,-46.999999999997044,-51.000000000001044,34.000000000000696,180.0000000000024,-187.99999999998818,-10.000000000010001,-65.99999999999939,41.9999999999976,-11.00000000000545,152.9999999999916,86.0000000000083,129.00000000000134,88.99999999999864,-67.9999999999792,32.999999999994145,81.00000000000307,46.00000000000648,-40.00000000000669,-28.000000000005798,-124.99999999999733,,421.0000000000171
2019.06.24,21.00000000000435,114.99999999999844,55.000000000005045,-9.000000000000341,-131.99999999999878,-163.99999999999747,31.000000000003247,184.00000000000637,-227.99999999999443,-6.0000000000060005,-141.00000000000225,34.99999999999615,-42.0000000000087,150.99999999998204,65.00000000000395,-65.99999999998829,98.99999999998954,-83.9999999999952,-84.0000000000174,87.0000000000033,41.00000000001103,-126.0000000000039,-43.00000000000415,-176.99999999998272,,-417.99999999999613
2019.06.24,17.999999999995797,121.99999999999989,107.99999999999699,-40.00000000000625,-160.99999999998892,-224.9999999999974,107.99999999999699,165.9999999999995,-240.99999999999966,13.999999999991797,-222.99999999999542,92.99999999999864,-58.000000000002494,127.9999999999859,-9.999999999998899,-251.99999999998556,131.9999999999908,-55.99999999998939,-229.00000000001253,111.0000000000042,139.00000000001,-187.00000000000384,9.999999999998899,-239.99999999999577,,-773.0000000000068
2019.06.24,55.000000000005045,120.00000000000898,93.99999999999409,22.999999999996135,-180.0000000000024,-239.0000000000003,90.0000000000012,180.0000000000024,-194.99999999999318,50.99999999998994,-265.0000000000041,116.00000000000499,-45.000000000006146,163.99999999998727,-49.99999999999449,-323.99999999999096,155.9999999999917,-7.999999999985796,-293.0000000000099,158.00000000000125,225.9999999999991,-206.00000000000617,-43.00000000000415,-313.99999999999204,,-729.0000000000075
2019.06.24,72.0000000000054,124.99999999999733,96.00000000000719,9.999999999990905,-170.00000000000347,-224.9999999999974,65.99999999999939,224.000000000002,-169.9999999999875,71.99999999999429,-261.0000000000001,92.00000000000318,-40.00000000000669,163.99999999998727,-34.000000000000696,-296.9999999999917,141.9999999999959,-12.999999999996348,-276.00000000000955,153.0000000000058,204.9999999999983,-187.9999999999993,-67.00000000000594,-310.9999999999946,,-631.0000000000064
2019.06.24,95.00000000000064,109.00000000000354,66.00000000001049,19.99999999999602,-193.99999999998306,-226.00000000000398,58.000000000002494,232.99999999999432,-182.99999999999272,84.99999999999064,-255.00000000000523,87.00000000000374,-31.999999999998696,174.99999999998295,-62.99999999999084,-301.99999999998005,125.99999999999056,-12.999999999996348,-312.00000000000114,152.00000000000102,197.00000000000273,-165.00000000000404,-78.00000000000028,-331.999999999999,,-751.9999999999762
