date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.04.12,75.00000000000284,330.9999999999924,56.0000000000005,-105.99999999999498,-207.00000000000162,225.9999999999991,-40.00000000000669,-3.999999999992898,-166.99999999999494,139.00000000001,26.999999999986812,509.99999999998823,648.9999999999885,-72.99999999999329,13.00000000000523,-159.00000000000603,,1269.9999999999832
2021.04.12,-86.0000000000083,279.99999999999136,-17.999999999995797,-139.99999999999568,-204.00000000000418,139.00000000001,-23.00000000000635,-27.999999999994696,-165.9999999999995,-72.00000000000273,-46.999999999997044,483.99999999999557,585.9999999999976,-120.00000000000455,-81.00000000000307,-219.0000000000083,,284.9999999999743
2021.04.12,-123.00000000000644,275.000000000003,-34.000000000000696,-173.9999999999964,-144.99999999999514,143.00000000000068,-17.000000000000348,-35.999999999991594,-171.99999999999437,-74.99999999998863,7.000000000005002,466.9999999999952,496.99999999999187,-114.99999999999488,-90.99999999999397,-213.99999999999864,,193.0000000000348
2021.04.12,-265.0000000000041,275.000000000003,-73.99999999999629,-154.99999999999403,-147.99999999999258,155.00000000000114,-53.00000000000304,-93.99999999999409,-182.99999999999983,-215.0000000000034,54.9999999999784,373.99999999998545,482.999999999989,-117.999999999995,-123.99999999999523,-213.00000000000807,,-300.00000000002865
2021.04.12,-346.0000000000019,310.0000000000103,-73.00000000000084,-147.99999999999258,-107.99999999999699,178.00000000001148,-51.000000000001044,-117.99999999999588,-197.00000000000273,-201.99999999999818,217.9999999999893,336.9999999999873,370.999999999988,-36.000000000001364,-66.0000000000025,-146.0000000000008,,-77.00000000000841
2021.04.12,-452.99999999999227,300.00000000001137,-51.99999999999649,-112.000000000001,9.999999999998899,155.00000000000114,26.999999999999247,-21.999999999999797,-98.99999999999353,-260.9999999999957,308.9999999999975,333.9999999999899,427.99999999998397,13.999999999995794,-6.999999999990791,-79.00000000000773,,492.00000000000045
2021.04.12,-452.00000000000796,283.99999999999534,-92.00000000000318,-139.99999999999568,-41.99999999998649,148.00000000001035,17.999999999995797,-53.999999999998494,-102.00000000000209,-323.0000000000075,180.99999999998317,365.99999999999966,468.00000000000176,-37.00000000000614,-81.00000000000307,-132.000000000005,,9.999999999970385
2021.04.12,-520.0000000000093,192.99999999999872,-176.99999999999383,-207.99999999999707,-75.00000000000284,114.00000000000432,24.999999999997247,-61.999999999995396,-109.99999999999899,-318.9999999999884,128.99999999999068,397.0000000000029,539.999999999985,-43.99999999999693,-93.00000000000352,-133.00000000000978,,-343.00000000001705
2021.04.12,-499.000000000005,154.99999999999403,-219.00000000000253,-236.99999999999832,-83.9999999999952,135.00000000000512,48.000000000003595,-81.9999999999932,-126.99999999999933,-222.0000000000084,90.99999999997976,515.9999999999832,534.9999999999966,-24.00000000000091,-128.99999999999068,-155.00000000000114,,-298.0000000000323
2021.04.12,-483.99999999999557,137.9999999999937,-205.99999999999508,-226.99999999999943,-60.99999999999994,146.0000000000008,49.99999999999449,-56.0000000000005,-102.00000000000209,-173.00000000000182,121.99999999998568,485.0000000000021,573.9999999999857,-37.9999999999967,-107.99999999998988,-134.00000000000034,,-74.00000000001882
2021.04.12,-621.0000000000049,29.999999999996696,-239.99999999999577,-278.9999999999959,-68.99999999998573,39.00000000000148,34.000000000000696,-41.9999999999976,-92.00000000000318,-343.9999999999941,8.99999999998613,456.9999999999963,573.0000000000013,-108.99999999999466,-135.99999999999568,-188.0000000000024,,-977.9999999999872
