date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.09.05,-78.00000000000028,-124.99999999999733,-7.0000000000014495,7.0000000000014495,107.00000000000153,260.00000000000466,-167.00000000000603,-71.99999999998852,134.0000000000008,300.0000000000003,63.00000000000195,3.9999999999906777,-99.00000000000463,150.00000000000568,-5.000000000010552,527.9999999999951,-91.00000000000819,-248.00000000000378,351.0000000000013,-269.00000000000813,,742.9999999999745
2016.09.05,-45.000000000006146,-228.99999999999034,36.0000000000138,43.999999999999595,162.0000000000066,338.00000000000495,-147.99999999999258,-24.999999999991473,153.99999999999858,341.99999999999784,63.00000000000195,62.00000000001182,-60.99999999999994,245.0000000000063,-112.000000000001,636.9999999999986,-64.99999999999773,-265.0000000000041,392.00000000000347,-293.0000000000099,,1232.0000000000505
2016.09.05,-9.00000000000345,-245.99999999999068,55.000000000005045,129.00000000000134,226.00000000000398,422.00000000000017,-201.00000000000674,128.0000000000001,161.00000000000003,392.00000000000347,42.0000000000087,243.99999999999977,-73.99999999999629,271.0000000000212,-107.00000000001265,753.0000000000036,24.999999999991473,-277.000000000005,441.0000000000025,-310.0000000000103,,2065.000000000016
2016.09.05,-6.0000000000060005,-215.00000000000963,62.000000000006494,153.9999999999875,204.00000000000418,387.99999999999943,-177.99999999998929,115.0000000000091,163.00000000000205,354.9999999999942,54.00000000000959,245.00000000000455,-39.999999999995595,236.00000000001398,-90.99999999999665,686.0000000000089,12.000000000000455,-232.99999999999432,404.0000000000044,-312.00000000000114,,2003.000000000052
2016.09.05,10.999999999994348,-252.99999999999213,58.000000000002494,168.99999999999693,234.00000000000088,442.00000000000904,-181.9999999999933,118.99999999999977,165.00000000000404,395.99999999999636,29.000000000001247,228.00000000000864,-59.000000000009045,245.0000000000063,-113.00000000000753,771.9999999999949,9.999999999990905,-234.99999999999633,468.9999999999972,-348.9999999999993,,2156.0000000000055
2016.09.05,29.000000000001247,-341.99999999999784,90.00000000001229,201.99999999999108,258.0000000000027,503.000000000009,-219.99999999999798,162.00000000000614,174.00000000000747,451.0000000000014,17.000000000000348,224.00000000001796,-90.99999999999665,224.000000000002,-102.00000000000209,880.9999999999984,37.9999999999967,-244.99999999999523,519.0000000000028,-377.0000000000051,,2395.000000000055
2016.09.05,60.99999999999994,-350.9999999999902,127.00000000001043,198.99999999999363,280.00000000000244,536.0000000000032,-178.99999999999582,231.00000000000875,158.0000000000026,446.9999999999974,50.0000000000056,347.0000000000084,-66.99999999999484,291.00000000001904,-100.99999999999554,852.9999999999926,87.99999999999386,-265.0000000000041,524.9999999999977,-385.99999999999744,,2844.000000000058
2016.09.05,87.99999999999919,-326.0000000000041,178.00000000001148,245.99999999999068,279.00000000000705,541.0000000000026,-129.00000000000134,338.0000000000081,143.00000000000423,451.0000000000014,75.00000000000284,551.9999999999925,-19.999999999997797,370.00000000000364,-70.99999999999883,856.9999999999967,183.9999999999975,-295.0000000000008,531.9999999999991,-394.00000000000546,,3599.000000000009
2016.09.05,83.9999999999952,-329.00000000000153,188.00000000001037,242.99999999999324,282.0000000000045,512.0000000000014,-139.00000000000023,307.00000000000216,155.00000000000514,422.9999999999956,85.00000000000173,503.0000000000143,-45.000000000006146,290.00000000001245,-78.00000000000028,763.0000000000026,173.00000000000182,-253.0000000000032,504.00000000000443,-383.0,,3285.000000000033
2016.09.05,98.99999999999353,-302.0000000000023,173.00000000000094,223.99999999997976,290.00000000000136,482.00000000000466,-114.99999999999844,234.00000000000887,129.00000000000134,353.99999999999875,79.00000000000685,447.00000000000273,-69.9999999999923,306.00000000000625,-42.0000000000087,703.9999999999935,143.00000000000068,-278.9999999999959,448.000000000004,-316.0000000000052,,2988.0000000000014
2016.09.05,60.99999999999994,-197.00000000000273,133.00000000000534,243.99999999999977,274.00000000000756,455.0000000000054,-15.00000000000945,262.00000000000045,138.00000000000477,351.99999999999676,147.00000000000824,632.000000000005,110.99999999999443,429.00000000001273,-381.99999999999346,685.0000000000023,51.9999999999925,-243.00000000000432,285.00000000000193,-280.9999999999979,,3142.0000000000286
2016.09.05,73.00000000000084,-123.00000000000644,133.00000000000534,340.9999999999913,242.00000000000887,395.0000000000009,38.0000000000047,339.00000000001285,178.00000000000037,300.99999999999574,171.00000000001003,745.0000000000045,365.99999999999966,485.0000000000021,-309.0000000000037,571.9999999999948,95.99999999998943,-165.00000000000404,236.99999999999832,-262.00000000000665,,3852.9999999999995
2016.09.05,156.00000000000057,-418.9999999999916,170.00000000000347,373.99999999998545,300.0000000000003,477.0000000000052,-89.99999999999008,256.0000000000002,185.00000000000182,314.0000000000032,52.000000000007596,502.00000000000955,180.0000000000024,235.00000000000742,-300.99999999999574,673.9999999999968,64.99999999999773,-163.99999999999747,268.0000000000016,-276.9999999999939,,2957.000000000054
2016.09.05,85.99999999999719,-828.9999999999909,89.00000000000574,491.99999999998136,237.00000000000944,452.00000000000796,-604.9999999999889,272.00000000000557,243.99999999999977,341.99999999999784,-279.99999999999136,39.00000000001569,-259.0000000000092,-412.9999999999967,-642.9999999999936,723.0000000000069,-76.00000000000762,-63.00000000000195,107.99999999999699,-329.00000000000153,,-412.99999999995725
2016.09.05,83.9999999999952,-734.9999999999968,76.99999999999375,661.0000000000005,280.00000000000244,423.0000000000067,-551.9999999999969,371.9999999999999,401.00000000000693,329.00000000000153,-252.99999999999213,192.00000000000728,4.000000000004,-255.99999999998957,-727.0000000000109,717.9999999999964,-58.000000000006935,65.00000000000395,53.999999999998494,-249.99999999999466,,829.0000000000292
2016.09.05,71.99999999999429,-577.9999999999897,83.9999999999952,446.9999999999974,238.0000000000049,417.0000000000007,-405.9999999999952,471.00000000000364,277.000000000005,319.99999999999807,-155.99999999998948,435.0000000000023,130.99999999999224,-61.99999999998429,-699.0000000000052,709.0000000000041,-9.000000000000341,-43.999999999999595,67.00000000000594,-262.999999999991,,1451.000000000049
2016.09.05,-2.000000000002,-418.0000000000073,-34.000000000000696,348.9999999999993,159.00000000000912,336.00000000000296,-292.00000000000335,582.0000000000078,258.9999999999981,293.99999999999426,-108.99999999999244,751.0000000000048,72.0000000000054,-56.99999999999594,-550.000000000006,651.0000000000016,198.99999999999807,-0.999999999995449,146.00000000000168,-262.00000000000665,,2073.000000000013
2016.09.05,46.999999999997044,-394.9999999999898,45.000000000006146,361.9999999999957,156.00000000000057,352.00000000000784,-269.9999999999925,510.0000000000051,243.00000000000432,283.99999999999534,-61.999999999995396,633.0000000000098,58.000000000002494,-70.99999999999883,-429.00000000001273,605.0000000000111,177.99999999999727,21.999999999999797,156.00000000000057,-266.999999999995,,2157.000000000049
2016.09.05,43.999999999999595,-425.0000000000087,28.000000000005798,392.9999999999989,162.0000000000066,333.0000000000055,-289.0000000000059,509.00000000000034,289.0000000000059,263.0000000000021,-95.99999999999609,626.0000000000048,55.99999999998939,-109.99999999998789,-459.99999999999375,605.0000000000111,176.00000000000193,41.9999999999976,117.00000000000044,-261.0000000000001,,2002.0000000000377
2016.09.05,73.00000000000084,-370.00000000000364,39.00000000001125,384.9999999999909,174.00000000000747,331.0000000000035,-198.00000000000927,538.0000000000109,256.0000000000007,242.99999999999324,-50.99999999998994,753.0000000000143,99.99999999998899,8.000000000008,-452.00000000000796,581.9999999999936,204.9999999999983,5.999999999994898,117.00000000000044,-211.99999999998997,,2527.0000000000164
2016.09.05,-29.000000000001247,-507.9999999999973,-11.00000000000545,401.99999999999125,174.00000000000747,301.0000000000068,-394.9999999999898,548.0000000000018,282.99999999999994,253.0000000000032,-183.99999999999528,546.999999999997,-36.999999999998145,-149.9999999999835,-527.0000000000108,578.9999999999961,174.99999999999716,9.999999999998899,87.99999999999919,-187.99999999998818,,1331.0000000000293
2016.09.05,-99.00000000000463,-380.00000000000256,-25.999999999992696,334.9999999999964,131.00000000000333,280.00000000000244,-436.9999999999985,548.0000000000018,311.00000000000574,278.00000000000045,-108.99999999999244,582.9999999999984,19.999999999997797,-130.99999999999224,-547.0000000000086,568.9999999999973,109.99999999999943,19.999999999997797,53.999999999998494,-221.99999999998886,,1288.0000000000186
2016.09.05,-178.00000000000037,-361.9999999999957,-170.99999999998784,387.99999999998835,99.00000000000463,186.00000000000838,-503.99999999999335,550.0000000000114,383.0,270.99999999999903,-191.99999999999218,500.0,154.0000000000097,-216.99999999997831,-784.0000000000069,546.000000000002,34.99999999999659,107.99999999999699,-119.00000000000244,-217.0000000000005,,476.0000000000595
2016.09.05,-133.00000000000534,-383.0,-154.99999999999403,455.99999999998977,70.99999999999883,179.00000000000693,-496.00000000000756,574.0000000000123,448.9999999999994,251.99999999999667,-213.99999999999199,486.99999999999477,160.99999999998892,-309.99999999998806,-828.0000000000065,524.9999999999977,16.999999999995907,197.00000000000273,-141.99999999999767,-161.99999999999548,,544.9999999999973
2016.09.05,-104.00000000000409,-371.00000000001023,-129.99999999998568,546.9999999999864,97.00000000000264,220.00000000000907,-441.0000000000025,550.0000000000114,468.00000000000176,271.9999999999945,-189.99999999999017,502.00000000000955,340.00000000000693,-249.99999999999466,-887.9999999999999,611.9999999999903,-13.00000000000523,224.000000000002,-139.00000000000023,-198.00000000000927,,1108.0000000000127
2016.09.05,-126.99999999999933,-143.00000000000423,-151.9999999999966,526.9999999999886,95.00000000000064,233.00000000000543,-238.99999999998923,510.0000000000051,463.0000000000023,271.9999999999945,-25.999999999992696,670.9999999999923,581.0000000000093,72.0000000000054,-845.0000000000068,581.0000000000093,-39.00000000000148,202.0000000000022,-104.99999999999955,-200.00000000000017,,2331.000000000026
2016.09.05,-114.00000000000298,-232.99999999999432,-153.00000000000313,556.0000000000009,121.99999999999989,251.00000000000122,-262.00000000000665,540.0000000000063,475.0000000000032,280.9999999999979,-83.9999999999952,697.0000000000027,628.9999999999907,1.0000000000065512,-887.9999999999999,632.0000000000103,-27.000000000001023,190.00000000000128,-146.99999999999713,-190.00000000000128,,2276.0000000000196
2016.09.05,-85.00000000000173,-209.9999999999991,-123.00000000000644,613.9999999999812,131.99999999999878,245.0000000000063,-262.999999999991,541.000000000011,509.00000000000387,270.0000000000036,-80.99999999999774,681.0000000000116,594.99999999999,68.00000000000139,-887.9999999999999,611.000000000006,-32.00000000001069,207.00000000000162,-146.99999999999713,-151.9999999999966,,2492.0000000000155
2016.09.05,-41.000000000002146,-231.0000000000034,-72.0000000000054,631.9999999999882,158.0000000000026,250.00000000000577,-242.00000000000887,517.0000000000101,480.99999999999807,241.99999999999778,-68.99999999999685,709.0000000000032,568.9999999999973,119.00000000000244,-838.0000000000055,573.0000000000013,-32.00000000001069,190.00000000000128,-143.9999999999997,-117.99999999999588,,2652.9999999999795
2016.09.05,-45.000000000006146,-285.00000000000193,-62.000000000006494,556.9999999999853,180.0000000000024,278.00000000000045,-279.99999999999136,549.0000000000066,453.0000000000034,290.9999999999968,-94.99999999998954,698.0000000000075,493.99999999999443,109.00000000000354,-795.9999999999967,628.0000000000064,19.99999999999602,143.00000000000423,-75.00000000000284,-154.99999999999403,,2607.000000000018
2016.09.05,-41.9999999999976,-211.99999999998997,-55.000000000005045,556.9999999999853,151.00000000000114,225.00000000000853,-225.99999999999287,542.0000000000016,438.00000000000506,231.99999999999886,-36.999999999998145,754.9999999999955,490.999999999997,96.00000000000719,-720.0000000000095,514.9999999999987,55.999999999997385,148.0000000000037,-112.99999999999643,-165.9999999999995,,2635.0000000000105
2016.09.05,-24.000000000001798,-173.00000000000094,-58.000000000002494,520.9999999999936,161.00000000000003,267.00000000000614,-170.00000000000347,526.0000000000105,414.9999999999987,270.0000000000036,-19.999999999997797,760.9999999999957,499.9999999999893,178.00000000001148,-669.0000000000085,601.9999999999915,54.000000000002046,138.00000000000477,-48.000000000003595,-164.99999999999292,,3065.9999999999955
2016.09.05,-28.000000000005798,-181.00000000000892,-62.000000000006494,513.9999999999923,134.0000000000008,268.0000000000016,-187.00000000000384,555.0000000000068,413.0000000000078,271.9999999999945,-27.999999999994696,771.000000000015,469.99999999999267,118.00000000001809,-659.0000000000095,619.9999999999983,86.99999999998909,143.9999999999997,-24.999999999997247,-191.99999999999218,,3003.9999999999977
2016.09.05,-33.000000000005244,-109.00000000000354,-80.99999999999774,533.99999999999,133.00000000000534,255.00000000000523,-106.99999999999044,566.0000000000025,422.00000000000017,261.0000000000001,11.00000000000545,860.0000000000136,594.99999999999,221.00000000000452,-696.999999999992,612.9999999999969,92.99999999998931,173.00000000000094,-46.00000000000159,-185.99999999999727,,3478.0000000000164
2016.09.05,-23.00000000000635,-123.99999999999079,-80.99999999999774,539.999999999985,143.00000000000423,264.0000000000087,-123.00000000000644,541.000000000011,419.9999999999982,263.99999999999756,-9.999999999998899,849.000000000018,581.9999999999936,197.00000000000273,-707.0000000000132,612.9999999999969,66.0000000000025,172.00000000000549,-39.999999999995595,-208.99999999999253,,3334.000000000022
2016.09.05,-26.999999999999247,-113.99999999999189,-89.00000000000574,561.9999999999958,145.00000000000622,282.0000000000045,-109.00000000000354,490.99999999999966,429.0000000000016,276.9999999999939,-12.999999999996348,764.00000000001,614.0000000000034,216.00000000001617,-737.9999999999942,659.0000000000095,15.999999999991132,177.00000000000495,-31.999999999998696,-202.9999999999976,,3307.0000000000496
2016.09.05,-28.000000000005798,-121.99999999999989,-89.00000000000574,562.9999999999802,139.00000000000023,255.00000000000523,-119.00000000000244,460.00000000000796,433.0000000000056,251.99999999999667,-18.999999999991246,729.0000000000134,617.0000000000009,207.00000000000162,-740.9999999999917,619.9999999999983,-2.0000000000095497,185.00000000000182,-70.0000000000034,-174.99999999999181,,3095.000000000011
2016.09.05,-28.000000000005798,-116.99999999998934,-107.99999999999699,556.9999999999853,109.99999999999899,238.0000000000049,-120.99999999999334,484.99999999999943,431.0000000000036,222.99999999999542,-35.999999999991594,746.0000000000093,604.0000000000045,195.00000000001182,-767.0000000000066,602.999999999998,13.999999999995794,185.00000000000182,-178.00000000000037,-187.00000000000384,,2849.000000000022
2016.09.06,-29.999999999996696,-153.00000000000313,-147.99999999999258,569.9999999999816,86.0000000000083,223.00000000000654,-158.99999999999804,508.0000000000098,365.0000000000042,182.99999999999983,-122.99999999999534,743.9999999999998,567.0000000000064,100.0000000000112,-923.0000000000072,628.0000000000064,27.000000000001023,190.00000000000128,-161.00000000000003,-234.00000000000088,,2260.0000000000427
2016.09.06,-33.000000000005244,-171.99999999999437,-99.99999999998899,573.0000000000013,139.00000000000023,225.00000000000853,-164.99999999999292,481.00000000000875,424.9999999999976,207.00000000000162,-56.99999999999594,724.000000000018,561.9999999999958,153.00000000000313,-758.9999999999985,604.0000000000045,21.000000000000796,195.00000000000074,-117.99999999999588,-181.00000000000892,,2724.00000000006
2016.09.06,-40.00000000000669,-175.99999999999838,-99.00000000000463,537.9999999999941,137.00000000000932,243.00000000000432,-164.00000000000858,496.0000000000093,424.9999999999976,242.99999999999324,-57.99999999999139,713.9999999999986,551.9999999999969,153.00000000000313,-768.9999999999975,614.0000000000034,12.000000000000455,150.00000000000568,-97.00000000000264,-163.00000000000205,,2711.0000000000045
2016.09.06,-50.0000000000056,-137.9999999999937,-92.00000000000318,522.9999999999845,158.0000000000026,268.0000000000016,-157.99999999999147,484.99999999999943,429.99999999999704,278.00000000000045,-29.999999999996696,711.0000000000127,573.0000000000013,241.00000000000233,-714.999999999999,652.9999999999925,15.999999999991132,139.99999999999568,-38.0000000000047,-171.00000000001003,,3083.9999999999773
2016.09.06,-75.9999999999983,-86.0000000000083,-114.99999999999844,526.9999999999886,152.00000000000767,280.00000000000244,-153.00000000000313,489.0000000000043,433.0000000000056,293.99999999999426,1.0000000000065512,781.0000000000059,628.9999999999907,262.00000000000665,-722.0000000000005,687.9999999999998,24.00000000000091,104.99999999999955,-14.000000000002899,-174.99999999999181,,3324.0000000000105
2016.09.06,-87.99999999999919,-194.99999999998963,-97.9999999999981,513.9999999999923,180.0000000000024,261.0000000000001,-218.00000000000708,414.0000000000015,424.9999999999976,285.00000000000193,-40.99999999999105,566.0000000000025,492.0000000000035,271.0000000000212,-709.0000000000041,629.9999999999973,-48.00000000000182,75.9999999999983,-31.000000000003247,-133.99999999998968,,2552.000000000035
2016.09.06,-67.00000000000594,-217.0000000000005,-86.99999999999264,532.9999999999835,221.00000000000452,272.00000000000557,-245.99999999999068,413.0000000000109,446.9999999999974,292.9999999999988,-59.99999999999339,515.9999999999911,482.999999999989,290.00000000001245,-754.0000000000102,645.999999999991,-70.99999999999795,-4.999999999999449,-51.000000000001044,-76.99999999999375,,2478.9999999999986
2016.09.06,-107.00000000000153,-175.99999999999838,-130.99999999999224,529.0000000000017,258.0000000000027,236.00000000000287,-259.0000000000092,342.00000000001296,457.0000000000074,278.00000000000045,-72.99999999998974,432.00000000001637,539.0000000000006,432.0000000000102,-785.9999999999978,632.0000000000103,-139.00000000001,-80.00000000000229,-85.00000000000173,15.00000000000945,,2314.0000000000723
2016.09.06,-117.00000000000044,-236.99999999999832,-143.00000000000423,541.9999999999981,317.0000000000006,226.99999999999943,-312.00000000000114,334.0000000000032,480.0000000000027,288.9999999999948,-100.00000000000009,370.00000000000455,453.99999999999886,533.0000000000057,-787.0000000000043,625.0000000000089,-147.00000000000557,-141.00000000000225,-88.99999999999464,114.99999999999844,,2213.0000000000045
2016.09.06,-126.0000000000039,-270.99999999999903,-123.99999999999079,569.9999999999816,403.0000000000089,274.00000000000756,-304.9999999999997,224.00000000000375,485.99999999999756,322.00000000000006,-96.99999999999153,274.0000000000009,473.99999999999665,638.0000000000052,-798.0000000000098,656.0000000000122,-263.00000000000523,-246.99999999999721,-65.00000000000395,143.00000000000423,,2168.0000000000177
2016.09.06,-146.00000000000168,-241.00000000000233,-160.00000000000458,562.9999999999802,478.0000000000006,268.0000000000016,-330.9999999999924,230.00000000000398,500.00000000000045,339.99999999999585,-94.99999999998954,216.00000000000819,478.0000000000006,886.000000000009,-831.000000000004,679.0000000000074,-271.0000000000008,-341.99999999999784,-46.999999999997044,276.9999999999939,,2451.0000000000114
2016.09.06,-95.99999999999609,-297.9999999999983,-96.99999999999153,563.9999999999867,546.000000000002,328.0000000000061,-303.0000000000088,306.0000000000116,462.0000000000068,380.00000000000256,-78.99999999999574,313.0000000000166,452.00000000000796,960.0000000000053,-747.0000000000088,781.9999999999939,-180.00000000000682,-366.9999999999951,34.000000000000696,200.00000000000017,,3160.00000000004
2016.09.06,-73.00000000000084,-295.0000000000008,-62.99999999999084,587.9999999999885,531.9999999999991,343.9999999999999,-344.99999999999534,373.00000000000466,474.00000000000773,370.9999999999991,-97.9999999999981,377.00000000000955,425.0000000000087,863.0000000000138,-747.0000000000088,773.0000000000015,-132.000000000005,-341.0000000000024,19.00000000000235,215.99999999999397,,3261.000000000027
2016.09.06,-46.00000000000159,-295.0000000000008,-35.999999999991594,636.9999999999986,565.9999999999999,348.00000000000387,-299.99999999998914,373.00000000000466,497.000000000003,353.0000000000033,-76.99999999999375,407.0000000000107,502.00000000000244,938.0000000000166,-784.0000000000069,727.0000000000109,-142.00000000001012,-370.9999999999991,-10.999999999994348,289.0000000000059,,3575.0000000000728
2016.09.06,-41.000000000002146,-337.0000000000095,-35.00000000000725,644.9999999999844,575.9999999999987,365.99999999999966,-340.9999999999913,348.0000000000132,484.00000000000665,366.9999999999951,-96.99999999999153,355.99999999999454,502.00000000000244,945.0000000000181,-801.9999999999916,771.9999999999949,-168.00000000000637,-377.0000000000051,-9.999999999998899,228.99999999999034,,3381.999999999995
2016.09.06,-97.00000000000264,-323.99999999999096,-102.00000000000209,591.9999999999925,474.00000000000773,330.0000000000081,-374.999999999992,256.0000000000002,485.0000000000021,344.99999999999534,-131.99999999999878,193.00000000001205,426.9999999999996,713.0000000000081,-804.0000000000047,740.9999999999917,-222.0000000000084,-353.0000000000033,-5.999999999994898,163.00000000000205,,2304.000000000022
2016.09.06,-112.000000000001,-326.0000000000041,-117.99999999999588,597.9999999999874,512.0000000000014,343.00000000000443,-404.0000000000044,308.00000000000693,512.0000000000014,393.9999999999944,-144.99999999999514,241.99999999999022,431.99999999998795,813.0000000000192,-818.0000000000076,848.0000000000043,-195.99999999999795,-287.9999999999994,16.0000000000049,157.99999999999147,,2768.9999999999877
2016.09.06,-117.00000000000044,-339.0000000000004,-107.99999999999699,613.9999999999812,528.0000000000063,407.0000000000018,-431.0000000000036,327.0000000000124,526.9999999999997,458.9999999999983,-150.99999999999002,227.00000000000387,425.99999999999307,812.0000000000127,-880.9999999999984,963.0000000000027,-210.99999999999852,-317.9999999999961,78.00000000000028,112.000000000001,,2924.0000000000286
2016.09.06,-104.99999999999955,-346.0000000000019,-112.000000000001,655.9999999999899,518.0000000000074,445.0000000000065,-411.0000000000058,262.00000000000045,521.0000000000048,451.0000000000014,-152.99999999999204,209.00000000000318,476.0000000000098,772.0000000000172,-916.0000000000057,1011.0000000000064,-256.0000000000002,-288.9999999999948,77.00000000000485,60.99999999999994,,2871.000000000051
2016.09.06,-34.000000000000696,-595.9999999999966,-72.99999999998974,699.9999999999895,531.9999999999991,448.9999999999994,-497.99999999999847,284.000000000006,526.0000000000042,451.0000000000014,-261.0000000000001,200.00000000001705,404.0000000000044,785.0000000000134,-1042.9999999999939,1008.9999999999932,-284.000000000006,-326.9999999999995,65.00000000000395,92.00000000000318,,2381.00000000005
2016.09.06,-36.999999999998145,-591.9999999999925,-43.999999999999595,814.999999999988,677.0000000000053,567.0000000000064,-541.9999999999981,399.0000000000009,543.0000000000045,522.0000000000002,-246.99999999999721,286.00000000000136,422.9999999999956,840.0000000000185,-1041.000000000003,1200.0000000000011,-192.00000000000728,-407.0000000000018,129.00000000000134,127.99999999999478,,3427.000000000021
2016.09.06,-109.00000000000354,-534.9999999999966,2.0000000000131024,760.9999999999894,731.0000000000039,607.0000000000019,-583.0000000000002,534.000000000006,612.0000000000015,627.9999999999952,-171.99999999999437,367.999999999995,424.00000000000216,1086.000000000009,-944.9999999999958,1139.0000000000011,-168.00000000000637,-436.00000000000307,172.00000000000549,150.00000000000568,,4266.00000000003
2016.09.06,-70.0000000000034,-456.9999999999963,26.999999999999247,769.9999999999818,750.0000000000063,609.9999999999994,-486.00000000000864,534.000000000006,551.9999999999969,610.9999999999949,-131.99999999999878,520.0000000000102,461.0000000000003,1163.000000000003,-880.9999999999984,1133.0000000000061,-85.99999999999852,-458.9999999999983,234.99999999999633,120.00000000000898,,4915.000000000009
2016.09.06,-87.00000000000374,-510.00000000001046,25.00000000000835,761.999999999996,701.0000000000072,570.0000000000039,-537.0000000000097,522.0000000000056,553.0000000000035,595.9999999999966,-137.9999999999937,423.0000000000018,468.00000000000176,987.0000000000045,-882.000000000005,1112.0000000000018,-138.00000000000523,-448.9999999999994,156.99999999999602,117.00000000001154,,4252.000000000012
2016.09.06,-65.00000000000395,-465.99999999998863,48.000000000003595,751.9999999999972,665.9999999999999,551.0000000000015,-503.99999999999335,520.0000000000102,582.0000000000048,575.0000000000033,-116.99999999998934,459.0000000000032,489.99999999999045,987.0000000000045,-886.000000000009,1051.0000000000018,-130.00000000000966,-336.9999999999984,160.00000000000458,1.999999999990898,,4338.000000000023
2016.09.06,-41.000000000002146,-466.9999999999952,56.99999999999594,836.9999999999989,680.0000000000028,619.0000000000028,-445.99999999999085,544.0000000000111,584.0000000000067,568.9999999999973,-113.99999999999189,539.0000000000157,600.0000000000006,979.0000000000188,-919.0000000000032,1164.0000000000095,-118.00000000000921,-305.99999999999517,168.00000000000148,28.000000000005798,,4957.000000000079
