date,EURCHF,CADCHF,EURJPY,NZDCAD,empty,sum
2020.05.28,-880.0000000000141,-999.9999999999898,-1683.9999999999975,129.00000000000134,,-3435.0
2020.05.28,-826.0000000000156,-958.9999999999987,-1570.999999999998,138.00000000000477,,-3218.0000000000073
2020.05.28,-828.0000000000065,-954.9999999999948,-1612.9999999999995,73.99999999999629,,-3322.0000000000045
2020.05.28,-839.0000000000119,-972.9999999999906,-1643.0000000000007,40.00000000000669,,-3414.9999999999964
2020.05.28,-866.0000000000113,-978.9999999999966,-1703.9999999999936,29.000000000001247,,-3520.0
2020.05.28,-973.0000000000016,-1040.999999999992,-1839.999999999989,-87.99999999999919,,-3941.999999999982
2020.05.28,-931.9999999999995,-1065.999999999989,-1778.9999999999964,-36.999999999998145,,-3813.999999999983
2020.05.28,-883.9999999999959,-1074.9999999999927,-1692.9999999999977,48.99999999999905,,-3602.9999999999873
2020.05.28,-975.9999999999991,-1142.999999999994,-1623.9999999999952,97.00000000000264,,-3645.9999999999854
2020.05.28,-946.0000000000024,-1105.999999999996,-1571.9999999999886,102.00000000000209,,-3521.9999999999845
2020.05.28,-910.9999999999951,-1031.9999999999995,-1518.9999999999914,70.99999999999883,,-3390.9999999999873
2020.05.28,-927.0000000000111,-1063.9999999999982,-1570.999999999998,-19.00000000000235,,-3581.0000000000095
2020.05.28,-934.9999999999969,-1063.9999999999982,-1515.0000000000005,-26.999999999999247,,-3540.9999999999945
2020.05.28,-1061.000000000001,-1163.9999999999984,-1503.9999999999907,7.9999999999968985,,-3720.999999999993
2020.05.28,-1018.0000000000077,-1092.9999999999995,-1515.0000000000005,12.000000000000899,,-3614.000000000007
2020.05.28,-1017.0000000000013,-1136.999999999999,-1501.9999999999955,7.0000000000014495,,-3648.9999999999945
2020.05.28,-1043.0000000000161,-1138.99999999999,-1583.999999999989,-10.999999999994348,,-3776.99999999999
2020.05.28,-1055.000000000006,-1137.9999999999945,-1581.9999999999936,-82.00000000000429,,-3856.999999999998
2020.05.28,-1059.00000000001,-1084.9999999999916,-1754.9999999999955,-122.99999999999534,,-4021.9999999999927
2020.05.28,-1164.0000000000095,-1110.9999999999952,-1820.999999999998,-212.00000000000108,,-4308.000000000004
2020.05.28,-1129.0000000000023,-1068.9999999999977,-1829.9999999999982,-300.0000000000003,,-4327.999999999998
2020.05.28,-1106.000000000007,-946.9999999999978,-1965.999999999994,-319.99999999999807,,-4338.999999999997
2020.05.28,-1072.0000000000064,-905.9999999999957,-1941.9999999999932,-417.99999999999613,,-4337.999999999992
2020.05.28,-997.0000000000034,-866.9999999999956,-1955.9999999999889,-439.99999999999596,,-4259.9999999999845
2020.05.28,-937.9999999999944,-710.999999999995,-2066.0000000000027,-441.0000000000025,,-4155.9999999999945
2020.05.28,-1009.9999999999998,-730.9999999999927,-2137.0000000000005,-426.9999999999996,,-4304.999999999993
2020.05.28,-1012.0000000000128,-725.9999999999933,-2193.999999999988,-383.0,,-4314.9999999999945
2020.05.28,-1008.0000000000089,-716.9999999999899,-2256.0,-356.9999999999962,,-4337.9999999999945
2020.05.28,-1070.9999999999998,-730.9999999999927,-2214.999999999989,-375.9999999999986,,-4392.99999999998
2020.05.28,-1068.0000000000023,-673.9999999999968,-2268.9999999999914,-392.9999999999989,,-4403.999999999989
2020.05.28,-1035.0000000000082,-641.9999999999982,-2271.000000000001,-436.9999999999985,,-4385.0000000000055
2020.05.28,-1038.0000000000057,-639.9999999999961,-2263.999999999996,-458.00000000000284,,-4400.000000000001
2020.05.28,-975.9999999999991,-640.9999999999916,-2110.99999999999,-319.0000000000026,,-4046.9999999999836
2020.05.28,-990.000000000002,-663.999999999998,-2086.999999999989,-341.0000000000024,,-4081.9999999999914
2020.05.28,-992.9999999999994,-708.999999999993,-2122.9999999999905,-332.99999999999443,,-4157.999999999977
2020.05.29,-983.0000000000006,-673.9999999999968,-2103.999999999999,-287.9999999999994,,-4048.999999999996
2020.05.29,-980.0000000000031,-619.9999999999983,-2120.999999999995,-309.99999999999915,,-4030.9999999999955
2020.05.29,-991.0000000000085,-627.9999999999952,-2192.9999999999977,-188.9999999999947,,-4000.999999999996
2020.05.29,-1019.9999999999986,-637.9999999999941,-2200.9999999999936,-204.00000000000418,,-4062.9999999999905
2020.05.29,-1001.0000000000074,-643.999999999989,-2165.999999999997,-204.99999999999963,,-4015.9999999999927
2020.05.29,-1015.9999999999947,-641.9999999999982,-2155.999999999992,-158.99999999999804,,-3972.9999999999827
2020.05.29,-1007.0000000000024,-627.9999999999952,-2153.9999999999964,-215.99999999999397,,-4004.999999999988
2020.05.29,-1000.0000000000009,-622.9999999999958,-2146.9999999999914,-181.9999999999933,,-3951.9999999999814
2020.05.29,-961.0000000000118,-539.999999999996,-1993.9999999999998,-195.00000000000074,,-3690.000000000008
2020.05.29,-991.0000000000085,-553.999999999999,-1991.9999999999902,-229.00000000000142,,-3765.999999999999
2020.05.29,-985.0000000000136,-565.9999999999999,-1991.9999999999902,-210.99999999999451,,-3753.999999999998
2020.05.29,-987.0000000000045,-581.9999999999936,-1974.9999999999943,-195.00000000000074,,-3738.9999999999936
2020.05.29,-1002.000000000014,-570.9999999999993,-1980.9999999999945,-205.99999999999508,,-3760.0000000000027
2020.05.29,-998.00000000001,-558.9999999999984,-1986.9999999999948,-246.00000000000176,,-3790.000000000005
2020.05.29,-1027.0000000000002,-565.9999999999999,-2009.999999999991,-253.0000000000032,,-3855.999999999994
2020.05.29,-1032.0000000000107,-563.9999999999978,-1918.9999999999968,-241.99999999999778,,-3757.000000000003
2020.05.29,-1048.0000000000045,-588.9999999999951,-1851.9999999999895,-229.99999999999687,,-3718.999999999986
2020.05.29,-1107.999999999998,-610.9999999999949,-1909.9999999999966,-295.0000000000008,,-3923.99999999999
2020.05.29,-1151.9999999999975,-627.9999999999952,-1873.9999999999952,-304.9999999999997,,-3958.9999999999877
2020.05.29,-1147.000000000009,-624.9999999999977,-1890.9999999999911,-281.99999999999335,,-3944.9999999999914
2020.05.29,-1131.9999999999998,-620.9999999999937,-2015.9999999999911,-365.0000000000042,,-4133.999999999989
2020.05.29,-1137.0000000000102,-594.99999999999,-1950.9999999999934,-324.00000000000205,,-4006.9999999999955
2020.05.29,-1141.9999999999986,-590.999999999997,-1974.9999999999943,-297.9999999999983,,-4005.999999999988
2020.05.29,-1164.0000000000095,-588.9999999999951,-2132.9999999999955,-258.9999999999981,,-4144.999999999998
2020.05.29,-1227.0000000000002,-478.9999999999961,-2287.999999999997,-271.9999999999945,,-4265.999999999987
2020.05.29,-1215.9999999999948,-529.9999999999972,-2272.9999999999964,-283.99999999999534,,-4302.999999999984
2020.05.29,-1232.9999999999952,-592.9999999999991,-2244.9999999999905,-343.9999999999999,,-4414.9999999999845
2020.05.29,-1238.0000000000057,-590.999999999997,-2287.999999999997,-336.00000000000296,,-4453.000000000003
2020.05.29,-1358.0000000000148,-660.9999999999894,-2347.999999999999,-312.00000000000114,,-4679.000000000005
2020.05.29,-1394.0000000000064,-715.9999999999944,-2298.9999999999923,-327.99999999999494,,-4736.999999999987
2020.05.29,-1446.0000000000139,-782.9999999999893,-2247.0,-351.0000000000013,,-4827.000000000005
2020.05.29,-1438.000000000006,-728.9999999999908,-2295.000000000002,-268.99999999999704,,-4730.999999999995
2020.05.29,-1385.9999999999984,-705.9999999999956,-2227.9999999999945,-207.00000000000162,,-4526.999999999991
2020.05.29,-1336.0000000000039,-605.0,-2510.9999999999955,-219.00000000000253,,-4671.000000000002
2020.05.29,-1322.000000000001,-589.9999999999906,-2566.0000000000027,-275.000000000003,,-4752.999999999997
2020.05.29,-1253.0000000000152,-527.9999999999951,-2777.999999999992,-451.0000000000014,,-5010.000000000004
2020.05.29,-1154.999999999995,-303.9999999999932,-2733.9999999999945,-351.99999999999676,,-4544.999999999979
2020.05.29,-1158.0000000000146,-294.9999999999897,-2753.999999999991,-265.99999999999955,,-4472.9999999999945
2020.05.29,-1045.000000000007,-288.9999999999948,-2625.0,-215.99999999999397,,-4174.999999999995
2020.05.29,-966.0000000000002,-318.99999999999153,-2560.9999999999927,-190.99999999999673,,-4036.9999999999814
2020.05.29,-927.9999999999955,-307.99999999999716,-2530.999999999992,-195.9999999999962,,-3962.999999999981
2020.05.29,-862.0000000000072,-287.9999999999994,-2500.9999999999905,-146.00000000000168,,-3796.999999999999
2020.05.29,-910.0000000000108,-380.999999999998,-2608.9999999999945,-261.0000000000001,,-4161.000000000004
2020.05.29,-948.0000000000155,-437.999999999994,-2551.9999999999927,-226.99999999999943,,-4165.000000000002
2020.05.29,-971.0000000000107,-495.9999999999964,-2576.999999999998,-244.99999999999523,,-4289.000000000001
2020.05.29,-958.0000000000144,-492.999999999999,-2586.999999999989,-224.9999999999974,,-4263.0
2020.05.29,-975.0000000000148,-499.9999999999893,-2634.999999999991,-275.000000000003,,-4384.999999999997
2020.05.29,-970.0000000000042,-485.99999999999756,-2667.9999999999923,-207.99999999999707,,-4331.999999999992
