date,AUDUSD,CHFJPY,empty,sum
2020.08.25,-312.9999999999966,-454.00000000000773,,-767.0000000000043
2020.08.25,-266.999999999995,-400.99999999999625,,-667.9999999999912
2020.08.25,-222.99999999999542,-371.9999999999999,,-594.9999999999953
2020.08.25,-219.99999999999798,-420.0000000000017,,-639.9999999999997
2020.08.25,-249.99999999999466,-448.99999999999807,,-698.9999999999927
2020.08.25,-248.99999999999923,-466.99999999999875,,-715.999999999998
2020.08.25,-195.00000000000074,-459.99999999999375,,-654.9999999999945
2020.08.25,-217.99999999999596,-457.9999999999984,,-675.9999999999943
2020.08.25,-265.99999999999955,-495.9999999999951,,-761.9999999999947
2020.08.25,-273.000000000001,-537.9999999999967,,-810.9999999999977
2020.08.25,-254.99999999999412,-736.9999999999948,,-991.9999999999889
2020.08.25,-232.99999999999432,-888.0000000000052,,-1120.9999999999995
2020.08.25,-212.99999999999653,-954.0000000000077,,-1167.0000000000043
2020.08.25,-100.00000000000009,-1078.000000000003,,-1178.000000000003
2020.08.25,-207.00000000000162,-1135.000000000005,,-1342.0000000000066
2020.08.25,-209.9999999999991,-1171.999999999997,,-1381.9999999999961
2020.08.25,-280.00000000000244,-1243.9999999999998,,-1524.0000000000023
2020.08.25,-298.9999999999937,-1317.9999999999977,,-1616.9999999999914
2020.08.25,-337.99999999999386,-1272.0000000000055,,-1609.9999999999993
2020.08.25,-276.9999999999939,-1239.0000000000043,,-1515.9999999999982
2020.08.25,-282.99999999999994,-1105.000000000004,,-1388.000000000004
2020.08.25,-286.99999999999284,-1120.999999999995,,-1407.9999999999877
2020.08.25,-397.0000000000029,-1218.0000000000036,,-1615.0000000000066
2020.08.25,-361.0000000000002,-1323.0000000000075,,-1684.0000000000077
2020.08.25,-343.9999999999999,-1417.0000000000016,,-1761.0000000000014
2020.08.25,-325.99999999999295,-1411.0000000000014,,-1736.9999999999943
2020.08.25,-268.99999999999704,-1412.9999999999968,,-1681.9999999999939
2020.08.25,-278.9999999999959,-1319.0000000000027,,-1597.9999999999986
2020.08.25,-297.9999999999983,-1259.0000000000005,,-1556.9999999999986
2020.08.25,-220.99999999999343,-1248.0000000000045,,-1468.999999999998
2020.08.25,-252.99999999999213,-1230.000000000004,,-1482.9999999999961
2020.08.25,-312.9999999999966,-1289.0000000000014,,-1601.999999999998
2020.08.25,-412.9999999999967,-1292.0000000000016,,-1704.9999999999982
2020.08.25,-446.00000000000193,-1286.0000000000014,,-1732.0000000000032
2020.08.25,-464.9999999999932,-1326.0000000000077,,-1791.000000000001
2020.08.25,-446.9999999999974,-1355.000000000004,,-1802.0000000000014
2020.08.25,-461.99999999999574,-1361.000000000004,,-1822.9999999999998
2020.08.25,-443.99999999999994,-1372.0,,-1816.0
2020.08.26,-441.0000000000025,-1325.0000000000027,,-1766.0000000000052
2020.08.26,-424.9999999999976,-1391.0000000000055,,-1816.0000000000032
2020.08.26,-434.000000000001,-1391.0000000000055,,-1825.0000000000064
2020.08.26,-429.99999999999704,-1352.9999999999945,,-1782.9999999999916
2020.08.26,-432.9999999999945,-1292.0000000000016,,-1724.9999999999961
2020.08.26,-558.9999999999984,-1323.9999999999982,,-1882.9999999999966
2020.08.26,-548.9999999999995,-1521.000000000001,,-2070.0000000000005
2020.08.26,-534.9999999999966,-1525.0000000000057,,-2060.0000000000023
2020.08.26,-512.9999999999968,-1397.0000000000055,,-1910.0000000000023
2020.08.26,-546.000000000002,-1409.000000000006,,-1955.000000000008
2020.08.26,-522.9999999999957,-1388.999999999996,,-1911.9999999999916
2020.08.26,-507.9999999999973,-1307.0000000000023,,-1814.9999999999995
2020.08.26,-410.9999999999947,-1308.0000000000068,,-1719.0000000000016
2020.08.26,-426.9999999999996,-1259.0000000000005,,-1686.0
2020.08.26,-427.99999999999505,-1265.0000000000005,,-1692.9999999999955
2020.08.26,-448.9999999999994,-1274.000000000001,,-1723.0000000000002
2020.08.26,-458.00000000000284,-1180.9999999999973,,-1639.0
2020.08.26,-452.99999999999227,-1135.000000000005,,-1587.9999999999973
2020.08.26,-446.00000000000193,-1143.0000000000007,,-1589.0000000000027
2020.08.26,-485.99999999999756,-1105.000000000004,,-1591.0000000000016
2020.08.26,-486.999999999993,-957.0000000000078,,-1444.000000000001
2020.08.26,-529.9999999999972,-981.9999999999993,,-1511.9999999999964
2020.08.26,-539.999999999996,-915.0000000000063,,-1455.0000000000023
2020.08.26,-590.0000000000016,-906.0000000000059,,-1496.0000000000075
2020.08.26,-574.9999999999922,-936.9999999999976,,-1511.9999999999898
2020.08.26,-498.9999999999939,-1019.999999999996,,-1518.99999999999
2020.08.26,-529.0000000000017,-1057.0000000000023,,-1586.000000000004
2020.08.26,-534.0000000000011,-1070.999999999998,,-1604.999999999999
2020.08.26,-597.9999999999985,-1099.9999999999943,,-1697.9999999999927
2020.08.26,-573.0000000000013,-1039.0000000000014,,-1612.0000000000027
2020.08.26,-522.9999999999957,-962.0000000000033,,-1484.999999999999
2020.08.26,-485.0000000000021,-951.9999999999982,,-1437.0000000000002
2020.08.26,-532.9999999999945,-953.000000000003,,-1485.9999999999975
2020.08.26,-674.9999999999923,-1028.000000000006,,-1702.9999999999982
2020.08.26,-768.000000000002,-1040.9999999999968,,-1808.9999999999989
2020.08.26,-761.0000000000006,-1061.000000000007,,-1822.0000000000077
2020.08.26,-736.9999999999987,-1003.0000000000001,,-1739.9999999999989
2020.08.26,-786.9999999999933,-1021.0000000000008,,-1807.999999999994
2020.08.26,-858.9999999999986,-978.9999999999992,,-1837.9999999999977
2020.08.26,-861.9999999999961,-986.0000000000042,,-1848.0000000000005
2020.08.26,-883.9999999999959,-984.9999999999994,,-1868.9999999999955
2020.08.26,-859.9999999999941,-888.0000000000052,,-1747.9999999999993
2020.08.26,-848.9999999999998,-891.0000000000053,,-1740.000000000005
2020.08.26,-832.9999999999949,-847.999999999999,,-1680.9999999999939
2020.08.26,-827.0,-858.0000000000041,,-1685.000000000004
2020.08.26,-825.9999999999934,-825.0000000000028,,-1650.9999999999964
2020.08.26,-858.0000000000032,-837.0000000000033,,-1695.0000000000064
2020.08.26,-870.9999999999995,-841.9999999999987,,-1712.9999999999982
2020.08.27,-834.9999999999968,-897.9999999999961,,-1732.999999999993
2020.08.27,-831.9999999999994,-852.0000000000039,,-1684.0000000000032
2020.08.27,-849.9999999999952,-837.9999999999939,,-1687.999999999989
2020.08.27,-878.9999999999965,-823.0000000000075,,-1702.000000000004
2020.08.27,-908.9999999999932,-811.9999999999976,,-1720.999999999991
2020.08.27,-942.9999999999939,-811.000000000007,,-1754.000000000001
2020.08.27,-983.0000000000006,-816.0000000000025,,-1799.0000000000032
2020.08.27,-935.9999999999924,-831.0000000000031,,-1766.9999999999955
2020.08.27,-992.9999999999994,-927.9999999999973,,-1920.9999999999968
2020.08.27,-947.9999999999933,-864.9999999999949,,-1812.9999999999882
2020.08.27,-839.0000000000009,-897.9999999999961,,-1736.999999999997
2020.08.27,-824.999999999998,-903.0000000000058,,-1728.0000000000036
2020.08.27,-844.9999999999958,-870.9999999999951,,-1715.999999999991
2020.08.27,-881.9999999999939,-893.0000000000007,,-1774.9999999999945
2020.08.27,-858.9999999999986,-908.0000000000013,,-1767.0
2020.08.27,-887.9999999999999,-878.0000000000001,,-1766.0
2020.08.27,-903.9999999999937,-951.9999999999982,,-1855.9999999999918
2020.08.27,-891.9999999999928,-945.0000000000074,,-1837.0000000000002
2020.08.27,-854.9999999999947,-905.0000000000011,,-1759.999999999996
2020.08.27,-886.9999999999934,-929.000000000002,,-1815.9999999999955
2020.08.27,-949.9999999999953,-956.0000000000031,,-1905.9999999999984
2020.08.27,-1115.9999999999948,-1046.0000000000064,,-2162.000000000001
2020.08.27,-1056.0000000000014,-1123.0000000000045,,-2179.000000000006
2020.08.27,-1088.0,-1073.0000000000075,,-2161.0000000000073
2020.08.27,-1044.0000000000005,-1004.0000000000049,,-2048.0000000000055
2020.08.27,-1036.999999999999,-918.0000000000064,,-1955.0000000000055
2020.08.27,-1044.999999999996,-960.9999999999985,,-2005.9999999999945
2020.08.27,-1027.9999999999957,-929.000000000002,,-1956.9999999999977
2020.08.27,-957.9999999999922,-769.999999999996,,-1727.9999999999882
2020.08.27,-975.9999999999991,-703.000000000003,,-1679.000000000002
2020.08.27,-986.9999999999934,-745.9999999999951,,-1732.9999999999886
2020.08.27,-1091.999999999993,-945.0000000000074,,-2037.0000000000005
2020.08.27,-1390.9999999999977,-1143.0000000000007,,-2533.999999999998
2020.08.27,-1266.999999999996,-1075.0000000000027,,-2341.9999999999986
2020.08.27,-934.0000000000015,-995.9999999999951,,-1929.9999999999966
2020.08.27,-853.9999999999992,-1150.9999999999964,,-2004.9999999999955
2020.08.27,-874.9999999999925,-1370.0000000000045,,-2244.9999999999973
2020.08.27,-1130.9999999999932,-1442.0000000000073,,-2573.0000000000005
2020.08.27,-1175.9999999999993,-1459.9999999999936,,-2635.9999999999927
2020.08.27,-1132.9999999999952,-1468.999999999994,,-2601.999999999989
2020.08.27,-1009.9999999999998,-1409.9999999999966,,-2419.9999999999964
2020.08.27,-1078.9999999999966,-1451.9999999999982,,-2530.9999999999945
2020.08.27,-1156.9999999999968,-1465.0000000000034,,-2622.0
2020.08.27,-1127.9999999999957,-1468.999999999994,,-2596.99999999999
2020.08.27,-1105.999999999996,-1474.9999999999943,,-2580.99999999999
2020.08.27,-1096.9999999999925,-1466.9999999999986,,-2563.999999999991
2020.08.27,-1070.9999999999998,-1439.9999999999977,,-2510.9999999999973
2020.08.27,-1078.9999999999966,-1391.0000000000055,,-2470.000000000002
2020.08.28,-1114.9999999999993,-1397.9999999999961,,-2512.9999999999955
2020.08.28,-1088.0,-1361.9999999999948,,-2449.9999999999945
2020.08.28,-1107.999999999998,-1384.0000000000005,,-2491.999999999998
2020.08.28,-1098.9999999999943,-1397.9999999999961,,-2496.9999999999905
2020.08.28,-1088.9999999999955,-1436.9999999999977,,-2525.999999999993
2020.08.28,-1192.9999999999995,-1448.0000000000075,,-2641.0000000000073
2020.08.28,-1193.999999999995,-1512.0000000000005,,-2705.9999999999955
2020.08.28,-1163.9999999999984,-1474.9999999999943,,-2638.9999999999927
2020.08.28,-1151.9999999999975,-1510.000000000005,,-2662.0000000000027
2020.08.28,-1200.0000000000011,-1631.0000000000002,,-2831.0000000000014
2020.08.28,-1244.9999999999961,-1709.9999999999936,,-2954.99999999999
2020.08.28,-1293.9999999999952,-1727.0000000000039,,-3020.999999999999
2020.08.28,-1388.0000000000005,-1914.0000000000014,,-3302.000000000002
2020.08.28,-1397.9999999999993,-2015.0000000000005,,-3413.0
2020.08.28,-1398.9999999999948,-2022.9999999999961,,-3421.999999999991
2020.08.28,-1417.999999999997,-1948.0000000000075,,-3366.0000000000045
2020.08.28,-1435.9999999999927,-1945.999999999998,,-3381.999999999991
2020.08.28,-1475.9999999999995,-1593.999999999994,,-3069.9999999999936
2020.08.28,-1515.9999999999952,-1512.0000000000005,,-3027.9999999999955
2020.08.28,-1527.9999999999961,-1469.9999999999989,,-2997.999999999995
2020.08.28,-1623.999999999992,-1474.9999999999943,,-3098.9999999999864
2020.08.28,-1641.999999999999,-1489.0000000000043,,-3131.0000000000036
2020.08.28,-1627.9999999999961,-1560.0000000000023,,-3187.999999999998
2020.08.28,-1649.0000000000005,-1527.000000000001,,-3176.0000000000014
2020.08.28,-1710.999999999996,-1382.9999999999955,,-3093.9999999999914
2020.08.28,-1707.9999999999984,-1099.0000000000036,,-2807.000000000002
2020.08.28,-1618.9999999999927,-1132.9999999999955,,-2751.999999999988
2020.08.28,-1712.0000000000025,-975.9999999999991,,-2688.000000000002
2020.08.28,-1915.9999999999955,-855.000000000004,,-2770.9999999999995
2020.08.28,-1968.9999999999986,-837.9999999999939,,-2806.9999999999927
2020.08.28,-1983.0000000000014,-817.0000000000073,,-2800.0000000000086
2020.08.28,-1966.0000000000011,-870.0000000000045,,-2836.0000000000055
2020.08.28,-1924.9999999999989,-899.0000000000009,,-2824.0
2020.08.28,-1962.9999999999925,-652.000000000001,,-2614.9999999999936
2020.08.28,-1935.9999999999932,-638.0000000000052,,-2573.999999999998
2020.08.28,-2049.9999999999964,-635.0000000000051,,-2685.0000000000014
2020.08.28,-2052.9999999999936,-661.0000000000014,,-2713.999999999995
2020.08.28,-2029.000000000003,-704.0000000000077,,-2733.000000000011
2020.08.28,-2029.000000000003,-712.9999999999939,,-2741.999999999997
2020.08.28,-1995.0000000000023,-647.9999999999961,,-2642.999999999998
2020.08.28,-1945.9999999999923,-653.0000000000058,,-2598.999999999998
2020.08.28,-1949.9999999999961,-625.0,,-2574.9999999999964
2020.08.28,-2029.000000000003,-612.9999999999995,,-2642.0000000000027
2020.08.28,-2063.999999999999,-640.0000000000006,,-2703.9999999999995
2020.08.28,-2058.9999999999995,-674.9999999999972,,-2733.999999999997
2020.08.28,-2079.999999999993,-703.000000000003,,-2782.9999999999964
2020.08.28,-2093.999999999996,-709.9999999999937,,-2803.9999999999895
2020.08.28,-2144.0000000000014,-677.9999999999973,,-2821.9999999999986
