date,GBPUSD,USDJPY,empty,sum
2015.08.10,68.00000000000139,-27.000000000001023,,41.00000000000037
2015.08.10,15.999999999993797,-70.00000000000739,,-54.00000000001359
2015.08.10,71.99999999998319,-149.0000000000009,,-77.00000000001772
2015.08.10,102.99999999998644,-133.00000000000978,,-30.000000000023334
2015.08.10,65.99999999998829,-157.0000000000107,,-91.0000000000224
2015.08.10,17.999999999984695,-186.9999999999976,,-169.0000000000129
2015.08.10,-34.000000000000696,-251.00000000000477,,-285.00000000000546
2015.08.10,-2.0000000000131024,-243.0000000000092,,-245.0000000000223
2015.08.10,56.99999999999594,-174.99999999999716,,-118.00000000000122
2015.08.10,96.99999999999153,-161.00000000000136,,-64.00000000000983
2015.08.10,-16.000000000016,-207.00000000000784,,-223.00000000002385
2015.08.10,24.999999999986144,-191.0000000000025,,-166.00000000001637
2015.08.10,0.9999999999843467,-215.0000000000034,,-214.00000000001907
2015.08.10,7.999999999985796,-231.99999999999932,,-224.00000000001353
2015.08.10,14.999999999987246,-218.00000000000352,,-203.00000000001629
2015.08.10,51.99999999998539,-236.0000000000042,,-184.00000000001882
2015.08.10,27.999999999983594,-222.0000000000084,,-194.0000000000248
2015.08.10,29.999999999996696,-240.0000000000091,,-210.0000000000124
2015.08.10,58.000000000002494,-302.99999999999727,,-244.99999999999477
2015.08.10,68.99999999998573,-349.00000000000375,,-280.000000000018
2015.08.10,158.99999999999804,-317.99999999999784,,-158.9999999999998
2015.08.10,109.00000000000354,-278.0000000000058,,-169.00000000000227
2015.08.10,-84.0000000000174,-359.99999999999943,,-444.0000000000168
2015.08.10,-128.000000000017,-341.0000000000082,,-469.0000000000252
2015.08.10,-164.00000000000858,-510.0000000000051,,-674.0000000000136
2015.08.10,-206.00000000001728,-582.9999999999984,,-789.0000000000157
2015.08.10,-168.0000000000126,-608.0000000000041,,-776.0000000000167
2015.08.10,-131.00000000001444,-591.9999999999987,,-723.0000000000132
2015.08.10,88.99999999998354,-490.99999999999966,,-402.00000000001614
2015.08.10,71.99999999998319,-490.0000000000091,,-418.0000000000259
2015.08.10,82.99999999998863,-541.000000000011,,-458.0000000000224
2015.08.10,258.99999999998704,-524.0000000000009,,-265.00000000001387
2015.08.10,210.99999999998343,-516.0000000000053,,-305.00000000002194
2015.08.10,344.99999999999534,-475.0000000000085,,-130.0000000000132
2015.08.10,459.99999999999375,-454.00000000000773,,5.9999999999860165
2015.08.10,583.0000000000002,-365.99999999999966,,217.00000000000057
2015.08.10,593.9999999999834,-377.00000000000955,,216.99999999997385
2015.08.10,600.9999999999849,-399.0000000000009,,201.99999999998397
2015.08.10,811.9999999999905,-454.00000000000773,,357.9999999999827
2015.08.10,1095.0000000000016,-416.000000000011,,678.9999999999906
2015.08.10,1105.0000000000005,-338.99999999999864,,766.0000000000018
2015.08.10,1097.999999999999,-427.0000000000067,,670.9999999999924
2015.08.10,1072.9999999999907,-457.00000000000784,,615.9999999999828
2015.08.10,1192.9999999999995,-469.99999999999886,,723.0000000000007
2015.08.10,1025.9999999999936,-480.000000000004,,545.9999999999897
2015.08.10,1034.0000000000016,-436.9999999999976,,597.000000000004
2015.08.10,1021.9999999999895,-433.00000000000693,,588.9999999999826
2015.08.10,1000.9999999999852,-456.00000000000307,,544.9999999999822
2015.08.11,1020.9999999999831,-447.00000000000273,,573.9999999999803
2015.08.11,1024.999999999987,-430.9999999999974,,593.9999999999897
2015.08.11,1011.9999999999907,-427.0000000000067,,584.999999999984
2015.08.11,1012.9999999999973,-395.00000000001023,,617.999999999987
2015.08.11,1028.9999999999911,-405.00000000000114,,623.99999999999
2015.08.11,995.9999999999969,-483.0000000000041,,512.9999999999928
2015.08.11,1044.9999999999848,-475.0000000000085,,569.9999999999762
2015.08.11,1141.9999999999986,-456.00000000000307,,685.9999999999956
2015.08.11,905.9999999999845,-722.999999999999,,182.99999999998556
2015.08.11,817.000000000001,-712.0000000000033,,104.99999999999773
2015.08.11,859.9999999999941,-573.9999999999981,,285.999999999996
2015.08.11,763.9999999999869,-578.000000000003,,185.99999999998397
2015.08.11,845.9999999999912,-539.0000000000015,,306.99999999998977
2015.08.11,831.000000000004,-560.0000000000023,,271.0000000000017
2015.08.11,846.9999999999977,-501.0000000000048,,345.99999999999295
2015.08.11,828.9999999999909,-575.0000000000028,,253.99999999998806
2015.08.11,893.9999999999948,-567.9999999999978,,325.99999999999693
2015.08.11,878.000000000001,-635.0000000000051,,242.9999999999959
2015.08.11,1014.9999999999882,-632.000000000005,,382.9999999999832
2015.08.11,730.9999999999927,-778.0000000000058,,-47.000000000013074
2015.08.11,1054.9999999999836,-698.9999999999981,,355.99999999998556
2015.08.11,1198.9999999999945,-692.0000000000073,,506.99999999998727
2015.08.11,1200.9999999999854,-647.0000000000056,,553.9999999999799
2015.08.11,1187.999999999989,-653.0000000000058,,534.9999999999833
2015.08.11,1088.9999999999845,-722.999999999999,,365.99999999998556
2015.08.11,970.9999999999885,-667.0000000000016,,303.9999999999869
2015.08.11,1075.0000000000036,-683.0000000000069,,391.9999999999967
2015.08.11,915.9999999999835,-798.0000000000018,,117.9999999999817
2015.08.11,953.9999999999882,-768.0000000000007,,185.9999999999875
2015.08.11,1103.9999999999939,-739.0000000000043,,364.99999999998954
2015.08.11,1075.0000000000036,-646.0000000000008,,429.00000000000284
2015.08.11,947.9999999999933,-721.0000000000036,,226.99999999998965
2015.08.11,885.0000000000025,-668.9999999999969,,216.00000000000557
2015.08.11,1011.9999999999907,-646.0000000000008,,365.9999999999899
2015.08.11,875.999999999988,-734.9999999999994,,140.99999999998852
2015.08.11,837.9999999999832,-698.0000000000075,,139.99999999997567
2015.08.11,991.9999999999928,-710.9999999999985,,280.9999999999943
2015.08.11,859.9999999999941,-759.0000000000003,,100.99999999999375
2015.08.11,777.9999999999898,-1024.000000000001,,-246.00000000001114
2015.08.11,859.9999999999941,-981.0000000000088,,-121.00000000001467
2015.08.11,878.000000000001,-929.000000000002,,-51.00000000000102
2015.08.11,859.9999999999941,-978.0000000000086,,-118.00000000001455
