date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,CADCHF,GBPJPY,EURJPY,EURCAD,EURAUD,AUDCAD,NZDCAD,empty,sum
2021.11.29,-51.000000000001044,-55.99999999998939,-134.99999999999625,-346.00000000000364,-19.999999999997797,0.0,-18.999999999991246,-151.9999999999966,-115.0000000000091,-40.99999999999682,-282.0000000000045,-601.9999999999915,-54.999999999993946,-39.00000000000014,,-1912.9999999999718
2021.11.29,-99.00000000000463,-25.00000000000835,-130.99999999999224,-315.00000000001194,38.0000000000047,68.99999999999685,-68.99999999998573,-124.00000000000189,48.99999999997817,55.00000000000682,-278.00000000000045,-594.0000000000057,31.000000000003247,63.00000000000195,,-1330.0000000000193
2021.11.29,-246.00000000000176,-103.99999999999298,-21.999999999988695,-286.00000000000136,-92.00000000000318,12.999999999996348,-150.99999999999002,2.999999999997449,-495.00000000000455,-144.9999999999818,-173.00000000000094,-435.9999999999919,-65.00000000000395,75.00000000000284,,-2123.9999999999645
2021.11.29,-229.00000000000142,-106.99999999999044,50.0000000000167,20.999999999986585,-226.99999999999943,-6.0000000000060005,-119.99999999998678,251.99999999999667,-443.00000000001205,-156.99999999998226,181.9999999999933,58.000000000002494,-63.99999999999739,107.00000000000153,,-682.9999999999784
2021.11.29,-218.00000000000708,-85.00000000000173,8.000000000008,-7.000000000005002,-263.00000000001324,-41.000000000002146,-139.9999999999846,240.00000000000688,-453.00000000000296,-210.9999999999843,94.99999999997843,-26.999999999999247,-66.99999999999484,18.0000000000069,,-1150.9999999999952
2021.11.29,-261.0000000000001,-14.999999999987246,31.000000000003247,-41.00000000001103,-29.00000000001235,5.999999999994898,-160.99999999998892,214.00000000000307,-274.0000000000009,-146.99999999999136,24.999999999986144,-52.99999999999194,-92.99999999999864,-2.999999999997449,,-800.9999999999926
2021.11.29,-280.9999999999979,-1.0000000000065512,78.00000000000028,-121.99999999999989,-63.99999999999739,10.999999999994348,-167.9999999999904,219.99999999999798,-236.00000000001842,-51.9999999999925,94.99999999997843,-29.999999999996696,-80.99999999999774,46.00000000000159,,-585.0000000000249
2021.11.29,-297.9999999999983,-85.00000000000173,89.00000000000574,-240.0000000000091,-76.0000000000094,-54.00000000000959,-153.9999999999875,231.99999999999886,-169.00000000001114,105.00000000001819,119.99999999998678,51.000000000001044,-112.000000000001,-24.000000000001798,,-615.000000000019
2021.11.29,-343.9999999999999,-51.000000000001044,140.0000000000068,-73.0000000000075,-85.00000000000173,-48.000000000003595,-160.00000000000458,297.9999999999983,-213.00000000002228,98.00000000001319,218.99999999999142,191.99999999999218,-104.00000000000409,-7.9999999999968985,,-139.00000000003968
2021.11.29,-322.00000000000006,-46.999999999997044,150.00000000000568,-219.0000000000083,-103.00000000000864,-44.0000000000107,-126.99999999998823,319.99999999999807,-225.9999999999991,124.00000000002365,285.99999999998624,263.99999999999756,-85.00000000000173,19.00000000000235,,-10.000000000000238
