date,USDCHF,USDCAD,AUDUSD,GBPCHF,AUDCHF,EURGBP,GBPJPY,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,empty,sum
2021.04.19,-46.00000000000159,-36.999999999998145,17.999999999995797,-77.00000000001594,146.00000000000168,-87.99999999999919,2.0000000000095497,97.00000000000841,-173.00000000000094,6.000000000017103,54.99999999999261,51.00000000000193,54.00000000000959,,8.000000000020847
2021.04.19,-45.000000000006146,-53.999999999998494,-7.0000000000014495,7.999999999985796,126.0000000000039,-92.00000000000318,-13.999999999981583,87.99999999999386,-217.0000000000005,-30.999999999981043,42.999999999992156,21.000000000000796,40.00000000000669,,-133.9999999999892
2021.04.19,-180.99999999999784,-107.99999999999699,-14.999999999998348,185.99999999999727,245.0000000000063,-79.00000000000685,54.000000000002046,82.99999999999841,-204.99999999998852,34.000000000000696,69.99999999999318,67.00000000000728,91.00000000000774,,242.0000000000244
2021.04.19,-175.00000000000293,-120.99999999999334,-36.0000000000027,203.99999999998198,220.00000000000907,-82.00000000000429,55.00000000000682,78.00000000000296,-276.9999999999939,-7.0000000000014495,45.99999999999227,31.00000000000591,72.0000000000054,,8.00000000000577
2021.04.19,-168.99999999999693,-130.99999999999224,-79.00000000000685,112.000000000001,176.0000000000095,-117.00000000000044,-138.99999999998158,-25.999999999982037,-333.0000000000055,-43.999999999999595,-13.00000000000523,-67.99999999999784,27.00000000001035,,-803.9999999999474
2021.04.19,-168.00000000000148,-153.00000000000313,-133.00000000000534,74.99999999998064,123.00000000000644,-141.00000000000225,-161.00000000000136,-7.000000000005002,-438.00000000000506,-139.00000000000023,-13.00000000000523,-111.99999999999477,-25.999999999992696,,-1293.0000000000296
2021.04.19,-153.00000000000313,-100.0000000000112,-90.0000000000012,106.99999999999044,151.00000000000114,-106.00000000000608,-73.99999999998386,9.000000000014552,-341.99999999999784,36.999999999998145,40.99999999999682,-51.00000000000193,-11.999999999989797,,-582.9999999999939
2021.04.19,-178.00000000000037,-133.00000000000534,-124.99999999999733,66.99999999999484,140.0000000000068,-102.00000000000209,-215.0000000000034,-116.99999999999022,-320.9999999999935,22.0000000000109,-17.000000000010118,-121.99999999999989,-30.999999999992145,,-1131.9999999999816
2021.04.19,-231.99999999999886,-205.00000000001074,-158.99999999999804,127.99999999999478,148.0000000000037,-40.00000000000669,-229.99999999998977,-222.99999999998477,-263.99999999999756,148.00000000001478,-64.99999999999773,-159.9999999999966,-18.999999999991246,,-1172.9999999999586
2021.04.19,-260.00000000000466,-185.00000000001293,-92.00000000000318,188.9999999999947,233.00000000000543,27.999999999994696,-282.99999999998704,-367.999999999995,-28.999999999990145,357.00000000000733,-94.0000000000083,-126.99999999999534,50.0000000000056,,-580.9999999999887
2021.04.19,-226.99999999999943,-114.99999999999844,-14.000000000002899,191.99999999999218,278.00000000000045,24.999999999997247,-262.00000000000045,-349.9999999999943,55.000000000005045,370.00000000000364,-69.00000000000261,-66.0000000000025,95.00000000000064,,-88.0000000000014
2021.04.19,-195.00000000000074,-85.00000000000173,19.999999999997797,232.99999999999432,288.00000000001046,57.99999999999139,-153.99999999999636,-310.0000000000023,86.0000000000083,381.0000000000091,-43.00000000000637,-24.00000000000091,109.00000000000354,,364.0000000000065
2021.04.19,-202.0000000000022,-76.0000000000094,21.999999999999797,278.00000000000045,296.0000000000074,56.99999999999594,-112.99999999999955,-266.9999999999959,45.99999999999049,301.0000000000179,-40.00000000000625,-19.99999999999602,114.00000000000298,,396.0000000000057
2021.04.19,-190.99999999999673,-69.00000000000794,24.999999999997247,247.99999999998158,290.00000000000136,45.99999999999049,-103.999999999985,-243.99999999999977,42.999999999993044,263.99999999999756,-19.000000000005457,-3.0000000000001137,110.00000000001009,,395.99999999997647
2021.04.19,-172.00000000000549,-45.000000000006146,97.00000000000264,318.9999999999804,342.000000000009,97.9999999999981,34.000000000020236,-204.00000000000773,168.99999999999693,421.0000000000047,12.000000000000455,90.99999999999397,178.00000000000037,,1339.9999999999877
2021.04.19,-195.00000000000074,-32.999999999994145,87.99999999999919,417.0000000000007,350.00000000000585,136.99999999999824,123.00000000001887,-192.00000000000728,140.0000000000068,375.0000000000142,25.99999999999625,82.99999999999841,157.00000000000713,,1476.0000000000437
2021.04.19,-202.9999999999976,-53.999999999998494,37.99999999999359,423.99999999997993,310.0000000000103,128.99999999999022,125.0,-173.00000000000182,29.999999999996696,351.0000000000124,13.999999999995794,33.00000000000125,115.00000000000954,,1138.9999999999918
2021.04.19,-136.00000000000279,8.999999999992347,112.000000000001,365.99999999999966,326.0000000000041,100.00000000000009,-42.999999999977945,-272.99999999999613,80.99999999999774,414.00000000000324,-61.00000000000705,-4.0000000000048885,155.00000000000514,,1046.0000000000146
2021.04.19,-139.00000000000023,14.000000000002899,136.00000000000279,356.9999999999851,351.0000000000013,81.9999999999932,-18.999999999977035,-228.00000000000864,120.00000000000898,429.00000000001273,-33.00000000000125,48.00000000000182,182.99999999999983,,1301.0000000000211
2021.04.19,-89.00000000000574,7.999999999985796,139.99999999999568,300.99999999999574,316.0000000000052,36.999999999998145,16.999999999995907,-122.99999999999045,21.00000000000435,347.0000000000084,-27.000000000001023,60.000000000002274,194.0000000000053,,1201.9999999999995
2021.04.19,-92.99999999999864,36.999999999998145,182.99999999999983,291.9999999999812,359.0000000000093,-14.000000000002899,-134.9999999999909,-180.00000000000682,35.999999999991594,402.9999999999978,-82.99999999999841,33.00000000000125,221.00000000000452,,1058.999999999986
2021.04.19,236.99999999999832,204.99999999998852,398.9999999999938,51.99999999998539,302.0000000000023,-143.00000000000423,-216.99999999998454,-50.99999999998772,-26.999999999999247,285.00000000000193,-161.00000000000136,78.00000000000296,363.0000000000022,,1321.9999999999984
2021.04.19,332.99999999999443,224.99999999998633,485.99999999999756,-81.00000000001995,307.0000000000017,-168.00000000000148,-376.0000000000048,-157.99999999998704,100.99999999999554,491.0000000000192,-243.99999999999977,82.00000000000784,457.0000000000074,,1454.999999999997
2021.04.19,429.99999999999704,252.99999999999213,517.9999999999962,-212.00000000001216,261.0000000000001,-177.00000000000495,-403.99999999999636,-167.0000000000016,144.0000000000108,626.0000000000155,-240.0000000000091,99.99999999999432,478.0000000000006,,1609.9999999999827
2021.04.19,420.9999999999936,208.99999999999253,529.9999999999972,-129.00000000000134,274.00000000000756,-137.00000000000932,-356.9999999999993,-192.00000000000728,150.00000000000568,597.0000000000031,-296.0000000000065,85.99999999999852,521.0000000000048,,1676.9999999999793
2021.04.19,534.9999999999966,255.00000000000523,553.0000000000035,-140.0000000000068,208.00000000000819,-123.00000000000644,-193.9999999999884,-73.0000000000075,51.000000000001044,514.0000000000144,-267.0000000000101,109.99999999999943,517.0000000000008,,1946.0000000000105
2021.04.19,448.000000000004,265.0000000000041,529.9999999999972,-53.00000000001415,256.0000000000007,-116.00000000000499,-86.99999999998909,14.000000000010004,51.000000000001044,495.000000000001,-180.00000000000682,165.99999999999682,483.0000000000001,,2272.0
2021.04.19,564.9999999999933,273.9999999999965,519.9999999999983,-20.000000000020002,156.00000000000057,-42.0000000000087,100.00000000002274,61.00000000000705,-72.0000000000054,470.9999999999992,-198.0000000000075,131.00000000000023,463.0000000000023,,2408.9999999999786
