date,USDCHF,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2015.02.23,9.999999999998899,-68.00000000000139,49.99999999999449,-24.999999999997247,105.99999999998388,47.00000000001925,-103.9999999999992,14.000000000002899,7.0000000000014495,47.9999999999925,-7.0000000000014495,-28.999999999990145,-126.0000000000039,-21.000000000000796,-51.9999999999925,43.999999999999595,65.99999999999939,,-39.999999999994245
2015.02.23,104.99999999999955,-140.99999999999113,19.00000000001345,-63.99999999999739,231.99999999998778,230.00000000001907,7.999999999995566,102.00000000000209,136.00000000000279,113.99999999999189,-51.000000000001044,-25.999999999992696,-139.00000000000023,-29.000000000010573,-88.99999999999864,82.99999999999974,50.0000000000056,,540.0000000000259
2015.02.23,130.0000000000079,-126.99999999998823,-28.000000000005798,-63.99999999999739,312.00000000000114,270.99999999999903,81.00000000000307,143.00000000000423,166.99999999999494,142.99999999999312,-25.999999999992696,-11.00000000000545,-90.00000000001229,-55.00000000000682,-93.99999999999409,52.000000000007596,16.0000000000049,,820.0000000000132
2015.02.23,23.00000000000635,-140.99999999999113,-31.999999999987594,-12.000000000000899,149.9999999999835,156.00000000000057,-27.000000000001023,56.0000000000005,27.999999999994696,24.999999999997247,-32.999999999994145,-120.00000000000898,-185.00000000001293,-44.00000000001114,-21.99999999999136,-13.999999999991797,-34.99999999999615,,-227.00000000000432
2015.02.23,-5.999999999994898,-309.0000000000037,-175.99999999999838,-112.99999999999643,187.99999999998818,287.9999999999994,-21.000000000000796,114.99999999999844,92.00000000000318,113.99999999999189,-98.99999999999353,-144.0000000000108,-163.00000000000205,-115.99999999999966,-102.99999999999443,-1.999999999990898,1.0000000000065512,,-453.99999999999795
2015.02.23,45.000000000006146,-167.00000000000603,-99.00000000000463,-90.99999999999665,245.99999999999068,224.000000000002,-93.00000000000352,104.99999999999955,114.99999999999844,156.00000000000057,-15.999999999993797,-5.999999999994898,34.000000000000696,-159.00000000000603,-179.9999999999926,30.000000000007798,67.00000000000594,,211.00000000001367
2015.02.23,35.00000000000725,-160.00000000000458,-180.0000000000024,-112.99999999999643,240.9999999999801,205.00000000001074,0.0,153.00000000000313,134.0000000000008,134.0000000000008,-9.999999999998899,42.999999999993044,-1.0000000000065512,-153.0000000000058,-140.99999999999113,-5.999999999994898,-14.999999999998348,,165.99999999999687
2015.02.23,-20.999999999993246,-170.00000000000347,-205.99999999999508,-52.99999999999194,214.99999999998744,148.99999999999915,-79.9999999999983,119.99999999999788,27.999999999994696,70.99999999999883,20.0000000000089,-79.00000000000685,-49.00000000001015,-172.00000000001125,-64.99999999999773,-104.99999999999955,-63.99999999999739,,-461.0000000000181
2015.02.23,-126.99999999999933,-59.99999999999339,-221.99999999998886,-68.00000000000139,-32.0000000000098,-83.9999999999952,-228.00000000000864,49.99999999999449,-31.999999999998696,-21.999999999999797,43.999999999999595,87.99999999999919,56.99999999999594,-194.00000000000261,-93.00000000000352,-95.00000000000064,-100.00000000000009,,-1118.0000000000127
2015.02.23,-257.9999999999916,-83.9999999999952,-238.99999999998923,-114.99999999999844,-250.00000000001688,-219.99999999999798,-439.9999999999977,-56.99999999999594,-109.00000000000354,-113.00000000000753,28.000000000005798,141.99999999999767,64.99999999998174,-234.00000000000887,-176.9999999999925,-51.000000000001044,-86.99999999999264,,-2199.0000000000036
2015.02.23,-312.9999999999966,-96.99999999999153,-256.99999999999613,-134.99999999999625,-320.00000000000915,-272.99999999998994,-506.0000000000002,-94.00000000000519,-129.00000000000134,-117.00000000000044,30.000000000007798,164.00000000000858,129.99999999998568,-219.0000000000083,-174.99999999999716,-42.999999999993044,-51.99999999999649,,-2405.99999999998
2015.02.23,-249.99999999999466,-106.00000000000608,-256.99999999999613,-134.0000000000008,-187.00000000000384,-180.99999999998673,-477.00000000000387,-26.000000000003798,-72.0000000000054,-67.00000000000594,30.000000000007798,147.00000000000824,98.99999999998244,-291.000000000011,-239.99999999999488,-43.999999999999595,-62.99999999999084,,-2119.0000000000055
2015.02.23,-251.00000000000122,-100.99999999999554,-252.99999999999213,-112.000000000001,-247.00000000001944,-192.99999999999872,-498.00000000000466,-33.000000000005244,-92.00000000000318,-116.00000000000499,13.00000000000745,116.00000000000499,4.999999999988347,-297.00000000001125,-225.9999999999991,-66.99999999999484,-117.00000000000044,,-2469.000000000031
2015.02.23,-239.99999999999577,-121.99999999999989,-253.99999999999866,-124.99999999999733,-201.00000000000674,-167.9999999999904,-573.0000000000075,-26.999999999999247,-83.9999999999952,-113.00000000000753,13.00000000000745,112.000000000001,-19.00000000001345,-356.9999999999993,-296.99999999999704,-52.99999999999194,-119.99999999999788,,-2627.9999999999895
2015.02.23,-300.99999999999574,-191.00000000000784,-268.9999999999859,-115.99999999999389,-334.00000000001205,-175.99999999999838,-631.0000000000002,-70.0000000000034,-139.00000000000023,-148.99999999999915,-48.99999999999905,8.000000000008,-86.0000000000083,-328.00000000000296,-260.9999999999957,-73.99999999999629,-113.99999999999189,,-3279.999999999982
