date,USDCHF,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2015.02.23,-354.9999999999942,-133.00000000000534,-286.99999999999284,-152.99999999999204,-330.0000000000081,-280.9999999999979,-551.0000000000019,-109.00000000000354,-165.9999999999995,-164.00000000000858,16.0000000000049,59.99999999999339,14.999999999987246,-245.00000000000455,-195.99999999999795,-105.99999999999498,-110.99999999999443,,-3096.0000000000105
2015.02.23,-330.9999999999924,-126.0000000000039,-272.99999999998994,-148.99999999999915,-326.0000000000041,-280.9999999999979,-524.0000000000009,-100.99999999999554,-146.99999999999713,-136.00000000000279,14.000000000002899,83.9999999999952,29.999999999996696,-305.0000000000068,-243.99999999999977,-89.99999999999008,-101.99999999999099,,-3006.9999999999764
2015.02.23,-265.99999999999955,-123.00000000000644,-275.9999999999874,-135.99999999999167,-250.00000000001688,-201.99999999999108,-554.000000000002,-44.99999999999504,-100.00000000000009,-134.0000000000008,11.00000000000545,97.9999999999981,-26.999999999999247,-344.99999999999886,-281.9999999999965,-81.9999999999932,-143.9999999999997,,-2856.9999999999745
2015.02.23,-270.99999999999903,-123.99999999999079,-270.99999999999903,-124.99999999999733,-247.00000000001944,-194.99999999998963,-591.0000000000082,-43.999999999999595,-111.00000000000554,-137.00000000000932,2.000000000002,65.00000000000395,-82.00000000000429,-364.0000000000043,-301.00000000000193,-95.99999999999609,-163.99999999999747,,-3056.000000000015
2015.02.23,-308.9999999999926,-197.99999999998707,-272.99999999998994,-134.0000000000008,-342.00000000002007,-193.99999999998306,-641.9999999999959,-75.9999999999983,-143.00000000000423,-169.00000000000804,-52.99999999999194,1.999999999990898,-125.00000000001954,-353.9999999999992,-305.9999999999974,-82.99999999999974,-173.9999999999964,,-3572.9999999999927
2015.02.23,-312.00000000000114,-201.99999999999108,-273.9999999999965,-126.99999999999933,-365.0000000000153,-185.99999999999727,-643.0000000000007,-100.99999999999554,-153.99999999999858,-155.00000000000514,-63.99999999999739,-18.0000000000069,-102.00000000000209,-338.0000000000081,-268.99999999999125,-90.99999999999665,-119.99999999999788,,-3521.000000000001
2015.02.23,-291.99999999999227,-181.9999999999933,-285.99999999998624,-112.000000000001,-338.0000000000161,-184.99999999999073,-564.9999999999977,-60.99999999999994,-190.00000000000128,-153.00000000000313,-52.99999999999194,-95.00000000000064,-111.00000000001664,-313.0000000000024,-221.00000000000364,-163.99999999999747,-143.9999999999997,,-3464.9999999999936
2015.02.23,-335.99999999999187,-191.00000000000784,-268.9999999999859,-204.99999999999963,-422.00000000001125,-208.99999999999253,-608.0000000000041,-102.00000000000209,-155.00000000000514,-134.0000000000008,-82.99999999999974,-58.000000000002494,-75.00000000000284,-305.0000000000068,-334.99999999999375,-102.99999999999754,-90.0000000000012,,-3680.0000000000055
2015.02.23,-623.9999999999912,-373.00000000000114,-304.9999999999997,-349.99999999999477,-775.9999999999989,-377.9999999999894,-873.0000000000047,-311.00000000000574,-244.99999999999523,-259.0000000000092,-147.99999999999258,82.99999999998863,-55.000000000005045,-276.00000000001046,-414.0000000000015,-6.999999999990347,-25.999999999992696,,-5336.999999999995
2015.02.23,-676.9999999999943,-472.9999999999901,-346.9999999999862,-441.0000000000025,-931.0000000000151,-427.99999999998397,-814.0000000000072,-402.9999999999978,-206.00000000000617,-314.99999999999864,-195.9999999999962,157.99999999999147,-126.0000000000039,-253.0000000000001,-513.9999999999958,172.00000000000549,23.00000000000635,,-5770.999999999974
2015.02.23,-763.9999999999981,-607.9999999999864,-378.999999999996,-397.99999999999835,-1117.0000000000125,-500.9999999999959,-921.999999999997,-478.9999999999961,-267.00000000000614,-382.00000000000455,-317.9999999999961,-78.00000000000028,-441.0000000000025,-201.00000000000762,-388.9999999999958,148.0000000000037,-87.99999999999919,,-7183.999999999988
2015.02.23,-736.9999999999987,-639.9999999999961,-513.9999999999923,-630.9999999999927,-982.0000000000161,-350.9999999999902,-900.0000000000057,-358.0000000000028,-239.99999999999577,-390.0000000000015,-290.9999999999968,8.000000000008,-417.0000000000007,-237.99999999999955,-581.9999999999936,125.00000000000844,-120.99999999999334,,-7258.999999999961
2015.02.23,-732.9999999999948,-797.9999999999876,-563.0000000000024,-649.999999999995,-912.0000000000017,-221.99999999998886,-816.0000000000025,-277.000000000005,-70.99999999999883,-274.00000000000756,-391.9999999999924,167.00000000000603,-344.00000000001097,-329.00000000000773,-646.9999999999914,259.0000000000092,-48.99999999999905,,-6650.99999999997
2015.02.23,-1040.999999999992,-839.9999999999964,-573.9999999999857,-647.9999999999931,-1330.0000000000089,-398.9999999999938,-1230.000000000004,-494.00000000000557,-295.99999999999625,-477.0000000000052,-398.9999999999938,-18.999999999991246,-504.0000000000156,-303.0000000000115,-641.9999999999959,239.0000000000003,-79.99999999999119,,-9036.99999999998
2015.02.23,-1056.9999999999968,-953.9999999999882,-628.9999999999907,-608.9999999999928,-1392.9999999999998,-383.99999999998437,-1266.0000000000055,-473.0000000000012,-302.9999999999977,-524.0000000000023,-461.99999999999574,-82.00000000000429,-680.0000000000139,-414.0000000000015,-626.9999999999953,186.00000000000838,-168.99999999999693,,-9839.999999999956
2015.02.23,-1059.9999999999943,-956.0000000000013,-636.9999999999986,-592.9999999999991,-1077.0000000000168,-339.99999999998477,-1379.000000000005,-490.00000000000153,-297.9999999999983,-587.9999999999997,-376.99999999999403,-117.99999999999588,-813.0000000000192,-459.0000000000032,-703.9999999999935,212.00000000000108,-210.99999999999451,,-9887.999999999998
2015.02.23,-1022.0000000000007,-992.9999999999994,-804.0000000000047,-612.0000000000015,-998.00000000001,-278.9999999999848,-1370.999999999995,-448.000000000004,-270.99999999999903,-592.0000000000036,-373.99999999999653,-228.00000000000597,-1095.0000000000016,-587.0000000000033,-710.9999999999985,23.00000000000635,-490.999999999997,,-10853.0
2015.02.23,-918.999999999992,-929.9999999999864,-758.9999999999985,-549.9999999999949,-1027.0000000000002,-234.99999999998522,-1287.9999999999968,-373.99999999999653,-243.00000000000432,-619.0000000000028,-364.9999999999931,-232.99999999999432,-1118.0000000000189,-629.0000000000049,-694.0000000000026,15.00000000000945,-520.9999999999936,,-10488.999999999956
2015.02.23,-881.9999999999939,-855.9999999999901,-733.0000000000059,-536.9999999999986,-1022.0000000000118,-234.99999999998522,-1216.0000000000082,-356.9999999999962,-224.000000000002,-589.0000000000061,-375.9999999999986,-104.99999999999955,-982.0000000000161,-537.0000000000061,-662.9999999999967,78.00000000000028,-441.99999999999795,,-9678.000000000013
2015.02.23,-909.9999999999997,-910.9999999999951,-865.999999999989,-575.9999999999987,-1173.0000000000018,-285.99999999998624,-1233.000000000004,-283.99999999999534,-236.00000000000287,-607.0000000000019,-463.9999999999977,-124.99999999999733,-1016.0000000000169,-655.0000000000011,-683.9999999999975,-3.999999999992898,-568.9999999999973,,-10598.999999999978
2015.02.23,-929.9999999999975,-973.0000000000016,-931.9999999999995,-607.9999999999974,-1192.9999999999995,-175.99999999999838,-1314.9999999999977,-217.0000000000005,-209.9999999999991,-595.0000000000011,-503.99999999999335,-198.99999999999363,-1114.9999999999993,-759.0000000000003,-754.9999999999955,-52.99999999999194,-626.9999999999998,,-11160.999999999967
2015.02.23,-854.9999999999947,-862.0000000000072,-824.9999999999868,-500.9999999999959,-1279.000000000008,-235.99999999999176,-1305.9999999999973,-265.99999999999955,-263.0000000000021,-621.0000000000049,-578.9999999999961,-184.99999999999073,-1130.0000000000089,-728.9999999999992,-703.9999999999935,-46.999999999997044,-609.9999999999994,,-10997.999999999973
2015.02.23,-728.9999999999908,-760.0000000000051,-672.0000000000059,-461.99999999999574,-1215.0000000000105,-149.9999999999835,-1234.0000000000089,-275.99999999999847,-175.99999999999838,-570.0000000000039,-535.999999999992,-114.99999999999844,-1029.0000000000132,-697.0000000000027,-727.9999999999944,15.00000000000945,-498.9999999999939,,-9832.999999999987
2015.02.23,-700.999999999996,-771.9999999999949,-595.9999999999966,-534.9999999999966,-1290.0000000000134,-167.9999999999904,-1135.000000000005,-283.99999999999534,-133.00000000000534,-519.0000000000028,-558.9999999999984,-60.99999999999994,-960.0000000000053,-546.0000000000065,-730.9999999999945,141.00000000000225,-397.99999999999835,,-9246.999999999998
2015.02.23,-767.9999999999909,-692.9999999999881,-621.0000000000049,-526.9999999999997,-1486.0000000000095,-339.99999999998477,-1271.000000000001,-321.0000000000046,-178.99999999999582,-592.0000000000036,-556.9999999999964,-25.00000000000835,-943.000000000005,-640.0000000000006,-793.9999999999969,125.00000000000844,-486.999999999993,,-10118.999999999973
2015.02.23,-840.9999999999917,-604.9999999999889,-635.9999999999922,-574.9999999999922,-1608.0000000000093,-418.9999999999916,-1319.0000000000027,-324.9999999999975,-173.9999999999964,-613.000000000008,-539.0000000000006,177.99999999998929,-799.0000000000164,-581.0000000000031,-798.0000000000018,142.00000000000878,-495.000000000001,,-10006.999999999998
2015.02.23,-853.9999999999992,-480.99999999999807,-546.000000000002,-434.9999999999965,-1914.0000000000157,-559.9999999999827,-1359.9999999999995,-485.0000000000021,-304.00000000000426,-724.0000000000024,-575.9999999999987,133.00000000000534,-827.0,-559.0000000000117,-691.0000000000025,60.00000000000449,-514.9999999999987,,-10638.000000000004
2015.02.23,-910.9999999999951,-568.9999999999973,-499.9999999999893,-407.99999999999727,-2051.0000000000027,-562.9999999999802,-1451.9999999999982,-500.9999999999959,-411.0000000000058,-865.0000000000047,-688.9999999999952,-35.00000000000725,-1080.0000000000143,-527.000000000001,-641.9999999999959,80.00000000000229,-556.0000000000009,,-11679.999999999982
2015.02.23,-1073.9999999999973,-575.9999999999987,-614.9999999999877,-487.99999999999955,-2303.0000000000105,-700.999999999996,-1650.9999999999964,-497.000000000003,-404.99999999999983,-814.0000000000036,-688.9999999999952,113.00000000000753,-847.00000000002,-625.0,-751.9999999999953,62.000000000006494,-528.9999999999906,,-12390.999999999978
2015.02.23,-1179.9999999999923,-729.0000000000018,-665.9999999999889,-524.9999999999977,-2354.000000000012,-698.999999999983,-1802.9999999999973,-575.9999999999987,-453.0000000000034,-806.0000000000067,-732.9999999999948,29.999999999996696,-819.0000000000142,-671.0000000000065,-781.9999999999965,102.00000000000209,-449.9999999999948,,-13113.99999999999
2015.02.23,-1125.9999999999936,-669.9999999999928,-679.0000000000074,-537.9999999999941,-2271.000000000001,-700.999999999996,-1757.000000000005,-558.9999999999984,-439.0000000000005,-790.0000000000018,-688.9999999999952,114.99999999999844,-747.0000000000088,-676.0000000000019,-792.0000000000016,99.00000000000463,-448.9999999999994,,-12668.999999999995
2015.02.23,-1034.999999999997,-533.0000000000057,-594.99999999999,-490.999999999997,-2213.0000000000205,-728.9999999999797,-1548.0000000000018,-731.0000000000039,-456.00000000000085,-801.0000000000073,-634.0000000000013,86.99999999999264,-752.0000000000193,-557.0000000000022,-691.0000000000025,136.00000000000279,-400.9999999999958,,-11944.00000000003
2015.02.23,-1005.9999999999958,-529.999999999986,-463.9999999999977,-473.99999999999665,-2214.000000000005,-690.9999999999972,-1531.000000000006,-626.0000000000043,-412.00000000000125,-777.0000000000055,-658.9999999999985,147.00000000000824,-718.0000000000186,-486.0000000000042,-683.9999999999975,206.00000000000617,-288.9999999999948,,-11207.999999999995
2015.02.23,-1084.9999999999916,-626.9999999999998,-563.9999999999867,-512.0000000000014,-2208.00000000001,-710.999999999995,-1629.000000000005,-624.0000000000023,-404.99999999999983,-747.0000000000088,-659.999999999994,140.0000000000068,-763.0000000000026,-546.0000000000065,-760.9999999999957,161.00000000000003,-348.9999999999993,,-11889.999999999993
2015.02.23,-1024.9999999999982,-648.0000000000041,-529.999999999986,-541.9999999999981,-2141.9999999999995,-579.9999999999806,-1622.0,-512.0000000000014,-344.99999999999534,-714.0000000000035,-695.0000000000011,120.00000000000898,-755.0000000000168,-584.0000000000032,-807.0000000000022,203.00000000000873,-339.0000000000004,,-11516.99999999997
2015.02.23,-1018.9999999999922,-638.9999999999895,-516.9999999999897,-497.99999999999847,-2123.000000000008,-564.9999999999933,-1629.9999999999955,-512.9999999999968,-373.99999999999653,-736.0000000000033,-700.999999999996,5.000000000010552,-869.0000000000086,-582.0000000000078,-768.9999999999912,163.00000000000205,-378.999999999996,,-11745.99999999995
2015.02.23,-980.9999999999985,-655.9999999999899,-485.99999999998647,-461.99999999999574,-2083.0000000000127,-536.9999999999875,-1617.0000000000045,-505.99999999999534,-372.0000000000057,-736.0000000000033,-688.9999999999952,-11.00000000000545,-887.0000000000156,-599.0000000000038,-750.0,151.00000000000114,-386.9999999999929,,-11607.99999999999
2015.02.23,-927.0,-626.9999999999998,-458.9999999999872,-444.9999999999954,-1985.9999999999989,-497.99999999999847,-1588.0000000000082,-502.9999999999979,-361.9999999999957,-705.0000000000001,-680.9999999999983,-8.999999999992347,-878.000000000001,-609.0000000000089,-789.999999999992,141.00000000000225,-373.00000000000114,,-11298.999999999976
2015.02.24,-939.0000000000009,-614.0000000000034,-424.99999999998647,-461.0000000000003,-2018.0000000000086,-539.0000000000006,-1570.0000000000073,-500.00000000000045,-338.00000000000495,-690.0000000000017,-679.9999999999917,62.99999999999084,-842.0000000000094,-582.0000000000078,-789.0000000000015,216.0000000000051,-297.9999999999983,,-11006.000000000027
2015.02.24,-935.9999999999924,-618.9999999999918,-428.9999999999905,-465.9999999999998,-1982.000000000017,-532.9999999999835,-1564.9999999999977,-495.000000000001,-317.9999999999961,-682.0000000000048,-683.0000000000002,62.99999999999084,-848.0000000000043,-535.0000000000108,-750.9999999999906,215.00000000000963,-315.9999999999941,,-10879.999999999975
2015.02.24,-917.9999999999966,-607.9999999999864,-419.9999999999982,-456.9999999999963,-1979.0000000000196,-512.0000000000014,-1534.9999999999966,-490.999999999997,-326.9999999999995,-730.0000000000084,-678.0000000000008,49.00000000001015,-890.000000000013,-524.0000000000009,-730.9999999999945,187.00000000000384,-400.9999999999958,,-10964.99999999999
2015.02.24,-1045.9999999999914,-635.9999999999922,-449.9999999999948,-475.99999999999864,-2110.000000000012,-598.999999999994,-1602.0000000000039,-548.9999999999995,-365.0000000000042,-808.0000000000088,-667.9999999999908,35.00000000000725,-948.0000000000155,-484.00000000000887,-703.000000000003,198.00000000000927,-422.00000000000017,,-11633.0
2015.02.24,-1037.9999999999945,-628.9999999999907,-445.99999999999085,-485.0000000000021,-2103.0000000000105,-604.9999999999889,-1596.0000000000036,-544.9999999999955,-380.00000000000256,-790.0000000000018,-652.9999999999925,41.000000000002146,-912.0000000000017,-500.0,-719.9999999999989,197.00000000000273,-396.9999999999918,,-11560.999999999964
2015.02.24,-1000.0000000000009,-594.99999999999,-429.99999999999704,-442.9999999999934,-2046.0000000000146,-609.9999999999994,-1576.0000000000077,-556.9999999999964,-407.99999999999727,-816.0000000000056,-632.9999999999947,34.000000000000696,-925.0000000000202,-480.000000000004,-673.0000000000018,181.00000000000892,-407.99999999999727,,-11385.000000000011
2015.02.24,-1057.9999999999923,-607.0000000000019,-370.999999999988,-446.00000000000193,-2112.0000000000027,-653.999999999999,-1629.000000000005,-612.9999999999969,-443.0000000000045,-847.0000000000089,-622.0000000000003,42.0000000000087,-914.0000000000148,-459.0000000000032,-662.9999999999967,217.0000000000005,-383.99999999999545,,-11563.000000000004
2015.02.24,-1028.9999999999911,-605.9999999999955,-388.9999999999949,-432.9999999999945,-2052.0000000000095,-624.9999999999867,-1564.9999999999977,-594.0000000000057,-424.00000000000216,-807.0000000000022,-618.9999999999918,42.0000000000087,-873.0000000000126,-423.0000000000018,-625.9999999999906,200.00000000000017,-364.9999999999931,,-11187.99999999996
2015.02.24,-1014.9999999999992,-597.9999999999874,-465.0000000000043,-590.999999999997,-2005.0000000000123,-614.9999999999877,-1537.0000000000061,-565.9999999999999,-404.0000000000044,-761.0000000000006,-606.9999999999909,72.99999999998974,-777.0000000000055,-454.9999999999983,-775.9999999999962,202.0000000000022,-318.99999999999153,,-11215.999999999989
2015.02.24,-1113.9999999999927,-709.0000000000041,-597.0000000000031,-790.9999999999973,-2078.0000000000023,-674.9999999999811,-1528.000000000006,-578.9999999999961,-297.9999999999983,-474.00000000000773,-615.9999999999943,327.99999999999494,-94.00000000001629,-460.00000000000796,-929.000000000002,339.0000000000004,69.00000000000794,,-10206.000000000007
2015.02.24,-974.9999999999925,-682.0000000000048,-611.9999999999903,-751.0000000000017,-1855.0000000000066,-497.99999999999847,-1338.0000000000082,-417.0000000000007,-92.00000000000318,-296.0000000000074,-610.9999999999949,503.99999999999335,-4.000000000004,-471.00000000000364,-893.0000000000007,425.0000000000087,89.00000000000574,,-8477.00000000001
2015.02.24,-929.9999999999975,-662.9999999999914,-646.9999999999976,-822.0000000000005,-1801.0000000000082,-446.9999999999974,-1257.000000000005,-372.0000000000057,-34.99999999999615,-251.00000000000122,-609.9999999999994,563.0000000000024,65.99999999998829,-472.999999999999,-942.9999999999978,445.0000000000065,119.00000000000244,,-8057.9999999999945
2015.02.24,-930.999999999993,-648.0000000000041,-655.0000000000056,-832.9999999999949,-1836.0000000000155,-514.9999999999987,-1299.9999999999973,-361.0000000000002,-9.00000000000345,-213.00000000000762,-595.9999999999966,635.0000000000077,162.99999999997982,-525.0000000000057,-1001.9999999999953,452.00000000000796,137.00000000000932,,-8037.000000000012
2015.02.24,-941.9999999999984,-607.0000000000019,-673.9999999999968,-815.9999999999945,-1858.000000000004,-520.9999999999936,-1317.9999999999977,-368.9999999999971,-39.00000000000014,-180.0000000000024,-588.9999999999951,649.999999999995,307.99999999999716,-519.0000000000055,-980.000000000004,404.99999999999983,169.00000000000804,,-7879.999999999992
2015.02.24,-928.9999999999909,-578.9999999999961,-682.0000000000048,-741.9999999999982,-1840.0000000000193,-517.9999999999962,-1335.9999999999986,-344.99999999999534,-72.0000000000054,-196.00000000000728,-579.9999999999916,588.9999999999951,286.99999999999284,-549.0000000000066,-927.9999999999973,352.00000000000784,138.00000000000477,,-7930.0000000000055
2015.02.24,-968.9999999999976,-646.9999999999976,-675.0000000000034,-793.9999999999947,-1876.000000000011,-520.9999999999936,-1328.000000000003,-370.00000000000364,-70.99999999999883,-203.00000000000873,-598.999999999994,588.9999999999951,246.99999999999721,-526.0000000000105,-941.0000000000025,376.00000000000966,173.00000000000094,,-8135.0000000000155
2015.02.24,-979.999999999992,-717.9999999999964,-761.999999999996,-805.0000000000001,-1850.0000000000182,-472.9999999999901,-1314.9999999999977,-353.99999999999875,-92.99999999999864,-153.99999999999858,-618.9999999999918,465.0000000000043,273.9999999999965,-548.0000000000018,-903.9999999999964,315.0000000000097,206.00000000000617,,-8314.999999999962
2015.02.24,-992.9999999999994,-703.9999999999935,-784.9999999999912,-783.0000000000003,-2022.0000000000127,-506.9999999999908,-1257.000000000005,-336.00000000000296,-75.00000000000284,-150.00000000000568,-695.9999999999966,564.9999999999933,304.9999999999997,-523.0000000000103,-873.9999999999952,300.0000000000003,158.0000000000026,,-8377.00000000001
2015.02.24,-945.9999999999912,-668.9999999999862,-740.9999999999917,-741.9999999999982,-1958.9999999999995,-505.99999999998425,-1155.0000000000011,-309.99999999999915,-73.00000000000084,-126.0000000000039,-690.0000000000017,470.9999999999992,307.99999999999716,-438.0000000000024,-771.9999999999914,259.0000000000092,158.0000000000026,,-7930.9999999999445
2015.02.24,-976.9999999999945,-702.9999999999869,-882.9999999999893,-776.9999999999943,-2107.0000000000146,-472.9999999999901,-1188.0000000000023,-290.9999999999968,-68.00000000000139,-113.00000000000753,-739.0000000000008,452.00000000000796,314.99999999999864,-547.0000000000113,-811.9999999999976,248.99999999999923,150.00000000000568,,-8511.999999999975
2015.02.24,-1145.9999999999914,-831.9999999999883,-916.99999999999,-957.9999999999922,-2170.0000000000055,-546.9999999999864,-1310.0000000000023,-361.0000000000002,-63.00000000000195,-107.00000000000153,-739.9999999999962,563.0000000000024,457.9999999999807,-530.0000000000011,-941.0000000000025,279.00000000000705,197.00000000000273,,-9124.999999999967
2015.02.24,-1149.9999999999955,-801.0000000000073,-1015.9999999999947,-934.0000000000015,-2178.000000000013,-554.9999999999944,-1296.0000000000064,-375.0000000000031,-65.00000000000395,-114.00000000000298,-728.9999999999908,653.999999999999,510.99999999999477,-576.9999999999982,-920.0000000000017,321.0000000000046,204.99999999999963,,-9019.000000000016
2015.02.24,-971.9999999999951,-902.0000000000028,-1153.000000000004,-1061.9999999999964,-1982.000000000017,-275.9999999999874,-942.9999999999978,-102.00000000000209,146.00000000000168,82.99999999999974,-820.999999999994,695.0000000000011,533.99999999999,-660.0000000000108,-935.9999999999928,259.0000000000092,145.00000000000622,,-7946.999999999992
2015.02.24,-1011.9999999999907,-946.9999999999867,-1149.0,-1032.999999999995,-1970.000000000005,-329.00000000000153,-945.0000000000074,-189.00000000000583,112.99999999999643,20.999999999993246,-806.999999999991,666.9999999999953,485.99999999998647,-520.0000000000102,-897.9999999999961,343.00000000000443,238.0000000000049,,-7931.000000000009
2015.02.24,-971.9999999999951,-977.99999999999,-1268.0000000000025,-1007.0000000000024,-1874.00000000002,-230.9999999999812,-868.9999999999998,-104.99999999999955,173.00000000000094,83.9999999999952,-817.9999999999965,595.9999999999966,398.9999999999938,-576.0000000000076,-871.9999999999999,252.0000000000078,121.00000000000443,,-7944.9999999999945
2015.02.24,-963.9999999999982,-956.0000000000013,-1324.9999999999984,-1009.9999999999998,-1917.0000000000132,-225.99999999999287,-796.999999999997,-39.00000000000014,129.9999999999968,21.999999999999797,-817.000000000001,575.9999999999987,326.9999999999884,-597.999999999999,-825.9999999999934,213.00000000000762,56.0000000000005,,-8151.000000000003
2015.02.24,-914.9999999999991,-890.9999999999974,-1149.0,-922.0000000000006,-1878.0000000000018,-313.99999999999204,-765.0000000000006,-73.99999999999629,99.00000000000463,1.999999999990898,-813.9999999999925,531.9999999999991,296.9999999999917,-530.0000000000011,-759.0000000000003,217.0000000000005,59.000000000009045,,-7804.9999999999845
2015.02.24,-900.0000000000008,-746.0000000000023,-1096.9999999999925,-976.9999999999945,-1804.0000000000057,-369.99999999998147,-754.9999999999955,-100.99999999999554,117.99999999999588,51.99999999999649,-700.999999999996,757.0000000000076,569.9999999999816,-466.99999999999875,-801.0000000000019,264.0000000000087,150.00000000000568,,-6807.99999999997
2015.02.24,-868.9999999999975,-746.0000000000023,-1045.9999999999914,-917.0000000000011,-1800.0000000000016,-339.99999999998477,-725.0000000000085,-100.00000000000009,107.99999999999699,85.99999999999719,-698.9999999999941,673.9999999999968,573.9999999999857,-429.00000000000205,-762.0000000000005,269.00000000000813,206.00000000000617,,-6515.999999999991
2015.02.24,-918.999999999992,-736.9999999999877,-1058.0000000000034,-854.9999999999947,-1823.000000000019,-443.99999999999994,-825.0000000000028,-129.00000000000134,51.000000000001044,60.99999999999994,-663.999999999998,642.0000000000092,624.9999999999867,-495.00000000000455,-724.0000000000038,193.00000000000983,194.0000000000053,,-6906.9999999999945
2015.02.24,-929.9999999999975,-702.0000000000026,-1170.0000000000043,-944.0000000000003,-1660.000000000017,-443.99999999999994,-793.9999999999969,-105.99999999999498,97.00000000000264,100.00000000000009,-592.9999999999991,722.0000000000005,740.9999999999917,-547.0000000000113,-784.9999999999966,143.9999999999997,156.00000000000057,,-6715.000000000024
2015.02.24,-925.9999999999935,-668.9999999999862,-1021.9999999999895,-876.9999999999944,-1690.0000000000136,-459.99999999999375,-763.9999999999958,-216.0000000000051,61.999999999995396,58.99999999999794,-573.9999999999967,669.0000000000085,652.9999999999925,-420.0000000000017,-695.999999999998,248.00000000000378,224.000000000002,,-6398.999999999968
2015.02.24,-1005.9999999999958,-780.000000000003,-973.999999999986,-840.9999999999917,-1846.9999999999986,-457.9999999999807,-841.9999999999987,-244.99999999999523,-43.00000000000415,-25.00000000000835,-630.9999999999927,543.999999999989,534.9999999999966,-362.99999999999955,-646.0000000000008,243.00000000000432,238.0000000000049,,-7140.999999999961
2015.02.24,-1069.9999999999932,-726.9999999999887,-1002.9999999999983,-820.999999999994,-1953.0000000000048,-557.9999999999918,-942.9999999999978,-302.9999999999977,-119.00000000000244,-82.00000000000429,-644.0000000000001,468.00000000000176,516.9999999999897,-387.00000000000045,-617.999999999995,179.00000000000693,200.00000000000017,,-7863.999999999971
