date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,NZDCAD,empty,sum
2021.01.04,-314.99999999999864,-585.0000000000133,-598.999999999994,284.9999999999966,-485.0000000000021,331.0000000000035,-180.99999999998673,-160.00000000000458,-403.0000000000058,39.00000000000014,-290.00000000000136,-206.99999999999363,-103.00000000000864,-72.99999999998974,-344.99999999999886,-313.00000000000773,-299.00000000000483,-188.00000000001037,75.00000000000284,,-3816.0000000000177
2021.01.04,-334.00000000000097,-385.99999999999744,-593.9999999999834,245.9999999999951,-405.0000000000109,239.99999999999577,-11.999999999989797,-179.00000000001802,-436.00000000000705,12.000000000000899,-368.00000000000165,-57.999999999992724,-190.00000000000128,-72.0000000000054,-375.0,-385.00000000001313,-400.00000000000034,-357.00000000000733,31.999999999998696,,-4021.0000000000396
2021.01.04,-319.99999999999807,-251.00000000000122,-605.9999999999955,192.99999999999784,-367.0000000000062,159.9999999999935,70.99999999999883,-164.00000000000858,-451.0000000000076,-12.999999999996348,-492.0000000000035,46.999999999997044,-370.00000000000364,5.999999999994898,-439.9999999999977,-472.00000000000574,-573.0000000000013,-522.0000000000002,-20.999999999993246,,-4585.000000000037
2021.01.04,-368.00000000000165,-256.00000000001177,-664.9999999999823,183.9999999999975,-366.0000000000219,134.99999999999625,184.00000000000637,-137.00000000000932,-579.9999999999983,-97.00000000000264,-529.0000000000017,33.00000000001546,-290.00000000001245,-8.000000000008,-546.999999999997,-607.0000000000019,-679.0000000000074,-682.0000000000048,-21.999999999999797,,-5297.0000000000455
2021.01.04,-372.0000000000057,-116.00000000000499,-653.999999999999,121.99999999999989,-237.00000000002052,129.00000000000134,300.00000000001137,-135.00000000001845,-584.0000000000032,-121.99999999999989,-705.0000000000001,68.00000000001205,-531.0000000000148,26.999999999999247,-551.9999999999925,-673.9999999999968,-672.0000000000059,-697.9999999999986,1.0000000000065512,,-5405.00000000003
2021.01.04,-340.00000000000693,68.00000000000139,-644.9999999999844,65.99999999998829,-267.0000000000172,168.00000000000148,449.9999999999948,-163.00000000000205,-602.0000000000039,-119.99999999999788,-678.0000000000008,219.0000000000225,-536.0000000000032,390.0000000000015,-644.999999999996,-609.0000000000151,-571.0000000000103,-482.00000000000466,100.00000000000009,,-4197.000000000033
2021.01.04,-338.00000000000495,133.99999999998968,-702.9999999999869,42.00000000000159,-244.00000000002197,168.99999999999693,443.99999999999994,-225.00000000000853,-634.0000000000003,-64.99999999999284,-750.0000000000063,218.00000000001774,-558.0000000000141,337.0000000000095,-688.0000000000024,-662.000000000007,-700.0000000000117,-575.9999999999987,64.0000000000085,,-4735.000000000033
2021.01.04,-328.0000000000061,134.99999999999625,-683.9999999999957,43.99999999999693,-240.00000000001796,87.99999999999919,390.0000000000015,-243.99999999999977,-635.0000000000051,-87.99999999999919,-774.000000000008,222.0000000000084,-731.000000000015,347.0000000000084,-680.9999999999974,-758.0000000000142,-739.0000000000008,-687.0000000000153,-7.9999999999968985,,-5371.00000000006
2021.01.04,-163.99999999999747,371.99999999999454,-512.9999999999857,-79.00000000000773,-166.00000000002169,-36.999999999998145,514.9999999999987,-250.00000000001688,-484.99999999999943,-48.99999999999905,-866.0000000000001,426.00000000001614,-1092.000000000004,360.0000000000048,-569.0000000000026,-676.0000000000099,-958.0000000000144,-758.0000000000142,-113.99999999999189,,-5103.000000000049
2021.01.04,-277.000000000005,597.9999999999874,-341.99999999999784,-131.00000000000023,39.999999999995595,-62.000000000006494,669.0000000000085,-201.00000000000674,-701.0000000000076,-268.99999999999704,-867.0000000000067,554.000000000002,-897.0000000000144,198.00000000000927,-533.0000000000013,-761.999999999996,-960.0000000000053,-707.9999999999975,-13.999999999991797,,-4665.000000000031
2021.01.04,-300.0000000000003,489.99999999999045,-379.99999999998033,-50.00000000001137,173.99999999998528,-82.99999999999974,679.0000000000074,-7.0000000000014495,-737.000000000009,-354.9999999999942,-809.0000000000042,472.0000000000084,-623.000000000018,35.999999999991594,-503.9999999999907,-943.000000000005,-1100.9999999999964,-788.0000000000109,86.0000000000083,,-4743.00000000003
2021.01.04,-209.9999999999991,534.9999999999966,-316.99999999998954,-85.00000000000796,253.99999999999866,-263.99999999999756,695.0000000000011,-18.0000000000069,-594.0000000000083,-348.9999999999993,-858.9999999999986,493.0000000000234,-521.0000000000159,19.00000000001345,-444.9999999999932,-1012.9999999999973,-1286.0000000000093,-1004.0000000000049,65.00000000000395,,-4903.999999999991
2021.01.04,-135.00000000000733,868.000000000002,-207.00000000000162,-67.99999999999784,583.9999999999845,-348.00000000000387,893.0000000000105,-13.000000000018552,-552.9999999999973,-417.99999999999613,-901.0000000000074,799.0000000000066,-435.0000000000076,-160.00000000000458,-346.9999999999942,-1174.0000000000084,-1497.9999999999993,-1168.0000000000134,26.999999999999247,,-4254.000000000055
2021.01.04,-114.00000000000298,736.0000000000033,-217.99999999998488,-78.00000000000296,570.9999999999882,-341.0000000000024,748.0000000000153,-25.00000000000835,-501.0000000000048,-375.0000000000031,-896.000000000008,647.0000000000198,-391.000000000008,-218.00000000000708,-360.99999999999,-1133.0000000000061,-1432.0000000000111,-1184.0000000000073,23.00000000000635,,-4542.000000000014
2021.01.04,-116.00000000000499,767.0000000000066,-173.00000000000094,-58.000000000006935,534.9999999999966,-239.0000000000003,773.0000000000015,0.0,-496.9999999999999,-361.0000000000002,-770.000000000004,685.0000000000023,-318.00000000001825,-102.00000000000209,-338.99999999999864,-1044.0000000000005,-1198.9999999999945,-957.0000000000078,101.00000000000664,,-3312.0000000000255
2021.01.04,-113.00000000000753,787.0000000000043,-118.99999999998023,-52.00000000000671,498.9999999999828,-165.00000000000404,797.0000000000033,43.999999999999595,-487.000000000009,-354.9999999999942,-777.0000000000055,735.0000000000136,-466.00000000001086,114.99999999999844,-242.999999999995,-956.0000000000013,-1022.9999999999961,-705.0000000000001,177.00000000000495,,-2307.0000000000036
2021.01.04,-118.00000000000699,807.0000000000022,-118.99999999998023,-67.99999999999784,505.99999999998425,-146.99999999999713,838.0000000000055,66.99999999999484,-530.0000000000011,-336.00000000000296,-775.9999999999989,735.0000000000136,-392.00000000001455,140.0000000000068,-284.9999999999966,-899.0000000000053,-1002.9999999999983,-608.0000000000085,207.00000000000162,,-1980.9999999999998
2021.01.04,-158.99999999999804,777.0000000000055,-130.99999999999224,-53.00000000001148,497.99999999999847,-146.00000000000168,879.0000000000075,65.99999999998829,-534.9999999999966,-373.00000000000114,-789.0000000000064,751.0000000000048,-449.0000000000105,147.99999999999258,-260.9999999999957,-983.0000000000006,-1031.000000000004,-649.0000000000107,180.99999999999784,,-2259.000000000035
2021.01.04,-155.00000000000514,774.9999999999924,-129.00000000000134,-29.000000000010573,519.9999999999872,-126.99999999999933,853.9999999999992,86.99999999999264,-513.0000000000052,-348.9999999999993,-787.0000000000043,755.0000000000239,-379.0000000000182,53.999999999998494,-239.99999999999488,-919.0000000000032,-1075.0000000000036,-555.0000000000166,224.000000000002,,-1988.0000000000662
2021.01.04,-114.99999999999844,773.0000000000015,-100.99999999999554,-73.0000000000075,590.999999999986,-150.00000000000568,804.0000000000047,71.99999999998319,-498.00000000000466,-361.0000000000002,-753.0000000000036,701.0000000000218,-331.999999999999,-35.00000000000725,-250.0,-975.0000000000148,-1130.0000000000089,-592.9999999999991,208.00000000000819,,-2217.000000000039
2021.01.04,-121.99999999999989,679.9999999999917,-101.99999999997988,-46.00000000000648,599.9999999999783,-140.0000000000068,703.0000000000092,74.99999999998064,-527.000000000001,-380.00000000000256,-697.0000000000032,606.000000000023,-162.00000000001768,-114.99999999999844,-257.99999999999557,-981.999999999994,-1100.9999999999964,-601.000000000007,250.00000000000577,,-2319.00000000002
2021.01.04,-134.0000000000008,661.0000000000005,-129.99999999998568,-53.00000000001148,540.9999999999915,-175.00000000000293,683.0000000000114,69.9999999999923,-522.0000000000056,-381.99999999999346,-745.0000000000068,581.0000000000173,-270.00000000001467,-106.00000000000608,-280.00000000000114,-990.000000000002,-1024.0000000000027,-662.000000000007,153.99999999999858,,-2783.0000000000296
2021.01.05,-148.0000000000037,720.9999999999939,-122.99999999998423,-2.0000000000095497,528.9999999999795,-216.0000000000051,768.0000000000131,78.00000000000028,-445.0000000000074,-437.999999999994,-680.9999999999983,695.0000000000216,-259.0000000000092,-51.000000000001044,-206.99999999999363,-981.999999999994,-1066.9999999999957,-760.0000000000051,92.00000000000318,,-2495.999999999989
2021.01.05,-136.00000000000279,693.9999999999947,-115.99999999998278,3.0000000000001137,559.9999999999827,-184.00000000000637,734.9999999999968,38.99999999998904,-433.00000000000693,-437.999999999994,-652.0000000000082,681.0000000000116,-195.00000000001182,51.000000000001044,-219.99999999999886,-1014.0000000000038,-953.0000000000039,-686.0000000000089,151.00000000000114,,-2113.000000000051
2021.01.05,-136.00000000000279,668.9999999999862,-139.9999999999846,-50.00000000001137,616.9999999999786,-226.00000000000398,730.0000000000084,63.99999999999739,-489.0000000000043,-407.99999999999727,-705.0000000000001,623.0000000000189,-100.0000000000112,-69.9999999999923,-256.0000000000002,-1053.9999999999993,-1052.0000000000084,-768.0000000000131,153.00000000000313,,-2598.0000000000364
2021.01.05,-119.00000000000244,740.9999999999917,-139.9999999999846,-32.00000000001069,612.9999999999969,-165.9999999999995,761.999999999996,32.999999999994145,-474.00000000000375,-375.0000000000031,-741.9999999999982,697.0000000000027,-144.0000000000108,7.0000000000014495,-278.99999999999636,-1039.000000000012,-1073.0000000000127,-714.0000000000147,235.00000000000742,,-2209.0000000000587
2021.01.05,-95.00000000000064,705.0000000000001,-131.99999999999878,-70.00000000000739,600.9999999999849,-150.00000000000568,710.0000000000106,13.999999999980695,-483.0000000000041,-354.9999999999942,-739.0000000000008,643.0000000000007,-177.00000000000495,-38.99999999998904,-298.0000000000018,-1039.9999999999966,-1087.0000000000157,-666.000000000011,252.0000000000078,,-2406.000000000046
2021.01.05,-97.00000000000264,680.9999999999983,-174.99999999999181,-40.00000000000625,556.9999999999853,-150.00000000000568,703.0000000000092,-4.000000000004,-463.99999999999864,-339.99999999999585,-746.0000000000023,633.0000000000098,-190.00000000000128,12.000000000012001,-292.99999999999216,-1038.0000000000057,-1032.999999999995,-744.0000000000114,208.00000000000819,,-2519.99999999999
2021.01.05,-104.99999999999955,665.0000000000044,-236.99999999999832,-34.000000000006025,487.99999999999955,-148.0000000000037,677.0000000000165,-51.000000000001044,-472.0000000000084,-329.00000000000153,-756.0000000000011,623.0000000000189,-219.99999999999798,56.000000000011596,-369.99999999999034,-1025.0000000000093,-1029.9999999999975,-763.0000000000026,185.00000000000182,,-2845.999999999965
2021.01.05,-102.00000000000209,676.9999999999943,-232.99999999999432,-39.00000000000148,458.9999999999872,-116.00000000000499,707.9999999999975,-43.00000000001525,-471.00000000000364,-282.99999999999994,-746.9999999999976,635.0000000000193,-268.0000000000016,201.00000000000674,-355.99999999999454,-966.0000000000002,-904.0000000000159,-721.000000000016,180.0000000000024,,-2389.0000000000405
2021.01.05,-125.00000000000844,658.9999999999874,-254.999999999983,-30.000000000001137,404.9999999999887,-104.00000000000409,714.0000000000147,-43.00000000001525,-492.999999999995,-278.00000000000045,-758.0000000000031,614.0000000000043,-294.0000000000165,232.99999999999432,-384.00000000000034,-944.0000000000115,-900.0000000000119,-668.0000000000019,197.99999999999818,,-2453.000000000065
2021.01.05,-180.0000000000024,563.9999999999867,-334.9999999999964,-26.00000000001046,286.99999999999284,31.999999999998696,679.0000000000074,-45.000000000006146,-548.0000000000018,-261.99999999999557,-744.0000000000002,527.0000000000152,-347.0000000000084,412.00000000001234,-448.99999999999807,-907.9999999999977,-723.0000000000069,-452.00000000000796,292.9999999999988,,-2225.0000000000205
2021.01.05,-216.0000000000051,490.999999999997,-358.9999999999982,-5.000000000009663,209.9999999999991,117.00000000000044,692.0000000000038,-26.999999999999247,-564.0000000000072,-237.99999999999378,-733.0000000000059,505.0000000000239,-411.0000000000058,489.0000000000061,-444.0000000000026,-827.0,-644.0000000000001,-309.0000000000037,317.0000000000006,,-1956.0000000000002
2021.01.05,-229.00000000000142,510.99999999999477,-373.00000000000114,42.00000000000159,196.99999999998053,168.99999999999693,724.0000000000135,-22.0000000000109,-558.9999999999975,-291.99999999999227,-760.0000000000051,543.0000000000064,-385.00000000001313,565.9999999999999,-436.9999999999976,-917.0000000000123,-609.9999999999994,-177.00000000000495,406.00000000000637,,-1603.000000000036
2021.01.05,-224.000000000002,573.0000000000013,-332.9999999999833,73.99999999999807,327.99999999999494,143.9999999999997,746.0000000000023,5.999999999994898,-504.0000000000049,-319.99999999999807,-756.0000000000011,675.0000000000114,-313.00000000000773,402.0000000000135,-344.99999999999886,-936.0000000000035,-710.0000000000106,-233.00000000001654,438.00000000000506,,-1288.0000000000057
2021.01.05,-192.99999999999872,551.9999999999969,-307.99999999999716,85.99999999999852,355.99999999997857,166.99999999999494,705.0000000000001,-5.000000000010552,-466.0000000000082,-290.9999999999968,-743.0000000000048,645.0000000000102,-282.0000000000045,435.9999999999919,-299.99999999999716,-910.0000000000108,-666.9999999999953,-167.00000000000603,465.9999999999998,,-919.0000000000589
2021.01.05,-200.00000000000017,493.99999999999443,-329.00000000000153,126.99999999999534,288.99999999998374,202.9999999999976,683.9999999999957,-9.999999999998899,-426.00000000000193,-280.9999999999979,-714.999999999999,675.0000000000114,-260.0000000000158,539.0000000000006,-271.0000000000008,-907.9999999999977,-575.0000000000144,-103.00000000000864,496.00000000000756,,-571.0000000000507
2021.01.05,-206.00000000000617,428.9999999999905,-339.99999999998477,140.99999999999113,282.9999999999888,244.99999999999523,631.0000000000038,-24.000000000001798,-403.99999999999636,-273.9999999999965,-678.0000000000008,637.0000000000005,-218.00000000000708,496.00000000000756,-256.9999999999908,-889.0000000000065,-514.9999999999987,14.000000000002899,530.0000000000082,,-399.0000000000009
2021.01.05,-196.00000000000728,434.9999999999854,-339.0000000000004,149.99999999999147,289.9999999999903,212.00000000000108,607.0000000000019,-26.999999999999247,-387.00000000000045,-248.99999999999923,-690.0000000000017,632.000000000005,-246.00000000001288,530.9999999999926,-254.99999999999545,-863.9999999999981,-462.0000000000068,-60.99999999999994,480.0000000000027,,-439.000000000051
2021.01.05,-214.00000000000307,326.9999999999884,-349.99999999998363,182.00000000000216,228.99999999999034,237.99999999999378,553.0000000000035,-29.00000000001235,-359.99999999999943,-249.99999999999466,-675.0000000000034,594.0000000000225,-245.0000000000063,577.0000000000052,-200.9999999999934,-819.9999999999985,-431.0000000000036,-14.000000000002899,486.00000000000864,,-402.9999999999868
2021.01.05,-196.00000000000728,363.9999999999866,-314.99999999999864,125.0,232.99999999999432,178.00000000000037,541.0000000000136,-23.00000000001745,-367.999999999995,-246.99999999999721,-672.0000000000059,600.0000000000227,-258.0000000000027,618.0000000000074,-206.00000000000307,-812.999999999997,-317.9999999999961,-67.00000000001705,447.0000000000085,,-377.00000000000375
2021.01.05,-194.0000000000053,377.0000000000051,-310.9999999999946,152.9999999999916,232.99999999999432,126.99999999999933,554.9999999999944,-13.000000000018552,-329.9999999999983,-286.99999999999284,-794.0000000000058,643.0000000000007,-419.9999999999982,773.0000000000015,-165.99999999999682,-879.0000000000075,-364.00000000000875,-117.00000000001154,465.0000000000043,,-549.0000000000468
2021.01.05,-263.99999999999756,514.9999999999987,-390.9999999999858,159.9999999999966,223.99999999997976,185.99999999999727,706.0000000000066,-15.00000000000945,-418.99999999999693,-278.9999999999959,-802.9999999999982,762.0000000000005,-489.0000000000061,815.9999999999945,-247.99999999999045,-873.0000000000126,-377.0000000000051,2.999999999997449,487.0000000000041,,-299.0000000000225
2021.01.05,-289.0000000000059,580.0000000000027,-356.00000000000074,167.0000000000016,230.9999999999812,200.99999999999562,765.0000000000157,15.999999999993797,-468.0000000000035,-344.99999999999534,-946.9999999999978,838.0000000000223,-721.000000000016,876.9999999999944,-234.99999999999943,-927.9999999999955,-500.00000000001154,-154.0000000000097,458.00000000000284,,-810.0000000000254
2021.01.05,-329.00000000000153,617.9999999999852,-442.9999999999934,199.99999999998863,222.99999999999542,263.99999999999756,922.0000000000006,8.999999999992347,-460.00000000000796,-329.999999999997,-956.0000000000013,992.0000000000186,-712.0000000000015,1100.9999999999964,-218.9999999999941,-961.9999999999961,-377.0000000000051,-7.0000000000014495,531.9999999999991,,65.99999999997408
2021.01.05,-292.9999999999988,557.9999999999918,-443.99999999999994,259.00000000000034,125.99999999998168,234.99999999999633,799.0000000000164,-26.0000000000149,-370.00000000000455,-280.9999999999979,-858.0000000000032,913.0000000000109,-690.0000000000128,1056.0000000000125,-206.00000000000307,-899.0000000000053,-286.00000000000847,-60.000000000015596,402.00000000000233,,-65.00000000005252
2021.01.05,-280.00000000000244,512.9999999999857,-445.99999999999085,259.00000000000034,113.99999999999189,210.99999999999451,744.9999999999957,-64.0000000000196,-379.0000000000049,-215.99999999999397,-852.0000000000083,900.0000000000057,-724.0000000000135,916.0000000000057,-195.99999999999795,-824.0000000000025,-374.0000000000077,-161.99999999999548,335.0000000000075,,-524.0000000000502
2021.01.05,-243.00000000000432,519.0000000000028,-446.9999999999974,237.99999999999955,142.99999999998204,232.99999999999432,646.0000000000132,-184.00000000000637,-278.99999999999636,-204.99999999999963,-861.0000000000007,850.0000000000227,-585.0000000000133,906.0000000000068,-245.9999999999951,-873.0000000000126,-409.99999999999926,-209.9999999999991,397.99999999999835,,-610.0000000000043
2021.01.05,-261.0000000000001,381.99999999999346,-454.9999999999832,234.99999999999943,105.99999999998388,203.99999999999307,592.0000000000148,-143.00000000000423,-314.9999999999977,-202.0000000000022,-819.0000000000031,750.0,-540.0000000000072,712.0000000000015,-237.99999999999955,-819.0000000000142,-439.99999999999596,-239.00000000001143,347.0000000000084,,-1143.000000000024
