,name,direction
0,USDCHF,B
1,EURUSD,S
2,USDJPY,S
3,USDCAD,B
4,AUDUSD,B
5,EURCHF,S
6,CADCHF,S
7,NZDCHF,S
8,GBPJPY,S
9,GBPCAD,S
10,EURCAD,B
11,EURNZD,B
12,CADJPY,S
13,AUDJPY,S
14,NZDJPY,S
15,AUDCAD,B
16,NZDCAD,B
17,AUDNZD,B
