date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,EURCHF,CADCHF,NZDCHF,GBPJPY,GBPCAD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.05.18,-58.99999999999794,-192.99999999999872,-27.000000000001023,-63.99999999999739,-19.00000000000235,-78.00000000000028,-14.000000000002899,-29.999999999996696,-63.0000000000166,-37.99999999998249,-103.99999999999298,-21.00000000000435,-64.99999999999773,-34.99999999999659,0.0,-50.0000000000056,-209.9999999999991,-25.00000000000835,,-1095.0000000000011
2020.05.18,-52.99999999999194,-177.99999999998929,-27.000000000001023,8.999999999992347,-65.00000000000395,-63.99999999999739,-44.99999999999504,80.00000000000229,6.000000000000227,24.000000000001798,97.9999999999981,506.0000000000064,-49.99999999999716,16.999999999995907,88.99999999999864,-89.00000000000574,-148.99999999999915,-18.999999999991246,,90.00000000002376
2020.05.18,-30.999999999992145,-190.99999999998562,-135.99999999999568,-59.000000000009045,-48.99999999999905,-93.99999999999409,-83.9999999999952,-63.99999999999739,-233.0000000000041,-52.99999999999194,134.00000000001188,246.00000000001288,-180.99999999999739,-121.99999999999989,-101.0000000000062,-82.99999999999974,-204.99999999999963,-49.99999999999449,,-1355.999999999937
2020.05.18,-0.999999999995449,-217.0000000000005,-197.00000000000273,-143.99999999998857,11.00000000000545,-114.99999999999844,-119.99999999999788,-48.000000000003595,-365.0000000000091,-81.9999999999821,75.00000000000284,263.99999999999756,-265.00000000000057,-206.00000000000307,-134.00000000000034,-40.00000000000669,-156.00000000000057,-48.000000000003595,,-1787.9999999999877
2020.05.18,-4.999999999999449,-217.99999999998488,-186.9999999999976,-133.99999999998968,38.0000000000047,-113.00000000000753,-114.99999999999844,-49.99999999999449,-329.00000000000773,15.00000000000945,90.99999999999665,320.00000000000915,-253.0000000000001,-210.00000000000796,-125.0,-56.0000000000005,-58.99999999999794,12.999999999996348,,-1376.9999999999698
2020.05.18,-1.999999999990898,-210.99999999998343,-146.0000000000008,-164.99999999999292,53.00000000000304,-107.99999999999699,-139.99999999999568,-36.999999999998145,-219.99999999999886,85.00000000000173,25.00000000000835,388.9999999999949,-246.9999999999999,-192.99999999999784,-90.00000000000341,-24.000000000001798,-119.99999999999788,43.999999999999595,,-1106.9999999999511
2020.05.18,-13.999999999991797,-217.0000000000005,-173.00000000000182,-126.99999999998823,33.000000000005244,-109.00000000000354,-125.99999999999278,-10.999999999994348,-274.0000000000009,42.0000000000087,59.000000000009045,460.000000000016,-240.99999999999966,-215.99999999999397,-77.00000000000529,-43.00000000000415,-172.99999999998983,117.99999999999588,,-1088.9999999999318
2020.05.18,5.000000000010552,-203.99999999998198,-186.9999999999976,-156.00000000000057,58.99999999999794,-107.00000000001265,-139.00000000000023,-48.000000000003595,-326.0000000000218,51.000000000001044,18.999999999991246,341.00000000001353,-265.00000000000057,-245.00000000000455,-100.00000000000142,-18.0000000000069,-106.99999999999044,60.99999999999994,,-1366.000000000008
2020.05.18,10.000000000010001,-190.99999999998562,-125.0,-224.000000000002,73.99999999999629,-109.00000000000354,-175.00000000000293,-122.99999999999534,-325.00000000001705,39.00000000001125,-62.000000000006494,107.00000000001265,-262.999999999991,-331.00000000000307,-163.0000000000038,-9.999999999998899,-95.00000000000064,119.00000000000244,,-1846.9999999999782
2020.05.18,-22.999999999995246,-220.99999999998232,-91.99999999999875,-282.0000000000045,209.9999999999991,-96.00000000000719,-171.99999999999437,-121.99999999999989,-376.0000000000048,-19.999999999997797,-55.000000000005045,95.00000000000064,-262.999999999991,-313.0000000000024,-161.00000000000136,129.00000000000134,-21.999999999999797,143.99999999998857,,-1639.9999999999948
